ntp_code,ntp_formal_name,ntp_status,ntp_type,ntp_status_effective_time
"9004663","clotrimazole 1 % and fluconazole 150 mg NA","ACTIVE",NA,"20100310"
"9004671","benzalkonium chloride 0.13 % wipe","ACTIVE",NA,"20100405"
"9001308","tacrolimus 3 mg prolonged-release oral capsule","ACTIVE",NA,"20100405"
"9001309","calcitriol 3 mcg per g cutaneous ointment","ACTIVE",NA,"20100409"
"9001310","lisdexamfetamine dimesylate 20 mg oral capsule","ACTIVE",NA,"20100413"
"9001311","lisdexamfetamine dimesylate 40 mg oral capsule","ACTIVE",NA,"20100414"
"9001312","lisdexamfetamine dimesylate 60 mg oral capsule","ACTIVE",NA,"20100414"
"9009355","estradiol 10 mcg vaginal tablet","ACTIVE",NA,"20100428"
"9001315","buprenorphine 10 mcg per hour transdermal patch","ACTIVE",NA,"20100526"
"9001316","buprenorphine 20 mcg per hour transdermal patch","ACTIVE",NA,"20100526"
"9001317","buprenorphine 5 mcg per hour transdermal patch","ACTIVE",NA,"20100526"
"9004736","liraglutide 6 mg per mL solution for injection","ACTIVE",NA,"20100527"
"9001318","tramadol hydrochloride 50 mg oral tablet","ACTIVE",NA,"20100628"
"9001319","dexlansoprazole 30 mg gastro-resistant capsule","ACTIVE",NA,"20100805"
"9001320","dexlansoprazole 60 mg gastro-resistant capsule","ACTIVE",NA,"20100805"
"9001321","sildenafil (sildenafil citrate) 10 mg per 12.5 mL solution for injection vial","ACTIVE",NA,"20100831"
"9001324","naloxone hydrochloride 5 mg and oxycodone hydrochloride 10 mg prolonged-release oral tablet","ACTIVE",NA,"20101005"
"9001323","naloxone hydrochloride 20 mg and oxycodone hydrochloride 40 mg prolonged-release oral tablet","ACTIVE",NA,"20101005"
"9001322","naloxone hydrochloride 10 mg and oxycodone hydrochloride 20 mg prolonged-release oral tablet","ACTIVE",NA,"20101005"
"9001325","bimatoprost 0.03 % cutaneous solution","ACTIVE",NA,"20101101"
"9004788","benzalkonium chloride 0.15 % wipe","ACTIVE",NA,"20101101"
"9001326","fentanyl 37 mcg per hour transdermal patch","ACTIVE",NA,"20101101"
"9001327","dabigatran etexilate (dabigatran etexilate mesilate) 150 mg oral capsule","ACTIVE",NA,"20101103"
"9001329","galantamine (galantamine hydrobromide) 24 mg prolonged-release oral capsule","ACTIVE",NA,"20101112"
"9001331","gliclazide 60 mg prolonged-release oral tablet","ACTIVE",NA,"20101209"
"9001332","betahistine hydrochloride 8 mg oral tablet","ACTIVE",NA,"20101213"
NA,"roflumilast 500 mcg oral tablet","ACTIVE",NA,"20101230"
"9004809","acetylsalicylic acid 325 mg and caffeine 32 mg oral tablet","ACTIVE",NA,"20110105"
"9001333","quetiapine (quetiapine fumarate) 50 mg oral tablet","ACTIVE",NA,"20110121"
"9001335","esomeprazole (esomeprazole magnesium) 20 mg and naproxen 500 mg modified-release oral tablet","ACTIVE",NA,"20110204"
"9001334","esomeprazole (esomeprazole magnesium) 20 mg and naproxen 375 mg modified-release oral tablet","ACTIVE",NA,"20110204"
"9004832","enalapril maleate 10 mg and hydrochlorothiazide 25 mg oral tablet","ACTIVE",NA,"20110224"
"9004833","enalapril maleate 5 mg and hydrochlorothiazide 12.5 mg oral tablet","ACTIVE",NA,"20110224"
"9001336","tramadol hydrochloride 75 mg prolonged-release oral tablet","ACTIVE",NA,"20110302"
"9004846","docusate sodium 10 mg per mL syrup","ACTIVE",NA,"20110303"
"9012380","formoterol fumarate 5 mcg per actuation and mometasone furoate 100 mcg per actuation pressurised inhalation","ACTIVE",NA,"20110310"
"9001342","olopatadine (olopatadine hydrochloride) 0.2 % ophthalmic drops","ACTIVE",NA,"20110414"
"9001340","hydromorphone hydrochloride 4.5 mg prolonged-release oral capsule","ACTIVE",NA,"20110414"
"9001341","hydromorphone hydrochloride 9 mg prolonged-release oral capsule","ACTIVE",NA,"20110414"
"9009384","ethinyl estradiol 30 mcg and levonorgestrel 150 mcg oral tablet with ethinyl estradiol 100 mcg oral tablet","ACTIVE","Comb","20110418"
"9001346","fentanyl (fentanyl citrate) 300 mcg sublingual tablet","ACTIVE",NA,"20110418"
"9001347","fentanyl (fentanyl citrate) 400 mcg sublingual tablet","ACTIVE",NA,"20110418"
"9001344","fentanyl (fentanyl citrate) 100 mcg sublingual tablet","ACTIVE",NA,"20110418"
"9001345","fentanyl (fentanyl citrate) 200 mcg sublingual tablet","ACTIVE",NA,"20110418"
"9004870","tobramycin 28 mg inhalation powder capsule","ACTIVE",NA,"20110512"
"9004874","guaifenesin 200 mg oral tablet","ACTIVE",NA,"20110517"
"9004875","guaifenesin 400 mg oral tablet","ACTIVE",NA,"20110517"
NA,"irinotecan hydrochloride (irinotecan hydrochloride) 20 mg per mL solution for injection","ACTIVE",NA,"20110527"
"9001348","dexamethasone 0.7 mg intravitreal implant","ACTIVE",NA,"20110602"
"9001349","fentanyl (fentanyl citrate) 800 mcg sublingual tablet","ACTIVE",NA,"20110603"
"9009617","furosemide 20 mg per 2 mL solution for injection vial","ACTIVE",NA,"20110608"
"9009623","furosemide 40 mg per 4 mL solution for injection vial","ACTIVE",NA,"20110608"
"9001352","fentanyl (fentanyl citrate) 600 mcg sublingual tablet","ACTIVE",NA,"20110614"
"9004883","acetylsalicylic acid 500 mg and caffeine 32 mg oral tablet","ACTIVE",NA,"20110616"
"9012381","formoterol fumarate 5 mcg per actuation and mometasone furoate 200 mcg per actuation pressurised inhalation","ACTIVE",NA,"20110617"
"9006491","vitamin D3 (cholecalciferol) 50000 unit oral capsule","ACTIVE",NA,"20110809"
"9001353","risedronate sodium 35 mg gastro-resistant tablet","ACTIVE",NA,"20110810"
"9004909","amlodipine (amlodipine besylate) 10 mg and telmisartan 80 mg oral tablet","ACTIVE",NA,"20110811"
"9004908","amlodipine (amlodipine besylate) 10 mg and telmisartan 40 mg oral tablet","ACTIVE",NA,"20110811"
"9004910","amlodipine (amlodipine besylate) 5 mg and telmisartan 40 mg oral tablet","ACTIVE",NA,"20110811"
"9004911","amlodipine (amlodipine besylate) 5 mg and telmisartan 80 mg oral tablet","ACTIVE",NA,"20110811"
"9004912","benzalkonium chloride 0.133 % wipe","ACTIVE",NA,"20110816"
"9004913","benzoyl peroxide 2.5 % cutaneous gel","ACTIVE",NA,"20110822"
"9001354","naproxen sodium 220 mg oral capsule","ACTIVE",NA,"20110912"
"9001359","oxycodone hydrochloride 40 mg prolonged-release oral tablet","ACTIVE",NA,"20110913"
"9001355","oxycodone hydrochloride 10 mg prolonged-release oral tablet","ACTIVE",NA,"20110913"
"9001360","oxycodone hydrochloride 60 mg prolonged-release oral tablet","ACTIVE",NA,"20110913"
"9001358","oxycodone hydrochloride 30 mg prolonged-release oral tablet","ACTIVE",NA,"20110913"
"9001356","oxycodone hydrochloride 15 mg prolonged-release oral tablet","ACTIVE",NA,"20110913"
"9001357","oxycodone hydrochloride 20 mg prolonged-release oral tablet","ACTIVE",NA,"20110913"
"9001361","oxycodone hydrochloride 80 mg prolonged-release oral tablet","ACTIVE",NA,"20110913"
"9001362","haloperidol 5 mg per 1 mL solution for injection vial","ACTIVE",NA,"20110919"
"9012161","tolvaptan 30 mg oral tablet","ACTIVE",NA,"20110922"
"9012159","tolvaptan 15 mg oral tablet","ACTIVE",NA,"20110922"
"9001364","methotrexate 500 mg per 20 mL solution for injection vial","ACTIVE",NA,"20110930"
"9001363","methotrexate 1000 mg per 40 mL solution for injection vial","ACTIVE",NA,"20110930"
"9001365","methotrexate 50 mg per 2 mL solution for injection vial","ACTIVE",NA,"20110930"
"9012395","silodosin 8 mg oral capsule","ACTIVE",NA,"20111026"
"9012394","silodosin 4 mg oral capsule","ACTIVE",NA,"20111026"
"9006289","oxybutynin chloride 10 % cutaneous gel","ACTIVE",NA,"20111027"
"9004951","dutasteride 0.5 mg and tamsulosin hydrochloride 0.4 mg modified-release oral capsule","ACTIVE",NA,"20111117"
"9004952","zolpidem tartrate 10 mg orodispersible tablet","ACTIVE",NA,"20111129"
"9001369","risperidone 4 mg orodispersible tablet","ACTIVE",NA,"20111216"
"9001368","risperidone 3 mg orodispersible tablet","ACTIVE",NA,"20111216"
"9001370","mometasone furoate 200 mcg per actuation inhalation powder","ACTIVE",NA,"20111221"
"9001371","mometasone furoate 400 mcg per actuation inhalation powder","ACTIVE",NA,"20111221"
"9001372","saxagliptin (saxagliptin hydrochloride) 2.5 mg oral tablet","ACTIVE",NA,"20111223"
"9004962","levofloxacin 5 mg per mL solution for injection","ACTIVE",NA,"20111223"
"9001373","ketorolac tromethamine 0.45 % ophthalmic drops","ACTIVE",NA,"20120110"
"9001374","rivaroxaban 15 mg oral tablet","ACTIVE",NA,"20120117"
"9001375","rivaroxaban 20 mg oral tablet","ACTIVE",NA,"20120117"
"9004980","apixaban 2.5 mg oral tablet","ACTIVE",NA,"20120201"
"9001376","hydrochlorothiazide 25 mg and telmisartan (telmisartan sodium) 80 mg oral tablet","ACTIVE",NA,"20120206"
"9001377","betamethasone valerate 0.12 % cutaneous foam","ACTIVE",NA,"20120210"
"9001378","hydrochlorothiazide 12.5 mg and telmisartan (telmisartan sodium) 80 mg oral tablet","ACTIVE",NA,"20120216"
"9012397","vandetanib 300 mg oral tablet","ACTIVE",NA,"20120223"
"9004989","chlorhexidine gluconate 4 % lotion","ACTIVE",NA,"20120223"
"9012396","vandetanib 100 mg oral tablet","ACTIVE",NA,"20120223"
"9004995","indacaterol (indacaterol maleate) 75 mcg inhalation powder capsule","ACTIVE",NA,"20120305"
"9001381","tramadol hydrochloride 300 mg prolonged-release oral capsule","ACTIVE",NA,"20120319"
"9001379","tramadol hydrochloride 100 mg prolonged-release oral capsule","ACTIVE",NA,"20120319"
"9001380","tramadol hydrochloride 200 mg prolonged-release oral capsule","ACTIVE",NA,"20120319"
"9005009","tapentadol (tapentadol hydrochloride) 75 mg oral tablet","ACTIVE",NA,"20120320"
"9005008","tapentadol (tapentadol hydrochloride) 50 mg oral tablet","ACTIVE",NA,"20120320"
"9005007","tapentadol (tapentadol hydrochloride) 100 mg oral tablet","ACTIVE",NA,"20120320"
"9001382","rizatriptan (rizatriptan benzoate) 5 mg oral tablet","ACTIVE",NA,"20120326"
"9001383","cetirizine hydrochloride 10 mg oral capsule","ACTIVE",NA,"20120401"
"9005022","fesoterodine fumarate 4 mg prolonged-release oral tablet","ACTIVE",NA,"20120419"
"9005023","fesoterodine fumarate 8 mg prolonged-release oral tablet","ACTIVE",NA,"20120419"
"9005024","benzalkonium chloride 0.13 % cutaneous spray","ACTIVE",NA,"20120424"
"9001385","diclofenac potassium 50 mg per pck powder for oral solution","ACTIVE",NA,"20120602"
"9005062","tobramycin 40 mg per mL solution for injection","ACTIVE",NA,"20120718"
"9006643","palonosetron (palonosetron hydrochloride) 0.25 mg per 5 mL solution for injection","ACTIVE",NA,"20120719"
"9005078","palonosetron (palonosetron hydrochloride) 0.5 mg oral capsule","ACTIVE",NA,"20120807"
"9010188","labetalol hydrochloride 200 mg per 40 mL solution for injection vial","ACTIVE",NA,"20120829"
"9001388","sitagliptin (sitagliptin phosphate) 50 mg oral tablet","ACTIVE",NA,"20120917"
"9001387","sitagliptin (sitagliptin phosphate) 25 mg oral tablet","ACTIVE",NA,"20120917"
"9001389","escitalopram 10 mg orodispersible tablet","ACTIVE",NA,"20121004"
"9001390","escitalopram 20 mg orodispersible tablet","ACTIVE",NA,"20121004"
"9001391","naloxone hydrochloride 2.5 mg and oxycodone hydrochloride 5 mg prolonged-release oral tablet","ACTIVE",NA,"20121016"
"9001392","morphine sulfate 50 mg per 5 mL solution for injection ampoule","ACTIVE",NA,"20121018"
"9005126","azilsartan medoxomil (azilsartan medoxomil potassium) 40 mg oral tablet","ACTIVE",NA,"20121108"
"9005127","azilsartan medoxomil (azilsartan medoxomil potassium) 80 mg oral tablet","ACTIVE",NA,"20121108"
"9010666","minoxidil 5 % cutaneous foam","ACTIVE",NA,"20121119"
"9001393","oxycodone hydrochloride 5 mg prolonged-release oral tablet","ACTIVE",NA,"20121126"
"9001394","doxycycline 40 mg modified-release oral capsule","ACTIVE",NA,"20121129"
NA,"granisetron (granisetron hydrochloride) 3 mg per 3 mL solution for injection ampoule","ACTIVE",NA,"20121219"
NA,"granisetron (granisetron hydrochloride) 1 mg per 1 mL solution for injection ampoule","ACTIVE",NA,"20121219"
"9005143","apixaban 5 mg oral tablet","ACTIVE",NA,"20121221"
"9005149","benzoyl peroxide 2.5 % cutaneous solution","ACTIVE",NA,"20130107"
"9005156","glycopyrronium (glycopyrronium bromide) 50 mcg inhalation powder capsule","ACTIVE",NA,"20130114"
"9005166","zolpidem tartrate 5 mg orodispersible tablet","ACTIVE",NA,"20130128"
"9001396","clobetasol propionate 0.05 % cutaneous foam","ACTIVE",NA,"20130204"
"9005180","ondansetron 8 mg orodispersible film","ACTIVE",NA,"20130208"
"9005179","ondansetron 4 mg orodispersible film","ACTIVE",NA,"20130208"
"9010492","mesalazine 1 g prolonged-release oral tablet","ACTIVE",NA,"20130312"
"9005203","azilsartan medoxomil (azilsartan medoxomil potassium) 40 mg and chlorthalidone 12.5 mg oral tablet","ACTIVE",NA,"20130321"
"9005204","azilsartan medoxomil (azilsartan medoxomil potassium) 40 mg and chlorthalidone 25 mg oral tablet","ACTIVE",NA,"20130321"
"9005210","mirabegron 50 mg prolonged-release oral tablet","ACTIVE",NA,"20130328"
"9005209","mirabegron 25 mg prolonged-release oral tablet","ACTIVE",NA,"20130328"
"9010819","nebivolol (nebivolol hydrochloride) 10 mg oral tablet","ACTIVE",NA,"20130402"
"9010822","nebivolol (nebivolol hydrochloride) 5 mg oral tablet","ACTIVE",NA,"20130402"
"9010820","nebivolol (nebivolol hydrochloride) 2.5 mg oral tablet","ACTIVE",NA,"20130402"
"9010821","nebivolol (nebivolol hydrochloride) 20 mg oral tablet","ACTIVE",NA,"20130402"
"9005228","metformin hydrochloride 500 mg and saxagliptin (saxagliptin hydrochloride) 2.5 mg oral tablet","ACTIVE",NA,"20130426"
"9005229","metformin hydrochloride 850 mg and saxagliptin (saxagliptin hydrochloride) 2.5 mg oral tablet","ACTIVE",NA,"20130426"
"9005227","metformin hydrochloride 1000 mg and saxagliptin (saxagliptin hydrochloride) 2.5 mg oral tablet","ACTIVE",NA,"20130426"
NA,"testosterone 2 % NA","ACTIVE",NA,"20130508"
"9005293","acyclovir 5 % and hydrocortisone 1 % cutaneous cream","ACTIVE",NA,"20130726"
"9005302","benzoyl peroxide 2.5 % and benzoyl peroxide 2.5 % cutaneous gel","ACTIVE",NA,"20130808"
"9001406","insulin lispro 100 unit per mL solution for injection 3 mL pen","ACTIVE",NA,"20130814"
"9005309","benzoyl peroxide 3 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel","ACTIVE",NA,"20130820"
"9001407","insulin isophane human 100 unit per mL suspension for injection 3 mL pen","ACTIVE",NA,"20130913"
"9005324","aclidinium bromide 400 mcg per actuation inhalation powder","ACTIVE",NA,"20130913"
NA,"naloxone hydrochloride 0.4 mg per 1 mL solution for injection vial","ACTIVE",NA,"20131003"
"9005358","levonorgestrel 13.5 mg intrauterine delivery system","ACTIVE",NA,"20131030"
"9001408","insulin detemir 100 unit per mL solution for injection 3 mL pen","ACTIVE",NA,"20131125"
"9012398","fluticasone furoate 100 mcg per actuation and vilanterol (vilanterol trifenatate) 25 mcg per actuation inhalation powder","ACTIVE",NA,"20131129"
"9001409","clindamycin (clindamycin phosphate) 600 mg per 50 mL solution for injection bag","ACTIVE",NA,"20131205"
"9001410","clindamycin (clindamycin phosphate) 900 mg per 50 mL solution for injection bag","ACTIVE",NA,"20131205"
"9005390","sofosbuvir 400 mg oral tablet","ACTIVE",NA,"20140106"
"9001411","metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate) 50 mg prolonged-release oral tablet","ACTIVE",NA,"20140115"
"9005433","chlorhexidine gluconate 2 % medicated sponge","ACTIVE",NA,"20140220"
"9005460","glycopyrronium (glycopyrronium bromide) 50 mcg and indacaterol (indacaterol maleate) 110 mcg inhalation powder capsule","ACTIVE",NA,"20140305"
NA,"umeclidinium (umeclidinium bromide) 62.5 mcg per actuation and vilanterol (vilanterol trifenatate) 25 mcg per actuation inhalation powder","ACTIVE",NA,"20140314"
"9001412","cetirizine hydrochloride 10 mg orodispersible tablet","ACTIVE",NA,"20140321"
"9005477","brimonidine (brimonidine tartrate) 0.33 % cutaneous gel","ACTIVE",NA,"20140324"
"9009374","ethinyl estradiol 10 mcg and norethindrone acetate 1 mg oral tablet with ethinyl estradiol 10 mcg oral tablet with lactose oral tablet","ACTIVE","Comb","20140324"
"9006494","aripiprazole 400 mg per vial powder for prolonged-release suspension for injection with diluent solution","ACTIVE","NA","20140327"
"9006493","aripiprazole 300 mg per vial powder for prolonged-release suspension for injection with diluent solution","ACTIVE","NA","20140327"
"9005492","tapentadol (tapentadol hydrochloride) 100 mg prolonged-release oral tablet","ACTIVE",NA,"20140416"
"9005496","tapentadol (tapentadol hydrochloride) 50 mg prolonged-release oral tablet","ACTIVE",NA,"20140416"
"9005495","tapentadol (tapentadol hydrochloride) 250 mg prolonged-release oral tablet","ACTIVE",NA,"20140416"
"9005493","tapentadol (tapentadol hydrochloride) 150 mg prolonged-release oral tablet","ACTIVE",NA,"20140416"
"9005494","tapentadol (tapentadol hydrochloride) 200 mg prolonged-release oral tablet","ACTIVE",NA,"20140416"
"9005503","linaclotide 145 mcg oral capsule","ACTIVE",NA,"20140429"
"9005507","alogliptin (alogliptin benzoate) 12.5 mg and metformin hydrochloride 850 mg oral tablet","ACTIVE",NA,"20140430"
"9005508","alogliptin (alogliptin benzoate) 12.5 mg oral tablet","ACTIVE",NA,"20140430"
"9005506","alogliptin (alogliptin benzoate) 12.5 mg and metformin hydrochloride 500 mg oral tablet","ACTIVE",NA,"20140430"
"9005505","alogliptin (alogliptin benzoate) 12.5 mg and metformin hydrochloride 1000 mg oral tablet","ACTIVE",NA,"20140430"
"9005509","alogliptin (alogliptin benzoate) 6.25 mg oral tablet","ACTIVE",NA,"20140430"
"9001419","methotrexate 15 mg per 0.6 mL solution for injection 0.6 mL syringe","ACTIVE",NA,"20140508"
"9006609","methotrexate 25 mg per mL solution for injection 1 mL syringe","ACTIVE",NA,"20140508"
"9001420","methotrexate 20 mg per 0.8 mL solution for injection 0.8 mL syringe","ACTIVE",NA,"20140508"
"9006610","methotrexate 7.5 mg per 0.3 mL solution for injection 0.3 mL syringe","ACTIVE",NA,"20140508"
"9001418","methotrexate 10 mg per 0.4 mL solution for injection 0.4 mL syringe","ACTIVE",NA,"20140508"
"9005521","alogliptin (alogliptin benzoate) 25 mg oral tablet","ACTIVE",NA,"20140513"
"9001425","fentanyl (fentanyl citrate) 200 mcg buccal tablet","ACTIVE",NA,"20140514"
"9001428","fentanyl (fentanyl citrate) 800 mcg buccal tablet","ACTIVE",NA,"20140514"
"9001426","fentanyl (fentanyl citrate) 400 mcg buccal tablet","ACTIVE",NA,"20140514"
"9001427","fentanyl (fentanyl citrate) 600 mcg buccal tablet","ACTIVE",NA,"20140514"
"9001424","fentanyl (fentanyl citrate) 100 mcg buccal tablet","ACTIVE",NA,"20140514"
"9005527","canagliflozin 300 mg oral tablet","ACTIVE",NA,"20140528"
"9005536","canagliflozin 100 mg oral tablet","ACTIVE",NA,"20140603"
"9001429","esomeprazole (esomeprazole magnesium) 40 mg gastro-resistant capsule","ACTIVE",NA,"20140612"
"9005549","benzoyl peroxide 4 % lotion","ACTIVE",NA,"20140710"
"9005556","bisacodyl 5 mg suppository","ACTIVE",NA,"20140722"
"9005585","ipratropium bromide 20 mcg per actuation and salbutamol (salbutamol sulfate) 100 mcg per actuation inhalation solution","ACTIVE",NA,"20140916"
"9001432","conjugated estrogens 0.625 mg prolonged-release oral tablet","ACTIVE",NA,"20141003"
"9001433","conjugated estrogens 1.25 mg prolonged-release oral tablet","ACTIVE",NA,"20141003"
"9001431","conjugated estrogens 0.3 mg prolonged-release oral tablet","ACTIVE",NA,"20141003"
"9001434","diclofenac diethylamine 2.32 % cutaneous gel","ACTIVE",NA,"20141006"
"9001435","haloperidol 50 mg per 10 mL solution for injection vial","ACTIVE",NA,"20141020"
"9005625","linaclotide 290 mcg oral capsule","ACTIVE",NA,"20141217"
"9001436","tiotropium (tiotropium bromide) 2.5 mcg per actuation inhalation solution","ACTIVE",NA,"20141219"
"9001438","metformin hydrochloride 500 mg and sitagliptin (sitagliptin phosphate) 50 mg prolonged-release oral tablet","ACTIVE",NA,"20150113"
"9001437","metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate) 100 mg prolonged-release oral tablet","ACTIVE",NA,"20150113"
"9005659","benzoyl peroxide 2.5 % kit","ACTIVE",NA,"20150202"
"9012400","benzoyl peroxide 3 % cutaneous liquid","ACTIVE",NA,"20150217"
"9012401","brimonidine tartrate 0.2 % and brinzolamide 1 % ophthalmic drops","ACTIVE",NA,"20150217"
"9001440","clindamycin hydrochloride 300 mg oral capsule","ACTIVE",NA,"20150302"
"9001439","clindamycin hydrochloride 150 mg oral capsule","ACTIVE",NA,"20150302"
"9001033","calcitriol 1 mcg per 1 mL solution for injection ampoule","ACTIVE",NA,"20150327"
"9001441","mometasone furoate 100 mcg per actuation inhalation powder","ACTIVE",NA,"20150408"
"9009350","estradiol 0.1 % transdermal gel","ACTIVE",NA,"20150413"
"9001443","calcitriol 4 mcg per 2 mL solution for injection ampoule","ACTIVE",NA,"20150416"
"9011709","rivastigmine 13.3 mg per 24 hour transdermal patch","ACTIVE",NA,"20150417"
"9012402","umeclidinium (umeclidinium bromide) 62.5 mcg per actuation inhalation powder","ACTIVE",NA,"20150427"
NA,"irinotecan hydrochloride (irinotecan hydrochloride) 100 mg per 5 mL solution for injection vial","ACTIVE",NA,"20150528"
NA,"irinotecan hydrochloride (irinotecan hydrochloride) 40 mg per 2 mL solution for injection vial","ACTIVE",NA,"20150528"
NA,"irinotecan hydrochloride (irinotecan hydrochloride) 300 mg per 15 mL solution for injection vial","ACTIVE",NA,"20150528"
NA,"irinotecan hydrochloride (irinotecan hydrochloride) 500 mg per 25 mL solution for injection vial","ACTIVE",NA,"20150528"
"9005723","olodaterol (olodaterol hydrochloride) 2.5 mcg per actuation and tiotropium (tiotropium bromide) 2.5 mcg per actuation inhalation solution","ACTIVE",NA,"20150529"
"9012162","tolvaptan 30 mg oral tablet with tolvaptan 60 mg oral tablet","ACTIVE","Comb","20150601"
"9012163","tolvaptan 30 mg oral tablet with tolvaptan 90 mg oral tablet","ACTIVE","Comb","20150601"
"9012160","tolvaptan 15 mg oral tablet with tolvaptan 45 mg oral tablet","ACTIVE","Comb","20150601"
"9006495","naproxen (naproxen sodium, naproxen) 200 mg oral capsule","ACTIVE",NA,"20150619"
"9001446","lisdexamfetamine dimesylate 10 mg oral capsule","ACTIVE",NA,"20150626"
"9005740","aclidinium bromide 400 mcg per actuation and formoterol fumarate 12 mcg per actuation inhalation powder","ACTIVE",NA,"20150709"
"9001447","insulin glargine 300 unit per mL solution for injection 1.5 mL pen","ACTIVE",NA,"20150715"
"9005743","levonorgestrel 1.5 mg oral tablet","ACTIVE",NA,"20150723"
"9006496","vitamin D3 (cholecalciferol) 2000 unit oral capsule","ACTIVE",NA,"20150731"
"9001448","amiodarone hydrochloride 150 mg per 3 mL solution for injection syringe","ACTIVE",NA,"20150812"
"9005762","benzoyl peroxide 5 % kit","ACTIVE",NA,"20150825"
"9005770","chlorhexidine gluconate 2 % swab","ACTIVE",NA,"20150910"
"9001449","insulin lispro 200 unit per mL solution for injection 3 mL pen","ACTIVE",NA,"20150914"
"9012403","fluticasone furoate 200 mcg per actuation and vilanterol (vilanterol trifenatate) 25 mcg per actuation inhalation powder","ACTIVE",NA,"20151002"
"9006499","rivaroxaban 15 mg oral tablet with rivaroxaban 20 mg oral tablet","ACTIVE","Comb","20151102"
"9005800","benzalkonium chloride 0.13 % lotion","ACTIVE",NA,"20151102"
"9001451","lorazepam 2 mg per 1 mL solution for injection vial","ACTIVE",NA,"20151112"
"9005303","benzoyl peroxide 2.5 % and benzoyl peroxide 2.5 % kit","ACTIVE",NA,"20151210"
"9001452","fluticasone furoate 200 mcg per actuation inhalation powder","ACTIVE",NA,"20151214"
"9001454","fluticasone furoate 100 mcg per actuation inhalation powder","ACTIVE",NA,"20160126"
"9005871","tobramycin (tobramycin sulfate) 60 mg per mL inhalation solution","ACTIVE",NA,"20160203"
NA,"mepolizumab 100 mg per vial powder for solution for injection","ACTIVE",NA,"20160314"
NA,"metformin hydrochloride 1000 mg and rosiglitazone (rosiglitazone maleate) 4 mg oral tablet","INACTIVE",NA,"20160324"
"9005926","amlodipine (amlodipine besylate) 5 mg and perindopril arginine 7 mg oral tablet","ACTIVE",NA,"20160405"
"9006616","betamethasone valerate 0.1 % cutaneous patch","ACTIVE",NA,"20160405"
"9005924","amlodipine (amlodipine besylate) 10 mg and perindopril arginine 14 mg oral tablet","ACTIVE",NA,"20160405"
"9005925","amlodipine (amlodipine besylate) 2.5 mg and perindopril arginine 3.5 mg oral tablet","ACTIVE",NA,"20160405"
"9001457","progesterone 500 mg per 10 mL solution for injection vial","ACTIVE",NA,"20160413"
"9001458","testosterone 4.5 % nasal gel","ACTIVE",NA,"20160506"
NA,"dexmedetomidine (dexmedetomidine hydrochloride) 80 mcg per 20 mL solution for injection vial","ACTIVE",NA,"20160509"
NA,"dexmedetomidine (dexmedetomidine hydrochloride) 400 mcg per 100 mL solution for injection vial","ACTIVE",NA,"20160509"
NA,"dexmedetomidine (dexmedetomidine hydrochloride) 200 mcg per 50 mL solution for injection vial","ACTIVE",NA,"20160509"
NA,"metformin hydrochloride 500 mg and rosiglitazone (rosiglitazone maleate) 2 mg oral tablet","INACTIVE",NA,"20160607"
"9005981","acetaminophen 325 mg oral capsule","ACTIVE",NA,"20160608"
"9001459","buprenorphine 15 mcg per hour transdermal patch","ACTIVE",NA,"20160615"
"9005985","canagliflozin 150 mg and metformin hydrochloride 1000 mg oral tablet","ACTIVE",NA,"20160628"
"9005987","canagliflozin 150 mg and metformin hydrochloride 850 mg oral tablet","ACTIVE",NA,"20160628"
"9005990","canagliflozin 50 mg and metformin hydrochloride 850 mg oral tablet","ACTIVE",NA,"20160628"
"9005986","canagliflozin 150 mg and metformin hydrochloride 500 mg oral tablet","ACTIVE",NA,"20160628"
"9005988","canagliflozin 50 mg and metformin hydrochloride 1000 mg oral tablet","ACTIVE",NA,"20160628"
"9005989","canagliflozin 50 mg and metformin hydrochloride 500 mg oral tablet","ACTIVE",NA,"20160628"
NA,"metformin hydrochloride 1000 mg and rosiglitazone (rosiglitazone maleate) 2 mg oral tablet","INACTIVE",NA,"20160713"
"9001460","budesonide 9 mg modified-release oral tablet","ACTIVE",NA,"20160725"
"9006017","sofosbuvir 400 mg and velpatasvir 100 mg oral tablet","ACTIVE",NA,"20160802"
"9006025","guaifenesin 600 mg modified-release oral tablet","ACTIVE",NA,"20160805"
"9001461","esomeprazole (esomeprazole magnesium) 20 mg gastro-resistant capsule","ACTIVE",NA,"20160810"
"9001462","ibuprofen 600 mg prolonged-release oral tablet","ACTIVE",NA,"20160822"
"9001463","morphine sulfate 10 mg oral capsule","ACTIVE",NA,"20160906"
"9001464","morphine sulfate 20 mg oral capsule","ACTIVE",NA,"20160906"
"9001465","morphine sulfate 30 mg oral capsule","ACTIVE",NA,"20160906"
"9001466","morphine sulfate 5 mg oral capsule","ACTIVE",NA,"20160906"
"9006064","phenylephrine hydrochloride 50 mcg per mL solution for injection","ACTIVE",NA,"20161104"
"9001471","methotrexate (methotrexate sodium) 25 mg per 0.5 mL solution for injection 0.5 mL syringe","ACTIVE",NA,"20161202"
