"ccdd","tm_code","tm_formal_name","greater_than_5_AIs","n_dins","n_ntps","tm_status","tm_status_effective_time","audit_id"
FALSE,NA,"sevoflurane",FALSE,3,1,"Active","19951231",NA
FALSE,8000892,"sodium citrate and sodium lauryl sulfoacetate and sorbitol",FALSE,1,1,"Active","19951231",32297
FALSE,NA,"soybean oil",FALSE,3,1,"Active","19951231",NA
FALSE,NA,"tetracaine hydrochloride",FALSE,4,2,"Active","19951231",NA
FALSE,NA,"tinzaparin sodium",FALSE,11,1,"Active","19951231",NA
FALSE,NA,"tranexamic acid",FALSE,8,2,"Active","19951231",NA
FALSE,NA,"vincristine sulfate",FALSE,2,1,"Active","19951231",NA
FALSE,NA,"acarbose",FALSE,2,1,"Active","19960202",NA
FALSE,NA,"allantoin and chloroxylenol",FALSE,1,1,"Active","19960722",NA
FALSE,NA,"alprostadil and water",FALSE,1,1,"Active","19960730",NA
FALSE,NA,"dextrose and glycine and histidine and l-alanine and l-arginine and l-isoleucine and l-leucine and l-phenylalanine and l-proline and l-threonine and l-tyrosine and l-valine and lysine (l-lysine hydrochloride) and methionine and serine and tryptophan",TRUE,2,1,"Active","19960730",NA
FALSE,NA,"stavudine",FALSE,4,1,"Active","19960730",NA
FALSE,NA,"acetylcholine chloride",FALSE,1,1,"Active","19960814",NA
FALSE,NA,"sodium acetate",FALSE,2,1,"Active","19960814",NA
FALSE,NA,"vasopressin",FALSE,2,1,"Active","19960814",NA
FALSE,8000896,"acetaminophen and pheniramine maleate and phenylephrine",FALSE,7,2,"Active","19960904",32301
FALSE,NA,"iron (iron dextran complex)",FALSE,1,1,"Active","19960906",NA
FALSE,NA,"atovaquone",FALSE,1,1,"Active","19960910",NA
FALSE,NA,"dextrose and heparin sodium",FALSE,2,1,"Active","19960910",NA
FALSE,NA,"magnesium chloride and potassium chloride and potassium phosphate monobasic and sodium acetate and sodium chloride and sodium gluconate and sodium phosphate dibasic",TRUE,1,1,"Active","19960910",NA
FALSE,NA,"amcinonide",FALSE,7,3,"Active","19960912",NA
FALSE,NA,"benzocaine and butamben and tetracaine hydrochloride",FALSE,1,1,"Active","19960919",NA
FALSE,NA,"ritonavir",FALSE,2,2,"Active","19960925",NA
FALSE,NA,"alanine and arginine and dl-methionine and glutamic acid and glycine and histidine and isoleucine and l-aspartic acid and leucine and lysine (lysine acetate) and phenylalanine and proline and serine and threonine and tryptophan and tyrosine and valine",TRUE,1,1,"Active","19961009",NA
FALSE,NA,"cyproheptadine hydrochloride",FALSE,4,2,"Active","19961016",NA
FALSE,NA,"sodium chloride and somatropin",FALSE,1,1,"Active","19961017",NA
FALSE,NA,"coagulation factor ix (human)",FALSE,1,1,"Active","19961018",NA
FALSE,NA,"dobutamine (dobutamine hydrochloride)",FALSE,5,1,"Active","19961024",NA
FALSE,NA,"abciximab",FALSE,1,1,"Active","19961030",NA
FALSE,NA,"desoximetasone",FALSE,7,3,"Active","19961107",NA
FALSE,NA,"meropenem",FALSE,4,1,"Active","19961108",NA
FALSE,NA,"hepatitis a vaccine, inactivated",FALSE,5,1,"Active","19961110",NA
FALSE,NA,"alpha 1-proteinase inhibitor (human)",FALSE,1,1,"Active","19961111",NA
FALSE,NA,"desonide",FALSE,4,2,"Active","19961111",NA
FALSE,NA,"raltitrexed (raltitrexed disodium)",FALSE,1,1,"Active","19961118",NA
FALSE,NA,"nafarelin (nafarelin acetate)",FALSE,1,1,"Active","19961125",NA
FALSE,NA,"ribavirin",FALSE,7,2,"Active","19961205",NA
FALSE,NA,"tetrabenazine",FALSE,4,1,"Active","19961209",NA
FALSE,NA,"albumin (human)",FALSE,11,1,"Active","19961216",NA
FALSE,NA,"benoxinate hydrochloride and fluorescein sodium",FALSE,2,1,"Active","19961218",NA
FALSE,NA,"desflurane",FALSE,1,1,"Active","19961223",NA
FALSE,NA,"dextrose and magnesium sulfate",FALSE,1,1,"Active","19961230",NA
FALSE,NA,"acetic acid and calcium chloride and magnesium chloride and potassium chloride and sodium chloride",FALSE,4,1,"Active","19961231",NA
FALSE,NA,"adapalene",FALSE,3,2,"Active","19961231",NA
FALSE,NA,"alteplase and water",FALSE,2,1,"Active","19961231",NA
FALSE,NA,"bacitracin zinc and polymyxin b sulfate",FALSE,7,3,"Active","19961231",NA
FALSE,NA,"bicalutamide",FALSE,13,1,"Active","19961231",NA
FALSE,NA,"buspirone hydrochloride",FALSE,8,1,"Active","19961231",NA
FALSE,NA,"desipramine (desipramine hydrochloride)",FALSE,5,1,"Active","19961231",NA
FALSE,NA,"dextrose and glycine and histidine and l-alanine and l-arginine and l-isoleucine and l-leucine and l-phenylalanine and l-proline and l-threonine and l-tyrosine and l-valine and lysine (l-lysine hydrochloride) and magnesium chloride and methionine and potassium phosphate dibasic and serine and sodium acetate and sodium chloride and tryptophan",TRUE,3,1,"Active","19961231",NA
FALSE,NA,"magnesium chloride",FALSE,1,1,"Active","19961231",NA
FALSE,NA,"saquinavir (saquinavir mesylate)",FALSE,2,2,"Active","19961231",NA
FALSE,NA,"tetrahydrozoline hydrochloride and zinc sulfate",FALSE,4,1,"Active","19961231",NA
FALSE,NA,"dermatophagoides farinae",FALSE,4,1,"Active","19970103",NA
FALSE,NA,"dermatophagoides pteronyssinus",FALSE,4,1,"Active","19970103",NA
FALSE,NA,"pentoxifylline",FALSE,1,1,"Active","19970114",NA
FALSE,NA,"flutamide",FALSE,3,1,"Active","19970116",NA
FALSE,NA,"penicillin g (penicillin g sodium)",FALSE,4,1,"Active","19970123",NA
FALSE,NA,"gramicidin and polymyxin b (polymyxin b sulfate)",FALSE,5,4,"Active","19970127",NA
FALSE,NA,"buserelin (buserelin acetate)",FALSE,4,3,"Active","19970210",NA
FALSE,NA,"tenoxicam",FALSE,1,1,"Active","19970221",NA
FALSE,NA,"interferon alfa-2b and water",FALSE,2,1,"Active","19970312",NA
FALSE,NA,"pramoxine hydrochloride and zinc sulfate monohydrate",FALSE,1,1,"Active","19970317",NA
FALSE,NA,"gadodiamide",FALSE,1,1,"Active","19970325",NA
FALSE,NA,"cetrimide and lidocaine",FALSE,1,1,"Active","19970326",NA
FALSE,NA,"lovastatin",FALSE,21,1,"Active","19970327",NA
FALSE,NA,"silicone",FALSE,1,1,"Active","19970401",NA
FALSE,NA,"tazarotene",FALSE,4,2,"Active","19970410",NA
FALSE,NA,"immune globulin (human)",FALSE,14,2,"Active","19970421",NA
FALSE,NA,"praziquantel",FALSE,1,1,"Active","19970424",NA
FALSE,NA,"ropivacaine hydrochloride",FALSE,5,1,"Active","19970430",NA
FALSE,NA,"zuclopenthixol acetate",FALSE,1,1,"Active","19970502",NA
FALSE,NA,"zuclopenthixol decanoate",FALSE,1,1,"Active","19970502",NA
FALSE,NA,"zuclopenthixol (zuclopenthixol hydrochloride)",FALSE,2,1,"Active","19970502",NA
FALSE,8000900,"hamamelis virginiana and phenylephrine",FALSE,1,1,"Active","19970505",32305
FALSE,NA,"cisplatin",FALSE,4,1,"Active","19970509",NA
FALSE,NA,"loxapine (loxapine hydrochloride)",FALSE,2,2,"Active","19970613",NA
FALSE,NA,"loxapine (loxapine succinate)",FALSE,13,1,"Active","19970613",NA
FALSE,NA,"topotecan",FALSE,10,2,"Active","19970618",NA
FALSE,NA,"diphenhydramine hydrochloride and menthol",FALSE,1,1,"Active","19970623",NA
FALSE,8000901,"acetylsalicylic acid and methocarbamol",FALSE,6,1,"Active","19970707",32306
FALSE,NA,"hepatitis b immune globulin human",FALSE,3,1,"Active","19970708",NA
FALSE,NA,"tetanus immune globulin (human)",FALSE,1,1,"Active","19970708",NA
FALSE,NA,"fexofenadine hydrochloride",FALSE,2,1,"Active","19970710",NA
FALSE,NA,"epoprostenol (epoprostenol sodium)",FALSE,4,1,"Active","19970728",NA
FALSE,NA,"glycine and sodium chloride and water",FALSE,2,1,"Active","19970728",NA
FALSE,8000904,"acetaminophen and dextromethorphan hydrobromide and guaifenesin and pseudoephedrine hydrochloride",FALSE,21,3,"Active","19970806",32309
FALSE,NA,"chorionic gonadotropin and water",FALSE,1,1,"Active","19970813",NA
FALSE,NA,"diphtheria toxoid and filamentous haemagglutinin and fimbriae and haemophilus influenzae type b-prp and inactivated poliomyelitis vaccine (d.c.o.) type 1 mahoney and inactivated poliomyelitis vaccine (d.c.o.) type 2 mef1 and inactivated poliomyelitis vaccine (d.c.o.) type 3 saukett and pertactin and pertussis toxoid and tetanus protein and tetanus toxoid",TRUE,2,2,"Active","19970814",NA
FALSE,NA,"dextromethorphan hydrobromide (dextromethorphan polistirex)",FALSE,2,1,"Active","19970815",NA
FALSE,NA,"dyclonine hydrochloride",FALSE,2,1,"Active","19970815",NA
FALSE,NA,"nilutamide",FALSE,1,1,"Active","19970820",NA
FALSE,NA,"etodolac",FALSE,4,1,"Active","19970821",NA
FALSE,NA,"epoetin alfa",FALSE,11,1,"Active","19970919",NA
FALSE,NA,"hepatitis a vaccine, inactivated and hepatitis b surface antigen (recombinant)",FALSE,2,1,"Active","19970923",NA
FALSE,NA,"ropinirole (ropinirole hydrochloride)",FALSE,23,1,"Active","19970925",NA
FALSE,NA,"rabies immune globulin human",FALSE,2,1,"Active","19971009",NA
FALSE,NA,"haemagglutinin-strain a(h1n1) and haemagglutinin-strain a(h3n2) and haemagglutinin-strain b",FALSE,9,1,"Active","19971017",NA
FALSE,NA,"mitomycin",FALSE,3,1,"Active","19971022",NA
FALSE,NA,"naltrexone hydrochloride",FALSE,3,1,"Active","19971023",NA
FALSE,NA,"anti-inhibitor coagulant complex and water",FALSE,2,1,"Active","19971027",NA
FALSE,NA,"avobenzone and ensulizole and enzacamene and octinoxate",FALSE,3,2,"Active","19971110",NA
FALSE,NA,"octinoxate and octocrylene and oxybenzone and titanium dioxide",FALSE,1,1,"Active","19971111",NA
FALSE,NA,"glutamic acid and glycine and histidine and l-alanine and l-arginine and l-aspartic acid and l-cysteine and l-isoleucine and l-leucine and l-lysine and l-ornithine dihydrochloride and l-phenylalanine and l-proline and l-threonine and l-tyrosine and l-valine and methionine and serine and taurine and tryptophan",TRUE,1,1,"Active","19971114",NA
FALSE,NA,"carboprost (carboprost tromethamine)",FALSE,1,1,"Active","19971128",NA
FALSE,NA,"octinoxate and octisalate and oxybenzone and titanium dioxide",FALSE,13,3,"Active","19971209",NA
FALSE,NA,"honey bee venom protein",FALSE,2,1,"Active","19971216",NA
FALSE,NA,"wasp venom protein",FALSE,2,1,"Active","19971216",NA
FALSE,NA,"yellow hornet venom protein",FALSE,2,1,"Active","19971216",NA
FALSE,NA,"yellow jacket venom protein",FALSE,2,1,"Active","19971216",NA
FALSE,NA,"anagrelide (anagrelide hydrochloride)",FALSE,1,1,"Active","19980106",NA
FALSE,NA,"diatrizoate meglumine and meglumine iodipamide",FALSE,1,1,"Active","19980108",NA
FALSE,NA,"iopamidol",FALSE,5,1,"Active","19980108",NA
FALSE,NA,"avobenzone and octinoxate",FALSE,29,4,"Active","19980115",NA
FALSE,NA,"dermatophagoides farinae and dermatophagoides pteronyssinus",FALSE,5,2,"Active","19980116",NA
FALSE,NA,"standardized cat pelt",FALSE,1,1,"Active","19980129",NA
FALSE,NA,"standardized cat pelt acetone precipitated",FALSE,1,1,"Active","19980209",NA
FALSE,NA,"interferon beta-1a",FALSE,5,1,"Active","19980223",NA
FALSE,8000906,"acetaminophen and diphenhydramine hydrochloride and pseudoephedrine hydrochloride",FALSE,14,2,"Active","19980305",32311
FALSE,NA,"iohexol",FALSE,4,1,"Active","19980305",NA
FALSE,NA,"bleomycin (bleomycin sulfate)",FALSE,2,2,"Active","19980312",NA
FALSE,NA,"tetracaine (tetracaine hydrochloride)",FALSE,1,1,"Active","19980316",NA
FALSE,NA,"ticlopidine hydrochloride",FALSE,2,1,"Active","19980330",NA
FALSE,NA,"vinblastine sulfate",FALSE,2,1,"Active","19980414",NA
FALSE,NA,"avobenzone and octinoxate and oxybenzone and titanium dioxide",FALSE,3,2,"Active","19980504",NA
FALSE,NA,"loperamide hydrochloride and simethicone",FALSE,2,2,"Active","19980512",NA
FALSE,NA,"bacitracin and lidocaine hydrochloride and polymyxin b (polymyxin b sulfate)",FALSE,1,1,"Active","19980527",NA
FALSE,NA,"sincalide",FALSE,1,1,"Active","19980708",NA
FALSE,NA,"sodium thiosulfate",FALSE,3,1,"Active","19980713",NA
FALSE,NA,"norfloxacin",FALSE,4,1,"Active","19980720",NA
FALSE,NA,"delavirdine mesylate",FALSE,1,1,"Active","19980724",NA
FALSE,NA,"meglumine iodipamide",FALSE,1,1,"Active","19980731",NA
FALSE,NA,"atovaquone and proguanil hydrochloride",FALSE,6,1,"Active","19980807",NA
FALSE,NA,"betaine",FALSE,1,1,"Active","19980811",NA
FALSE,NA,"bacitracin zinc and gramicidin and polymyxin b (polymyxin b sulfate)",FALSE,3,1,"Active","19980813",NA
FALSE,NA,"bacitracin zinc and polymyxin b (polymyxin b sulfate)",FALSE,2,1,"Active","19980813",NA
FALSE,NA,"nabumetone",FALSE,3,1,"Active","19980821",NA
FALSE,NA,"standardized cat hair acetone precipitated",FALSE,1,1,"Active","19980828",NA
FALSE,NA,"gadoteridol",FALSE,1,1,"Active","19980908",NA
FALSE,NA,"capecitabine",FALSE,10,1,"Active","19980910",NA
FALSE,NA,"nevirapine",FALSE,7,2,"Active","19980917",NA
FALSE,NA,"nelfinavir (nelfinavir mesylate)",FALSE,3,2,"Active","19980921",NA
FALSE,NA,"alanine and arginine and calcium chloride and dl-methionine and glycine and histidine and isoleucine and leucine and lysine (lysine monohydrochloride) and magnesium chloride and phenylalanine and proline and serine and sodium chloride and sodium lactate and threonine and tryptophan and tyrosine and valine",TRUE,1,1,"Active","19980925",NA
FALSE,NA,"ursodiol",FALSE,8,1,"Active","19981108",NA
FALSE,NA,"raloxifene hydrochloride",FALSE,6,1,"Active","19981120",NA
FALSE,NA,"lymphocyte immune globulin anti-thymocyte globulin (equine)",FALSE,1,1,"Active","19981204",NA
FALSE,NA,"measles virus vaccine live attenuated and mumps virus vaccine live attenuated (jeryl lynn strain) and rubella virus vaccine live attenuated (wistar ra27/3 strain) and water",FALSE,1,1,"Active","19981204",NA
FALSE,NA,"lamivudine and zidovudine",FALSE,4,1,"Active","19981208",NA
FALSE,NA,"interferon alfa-2b",FALSE,5,1,"Active","19981210",NA
FALSE,NA,"menthol and pramoxine hydrochloride",FALSE,1,1,"Active","19990111",NA
FALSE,NA,"modafinil",FALSE,6,1,"Active","19990324",NA
FALSE,NA,"efavirenz",FALSE,6,2,"Active","19990325",NA
FALSE,NA,"methacholine chloride",FALSE,8,1,"Active","19990401",NA
FALSE,NA,"cat (felis domesticus) pelt and cat dander",FALSE,1,1,"Active","19990419",NA
FALSE,NA,"fexofenadine hydrochloride and pseudoephedrine hydrochloride",FALSE,1,1,"Active","19990429",NA
FALSE,NA,"orlistat",FALSE,1,1,"Active","19990603",NA
FALSE,NA,"gramicidin and lidocaine hydrochloride and polymyxin b (polymyxin b sulfate)",FALSE,2,1,"Active","19990618",NA
FALSE,8000910,"acetaminophen and pamabrom and pyrilamine maleate",FALSE,4,1,"Active","19990622",32315
FALSE,NA,"diphtheria toxoid and filamentous haemagglutinin and fimbriae types 2 and 3 (fim) and pertactin and pertussis toxoid and tetanus toxoid",TRUE,1,1,"Active","19990623",NA
FALSE,NA,"eptifibatide",FALSE,4,1,"Active","19990623",NA
FALSE,NA,"antithrombin iii (human) and water",FALSE,2,1,"Active","19990705",NA
FALSE,NA,"imiquimod",FALSE,4,1,"Active","19990705",NA
FALSE,8000911,"insulin lispro and insulin lispro protamine suspension",FALSE,4,1,"Active","19990705",32316
FALSE,NA,"somatropin and water",FALSE,1,1,"Active","19990728",NA
FALSE,NA,"carbetocin",FALSE,1,1,"Active","19990801",NA
FALSE,NA,"octinoxate and zinc oxide",FALSE,31,6,"Active","19990801",NA
FALSE,NA,"rabies vaccine inactivated (human diploid-cell culture)",FALSE,1,1,"Active","19990813",NA
FALSE,NA,"trastuzumab",FALSE,1,1,"Active","19990823",NA
FALSE,NA,"fosfomycin (fosfomycin tromethamine)",FALSE,1,1,"Active","19990915",NA
FALSE,NA,"clobetasone butyrate",FALSE,1,1,"Active","19990927",NA
FALSE,NA,"tizanidine (tizanidine hydrochloride)",FALSE,2,1,"Active","19991029",NA
FALSE,NA,"octinoxate",FALSE,20,6,"Active","19991101",NA
FALSE,NA,"white petrolatum and zinc oxide",FALSE,7,2,"Active","19991106",NA
FALSE,NA,"temozolomide",FALSE,21,1,"Active","19991112",NA
FALSE,NA,"zanamivir",FALSE,1,1,"Active","19991207",NA
FALSE,8000913,"biotin and choline bitartrate and chromium (chromium hvp chelate) and dl-methionine and d-pantothenic acid (calcium d-pantothenate) and folic acid and inositol and iodine (potassium iodide) and magnesium (magnesium oxide) and manganese (manganese gluconate) and nicotinamide and nicotinic acid and potassium (potassium chloride, potassium citrate) and selenium (selenium hvp chelate) and vitamin A (retinol palmitate) and vitamin B12 (cyanocobalamin) and vitamin B1 (thiamine hydrochloride) and vitamin B2 (riboflavin) and vitamin B6 (pyridoxine hydrochloride) and vitamin C (ascorbic acid) and vitamin C (calcium ascorbate) and vitamin E (d-alpha tocopheryl acetate) and zinc (zinc gluconate)",TRUE,1,1,"Active","19991213",32318
FALSE,NA,"mycophenolate mofetil (mycophenolate mofetil hydrochloride)",FALSE,1,1,"Active","19991220",NA
FALSE,NA,"oseltamivir (oseltamivir phosphate)",FALSE,5,2,"Active","19991223",NA
FALSE,NA,"lidocaine hydrochloride and polymyxin b (polymyxin b sulfate)",FALSE,1,1,"Active","19991229",NA
FALSE,NA,"vitamin D2",FALSE,3,1,"Active","19991230",NA
FALSE,NA,"octinoxate and octisalate and titanium dioxide",FALSE,9,2,"Active","20000101",NA
FALSE,NA,"calcium chloride and icodextrin and magnesium chloride and sodium chloride and sodium lactate",FALSE,1,1,"Active","20000120",NA
FALSE,NA,"inosine pranobex",FALSE,1,1,"Active","20000125",NA
FALSE,8000914,"polymyxin b sulfate and trimethoprim",FALSE,2,1,"Active","20000203",32319
FALSE,NA,"bismuth subsalicylate and calcium carbonate",FALSE,4,2,"Active","20000218",NA
FALSE,NA,"avobenzone and octinoxate and octisalate",FALSE,23,4,"Active","20000223",NA
FALSE,NA,"avobenzone and octocrylene and terephthalylidene dicamphor sulfonic acid and titanium dioxide",FALSE,4,2,"Active","20000223",NA
FALSE,NA,"nedocromil sodium",FALSE,1,1,"Active","20000229",NA
FALSE,NA,"fosphenytoin sodium",FALSE,1,1,"Active","20000301",NA
FALSE,NA,"flunisolide",FALSE,1,1,"Active","20000310",NA
FALSE,NA,"rituximab",FALSE,2,1,"Active","20000320",NA
FALSE,NA,"leflunomide",FALSE,15,1,"Active","20000329",NA
FALSE,8000916,"acetylsalicylic acid and dipyridamole",FALSE,1,1,"Active","20000417",32321
FALSE,NA,"cytomegalovirus immune globulin (human)",FALSE,1,1,"Active","20000425",NA
FALSE,NA,"calamine and pramoxine hydrochloride",FALSE,1,1,"Active","20000501",NA
FALSE,NA,"imiglucerase",FALSE,1,1,"Active","20000614",NA
FALSE,NA,"verteporfin",FALSE,1,1,"Active","20000626",NA
FALSE,NA,"cabergoline",FALSE,3,1,"Active","20000630",NA
FALSE,NA,"anethole trithione",FALSE,1,1,"Active","20000802",NA
FALSE,NA,"cyclophosphamide",FALSE,6,2,"Active","20000822",NA
FALSE,NA,"standardized perennial rye grass pollen",FALSE,5,1,"Active","20000829",NA
FALSE,NA,"standardized orchard grass pollen",FALSE,4,1,"Active","20000906",NA
FALSE,NA,"standardized kentucky blue/june grass pollen",FALSE,4,1,"Active","20000926",NA
FALSE,NA,"standardized meadow fescue grass pollen",FALSE,4,1,"Active","20001003",NA
FALSE,NA,"sweet vernal grass",FALSE,2,1,"Active","20001018",NA
FALSE,NA,"basiliximab",FALSE,1,1,"Active","20001023",NA
FALSE,NA,"riluzole",FALSE,3,1,"Active","20001026",NA
FALSE,NA,"standardized redtop grass pollen",FALSE,4,1,"Active","20001030",NA
FALSE,NA,"standardized sweet vernal grass pollen",FALSE,2,1,"Active","20001030",NA
FALSE,NA,"standardized timothy grass pollen",FALSE,6,2,"Active","20001030",NA
FALSE,8000918,"biotin and dexpanthenol and folic acid and nicotinamide and pyridoxine hydrochloride and vitamin A and vitamin B12 (cyanocobalamin) and vitamin B1 (thiamine hydrochloride) and vitamin B2 (riboflavin-5-phosphate) and vitamin C (ascorbic acid) and vitamin D and vitamin E (dl-alpha tocopheryl acetate) and vitamin K1",TRUE,1,1,"Active","20001107",32323
FALSE,NA,"phentolamine mesylate",FALSE,3,1,"Active","20001218",NA
FALSE,NA,"calcium chloride and lactic acid and magnesium chloride and sodium bicarbonate and sodium chloride",FALSE,1,1,"Active","20010101",NA
FALSE,NA,"ifosfamide",FALSE,3,1,"Active","20010125",NA
FALSE,NA,"amikacin (amikacin sulfate)",FALSE,1,1,"Active","20010129",NA
FALSE,NA,"octinoxate and octisalate and oxybenzone",FALSE,16,6,"Active","20010201",NA
FALSE,NA,"mesna",FALSE,3,1,"Active","20010306",NA
FALSE,NA,"lopinavir and ritonavir",FALSE,3,2,"Active","20010309",NA
FALSE,NA,"pamabrom",FALSE,1,1,"Active","20010312",NA
FALSE,NA,"etanercept and water",FALSE,1,1,"Active","20010314",NA
FALSE,NA,"octinoxate and padimate o",FALSE,1,1,"Active","20010315",NA
FALSE,NA,"prednicarbate",FALSE,2,2,"Active","20010321",NA
FALSE,NA,"standardized bermuda grass pollen",FALSE,1,1,"Active","20010326",NA
FALSE,NA,"fomepizole",FALSE,2,1,"Active","20010330",NA
FALSE,NA,"allergen extract - alum precipitated",FALSE,3,1,"Active","20010401",NA
FALSE,NA,"allergen extract - diagnostic",FALSE,1,1,"Active","20010401",NA
FALSE,NA,"allergenic extracts",FALSE,1,1,"Active","20010401",NA
FALSE,NA,"linezolid",FALSE,7,3,"Active","20010406",NA
FALSE,NA,"avobenzone and hydroquinone and octinoxate",FALSE,1,1,"Active","20010409",NA
FALSE,NA,"acetylcysteine",FALSE,3,1,"Active","20010427",NA
FALSE,8000920,"framycetin and gramicidin and phenylephrine",FALSE,1,1,"Active","20010504",32325
FALSE,NA,"calcium carbonate and famotidine and magnesium hydroxide",FALSE,1,1,"Active","20010514",NA
FALSE,NA,"sirolimus",FALSE,2,2,"Active","20010515",NA
FALSE,NA,"iron (iron sucrose)",FALSE,1,1,"Active","20010605",NA
FALSE,NA,"infliximab",FALSE,3,1,"Active","20010614",NA
FALSE,NA,"avobenzone and octocrylene",FALSE,5,3,"Active","20010619",NA
FALSE,NA,"entacapone",FALSE,4,1,"Active","20010621",NA
FALSE,NA,"ceftazidime (ceftazidime pentahydrate)",FALSE,7,1,"Active","20010718",NA
FALSE,8000923,"brompheniramine and dextromethorphan hydrobromide and phenylephrine",FALSE,10,3,"Active","20010725",32328
FALSE,NA,"mineral oil light",FALSE,1,1,"Active","20010727",NA
FALSE,NA,"sufentanil (sufentanil citrate)",FALSE,2,1,"Active","20010801",NA
FALSE,NA,"gadoversetamide",FALSE,1,1,"Active","20010820",NA
FALSE,NA,"caspofungin (caspofungin acetate)",FALSE,4,1,"Active","20010823",NA
FALSE,NA,"diluent and somatropin",FALSE,3,1,"Active","20010828",NA
FALSE,NA,"pamidronate disodium",FALSE,14,2,"Active","20010831",NA
FALSE,NA,"streptomycin (streptomycin sulfate)",FALSE,1,1,"Active","20011015",NA
FALSE,NA,"follitropin beta",FALSE,3,1,"Active","20011018",NA
FALSE,NA,"tenecteplase",FALSE,1,1,"Active","20011018",NA
FALSE,NA,"lamivudine and zidovudine and NA",FALSE,2,1,"Active","20011029",NA
FALSE,NA,"paclitaxel",FALSE,7,2,"Active","20011031",NA
FALSE,NA,"floctafenine",FALSE,2,1,"Active","20011114",NA
FALSE,NA,"sevelamer hydrochloride",FALSE,1,1,"Active","20011121",NA
FALSE,8000927,"betamethasone dipropionate and calcipotriol",FALSE,1,1,"Active","20011129",32332
FALSE,NA,"mitoxantrone (mitoxantrone hydrochloride)",FALSE,3,1,"Active","20011203",NA
FALSE,8000928,"betamethasone (base) and gentamicin (gentamicin sulfate)",FALSE,1,1,"Active","20011204",32333
FALSE,NA,"didanosine",FALSE,4,1,"Active","20020102",NA
FALSE,NA,"desloratadine",FALSE,6,2,"Active","20020110",NA
FALSE,NA,"meningococcal polysaccharide vaccine grp c and tetanus toxoid",FALSE,1,1,"Active","20020121",NA
FALSE,NA,"camphor and glycol salicylate and l-menthol",FALSE,1,1,"Active","20020201",NA
FALSE,NA,"homosalate and octinoxate and oxybenzone",FALSE,2,2,"Active","20020202",NA
FALSE,NA,"phospholipid and surfactant-associated proteins sp-b and sp-c",FALSE,1,1,"Active","20020205",NA
FALSE,NA,"perflutren",FALSE,1,1,"Active","20020216",NA
FALSE,NA,"glimepiride",FALSE,9,1,"Active","20020312",NA
FALSE,NA,"oxcarbazepine",FALSE,10,2,"Active","20020401",NA
FALSE,NA,"glatiramer acetate",FALSE,3,1,"Active","20020501",NA
FALSE,NA,"tirofiban (tirofiban hydrochloride)",FALSE,1,1,"Active","20020501",NA
FALSE,NA,"glucagon (recombinant dna origin)",FALSE,1,1,"Active","20020527",NA
FALSE,NA,"anakinra",FALSE,1,1,"Active","20020529",NA
FALSE,NA,"vitamin C (ascorbic acid)",FALSE,2,1,"Active","20020529",NA
FALSE,NA,"avobenzone and octinoxate and octisalate and oxybenzone and titanium dioxide",FALSE,1,1,"Active","20020601",NA
FALSE,NA,"dimethicone",FALSE,9,5,"Active","20020601",NA
FALSE,NA,"octinoxate and titanium dioxide",FALSE,64,7,"Active","20020603",NA
FALSE,NA,"valganciclovir (valganciclovir hydrochloride)",FALSE,5,2,"Active","20020716",NA
FALSE,NA,"fondaparinux sodium",FALSE,6,1,"Active","20020719",NA
FALSE,NA,"mefloquine (mefloquine hydrochloride)",FALSE,1,1,"Active","20020723",NA
FALSE,NA,"methazolamide",FALSE,1,1,"Active","20020725",NA
FALSE,8000932,"dexamethasone (base) and framycetin and gramicidin",FALSE,2,1,"Active","20020726",32337
FALSE,NA,"flunarizine (flunarizine hydrochloride)",FALSE,1,1,"Active","20020808",NA
FALSE,NA,"thyrotropin alfa",FALSE,1,1,"Active","20020812",NA
FALSE,NA,"ganirelix (ganirelix acetate)",FALSE,1,1,"Active","20020823",NA
FALSE,NA,"avobenzone and ensulizole and octisalate and octocrylene",FALSE,8,3,"Active","20020901",NA
FALSE,NA,"fludarabine phosphate",FALSE,4,3,"Active","20020924",NA
FALSE,NA,"alteplase",FALSE,1,1,"Active","20020926",NA
FALSE,NA,"palivizumab",FALSE,4,2,"Active","20020926",NA
FALSE,NA,"benzethonium chloride",FALSE,7,3,"Active","20021201",NA
FALSE,NA,"varicella-zoster virus vaccine live attenuated (oka/merck strain)",FALSE,2,2,"Active","20021202",NA
FALSE,NA,"dextran 70 and glycerine and hypromellose",FALSE,1,1,"Active","20030102",NA
FALSE,NA,"piperacillin (piperacillin sodium)",FALSE,3,1,"Active","20030123",NA
FALSE,8000934,"acetaminophen and doxylamine and pseudoephedrine hydrochloride",FALSE,4,2,"Active","20030307",32339
FALSE,8000935,"cetirizine and pseudoephedrine hydrochloride",FALSE,1,1,"Active","20030307",32340
FALSE,NA,"octinoxate and octisalate and octocrylene and oxybenzone",FALSE,13,5,"Active","20030314",NA
FALSE,NA,"pimecrolimus",FALSE,1,1,"Active","20030324",NA
FALSE,NA,"pramoxine hydrochloride and zinc acetate",FALSE,2,1,"Active","20030402",NA
FALSE,NA,"avobenzone and ensulizole and octocrylene and terephthalylidene dicamphor sulfonic acid",FALSE,1,1,"Active","20030409",NA
FALSE,NA,"varicella-zoster virus vaccine live attenuated (oka/merck strain) and water",FALSE,1,1,"Active","20030409",NA
