ccdd,mp_code,greater_than_5_AIs,drug_identification_number,brand_name,company_name,mp_formal_name,mp_en_description,mp_fr_description,mp_status,mp_status_effective_time
TRUE,2421658,FALSE,2421658,NIFEDIPINE ER,PRO DOC LIMITEE,NIFEDIPINE ER (nifedipine 60 mg prolonged-release oral tablet) PRO DOC LIMITEE,NA,NA,Active,20150113
FALSE,2421666,FALSE,2421666,ORAVERSE,SEPTODONT,ORAVERSE (phentolamine mesylate 0.4 mg per 1.7 mL solution for injection) SEPTODONT,NA,NA,Active,20140917
TRUE,2421704,FALSE,2421704,OLANZAPINE,PRO DOC LIMITEE,OLANZAPINE (olanzapine 20 mg oral tablet) PRO DOC LIMITEE,NA,NA,Active,20140610
TRUE,2421712,FALSE,2421712,DUTASTERIDE,PRO DOC LIMITEE,DUTASTERIDE (dutasteride 0.5 mg oral capsule) PRO DOC LIMITEE,NA,NA,Active,20140722
TRUE,2421739,FALSE,2421739,ECL-CITALOPRAM,ECL PHARMA GROUP LTD,ECL-CITALOPRAM (citalopram (citalopram hydrobromide) 10 mg oral tablet) ECL PHARMA GROUP LTD,NA,NA,Active,20141020
TRUE,2421747,FALSE,2421747,ECL-CITALOPRAM,ECL PHARMA GROUP LTD,ECL-CITALOPRAM (citalopram (citalopram hydrobromide) 20 mg oral tablet) ECL PHARMA GROUP LTD,NA,NA,Active,20141020
TRUE,2421755,FALSE,2421755,ECL-CITALOPRAM,ECL PHARMA GROUP LTD,ECL-CITALOPRAM (citalopram (citalopram hydrobromide) 40 mg oral tablet) ECL PHARMA GROUP LTD,NA,NA,Active,20141020
TRUE,2421828,FALSE,2421828,ECL-METFORMIN,ECL PHARMA GROUP LTD,ECL-METFORMIN (metformin hydrochloride 500 mg oral tablet) ECL PHARMA GROUP LTD,NA,NA,Active,20140704
TRUE,2421836,FALSE,2421836,ECL-METFORMIN,ECL PHARMA GROUP LTD,ECL-METFORMIN (metformin hydrochloride 850 mg oral tablet) ECL PHARMA GROUP LTD,NA,NA,Active,20140704
FALSE,2421844,FALSE,2421844,HAWAIIAN TROPIC PROTECTIVE DRY OIL SUNSCREEN SPRAY SPF/FPS 10,"EDGEWELL PERSONAL CARE CANADA, ULC","HAWAIIAN TROPIC PROTECTIVE DRY OIL SUNSCREEN SPRAY SPF/FPS 10 (avobenzone 3 % and octocrylene 5 % cutaneous spray) EDGEWELL PERSONAL CARE CANADA, ULC",NA,NA,Active,20150301
FALSE,2421852,FALSE,2421852,COPPERTONE SUNSCREEN LOTION CLEARLYSHEER SPF 30,BAYER INC,COPPERTONE SUNSCREEN LOTION CLEARLYSHEER SPF 30 (avobenzone 3 % and homosalate 10 % and octisalate 4.55 % and octocrylene 8 % lotion) BAYER INC,NA,NA,Active,20160204
FALSE,2421860,FALSE,2421860,COPPERTONE SUNSCREEN LOTION CLEARLYSHEER FACE SPF 30,BAYER INC,COPPERTONE SUNSCREEN LOTION CLEARLYSHEER FACE SPF 30 (avobenzone 3 % and homosalate 10 % and octisalate 4.55 % and octocrylene 8 % lotion) BAYER INC,NA,NA,Active,20151203
FALSE,2421917,FALSE,2421917,SANDOZ CAPECITABINE,SANDOZ CANADA INCORPORATED,SANDOZ CAPECITABINE (capecitabine 150 mg oral tablet) SANDOZ CANADA INCORPORATED,NA,NA,Active,20140723
FALSE,2421925,FALSE,2421925,SANDOZ CAPECITABINE,SANDOZ CANADA INCORPORATED,SANDOZ CAPECITABINE (capecitabine 500 mg oral tablet) SANDOZ CANADA INCORPORATED,NA,NA,Active,20140723
TRUE,2421933,FALSE,2421933,APO-TADALAFIL PAH,APOTEX INC,APO-TADALAFIL PAH (tadalafil 20 mg oral tablet) APOTEX INC,NA,NA,Active,20151015
FALSE,2421941,FALSE,2421941,LOTEMAX OINTMENT,BAUSCH & LOMB INC,LOTEMAX OINTMENT (loteprednol etabonate 0.5 % ophthalmic ointment) BAUSCH & LOMB INC,NA,NA,Active,20141029
FALSE,2421984,FALSE,2421984,LIDOCAINE HCL INJECTION,TELIGENT OU,LIDOCAINE HCL INJECTION (lidocaine hydrochloride 10 mg per mL solution for injection) TELIGENT OU,NA,NA,Active,20150629
FALSE,2422018,FALSE,2422018,LIDOCAINE HCL INJECTION WITH PRESERVATIVE,TELIGENT OU,LIDOCAINE HCL INJECTION WITH PRESERVATIVE (lidocaine hydrochloride 10 mg per mL solution for injection) TELIGENT OU,NA,NA,Active,20151125
FALSE,2421992,FALSE,2421992,LIDOCAINE HCL INJECTION,TELIGENT OU,LIDOCAINE HCL INJECTION (lidocaine hydrochloride 20 mg per mL solution for injection) TELIGENT OU,NA,NA,Active,20150819
FALSE,2422026,FALSE,2422026,LIDOCAINE HCL INJECTION WITH PRESERVATIVE,TELIGENT OU,LIDOCAINE HCL INJECTION WITH PRESERVATIVE (lidocaine hydrochloride 20 mg per mL solution for injection) TELIGENT OU,NA,NA,Active,20160112
FALSE,2422042,FALSE,2422042,MUSCLE AND BACK PAIN PLATINUM RELIEF,VITA HEALTH PRODUCTS INC,MUSCLE AND BACK PAIN PLATINUM RELIEF (ibuprofen 200 mg and methocarbamol 500 mg oral tablet) VITA HEALTH PRODUCTS INC,NA,NA,Active,20140617
FALSE,2422050,FALSE,2422050,LATUDA,SUNOVION PHARMACEUTICALS CANADA INC,LATUDA (lurasidone hydrochloride 20 mg oral tablet) SUNOVION PHARMACEUTICALS CANADA INC,NA,NA,Active,20140409
TRUE,2422069,FALSE,2422069,CANDESARTAN,PRO DOC LIMITEE,CANDESARTAN (candesartan cilexetil 32 mg oral tablet) PRO DOC LIMITEE,NA,NA,Active,20140605
FALSE,2422077,FALSE,2422077,HEAD & SHOULDERS INSTANT COOLING RELIEF,PROCTER & GAMBLE INC,HEAD & SHOULDERS INSTANT COOLING RELIEF (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC,NA,NA,Active,20160104
TRUE,2422085,FALSE,2422085,APO-TADALAFIL,APOTEX INC,APO-TADALAFIL (tadalafil 2.5 mg oral tablet) APOTEX INC,NA,NA,Active,20160712
TRUE,2422093,FALSE,2422093,APO-TADALAFIL,APOTEX INC,APO-TADALAFIL (tadalafil 5 mg oral tablet) APOTEX INC,NA,NA,Active,20160712
TRUE,2422107,FALSE,2422107,APO-TADALAFIL,APOTEX INC,APO-TADALAFIL (tadalafil 10 mg oral tablet) APOTEX INC,NA,NA,Active,20160712
TRUE,2422115,FALSE,2422115,APO-TADALAFIL,APOTEX INC,APO-TADALAFIL (tadalafil 20 mg oral tablet) APOTEX INC,NA,NA,Active,20160712
FALSE,2422123,FALSE,2422123,HEAD & SHOULDERS INSTANT COOLING RELIEF 2IN1,PROCTER & GAMBLE INC,HEAD & SHOULDERS INSTANT COOLING RELIEF 2IN1 (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC,NA,NA,Active,20160104
TRUE,2422166,FALSE,2422166,"METHOTREXATE INJECTION, BP",PHARMASCIENCE INC,"METHOTREXATE INJECTION, BP (methotrexate 7.5 mg per 0.3 mL solution for injection 0.3 mL syringe) PHARMASCIENCE INC",NA,NA,Active,20140508
TRUE,2422174,FALSE,2422174,"METHOTREXATE INJECTION, BP",PHARMASCIENCE INC,"METHOTREXATE INJECTION, BP (methotrexate 10 mg per 0.4 mL solution for injection 0.4 mL syringe) PHARMASCIENCE INC",NA,NA,Active,20140508
TRUE,2422182,FALSE,2422182,"METHOTREXATE INJECTION, BP",PHARMASCIENCE INC,"METHOTREXATE INJECTION, BP (methotrexate 15 mg per 0.6 mL solution for injection 0.6 mL syringe) PHARMASCIENCE INC",NA,NA,Active,20140508
TRUE,2422190,FALSE,2422190,"METHOTREXATE INJECTION, BP",PHARMASCIENCE INC,"METHOTREXATE INJECTION, BP (methotrexate 20 mg per 0.8 mL solution for injection 0.8 mL syringe) PHARMASCIENCE INC",NA,NA,Active,20140508
TRUE,2422204,FALSE,2422204,"METHOTREXATE INJECTION, BP",PHARMASCIENCE INC,"METHOTREXATE INJECTION, BP (methotrexate 25 mg per mL solution for injection 1 mL syringe) PHARMASCIENCE INC",NA,NA,Active,20140508
TRUE,2422255,FALSE,2422255,MAR-CLOPIDOGREL,MARCAN PHARMACEUTICALS INC,MAR-CLOPIDOGREL (clopidogrel (clopidogrel bisulfate) 75 mg oral tablet) MARCAN PHARMACEUTICALS INC,NA,NA,Active,20150121
TRUE,2422298,FALSE,2422298,"CEFUROXIME FOR INJECTION, USP",STERIMAX INC,"CEFUROXIME FOR INJECTION, USP (cefuroxime (cefuroxime sodium) 750 mg per vial powder for solution for injection) STERIMAX INC",NA,NA,Active,20150324
TRUE,2422301,FALSE,2422301,"CEFUROXIME FOR INJECTION, USP",STERIMAX INC,"CEFUROXIME FOR INJECTION, USP (cefuroxime (cefuroxime sodium) 1.5 g per vial powder for solution for injection) STERIMAX INC",NA,NA,Active,20150324
TRUE,2422328,FALSE,2422328,"CEFUROXIME FOR INJECTION, USP",STERIMAX INC,"CEFUROXIME FOR INJECTION, USP (cefuroxime (cefuroxime sodium) 7.5 g per vial powder for solution for injection) STERIMAX INC",NA,NA,Active,20150504
FALSE,2422336,FALSE,2422336,SUCCINYLCHOLINE CHLORIDE INJECTION,TELIGENT OU,SUCCINYLCHOLINE CHLORIDE INJECTION (succinylcholine chloride 20 mg per mL solution for injection) TELIGENT OU,NA,NA,Active,20140930
FALSE,2422352,FALSE,2422352,BANANA BOAT SPORT PERFORMANCE WITH POWERSTAY TECHNOLOGY SUNSCREEN SPRAY SPF 30,"EDGEWELL PERSONAL CARE CANADA, ULC","BANANA BOAT SPORT PERFORMANCE WITH POWERSTAY TECHNOLOGY SUNSCREEN SPRAY SPF 30 (avobenzone 2 % and homosalate 7 % and octocrylene 5 % cutaneous spray) EDGEWELL PERSONAL CARE CANADA, ULC",NA,NA,Active,20141201
FALSE,2422360,FALSE,2422360,BANANA BOAT SPORT PERFORMANCE WITH POWERSTAY TECHNOLOGY SUNSCREEN SPRAY SPF 50+,"EDGEWELL PERSONAL CARE CANADA, ULC","BANANA BOAT SPORT PERFORMANCE WITH POWERSTAY TECHNOLOGY SUNSCREEN SPRAY SPF 50+ (avobenzone 3 % and homosalate 10 % and octisalate 5 % and octocrylene 5 % cutaneous spray) EDGEWELL PERSONAL CARE CANADA, ULC",NA,NA,Active,20141201
FALSE,2422379,FALSE,2422379,OLAY COMPLETE ALL DAY MOISTURE WITH SUNSCREEN BROAD SPECTRUM SPF 30 SENSITIVE,PROCTER & GAMBLE INC,OLAY COMPLETE ALL DAY MOISTURE WITH SUNSCREEN BROAD SPECTRUM SPF 30 SENSITIVE (octinoxate 7.5 % and octisalate 2.5 % and octocrylene 2.5 % and zinc oxide 7 % lotion) PROCTER & GAMBLE INC,NA,NA,Active,20150402
FALSE,2422425,FALSE,2422425,ZOLEDRONIC ACID FOR INJECTION CONCENTRATE,DR REDDYS LABORATORIES LTD,ZOLEDRONIC ACID FOR INJECTION CONCENTRATE (zoledronic acid (zoledronic acid monohydrate) 4 mg per 5 mL solution for injection) DR REDDYS LABORATORIES LTD,NA,NA,Active,20140528
FALSE,2422433,FALSE,2422433,ZOLEDRONIC ACID INJECTION,DR REDDYS LABORATORIES LTD,ZOLEDRONIC ACID INJECTION (zoledronic acid (zoledronic acid monohydrate) 5 mg per 100 mL solution for injection) DR REDDYS LABORATORIES LTD,NA,NA,Active,20140528
TRUE,2422549,FALSE,2422549,EZETIMIBE,PRO DOC LIMITEE,EZETIMIBE (ezetimibe 10 mg oral tablet) PRO DOC LIMITEE,NA,NA,Active,20140917
TRUE,2422662,FALSE,2422662,MAR-EZETIMIBE,MARCAN PHARMACEUTICALS INC,MAR-EZETIMIBE (ezetimibe 10 mg oral tablet) MARCAN PHARMACEUTICALS INC,NA,NA,Active,20140915
FALSE,2422689,FALSE,2422689,SANDOZ LINEZOLID,SANDOZ CANADA INCORPORATED,SANDOZ LINEZOLID (linezolid 600 mg oral tablet) SANDOZ CANADA INCORPORATED,NA,NA,Active,20140825
FALSE,2422719,FALSE,2422719,CLINIQUE ACNE SOLUTIONS BB CREAM SPF 40 COMBINATION OILY TO OILY,CLINIQUE LABORATORIES DIST,CLINIQUE ACNE SOLUTIONS BB CREAM SPF 40 COMBINATION OILY TO OILY (octinoxate 7.5 % and octisalate 2 % and titanium dioxide 1.6 % cutaneous cream) CLINIQUE LABORATORIES DIST,NA,NA,Active,20150201
TRUE,2422727,FALSE,2422727,MINT-OLOPATADINE,MINT PHARMACEUTICALS INC,MINT-OLOPATADINE (olopatadine (olopatadine hydrochloride) 0.1 % ophthalmic drops) MINT PHARMACEUTICALS INC,NA,NA,Active,20140729
TRUE,2422751,FALSE,2422751,RIVA-ATORVASTATIN,LABORATOIRE RIVA INC,RIVA-ATORVASTATIN (atorvastatin (atorvastatin calcium) 10 mg oral tablet) LABORATOIRE RIVA INC,NA,NA,Active,20140320
TRUE,2422778,FALSE,2422778,RIVA-ATORVASTATIN,LABORATOIRE RIVA INC,RIVA-ATORVASTATIN (atorvastatin (atorvastatin calcium) 20 mg oral tablet) LABORATOIRE RIVA INC,NA,NA,Active,20140320
TRUE,2422786,FALSE,2422786,RIVA-ATORVASTATIN,LABORATOIRE RIVA INC,RIVA-ATORVASTATIN (atorvastatin (atorvastatin calcium) 40 mg oral tablet) LABORATOIRE RIVA INC,NA,NA,Active,20140320
TRUE,2422794,FALSE,2422794,RIVA-ATORVASTATIN,LABORATOIRE RIVA INC,RIVA-ATORVASTATIN (atorvastatin (atorvastatin calcium) 80 mg oral tablet) LABORATOIRE RIVA INC,NA,NA,Active,20140320
TRUE,2422808,FALSE,2422808,RIVA-LANSOPRAZOLE,LABORATOIRE RIVA INC,RIVA-LANSOPRAZOLE (lansoprazole 15 mg gastro-resistant capsule) LABORATOIRE RIVA INC,NA,NA,Active,20140612
TRUE,2422816,FALSE,2422816,RIVA-LANSOPRAZOLE,LABORATOIRE RIVA INC,RIVA-LANSOPRAZOLE (lansoprazole 30 mg gastro-resistant capsule) LABORATOIRE RIVA INC,NA,NA,Active,20140612
TRUE,2422867,FALSE,2422867,AURO-MONTELUKAST CHEWABLE TABLET,AURO PHARMA INC,AURO-MONTELUKAST CHEWABLE TABLET (montelukast (montelukast sodium) 4 mg chewable tablet) AURO PHARMA INC,NA,NA,Active,20140326
TRUE,2422875,FALSE,2422875,AURO-MONTELUKAST CHEWABLE TABLET,AURO PHARMA INC,AURO-MONTELUKAST CHEWABLE TABLET (montelukast (montelukast sodium) 5 mg chewable tablet) AURO PHARMA INC,NA,NA,Active,20140326
NA,2422913,FALSE,2422913,ALPROLIX,BIOVERATIV CANADA INC,ALPROLIX (NA NA) BIOVERATIV CANADA INC,NA,NA,Active,20151211
NA,2422921,FALSE,2422921,ALPROLIX,BIOVERATIV CANADA INC,ALPROLIX (NA NA) BIOVERATIV CANADA INC,NA,NA,Active,20160115
NA,2422948,FALSE,2422948,ALPROLIX,BIOVERATIV CANADA INC,ALPROLIX (NA NA) BIOVERATIV CANADA INC,NA,NA,Active,20151211
NA,2422956,FALSE,2422956,ALPROLIX,BIOVERATIV CANADA INC,ALPROLIX (NA NA) BIOVERATIV CANADA INC,NA,NA,Active,20160115
TRUE,2422980,FALSE,2422980,MINT-IRBESARTAN,MINT PHARMACEUTICALS INC,MINT-IRBESARTAN (irbesartan 75 mg oral tablet) MINT PHARMACEUTICALS INC,NA,NA,Active,20150114
TRUE,2422999,FALSE,2422999,MINT-IRBESARTAN,MINT PHARMACEUTICALS INC,MINT-IRBESARTAN (irbesartan 150 mg oral tablet) MINT PHARMACEUTICALS INC,NA,NA,Active,20150114
TRUE,2423006,FALSE,2423006,MINT-IRBESARTAN,MINT PHARMACEUTICALS INC,MINT-IRBESARTAN (irbesartan 300 mg oral tablet) MINT PHARMACEUTICALS INC,NA,NA,Active,20150114
FALSE,2423219,FALSE,2423219,HAWAIIAN TROPIC KIDS SUNSCREEN LOTION SPF/FPS 50+,"EDGEWELL PERSONAL CARE CANADA, ULC","HAWAIIAN TROPIC KIDS SUNSCREEN LOTION SPF/FPS 50+ (avobenzone 3 % and octocrylene 6 % and oxybenzone 4 % lotion) EDGEWELL PERSONAL CARE CANADA, ULC",NA,NA,Active,20150101
TRUE,2423235,FALSE,2423235,JAMP-EZETIMIBE,JAMP PHARMA CORPORATION,JAMP-EZETIMIBE (ezetimibe 10 mg oral tablet) JAMP PHARMA CORPORATION,NA,NA,Active,20140915
TRUE,2423243,FALSE,2423243,MINT-EZETIMIBE,MINT PHARMACEUTICALS INC,MINT-EZETIMIBE (ezetimibe 10 mg oral tablet) MINT PHARMACEUTICALS INC,NA,NA,Active,20140915
TRUE,2423286,FALSE,2423286,MINT-GLICLAZIDE MR,MINT PHARMACEUTICALS INC,MINT-GLICLAZIDE MR (gliclazide 30 mg prolonged-release oral tablet) MINT PHARMACEUTICALS INC,NA,NA,Active,20140602
TRUE,2423294,FALSE,2423294,MINT-GLICLAZIDE MR,MINT PHARMACEUTICALS INC,MINT-GLICLAZIDE MR (gliclazide 60 mg prolonged-release oral tablet) MINT PHARMACEUTICALS INC,NA,NA,Active,20161114
TRUE,2423278,FALSE,2423278,MYLAN-CELECOXIB,MYLAN PHARMACEUTICALS ULC,MYLAN-CELECOXIB (celecoxib 100 mg oral capsule) MYLAN PHARMACEUTICALS ULC,NA,NA,Active,20141117
TRUE,2423308,FALSE,2423308,MINT-TOLTERODINE,MINT PHARMACEUTICALS INC,MINT-TOLTERODINE (tolterodine tartrate 1 mg oral tablet) MINT PHARMACEUTICALS INC,NA,NA,Active,20151216
TRUE,2423316,FALSE,2423316,MINT-TOLTERODINE,MINT PHARMACEUTICALS INC,MINT-TOLTERODINE (tolterodine tartrate 2 mg oral tablet) MINT PHARMACEUTICALS INC,NA,NA,Active,20151216
FALSE,2423340,FALSE,2423340,DIAPER RASH CREAM,BELVEDERE INTERNATIONAL INC.,DIAPER RASH CREAM (petrolatum 80.3 % and zinc oxide 15 % cutaneous cream) BELVEDERE INTERNATIONAL INC.,NA,NA,Active,20140701
FALSE,2423359,FALSE,2423359,ORANGE MANGO BLAST,BLISTEX CORPORATION,ORANGE MANGO BLAST (octinoxate 7.5 % and oxybenzone 2.5 % cutaneous stick) BLISTEX CORPORATION,NA,NA,Active,20140703
FALSE,2423405,FALSE,2423405,BORTEZOMIB FOR INJECTION,TEVA CANADA LIMITED,BORTEZOMIB FOR INJECTION (bortezomib (bortezomib mannitol boronic ester) 3.5 mg per vial powder for solution for injection) TEVA CANADA LIMITED,NA,NA,Active,20150106
TRUE,2423413,FALSE,2423413,MYLAN-RIVASTIGMINE PATCH 5,MYLAN PHARMACEUTICALS ULC,MYLAN-RIVASTIGMINE PATCH 5 (rivastigmine 4.6 mg per 24 hour transdermal patch) MYLAN PHARMACEUTICALS ULC,NA,NA,Active,20161205
TRUE,2423421,FALSE,2423421,MYLAN-RIVASTIGMINE PATCH 10,MYLAN PHARMACEUTICALS ULC,MYLAN-RIVASTIGMINE PATCH 10 (rivastigmine 9.5 mg per 24 hour transdermal patch) MYLAN PHARMACEUTICALS ULC,NA,NA,Active,20161205
TRUE,2423456,FALSE,2423456,RIVA-RIZATRIPTAN ODT,LABORATOIRE RIVA INC,RIVA-RIZATRIPTAN ODT (rizatriptan (rizatriptan benzoate) 5 mg orodispersible tablet) LABORATOIRE RIVA INC,NA,NA,Active,20140612
TRUE,2423464,FALSE,2423464,RIVA-RIZATRIPTAN ODT,LABORATOIRE RIVA INC,RIVA-RIZATRIPTAN ODT (rizatriptan (rizatriptan benzoate) 10 mg orodispersible tablet) LABORATOIRE RIVA INC,NA,NA,Active,20140612
TRUE,2423480,FALSE,2423480,MAR-ESCITALOPRAM,MARCAN PHARMACEUTICALS INC,MAR-ESCITALOPRAM (escitalopram (escitalopram oxalate) 10 mg oral tablet) MARCAN PHARMACEUTICALS INC,NA,NA,Active,20140910
TRUE,2423502,FALSE,2423502,MAR-ESCITALOPRAM,MARCAN PHARMACEUTICALS INC,MAR-ESCITALOPRAM (escitalopram (escitalopram oxalate) 20 mg oral tablet) MARCAN PHARMACEUTICALS INC,NA,NA,Active,20140910
FALSE,2423545,FALSE,2423545,BANANA BOAT SPORT PERFORMANCE WITH POWERSTAY TECHNOLOGY SUNSCREEN LOTION SPF 30,"EDGEWELL PERSONAL CARE CANADA, ULC","BANANA BOAT SPORT PERFORMANCE WITH POWERSTAY TECHNOLOGY SUNSCREEN LOTION SPF 30 (avobenzone 1.8 % and homosalate 7 % and octocrylene 5 % lotion) EDGEWELL PERSONAL CARE CANADA, ULC",NA,NA,Active,20141201
TRUE,2423553,FALSE,2423553,MINT-CIPROFLOX,MINT PHARMACEUTICALS INC,MINT-CIPROFLOX (ciprofloxacin (ciprofloxacin hydrochloride) 250 mg oral tablet) MINT PHARMACEUTICALS INC,NA,NA,Active,20140602
TRUE,2423561,FALSE,2423561,MINT-CIPROFLOX,MINT PHARMACEUTICALS INC,MINT-CIPROFLOX (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) MINT PHARMACEUTICALS INC,NA,NA,Active,20140602
TRUE,2423588,FALSE,2423588,MINT-CIPROFLOX,MINT PHARMACEUTICALS INC,MINT-CIPROFLOX (ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet) MINT PHARMACEUTICALS INC,NA,NA,Active,20140602
TRUE,2423596,FALSE,2423596,INCRUSE ELLIPTA,GLAXOSMITHKLINE INC,INCRUSE ELLIPTA (umeclidinium (umeclidinium bromide) 62.5 mcg per actuation inhalation powder) GLAXOSMITHKLINE INC,NA,NA,Active,20150427
FALSE,2423634,FALSE,2423634,ULTRA-RICH HYDRATION,BLISTEX CORPORATION,ULTRA-RICH HYDRATION (octinoxate 6.8 % and oxybenzone 3 % cutaneous stick) BLISTEX CORPORATION,NA,NA,Active,20140702
TRUE,2423642,FALSE,2423642,AURO-LOSARTAN HCT,AURO PHARMA INC,AURO-LOSARTAN HCT (hydrochlorothiazide 12.5 mg and losartan potassium 50 mg oral tablet) AURO PHARMA INC,NA,NA,Active,20140429
TRUE,2423650,FALSE,2423650,AURO-LOSARTAN HCT,AURO PHARMA INC,AURO-LOSARTAN HCT (hydrochlorothiazide 12.5 mg and losartan potassium 100 mg oral tablet) AURO PHARMA INC,NA,NA,Active,20140429
TRUE,2423669,FALSE,2423669,AURO-LOSARTAN HCT,AURO PHARMA INC,AURO-LOSARTAN HCT (hydrochlorothiazide 25 mg and losartan potassium 100 mg oral tablet) AURO PHARMA INC,NA,NA,Active,20140429
FALSE,2423723,FALSE,2423723,RAGWITEK,ALK - ABELLO A/S,RAGWITEK (standardized short ragweed pollen allergenic extract 12 unit orodispersible tablet) ALK - ABELLO A/S,NA,NA,Active,20140429
FALSE,2423715,FALSE,2423715,CHARCO CAPS,DSE HEALTHCARE SOLUTIONS LLC,CHARCO CAPS (charcoal activated 260 mg oral capsule) DSE HEALTHCARE SOLUTIONS LLC,NA,NA,Active,20160115
TRUE,2423758,FALSE,2423758,MIDAZOLAM INJECTION,PFIZER CANADA INC,MIDAZOLAM INJECTION (midazolam 1 mg per mL solution for injection) PFIZER CANADA INC,NA,NA,Active,20150331
TRUE,2423766,FALSE,2423766,MIDAZOLAM INJECTION,PFIZER CANADA INC,MIDAZOLAM INJECTION (midazolam 5 mg per mL solution for injection) PFIZER CANADA INC,NA,NA,Active,20150331
TRUE,2423804,FALSE,2423804,MINT-PREGABALIN,MINT PHARMACEUTICALS INC,MINT-PREGABALIN (pregabalin 25 mg oral capsule) MINT PHARMACEUTICALS INC,NA,NA,Active,20140612
TRUE,2423812,FALSE,2423812,MINT-PREGABALIN,MINT PHARMACEUTICALS INC,MINT-PREGABALIN (pregabalin 50 mg oral capsule) MINT PHARMACEUTICALS INC,NA,NA,Active,20140612
TRUE,2423855,FALSE,2423855,ACT ESOMEPRAZOLE,TEVA CANADA LIMITED,ACT ESOMEPRAZOLE (esomeprazole (esomeprazole magnesium dihydrate) 20 mg gastro-resistant tablet) TEVA CANADA LIMITED,NA,NA,Active,20151109
TRUE,2423863,FALSE,2423863,ACT ESOMEPRAZOLE,TEVA CANADA LIMITED,ACT ESOMEPRAZOLE (esomeprazole (esomeprazole magnesium dihydrate) 40 mg gastro-resistant tablet) TEVA CANADA LIMITED,NA,NA,Active,20151109
FALSE,2423898,FALSE,2423898,XELJANZ,PFIZER CANADA INC,XELJANZ (tofacitinib (tofacitinib citrate) 5 mg oral tablet) PFIZER CANADA INC,NA,NA,Active,20140603
FALSE,2423901,FALSE,2423901,URBAN ENVIRONMENT UV PROTECTION CREAM,SHISEIDO AMERICAS CORPORATION DIST,URBAN ENVIRONMENT UV PROTECTION CREAM (octinoxate 2.9 % and octocrylene 3 % and zinc oxide 10.6 % cutaneous cream) SHISEIDO AMERICAS CORPORATION DIST,NA,NA,Active,20141229
FALSE,2423928,FALSE,2423928,URBAN ENVIRONMENT OIL-FREE UV PROTECTOR,SHISEIDO AMERICAS CORPORATION DIST,URBAN ENVIRONMENT OIL-FREE UV PROTECTOR (octinoxate 4.9 % and octocrylene 3 % and zinc oxide 12.5 % lotion) SHISEIDO AMERICAS CORPORATION DIST,NA,NA,Active,20141229
FALSE,2423936,FALSE,2423936,URBAN ENVIRONMENT TINTED UV PROTECTOR,SHISEIDO AMERICAS CORPORATION DIST,URBAN ENVIRONMENT TINTED UV PROTECTOR (ensulizole 2 % and octinoxate 7.4 % and titanium dioxide 7.2 % cutaneous cream) SHISEIDO AMERICAS CORPORATION DIST,NA,NA,Active,20141229
TRUE,2423944,FALSE,2423944,PMS-OLANZAPINE ODT,PHARMASCIENCE INC,PMS-OLANZAPINE ODT (olanzapine 20 mg orodispersible tablet) PHARMASCIENCE INC,NA,NA,Active,20140729
FALSE,2423952,FALSE,2423952,VITAMIN E MOISTURE-PROTECT LIP CARE,THE BODY SHOP CANADA LIMITED,VITAMIN E MOISTURE-PROTECT LIP CARE (avobenzone 2 % and octisalate 5 % and octocrylene 3 % cutaneous stick) THE BODY SHOP CANADA LIMITED,NA,NA,Active,20160817
TRUE,2423979,FALSE,2423979,RAN-ESOMEPRAZOLE,RANBAXY PHARMACEUTICALS CANADA INC.,RAN-ESOMEPRAZOLE (esomeprazole (esomeprazole magnesium) 20 mg gastro-resistant tablet) RANBAXY PHARMACEUTICALS CANADA INC.,NA,NA,Active,20141009
TRUE,2423987,FALSE,2423987,RAN-ESOMEPRAZOLE,RANBAXY PHARMACEUTICALS CANADA INC.,RAN-ESOMEPRAZOLE (esomeprazole (esomeprazole magnesium) 40 mg gastro-resistant tablet) RANBAXY PHARMACEUTICALS CANADA INC.,NA,NA,Active,20141009
FALSE,2423995,FALSE,2423995,UV PROTECTIVE STICK FOUNDATION,SHISEIDO AMERICAS CORPORATION DIST,UV PROTECTIVE STICK FOUNDATION (octinoxate 2.9 % and titanium dioxide 7.2 % cutaneous stick) SHISEIDO AMERICAS CORPORATION DIST,NA,NA,Active,20160222
FALSE,2424002,FALSE,2424002,UV PROTECTIVE COMPACT FOUNDATION (REFILL),SHISEIDO AMERICAS CORPORATION DIST,UV PROTECTIVE COMPACT FOUNDATION (REFILL) (octinoxate 7.4 % and octocrylene 5 % and titanium dioxide 11.8 % cutaneous powder) SHISEIDO AMERICAS CORPORATION DIST,NA,NA,Active,20160314
TRUE,2424029,FALSE,2424029,ALMOTRIPTAN,PRO DOC LIMITEE,ALMOTRIPTAN (almotriptan (almotriptan malate) 12.5 mg oral tablet) PRO DOC LIMITEE,NA,NA,Active,20140610
TRUE,2424061,FALSE,2424061,AURO-PRAMIPEXOLE,AURO PHARMA INC,AURO-PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 0.25 mg oral tablet) AURO PHARMA INC,NA,NA,Active,20140429
