"ccdd","mp_code","drug_identification_number","product_status","product_status_effective_time","brand_name","company_name","mp_formal_name","en_display","fr_display"
TRUE,"02443112","02443112","MARKETED",2017-05-01,"ACT OLMESARTAN HCT","ACTAVIS PHARMA COMPANY","ACT OLMESARTAN HCT (hydrochlorothiazide 12.5 mg and olmesartan medoxomil 20 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA
TRUE,"00716901","00716901","MARKETED",1979-12-31,"NYADERM VAG CRM 25000UNIT/GM","TARO PHARMACEUTICALS INC","NYADERM VAG CRM 25000UNIT/GM (nystatin 25000 unit per g vaginal cream) TARO PHARMACEUTICALS INC",NA,NA
TRUE,"02443120","02443120","MARKETED",2017-05-01,"ACT OLMESARTAN HCT","ACTAVIS PHARMA COMPANY","ACT OLMESARTAN HCT (hydrochlorothiazide 12.5 mg and olmesartan medoxomil 40 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA
TRUE,"02443139","02443139","MARKETED",2017-05-01,"ACT OLMESARTAN HCT","ACTAVIS PHARMA COMPANY","ACT OLMESARTAN HCT (hydrochlorothiazide 25 mg and olmesartan medoxomil 40 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA
FALSE,"02443163","02443163","MARKETED",2015-11-02,"ALOE-CARE ANTIBACTERIAL LOTION SOAP, BENZALKONIUM CHLORIDE LOTION 0.13% W/W","CANADIAN CUSTOM PACKAGING COMPANY","ALOE-CARE ANTIBACTERIAL LOTION SOAP, BENZALKONIUM CHLORIDE LOTION 0.13% W/W (benzalkonium chloride 0.13 % lotion) CANADIAN CUSTOM PACKAGING COMPANY",NA,NA
TRUE,"02443171","02443171","MARKETED",2016-04-20,"MINT-SOLIFENACIN","MINT PHARMACEUTICALS INC","MINT-SOLIFENACIN (solifenacin succinate 5 mg oral tablet) MINT PHARMACEUTICALS INC",NA,NA
TRUE,"02443198","02443198","MARKETED",2016-04-20,"MINT-SOLIFENACIN","MINT PHARMACEUTICALS INC","MINT-SOLIFENACIN (solifenacin succinate 10 mg oral tablet) MINT PHARMACEUTICALS INC",NA,NA
TRUE,"02443201","02443201","MARKETED",2015-09-02,"AURO-ALFUZOSIN","AURO PHARMA INC","AURO-ALFUZOSIN (alfuzosin hydrochloride 10 mg prolonged-release oral tablet) AURO PHARMA INC",NA,NA
FALSE,"02443228","02443228","MARKETED",2016-05-30,"ANEW SKINVINCIBLE DAY LOTION BROAD SPECTRUM SPF 50 SUNSCREEN","AVON CANADA INC","ANEW SKINVINCIBLE DAY LOTION BROAD SPECTRUM SPF 50 SUNSCREEN (avobenzone 2.8 % and homosalate 9.5 % and octinoxate 7.5 % and octocrylene 2.56 % and oxybenzone 4.75 % lotion) AVON CANADA INC",NA,NA
TRUE,"00716952","00716952","MARKETED",1979-12-31,"TRIADERM CRM 0.025%","TARO PHARMACEUTICALS INC","TRIADERM CRM 0.025% (triamcinolone acetonide 0.025 % cutaneous cream) TARO PHARMACEUTICALS INC",NA,NA
TRUE,"02443236","02443236","MARKETED",2015-08-28,"APO-DEXTROAMPHETAMINE","APOTEX INC","APO-DEXTROAMPHETAMINE (dextroamphetamine sulfate 5 mg oral tablet) APOTEX INC",NA,NA
FALSE,"02443244","02443244","MARKETED",2016-10-21,"KLEENEX ANTIMICROBIAL FOAM SKIN CLEANSER","KIMBERLY-CLARK GLOBAL SALES LLC","KLEENEX ANTIMICROBIAL FOAM SKIN CLEANSER (benzalkonium chloride 0.1 % cutaneous solution) KIMBERLY-CLARK GLOBAL SALES LLC",NA,NA
FALSE,"02443252","02443252","MARKETED",2016-04-14,"KLEENEX FOAM HAND SANITIZER","KIMBERLY-CLARK GLOBAL SALES LLC","KLEENEX FOAM HAND SANITIZER (benzalkonium chloride 0.13 % cutaneous solution) KIMBERLY-CLARK GLOBAL SALES LLC",NA,NA
FALSE,"02443279","02443279","MARKETED",2016-09-15,"NXSTAGE PUREFLOW SOLUTION RFP-204-CAN","NXSTAGE MEDICAL INC","NXSTAGE PUREFLOW SOLUTION RFP-204-CAN (calcium chloride 0.221 g per l and dextrose 1.1 g per l and magnesium chloride 0.102 g per l and potassium chloride 0.075 g per l and sodium chloride 5.844 g per l and sodium lactate 7.473 g per l solution for haemodialysis) NXSTAGE MEDICAL INC",NA,NA
FALSE,"02443287","02443287","MARKETED",2016-09-15,"NXSTAGE PUREFLOW SOLUTION RFP-207-CAN","NXSTAGE MEDICAL INC","NXSTAGE PUREFLOW SOLUTION RFP-207-CAN (calcium chloride 0.221 g per l and dextrose 1.1 g per l and magnesium chloride 0.102 g per l and potassium chloride 0.075 g per l and sodium chloride 5.552 g per l and sodium lactate 8.408 g per l solution for haemodialysis) NXSTAGE MEDICAL INC",NA,NA
FALSE,"02443295","02443295","MARKETED",2016-09-15,"NXSTAGE PUREFLOW SOLUTION RFP-209-CAN","NXSTAGE MEDICAL INC","NXSTAGE PUREFLOW SOLUTION RFP-209-CAN (calcium chloride 0.221 g per l and dextrose 1.1 g per l and magnesium chloride 0.102 g per l and potassium chloride 0.15 g per l and sodium chloride 5.552 g per l and sodium lactate 8.408 g per l solution for haemodialysis) NXSTAGE MEDICAL INC",NA,NA
FALSE,"02443333","02443333","MARKETED",2016-01-08,"CAVILON MOISTURE BARRIER OINTMENT","3M CANADA COMPANY","CAVILON MOISTURE BARRIER OINTMENT (dimethicone 10 % and white petrolatum 68.4 % cutaneous ointment) 3M CANADA COMPANY",NA,NA
FALSE,"02443341","02443341","MARKETED",2016-04-07,"NO 7 MEN PROTECT & PERFECT INTENSE MOISTURISER SPF 15","THE BOOTS COMPANY PLC","NO 7 MEN PROTECT & PERFECT INTENSE MOISTURISER SPF 15 (avobenzone 3 % and octisalate 3 % and octocrylene 4 % cutaneous suspension) THE BOOTS COMPANY PLC",NA,NA
TRUE,"00716987","00716987","MARKETED",1988-12-31,"TRIADERM ONT 0.1%","TARO PHARMACEUTICALS INC","TRIADERM ONT 0.1% (triamcinolone acetonide 0.1 % cutaneous ointment) TARO PHARMACEUTICALS INC",NA,NA
TRUE,"02443376","02443376","MARKETED",2016-04-26,"KETOROLAC TROMETHAMINE INJECTION, USP","MDA INC.","KETOROLAC TROMETHAMINE INJECTION, USP (ketorolac tromethamine 30 mg per 1 mL solution for injection vial) MDA INC.",NA,NA
FALSE,"02443368","02443368","MARKETED",2016-02-26,"TOBRAMYCIN INHALATION SOLUTION","SANDOZ CANADA INCORPORATED","TOBRAMYCIN INHALATION SOLUTION (tobramycin (tobramycin sulfate) 300 mg per 5 mL inhalation solution) SANDOZ CANADA INCORPORATED",NA,NA
TRUE,"02443414","02443414","MARKETED",2017-05-01,"SANDOZ OLMESARTAN","SANDOZ CANADA INCORPORATED","SANDOZ OLMESARTAN (olmesartan medoxomil 20 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA
TRUE,"02443422","02443422","MARKETED",2017-05-01,"SANDOZ OLMESARTAN","SANDOZ CANADA INCORPORATED","SANDOZ OLMESARTAN (olmesartan medoxomil 40 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA
TRUE,"02443449","02443449","MARKETED",2017-02-10,"MYLAN-NAPROXEN/ESOMEPRAZOLE MR","MYLAN PHARMACEUTICALS ULC","MYLAN-NAPROXEN/ESOMEPRAZOLE MR (esomeprazole (esomeprazole magnesium) 20 mg and naproxen 500 mg modified-release oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA
FALSE,"02443473","02443473","MARKETED",2015-07-23,"TARO-TEMOZOLOMIDE","TARO PHARMACEUTICALS INC","TARO-TEMOZOLOMIDE (temozolomide 5 mg oral capsule) TARO PHARMACEUTICALS INC",NA,NA
FALSE,"02443481","02443481","MARKETED",2015-07-23,"TARO-TEMOZOLOMIDE","TARO PHARMACEUTICALS INC","TARO-TEMOZOLOMIDE (temozolomide 20 mg oral capsule) TARO PHARMACEUTICALS INC",NA,NA
FALSE,"02443511","02443511","MARKETED",2015-07-23,"TARO-TEMOZOLOMIDE","TARO PHARMACEUTICALS INC","TARO-TEMOZOLOMIDE (temozolomide 100 mg oral capsule) TARO PHARMACEUTICALS INC",NA,NA
FALSE,"02443538","02443538","MARKETED",2015-07-23,"TARO-TEMOZOLOMIDE","TARO PHARMACEUTICALS INC","TARO-TEMOZOLOMIDE (temozolomide 140 mg oral capsule) TARO PHARMACEUTICALS INC",NA,NA
FALSE,"02443554","02443554","MARKETED",2015-07-23,"TARO-TEMOZOLOMIDE","TARO PHARMACEUTICALS INC","TARO-TEMOZOLOMIDE (temozolomide 250 mg oral capsule) TARO PHARMACEUTICALS INC",NA,NA
TRUE,"02443562","02443562","MARKETED",2016-08-22,"ADVIL 12 HOUR","PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC","ADVIL 12 HOUR (ibuprofen 600 mg prolonged-release oral tablet) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC",NA,NA
FALSE,"02443627","02443627","MARKETED",2016-02-15,"HYDRA-TOTAL 5 ULTRA-EVEN LOTION","L' OREAL CANADA","HYDRA-TOTAL 5 ULTRA-EVEN LOTION (avobenzone 3 % and octisalate 5 % and octocrylene 5 % lotion) L' OREAL CANADA",NA,NA
FALSE,"02443651","02443651","MARKETED",2016-08-04,"PH 12 STERILE DILUENT FOR FLOLAN","GLAXOSMITHKLINE INC","PH 12 STERILE DILUENT FOR FLOLAN (glycine 94 mg per vial and sodium chloride 73.3 mg per vial and water 50 mL per vial solution for injection) GLAXOSMITHKLINE INC",NA,NA
FALSE,"02443686","02443686","MARKETED",2016-05-20,"BUPIVACAINE INJECTION BP","STERIMAX INC","BUPIVACAINE INJECTION BP (bupivacaine hydrochloride 2.5 mg per mL solution for injection) STERIMAX INC",NA,NA
FALSE,"02443694","02443694","MARKETED",2016-05-20,"BUPIVACAINE INJECTION BP","STERIMAX INC","BUPIVACAINE INJECTION BP (bupivacaine hydrochloride 5 mg per mL solution for injection) STERIMAX INC",NA,NA
FALSE,"02443783","02443783","MARKETED",2016-02-01,"COLGATE TOTAL","COLGATE-PALMOLIVE CANADA INC","COLGATE TOTAL (cetylpyridinium chloride 0.075 % gargle/mouthwash) COLGATE-PALMOLIVE CANADA INC",NA,NA
FALSE,"02443791","02443791","MARKETED",2017-04-18,"TEVA-ATAZANAVIR","TEVA CANADA LIMITED","TEVA-ATAZANAVIR (atazanavir (atazanavir sulfate) 150 mg oral capsule) TEVA CANADA LIMITED",NA,NA
FALSE,"02443805","02443805","MARKETED",2015-09-10,"CYRAMZA","ELI LILLY CANADA INC","CYRAMZA (ramucirumab 10 mg per mL solution for injection) ELI LILLY CANADA INC",NA,NA
FALSE,"02443813","02443813","MARKETED",2017-04-18,"TEVA-ATAZANAVIR","TEVA CANADA LIMITED","TEVA-ATAZANAVIR (atazanavir (atazanavir sulfate) 200 mg oral capsule) TEVA CANADA LIMITED",NA,NA
FALSE,"02443821","02443821","MARKETED",2017-04-18,"TEVA-ATAZANAVIR","TEVA CANADA LIMITED","TEVA-ATAZANAVIR (atazanavir (atazanavir sulfate) 300 mg oral capsule) TEVA CANADA LIMITED",NA,NA
TRUE,"02443864","02443864","MARKETED",2017-05-01,"AURO-OLMESARTAN","AURO PHARMA INC","AURO-OLMESARTAN (olmesartan medoxomil 20 mg oral tablet) AURO PHARMA INC",NA,NA
TRUE,"02443872","02443872","MARKETED",2017-05-01,"AURO-OLMESARTAN","AURO PHARMA INC","AURO-OLMESARTAN (olmesartan medoxomil 40 mg oral tablet) AURO PHARMA INC",NA,NA
FALSE,"02443910","02443910","MARKETED",2016-01-27,"BELKYRA","KYTHERA BIOPHARMACEUTICALS, INC.","BELKYRA (deoxycholic acid 10 mg per mL solution for injection) KYTHERA BIOPHARMACEUTICALS, INC.",NA,NA
TRUE,"02443929","02443929","MARKETED",2015-11-04,"JAMP-MOXIFLOXACIN","JAMP PHARMA CORPORATION","JAMP-MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA
FALSE,"02443937","02443937","MARKETED",2015-08-11,"JARDIANCE","BOEHRINGER INGELHEIM (CANADA) LTD LTEE","JARDIANCE (empagliflozin 10 mg oral tablet) BOEHRINGER INGELHEIM (CANADA) LTD LTEE",NA,NA
FALSE,"02443945","02443945","MARKETED",2015-08-11,"JARDIANCE","BOEHRINGER INGELHEIM (CANADA) LTD LTEE","JARDIANCE (empagliflozin 25 mg oral tablet) BOEHRINGER INGELHEIM (CANADA) LTD LTEE",NA,NA
FALSE,"02444038","02444038","MARKETED",2017-01-10,"MIFEGYMISO","LINEPHARMA INTERNATIONAL LIMITED","MIFEGYMISO (mifepristone 200 mg and misoprostol 200 mcg NA) LINEPHARMA INTERNATIONAL LIMITED",NA,NA
FALSE,"02444054","02444054","MARKETED",2015-12-10,"ACTIVE ANTI-ACNE TREATMENT KIT","FRUIT OF THE EARTH, INC","ACTIVE ANTI-ACNE TREATMENT KIT (benzoyl peroxide 2.5 % and benzoyl peroxide 2.5 % NA) FRUIT OF THE EARTH, INC",NA,NA
FALSE,"02444062","02444062","MARKETED",2016-03-01,"SYSTANE OINTMENT","NOVARTIS PHARMACEUTICALS CANADA INC","SYSTANE OINTMENT (lanolin 3 % and mineral oil 3 % and white petrolatum 94 % ophthalmic ointment) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA
FALSE,"02444097","02444097","MARKETED",2016-08-22,"ADDITIVE SOLUTION SODIUM ADENINE GLUCOSE MANNITOL (SAGM)","MACO PHARMA","ADDITIVE SOLUTION SODIUM ADENINE GLUCOSE MANNITOL (SAGM) (adenine 0.169 g per l and dextrose 9 g per l and mannitol 5.25 g per l and sodium chloride 8.77 g per l NA) MACO PHARMA",NA,NA
FALSE,"02444100","02444100","MARKETED",2016-08-22,"ANTICOAGULANT SOLUTION CITRATE PHOSPHATE DEXTROSE (CPD)","MACO PHARMA","ANTICOAGULANT SOLUTION CITRATE PHOSPHATE DEXTROSE (CPD) (citric acid 3.27 g per l and dextrose 25.5 g per l and sodium citrate dihydrate 26.3 g per l and sodium phosphate monobasic 2.51 g per l NA) MACO PHARMA",NA,NA
FALSE,"02444186","02444186","MARKETED",2015-10-02,"BREO ELLIPTA","GLAXOSMITHKLINE INC","BREO ELLIPTA (fluticasone furoate 200 mcg and vilanterol (vilanterol trifenatate) 25 mcg inhalation powder) GLAXOSMITHKLINE INC",NA,NA
FALSE,"02444194","02444194","MARKETED",2016-06-08,"OIL FREE MOISTURE","JOHNSON & JOHNSON INC","OIL FREE MOISTURE (avobenzone 1.5 % and octisalate 5 % and octocrylene 3 % and oxybenzone 4 % lotion) JOHNSON & JOHNSON INC",NA,NA
FALSE,"02444208","02444208","MARKETED",2016-01-04,"OLAY AGE DEFYING ANTI WRINKLE DAY LOTION WITH SPF 15","PROCTER & GAMBLE INC","OLAY AGE DEFYING ANTI WRINKLE DAY LOTION WITH SPF 15 (avobenzone 3 % and homosalate 4 % and octisalate 4.5 % and octocrylene 2.6 % lotion) PROCTER & GAMBLE INC",NA,NA
FALSE,"02444216","02444216","MARKETED",2016-05-01,"ORIGINS PLANTSCRIPTION SPF 25 POWER ANTI-AGING CREAM","ORIGINS NATURAL RESOURCES DIST","ORIGINS PLANTSCRIPTION SPF 25 POWER ANTI-AGING CREAM (avobenzone 3 % and homosalate 5 % and octisalate 4.5 % and octocrylene 2.8 % cutaneous cream) ORIGINS NATURAL RESOURCES DIST",NA,NA
FALSE,"02444224","02444224","MARKETED",2016-05-11,"FACE AND BODY PROTECTIVE LOTION SPF 30","SOMAK DISTRIBUTION, DIVISION DE SILHOUET-TONE CORPORATION","FACE AND BODY PROTECTIVE LOTION SPF 30 (avobenzone 3 % and octinoxate 7.5 % and octocrylene 10 % and oxybenzone 5 % lotion) SOMAK DISTRIBUTION, DIVISION DE SILHOUET-TONE CORPORATION",NA,NA
FALSE,"02444232","02444232","MARKETED",2017-06-01,"BROAD SPECTRUM SPF/FPS 30","EDGEWELL PERSONAL CARE CANADA, ULC","BROAD SPECTRUM SPF/FPS 30 (avobenzone 3 % and homosalate 10 % and octisalate 5 % and octocrylene 10 % lotion) EDGEWELL PERSONAL CARE CANADA, ULC",NA,NA
FALSE,"02444240","02444240","MARKETED",2017-06-01,"BROAD SPECTRUM SPF/FPS 50","EDGEWELL PERSONAL CARE CANADA, ULC","BROAD SPECTRUM SPF/FPS 50 (avobenzone 3 % and homosalate 11.7 % and octisalate 4.5 % and octocrylene 4.5 % and oxybenzone 5.4 % lotion) EDGEWELL PERSONAL CARE CANADA, ULC",NA,NA
FALSE,"02444275","02444275","MARKETED",2015-11-10,"APO-NALTREXONE","APOTEX INC","APO-NALTREXONE (naltrexone hydrochloride 50 mg oral tablet) APOTEX INC",NA,NA
TRUE,"02444313","02444313","MARKETED",2016-12-21,"PRIVA-PAROXETINE","PHARMAPAR INC","PRIVA-PAROXETINE (paroxetine (paroxetine hydrochloride hemihydrate) 10 mg oral tablet) PHARMAPAR INC",NA,NA
TRUE,"02444321","02444321","MARKETED",2016-12-21,"PRIVA-PAROXETINE","PHARMAPAR INC","PRIVA-PAROXETINE (paroxetine (paroxetine hydrochloride hemihydrate) 20 mg oral tablet) PHARMAPAR INC",NA,NA
TRUE,"02444348","02444348","MARKETED",2016-12-21,"PRIVA-PAROXETINE","PHARMAPAR INC","PRIVA-PAROXETINE (paroxetine (paroxetine hydrochloride hemihydrate) 30 mg oral tablet) PHARMAPAR INC",NA,NA
FALSE,"02444399","02444399","MARKETED",2015-09-29,"PLEGRIDY","BIOGEN CANADA INC","PLEGRIDY (peginterferon beta-1a 125 mcg per 0.5 mL solution for injection) BIOGEN CANADA INC",NA,NA
FALSE,"02444402","02444402","MARKETED",2015-09-25,"PLEGRIDY","BIOGEN CANADA INC","PLEGRIDY (peginterferon beta-1a 63 mcg per 0.5 mL and peginterferon beta-1a 94 mcg per 0.5 mL NA) BIOGEN CANADA INC",NA,NA
FALSE,"02444429","02444429","MARKETED",2016-09-19,"NO7 EARLY DEFENCE DAY CREAM SPF 30","THE BOOTS COMPANY PLC","NO7 EARLY DEFENCE DAY CREAM SPF 30 (avobenzone 3 % and octisalate 5 % and octocrylene 7.5 % cutaneous suspension) THE BOOTS COMPANY PLC",NA,NA
FALSE,"02444593","02444593","MARKETED",2016-02-24,"ALEVE NIGHTTIME","BAYER INC CONSUMER CARE","ALEVE NIGHTTIME (diphenhydramine hydrochloride 25 mg and naproxen sodium 220 mg oral tablet) BAYER INC CONSUMER CARE",NA,NA
FALSE,"02444615","02444615","MARKETED",2015-10-20,"STRENSIQ","ALEXION PHARMA GMBH","STRENSIQ (asfotase alfa 40 mg per mL solution for injection) ALEXION PHARMA GMBH",NA,NA
FALSE,"02444623","02444623","MARKETED",2016-06-07,"STRENSIQ","ALEXION PHARMA GMBH","STRENSIQ (asfotase alfa 40 mg per mL solution for injection) ALEXION PHARMA GMBH",NA,NA
FALSE,"02444631","02444631","MARKETED",2016-06-01,"STRENSIQ","ALEXION PHARMA GMBH","STRENSIQ (asfotase alfa 40 mg per mL solution for injection) ALEXION PHARMA GMBH",NA,NA
FALSE,"02444658","02444658","MARKETED",2016-02-17,"STRENSIQ","ALEXION PHARMA GMBH","STRENSIQ (asfotase alfa 100 mg per mL solution for injection) ALEXION PHARMA GMBH",NA,NA
FALSE,"02444674","02444674","MARKETED",2015-11-23,"SANDOZ ONDANSETRON ODT","SANDOZ CANADA INCORPORATED","SANDOZ ONDANSETRON ODT (ondansetron 4 mg orodispersible tablet) SANDOZ CANADA INCORPORATED",NA,NA
FALSE,"02444682","02444682","MARKETED",2015-11-23,"SANDOZ ONDANSETRON ODT","SANDOZ CANADA INCORPORATED","SANDOZ ONDANSETRON ODT (ondansetron 8 mg orodispersible tablet) SANDOZ CANADA INCORPORATED",NA,NA
TRUE,"02444712","02444712","MARKETED",2016-08-10,"NEXIUM 24HR","PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC","NEXIUM 24HR (esomeprazole (esomeprazole magnesium trihydrate) 20 mg gastro-resistant capsule) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC",NA,NA
FALSE,"02444739","02444739","MARKETED",2016-04-27,"ZOLEDRONIC ACID FOR INJECTION","MDA INC.","ZOLEDRONIC ACID FOR INJECTION (zoledronic acid (zoledronic acid monohydrate) 4 mg per 5 mL solution for injection) MDA INC.",NA,NA
FALSE,"02444747","02444747","MARKETED",2015-09-08,"DAKLINZA","BRISTOL-MYERS SQUIBB CANADA","DAKLINZA (daclatasvir (daclatasvir dihydrochloride) 30 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA",NA,NA
FALSE,"02444755","02444755","MARKETED",2015-09-08,"DAKLINZA","BRISTOL-MYERS SQUIBB CANADA","DAKLINZA (daclatasvir (daclatasvir dihydrochloride) 60 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA",NA,NA
FALSE,"02444763","02444763","MARKETED",2015-12-17,"OXALIPLATIN","PFIZER CANADA INC","OXALIPLATIN (oxaliplatin 5 mg per mL solution for injection) PFIZER CANADA INC",NA,NA
FALSE,"02444828","02444828","MARKETED",2016-05-01,"ORIGINS PLANTSCRIPTION SPF 25 POWER ANTI-AGING OIL-FREE CREAM","ORIGINS NATURAL RESOURCES DIST","ORIGINS PLANTSCRIPTION SPF 25 POWER ANTI-AGING OIL-FREE CREAM (avobenzone 3 % and homosalate 5 % and octisalate 4.5 % and octocrylene 2.8 % cutaneous cream) ORIGINS NATURAL RESOURCES DIST",NA,NA
TRUE,"02444844","02444844","MARKETED",2015-12-18,"BASAGLAR","ELI LILLY CANADA INC","BASAGLAR (insulin glargine 100 unit per mL solution for injection 3 mL cartridge) ELI LILLY CANADA INC",NA,NA
TRUE,"02444852","02444852","MARKETED",2015-12-18,"BASAGLAR","ELI LILLY CANADA INC","BASAGLAR (insulin glargine 100 unit per mL solution for injection 3 mL pen) ELI LILLY CANADA INC",NA,NA
TRUE,"02444887","02444887","MARKETED",2016-06-17,"BIO-CIPROFLOXACIN","BIOMED PHARMA","BIO-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) BIOMED PHARMA",NA,NA
TRUE,"02444909","02444909","MARKETED",2016-12-21,"BIO-PAROXETINE","BIOMED PHARMA","BIO-PAROXETINE (paroxetine (paroxetine hydrochloride hemihydrate) 10 mg oral tablet) BIOMED PHARMA",NA,NA
TRUE,"02444917","02444917","MARKETED",2016-12-21,"BIO-PAROXETINE","BIOMED PHARMA","BIO-PAROXETINE (paroxetine (paroxetine hydrochloride hemihydrate) 20 mg oral tablet) BIOMED PHARMA",NA,NA
TRUE,"02444925","02444925","MARKETED",2016-12-21,"BIO-PAROXETINE","BIOMED PHARMA","BIO-PAROXETINE (paroxetine (paroxetine hydrochloride hemihydrate) 30 mg oral tablet) BIOMED PHARMA",NA,NA
TRUE,"02444968","02444968","MARKETED",2016-06-29,"BIO-ROSUVASTATIN","BIOMED PHARMA","BIO-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 5 mg oral tablet) BIOMED PHARMA",NA,NA
TRUE,"02444976","02444976","MARKETED",2016-06-30,"BIO-ROSUVASTATIN","BIOMED PHARMA","BIO-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 10 mg oral tablet) BIOMED PHARMA",NA,NA
TRUE,"02444984","02444984","MARKETED",2016-06-30,"BIO-ROSUVASTATIN","BIOMED PHARMA","BIO-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 20 mg oral tablet) BIOMED PHARMA",NA,NA
TRUE,"02444992","02444992","MARKETED",2016-06-29,"BIO-ROSUVASTATIN","BIOMED PHARMA","BIO-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 40 mg oral tablet) BIOMED PHARMA",NA,NA
TRUE,"02445034","02445034","MARKETED",2016-04-26,"BIO-DOMPERIDONE","BIOMED PHARMA","BIO-DOMPERIDONE (domperidone (domperidone maleate) 10 mg oral tablet) BIOMED PHARMA",NA,NA
TRUE,"02445042","02445042","MARKETED",2016-11-23,"BIO-SERTRALINE","BIOMED PHARMA","BIO-SERTRALINE (sertraline (sertraline hydrochloride) 25 mg oral capsule) BIOMED PHARMA",NA,NA
TRUE,"02445050","02445050","MARKETED",2016-11-23,"BIO-SERTRALINE","BIOMED PHARMA","BIO-SERTRALINE (sertraline (sertraline hydrochloride) 50 mg oral capsule) BIOMED PHARMA",NA,NA
TRUE,"02445069","02445069","MARKETED",2016-12-08,"BIO-SERTRALINE","BIOMED PHARMA","BIO-SERTRALINE (sertraline (sertraline hydrochloride) 100 mg oral capsule) BIOMED PHARMA",NA,NA
TRUE,"02445077","02445077","MARKETED",2015-10-14,"FINASTERIDE","SANIS HEALTH INC","FINASTERIDE (finasteride 5 mg oral tablet) SANIS HEALTH INC",NA,NA
TRUE,"02445085","02445085","MARKETED",2015-10-14,"FINASTERIDE","SANIS HEALTH INC","FINASTERIDE (finasteride 1 mg oral tablet) SANIS HEALTH INC",NA,NA
FALSE,"02445131","02445131","MARKETED",2017-02-14,"CLOTRIMADERM-FLUCONAZOLE COMBI-PACK","TARO PHARMACEUTICALS INC","CLOTRIMADERM-FLUCONAZOLE COMBI-PACK (clotrimazole 1 % and fluconazole 150 mg NA) TARO PHARMACEUTICALS INC",NA,NA
FALSE,"02445158","02445158","MARKETED",2015-11-18,"CREON MINIMICROSPHERES MICRO","BGP PHARMA ULC","CREON MINIMICROSPHERES MICRO (amylase 5100 unit per 100 mg and lipase 5000 unit per 100 mg and protease 320 unit per 100 mg granules for oral suspension) BGP PHARMA ULC",NA,NA
TRUE,"02445190","02445190","MARKETED",2015-09-16,"JAMP-QUININE","JAMP PHARMA CORPORATION","JAMP-QUININE (quinine sulfate 200 mg oral capsule) JAMP PHARMA CORPORATION",NA,NA
TRUE,"02445204","02445204","MARKETED",2015-09-16,"JAMP-QUININE","JAMP PHARMA CORPORATION","JAMP-QUININE (quinine sulfate 300 mg oral capsule) JAMP PHARMA CORPORATION",NA,NA
FALSE,"02445247","02445247","MARKETED",2016-08-30,"SPOT CLEARING LOTION","ALUMIER EUROPE LTD","SPOT CLEARING LOTION (benzoyl peroxide 2.5 % cutaneous gel) ALUMIER EUROPE LTD",NA,NA
TRUE,"02445328","02445328","MARKETED",2017-02-16,"PRIVA-DOMPERIDONE","PHARMAPAR INC","PRIVA-DOMPERIDONE (domperidone (domperidone maleate) 10 mg oral tablet) PHARMAPAR INC",NA,NA
TRUE,"02445344","02445344","MARKETED",2016-06-17,"PRIVA-CIPROFLOXACIN","PHARMAPAR INC","PRIVA-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) PHARMAPAR INC",NA,NA
TRUE,"02445352","02445352","MARKETED",2016-11-23,"PRIVA-SERTRALINE","PHARMAPAR INC","PRIVA-SERTRALINE (sertraline (sertraline hydrochloride) 25 mg oral capsule) PHARMAPAR INC",NA,NA
TRUE,"02445379","02445379","MARKETED",2016-08-17,"PRIVA-PRAVASTATIN","PHARMAPAR INC","PRIVA-PRAVASTATIN (pravastatin sodium 10 mg oral tablet) PHARMAPAR INC",NA,NA
TRUE,"02445395","02445395","MARKETED",2016-08-17,"PRIVA-PRAVASTATIN","PHARMAPAR INC","PRIVA-PRAVASTATIN (pravastatin sodium 20 mg oral tablet) PHARMAPAR INC",NA,NA
TRUE,"02445409","02445409","MARKETED",2016-08-17,"PRIVA-PRAVASTATIN","PHARMAPAR INC","PRIVA-PRAVASTATIN (pravastatin sodium 40 mg oral tablet) PHARMAPAR INC",NA,NA
