mp_code,mp_formal_name,mp_fr_description,ntp_code,ntp_formal_name,ntp_fr_description,tm_code,tm_formal_name,tm_fr_description
"02237406","ASEPT (triclosan 0.3 % cutaneous liquid) AVMOR LTD","ASEPT (triclosan 0,3 % liquide cutané) AVMOR LTD","9002392","triclosan 0.3 % cutaneous liquid","triclosan 0,3 % liquide cutané","8001976","triclosan","triclosan"
"02239311","ECOCARE 250 (triclosan 0.3 % cutaneous liquid) ECOLAB CO","ECOCARE 250 (triclosan 0,3 % liquide cutané) ECOLAB CO","9002392","triclosan 0.3 % cutaneous liquid","triclosan 0,3 % liquide cutané","8001976","triclosan","triclosan"
"02286688","HFS ANTIMICROBIAL FOAM HAND SOAP WITH TRICLOSAN (triclosan 0.3 % cutaneous liquid) GOJO INDUSTRIES, INC.","HFS ANTIMICROBIAL FOAM HAND SOAP WITH TRICLOSAN (triclosan 0,3 % liquide cutané) GOJO INDUSTRIES, INC.","9002392","triclosan 0.3 % cutaneous liquid","triclosan 0,3 % liquide cutané","8001976","triclosan","triclosan"
"02278154","PRIME SOURCE ANTIBACTERIAL FOAM SOAP (triclosan 0.3 % cutaneous liquid) GOJO INDUSTRIES, INC.","PRIME SOURCE ANTIBACTERIAL FOAM SOAP (triclosan 0,3 % liquide cutané) GOJO INDUSTRIES, INC.","9002392","triclosan 0.3 % cutaneous liquid","triclosan 0,3 % liquide cutané","8001976","triclosan","triclosan"
"02375168","GOJO ANTIBACTERIAL FOAM HANDWASH TRICLOSAN LIQUID (triclosan 0.3 % cutaneous liquid) GOJO INDUSTRIES, INC.","GOJO ANTIBACTERIAL FOAM HANDWASH TRICLOSAN LIQUID (triclosan 0,3 % liquide cutané) GOJO INDUSTRIES, INC.","9002392","triclosan 0.3 % cutaneous liquid","triclosan 0,3 % liquide cutané","8001976","triclosan","triclosan"
"02143968","CROWN ANTISEPTIC HAND SOAP (triclosan 0.3 % cutaneous liquid) CROWN CHEMICAL PRODUCTS INC.","CROWN ANTISEPTIC HAND SOAP (triclosan 0,3 % liquide cutané) CROWN CHEMICAL PRODUCTS INC.","9002392","triclosan 0.3 % cutaneous liquid","triclosan 0,3 % liquide cutané","8001976","triclosan","triclosan"
"00779237","BACTI-STAT 0.3% (triclosan 0.3 % cutaneous liquid) ECOLAB CO","BACTI-STAT 0.3% (triclosan 0,3 % liquide cutané) ECOLAB CO","9002392","triclosan 0.3 % cutaneous liquid","triclosan 0,3 % liquide cutané","8001976","triclosan","triclosan"
"02375133","GOJO ANTIBACTERIAL PLUM SCENT FOAM HANDWASH TRICLOSAN LIQUID (triclosan 0.3 % cutaneous liquid) GOJO INDUSTRIES, INC.","GOJO ANTIBACTERIAL PLUM SCENT FOAM HANDWASH TRICLOSAN LIQUID (triclosan 0,3 % liquide cutané) GOJO INDUSTRIES, INC.","9002392","triclosan 0.3 % cutaneous liquid","triclosan 0,3 % liquide cutané","8001976","triclosan","triclosan"
"01972286","ANTISEPTIC HAND SOAP LIQ 0.3% (triclosan 0.3 % cutaneous liquid) INLAND/ALCARE","ANTISEPTIC HAND SOAP LIQ 0.3% (triclosan 0,3 % liquide cutané) INLAND/ALCARE","9002392","triclosan 0.3 % cutaneous liquid","triclosan 0,3 % liquide cutané","8001976","triclosan","triclosan"
"02240142","PROVON MEDICATED LOTION SOAP WITH TRICLOSAN (triclosan 0.3 % cutaneous liquid) GOJO INDUSTRIES, INC.","PROVON MEDICATED LOTION SOAP WITH TRICLOSAN (triclosan 0,3 % liquide cutané) GOJO INDUSTRIES, INC.","9002392","triclosan 0.3 % cutaneous liquid","triclosan 0,3 % liquide cutané","8001976","triclosan","triclosan"
"02238288","SIMPLY BOTANICAL SENSATION SOOTHING SKIN (triclosan 0.3 % cutaneous liquid) GERMIPHENE CORPORATION","SIMPLY BOTANICAL SENSATION SOOTHING SKIN (triclosan 0,3 % liquide cutané) GERMIPHENE CORPORATION","9002392","triclosan 0.3 % cutaneous liquid","triclosan 0,3 % liquide cutané","8001976","triclosan","triclosan"
"02244052","KEYSTONE ANTIBACTERIAL FOAM HAND SOAP (triclosan 0.3 % cutaneous liquid) ECOLAB CO","KEYSTONE ANTIBACTERIAL FOAM HAND SOAP (triclosan 0,3 % liquide cutané) ECOLAB CO","9002392","triclosan 0.3 % cutaneous liquid","triclosan 0,3 % liquide cutané","8001976","triclosan","triclosan"
"02238676","BACTI-STAT AE (triclosan 0.3 % cutaneous liquid) ECOLAB CO","BACTI-STAT AE (triclosan 0,3 % liquide cutané) ECOLAB CO","9002392","triclosan 0.3 % cutaneous liquid","triclosan 0,3 % liquide cutané","8001976","triclosan","triclosan"
"02242846","DIGICLEAN ANTIBACTERIAL FOAM HAND SOAP (triclosan 0.3 % cutaneous liquid) ECOLAB CO","DIGICLEAN ANTIBACTERIAL FOAM HAND SOAP (triclosan 0,3 % liquide cutané) ECOLAB CO","9002392","triclosan 0.3 % cutaneous liquid","triclosan 0,3 % liquide cutané","8001976","triclosan","triclosan"
"02250985","WINNING HANDS FOAMING ANTIBACTERIAL HAND CLEANSER (triclosan 0.3 % cutaneous solution) BETCO CORPORATION","WINNING HANDS FOAMING ANTIBACTERIAL HAND CLEANSER (triclosan 0,3 % solution pour application cutanée) BETCO CORPORATION","9004093","triclosan 0.3 % cutaneous solution","triclosan 0,3 % solution pour application cutanée","8001976","triclosan","triclosan"
"02269694","QFS ANTIMICROBIAL HAND SOAP WITH TRICLOSAN (triclosan 0.3 % cutaneous solution) GOJO INDUSTRIES, INC.","QFS ANTIMICROBIAL HAND SOAP WITH TRICLOSAN (triclosan 0,3 % solution pour application cutanée) GOJO INDUSTRIES, INC.","9004093","triclosan 0.3 % cutaneous solution","triclosan 0,3 % solution pour application cutanée","8001976","triclosan","triclosan"
"02278146","PROVON MEDICATED FOAM HANDWASH WITH ADVANCED MOISTURIZERS (triclosan 0.3 % cutaneous solution) GOJO INDUSTRIES, INC.","PROVON MEDICATED FOAM HANDWASH WITH ADVANCED MOISTURIZERS (triclosan 0,3 % solution pour application cutanée) GOJO INDUSTRIES, INC.","9004093","triclosan 0.3 % cutaneous solution","triclosan 0,3 % solution pour application cutanée","8001976","triclosan","triclosan"
"02319144","ANTIMICROBIAL FOAMING HAND SOAP / SAVON À MAINS MOUSSANT ANTIMICROBIEN (triclosan 0.3 % cutaneous solution) AVMOR LTD","ANTIMICROBIAL FOAMING HAND SOAP / SAVON À MAINS MOUSSANT ANTIMICROBIEN (triclosan 0,3 % solution pour application cutanée) AVMOR LTD","9004093","triclosan 0.3 % cutaneous solution","triclosan 0,3 % solution pour application cutanée","8001976","triclosan","triclosan"
"02389029","PRIME SOURCE ANTIBACTERIAL PLUM SCENT FOAM HANDWASH TRICLOSAN LIQUID (triclosan 0.3 % cutaneous solution) GOJO INDUSTRIES, INC.","PRIME SOURCE ANTIBACTERIAL PLUM SCENT FOAM HANDWASH TRICLOSAN LIQUID (triclosan 0,3 % solution pour application cutanée) GOJO INDUSTRIES, INC.","9004093","triclosan 0.3 % cutaneous solution","triclosan 0,3 % solution pour application cutanée","8001976","triclosan","triclosan"
"02283816","ANTIBACTERIAL CLEAN & SMOOTH (triclosan 0.3 % cutaneous solution) ECOLAB CO","ANTIBACTERIAL CLEAN & SMOOTH (triclosan 0,3 % solution pour application cutanée) ECOLAB CO","9004093","triclosan 0.3 % cutaneous solution","triclosan 0,3 % solution pour application cutanée","8001976","triclosan","triclosan"
"02500930","BM-SAN (triclosan 0.3 % cutaneous solution) LES CHIMIQUES B.O.D. INC","BM-SAN (triclosan 0,3 % solution pour application cutanée) LES CHIMIQUES B.O.D. INC","9004093","triclosan 0.3 % cutaneous solution","triclosan 0,3 % solution pour application cutanée","8001976","triclosan","triclosan"
"00674915","ANTIMICROBIAL 0.3% TRICLOSAN / ANTIMICROBIEN 0.3% TRICLOSAN (triclosan 0.3 % lotion) AVMOR LTD","ANTIMICROBIAL 0.3% TRICLOSAN / ANTIMICROBIEN 0.3% TRICLOSAN (triclosan 0,3 % lotion) AVMOR LTD","9002058","triclosan 0.3 % lotion","triclosan 0,3 % lotion","8001976","triclosan","triclosan"
"02231594","HYGENIPAK INSTAFOAM ANTI-MICROBIAL FOAMING SKIN CLEANSER (triclosan 0.32 % cutaneous liquid) DEB CANADA","HYGENIPAK INSTAFOAM ANTI-MICROBIAL FOAMING SKIN CLEANSER (triclosan 0,32 % liquide cutané) DEB CANADA","9003037","triclosan 0.32 % cutaneous liquid","triclosan 0,32 % liquide cutané","8001976","triclosan","triclosan"
"02217937","HYGENIPAK PLUS ANTI-MICROBIAL SKIN CLEANSER (triclosan 0.32 % cutaneous liquid) DEB CANADA","HYGENIPAK PLUS ANTI-MICROBIAL SKIN CLEANSER (triclosan 0,32 % liquide cutané) DEB CANADA","9003037","triclosan 0.32 % cutaneous liquid","triclosan 0,32 % liquide cutané","8001976","triclosan","triclosan"
"02249340","ANTIBACTERIAL LOTION SOAP (triclosan 0.4 % cutaneous liquid) CHARLOTTE PRODUCTS LIMITED","ANTIBACTERIAL LOTION SOAP (triclosan 0,4 % liquide cutané) CHARLOTTE PRODUCTS LIMITED","9004328","triclosan 0.4 % cutaneous liquid","triclosan 0,4 % liquide cutané","8001976","triclosan","triclosan"
"02251604","GENTLE FRESH DEFENSE (triclosan 0.5 % cutaneous liquid) STATE INDUSTRIAL PRODUCTS","GENTLE FRESH DEFENSE (triclosan 0,5 % liquide cutané) STATE INDUSTRIAL PRODUCTS","9001709","triclosan 0.5 % cutaneous liquid","triclosan 0,5 % liquide cutané","8001976","triclosan","triclosan"
"02315513","ENRICHED FOAM ANTIBACTERIAL SOAP (triclosan 0.5 % cutaneous liquid) RUBBERMAID COMMERCIAL PRODUCTS LLC","ENRICHED FOAM ANTIBACTERIAL SOAP (triclosan 0,5 % liquide cutané) RUBBERMAID COMMERCIAL PRODUCTS LLC","9001709","triclosan 0.5 % cutaneous liquid","triclosan 0,5 % liquide cutané","8001976","triclosan","triclosan"
"02315505","SPRAY ANTIBACTERIAL SOAP (triclosan 0.5 % cutaneous liquid) RUBBERMAID COMMERCIAL PRODUCTS LLC","SPRAY ANTIBACTERIAL SOAP (triclosan 0,5 % liquide cutané) RUBBERMAID COMMERCIAL PRODUCTS LLC","9001709","triclosan 0.5 % cutaneous liquid","triclosan 0,5 % liquide cutané","8001976","triclosan","triclosan"
"02245467","ANTI-BAC FOAM SOAP (triclosan 0.5 % cutaneous liquid) BENTFIELD EUROPE BV","ANTI-BAC FOAM SOAP (triclosan 0,5 % liquide cutané) BENTFIELD EUROPE BV","9001709","triclosan 0.5 % cutaneous liquid","triclosan 0,5 % liquide cutané","8001976","triclosan","triclosan"
"02267373","INO-F ANTIBAC ANTIBACTERIAL HAND SOAP (triclosan 0.5 % cutaneous liquid) GROUPE DISSAN INC.","INO-F ANTIBAC ANTIBACTERIAL HAND SOAP (triclosan 0,5 % liquide cutané) GROUPE DISSAN INC.","9001709","triclosan 0.5 % cutaneous liquid","triclosan 0,5 % liquide cutané","8001976","triclosan","triclosan"
"02248405","VALOUR ANTISEPTIC HAND CLEANSER (triclosan 0.5 % cutaneous liquid) QWATRO CORPORATION","VALOUR ANTISEPTIC HAND CLEANSER (triclosan 0,5 % liquide cutané) QWATRO CORPORATION","9001709","triclosan 0.5 % cutaneous liquid","triclosan 0,5 % liquide cutané","8001976","triclosan","triclosan"
"00266507","ADASEPT LIQ 0.5% (triclosan 0.5 % cutaneous liquid) ODAN LABORATORIES LTD","ADASEPT LIQ 0.5% (triclosan 0,5 % liquide cutané) ODAN LABORATORIES LTD","9001709","triclosan 0.5 % cutaneous liquid","triclosan 0,5 % liquide cutané","8001976","triclosan","triclosan"
"02219433","ANTI-BAC - ASP 0.5% (triclosan 0.5 % cutaneous spray) BENTFIELD EUROPE BV","ANTI-BAC - ASP 0.5% (triclosan 0,5 % vaporisation cutanée) BENTFIELD EUROPE BV","9003425","triclosan 0.5 % cutaneous spray","triclosan 0,5 % vaporisation cutanée","8001976","triclosan","triclosan"
"02499835","TUKYSA (tucatinib 150 mg oral tablet) SEATTLE GENETICS, INC.","TUKYSA (tucatinib 150 mg comprimé oral) SEATTLE GENETICS, INC.","94a3745c775612b6af20e8cdaffb99ed","tucatinib 150 mg oral tablet","tucatinib 150 mg comprimé oral","b3bfc5014206962fda81429ca69213f4","tucatinib","tucatinib"
"02499827","TUKYSA (tucatinib 50 mg oral tablet) SEATTLE GENETICS, INC.","TUKYSA (tucatinib 50 mg comprimé oral) SEATTLE GENETICS, INC.","302064905715f7469ea09731c0c2ffcf","tucatinib 50 mg oral tablet","tucatinib 50 mg comprimé oral","b3bfc5014206962fda81429ca69213f4","tucatinib","tucatinib"
