"mp_code","drug_identification_number","product_status","product_status_effective_time","brand_name","company_name","mp_formal_name","en_display","fr_display"
"02372932","02372932","MARKETED",2011-09-07,"MINT-SIMVASTATIN","MINT PHARMACEUTICALS INC","MINT-SIMVASTATIN (simvastatin 5 mg oral tablet) MINT PHARMACEUTICALS INC",NA,NA
"02372940","02372940","MARKETED",2011-09-07,"MINT-SIMVASTATIN","MINT PHARMACEUTICALS INC","MINT-SIMVASTATIN (simvastatin 10 mg oral tablet) MINT PHARMACEUTICALS INC",NA,NA
"02372959","02372959","MARKETED",2011-09-07,"MINT-SIMVASTATIN","MINT PHARMACEUTICALS INC","MINT-SIMVASTATIN (simvastatin 20 mg oral tablet) MINT PHARMACEUTICALS INC",NA,NA
"02372967","02372967","MARKETED",2011-09-07,"MINT-SIMVASTATIN","MINT PHARMACEUTICALS INC","MINT-SIMVASTATIN (simvastatin 40 mg oral tablet) MINT PHARMACEUTICALS INC",NA,NA
"02372975","02372975","MARKETED",2011-09-07,"MINT-SIMVASTATIN","MINT PHARMACEUTICALS INC","MINT-SIMVASTATIN (simvastatin 80 mg oral tablet) MINT PHARMACEUTICALS INC",NA,NA
"02375036","02375036","MARKETED",2012-12-20,"MAR-SIMVASTATIN","MARCAN PHARMACEUTICALS INC","MAR-SIMVASTATIN (simvastatin 5 mg oral tablet) MARCAN PHARMACEUTICALS INC",NA,NA
"02375044","02375044","MARKETED",2012-12-20,"MAR-SIMVASTATIN","MARCAN PHARMACEUTICALS INC","MAR-SIMVASTATIN (simvastatin 10 mg oral tablet) MARCAN PHARMACEUTICALS INC",NA,NA
"02375052","02375052","MARKETED",2012-12-20,"MAR-SIMVASTATIN","MARCAN PHARMACEUTICALS INC","MAR-SIMVASTATIN (simvastatin 20 mg oral tablet) MARCAN PHARMACEUTICALS INC",NA,NA
"02375060","02375060","MARKETED",2012-12-20,"MAR-SIMVASTATIN","MARCAN PHARMACEUTICALS INC","MAR-SIMVASTATIN (simvastatin 40 mg oral tablet) MARCAN PHARMACEUTICALS INC",NA,NA
"02375079","02375079","MARKETED",2012-12-20,"MAR-SIMVASTATIN","MARCAN PHARMACEUTICALS INC","MAR-SIMVASTATIN (simvastatin 80 mg oral tablet) MARCAN PHARMACEUTICALS INC",NA,NA
"02375591","02375591","MARKETED",2012-01-09,"JAMP-SIMVASTATIN","JAMP PHARMA CORPORATION","JAMP-SIMVASTATIN (simvastatin 5 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA
"02375605","02375605","MARKETED",2012-01-09,"JAMP-SIMVASTATIN","JAMP PHARMA CORPORATION","JAMP-SIMVASTATIN (simvastatin 10 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA
"02375613","02375613","MARKETED",2012-01-09,"JAMP-SIMVASTATIN","JAMP PHARMA CORPORATION","JAMP-SIMVASTATIN (simvastatin 20 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA
"02375621","02375621","MARKETED",2012-01-09,"JAMP-SIMVASTATIN","JAMP PHARMA CORPORATION","JAMP-SIMVASTATIN (simvastatin 40 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA
"02375648","02375648","MARKETED",2012-01-09,"JAMP-SIMVASTATIN","JAMP PHARMA CORPORATION","JAMP-SIMVASTATIN (simvastatin 80 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA
"02386291","02386291","MARKETED",2012-06-11,"SIMVASTATIN","SIVEM PHARMACEUTICALS ULC","SIMVASTATIN (simvastatin 5 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA
"02386305","02386305","MARKETED",2012-06-11,"SIMVASTATIN","SIVEM PHARMACEUTICALS ULC","SIMVASTATIN (simvastatin 10 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA
"02386313","02386313","MARKETED",2012-06-12,"SIMVASTATIN","SIVEM PHARMACEUTICALS ULC","SIMVASTATIN (simvastatin 20 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA
"02386321","02386321","MARKETED",2012-06-11,"SIMVASTATIN","SIVEM PHARMACEUTICALS ULC","SIMVASTATIN (simvastatin 40 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA
"02386348","02386348","MARKETED",2012-06-11,"SIMVASTATIN","SIVEM PHARMACEUTICALS ULC","SIMVASTATIN (simvastatin 80 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA
"02405148","02405148","MARKETED",2013-07-08,"AURO-SIMVASTATIN","AURO PHARMA INC","AURO-SIMVASTATIN (simvastatin 5 mg oral tablet) AURO PHARMA INC",NA,NA
"02405172","02405172","MARKETED",2013-07-08,"AURO-SIMVASTATIN","AURO PHARMA INC","AURO-SIMVASTATIN (simvastatin 40 mg oral tablet) AURO PHARMA INC",NA,NA
"02405156","02405156","MARKETED",2013-07-08,"AURO-SIMVASTATIN","AURO PHARMA INC","AURO-SIMVASTATIN (simvastatin 10 mg oral tablet) AURO PHARMA INC",NA,NA
"02405164","02405164","MARKETED",2013-07-08,"AURO-SIMVASTATIN","AURO PHARMA INC","AURO-SIMVASTATIN (simvastatin 20 mg oral tablet) AURO PHARMA INC",NA,NA
"02405180","02405180","MARKETED",2013-07-08,"AURO-SIMVASTATIN","AURO PHARMA INC","AURO-SIMVASTATIN (simvastatin 80 mg oral tablet) AURO PHARMA INC",NA,NA
"02247827","02247827","DORMANT",2003-10-29,"SANDOZ SIMVASTATIN","SANDOZ CANADA INCORPORATED","SANDOZ SIMVASTATIN (simvastatin 5 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA
"02247828","02247828","DORMANT",2003-10-29,"SANDOZ SIMVASTATIN","SANDOZ CANADA INCORPORATED","SANDOZ SIMVASTATIN (simvastatin 10 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA
"02247830","02247830","DORMANT",2004-06-23,"SANDOZ SIMVASTATIN","SANDOZ CANADA INCORPORATED","SANDOZ SIMVASTATIN (simvastatin 20 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA
"02247831","02247831","DORMANT",2003-10-29,"SANDOZ SIMVASTATIN","SANDOZ CANADA INCORPORATED","SANDOZ SIMVASTATIN (simvastatin 40 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA
"02247833","02247833","DORMANT",2003-10-29,"SANDOZ SIMVASTATIN","SANDOZ CANADA INCORPORATED","SANDOZ SIMVASTATIN (simvastatin 80 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA
"02253747","02253747","DORMANT",2004-08-11,"DOM-SIMVASTATIN","DOMINION PHARMACAL","DOM-SIMVASTATIN (simvastatin 5 mg oral tablet) DOMINION PHARMACAL",NA,NA
"02281619","02281619","DORMANT",2006-08-02,"DOM-SIMVASTATIN","DOMINION PHARMACAL","DOM-SIMVASTATIN (simvastatin 5 mg oral tablet) DOMINION PHARMACAL",NA,NA
"02253798","02253798","DORMANT",2004-08-11,"DOM-SIMVASTATIN","DOMINION PHARMACAL","DOM-SIMVASTATIN (simvastatin 80 mg oral tablet) DOMINION PHARMACAL",NA,NA
"02281651","02281651","DORMANT",2006-08-02,"DOM-SIMVASTATIN","DOMINION PHARMACAL","DOM-SIMVASTATIN (simvastatin 80 mg oral tablet) DOMINION PHARMACAL",NA,NA
"02329174","02329174","DORMANT",2009-07-20,"RAN-SIMVASTATIN","RANBAXY PHARMACEUTICALS CANADA INC.","RAN-SIMVASTATIN (simvastatin 40 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA
"02303922","02303922","MARKETED",2008-01-02,"JANUVIA","MERCK CANADA INC","JANUVIA (sitagliptin (sitagliptin phosphate monohydrate) 100 mg oral tablet) MERCK CANADA INC",NA,NA
"02388839","02388839","MARKETED",2012-09-17,"JANUVIA","MERCK CANADA INC","JANUVIA (sitagliptin (sitagliptin phosphate monohydrate) 25 mg oral tablet) MERCK CANADA INC",NA,NA
"02388847","02388847","MARKETED",2012-09-17,"JANUVIA","MERCK CANADA INC","JANUVIA (sitagliptin (sitagliptin phosphate monohydrate) 50 mg oral tablet) MERCK CANADA INC",NA,NA
"02277263","02277263","MARKETED",2006-06-23,"VESICARE","ASTELLAS PHARMA CANADA INC","VESICARE (solifenacin succinate 5 mg oral tablet) ASTELLAS PHARMA CANADA INC",NA,NA
"02277271","02277271","MARKETED",2006-06-23,"VESICARE","ASTELLAS PHARMA CANADA INC","VESICARE (solifenacin succinate 10 mg oral tablet) ASTELLAS PHARMA CANADA INC",NA,NA
"02397900","02397900","MARKETED",2015-07-30,"TEVA-SOLIFENACIN","TEVA CANADA LIMITED","TEVA-SOLIFENACIN (solifenacin succinate 5 mg oral tablet) TEVA CANADA LIMITED",NA,NA
"02397919","02397919","MARKETED",2015-07-30,"TEVA-SOLIFENACIN","TEVA CANADA LIMITED","TEVA-SOLIFENACIN (solifenacin succinate 10 mg oral tablet) TEVA CANADA LIMITED",NA,NA
"02399032","02399032","MARKETED",2015-09-30,"SANDOZ SOLIFENACIN","SANDOZ CANADA INCORPORATED","SANDOZ SOLIFENACIN (solifenacin succinate 5 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA
"02399040","02399040","MARKETED",2015-09-30,"SANDOZ SOLIFENACIN","SANDOZ CANADA INCORPORATED","SANDOZ SOLIFENACIN (solifenacin succinate 10 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA
"02417723","02417723","MARKETED",2015-10-28,"PMS-SOLIFENACIN","PHARMASCIENCE INC","PMS-SOLIFENACIN (solifenacin succinate 5 mg oral tablet) PHARMASCIENCE INC",NA,NA
"02417731","02417731","MARKETED",2015-10-28,"PMS-SOLIFENACIN","PHARMASCIENCE INC","PMS-SOLIFENACIN (solifenacin succinate 10 mg oral tablet) PHARMASCIENCE INC",NA,NA
"02424339","02424339","MARKETED",2015-12-29,"JAMP-SOLIFENACIN","JAMP PHARMA CORPORATION","JAMP-SOLIFENACIN (solifenacin succinate 5 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA
"02424347","02424347","MARKETED",2015-12-29,"JAMP-SOLIFENACIN","JAMP PHARMA CORPORATION","JAMP-SOLIFENACIN (solifenacin succinate 10 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA
"02428911","02428911","MARKETED",2016-04-18,"MED-SOLIFENACIN","GENERIC MEDICAL PARTNERS INC","MED-SOLIFENACIN (solifenacin succinate 5 mg oral tablet) GENERIC MEDICAL PARTNERS INC",NA,NA
"02428938","02428938","MARKETED",2016-04-18,"MED-SOLIFENACIN","GENERIC MEDICAL PARTNERS INC","MED-SOLIFENACIN (solifenacin succinate 10 mg oral tablet) GENERIC MEDICAL PARTNERS INC",NA,NA
"02437988","02437988","MARKETED",2015-12-29,"RAN-SOLIFENACIN","RANBAXY PHARMACEUTICALS CANADA INC.","RAN-SOLIFENACIN (solifenacin succinate 5 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA
"02437996","02437996","MARKETED",2015-12-29,"RAN-SOLIFENACIN","RANBAXY PHARMACEUTICALS CANADA INC.","RAN-SOLIFENACIN (solifenacin succinate 10 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA
"02443171","02443171","MARKETED",2016-04-20,"MINT-SOLIFENACIN","MINT PHARMACEUTICALS INC","MINT-SOLIFENACIN (solifenacin succinate 5 mg oral tablet) MINT PHARMACEUTICALS INC",NA,NA
"02443198","02443198","MARKETED",2016-04-20,"MINT-SOLIFENACIN","MINT PHARMACEUTICALS INC","MINT-SOLIFENACIN (solifenacin succinate 10 mg oral tablet) MINT PHARMACEUTICALS INC",NA,NA
"02446375","02446375","MARKETED",2016-01-04,"AURO-SOLIFENACIN","AURO PHARMA INC","AURO-SOLIFENACIN (solifenacin succinate 5 mg oral tablet) AURO PHARMA INC",NA,NA
"02446383","02446383","MARKETED",2016-01-04,"AURO-SOLIFENACIN","AURO PHARMA INC","AURO-SOLIFENACIN (solifenacin succinate 10 mg oral tablet) AURO PHARMA INC",NA,NA
"02448335","02448335","MARKETED",2017-01-17,"SOLIFENACIN SUCCINATE TABLETS","MDA INC.","SOLIFENACIN SUCCINATE TABLETS (solifenacin succinate 5 mg oral tablet) MDA INC.",NA,NA
"02448343","02448343","MARKETED",2017-01-17,"SOLIFENACIN SUCCINATE TABLETS","MDA INC.","SOLIFENACIN SUCCINATE TABLETS (solifenacin succinate 10 mg oral tablet) MDA INC.",NA,NA
"02458144","02458144","MARKETED",2016-10-27,"SOLIFENACIN","PRO DOC LIMITEE","SOLIFENACIN (solifenacin succinate 5 mg oral tablet) PRO DOC LIMITEE",NA,NA
"02458152","02458152","MARKETED",2016-10-27,"SOLIFENACIN","PRO DOC LIMITEE","SOLIFENACIN (solifenacin succinate 10 mg oral tablet) PRO DOC LIMITEE",NA,NA
"02458241","02458241","MARKETED",2016-11-03,"SOLIFENACIN","SANIS HEALTH INC","SOLIFENACIN (solifenacin succinate 5 mg oral tablet) SANIS HEALTH INC",NA,NA
"02458268","02458268","MARKETED",2016-11-03,"SOLIFENACIN","SANIS HEALTH INC","SOLIFENACIN (solifenacin succinate 10 mg oral tablet) SANIS HEALTH INC",NA,NA
"02422239","02422239","DORMANT",2015-09-30,"ACT SOLIFENACIN","ACTAVIS PHARMA COMPANY","ACT SOLIFENACIN (solifenacin succinate 5 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA
"02422247","02422247","DORMANT",2015-09-30,"ACT SOLIFENACIN","ACTAVIS PHARMA COMPANY","ACT SOLIFENACIN (solifenacin succinate 10 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA
"00028606","00028606","MARKETED",1959-12-31,"ALDACTONE 25 MG","PFIZER CANADA INC","ALDACTONE 25 MG (spironolactone 25 mg oral tablet) PFIZER CANADA INC",NA,NA
"00285455","00285455","MARKETED",1975-12-31,"ALDACTONE 100 MG","PFIZER CANADA INC","ALDACTONE 100 MG (spironolactone 100 mg oral tablet) PFIZER CANADA INC",NA,NA
"00613215","00613215","MARKETED",1984-12-31,"TEVA-SPIRONOLACTONE","TEVA CANADA LIMITED","TEVA-SPIRONOLACTONE (spironolactone 25 mg oral tablet) TEVA CANADA LIMITED",NA,NA
"00613223","00613223","MARKETED",1984-12-31,"TEVA-SPIRONOLACTONE","TEVA CANADA LIMITED","TEVA-SPIRONOLACTONE (spironolactone 100 mg oral tablet) TEVA CANADA LIMITED",NA,NA
"02212153","02212153","MARKETED",1998-02-11,"IMITREX DF - TAB 50MG","GLAXOSMITHKLINE INC","IMITREX DF - TAB 50MG (sumatriptan (sumatriptan succinate) 50 mg oral tablet) GLAXOSMITHKLINE INC",NA,NA
"02212161","02212161","MARKETED",1997-02-11,"IMITREX DF - TAB 100MG","GLAXOSMITHKLINE INC","IMITREX DF - TAB 100MG (sumatriptan (sumatriptan succinate) 100 mg oral tablet) GLAXOSMITHKLINE INC",NA,NA
"02212188","02212188","MARKETED",1999-08-30,"IMITREX","GLAXOSMITHKLINE INC","IMITREX (sumatriptan (sumatriptan succinate) 6 mg per 0.5 mL solution for injection 0.5 mL syringe) GLAXOSMITHKLINE INC",NA,NA
"02230418","02230418","MARKETED",1997-02-19,"IMITREX NASAL SPRAY","GLAXOSMITHKLINE INC","IMITREX NASAL SPRAY (sumatriptan (sumatriptan hemisulfate) 5 mg per actuation nasal spray) GLAXOSMITHKLINE INC",NA,NA
"02230420","02230420","MARKETED",1997-02-19,"IMITREX NASAL SPRAY","GLAXOSMITHKLINE INC","IMITREX NASAL SPRAY (sumatriptan (sumatriptan hemisulfate) 20 mg per actuation nasal spray) GLAXOSMITHKLINE INC",NA,NA
"02239367","02239367","MARKETED",2005-09-30,"TEVA-SUMATRIPTAN","TEVA CANADA LIMITED","TEVA-SUMATRIPTAN (sumatriptan (sumatriptan succinate) 100 mg oral tablet) TEVA CANADA LIMITED",NA,NA
"02256428","02256428","MARKETED",2005-08-24,"PMS-SUMATRIPTAN","PHARMASCIENCE INC","PMS-SUMATRIPTAN (sumatriptan (sumatriptan succinate) 25 mg oral tablet) PHARMASCIENCE INC",NA,NA
"02256436","02256436","MARKETED",2005-08-24,"PMS-SUMATRIPTAN","PHARMASCIENCE INC","PMS-SUMATRIPTAN (sumatriptan (sumatriptan succinate) 50 mg oral tablet) PHARMASCIENCE INC",NA,NA
"02256444","02256444","MARKETED",2005-08-24,"PMS-SUMATRIPTAN","PHARMASCIENCE INC","PMS-SUMATRIPTAN (sumatriptan (sumatriptan succinate) 100 mg oral tablet) PHARMASCIENCE INC",NA,NA
"02257882","02257882","MARKETED",2005-08-24,"ACT SUMATRIPTAN","ACTAVIS PHARMA COMPANY","ACT SUMATRIPTAN (sumatriptan (sumatriptan succinate) 25 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA
"02257890","02257890","MARKETED",2005-08-24,"ACT SUMATRIPTAN","ACTAVIS PHARMA COMPANY","ACT SUMATRIPTAN (sumatriptan (sumatriptan succinate) 50 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA
"02257904","02257904","MARKETED",2005-08-24,"ACT SUMATRIPTAN","ACTAVIS PHARMA COMPANY","ACT SUMATRIPTAN (sumatriptan (sumatriptan succinate) 100 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA
"02263025","02263025","MARKETED",2005-08-24,"SANDOZ SUMATRIPTAN","SANDOZ CANADA INCORPORATED","SANDOZ SUMATRIPTAN (sumatriptan (sumatriptan succinate) 50 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA
"02263033","02263033","MARKETED",2005-08-24,"SANDOZ SUMATRIPTAN","SANDOZ CANADA INCORPORATED","SANDOZ SUMATRIPTAN (sumatriptan (sumatriptan succinate) 100 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA
"02268388","02268388","MARKETED",2005-08-24,"APO-SUMATRIPTAN","APOTEX INC","APO-SUMATRIPTAN (sumatriptan (sumatriptan succinate) 50 mg oral tablet) APOTEX INC",NA,NA
"02268396","02268396","MARKETED",2005-08-24,"APO-SUMATRIPTAN","APOTEX INC","APO-SUMATRIPTAN (sumatriptan (sumatriptan succinate) 100 mg oral tablet) APOTEX INC",NA,NA
"02268906","02268906","MARKETED",2005-08-24,"MYLAN-SUMATRIPTAN","MYLAN PHARMACEUTICALS ULC","MYLAN-SUMATRIPTAN (sumatriptan (sumatriptan succinate) 25 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA
"02268914","02268914","MARKETED",2005-08-24,"MYLAN-SUMATRIPTAN","MYLAN PHARMACEUTICALS ULC","MYLAN-SUMATRIPTAN (sumatriptan (sumatriptan succinate) 50 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA
"02268922","02268922","MARKETED",2005-08-24,"MYLAN-SUMATRIPTAN","MYLAN PHARMACEUTICALS ULC","MYLAN-SUMATRIPTAN (sumatriptan (sumatriptan succinate) 100 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA
"02270714","02270714","MARKETED",2005-09-27,"PHL-SUMATRIPTAN","PHARMEL INC","PHL-SUMATRIPTAN (sumatriptan (sumatriptan succinate) 25 mg oral tablet) PHARMEL INC",NA,NA
"02270722","02270722","MARKETED",2005-09-27,"PHL-SUMATRIPTAN","PHARMEL INC","PHL-SUMATRIPTAN (sumatriptan (sumatriptan succinate) 50 mg oral tablet) PHARMEL INC",NA,NA
"02270730","02270730","MARKETED",2005-09-27,"PHL-SUMATRIPTAN","PHARMEL INC","PHL-SUMATRIPTAN (sumatriptan (sumatriptan succinate) 100 mg oral tablet) PHARMEL INC",NA,NA
"02270765","02270765","MARKETED",2005-09-29,"DOM-SUMATRIPTAN","DOMINION PHARMACAL","DOM-SUMATRIPTAN (sumatriptan (sumatriptan succinate) 100 mg oral tablet) DOMINION PHARMACAL",NA,NA
"02286521","02286521","MARKETED",2010-04-05,"SUMATRIPTAN","SANIS HEALTH INC","SUMATRIPTAN (sumatriptan (sumatriptan succinate) 50 mg oral tablet) SANIS HEALTH INC",NA,NA
"02286548","02286548","MARKETED",2010-04-05,"SUMATRIPTAN","SANIS HEALTH INC","SUMATRIPTAN (sumatriptan (sumatriptan succinate) 100 mg oral tablet) SANIS HEALTH INC",NA,NA
"02286815","02286815","MARKETED",2006-10-30,"TEVA-SUMATRIPTAN DF","TEVA CANADA LIMITED","TEVA-SUMATRIPTAN DF (sumatriptan (sumatriptan succinate) 25 mg oral tablet) TEVA CANADA LIMITED",NA,NA
"02286823","02286823","MARKETED",2006-10-30,"TEVA-SUMATRIPTAN DF","TEVA CANADA LIMITED","TEVA-SUMATRIPTAN DF (sumatriptan (sumatriptan succinate) 50 mg oral tablet) TEVA CANADA LIMITED",NA,NA
"02286831","02286831","MARKETED",2006-10-30,"TEVA-SUMATRIPTAN DF","TEVA CANADA LIMITED","TEVA-SUMATRIPTAN DF (sumatriptan (sumatriptan succinate) 100 mg oral tablet) TEVA CANADA LIMITED",NA,NA
"02324652","02324652","MARKETED",2009-06-15,"SUMATRIPTAN","PRO DOC LIMITEE","SUMATRIPTAN (sumatriptan (sumatriptan succinate) 50 mg oral tablet) PRO DOC LIMITEE",NA,NA
"02324660","02324660","MARKETED",2009-06-15,"SUMATRIPTAN","PRO DOC LIMITEE","SUMATRIPTAN (sumatriptan (sumatriptan succinate) 100 mg oral tablet) PRO DOC LIMITEE",NA,NA
"02361698","02361698","MARKETED",2011-06-06,"TARO-SUMATRIPTAN","TARO PHARMACEUTICALS INC","TARO-SUMATRIPTAN (sumatriptan (sumatriptan succinate) 6 mg per 0.5 mL solution for injection 0.5 mL syringe) TARO PHARMACEUTICALS INC",NA,NA
"02385570","02385570","MARKETED",2012-06-10,"SUMATRIPTAN DF","SIVEM PHARMACEUTICALS ULC","SUMATRIPTAN DF (sumatriptan (sumatriptan succinate) 50 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA
"02385589","02385589","MARKETED",2012-06-10,"SUMATRIPTAN DF","SIVEM PHARMACEUTICALS ULC","SUMATRIPTAN DF (sumatriptan (sumatriptan succinate) 100 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA
"02270749","02270749","DORMANT",2005-09-29,"DOM-SUMATRIPTAN","DOMINION PHARMACAL","DOM-SUMATRIPTAN (sumatriptan (sumatriptan succinate) 25 mg oral tablet) DOMINION PHARMACAL",NA,NA
"02270757","02270757","DORMANT",2005-09-29,"DOM-SUMATRIPTAN","DOMINION PHARMACAL","DOM-SUMATRIPTAN (sumatriptan (sumatriptan succinate) 50 mg oral tablet) DOMINION PHARMACAL",NA,NA
"02175983","02175983","MARKETED",1996-08-14,"PROGRAF","ASTELLAS PHARMA CANADA INC","PROGRAF (tacrolimus 5 mg oral capsule) ASTELLAS PHARMA CANADA INC",NA,NA
"02175991","02175991","MARKETED",1996-08-14,"PROGRAF","ASTELLAS PHARMA CANADA INC","PROGRAF (tacrolimus 1 mg oral capsule) ASTELLAS PHARMA CANADA INC",NA,NA
"02176009","02176009","MARKETED",1996-08-14,"PROGRAF","ASTELLAS PHARMA CANADA INC","PROGRAF (tacrolimus 5 mg per 1 mL solution for injection ampoule) ASTELLAS PHARMA CANADA INC",NA,NA
"02243144","02243144","MARKETED",2001-04-02,"PROGRAF","ASTELLAS PHARMA CANADA INC","PROGRAF (tacrolimus 0.5 mg oral capsule) ASTELLAS PHARMA CANADA INC",NA,NA
"02244148","02244148","MARKETED",2001-09-06,"PROTOPIC","LEO PHARMA INC","PROTOPIC (tacrolimus 0.1 % cutaneous ointment) LEO PHARMA INC",NA,NA
"02244149","02244149","MARKETED",2001-09-06,"PROTOPIC","LEO PHARMA INC","PROTOPIC (tacrolimus 0.03 % cutaneous ointment) LEO PHARMA INC",NA,NA
"02296462","02296462","MARKETED",2008-04-09,"ADVAGRAF","ASTELLAS PHARMA CANADA INC","ADVAGRAF (tacrolimus 0.5 mg prolonged-release oral capsule) ASTELLAS PHARMA CANADA INC",NA,NA
"02296470","02296470","MARKETED",2008-04-09,"ADVAGRAF","ASTELLAS PHARMA CANADA INC","ADVAGRAF (tacrolimus 1 mg prolonged-release oral capsule) ASTELLAS PHARMA CANADA INC",NA,NA
"02296489","02296489","MARKETED",2008-04-09,"ADVAGRAF","ASTELLAS PHARMA CANADA INC","ADVAGRAF (tacrolimus 5 mg prolonged-release oral capsule) ASTELLAS PHARMA CANADA INC",NA,NA
"02331667","02331667","MARKETED",2010-04-05,"ADVAGRAF","ASTELLAS PHARMA CANADA INC","ADVAGRAF (tacrolimus 3 mg prolonged-release oral capsule) ASTELLAS PHARMA CANADA INC",NA,NA
"02416816","02416816","MARKETED",2014-06-11,"SANDOZ TACROLIMUS","SANDOZ CANADA INCORPORATED","SANDOZ TACROLIMUS (tacrolimus (tacrolimus monohydrate) 0.5 mg oral capsule) SANDOZ CANADA INCORPORATED",NA,NA
"02416824","02416824","MARKETED",2013-11-25,"SANDOZ TACROLIMUS","SANDOZ CANADA INCORPORATED","SANDOZ TACROLIMUS (tacrolimus (tacrolimus monohydrate) 1 mg oral capsule) SANDOZ CANADA INCORPORATED",NA,NA
"02416832","02416832","MARKETED",2013-11-25,"SANDOZ TACROLIMUS","SANDOZ CANADA INCORPORATED","SANDOZ TACROLIMUS (tacrolimus (tacrolimus monohydrate) 5 mg oral capsule) SANDOZ CANADA INCORPORATED",NA,NA
"02248088","02248088","MARKETED",2003-12-11,"CIALIS","ELI LILLY CANADA INC","CIALIS (tadalafil 10 mg oral tablet) ELI LILLY CANADA INC",NA,NA
"02248089","02248089","MARKETED",2003-11-25,"CIALIS","ELI LILLY CANADA INC","CIALIS (tadalafil 20 mg oral tablet) ELI LILLY CANADA INC",NA,NA
"02296888","02296888","MARKETED",2008-01-18,"CIALIS","ELI LILLY CANADA INC","CIALIS (tadalafil 2.5 mg oral tablet) ELI LILLY CANADA INC",NA,NA
"02296896","02296896","MARKETED",2008-01-18,"CIALIS","ELI LILLY CANADA INC","CIALIS (tadalafil 5 mg oral tablet) ELI LILLY CANADA INC",NA,NA
"02338327","02338327","MARKETED",2010-01-19,"ADCIRCA","ELI LILLY CANADA INC","ADCIRCA (tadalafil 20 mg oral tablet) ELI LILLY CANADA INC",NA,NA
"02409410","02409410","MARKETED",2016-07-12,"PMS-TADALAFIL","PHARMASCIENCE INC","PMS-TADALAFIL (tadalafil 2.5 mg oral tablet) PHARMASCIENCE INC",NA,NA
"02409429","02409429","MARKETED",2016-07-12,"PMS-TADALAFIL","PHARMASCIENCE INC","PMS-TADALAFIL (tadalafil 5 mg oral tablet) PHARMASCIENCE INC",NA,NA
"02409437","02409437","MARKETED",2016-07-12,"PMS-TADALAFIL","PHARMASCIENCE INC","PMS-TADALAFIL (tadalafil 10 mg oral tablet) PHARMASCIENCE INC",NA,NA
"02409445","02409445","MARKETED",2016-07-12,"PMS-TADALAFIL","PHARMASCIENCE INC","PMS-TADALAFIL (tadalafil 20 mg oral tablet) PHARMASCIENCE INC",NA,NA
"02410621","02410621","MARKETED",2016-07-12,"MYLAN-TADALAFIL","MYLAN PHARMACEUTICALS ULC","MYLAN-TADALAFIL (tadalafil 2.5 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA
"02410648","02410648","MARKETED",2016-07-12,"MYLAN-TADALAFIL","MYLAN PHARMACEUTICALS ULC","MYLAN-TADALAFIL (tadalafil 5 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA
"02410656","02410656","MARKETED",2016-07-12,"MYLAN-TADALAFIL","MYLAN PHARMACEUTICALS ULC","MYLAN-TADALAFIL (tadalafil 10 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA
"02410664","02410664","MARKETED",2016-07-12,"MYLAN-TADALAFIL","MYLAN PHARMACEUTICALS ULC","MYLAN-TADALAFIL (tadalafil 20 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA
