"DRUG_IDENTIFICATION_NUMBER","formal_description_ntp","ntp_code","formal_description_tm","tm_code"
"02351870","rizatriptan (rizatriptan benzoate) 5 mg orodispersible tablet",9005604,"rizatriptan",9001453
"02374730","rizatriptan (rizatriptan benzoate) 5 mg orodispersible tablet",9005604,"rizatriptan",9001453
"02379198","rizatriptan (rizatriptan benzoate) 5 mg orodispersible tablet",9005604,"rizatriptan",9001453
"02393360","rizatriptan (rizatriptan benzoate) 5 mg orodispersible tablet",9005604,"rizatriptan",9001453
"02393484","rizatriptan (rizatriptan benzoate) 5 mg orodispersible tablet",9005604,"rizatriptan",9001453
"02396661","rizatriptan (rizatriptan benzoate) 5 mg orodispersible tablet",9005604,"rizatriptan",9001453
"02415798","rizatriptan (rizatriptan benzoate) 5 mg orodispersible tablet",9005604,"rizatriptan",9001453
"02423456","rizatriptan (rizatriptan benzoate) 5 mg orodispersible tablet",9005604,"rizatriptan",9001453
"02436604","rizatriptan (rizatriptan benzoate) 5 mg orodispersible tablet",9005604,"rizatriptan",9001453
"02439573","rizatriptan (rizatriptan benzoate) 5 mg orodispersible tablet",9005604,"rizatriptan",9001453
"02442906","rizatriptan (rizatriptan benzoate) 5 mg orodispersible tablet",9005604,"rizatriptan",9001453
"02446111","rizatriptan (rizatriptan benzoate) 5 mg orodispersible tablet",9005604,"rizatriptan",9001453
"02247162","rosuvastatin (rosuvastatin calcium) 10 mg oral tablet",9005622,"rosuvastatin",9001461
"02337983","rosuvastatin (rosuvastatin calcium) 10 mg oral tablet",9005622,"rosuvastatin",9001461
"02338734","rosuvastatin (rosuvastatin calcium) 10 mg oral tablet",9005622,"rosuvastatin",9001461
"02339773","rosuvastatin (rosuvastatin calcium) 10 mg oral tablet",9005622,"rosuvastatin",9001461
"02354616","rosuvastatin (rosuvastatin calcium) 10 mg oral tablet",9005622,"rosuvastatin",9001461
"02378531","rosuvastatin (rosuvastatin calcium) 10 mg oral tablet",9005622,"rosuvastatin",9001461
"02380056","rosuvastatin (rosuvastatin calcium) 10 mg oral tablet",9005622,"rosuvastatin",9001461
"02381184","rosuvastatin (rosuvastatin calcium) 10 mg oral tablet",9005622,"rosuvastatin",9001461
"02381273","rosuvastatin (rosuvastatin calcium) 10 mg oral tablet",9005622,"rosuvastatin",9001461
"02382652","rosuvastatin (rosuvastatin calcium) 10 mg oral tablet",9005622,"rosuvastatin",9001461
"02386712","rosuvastatin (rosuvastatin calcium) 10 mg oral tablet",9005622,"rosuvastatin",9001461
"02389045","rosuvastatin (rosuvastatin calcium) 10 mg oral tablet",9005622,"rosuvastatin",9001461
"02391260","rosuvastatin (rosuvastatin calcium) 10 mg oral tablet",9005622,"rosuvastatin",9001461
"02397803","rosuvastatin (rosuvastatin calcium) 10 mg oral tablet",9005622,"rosuvastatin",9001461
"02399172","rosuvastatin (rosuvastatin calcium) 10 mg oral tablet",9005622,"rosuvastatin",9001461
"02405636","rosuvastatin (rosuvastatin calcium) 10 mg oral tablet",9005622,"rosuvastatin",9001461
"02411636","rosuvastatin (rosuvastatin calcium) 10 mg oral tablet",9005622,"rosuvastatin",9001461
"02413078","rosuvastatin (rosuvastatin calcium) 10 mg oral tablet",9005622,"rosuvastatin",9001461
"02442582","rosuvastatin (rosuvastatin calcium) 10 mg oral tablet",9005622,"rosuvastatin",9001461
"02444976","rosuvastatin (rosuvastatin calcium) 10 mg oral tablet",9005622,"rosuvastatin",9001461
"02445425","rosuvastatin (rosuvastatin calcium) 10 mg oral tablet",9005622,"rosuvastatin",9001461
"02247163","rosuvastatin (rosuvastatin calcium) 20 mg oral tablet",9005623,"rosuvastatin",9001461
"02337991","rosuvastatin (rosuvastatin calcium) 20 mg oral tablet",9005623,"rosuvastatin",9001461
"02338742","rosuvastatin (rosuvastatin calcium) 20 mg oral tablet",9005623,"rosuvastatin",9001461
"02339781","rosuvastatin (rosuvastatin calcium) 20 mg oral tablet",9005623,"rosuvastatin",9001461
"02354624","rosuvastatin (rosuvastatin calcium) 20 mg oral tablet",9005623,"rosuvastatin",9001461
"02378558","rosuvastatin (rosuvastatin calcium) 20 mg oral tablet",9005623,"rosuvastatin",9001461
"02380064","rosuvastatin (rosuvastatin calcium) 20 mg oral tablet",9005623,"rosuvastatin",9001461
"02381192","rosuvastatin (rosuvastatin calcium) 20 mg oral tablet",9005623,"rosuvastatin",9001461
"02381281","rosuvastatin (rosuvastatin calcium) 20 mg oral tablet",9005623,"rosuvastatin",9001461
"02382660","rosuvastatin (rosuvastatin calcium) 20 mg oral tablet",9005623,"rosuvastatin",9001461
"02386720","rosuvastatin (rosuvastatin calcium) 20 mg oral tablet",9005623,"rosuvastatin",9001461
"02389053","rosuvastatin (rosuvastatin calcium) 20 mg oral tablet",9005623,"rosuvastatin",9001461
"02391279","rosuvastatin (rosuvastatin calcium) 20 mg oral tablet",9005623,"rosuvastatin",9001461
"02397811","rosuvastatin (rosuvastatin calcium) 20 mg oral tablet",9005623,"rosuvastatin",9001461
"02399180","rosuvastatin (rosuvastatin calcium) 20 mg oral tablet",9005623,"rosuvastatin",9001461
"02405644","rosuvastatin (rosuvastatin calcium) 20 mg oral tablet",9005623,"rosuvastatin",9001461
"02411644","rosuvastatin (rosuvastatin calcium) 20 mg oral tablet",9005623,"rosuvastatin",9001461
"02413086","rosuvastatin (rosuvastatin calcium) 20 mg oral tablet",9005623,"rosuvastatin",9001461
"02442590","rosuvastatin (rosuvastatin calcium) 20 mg oral tablet",9005623,"rosuvastatin",9001461
"02444984","rosuvastatin (rosuvastatin calcium) 20 mg oral tablet",9005623,"rosuvastatin",9001461
"02445433","rosuvastatin (rosuvastatin calcium) 20 mg oral tablet",9005623,"rosuvastatin",9001461
"02247164","rosuvastatin (rosuvastatin calcium) 40 mg oral tablet",9005624,"rosuvastatin",9001461
"02338009","rosuvastatin (rosuvastatin calcium) 40 mg oral tablet",9005624,"rosuvastatin",9001461
"02338750","rosuvastatin (rosuvastatin calcium) 40 mg oral tablet",9005624,"rosuvastatin",9001461
"02339803","rosuvastatin (rosuvastatin calcium) 40 mg oral tablet",9005624,"rosuvastatin",9001461
"02354632","rosuvastatin (rosuvastatin calcium) 40 mg oral tablet",9005624,"rosuvastatin",9001461
"02378566","rosuvastatin (rosuvastatin calcium) 40 mg oral tablet",9005624,"rosuvastatin",9001461
"02380102","rosuvastatin (rosuvastatin calcium) 40 mg oral tablet",9005624,"rosuvastatin",9001461
"02381206","rosuvastatin (rosuvastatin calcium) 40 mg oral tablet",9005624,"rosuvastatin",9001461
"02381303","rosuvastatin (rosuvastatin calcium) 40 mg oral tablet",9005624,"rosuvastatin",9001461
"02382679","rosuvastatin (rosuvastatin calcium) 40 mg oral tablet",9005624,"rosuvastatin",9001461
"02389061","rosuvastatin (rosuvastatin calcium) 40 mg oral tablet",9005624,"rosuvastatin",9001461
"02391287","rosuvastatin (rosuvastatin calcium) 40 mg oral tablet",9005624,"rosuvastatin",9001461
"02397838","rosuvastatin (rosuvastatin calcium) 40 mg oral tablet",9005624,"rosuvastatin",9001461
"02399199","rosuvastatin (rosuvastatin calcium) 40 mg oral tablet",9005624,"rosuvastatin",9001461
"02405652","rosuvastatin (rosuvastatin calcium) 40 mg oral tablet",9005624,"rosuvastatin",9001461
"02411652","rosuvastatin (rosuvastatin calcium) 40 mg oral tablet",9005624,"rosuvastatin",9001461
"02413108","rosuvastatin (rosuvastatin calcium) 40 mg oral tablet",9005624,"rosuvastatin",9001461
"02442604","rosuvastatin (rosuvastatin calcium) 40 mg oral tablet",9005624,"rosuvastatin",9001461
"02444992","rosuvastatin (rosuvastatin calcium) 40 mg oral tablet",9005624,"rosuvastatin",9001461
"02265540","rosuvastatin (rosuvastatin calcium) 5 mg oral tablet",9005625,"rosuvastatin",9001461
"02337975","rosuvastatin (rosuvastatin calcium) 5 mg oral tablet",9005625,"rosuvastatin",9001461
"02338726","rosuvastatin (rosuvastatin calcium) 5 mg oral tablet",9005625,"rosuvastatin",9001461
"02339765","rosuvastatin (rosuvastatin calcium) 5 mg oral tablet",9005625,"rosuvastatin",9001461
"02354608","rosuvastatin (rosuvastatin calcium) 5 mg oral tablet",9005625,"rosuvastatin",9001461
"02378523","rosuvastatin (rosuvastatin calcium) 5 mg oral tablet",9005625,"rosuvastatin",9001461
"02380013","rosuvastatin (rosuvastatin calcium) 5 mg oral tablet",9005625,"rosuvastatin",9001461
"02381176","rosuvastatin (rosuvastatin calcium) 5 mg oral tablet",9005625,"rosuvastatin",9001461
"02381265","rosuvastatin (rosuvastatin calcium) 5 mg oral tablet",9005625,"rosuvastatin",9001461
"02382644","rosuvastatin (rosuvastatin calcium) 5 mg oral tablet",9005625,"rosuvastatin",9001461
"02386704","rosuvastatin (rosuvastatin calcium) 5 mg oral tablet",9005625,"rosuvastatin",9001461
"02389037","rosuvastatin (rosuvastatin calcium) 5 mg oral tablet",9005625,"rosuvastatin",9001461
"02391252","rosuvastatin (rosuvastatin calcium) 5 mg oral tablet",9005625,"rosuvastatin",9001461
"02397781","rosuvastatin (rosuvastatin calcium) 5 mg oral tablet",9005625,"rosuvastatin",9001461
"02399164","rosuvastatin (rosuvastatin calcium) 5 mg oral tablet",9005625,"rosuvastatin",9001461
"02405628","rosuvastatin (rosuvastatin calcium) 5 mg oral tablet",9005625,"rosuvastatin",9001461
"02411628","rosuvastatin (rosuvastatin calcium) 5 mg oral tablet",9005625,"rosuvastatin",9001461
"02413051","rosuvastatin (rosuvastatin calcium) 5 mg oral tablet",9005625,"rosuvastatin",9001461
"02442574","rosuvastatin (rosuvastatin calcium) 5 mg oral tablet",9005625,"rosuvastatin",9001461
"02444968","rosuvastatin (rosuvastatin calcium) 5 mg oral tablet",9005625,"rosuvastatin",9001461
"02445417","rosuvastatin (rosuvastatin calcium) 5 mg oral tablet",9005625,"rosuvastatin",9001461
"02243115","salbutamol (salbutamol sulfate) 200 mcg per blister inhalation powder",9005654,"salbutamol",9001465
"02208245","salbutamol (salbutamol sulfate) 0.5 mg per ml inhalation solution",NA,"salbutamol",9001465
"02236931","salbutamol (salbutamol sulfate) 0.5 mg per ml inhalation solution",NA,"salbutamol",9001465
"02239365","salbutamol (salbutamol sulfate) 0.5 mg per ml inhalation solution",NA,"salbutamol",9001465
"02243828","salbutamol (salbutamol sulfate) 0.5 mg per ml inhalation solution",NA,"salbutamol",9001465
"01926934","salbutamol (salbutamol sulfate) 1 mg per ml inhalation solution",NA,"salbutamol",9001465
"01986864","salbutamol (salbutamol sulfate) 1 mg per ml inhalation solution",NA,"salbutamol",9001465
"02208229","salbutamol (salbutamol sulfate) 1 mg per ml inhalation solution",NA,"salbutamol",9001465
"02216949","salbutamol (salbutamol sulfate) 1 mg per ml inhalation solution",NA,"salbutamol",9001465
"02236932","salbutamol (salbutamol sulfate) 1 mg per ml inhalation solution",NA,"salbutamol",9001465
"02173360","salbutamol (salbutamol sulfate) 2 mg per ml inhalation solution",NA,"salbutamol",9001465
"02208237","salbutamol (salbutamol sulfate) 2 mg per ml inhalation solution",NA,"salbutamol",9001465
"02231678","salbutamol (salbutamol sulfate) 2 mg per ml inhalation solution",NA,"salbutamol",9001465
"02236933","salbutamol (salbutamol sulfate) 2 mg per ml inhalation solution",NA,"salbutamol",9001465
"02239366","salbutamol (salbutamol sulfate) 2 mg per ml inhalation solution",NA,"salbutamol",9001465
"02213419","salbutamol (salbutamol sulfate) 2.5 mg per 2.5 ml inhalation solution",NA,"salbutamol",9001465
"02213427","salbutamol (salbutamol sulfate) 5 mg per 2.5 ml inhalation solution",NA,"salbutamol",9001465
"00860808","salbutamol (salbutamol sulfate) 5 mg per ml inhalation solution",NA,"salbutamol",9001465
"02069571","salbutamol (salbutamol sulfate) 5 mg per ml inhalation solution",NA,"salbutamol",9001465
"02046741","salbutamol (salbutamol sulfate) 5 mg per ml inhalation solution",NA,"salbutamol",9001465
"02154412","salbutamol (salbutamol sulfate) 5 mg per ml inhalation solution",NA,"salbutamol",9001465
"02213486","salbutamol (salbutamol sulfate) 5 mg per ml inhalation solution",NA,"salbutamol",9001465
"02231488","salbutamol 1 mg per ml inhalation solution",NA,"salbutamol",9001465
"02091186","salbutamol (salbutamol sulfate) 0.4 mg per ml oral solution",NA,"salbutamol",9001465
"02069571","salbutamol (salbutamol sulfate) 5 mg per ml oral solution",NA,"salbutamol",9001465
"02046741","salbutamol (salbutamol sulfate) 5 mg per ml oral solution",NA,"salbutamol",9001465
"02146843","salbutamol (salbutamol sulfate) 2 mg oral tablet",9005651,"salbutamol",9001465
"02146851","salbutamol (salbutamol sulfate) 4 mg oral tablet",9005655,"salbutamol",9001465
"02245669","salbutamol (salbutamol sulfate) 100 mcg per act pressurised inhalation",9005649,"salbutamol",9001465
"02326450","salbutamol (salbutamol sulfate) 100 mcg per act pressurised inhalation",9005649,"salbutamol",9001465
"02232570","salbutamol (salbutamol sulfate) 100 mcg per dose pressurised inhalation",9005650,"salbutamol",9001465
"02241497","salbutamol (salbutamol sulfate) 100 mcg per dose pressurised inhalation",9005650,"salbutamol",9001465
"02419858","salbutamol (salbutamol sulfate) 100 mcg per dose pressurised inhalation",9005650,"salbutamol",9001465
"00790419","salbutamol 100 mcg per act pressurised inhalation",9005660,"salbutamol",9001465
"02213451","salbutamol (salbutamol sulfate) 1 mg per ml solution for injection",NA,"salbutamol",9001465
"02375842","saxagliptin (saxagliptin hydrochloride) 2.5 mg oral tablet",9005668,"saxagliptin",9001471
"02333554","saxagliptin (saxagliptin hydrochloride) 5 mg oral tablet",9005669,"saxagliptin",9001471
"01962779","sertraline (sertraline hydrochloride) 100 mg oral capsule",9005683,"sertraline",9001477
"02238282","sertraline (sertraline hydrochloride) 100 mg oral capsule",9005683,"sertraline",9001477
"02240481","sertraline (sertraline hydrochloride) 100 mg oral capsule",9005683,"sertraline",9001477
"02241304","sertraline (sertraline hydrochloride) 100 mg oral capsule",9005683,"sertraline",9001477
"02242521","sertraline (sertraline hydrochloride) 100 mg oral capsule",9005683,"sertraline",9001477
"02244840","sertraline (sertraline hydrochloride) 100 mg oral capsule",9005683,"sertraline",9001477
"02245161","sertraline (sertraline hydrochloride) 100 mg oral capsule",9005683,"sertraline",9001477
"02245750","sertraline (sertraline hydrochloride) 100 mg oral capsule",9005683,"sertraline",9001477
"02245826","sertraline (sertraline hydrochloride) 100 mg oral capsule",9005683,"sertraline",9001477
"02248498","sertraline (sertraline hydrochloride) 100 mg oral capsule",9005683,"sertraline",9001477
"02287412","sertraline (sertraline hydrochloride) 100 mg oral capsule",9005683,"sertraline",9001477
"02353547","sertraline (sertraline hydrochloride) 100 mg oral capsule",9005683,"sertraline",9001477
"02357178","sertraline (sertraline hydrochloride) 100 mg oral capsule",9005683,"sertraline",9001477
"02374579","sertraline (sertraline hydrochloride) 100 mg oral capsule",9005683,"sertraline",9001477
"02386097","sertraline (sertraline hydrochloride) 100 mg oral capsule",9005683,"sertraline",9001477
"02390922","sertraline (sertraline hydrochloride) 100 mg oral capsule",9005683,"sertraline",9001477
"02399431","sertraline (sertraline hydrochloride) 100 mg oral capsule",9005683,"sertraline",9001477
"02402408","sertraline (sertraline hydrochloride) 100 mg oral capsule",9005683,"sertraline",9001477
"02427796","sertraline (sertraline hydrochloride) 100 mg oral capsule",9005683,"sertraline",9001477
"02445069","sertraline (sertraline hydrochloride) 100 mg oral capsule",9005683,"sertraline",9001477
"02445387","sertraline (sertraline hydrochloride) 100 mg oral capsule",9005683,"sertraline",9001477
"02132702","sertraline (sertraline hydrochloride) 25 mg oral capsule",9005684,"sertraline",9001477
"02238280","sertraline (sertraline hydrochloride) 25 mg oral capsule",9005684,"sertraline",9001477
"02240485","sertraline (sertraline hydrochloride) 25 mg oral capsule",9005684,"sertraline",9001477
"02241302","sertraline (sertraline hydrochloride) 25 mg oral capsule",9005684,"sertraline",9001477
"02242519","sertraline (sertraline hydrochloride) 25 mg oral capsule",9005684,"sertraline",9001477
"02244838","sertraline (sertraline hydrochloride) 25 mg oral capsule",9005684,"sertraline",9001477
"02245159","sertraline (sertraline hydrochloride) 25 mg oral capsule",9005684,"sertraline",9001477
"02245748","sertraline (sertraline hydrochloride) 25 mg oral capsule",9005684,"sertraline",9001477
"02245824","sertraline (sertraline hydrochloride) 25 mg oral capsule",9005684,"sertraline",9001477
"02248496","sertraline (sertraline hydrochloride) 25 mg oral capsule",9005684,"sertraline",9001477
"02287390","sertraline (sertraline hydrochloride) 25 mg oral capsule",9005684,"sertraline",9001477
"02353520","sertraline (sertraline hydrochloride) 25 mg oral capsule",9005684,"sertraline",9001477
"02357143","sertraline (sertraline hydrochloride) 25 mg oral capsule",9005684,"sertraline",9001477
"02374552","sertraline (sertraline hydrochloride) 25 mg oral capsule",9005684,"sertraline",9001477
"02386070","sertraline (sertraline hydrochloride) 25 mg oral capsule",9005684,"sertraline",9001477
"02390906","sertraline (sertraline hydrochloride) 25 mg oral capsule",9005684,"sertraline",9001477
"02399415","sertraline (sertraline hydrochloride) 25 mg oral capsule",9005684,"sertraline",9001477
"02402378","sertraline (sertraline hydrochloride) 25 mg oral capsule",9005684,"sertraline",9001477
"02427761","sertraline (sertraline hydrochloride) 25 mg oral capsule",9005684,"sertraline",9001477
"02445042","sertraline (sertraline hydrochloride) 25 mg oral capsule",9005684,"sertraline",9001477
"02445352","sertraline (sertraline hydrochloride) 25 mg oral capsule",9005684,"sertraline",9001477
"01962817","sertraline (sertraline hydrochloride) 50 mg oral capsule",9005685,"sertraline",9001477
"02238281","sertraline (sertraline hydrochloride) 50 mg oral capsule",9005685,"sertraline",9001477
"02240484","sertraline (sertraline hydrochloride) 50 mg oral capsule",9005685,"sertraline",9001477
"02241303","sertraline (sertraline hydrochloride) 50 mg oral capsule",9005685,"sertraline",9001477
"02242520","sertraline (sertraline hydrochloride) 50 mg oral capsule",9005685,"sertraline",9001477
"02244839","sertraline (sertraline hydrochloride) 50 mg oral capsule",9005685,"sertraline",9001477
"02245160","sertraline (sertraline hydrochloride) 50 mg oral capsule",9005685,"sertraline",9001477
"02245749","sertraline (sertraline hydrochloride) 50 mg oral capsule",9005685,"sertraline",9001477
"02245825","sertraline (sertraline hydrochloride) 50 mg oral capsule",9005685,"sertraline",9001477
"02248497","sertraline (sertraline hydrochloride) 50 mg oral capsule",9005685,"sertraline",9001477
"02287404","sertraline (sertraline hydrochloride) 50 mg oral capsule",9005685,"sertraline",9001477
"02353539","sertraline (sertraline hydrochloride) 50 mg oral capsule",9005685,"sertraline",9001477
"02357151","sertraline (sertraline hydrochloride) 50 mg oral capsule",9005685,"sertraline",9001477
"02374560","sertraline (sertraline hydrochloride) 50 mg oral capsule",9005685,"sertraline",9001477
"02386089","sertraline (sertraline hydrochloride) 50 mg oral capsule",9005685,"sertraline",9001477
"02390914","sertraline (sertraline hydrochloride) 50 mg oral capsule",9005685,"sertraline",9001477
"02399423","sertraline (sertraline hydrochloride) 50 mg oral capsule",9005685,"sertraline",9001477
"02402394","sertraline (sertraline hydrochloride) 50 mg oral capsule",9005685,"sertraline",9001477
"02427788","sertraline (sertraline hydrochloride) 50 mg oral capsule",9005685,"sertraline",9001477
"02445050","sertraline (sertraline hydrochloride) 50 mg oral capsule",9005685,"sertraline",9001477
"02445360","sertraline (sertraline hydrochloride) 50 mg oral capsule",9005685,"sertraline",9001477
"02239768","sildenafil (sildenafil citrate) 100 mg oral tablet",9005690,"sildenafil",9001480
"02248203","sildenafil (sildenafil citrate) 100 mg oral tablet",9005690,"sildenafil",9001480
"02292017","sildenafil (sildenafil citrate) 100 mg oral tablet",9005690,"sildenafil",9001480
"02308754","sildenafil (sildenafil citrate) 100 mg oral tablet",9005690,"sildenafil",9001480
"02317583","sildenafil (sildenafil citrate) 100 mg oral tablet",9005690,"sildenafil",9001480
"02318822","sildenafil (sildenafil citrate) 100 mg oral tablet",9005690,"sildenafil",9001480
"02371642","sildenafil (sildenafil citrate) 100 mg oral tablet",9005690,"sildenafil",9001480
"02372088","sildenafil (sildenafil citrate) 100 mg oral tablet",9005690,"sildenafil",9001480
"02383136","sildenafil (sildenafil citrate) 100 mg oral tablet",9005690,"sildenafil",9001480
"02392593","sildenafil (sildenafil citrate) 100 mg oral tablet",9005690,"sildenafil",9001480
"02393085","sildenafil (sildenafil citrate) 100 mg oral tablet",9005690,"sildenafil",9001480
"02402548","sildenafil (sildenafil citrate) 100 mg oral tablet",9005690,"sildenafil",9001480
"02405687","sildenafil (sildenafil citrate) 100 mg oral tablet",9005690,"sildenafil",9001480
"02406160","sildenafil (sildenafil citrate) 100 mg oral tablet",9005690,"sildenafil",9001480
"02424320","sildenafil (sildenafil citrate) 100 mg oral tablet",9005690,"sildenafil",9001480
"02430037","sildenafil (sildenafil citrate) 100 mg oral tablet",9005690,"sildenafil",9001480
"02431866","sildenafil (sildenafil citrate) 100 mg oral tablet",9005690,"sildenafil",9001480
"02448807","sildenafil (sildenafil citrate) 100 mg oral tablet",9005690,"sildenafil",9001480
"02452413","sildenafil (sildenafil citrate) 100 mg oral tablet",9005690,"sildenafil",9001480
"02279401","sildenafil (sildenafil citrate) 20 mg oral tablet",9005691,"sildenafil",9001480
"02319500","sildenafil (sildenafil citrate) 20 mg oral tablet",9005691,"sildenafil",9001480
"02412179","sildenafil (sildenafil citrate) 20 mg oral tablet",9005691,"sildenafil",9001480
"02418118","sildenafil (sildenafil citrate) 20 mg oral tablet",9005691,"sildenafil",9001480
"02239766","sildenafil (sildenafil citrate) 25 mg oral tablet",9005692,"sildenafil",9001480
"02248201","sildenafil (sildenafil citrate) 25 mg oral tablet",9005692,"sildenafil",9001480
"02308738","sildenafil (sildenafil citrate) 25 mg oral tablet",9005692,"sildenafil",9001480
"02317559","sildenafil (sildenafil citrate) 25 mg oral tablet",9005692,"sildenafil",9001480
"02318806","sildenafil (sildenafil citrate) 25 mg oral tablet",9005692,"sildenafil",9001480
"02371626","sildenafil (sildenafil citrate) 25 mg oral tablet",9005692,"sildenafil",9001480
"02372053","sildenafil (sildenafil citrate) 25 mg oral tablet",9005692,"sildenafil",9001480
"02383101","sildenafil (sildenafil citrate) 25 mg oral tablet",9005692,"sildenafil",9001480
"02392577","sildenafil (sildenafil citrate) 25 mg oral tablet",9005692,"sildenafil",9001480
"02393069","sildenafil (sildenafil citrate) 25 mg oral tablet",9005692,"sildenafil",9001480
"02405660","sildenafil (sildenafil citrate) 25 mg oral tablet",9005692,"sildenafil",9001480
"02448785","sildenafil (sildenafil citrate) 25 mg oral tablet",9005692,"sildenafil",9001480
"02239767","sildenafil (sildenafil citrate) 50 mg oral tablet",9005693,"sildenafil",9001480
"02248202","sildenafil (sildenafil citrate) 50 mg oral tablet",9005693,"sildenafil",9001480
"02308746","sildenafil (sildenafil citrate) 50 mg oral tablet",9005693,"sildenafil",9001480
"02317575","sildenafil (sildenafil citrate) 50 mg oral tablet",9005693,"sildenafil",9001480
"02318814","sildenafil (sildenafil citrate) 50 mg oral tablet",9005693,"sildenafil",9001480
"02371634","sildenafil (sildenafil citrate) 50 mg oral tablet",9005693,"sildenafil",9001480
"02372061","sildenafil (sildenafil citrate) 50 mg oral tablet",9005693,"sildenafil",9001480
"02383128","sildenafil (sildenafil citrate) 50 mg oral tablet",9005693,"sildenafil",9001480
"02392585","sildenafil (sildenafil citrate) 50 mg oral tablet",9005693,"sildenafil",9001480
"02393077","sildenafil (sildenafil citrate) 50 mg oral tablet",9005693,"sildenafil",9001480
"02405679","sildenafil (sildenafil citrate) 50 mg oral tablet",9005693,"sildenafil",9001480
"02406152","sildenafil (sildenafil citrate) 50 mg oral tablet",9005693,"sildenafil",9001480
"02424312","sildenafil (sildenafil citrate) 50 mg oral tablet",9005693,"sildenafil",9001480
"02341611","sildenafil (sildenafil citrate) 0.8 mg per ml solution for injection",NA,"sildenafil",9001480
"00884332","simvastatin 10 mg oral tablet",9005719,"simvastatin",9001486
"02246583","simvastatin 10 mg oral tablet",9005719,"simvastatin",9001486
"02247012","simvastatin 10 mg oral tablet",9005719,"simvastatin",9001486
"02247221","simvastatin 10 mg oral tablet",9005719,"simvastatin",9001486
"02247298","simvastatin 10 mg oral tablet",9005719,"simvastatin",9001486
"02247828","simvastatin 10 mg oral tablet",9005719,"simvastatin",9001486
"02248104","simvastatin 10 mg oral tablet",9005719,"simvastatin",9001486
"02250152","simvastatin 10 mg oral tablet",9005719,"simvastatin",9001486
"02252635","simvastatin 10 mg oral tablet",9005719,"simvastatin",9001486
"02253704","simvastatin 10 mg oral tablet",9005719,"simvastatin",9001486
"02253755","simvastatin 10 mg oral tablet",9005719,"simvastatin",9001486
"02269260","simvastatin 10 mg oral tablet",9005719,"simvastatin",9001486
"02281554","simvastatin 10 mg oral tablet",9005719,"simvastatin",9001486
"02281627","simvastatin 10 mg oral tablet",9005719,"simvastatin",9001486
"02284731","simvastatin 10 mg oral tablet",9005719,"simvastatin",9001486
"02329158","simvastatin 10 mg oral tablet",9005719,"simvastatin",9001486
"02372940","simvastatin 10 mg oral tablet",9005719,"simvastatin",9001486
"02375044","simvastatin 10 mg oral tablet",9005719,"simvastatin",9001486
"02375605","simvastatin 10 mg oral tablet",9005719,"simvastatin",9001486
"02386305","simvastatin 10 mg oral tablet",9005719,"simvastatin",9001486
"02405156","simvastatin 10 mg oral tablet",9005719,"simvastatin",9001486
"00884340","simvastatin 20 mg oral tablet",9005720,"simvastatin",9001486
"02246737","simvastatin 20 mg oral tablet",9005720,"simvastatin",9001486
"02247013","simvastatin 20 mg oral tablet",9005720,"simvastatin",9001486
"02247222","simvastatin 20 mg oral tablet",9005720,"simvastatin",9001486
"02247299","simvastatin 20 mg oral tablet",9005720,"simvastatin",9001486
"02247830","simvastatin 20 mg oral tablet",9005720,"simvastatin",9001486
"02248105","simvastatin 20 mg oral tablet",9005720,"simvastatin",9001486
"02250160","simvastatin 20 mg oral tablet",9005720,"simvastatin",9001486
"02252643","simvastatin 20 mg oral tablet",9005720,"simvastatin",9001486
"02253712","simvastatin 20 mg oral tablet",9005720,"simvastatin",9001486
"02253763","simvastatin 20 mg oral tablet",9005720,"simvastatin",9001486
"02269279","simvastatin 20 mg oral tablet",9005720,"simvastatin",9001486
"02281562","simvastatin 20 mg oral tablet",9005720,"simvastatin",9001486
"02281635","simvastatin 20 mg oral tablet",9005720,"simvastatin",9001486
"02284758","simvastatin 20 mg oral tablet",9005720,"simvastatin",9001486
"02329166","simvastatin 20 mg oral tablet",9005720,"simvastatin",9001486
"02372959","simvastatin 20 mg oral tablet",9005720,"simvastatin",9001486
"02375052","simvastatin 20 mg oral tablet",9005720,"simvastatin",9001486
"02375613","simvastatin 20 mg oral tablet",9005720,"simvastatin",9001486
"02386313","simvastatin 20 mg oral tablet",9005720,"simvastatin",9001486
"02405164","simvastatin 20 mg oral tablet",9005720,"simvastatin",9001486
"00884359","simvastatin 40 mg oral tablet",9005721,"simvastatin",9001486
"02246584","simvastatin 40 mg oral tablet",9005721,"simvastatin",9001486
"02247014","simvastatin 40 mg oral tablet",9005721,"simvastatin",9001486
"02247223","simvastatin 40 mg oral tablet",9005721,"simvastatin",9001486
"02247300","simvastatin 40 mg oral tablet",9005721,"simvastatin",9001486
"02247831","simvastatin 40 mg oral tablet",9005721,"simvastatin",9001486
"02248106","simvastatin 40 mg oral tablet",9005721,"simvastatin",9001486
"02250179","simvastatin 40 mg oral tablet",9005721,"simvastatin",9001486
"02252651","simvastatin 40 mg oral tablet",9005721,"simvastatin",9001486
"02253720","simvastatin 40 mg oral tablet",9005721,"simvastatin",9001486
"02253771","simvastatin 40 mg oral tablet",9005721,"simvastatin",9001486
"02269287","simvastatin 40 mg oral tablet",9005721,"simvastatin",9001486
"02281570","simvastatin 40 mg oral tablet",9005721,"simvastatin",9001486
"02281643","simvastatin 40 mg oral tablet",9005721,"simvastatin",9001486
