"ccdd","mp_code","greater_than_5_AIs","drug_identification_number","brand_name","company_name","mp_formal_name","mp_en_description","mp_fr_description","mp_status","mp_status_effective_time"
TRUE,"02278502",FALSE,"02278502","DOM-AZITHROMYCIN","DOMINION PHARMACAL","DOM-AZITHROMYCIN (azithromycin (azithromycin monohydrate hemiethanolate) 600 mg oral tablet) DOMINION PHARMACAL",NA,NA,"Inactive","20170803"
FALSE,"02279851",FALSE,"02279851","COLD + SINUS CAPLETS","VITA HEALTH PRODUCTS INC","COLD + SINUS CAPLETS (ibuprofen 200 mg and pseudoephedrine hydrochloride 30 mg oral tablet) VITA HEALTH PRODUCTS INC",NA,NA,"Inactive","20170717"
TRUE,"02280124",FALSE,"02280124","GD-AMLODIPINE","GENMED A DIVISION OF PFIZER CANADA INC","GD-AMLODIPINE (amlodipine (amlodipine besylate) 2.5 mg oral tablet) GENMED A DIVISION OF PFIZER CANADA INC",NA,NA,"Inactive","20170802"
FALSE,"02281139",FALSE,"02281139","DOM-BICALUTAMIDE","DOMINION PHARMACAL","DOM-BICALUTAMIDE (bicalutamide 50 mg oral tablet) DOMINION PHARMACAL",NA,NA,"Inactive","20170803"
TRUE,"02281201",FALSE,"02281201","APO-DIGOXIN","APOTEX INC","APO-DIGOXIN (digoxin 0.25 mg oral tablet) APOTEX INC",NA,NA,"Inactive","20170804"
TRUE,"02281228",FALSE,"02281228","APO-DIGOXIN","APOTEX INC","APO-DIGOXIN (digoxin 0.125 mg oral tablet) APOTEX INC",NA,NA,"Inactive","20170804"
TRUE,"02281236",FALSE,"02281236","APO-DIGOXIN","APOTEX INC","APO-DIGOXIN (digoxin 0.0625 mg oral tablet) APOTEX INC",NA,NA,"Inactive","20170804"
FALSE,"02281287",FALSE,"02281287","DOM-ANAGRELIDE","DOMINION PHARMACAL","DOM-ANAGRELIDE (anagrelide (anagrelide hydrochloride monohydrate) 0.5 mg oral capsule) DOMINION PHARMACAL",NA,NA,"Inactive","20170803"
FALSE,"02281295",FALSE,"02281295","DOM-URSODIOL C","DOMINION PHARMACAL","DOM-URSODIOL C (ursodiol 250 mg oral tablet) DOMINION PHARMACAL",NA,NA,"Inactive","20170803"
FALSE,"02281309",FALSE,"02281309","DOM-URSODIOL C","DOMINION PHARMACAL","DOM-URSODIOL C (ursodiol 500 mg oral tablet) DOMINION PHARMACAL",NA,NA,"Inactive","20170803"
TRUE,"02281619",FALSE,"02281619","DOM-SIMVASTATIN","DOMINION PHARMACAL","DOM-SIMVASTATIN (simvastatin 5 mg oral tablet) DOMINION PHARMACAL",NA,NA,"Inactive","20170803"
TRUE,"02281651",FALSE,"02281651","DOM-SIMVASTATIN","DOMINION PHARMACAL","DOM-SIMVASTATIN (simvastatin 80 mg oral tablet) DOMINION PHARMACAL",NA,NA,"Inactive","20170803"
TRUE,"02281716",FALSE,"02281716","DOM-MIRTAZAPINE","DOMINION PHARMACAL","DOM-MIRTAZAPINE (mirtazapine 15 mg oral tablet) DOMINION PHARMACAL",NA,NA,"Inactive","20170803"
FALSE,"02282496",FALSE,"02282496","IDAMYCIN PFS","PFIZER CANADA INC","IDAMYCIN PFS (idarubicin hydrochloride 1 mg per mL solution for injection) PFIZER CANADA INC",NA,NA,"Inactive","20170802"
TRUE,"02283239",FALSE,"02283239","DOCUSATE SODIUM SYRUP USP","JAMP PHARMA CORPORATION","DOCUSATE SODIUM SYRUP USP (docusate sodium 4 mg per mL syrup) JAMP PHARMA CORPORATION",NA,NA,"Inactive","20170807"
FALSE,"02283425",FALSE,"02283425","ANTIBIOTIC OINTMENT","JAMP PHARMA CORPORATION","ANTIBIOTIC OINTMENT (bacitracin zinc 500 unit per g and polymyxin b (polymyxin b sulfate) 10000 unit per g cutaneous ointment) JAMP PHARMA CORPORATION",NA,NA,"Inactive","20170807"
TRUE,"02285177",FALSE,"02285177","APO-METOPROLOL SR","APOTEX INC","APO-METOPROLOL SR (metoprolol tartrate 200 mg prolonged-release oral tablet) APOTEX INC",NA,NA,"Inactive","20170804"
TRUE,"02285215",FALSE,"02285215","CO CILAZAPRIL","COBALT PHARMACEUTICALS COMPANY","CO CILAZAPRIL (cilazapril (cilazapril monohydrate) 2.5 mg oral tablet) COBALT PHARMACEUTICALS COMPANY",NA,NA,"Inactive","20170801"
TRUE,"02285223",FALSE,"02285223","CO CILAZAPRIL","COBALT PHARMACEUTICALS COMPANY","CO CILAZAPRIL (cilazapril (cilazapril monohydrate) 5 mg oral tablet) COBALT PHARMACEUTICALS COMPANY",NA,NA,"Inactive","20170801"
FALSE,"02285282",FALSE,"02285282","ALPROSTADIL INJECTION USP","ADVANCED DOSAGE FORMS INC.","ALPROSTADIL INJECTION USP (alprostadil 500 mcg per mL solution for injection) ADVANCED DOSAGE FORMS INC.",NA,NA,"Inactive","20170721"
TRUE,"02288559",FALSE,"02288559","APO-AMOXI CLAV","APOTEX INC","APO-AMOXI CLAV (amoxicillin (amoxicillin trihydrate) 400 mg per 5 mL and clavulanic acid (clavulanate potassium) 57 mg per 5 mL oral suspension) APOTEX INC",NA,NA,"Inactive","20170804"
TRUE,"02289091",FALSE,"02289091","TEVA-FENOFIBRATE-S","TEVA CANADA LIMITED","TEVA-FENOFIBRATE-S (fenofibrate 160 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"Inactive","20170901"
TRUE,"02289466",FALSE,"02289466","PMS-DOXYCYCLINE","PHARMASCIENCE INC","PMS-DOXYCYCLINE (doxycycline (doxycycline hyclate) 100 mg oral tablet) PHARMASCIENCE INC",NA,NA,"Inactive","20170803"
TRUE,"02289539",FALSE,"02289539","PMS-DOXYCYCLINE","PHARMASCIENCE INC","PMS-DOXYCYCLINE (doxycycline (doxycycline hyclate) 100 mg oral capsule) PHARMASCIENCE INC",NA,NA,"Inactive","20170803"
TRUE,"02289873",FALSE,"02289873","DOCUSATE SODIUM","WN PHARMACEUTICALS LTD.","DOCUSATE SODIUM (docusate sodium 100 mg oral capsule) WN PHARMACEUTICALS LTD.",NA,NA,"Inactive","20170817"
TRUE,"02290812",FALSE,"02290812","APO-TIMOP GEL","APOTEX INC","APO-TIMOP GEL (timolol (timolol maleate) 0.5 % ophthalmic drops) APOTEX INC",NA,NA,"Inactive","20170804"
TRUE,"02290901",FALSE,"02290901","ACETAMINOPHEN HEADACHE ULTRA RELIEF","APOTEX INC","ACETAMINOPHEN HEADACHE ULTRA RELIEF (acetaminophen 500 mg and caffeine 65 mg oral tablet) APOTEX INC",NA,NA,"Inactive","20170804"
TRUE,"02291037",FALSE,"02291037","APO-DILTIAZ TZ","APOTEX INC","APO-DILTIAZ TZ (diltiazem hydrochloride 120 mg prolonged-release oral capsule) APOTEX INC",NA,NA,"Inactive","20170804"
TRUE,"02291045",FALSE,"02291045","APO-DILTIAZ TZ","APOTEX INC","APO-DILTIAZ TZ (diltiazem hydrochloride 180 mg prolonged-release oral capsule) APOTEX INC",NA,NA,"Inactive","20170804"
TRUE,"02291053",FALSE,"02291053","APO-DILTIAZ TZ","APOTEX INC","APO-DILTIAZ TZ (diltiazem hydrochloride 240 mg prolonged-release oral capsule) APOTEX INC",NA,NA,"Inactive","20170804"
TRUE,"02291061",FALSE,"02291061","APO-DILTIAZ TZ","APOTEX INC","APO-DILTIAZ TZ (diltiazem hydrochloride 300 mg prolonged-release oral capsule) APOTEX INC",NA,NA,"Inactive","20170804"
TRUE,"02291088",FALSE,"02291088","APO-DILTIAZ TZ","APOTEX INC","APO-DILTIAZ TZ (diltiazem hydrochloride 360 mg prolonged-release oral capsule) APOTEX INC",NA,NA,"Inactive","20170804"
TRUE,"02291215",FALSE,"02291215","JAMP-SENNA S","JAMP PHARMA CORPORATION","JAMP-SENNA S (docusate sodium 50 mg and sennosides 8.6 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"Inactive","20170807"
FALSE,"02291355",FALSE,"02291355","BD E-Z SCRUB 408","BECTON DICKINSON CANADA INC.","BD E-Z SCRUB 408 (chloroxylenol 3 % cutaneous solution) BECTON DICKINSON CANADA INC.",NA,NA,"Inactive","20170717"
FALSE,"02291517",FALSE,"02291517","KOGENATE FS","BAYER INC","KOGENATE FS (antihemophilic factor (recombinant) 250 unit per vial powder for solution for injection) BAYER INC",NA,NA,"Inactive","20170801"
FALSE,"02291525",FALSE,"02291525","KOGENATE FS","BAYER INC","KOGENATE FS (antihemophilic factor (recombinant) 500 unit per vial powder for solution for injection) BAYER INC",NA,NA,"Inactive","20170801"
FALSE,"02291533",FALSE,"02291533","KOGENATE FS","BAYER INC","KOGENATE FS (antihemophilic factor (recombinant) 1000 unit per vial powder for solution for injection) BAYER INC",NA,NA,"Inactive","20170801"
TRUE,"02291770",FALSE,"02291770","PMS-RISPERIDONE ODT","PHARMASCIENCE INC","PMS-RISPERIDONE ODT (risperidone 0.5 mg orodispersible tablet) PHARMASCIENCE INC",NA,NA,"Inactive","20170803"
FALSE,"02292815",FALSE,"02292815","CEFTRIAXONE SODIUM FOR INJECTION, BP","HOSPIRA HEALTHCARE CORPORATION","CEFTRIAXONE SODIUM FOR INJECTION, BP (ceftriaxone (ceftriaxone sodium) 10 g per vial powder for solution for injection) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"Inactive","20170728"
TRUE,"02293013",FALSE,"02293013","PAMPRIN IBUPROFEN FORMULA","APOTEX INC","PAMPRIN IBUPROFEN FORMULA (ibuprofen 400 mg oral tablet) APOTEX INC",NA,NA,"Inactive","20170804"
FALSE,"02293846",FALSE,"02293846","FLUDARABINE PHOSPHATE FOR INJECTION USP","HOSPIRA HEALTHCARE CORPORATION","FLUDARABINE PHOSPHATE FOR INJECTION USP (fludarabine phosphate 50 mg per vial powder for solution for injection) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"Inactive","20170728"
TRUE,"02293919",FALSE,"02293919","ACETAMINOPHEN 325 MG","WN PHARMACEUTICALS LTD.","ACETAMINOPHEN 325 MG (acetaminophen 325 mg oral tablet) WN PHARMACEUTICALS LTD.",NA,NA,"Inactive","20170817"
TRUE,"02293943",FALSE,"02293943","APO-CEFPROZIL","APOTEX INC","APO-CEFPROZIL (cefprozil 125 mg per 5 mL oral suspension) APOTEX INC",NA,NA,"Inactive","20170804"
TRUE,"02293951",FALSE,"02293951","APO-CEFPROZIL","APOTEX INC","APO-CEFPROZIL (cefprozil 250 mg per 5 mL oral suspension) APOTEX INC",NA,NA,"Inactive","20170804"
TRUE,"02294400",FALSE,"02294400","PMS-GLICLAZIDE","PHARMASCIENCE INC","PMS-GLICLAZIDE (gliclazide 80 mg oral tablet) PHARMASCIENCE INC",NA,NA,"Inactive","20170825"
TRUE,"02294524",FALSE,"02294524","RAN-FOSINOPRIL","RANBAXY PHARMACEUTICALS CANADA INC.","RAN-FOSINOPRIL (fosinopril sodium 10 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"Inactive","20170718"
TRUE,"02294532",FALSE,"02294532","RAN-FOSINOPRIL","RANBAXY PHARMACEUTICALS CANADA INC.","RAN-FOSINOPRIL (fosinopril sodium 20 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"Inactive","20170718"
TRUE,"02294613",FALSE,"02294613","DOM-LISINOPRIL","DOMINION PHARMACAL","DOM-LISINOPRIL (lisinopril 5 mg oral tablet) DOMINION PHARMACAL",NA,NA,"Inactive","20170803"
TRUE,"02294621",FALSE,"02294621","DOM-LISINOPRIL","DOMINION PHARMACAL","DOM-LISINOPRIL (lisinopril 10 mg oral tablet) DOMINION PHARMACAL",NA,NA,"Inactive","20170803"
TRUE,"02294648",FALSE,"02294648","DOM-LISINOPRIL","DOMINION PHARMACAL","DOM-LISINOPRIL (lisinopril 20 mg oral tablet) DOMINION PHARMACAL",NA,NA,"Inactive","20170803"
FALSE,"02296098",FALSE,"02296098","ACID CONTROL","APOTEX INC","ACID CONTROL (famotidine 20 mg oral tablet) APOTEX INC",NA,NA,"Inactive","20170804"
TRUE,"02297396",FALSE,"02297396","DOM-LEVETIRACETAM","DOMINION PHARMACAL","DOM-LEVETIRACETAM (levetiracetam 250 mg oral tablet) DOMINION PHARMACAL",NA,NA,"Inactive","20170803"
TRUE,"02297418",FALSE,"02297418","DOM-LEVETIRACETAM","DOMINION PHARMACAL","DOM-LEVETIRACETAM (levetiracetam 500 mg oral tablet) DOMINION PHARMACAL",NA,NA,"Inactive","20170803"
TRUE,"02297426",FALSE,"02297426","DOM-LEVETIRACETAM","DOMINION PHARMACAL","DOM-LEVETIRACETAM (levetiracetam 750 mg oral tablet) DOMINION PHARMACAL",NA,NA,"Inactive","20170803"
FALSE,"02298171",FALSE,"02298171","NIGHTTIME COLD AND FLU-IN-ONE EXTRA STRENGTH","VITA HEALTH PRODUCTS INC","NIGHTTIME COLD AND FLU-IN-ONE EXTRA STRENGTH (acetaminophen 500 mg and diphenhydramine hydrochloride 25 mg and pseudoephedrine hydrochloride 30 mg oral tablet) VITA HEALTH PRODUCTS INC",NA,NA,"Inactive","20170717"
FALSE,"02298775",FALSE,"02298775","GEMCITABINE FOR INJECTION, USP","HOSPIRA HEALTHCARE CORPORATION","GEMCITABINE FOR INJECTION, USP (gemcitabine (gemcitabine hydrochloride) 200 mg per vial powder for solution for injection) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"Inactive","20170728"
TRUE,"02299046",FALSE,"02299046","DOM-QUETIAPINE","DOMINION PHARMACAL","DOM-QUETIAPINE (quetiapine (quetiapine fumarate) 300 mg oral tablet) DOMINION PHARMACAL",NA,NA,"Inactive","20170803"
FALSE,"02299429",FALSE,"02299429","OCTREOTIDE INJECTION","TEVA CANADA LIMITED","OCTREOTIDE INJECTION (octreotide (octreotide acetate) 50 mcg per mL solution for injection) TEVA CANADA LIMITED",NA,NA,"Inactive","20170901"
FALSE,"02299437",FALSE,"02299437","OCTREOTIDE INJECTION","TEVA CANADA LIMITED","OCTREOTIDE INJECTION (octreotide (octreotide acetate) 100 mcg per mL solution for injection) TEVA CANADA LIMITED",NA,NA,"Inactive","20170901"
FALSE,"02299445",FALSE,"02299445","OCTREOTIDE INJECTION","TEVA CANADA LIMITED","OCTREOTIDE INJECTION (octreotide (octreotide acetate) 200 mcg per mL solution for injection) TEVA CANADA LIMITED",NA,NA,"Inactive","20170901"
FALSE,"02299453",FALSE,"02299453","OCTREOTIDE INJECTION","TEVA CANADA LIMITED","OCTREOTIDE INJECTION (octreotide (octreotide acetate) 500 mcg per mL solution for injection) TEVA CANADA LIMITED",NA,NA,"Inactive","20170901"
TRUE,"02299615",FALSE,"02299615","APO-DORZO-TIMOP","APOTEX INC","APO-DORZO-TIMOP (dorzolamide (dorzolamide hydrochloride) 20 mg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops) APOTEX INC",NA,NA,"Inactive","20170921"
TRUE,"02300117",FALSE,"02300117","TARO-ENALAPRIL","TARO PHARMACEUTICALS INC","TARO-ENALAPRIL (enalapril sodium 2 mg oral tablet) TARO PHARMACEUTICALS INC",NA,NA,"Inactive","20170803"
TRUE,"02300125",FALSE,"02300125","TARO-ENALAPRIL","TARO PHARMACEUTICALS INC","TARO-ENALAPRIL (enalapril sodium 4 mg oral tablet) TARO PHARMACEUTICALS INC",NA,NA,"Inactive","20170803"
TRUE,"02300133",FALSE,"02300133","TARO-ENALAPRIL","TARO PHARMACEUTICALS INC","TARO-ENALAPRIL (enalapril sodium 8 mg oral tablet) TARO PHARMACEUTICALS INC",NA,NA,"Inactive","20170803"
TRUE,"02300141",FALSE,"02300141","TARO-ENALAPRIL","TARO PHARMACEUTICALS INC","TARO-ENALAPRIL (enalapril sodium 16 mg oral tablet) TARO PHARMACEUTICALS INC",NA,NA,"Inactive","20170803"
TRUE,"02300222",FALSE,"02300222","TEVA-ENALAPRIL/HCTZ","TEVA CANADA LIMITED","TEVA-ENALAPRIL/HCTZ (enalapril sodium 4 mg and hydrochlorothiazide 12.5 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"Inactive","20170901"
TRUE,"02300230",FALSE,"02300230","TEVA-ENALAPRIL/HCTZ","TEVA CANADA LIMITED","TEVA-ENALAPRIL/HCTZ (enalapril sodium 8 mg and hydrochlorothiazide 25 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"Inactive","20170901"
FALSE,"02300419",FALSE,"02300419","SUCCINYLCHOLINE CHLORIDE INJECTION, USP 20MG/ML","ALVEDA PHARMACEUTICALS INC","SUCCINYLCHOLINE CHLORIDE INJECTION, USP 20MG/ML (succinylcholine chloride 20 mg per mL solution for injection) ALVEDA PHARMACEUTICALS INC",NA,NA,"Inactive","20170801"
FALSE,"02300850",FALSE,"02300850","OLAY TOTAL EFFECTS 7-IN-1 ANTI-AGING UV MOISTURIZER PLUS TOUCH OF FOUNDATION","PROCTER & GAMBLE INC","OLAY TOTAL EFFECTS 7-IN-1 ANTI-AGING UV MOISTURIZER PLUS TOUCH OF FOUNDATION (avobenzone 2 % and ensulizole 1 % and octisalate 4 % and octocrylene 1 % cutaneous suspension) PROCTER & GAMBLE INC",NA,NA,"Inactive","20170725"
TRUE,"02301237",FALSE,"02301237","ACETAMINOPHEN 8-HOUR","VITA HEALTH PRODUCTS INC","ACETAMINOPHEN 8-HOUR (acetaminophen 650 mg prolonged-release oral tablet) VITA HEALTH PRODUCTS INC",NA,NA,"Inactive","20170717"
TRUE,"02301296",FALSE,"02301296","CIPROFLOXACIN INJECTION","CLARIS PHARMASERVICES","CIPROFLOXACIN INJECTION (ciprofloxacin (ciprofloxacin lactate) 2 mg per mL solution for injection) CLARIS PHARMASERVICES",NA,NA,"Inactive","20170725"
FALSE,"02301407",FALSE,"02301407","ACT CABERGOLINE","ACTAVIS PHARMA COMPANY","ACT CABERGOLINE (cabergoline 0.5 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"Inactive","20170801"
FALSE,"02302098",FALSE,"02302098","GEMCITABINE HYDROCHLORIDE FOR INJECTION","SANDOZ CANADA INCORPORATED","GEMCITABINE HYDROCHLORIDE FOR INJECTION (gemcitabine (gemcitabine hydrochloride) 200 mg per vial powder for solution for injection) SANDOZ CANADA INCORPORATED",NA,NA,"Inactive","20170803"
FALSE,"02302101",FALSE,"02302101","GEMCITABINE HYDROCHLORIDE FOR INJECTION","SANDOZ CANADA INCORPORATED","GEMCITABINE HYDROCHLORIDE FOR INJECTION (gemcitabine (gemcitabine hydrochloride) 1 g per vial powder for solution for injection) SANDOZ CANADA INCORPORATED",NA,NA,"Inactive","20170803"
FALSE,"02302217",FALSE,"02302217","KOGENATE FS","BAYER INC","KOGENATE FS (antihemophilic factor (recombinant) 2000 unit per vial powder for solution for injection) BAYER INC",NA,NA,"Inactive","20170801"
TRUE,"02303426",FALSE,"02303426","SANDOZ CEFPROZIL","SANDOZ CANADA INCORPORATED","SANDOZ CEFPROZIL (cefprozil (cefprozil monohydrate) 125 mg per 5 mL oral suspension) SANDOZ CANADA INCORPORATED",NA,NA,"Inactive","20170803"
TRUE,"02303434",FALSE,"02303434","SANDOZ CEFPROZIL","SANDOZ CANADA INCORPORATED","SANDOZ CEFPROZIL (cefprozil (cefprozil monohydrate) 250 mg per 5 mL oral suspension) SANDOZ CANADA INCORPORATED",NA,NA,"Inactive","20170803"
FALSE,"02304457",FALSE,"02304457","ANTIBIOTIC PLUS PAIN RELIEF CREAM","TARO PHARMACEUTICALS INC","ANTIBIOTIC PLUS PAIN RELIEF CREAM (gramicidin 0.25 mg per g and lidocaine hydrochloride 50 mg per g and polymyxin b sulfate 10000 unit per g cutaneous cream) TARO PHARMACEUTICALS INC",NA,NA,"Inactive","20170803"
TRUE,"02304546",FALSE,"02304546","CIPROFLOXACIN INTRAVENOUS INFUSION, BP","APOTEX INC","CIPROFLOXACIN INTRAVENOUS INFUSION, BP (ciprofloxacin 2 mg per mL solution for injection) APOTEX INC",NA,NA,"Inactive","20170804"
TRUE,"02304708",FALSE,"02304708","GRANISETRON HYDROCHLORIDE INJECTION","SANDOZ CANADA INCORPORATED","GRANISETRON HYDROCHLORIDE INJECTION (granisetron (granisetron hydrochloride) 1 mg per mL solution for injection) SANDOZ CANADA INCORPORATED",NA,NA,"Inactive","20170803"
TRUE,"02305143",FALSE,"02305143","IRINOTECAN HYDROCHLORIDE TRIHYDRATE INJECTION","SANDOZ CANADA INCORPORATED","IRINOTECAN HYDROCHLORIDE TRIHYDRATE INJECTION (irinotecan hydrochloride 20 mg per mL solution for injection) SANDOZ CANADA INCORPORATED",NA,NA,"Inactive","20170803"
FALSE,"02305534",FALSE,"02305534","GEMCITABINE FOR INJECTION","TEVA CANADA LIMITED","GEMCITABINE FOR INJECTION (gemcitabine (gemcitabine hydrochloride) 1 g per vial powder for solution for injection) TEVA CANADA LIMITED",NA,NA,"Inactive","20170901"
TRUE,"02305984",FALSE,"02305984","NOVO-RIVASTIGMINE","NOVOPHARM LIMITED","NOVO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 1.5 mg oral capsule) NOVOPHARM LIMITED",NA,NA,"Inactive","20170801"
TRUE,"02305992",FALSE,"02305992","NOVO-RIVASTIGMINE","NOVOPHARM LIMITED","NOVO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 3 mg oral capsule) NOVOPHARM LIMITED",NA,NA,"Inactive","20170801"
TRUE,"02306018",FALSE,"02306018","NOVO-RIVASTIGMINE","NOVOPHARM LIMITED","NOVO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 4.5 mg oral capsule) NOVOPHARM LIMITED",NA,NA,"Inactive","20170801"
TRUE,"02306026",FALSE,"02306026","NOVO-RIVASTIGMINE","NOVOPHARM LIMITED","NOVO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 6 mg oral capsule) NOVOPHARM LIMITED",NA,NA,"Inactive","20170801"
TRUE,"02306069",FALSE,"02306069","PMS-RIVASTIGMINE","PHARMASCIENCE INC","PMS-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 6 mg oral capsule) PHARMASCIENCE INC",NA,NA,"Inactive","20170803"
TRUE,"02306743",FALSE,"02306743","ANAPEN JUNIOR","LINCOLN MEDICAL LIMITED","ANAPEN JUNIOR (epinephrine 0.15 mg per 0.3 mL solution for injection 0.3 mL syringe) LINCOLN MEDICAL LIMITED",NA,NA,"Inactive","20171218"
TRUE,"02306751",FALSE,"02306751","ANAPEN","LINCOLN MEDICAL LIMITED","ANAPEN (epinephrine 0.3 mg per 0.3 mL solution for injection 0.3 mL syringe) LINCOLN MEDICAL LIMITED",NA,NA,"Inactive","20171218"
TRUE,"02307634",FALSE,"02307634","DOM-PIOGLITAZONE","DOMINION PHARMACAL","DOM-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet) DOMINION PHARMACAL",NA,NA,"Inactive","20170803"
TRUE,"02307642",FALSE,"02307642","DOM-PIOGLITAZONE","DOMINION PHARMACAL","DOM-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet) DOMINION PHARMACAL",NA,NA,"Inactive","20170803"
TRUE,"02307650",FALSE,"02307650","DOM-PIOGLITAZONE","DOMINION PHARMACAL","DOM-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet) DOMINION PHARMACAL",NA,NA,"Inactive","20170803"
TRUE,"02307863",FALSE,"02307863","PMS-PANTOPRAZOLE","PHARMASCIENCE INC","PMS-PANTOPRAZOLE (pantoprazole (pantoprazole sodium) 20 mg gastro-resistant tablet) PHARMASCIENCE INC",NA,NA,"Inactive","20170803"
TRUE,"02308371",FALSE,"02308371","DOM-RAMIPRIL","DOMINION PHARMACAL","DOM-RAMIPRIL (ramipril 1.25 mg oral capsule) DOMINION PHARMACAL",NA,NA,"Inactive","20170803"
FALSE,"02308452",FALSE,"02308452","PIPERACILLIN AND TAZOBACTAM FOR INJECTION","APOTEX INC","PIPERACILLIN AND TAZOBACTAM FOR INJECTION (piperacillin (piperacillin sodium) 3 g per vial and tazobactam (tazobactam sodium) 0.375 g per vial powder for solution for injection) APOTEX INC",NA,NA,"Inactive","20170804"
FALSE,"02308460",FALSE,"02308460","PIPERACILLIN AND TAZOBACTAM FOR INJECTION","APOTEX INC","PIPERACILLIN AND TAZOBACTAM FOR INJECTION (piperacillin (piperacillin sodium) 4 g per vial and tazobactam (tazobactam sodium) 0.5 g per vial powder for solution for injection) APOTEX INC",NA,NA,"Inactive","20170804"
FALSE,"02309742",FALSE,"02309742","NIGHT COUGH LIQUID FASTGELS","VITA HEALTH PRODUCTS INC","NIGHT COUGH LIQUID FASTGELS (diphenhydramine hydrochloride 25 mg oral capsule) VITA HEALTH PRODUCTS INC",NA,NA,"Inactive","20170717"
TRUE,"02310007",FALSE,"02310007","DOM-PANTOPRAZOLE","DOMINION PHARMACAL","DOM-PANTOPRAZOLE (pantoprazole (pantoprazole sodium) 40 mg gastro-resistant tablet) DOMINION PHARMACAL",NA,NA,"Inactive","20170803"
TRUE,"02310252",FALSE,"02310252","PMS-OMEPRAZOLE DR","PHARMASCIENCE INC","PMS-OMEPRAZOLE DR (omeprazole (omeprazole magnesium) 10 mg gastro-resistant tablet) PHARMASCIENCE INC",NA,NA,"Inactive","20170803"
FALSE,"02310309",FALSE,"02310309","OLAY REGENERIST SUPERSTRUCTURE CREAM","PROCTER & GAMBLE INC","OLAY REGENERIST SUPERSTRUCTURE CREAM (avobenzone 3 % and ensulizole 2 % and homosalate 8 % and octocrylene 2.25 % lotion) PROCTER & GAMBLE INC",NA,NA,"Inactive","20170725"
FALSE,"02310422",FALSE,"02310422","NOVO-BENZYDAMINE","NOVOPHARM LIMITED","NOVO-BENZYDAMINE (benzydamine hydrochloride 1.5 mg per mL NA) NOVOPHARM LIMITED",NA,NA,"Inactive","20170825"
TRUE,"02310597",FALSE,"02310597","INHIBIDEX NAF HAND SANITIZER","AGRISAN SPECIALTY CHEMICAL & PHARMACEUTICAL","INHIBIDEX NAF HAND SANITIZER (benzalkonium chloride 0.1 % cutaneous solution) AGRISAN SPECIALTY CHEMICAL & PHARMACEUTICAL",NA,NA,"Inactive","20170718"
TRUE,"02310880",FALSE,"02310880","EXTRA STRENGTH IBUPROFEN LIQUID FILLED CAPSULES","APOTEX INC","EXTRA STRENGTH IBUPROFEN LIQUID FILLED CAPSULES (ibuprofen 400 mg oral capsule) APOTEX INC",NA,NA,"Inactive","20170804"
TRUE,"02311305",FALSE,"02311305","RATIO-RIVASTIGMINE","TEVA CANADA LIMITED","RATIO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 4.5 mg oral capsule) TEVA CANADA LIMITED",NA,NA,"Inactive","20170901"
TRUE,"02311313",FALSE,"02311313","RATIO-RIVASTIGMINE","TEVA CANADA LIMITED","RATIO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 6 mg oral capsule) TEVA CANADA LIMITED",NA,NA,"Inactive","20170901"
TRUE,"02311372",FALSE,"02311372","PRO-LEVETIRACETAM - 250","PRO DOC LIMITEE","PRO-LEVETIRACETAM - 250 (levetiracetam 250 mg oral tablet) PRO DOC LIMITEE",NA,NA,"Inactive","20170714"
TRUE,"02312107",FALSE,"02312107","VICKS CUSTOM CARE BODY ACHES","PROCTER & GAMBLE INC","VICKS CUSTOM CARE BODY ACHES (acetaminophen 650 mg per 15 mL oral liquid) PROCTER & GAMBLE INC",NA,NA,"Inactive","20170725"
FALSE,"02312115",FALSE,"02312115","VICKS CUSTOM CARE COUGH & COLD PM","PROCTER & GAMBLE INC","VICKS CUSTOM CARE COUGH & COLD PM (acetaminophen 650 mg per 15 mL and chlorpheniramine maleate 4 mg per 15 mL and dextromethorphan hydrobromide 30 mg per 15 mL oral liquid) PROCTER & GAMBLE INC",NA,NA,"Inactive","20170725"
