"ccdd","greater_than_5_AIs","ntp_code","ntp_en_description","ntp_fr_description","ntp_status","ntp_status_effective_time","ntp_type","ntp_formal_name","n_mp"
FALSE,FALSE,9006089,NA,NA,"Active","20170103",NA,"avobenzone 2.2 % and homosalate 5.9 % and octisalate 4.5 % and octocrylene 4.4 % cutaneous cream",1
FALSE,FALSE,9006090,NA,NA,"Active","20170103",NA,"avobenzone 2.2 % and homosalate 7 % and octocrylene 4.2 % lotion",1
FALSE,FALSE,9006091,NA,NA,"Active","20170103",NA,"avobenzone 2.5 % and homosalate 3 % and octinoxate 7.5 % and oxybenzone 3.5 % cutaneous cream",1
FALSE,FALSE,9006092,NA,NA,"Active","20170103",NA,"avobenzone 2 % and octocrylene 3 % and oxybenzone 2 % lotion",1
FALSE,FALSE,9006093,NA,NA,"Active","20170103",NA,"avobenzone 3 % and homosalate 9 % and octisalate 4 % and octocrylene 5 % lotion",2
FALSE,FALSE,9006094,NA,NA,"Active","20170103",NA,"octinoxate 7.4 % and octocrylene 3 % and titanium dioxide 1.5 % and zinc oxide 19.3 % cutaneous emulsion",1
FALSE,FALSE,9006095,NA,NA,"Active","20170103",NA,"panitumumab 400 mg per 20 mL solution for injection",1
FALSE,FALSE,9006433,NA,NA,"Active","20170110",NA,"mifepristone 200 mg and misoprostol 200 mcg NA",1
FALSE,FALSE,9006100,NA,NA,"Active","20170111",NA,"avobenzone 3 % and octisalate 5 % and octocrylene 7.5 % cutaneous cream",1
FALSE,FALSE,9006101,NA,NA,"Active","20170113",NA,"avobenzone 2.04 % and homosalate 6.8 % and octisalate 3.06 % and octocrylene 6.12 % and oxybenzone 1.36 % cutaneous spray",1
FALSE,FALSE,9006434,NA,NA,"Active","20170113",NA,"avobenzone 3 % and homosalate 8 % and octinoxate 7.5 % and octisalate 4.5 % and octocrylene 5 % cutaneous cream",1
FALSE,FALSE,9006102,NA,NA,"Active","20170113",NA,"nitisinone 2 mg oral tablet",1
FALSE,FALSE,9006103,NA,NA,"Active","20170113",NA,"nitisinone 5 mg oral tablet",1
FALSE,FALSE,9006104,NA,NA,"Active","20170116",NA,"rupatadine (rupatadine fumarate) 10 mg oral tablet",1
FALSE,FALSE,9006105,NA,NA,"Active","20170117",NA,"avobenzone 3 % and homosalate 10 % and octinoxate 7.5 % and octisalate 5 % and octocrylene 10 % spray (bag-on-valve)",1
FALSE,FALSE,9006106,NA,NA,"Active","20170117",NA,"avobenzone 3 % and homosalate 10 % and octisalate 4.5 % and octocrylene 8 % lotion",1
FALSE,FALSE,9006107,NA,NA,"Active","20170117",NA,"avobenzone 3 % and homosalate 5 % and octocrylene 4 % lotion",1
FALSE,FALSE,9006108,NA,NA,"Active","20170117",NA,"avobenzone 3 % and homosalate 9 % and octocrylene 5 % lotion",1
FALSE,FALSE,9006109,NA,NA,"Active","20170118",NA,"avobenzone 3 % and homosalate 10 % and octisalate 4.55 % and octocrylene 9 % and oxybenzone 5 % lotion",2
FALSE,FALSE,9006110,NA,NA,"Active","20170120",NA,"avobenzone 3 % and homosalate 15 % and octisalate 5 % and octocrylene 2.5 % and oxybenzone 5 % cutaneous spray",1
FALSE,FALSE,9006111,NA,NA,"Active","20170120",NA,"octinoxate 7.4 % and octocrylene 3 % and titanium dioxide 4.6 % cutaneous cream",1
FALSE,FALSE,9006112,NA,NA,"Active","20170120",NA,"rupatadine (rupatadine fumarate) 1 mg per mL oral solution",1
FALSE,FALSE,9006113,NA,NA,"Active","20170126",NA,"avobenzone 3 % and octisalate 4.5 % and octocrylene 7 % and oxybenzone 4 % cutaneous spray",1
FALSE,FALSE,9006114,NA,NA,"Active","20170127",NA,"avobenzone 2 % and octisalate 4.5 % and octocrylene 7 % cutaneous spray",1
FALSE,FALSE,9006115,NA,NA,"Active","20170127",NA,"avobenzone 3 % and octisalate 4.5 % and octocrylene 9 % and oxybenzone 6 % cutaneous spray",1
FALSE,FALSE,9006123,NA,NA,"Active","20170201",NA,"petrolatum 60.1 % cutaneous ointment",1
FALSE,FALSE,9006125,NA,NA,"Active","20170203",NA,"octinoxate 7.4 % and octocrylene 3 % and zinc oxide 16.4 % cutaneous cream",1
FALSE,FALSE,9006126,NA,NA,"Active","20170206",NA,"carfilzomib 30 mg per vial powder for solution for injection",1
FALSE,FALSE,9006127,NA,NA,"Active","20170208",NA,"sarilumab 200 mg per 1.14 mL solution for injection",1
FALSE,FALSE,9006128,NA,NA,"Active","20170213",NA,"carfilzomib 10 mg per vial powder for solution for injection",1
FALSE,TRUE,9006129,NA,NA,"Active","20170214",NA,"alanine 440 mg per 100 mL and arginine 380 mg per 100 mL and calcium chloride 18 mg per 100 mL and dextrose 7.1 g per 100 mL and fish oil 420 mg per 100 mL and glycine 350 mg per 100 mL and histidine 93 mg per 100 mL and isoleucine 160 mg per 100 mL and leucine 230 mg per 100 mL and lysine (lysine acetate) 210 mg per 100 mL and magnesium sulfate 38 mg per 100 mL and medium chain triglycerides (mct) 850 mg per 100 mL and methionine 130 mg per 100 mL and olive oil 700 mg per 100 mL and phenylalanine 160 mg per 100 mL and potassium chloride 140 mg per 100 mL and proline 350 mg per 100 mL and serine 210 mg per 100 mL and sodium acetate trihydrate 110 mg per 100 mL and sodium glycerophosphate 130 mg per 100 mL and soybean oil 850 mg per 100 mL and taurine 32 mg per 100 mL and threonine 140 mg per 100 mL and tryptophan 63 mg per 100 mL and tyrosine 12 mg per 100 mL and valine 200 mg per 100 mL and zinc sulfate heptahydrate 0.4 mg per 100 mL emulsion for injection",1
FALSE,FALSE,9006130,NA,NA,"Active","20170215",NA,"homosalate 4 % and octocrylene 4 % and oxybenzone 1.5 % and titanium dioxide 8.4 % cutaneous emulsion",1
FALSE,FALSE,9006131,NA,NA,"Active","20170217",NA,"nitisinone 20 mg oral capsule",1
FALSE,FALSE,9006132,NA,NA,"Active","20170220",NA,"avobenzone 2.5 % and octinoxate 4.9 % and octocrylene 3 % and oxybenzone 2 % cutaneous stick",1
FALSE,FALSE,9006133,NA,NA,"Active","20170227",NA,"abobotulinumtoxina 500 unit per vial powder for solution for injection",1
FALSE,FALSE,9006134,NA,NA,"Active","20170228",NA,"chloroxylenol 1 % cutaneous solution",2
FALSE,FALSE,9006135,NA,NA,"Active","20170301",NA,"avobenzone 3 % and homosalate 7.5 % and octinoxate 7.5 % and octisalate 5 % and octocrylene 10 % cutaneous spray",1
FALSE,FALSE,9006136,NA,NA,"Active","20170302",NA,"avobenzone 3 % and drometrizole trisiloxane 0.5 % and homosalate 15 % and octisalate 5 % and octocrylene 3 % lotion",1
FALSE,FALSE,9006137,NA,NA,"Active","20170317",NA,"ivabradine (ivabradine hydrochloride) 5 mg oral tablet",1
FALSE,FALSE,9006138,NA,NA,"Active","20170317",NA,"ivabradine (ivabradine hydrochloride) 7.5 mg oral tablet",1
FALSE,FALSE,9006139,NA,NA,"Active","20170320",NA,"emtricitabine 200 mg and rilpivirine (rilpivirine hydrochloride) 25 mg and tenofovir alafenamide (tenofovir alafenamide hemifumarate) 25 mg oral tablet",1
FALSE,FALSE,9006140,NA,NA,"Active","20170320",NA,"octinoxate 7.5 % and octisalate 5 % and oxybenzone 6 % and zinc oxide 7 % cutaneous cream",1
FALSE,FALSE,9006141,NA,NA,"Active","20170321",NA,"acetic acid 36 g per l and calcium chloride 36.8 g per l and dextrose 220 g per l and magnesium chloride 20.3 g per l and potassium chloride 37.3 g per l solution for haemodialysis",1
FALSE,FALSE,9006142,NA,NA,"Active","20170321",NA,"acetic acid 36 g per l and calcium chloride 51.5 g per l and dextrose 220 g per l and magnesium chloride 20.3 g per l and potassium chloride 29.8 g per l solution for haemodialysis",1
FALSE,FALSE,9006143,NA,NA,"Active","20170322",NA,"avobenzone 3 % and homosalate 10 % and octisalate 5 % and octocrylene 10 % and titanium dioxide 0.8965 % lotion",1
FALSE,FALSE,9006144,NA,NA,"Active","20170323",NA,"bepotastine besilate 1.5 % ophthalmic drops",1
FALSE,FALSE,9003813,NA,NA,"Active","20170328",NA,"octinoxate 7.5 % and oxybenzone 2 % cutaneous emulsion",1
FALSE,FALSE,9006145,NA,NA,"Active","20170329",NA,"sarilumab 150 mg per 1.14 mL solution for injection",1
FALSE,FALSE,9006146,NA,NA,"Active","20170330",NA,"daclizumab beta 150 mg per mL solution for injection",1
FALSE,FALSE,9006147,NA,NA,"Active","20170404",NA,"evolocumab 120 mg per mL solution for injection",1
FALSE,FALSE,9006438,NA,NA,"Active","20170405",NA,"octinoxate 7 % and titanium dioxide 7.1 % and zinc oxide 4.2 % lotion",1
FALSE,FALSE,9006439,NA,NA,"Active","20170406",NA,"avobenzone 2 % and homosalate 5 % and octisalate 5 % and octocrylene 2 % cutaneous emulsion",1
FALSE,FALSE,9006148,NA,NA,"Active","20170413",NA,"propiverine hydrochloride 5 mg oral tablet",1
FALSE,FALSE,9006149,NA,NA,"Active","20170418",NA,"nonacog gamma 1000 unit per vial NA",1
FALSE,FALSE,9006151,NA,NA,"Active","20170418",NA,"nonacog gamma 2000 unit per vial NA",1
FALSE,FALSE,9006153,NA,NA,"Active","20170419",NA,"brexpiprazole 0.25 mg oral tablet",1
FALSE,FALSE,9006154,NA,NA,"Active","20170419",NA,"brexpiprazole 0.5 mg oral tablet",1
FALSE,FALSE,9006155,NA,NA,"Active","20170419",NA,"brexpiprazole 1 mg oral tablet",1
FALSE,FALSE,9006156,NA,NA,"Active","20170419",NA,"brexpiprazole 2 mg oral tablet",1
FALSE,FALSE,9006157,NA,NA,"Active","20170419",NA,"brexpiprazole 3 mg oral tablet",1
FALSE,FALSE,9006158,NA,NA,"Active","20170419",NA,"brexpiprazole 4 mg oral tablet",1
FALSE,FALSE,9006159,NA,NA,"Active","20170421",NA,"acetic acid 36 g per l and calcium chloride 44.1 g per l and dextrose 220 g per l and magnesium chloride 20.3 g per l and potassium chloride 59.6 g per l solution for haemodialysis",1
FALSE,FALSE,9006160,NA,NA,"Active","20170424",NA,"eluxadoline 100 mg oral tablet",1
FALSE,FALSE,9006161,NA,NA,"Active","20170424",NA,"eluxadoline 75 mg oral tablet",1
FALSE,FALSE,9006162,NA,NA,"Active","20170424",NA,"octinoxate 7 % cutaneous liquid",1
FALSE,FALSE,9006163,NA,NA,"Active","20170425",NA,"edoxaban (edoxaban tosylate) 15 mg oral tablet",1
FALSE,FALSE,9006164,NA,NA,"Active","20170425",NA,"edoxaban (edoxaban tosylate) 30 mg oral tablet",1
FALSE,FALSE,9006165,NA,NA,"Active","20170425",NA,"edoxaban (edoxaban tosylate) 60 mg oral tablet",1
FALSE,FALSE,9006166,NA,NA,"Active","20170428",NA,"dimethicone 1.3 % cutaneous cream",1
FALSE,FALSE,9006167,NA,NA,"Active","20170502",NA,"atezolizumab 60 mg per mL solution for injection",1
FALSE,FALSE,9006168,NA,NA,"Active","20170502",NA,"nonacog gamma 500 unit per vial NA",1
FALSE,FALSE,9006170,NA,NA,"Active","20170503",NA,"ivacaftor 125 mg and lumacaftor 100 mg oral tablet",1
FALSE,FALSE,9006171,NA,NA,"Active","20170508",NA,"ciprofloxacin (ciprofloxacin hydrochloride) 0.3 % and fluocinolone acetonide 0.025 % otic drops",1
FALSE,FALSE,9006172,NA,NA,"Active","20170508",NA,"propiverine hydrochloride 30 mg modified-release oral capsule",1
FALSE,FALSE,9006173,NA,NA,"Active","20170508",NA,"propiverine hydrochloride 45 mg modified-release oral capsule",1
FALSE,FALSE,9006174,NA,NA,"Active","20170514",NA,"octinoxate 7.5 % and octisalate 4.5 % and titanium dioxide 4.6 % and zinc oxide 5 % cutaneous cream",1
FALSE,FALSE,9006175,NA,NA,"Active","20170515",NA,"avobenzone 3 % and homosalate 10 % and octisalate 4.5 % cutaneous spray",1
FALSE,FALSE,9006176,NA,NA,"Active","20170523",NA,"homosalate 6 % and octinoxate 7.5 % and octisalate 5 % and zinc oxide 10 % lotion",1
FALSE,FALSE,9006177,NA,NA,"Active","20170523",NA,"octinoxate 7.5 % and octisalate 3 % and titanium dioxide 3.5 % and zinc oxide 8 % lotion",1
FALSE,FALSE,9006178,NA,NA,"Active","20170523",NA,"octinoxate 7.5 % and octisalate 3 % and zinc oxide 8 % lotion",1
FALSE,FALSE,9006179,NA,NA,"Active","20170525",NA,"avobenzone 3 % and homosalate 10 % and octinoxate 5 % and octisalate 5 % and octocrylene 3 % lotion",1
FALSE,FALSE,9006180,NA,NA,"Active","20170525",NA,"avobenzone 3 % and homosalate 15 % and octisalate 5 % and octocrylene 10 % cutaneous cream",1
FALSE,FALSE,9006181,NA,NA,"Active","20170526",NA,"obeticholic acid 10 mg oral tablet",1
FALSE,FALSE,9006182,NA,NA,"Active","20170526",NA,"obeticholic acid 5 mg oral tablet",1
FALSE,FALSE,9006534,NA,NA,"Active","20170526",NA,"vitamin A (retinyl palmitate) 100000 unit and vitamin E (dl-alpha tocopheryl acetate) 20 unit oral capsule",1
FALSE,FALSE,9006535,NA,NA,"Active","20170526",NA,"vitamin A (retinyl palmitate) 200000 unit and vitamin E (dl-alpha tocopheryl acetate) 40 unit oral capsule",1
FALSE,FALSE,9006185,NA,NA,"Active","20170531",NA,"bacitracin zinc 500 unit per g and polymyxin b sulfate 10000 unit per g ophthalmic ointment",1
FALSE,FALSE,9006187,NA,NA,"Active","20170601",NA,"avobenzone 3 % and homosalate 11.7 % and octisalate 4.5 % and octocrylene 4.5 % and oxybenzone 5.4 % lotion",1
FALSE,FALSE,9006442,NA,NA,"Active","20170601",NA,"gramicidin 0.025 mg per mL and polymyxin b sulfate 10000 unit per mL ophthalmic/otic drops",1
FALSE,FALSE,9006190,NA,NA,"Active","20170601",NA,"pegaspargase 750 unit per mL solution for injection",1
FALSE,FALSE,9006191,NA,NA,"Active","20170605",NA,"ensulizole 2.5 % and octinoxate 7.5 % and oxybenzone 4 % cutaneous cream",1
FALSE,FALSE,9006192,NA,NA,"Active","20170605",NA,"octinoxate 7.5 % and oxybenzone 3 % cutaneous emulsion",1
FALSE,FALSE,9006193,NA,NA,"Active","20170609",NA,"avobenzone 2.8 % and octocrylene 2.2 % and oxybenzone 2 % cutaneous spray",1
FALSE,FALSE,9006443,NA,NA,"Active","20170615",NA,"octinoxate 7.5 % and octisalate 2 % and octocrylene 2 % and titanium dioxide 3 % and zinc oxide 3 % cutaneous cream",1
FALSE,FALSE,9006194,NA,NA,"Active","20170620",NA,"dolutegravir (dolutegravir sodium) 10 mg oral tablet",1
FALSE,FALSE,9006195,NA,NA,"Active","20170620",NA,"dolutegravir (dolutegravir sodium) 25 mg oral tablet",1
FALSE,FALSE,9006196,NA,NA,"Active","20170620",NA,"tenofovir alafenamide (tenofovir alafenamide hemifumarate) 25 mg oral tablet",1
FALSE,FALSE,9006444,NA,NA,"Active","20170627",NA,"octinoxate 6.6 % and octisalate 4.4 % cutaneous stick",1
FALSE,FALSE,9006445,NA,NA,"Active","20170630",NA,"benzalkonium chloride 0.1212 % and didecyl dimethyl ammonium chloride 0.0545 % and dioctyl dimethyl ammonium chloride 0.0364 % and octyl decyl dimethyl ammonium chloride 0.0909 % NA",1
FALSE,FALSE,9006446,NA,NA,"Active","20170701",NA,"octinoxate 2.9 % and titanium dioxide 1.6 % cutaneous liquid",1
FALSE,FALSE,9006447,NA,NA,"Active","20170701",NA,"octinoxate 5 % and titanium dioxide 3.1 % and zinc oxide 2.2 % cutaneous liquid",1
FALSE,FALSE,9006448,NA,NA,"Active","20170703",NA,"octinoxate 7.5 % and titanium dioxide 3.1 % lotion",1
FALSE,FALSE,9003192,NA,NA,"Inactive","20170705",NA,"aprotinin (bovine) 10000 unit per mL solution for injection",1
FALSE,FALSE,9003256,NA,NA,"Inactive","20170705",NA,"benzocaine 10 % and hydrocortisone acetate 1 % and zinc sulfate 0.5 % rectal ointment",1
FALSE,FALSE,9006317,NA,NA,"Inactive","20170705",NA,"deoxycholic acid 30 mg and NA 30 mg and NA 150 mg oral tablet",1
FALSE,FALSE,9001805,NA,NA,"Inactive","20170705",NA,"dextromethorphan hydrobromide 10 mg per 5 mL and guaifenesin 50 mg per 5 mL and pheniramine maleate 7.5 mg per 5 mL and phenylephrine hydrochloride 3.75 mg per 5 mL syrup",1
FALSE,FALSE,9002140,NA,NA,"Inactive","20170705",NA,"dextromethorphan hydrobromide 15 mg per 5 mL oral liquid",1
FALSE,FALSE,9001969,NA,NA,"Inactive","20170705",NA,"dextromethorphan hydrobromide 5 mg per 5 mL and pheniramine maleate 5 mg per 5 mL and phenylephrine hydrochloride 2 mg per 5 mL syrup",1
FALSE,FALSE,9006302,NA,NA,"Inactive","20170707",NA,"lidocaine hydrochloride 20 mg per mL NA",1
FALSE,FALSE,NA,NA,NA,"Active","20170710",NA,"avobenzone 2.1 % and homosalate 3.5 % and octinoxate 3.5 % and octisalate 2.8 % cutaneous spray",1
FALSE,FALSE,NA,NA,NA,"Active","20170710",NA,"avobenzone 2 % and octinoxate 7.5 % and octisalate 4 % and octocrylene 7 % cutaneous spray",2
FALSE,FALSE,9003821,NA,NA,"Inactive","20170712",NA,"octinoxate 7.5 g per 100 g and octisalate 5 g per 100 g and oxybenzone 5 g per 100 g cutaneous cream",3
FALSE,FALSE,9005669,NA,NA,"Inactive","20170713",NA,"octinoxate 7 % and titanium dioxide 4.15 % and zinc oxide 9.8 % lotion",1
FALSE,FALSE,NA,NA,NA,"Active","20170713",NA,"pembrolizumab 25 mg per mL solution for injection",1
FALSE,FALSE,9002916,NA,NA,"Inactive","20170714",NA,"alcohol anhydrous 5 % and dextrose 5 % solution for injection",1
FALSE,TRUE,9003301,NA,NA,"Inactive","20170714",NA,"calcium acetate 440 mg per 25 mL and magnesium acetate 860 mg per 25 mL and potassium acetate 690 mg per 25 mL and potassium chloride 2.46 g per 25 mL and sodium acetate 2.72 g per 25 mL and sodium gluconate 1.09 g per 25 mL solution for injection",1
FALSE,FALSE,9003296,NA,NA,"Inactive","20170714",NA,"calcium chloride 10 mg per 100 mL and dextrose 2.5 g per 100 mL and potassium chloride 15 mg per 100 mL and sodium chloride 300 mg per 100 mL and sodium lactate 160 mg per 100 mL solution for injection",1
FALSE,FALSE,9002918,NA,NA,"Inactive","20170714",NA,"calcium chloride 33 mg per 100 mL and potassium chloride 30 mg per 100 mL and sodium chloride 860 mg per 100 mL solution for injection",1
FALSE,FALSE,9003297,NA,NA,"Inactive","20170714",NA,"calcium chloride 370 mg per 20 mL and magnesium chloride 510 mg per 20 mL and potassium acetate 1.96 g per 20 mL and sodium acetate 680 mg per 20 mL and sodium chloride 1.17 g per 20 mL solution for injection",1
FALSE,TRUE,9003298,NA,NA,"Inactive","20170714",NA,"calcium chloride 37 mg per 100 mL and dextrose 5 g per 100 mL and magnesium chloride 31 mg per 100 mL and potassium chloride 120 mg per 100 mL and sodium acetate 330 mg per 100 mL and sodium chloride 88 mg per 100 mL solution for injection",1
FALSE,FALSE,9002919,NA,NA,"Inactive","20170714",NA,"citric acid 37 mg per 100 mL and heparin sodium 200 unit per 100 mL and sodium chloride 900 mg per 100 mL and sodium phosphate dibasic 430 mg per 100 mL solution for injection",1
FALSE,FALSE,9002920,NA,NA,"Inactive","20170714",NA,"dextran 40 10 % and dextrose 5 % solution for injection",1
FALSE,FALSE,9002554,NA,NA,"Inactive","20170714",NA,"dextran 40 10 % and sodium chloride 0.9 % solution for injection",1
FALSE,FALSE,9002921,NA,NA,"Inactive","20170714",NA,"dextran 70 6 % and sodium chloride 0.9 % solution for injection",1
FALSE,FALSE,9003325,NA,NA,"Inactive","20170714",NA,"dextrose 40 % solution for injection",1
FALSE,TRUE,9002924,NA,NA,"Inactive","20170714",NA,"dextrose 5 g per 100 mL and magnesium chloride 30 mg per 100 mL and potassium chloride 37 mg per 100 mL and sodium acetate 370 mg per 100 mL and sodium chloride 530 mg per 100 mL and sodium gluconate 500 mg per 100 mL solution for injection",1
FALSE,FALSE,9002563,NA,NA,"Inactive","20170714",NA,"dextrose 5 g per 100 mL and magnesium chloride 30 mg per 100 mL and potassium chloride 97 mg per 100 mL and sodium acetate 220 mg per 100 mL and sodium chloride 140 mg per 100 mL solution for injection",1
FALSE,FALSE,9003299,NA,NA,"Inactive","20170714",NA,"dextrose 5 g per 100 mL and potassium chloride 150 mg per 100 mL and potassium phosphate dibasic 130 mg per 100 mL and sodium acetate 280 mg per 100 mL and sodium chloride 91 mg per 100 mL solution for injection",1
FALSE,TRUE,9002569,NA,NA,"Inactive","20170714",NA,"dl-methionine 880 mg per 100 mL and histidine 250 mg per 100 mL and isoleucine 560 mg per 100 mL and l-cysteine (l-cysteine hydrochloride) 13 mg per 100 mL and leucine 880 mg per 100 mL and lysine (lysine acetate) 640 mg per 100 mL and phenylalanine 880 mg per 100 mL and sodium bisulfite 40 mg per 100 mL and threonine 400 mg per 100 mL and tryptophan 200 mg per 100 mL and valine 640 mg per 100 mL solution for injection",1
FALSE,FALSE,9002463,NA,NA,"Inactive","20170714",NA,"glycine 1.5 % irrigation solution",1
FALSE,FALSE,NA,NA,NA,"Active","20170715",NA,"avobenzone 3 % and homosalate 10 % and octocrylene 10 % cutaneous stick",1
FALSE,FALSE,NA,NA,NA,"Active","20170715",NA,"avobenzone 3 % and homosalate 8 % and octocrylene 5 % cutaneous stick",1
FALSE,FALSE,9002646,NA,NA,"Inactive","20170715",NA,"chloramphenicol 1 % ophthalmic ointment",1
FALSE,FALSE,9002657,NA,NA,"Inactive","20170715",NA,"dexamethasone 1 mg per g and neomycin sulfate 3.5 mg per g and polymyxin b sulfate 10000 unit per g ophthalmic ointment",1
FALSE,FALSE,9002668,NA,NA,"Inactive","20170715",NA,"fluorescein sodium 1 mg ophthalmic strip",1
FALSE,FALSE,9002675,NA,NA,"Inactive","20170715",NA,"gentamicin (gentamicin sulfate) 0.3 % ophthalmic ointment",1
FALSE,FALSE,9003842,NA,NA,"Inactive","20170717",NA,"acetaminophen 650 mg and dextromethorphan hydrobromide 30 mg and pseudoephedrine hydrochloride 60 mg oral tablet",1
FALSE,FALSE,9003841,NA,NA,"Inactive","20170717",NA,"acetaminophen 650 mg and diphenhydramine hydrochloride 50 mg and pseudoephedrine hydrochloride 60 mg oral tablet",1
FALSE,FALSE,9004051,NA,NA,"Inactive","20170717",NA,"acetylsalicylic acid 325 mg and methocarbamol 400 mg oral tablet",1
FALSE,FALSE,9004269,NA,NA,"Inactive","20170717",NA,"chloroxylenol 3 % cutaneous solution",1
FALSE,FALSE,9006624,NA,NA,"Inactive","20170717",NA,"erythromycin (erythromycin ethylsuccinate) 200 mg per 5 mL and sulfisoxazole (sulfisoxazole acetyl) 600 mg per 5 mL oral suspension",1
FALSE,FALSE,9003776,NA,NA,"Inactive","20170717",NA,"piperacillin (piperacillin sodium) 2 g per vial powder for solution for injection",1
FALSE,FALSE,9003778,NA,NA,"Inactive","20170717",NA,"piperacillin (piperacillin sodium) 4 g per vial powder for solution for injection",1
FALSE,FALSE,9002644,NA,NA,"Inactive","20170718",NA,"chloramphenicol 0.5 % ophthalmic drops",1
FALSE,FALSE,9002658,NA,NA,"Inactive","20170718",NA,"dexamethasone 1 mg per mL and neomycin (neomycin sulfate) 3.5 mg per mL and polymyxin b sulfate 10000 unit per mL ophthalmic drops",1
FALSE,FALSE,9002669,NA,NA,"Inactive","20170718",NA,"fluorescein sodium 25 % solution for injection",1
FALSE,FALSE,9002674,NA,NA,"Inactive","20170718",NA,"gentamicin (gentamicin sulfate) 0.3 % ophthalmic drops",1
FALSE,FALSE,9002688,NA,NA,"Inactive","20170718",NA,"lanolin 2 % and mineral oil 42.5 % and petrolatum 55 % ophthalmic ointment",1
FALSE,FALSE,9002707,NA,NA,"Inactive","20170718",NA,"pilocarpine hydrochloride 1 % ophthalmic drops",1
FALSE,FALSE,9002708,NA,NA,"Inactive","20170718",NA,"pilocarpine hydrochloride 2 % ophthalmic drops",1
FALSE,FALSE,9002709,NA,NA,"Inactive","20170718",NA,"pilocarpine hydrochloride 4 % ophthalmic drops",1
FALSE,FALSE,9002712,NA,NA,"Inactive","20170718",NA,"prednisolone acetate 0.5 % and sulfacetamide sodium 10 % ophthalmic drops",1
FALSE,FALSE,9002717,NA,NA,"Inactive","20170718",NA,"sulfacetamide sodium 10 % ophthalmic drops",1
FALSE,TRUE,9004419,NA,NA,"Inactive","20170719",NA,"avobenzone 3 % and ensulizole 1 % and homosalate 10 % and octisalate 5 % and octocrylene 2.5 % and oxybenzone 4 % cutaneous spray",2
FALSE,FALSE,9005041,NA,NA,"Inactive","20170719",NA,"avobenzone 3 % and ensulizole 2 % and octocrylene 2.75 % lotion",1
FALSE,FALSE,9002163,NA,NA,"Inactive","20170719",NA,"tetracycline hydrochloride 10 mg per g ophthalmic ointment",1
FALSE,FALSE,9002372,NA,NA,"Inactive","20170721",NA,"hexylresorcinol 3.5 mg lozenge",2
FALSE,FALSE,9002960,NA,NA,"Inactive","20170722",NA,"antithrombin iii (human) 1000 unit per vial powder for solution for injection",1
FALSE,TRUE,9002998,NA,NA,"Inactive","20170724",NA,"acetic acid 10.8 g per l and calcium chloride 6.24 g per l and dextrose 90 g per l and magnesium chloride 2.14 g per l and potassium chloride 10.06 g per l and sodium chloride 275 g per l solution for haemodialysis",1
FALSE,FALSE,9003000,NA,NA,"Inactive","20170724",NA,"acetic acid 10.8 g per l and calcium chloride 6.24 g per l and magnesium chloride 1.61 g per l and potassium chloride 3.35 g per l and sodium chloride 263 g per l solution for haemodialysis",1
FALSE,FALSE,9003002,NA,NA,"Inactive","20170724",NA,"acetic acid 10.8 g per l and calcium chloride 7.48 g per l and dextrose 90 g per l and magnesium chloride 1.61 g per l and sodium chloride 263 g per l solution for haemodialysis",1
FALSE,FALSE,9002730,NA,NA,"Inactive","20170724",NA,"acetic acid 10.8 g per l and calcium chloride 7.49 g per l and dextrose 45 g per l and magnesium chloride 1.61 g per l and sodium chloride 263 g per l solution for haemodialysis",1
FALSE,TRUE,9002129,NA,NA,"Inactive","20170724",NA,"acetic acid 10.8 g per l and calcium chloride 7.49 g per l and dextrose 67.5 g per l and magnesium chloride 1.61 g per l and potassium chloride 10.06 g per l and sodium chloride 263 g per l solution for haemodialysis",1
FALSE,FALSE,9003351,NA,NA,"Inactive","20170724",NA,"acetic acid 10.8 g per l and calcium chloride 7.49 g per l and magnesium chloride 1.61 g per l and potassium chloride 10.1 g per l and sodium chloride 263 g per l solution for haemodialysis",1
FALSE,TRUE,9002912,NA,NA,"Inactive","20170724",NA,"acetic acid 5.4 g per l and calcium chloride 2.5 g per l and dextrose 112.53 g per l and magnesium chloride 3.21 g per l and potassium chloride 8.39 g per l and sodium chloride 262.98 g per l solution for haemodialysis",1
FALSE,TRUE,9003003,NA,NA,"Inactive","20170724",NA,"acetic acid 8.11 g per l and calcium chloride 6.24 g per l and dextrose 89.99 g per l and magnesium chloride 3.21 g per l and potassium chloride 6.71 g per l and sodium chloride 268.24 g per l solution for haemodialysis",1
FALSE,TRUE,9002130,NA,NA,"Inactive","20170724",NA,"acetic acid 8.11 g per l and calcium chloride 7.74 g per l and dextrose 89.99 g per l and magnesium chloride 3.21 g per l and potassium chloride 10.06 g per l and sodium chloride 268.24 g per l solution for haemodialysis",1
FALSE,TRUE,9002131,NA,NA,"Inactive","20170724",NA,"acetic acid 8.11 g per l and calcium chloride 7.74 g per l and dextrose 89.99 g per l and magnesium chloride 3.21 g per l and potassium chloride 3.35 g per l and sodium chloride 268.24 g per l solution for haemodialysis",1
FALSE,FALSE,9002944,NA,NA,"Inactive","20170724",NA,"adenine 17.3 mg per 63 mL and citric acid 189 mg per 63 mL and dextrose 2 g per 63 mL and sodium citrate 1.66 g per 63 mL and sodium phosphate monobasic 140 mg per 63 mL solution for injection",1
