"ccdd","tm_code","tm_formal_name","n_dins","n_ntps","status","tm_status_effective_time","en_display","fr_display"
FALSE,NA,"desflurane",1,1,"active",1996-12-23,NA,NA
FALSE,NA,"dextrose and magnesium sulfate",1,1,"active",1996-12-30,NA,NA
FALSE,NA,"dibucaine and esculin and framycetin and hydrocortisone",8,2,"active",1996-12-30,NA,NA
FALSE,NA,"acetic acid and calcium chloride and magnesium chloride and potassium chloride and sodium chloride",4,1,"active",1996-12-31,NA,NA
FALSE,NA,"adapalene",3,2,"active",1996-12-31,NA,NA
FALSE,NA,"alteplase and water",2,1,"active",1996-12-31,NA,NA
FALSE,NA,"bacitracin zinc and polymyxin b sulfate",6,3,"active",1996-12-31,NA,NA
FALSE,NA,"bicalutamide",14,1,"active",1996-12-31,NA,NA
FALSE,NA,"buspirone hydrochloride",8,1,"active",1996-12-31,NA,NA
FALSE,NA,"chromium (chromic chloride) and copper (copper sulfate) and manganese (manganese sulfate) and zinc (zinc sulfate)",1,1,"active",1996-12-31,NA,NA
FALSE,NA,"desipramine (desipramine hydrochloride)",5,1,"active",1996-12-31,NA,NA
FALSE,NA,"dextrose and glycine and histidine and l-alanine and l-arginine and l-isoleucine and l-leucine and l-phenylalanine and l-proline and l-threonine and l-tyrosine and l-valine and lysine (l-lysine hydrochloride) and magnesium chloride and methionine and potassium phosphate dibasic and serine and sodium acetate and sodium chloride and tryptophan",3,1,"active",1996-12-31,NA,NA
FALSE,NA,"dorzolamide",4,1,"active",1996-12-31,NA,NA
FALSE,NA,"magnesium chloride",1,1,"active",1996-12-31,NA,NA
FALSE,NA,"saquinavir (saquinavir mesylate)",2,2,"active",1996-12-31,NA,NA
FALSE,NA,"tetrahydrozoline hydrochloride and zinc sulfate",4,1,"active",1996-12-31,NA,NA
FALSE,NA,"dermatophagoides farinae",4,1,"active",1997-01-03,NA,NA
FALSE,NA,"dermatophagoides pteronyssinus",4,1,"active",1997-01-03,NA,NA
FALSE,NA,"pentoxifylline",1,1,"active",1997-01-14,NA,NA
FALSE,NA,"flutamide",3,1,"active",1997-01-16,NA,NA
FALSE,NA,"cefaclor",9,2,"active",1997-01-20,NA,NA
FALSE,NA,"penicillin g (penicillin g sodium)",3,1,"active",1997-01-23,NA,NA
FALSE,NA,"gramicidin and polymyxin b (polymyxin b sulfate)",3,2,"active",1997-01-27,NA,NA
FALSE,NA,"buserelin (buserelin acetate)",4,3,"active",1997-02-10,NA,NA
FALSE,NA,"tenoxicam",1,1,"active",1997-02-21,NA,NA
FALSE,NA,"interferon alfa-2b and water",1,1,"active",1997-03-12,NA,NA
FALSE,NA,"pramoxine hydrochloride and zinc sulfate monohydrate",1,1,"active",1997-03-17,NA,NA
FALSE,NA,"gadodiamide",1,1,"active",1997-03-25,NA,NA
FALSE,NA,"cetrimide and lidocaine",1,1,"active",1997-03-26,NA,NA
FALSE,NA,"lovastatin",20,1,"active",1997-03-27,NA,NA
FALSE,NA,"silicone",1,1,"active",1997-04-01,NA,NA
FALSE,NA,"tazarotene",4,2,"active",1997-04-10,NA,NA
FALSE,NA,"immune globulin (human)",11,2,"active",1997-04-21,NA,NA
FALSE,NA,"praziquantel",1,1,"active",1997-04-24,NA,NA
FALSE,NA,"ropivacaine hydrochloride",5,1,"active",1997-04-30,NA,NA
FALSE,NA,"zuclopenthixol acetate",1,1,"active",1997-05-02,NA,NA
FALSE,NA,"zuclopenthixol decanoate",1,1,"active",1997-05-02,NA,NA
FALSE,NA,"zuclopenthixol (zuclopenthixol hydrochloride)",2,1,"active",1997-05-02,NA,NA
FALSE,NA,"hamamelis virginiana and phenylephrine",1,1,"active",1997-05-05,NA,NA
FALSE,NA,"cisplatin",4,1,"active",1997-05-09,NA,NA
FALSE,NA,"methylene blue and naphazoline hydrochloride",1,1,"inactive",1997-05-13,NA,NA
FALSE,NA,"loxapine (loxapine hydrochloride)",2,2,"active",1997-06-13,NA,NA
FALSE,NA,"loxapine (loxapine succinate)",13,1,"active",1997-06-13,NA,NA
FALSE,NA,"topotecan",9,2,"active",1997-06-18,NA,NA
FALSE,NA,"diphenhydramine hydrochloride and menthol",1,1,"active",1997-06-23,NA,NA
FALSE,NA,"acetylsalicylic acid and methocarbamol",6,1,"active",1997-07-07,NA,NA
FALSE,NA,"formoterol",3,2,"active",1997-07-08,NA,NA
FALSE,NA,"hepatitis b immune globulin human",3,1,"active",1997-07-08,NA,NA
FALSE,NA,"hydrocortisone and neomycin (neomycin sulfate) and polymyxin b (polymyxin b sulfate)",1,1,"inactive",1997-07-08,NA,NA
FALSE,NA,"tetanus immune globulin (human)",1,1,"active",1997-07-08,NA,NA
FALSE,NA,"fexofenadine hydrochloride",2,1,"active",1997-07-10,NA,NA
FALSE,NA,"ipratropium and salbutamol",5,1,"active",1997-07-25,NA,NA
FALSE,NA,"epoprostenol (epoprostenol sodium)",4,1,"active",1997-07-28,NA,NA
FALSE,NA,"glycine and sodium chloride and water",2,1,"active",1997-07-28,NA,NA
FALSE,NA,"acetaminophen and dextromethorphan hydrobromide and guaifenesin and pseudoephedrine hydrochloride",21,3,"active",1997-08-06,NA,NA
FALSE,NA,"chorionic gonadotropin and water",1,1,"active",1997-08-13,NA,NA
FALSE,NA,"diphtheria toxoid and filamentous haemagglutinin and fimbriae and haemophilus influenzae type b-prp and inactivated poliomyelitis vaccine (d.c.o.) type 1 mahoney and inactivated poliomyelitis vaccine (d.c.o.) type 2 mef1 and inactivated poliomyelitis vaccine (d.c.o.) type 3 saukett and pertactin and pertussis toxoid and tetanus protein and tetanus toxoid",2,2,"active",1997-08-14,NA,NA
FALSE,NA,"diphtheria toxoid and filamentous haemagglutinin and fimbriae and inactivated poliomyelitis vaccine (d.c.o.) type 1 mahoney and inactivated poliomyelitis vaccine (d.c.o.) type 2 mef1 and inactivated poliomyelitis vaccine (d.c.o.) type 3 saukett and pertactin and pertussis toxoid and tetanus toxoid",1,1,"inactive",1997-08-14,NA,NA
FALSE,NA,"dextromethorphan hydrobromide (dextromethorphan polistirex)",2,1,"active",1997-08-15,NA,NA
FALSE,NA,"dyclonine hydrochloride",2,1,"active",1997-08-15,NA,NA
FALSE,NA,"nilutamide",1,1,"active",1997-08-20,NA,NA
FALSE,NA,"etodolac",4,1,"active",1997-08-21,NA,NA
FALSE,NA,"irinotecan hydrochloride",5,1,"active",1997-08-27,NA,NA
FALSE,NA,"letrozole",17,1,"active",1997-09-02,NA,NA
FALSE,NA,"epoetin alfa",11,1,"active",1997-09-19,NA,NA
FALSE,NA,"hepatitis a vaccine, inactivated and hepatitis b surface antigen (recombinant)",2,1,"active",1997-09-23,NA,NA
FALSE,NA,"ropinirole (ropinirole hydrochloride)",22,1,"active",1997-09-25,NA,NA
FALSE,NA,"rabies immune globulin human",2,1,"active",1997-10-09,NA,NA
FALSE,NA,"haemagglutinin-strain a(h1n1) and haemagglutinin-strain a(h3n2) and haemagglutinin-strain b",8,1,"active",1997-10-17,NA,NA
FALSE,NA,"mitomycin",3,1,"active",1997-10-22,NA,NA
FALSE,NA,"naltrexone hydrochloride",3,1,"active",1997-10-23,NA,NA
FALSE,NA,"anti-inhibitor coagulant complex and water",2,1,"active",1997-10-27,NA,NA
FALSE,NA,"avobenzone and ensulizole and enzacamene and octinoxate",3,2,"active",1997-11-10,NA,NA
FALSE,NA,"octinoxate and octocrylene and oxybenzone and titanium dioxide",1,1,"active",1997-11-11,NA,NA
FALSE,NA,"glutamic acid and glycine and histidine and l-alanine and l-arginine and l-aspartic acid and l-cysteine and l-isoleucine and l-leucine and l-lysine and l-ornithine dihydrochloride and l-phenylalanine and l-proline and l-threonine and l-tyrosine and l-valine and methionine and serine and taurine and tryptophan",1,1,"active",1997-11-14,NA,NA
FALSE,NA,"zafirlukast",1,1,"active",1997-11-17,NA,NA
FALSE,NA,"orciprenaline sulfate",1,1,"active",1997-11-21,NA,NA
FALSE,NA,"carboprost (carboprost tromethamine)",1,1,"active",1997-11-28,NA,NA
FALSE,NA,"brimonidine tartrate",7,1,"active",1997-12-02,NA,NA
FALSE,NA,"white faced hornet venom protein",2,1,"active",1997-12-06,NA,NA
FALSE,NA,"octinoxate and octisalate and oxybenzone and titanium dioxide",13,3,"active",1997-12-09,NA,NA
FALSE,NA,"aprotinin (bovine)",1,1,"inactive",1997-12-15,NA,NA
FALSE,NA,"honey bee venom protein",2,1,"active",1997-12-16,NA,NA
FALSE,NA,"wasp venom protein",2,1,"active",1997-12-16,NA,NA
FALSE,NA,"yellow hornet venom protein",2,1,"active",1997-12-16,NA,NA
FALSE,NA,"yellow jacket venom protein",2,1,"active",1997-12-16,NA,NA
FALSE,NA,"anagrelide (anagrelide hydrochloride)",1,1,"active",1998-01-06,NA,NA
FALSE,NA,"diatrizoate meglumine and meglumine iodipamide",1,1,"inactive",1998-01-08,NA,NA
FALSE,NA,"iopamidol",5,1,"active",1998-01-08,NA,NA
FALSE,NA,"avobenzone and octinoxate",29,5,"active",1998-01-15,NA,NA
FALSE,NA,"dermatophagoides farinae and dermatophagoides pteronyssinus",4,1,"active",1998-01-16,NA,NA
FALSE,NA,"atracurium besylate",1,1,"inactive",1998-01-20,NA,NA
FALSE,NA,"erythrosine",1,1,"inactive",1998-01-26,NA,NA
FALSE,NA,"standardized cat pelt",1,1,"active",1998-01-29,NA,NA
FALSE,NA,"standardized cat pelt acetone precipitated",1,1,"active",1998-02-09,NA,NA
FALSE,NA,"salmeterol",2,1,"active",1998-02-11,NA,NA
FALSE,NA,"interferon beta-1a",5,1,"active",1998-02-23,NA,NA
FALSE,NA,"acetaminophen and diphenhydramine hydrochloride and pseudoephedrine hydrochloride",14,2,"active",1998-03-05,NA,NA
FALSE,NA,"iohexol",4,1,"active",1998-03-05,NA,NA
FALSE,NA,"bleomycin (bleomycin sulfate)",2,2,"active",1998-03-12,NA,NA
FALSE,NA,"methylprednisolone and water",2,1,"inactive",1998-03-12,NA,NA
FALSE,NA,"tetracaine (tetracaine hydrochloride)",1,1,"active",1998-03-16,NA,NA
FALSE,NA,"petrolatum and starch",1,1,"active",1998-03-18,NA,NA
FALSE,NA,"ticlopidine hydrochloride",2,1,"active",1998-03-30,NA,NA
FALSE,NA,"vinblastine sulfate",2,1,"active",1998-04-14,NA,NA
FALSE,NA,"avobenzone and octinoxate and oxybenzone and titanium dioxide",3,2,"active",1998-05-04,NA,NA
FALSE,NA,"naratriptan (naratriptan hydrochloride)",5,1,"active",1998-05-05,NA,NA
FALSE,NA,"loperamide hydrochloride and simethicone",2,2,"active",1998-05-12,NA,NA
FALSE,NA,"benzocaine and hydrocortisone and zinc sulfate",1,1,"inactive",1998-05-26,NA,NA
FALSE,NA,"bacitracin and lidocaine hydrochloride and polymyxin b (polymyxin b sulfate)",1,1,"active",1998-05-27,NA,NA
FALSE,NA,"sincalide",1,1,"active",1998-07-08,NA,NA
FALSE,NA,"sodium thiosulfate",3,1,"active",1998-07-13,NA,NA
FALSE,NA,"norfloxacin",4,1,"active",1998-07-20,NA,NA
FALSE,NA,"delavirdine mesylate",1,1,"active",1998-07-24,NA,NA
FALSE,NA,"meglumine iodipamide",1,1,"inactive",1998-07-31,NA,NA
FALSE,NA,"atovaquone and proguanil hydrochloride",5,1,"active",1998-08-07,NA,NA
FALSE,NA,"betaine",1,1,"active",1998-08-11,NA,NA
FALSE,NA,"bacitracin zinc and gramicidin and polymyxin b (polymyxin b sulfate)",3,1,"active",1998-08-13,NA,NA
FALSE,NA,"bacitracin zinc and polymyxin b (polymyxin b sulfate)",2,1,"active",1998-08-13,NA,NA
FALSE,NA,"amoxicillin and clarithromycin and lansoprazole",1,1,"active",1998-08-18,NA,NA
FALSE,NA,"nabumetone",3,1,"active",1998-08-21,NA,NA
FALSE,NA,"standardized cat hair acetone precipitated",1,1,"active",1998-08-28,NA,NA
FALSE,NA,"calcium chloride and dextrose and magnesium chloride and potassium chloride and sodium acetate and sodium chloride",1,1,"inactive",1998-09-03,NA,NA
FALSE,NA,"calcium chloride and magnesium chloride and potassium acetate and sodium acetate and sodium chloride",1,1,"inactive",1998-09-03,NA,NA
FALSE,NA,"dextrose and potassium chloride and potassium phosphate dibasic and sodium acetate and sodium chloride",1,1,"inactive",1998-09-03,NA,NA
FALSE,NA,"calcium acetate and magnesium acetate and potassium acetate and potassium chloride and sodium acetate and sodium gluconate",1,1,"inactive",1998-09-04,NA,NA
FALSE,NA,"gadoteridol",1,1,"active",1998-09-08,NA,NA
FALSE,NA,"capecitabine",8,1,"active",1998-09-10,NA,NA
FALSE,NA,"nevirapine",7,2,"active",1998-09-17,NA,NA
FALSE,NA,"nelfinavir (nelfinavir mesylate)",3,2,"active",1998-09-21,NA,NA
FALSE,NA,"alanine and arginine and calcium chloride and dl-methionine and glycine and histidine and isoleucine and leucine and lysine (lysine monohydrochloride) and magnesium chloride and phenylalanine and proline and serine and sodium chloride and sodium lactate and threonine and tryptophan and tyrosine and valine",1,1,"active",1998-09-25,NA,NA
FALSE,NA,"zolmitriptan",28,3,"active",1998-09-30,NA,NA
FALSE,NA,"cefuroxime (cefuroxime axetil)",10,2,"active",1998-10-27,NA,NA
FALSE,NA,"ursodiol",8,1,"active",1998-11-08,NA,NA
FALSE,NA,"fusidic acid and hydrocortisone",1,1,"active",1998-11-11,NA,NA
FALSE,NA,"raloxifene hydrochloride",6,1,"active",1998-11-20,NA,NA
FALSE,NA,"lymphocyte immune globulin anti-thymocyte globulin (equine)",1,1,"active",1998-12-04,NA,NA
FALSE,NA,"measles virus vaccine live attenuated and mumps virus vaccine live attenuated (jeryl lynn strain) and rubella virus vaccine live attenuated (wistar ra27/3 strain) and water",1,1,"active",1998-12-04,NA,NA
FALSE,NA,"lamivudine and zidovudine",4,1,"active",1998-12-08,NA,NA
FALSE,NA,"interferon alfa-2b",5,1,"active",1998-12-10,NA,NA
FALSE,NA,"menthol and pramoxine hydrochloride",1,1,"active",1999-01-11,NA,NA
FALSE,NA,"idoxuridine",1,1,"inactive",1999-02-15,NA,NA
FALSE,NA,"modafinil",6,1,"active",1999-03-24,NA,NA
FALSE,NA,"efavirenz",6,2,"active",1999-03-25,NA,NA
FALSE,NA,"ondansetron",6,2,"active",1999-03-31,NA,NA
FALSE,NA,"cilazapril and hydrochlorothiazide",1,1,"active",1999-04-01,NA,NA
FALSE,NA,"methacholine chloride",8,1,"active",1999-04-01,NA,NA
FALSE,NA,"mupirocin (mupirocin calcium dihydrate)",1,1,"active",1999-04-13,NA,NA
FALSE,NA,"cat (felis domesticus) pelt and cat dander",1,1,"active",1999-04-19,NA,NA
FALSE,NA,"fexofenadine hydrochloride and pseudoephedrine hydrochloride",1,1,"active",1999-04-29,NA,NA
FALSE,NA,"cefadroxil (cefadroxil monohydrate)",1,1,"active",1999-06-02,NA,NA
FALSE,NA,"orlistat",1,1,"active",1999-06-03,NA,NA
FALSE,NA,"gramicidin and lidocaine hydrochloride and polymyxin b (polymyxin b sulfate)",2,1,"active",1999-06-18,NA,NA
FALSE,NA,"acetaminophen and pamabrom and pyrilamine maleate",4,1,"active",1999-06-22,NA,NA
FALSE,NA,"diphtheria toxoid and filamentous haemagglutinin and fimbriae types 2 and 3 (fim) and pertactin and pertussis toxoid and tetanus toxoid",1,1,"active",1999-06-23,NA,NA
FALSE,NA,"eptifibatide",4,1,"active",1999-06-23,NA,NA
FALSE,NA,"antithrombin iii (human) and water",2,1,"active",1999-07-05,NA,NA
FALSE,NA,"imiquimod",4,1,"active",1999-07-05,NA,NA
FALSE,NA,"insulin lispro and insulin lispro protamine suspension",4,1,"active",1999-07-05,NA,NA
FALSE,NA,"midazolam",12,1,"active",1999-07-21,NA,NA
FALSE,NA,"somatropin and water",1,1,"active",1999-07-28,NA,NA
FALSE,NA,"carbetocin",1,1,"active",1999-08-01,NA,NA
FALSE,NA,"octinoxate and zinc oxide",28,5,"active",1999-08-01,NA,NA
FALSE,NA,"rabies vaccine inactivated (human diploid-cell culture)",1,1,"active",1999-08-13,NA,NA
FALSE,NA,"trastuzumab",1,1,"active",1999-08-23,NA,NA
FALSE,NA,"cefadroxil",2,1,"active",1999-08-31,NA,NA
FALSE,NA,"fosfomycin (fosfomycin tromethamine)",1,1,"active",1999-09-15,NA,NA
FALSE,NA,"clobetasone butyrate",1,1,"active",1999-09-27,NA,NA
FALSE,NA,"tizanidine (tizanidine hydrochloride)",2,1,"active",1999-10-29,NA,NA
FALSE,NA,"octinoxate",22,6,"active",1999-11-01,NA,NA
FALSE,NA,"alcohol anhydrous and chlorhexidine",3,3,"active",1999-11-05,NA,NA
FALSE,NA,"white petrolatum and zinc oxide",7,2,"active",1999-11-06,NA,NA
FALSE,NA,"temozolomide",21,1,"active",1999-11-12,NA,NA
FALSE,NA,"zanamivir",1,1,"active",1999-12-07,NA,NA
FALSE,NA,"biotin and choline bitartrate and chromium (chromium hvp chelate) and dl-methionine and d-pantothenic acid (calcium d-pantothenate) and folic acid and inositol and iodine (potassium iodide) and magnesium (magnesium oxide) and manganese (manganese gluconate) and nicotinamide and nicotinic acid and potassium (potassium chloride, potassium citrate) and selenium (selenium hvp chelate) and vitamin A (retinol palmitate) and vitamin B12 (cyanocobalamin) and vitamin B1 (thiamine hydrochloride) and vitamin B2 (riboflavin) and vitamin B6 (pyridoxine hydrochloride) and vitamin C (ascorbic acid) and vitamin C (calcium ascorbate) and vitamin E (d-alpha tocopheryl acetate) and zinc (zinc gluconate)",1,1,"active",1999-12-13,NA,NA
FALSE,NA,"mycophenolate mofetil (mycophenolate mofetil hydrochloride)",1,1,"active",1999-12-20,NA,NA
FALSE,NA,"oseltamivir (oseltamivir phosphate)",5,2,"active",1999-12-23,NA,NA
FALSE,NA,"lidocaine hydrochloride and polymyxin b (polymyxin b sulfate)",1,1,"active",1999-12-29,NA,NA
FALSE,NA,"vitamin D2",2,1,"active",1999-12-30,NA,NA
FALSE,NA,"octinoxate and octisalate and titanium dioxide",10,2,"active",2000-01-01,NA,NA
FALSE,NA,"calcium chloride and icodextrin and magnesium chloride and sodium chloride and sodium lactate",1,1,"active",2000-01-20,NA,NA
FALSE,NA,"inosine pranobex",1,1,"active",2000-01-25,NA,NA
FALSE,NA,"vecuronium bromide",2,1,"inactive",2000-01-28,NA,NA
FALSE,NA,"polymyxin b sulfate and trimethoprim",2,1,"active",2000-02-03,NA,NA
FALSE,NA,"bismuth subsalicylate and calcium carbonate",4,2,"active",2000-02-18,NA,NA
FALSE,NA,"avobenzone and octinoxate and octisalate",21,4,"active",2000-02-23,NA,NA
FALSE,NA,"avobenzone and octocrylene and terephthalylidene dicamphor sulfonic acid and titanium dioxide",4,2,"active",2000-02-23,NA,NA
FALSE,NA,"levonorgestrel",9,2,"active",2000-02-24,NA,NA
FALSE,NA,"nedocromil sodium",1,1,"active",2000-02-29,NA,NA
FALSE,NA,"fosphenytoin sodium",1,1,"active",2000-03-01,NA,NA
FALSE,NA,"flunisolide",1,1,"active",2000-03-10,NA,NA
FALSE,NA,"rituximab",2,1,"active",2000-03-20,NA,NA
FALSE,NA,"rosiglitazone (rosiglitazone maleate)",6,1,"active",2000-03-21,NA,NA
FALSE,NA,"leflunomide",17,1,"active",2000-03-29,NA,NA
FALSE,NA,"acetylsalicylic acid and dipyridamole",1,1,"active",2000-04-17,NA,NA
FALSE,NA,"cytomegalovirus immune globulin (human)",1,1,"active",2000-04-25,NA,NA
FALSE,NA,"calamine and pramoxine hydrochloride",1,1,"active",2000-05-01,NA,NA
FALSE,NA,"estradiol and norethindrone",4,2,"active",2000-05-25,NA,NA
FALSE,NA,"imiglucerase",1,1,"active",2000-06-14,NA,NA
FALSE,NA,"verteporfin",1,1,"active",2000-06-26,NA,NA
FALSE,NA,"cabergoline",3,1,"active",2000-06-30,NA,NA
FALSE,NA,"dipivefrin hydrochloride",1,1,"inactive",2000-07-17,NA,NA
FALSE,NA,"anethole trithione",1,1,"active",2000-08-02,NA,NA
FALSE,NA,"exemestane",5,1,"active",2000-08-17,NA,NA
FALSE,NA,"cyclophosphamide",6,2,"active",2000-08-22,NA,NA
FALSE,NA,"standardized perennial rye grass pollen",5,1,"active",2000-08-29,NA,NA
FALSE,NA,"standardized orchard grass pollen",4,1,"active",2000-09-06,NA,NA
FALSE,NA,"eprosartan (eprosartan mesylate)",2,1,"active",2000-09-08,NA,NA
FALSE,NA,"standardized kentucky blue/june grass pollen",4,1,"active",2000-09-26,NA,NA
FALSE,NA,"standardized meadow fescue grass pollen",4,1,"active",2000-10-03,NA,NA
FALSE,NA,"sweet vernal grass",2,1,"active",2000-10-18,NA,NA
FALSE,NA,"basiliximab",1,1,"active",2000-10-23,NA,NA
FALSE,NA,"riluzole",3,1,"active",2000-10-26,NA,NA
FALSE,NA,"conjugated estrogens and medroxyprogesterone",2,1,"inactive",2000-10-30,NA,NA
FALSE,NA,"standardized redtop grass pollen",4,1,"active",2000-10-30,NA,NA
FALSE,NA,"standardized sweet vernal grass pollen",2,1,"active",2000-10-30,NA,NA
FALSE,NA,"standardized timothy grass pollen",6,2,"active",2000-10-30,NA,NA
FALSE,NA,"biotin and dexpanthenol and folic acid and nicotinamide and pyridoxine hydrochloride and vitamin A and vitamin B12 (cyanocobalamin) and vitamin B1 (thiamine hydrochloride) and vitamin B2 (riboflavin-5-phosphate) and vitamin C (ascorbic acid) and vitamin D and vitamin E (dl-alpha tocopheryl acetate) and vitamin K1",1,1,"active",2000-11-07,NA,NA
FALSE,NA,"phentolamine mesylate",3,1,"active",2000-12-18,NA,NA
FALSE,NA,"calcium chloride and lactic acid and magnesium chloride and sodium bicarbonate and sodium chloride",1,1,"active",2001-01-01,NA,NA
FALSE,NA,"trimethoprim",2,1,"active",2001-01-01,NA,NA
FALSE,NA,"cimetidine (cimetidine hydrochloride)",1,1,"inactive",2001-01-05,NA,NA
FALSE,NA,"ifosfamide",3,1,"active",2001-01-25,NA,NA
FALSE,NA,"amikacin (amikacin sulfate)",1,1,"active",2001-01-29,NA,NA
FALSE,NA,"octinoxate and octisalate and oxybenzone",15,6,"active",2001-02-01,NA,NA
FALSE,NA,"bacitracin (bacitracin zinc) and hydrocortisone and neomycin (neomycin sulfate) and polymyxin b (polymyxin b sulfate)",1,1,"inactive",2001-02-14,NA,NA
FALSE,NA,"mesna",3,1,"active",2001-03-06,NA,NA
FALSE,NA,"lopinavir and ritonavir",3,2,"active",2001-03-09,NA,NA
FALSE,NA,"pamabrom",1,1,"active",2001-03-12,NA,NA
FALSE,NA,"etanercept and water",1,1,"active",2001-03-14,NA,NA
FALSE,NA,"octinoxate and padimate o",1,1,"active",2001-03-15,NA,NA
FALSE,NA,"prednicarbate",2,2,"active",2001-03-21,NA,NA
FALSE,NA,"standardized bermuda grass pollen",1,1,"active",2001-03-26,NA,NA
FALSE,NA,"fomepizole",2,1,"active",2001-03-30,NA,NA
FALSE,NA,"allergen extract - alum precipitated",3,1,"active",2001-04-01,NA,NA
FALSE,NA,"allergen extract - diagnostic",1,1,"active",2001-04-01,NA,NA
FALSE,NA,"allergenic extracts",1,1,"active",2001-04-01,NA,NA
FALSE,NA,"linezolid",7,3,"active",2001-04-06,NA,NA
FALSE,NA,"avobenzone and hydroquinone and octinoxate",1,1,"active",2001-04-09,NA,NA
FALSE,NA,"acetylcysteine",2,1,"active",2001-04-27,NA,NA
FALSE,NA,"framycetin and gramicidin",1,1,"inactive",2001-05-04,NA,NA
FALSE,NA,"framycetin and gramicidin and phenylephrine",1,1,"active",2001-05-04,NA,NA
FALSE,NA,"calcium carbonate and famotidine and magnesium hydroxide",1,1,"active",2001-05-14,NA,NA
FALSE,NA,"sirolimus",2,2,"active",2001-05-15,NA,NA
FALSE,NA,"oxaprozin",1,1,"inactive",2001-05-29,NA,NA
FALSE,NA,"iron (iron sucrose)",1,1,"active",2001-06-05,NA,NA
FALSE,NA,"infliximab",3,1,"active",2001-06-14,NA,NA
FALSE,NA,"misoprostol",6,1,"active",2001-06-18,NA,NA
FALSE,NA,"avobenzone and octocrylene",5,3,"active",2001-06-19,NA,NA
FALSE,NA,"corynebacterium diphtheriae crm-197 protein and pneumococcal polysaccharide serotype 14 and pneumococcal polysaccharide serotype 18c and pneumococcal polysaccharide serotype 19f and pneumococcal polysaccharide serotype 23f and pneumococcal polysaccharide serotype 4 and pneumococcal polysaccharide serotype 6b and pneumococcal polysaccharide serotype 9v",1,1,"inactive",2001-06-20,NA,NA
FALSE,NA,"entacapone",4,1,"active",2001-06-21,NA,NA
FALSE,NA,"ceftazidime (ceftazidime pentahydrate)",7,1,"active",2001-07-18,NA,NA
FALSE,NA,"brompheniramine and phenylephrine",8,4,"active",2001-07-23,NA,NA
FALSE,NA,"brompheniramine and dextromethorphan hydrobromide and phenylephrine",10,3,"active",2001-07-25,NA,NA
FALSE,NA,"mineral oil light",1,1,"active",2001-07-27,NA,NA
FALSE,NA,"sufentanil (sufentanil citrate)",2,1,"active",2001-08-01,NA,NA
FALSE,NA,"tripelennamine hydrochloride",1,1,"inactive",2001-08-01,NA,NA
FALSE,NA,"gadoversetamide",1,1,"active",2001-08-20,NA,NA
FALSE,NA,"caspofungin (caspofungin acetate)",4,1,"active",2001-08-23,NA,NA
FALSE,NA,"diluent and somatropin",3,1,"active",2001-08-28,NA,NA
FALSE,NA,"pamidronate disodium",14,2,"active",2001-08-31,NA,NA
FALSE,NA,"benzoyl peroxide and clindamycin",4,1,"active",2001-09-04,NA,NA
FALSE,NA,"brompheniramine and codeine and phenylephrine",1,1,"active",2001-09-05,NA,NA
FALSE,NA,"brompheniramine and codeine and guaifenesin and phenylephrine",1,1,"active",2001-09-28,NA,NA
FALSE,NA,"streptomycin (streptomycin sulfate)",1,1,"active",2001-10-15,NA,NA
FALSE,NA,"follitropin beta",3,1,"active",2001-10-18,NA,NA
FALSE,NA,"tenecteplase",1,1,"active",2001-10-18,NA,NA
FALSE,NA,"lamivudine and zidovudine and NA",2,1,"active",2001-10-29,NA,NA
FALSE,NA,"paclitaxel (taxus canadensis)",1,1,"active",2001-10-31,NA,NA
FALSE,NA,"floctafenine",2,1,"active",2001-11-14,NA,NA
FALSE,NA,"sevelamer hydrochloride",1,1,"active",2001-11-21,NA,NA
FALSE,NA,"betamethasone (base) and calcipotriol",1,1,"active",2001-11-29,NA,NA
FALSE,NA,"mitoxantrone (mitoxantrone hydrochloride)",3,1,"active",2001-12-03,NA,NA
FALSE,NA,"bosentan (bosentan monohydrate)",10,1,"active",2001-12-14,NA,NA
FALSE,NA,"midazolam (midazolam hydrochloride)",2,1,"inactive",2001-12-17,NA,NA
FALSE,NA,"acetaminophen and pheniramine maleate and phenylephrine and vitamin C (ascorbic acid)",2,1,"active",2001-12-29,NA,NA
FALSE,NA,"didanosine",4,1,"active",2002-01-02,NA,NA
FALSE,NA,"desloratadine",6,2,"active",2002-01-10,NA,NA
FALSE,NA,"meningococcal polysaccharide vaccine grp c and tetanus toxoid",1,1,"active",2002-01-21,NA,NA
FALSE,NA,"biotin and dexpanthenol (panthenol) and folic acid and nicotinamide and pyridoxine hydrochloride and vitamin A and vitamin B12 (cyanocobalamin) and vitamin B1 (thiamine hydrochloride) and vitamin B2 and vitamin C and vitamin E (dl-alpha tocopheryl acetate)",1,1,"inactive",2002-01-28,NA,NA
FALSE,NA,"camphor and glycol salicylate and l-menthol",1,1,"active",2002-02-01,NA,NA
FALSE,NA,"homosalate and octinoxate and oxybenzone",2,2,"active",2002-02-02,NA,NA
FALSE,NA,"phospholipid and surfactant-associated proteins sp-b and sp-c",1,1,"active",2002-02-05,NA,NA
FALSE,NA,"budesonide and formoterol",2,1,"active",2002-02-08,NA,NA
FALSE,NA,"perflutren",1,1,"active",2002-02-16,NA,NA
FALSE,NA,"glimepiride",9,1,"active",2002-03-12,NA,NA
FALSE,NA,"oxcarbazepine",10,2,"active",2002-04-01,NA,NA
