"mp_code","mp_formal_name","Health_Canada_identifier","Health_Canada_product_name","Health_Canada_description"
"02315262","SANDOZ PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 0.25 mg oral tablet) SANDOZ CANADA INCORPORATED","02315262","SANDOZ PRAMIPEXOLE",""
"02315270","SANDOZ PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 0.5 mg oral tablet) SANDOZ CANADA INCORPORATED","02315270","SANDOZ PRAMIPEXOLE",""
"02315289","SANDOZ PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 1 mg oral tablet) SANDOZ CANADA INCORPORATED","02315289","SANDOZ PRAMIPEXOLE",""
"02315297","SANDOZ PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 1.5 mg oral tablet) SANDOZ CANADA INCORPORATED","02315297","SANDOZ PRAMIPEXOLE",""
"02325802","PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 0.25 mg oral tablet) PRO DOC LIMITEE","02325802","PRAMIPEXOLE",""
"02325810","PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 0.5 mg oral tablet) PRO DOC LIMITEE","02325810","PRAMIPEXOLE",""
"02325829","PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 1 mg oral tablet) PRO DOC LIMITEE","02325829","PRAMIPEXOLE",""
"02325837","PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 1.5 mg oral tablet) PRO DOC LIMITEE","02325837","PRAMIPEXOLE",""
"02367602","PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 0.25 mg oral tablet) SANIS HEALTH INC","02367602","PRAMIPEXOLE",""
"02367610","PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 0.5 mg oral tablet) SANIS HEALTH INC","02367610","PRAMIPEXOLE",""
"02367629","PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 1 mg oral tablet) SANIS HEALTH INC","02367629","PRAMIPEXOLE",""
"02424061","AURO-PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 0.25 mg oral tablet) AURO PHARMA INC","02424061","AURO-PRAMIPEXOLE",""
"02424088","AURO-PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 0.5 mg oral tablet) AURO PHARMA INC","02424088","AURO-PRAMIPEXOLE",""
"02424096","AURO-PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 1 mg oral tablet) AURO PHARMA INC","02424096","AURO-PRAMIPEXOLE",""
"02424118","AURO-PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 1.5 mg oral tablet) AURO PHARMA INC","02424118","AURO-PRAMIPEXOLE",""
"02367645","PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 1.5 mg oral tablet) SANIS HEALTH INC","02367645","PRAMIPEXOLE",""
"00893757","PRAVACHOL - TAB 20MG (pravastatin sodium 20 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA","00893757","PRAVACHOL - TAB 20MG",""
"02222051","PRAVACHOL - TAB 40MG (pravastatin sodium 40 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA","02222051","PRAVACHOL - TAB 40MG",""
"02243506","APO-PRAVASTATIN (pravastatin sodium 10 mg oral tablet) APOTEX INC","02243506","APO-PRAVASTATIN",""
"02243507","APO-PRAVASTATIN (pravastatin sodium 20 mg oral tablet) APOTEX INC","02243507","APO-PRAVASTATIN",""
"02243508","APO-PRAVASTATIN (pravastatin sodium 40 mg oral tablet) APOTEX INC","02243508","APO-PRAVASTATIN",""
"02243824","PRAVASTATIN-10 (pravastatin sodium 10 mg oral tablet) PRO DOC LIMITEE","02243824","PRAVASTATIN-10",""
"02243825","PRAVASTATIN-20 (pravastatin sodium 20 mg oral tablet) PRO DOC LIMITEE","02243825","PRAVASTATIN-20",""
"02243826","PRAVASTATIN-40 (pravastatin sodium 40 mg oral tablet) PRO DOC LIMITEE","02243826","PRAVASTATIN-40",""
"02247008","TEVA-PRAVASTATIN (pravastatin sodium 10 mg oral tablet) TEVA CANADA LIMITED","02247008","TEVA-PRAVASTATIN",""
"02247009","TEVA-PRAVASTATIN (pravastatin sodium 20 mg oral tablet) TEVA CANADA LIMITED","02247009","TEVA-PRAVASTATIN",""
"02247010","TEVA-PRAVASTATIN (pravastatin sodium 40 mg oral tablet) TEVA CANADA LIMITED","02247010","TEVA-PRAVASTATIN",""
"02247655","PMS-PRAVASTATIN (pravastatin sodium 10 mg oral tablet) PHARMASCIENCE INC","02247655","PMS-PRAVASTATIN",""
"02247656","PMS-PRAVASTATIN (pravastatin sodium 20 mg oral tablet) PHARMASCIENCE INC","02247656","PMS-PRAVASTATIN",""
"02247657","PMS-PRAVASTATIN (pravastatin sodium 40 mg oral tablet) PHARMASCIENCE INC","02247657","PMS-PRAVASTATIN",""
"02248182","ACT PRAVASTATIN (pravastatin sodium 10 mg oral tablet) ACTAVIS PHARMA COMPANY","02248182","ACT PRAVASTATIN",""
"02248183","ACT PRAVASTATIN (pravastatin sodium 20 mg oral tablet) ACTAVIS PHARMA COMPANY","02248183","ACT PRAVASTATIN",""
"02248184","ACT PRAVASTATIN (pravastatin sodium 40 mg oral tablet) ACTAVIS PHARMA COMPANY","02248184","ACT PRAVASTATIN",""
"02249731","DOM-PRAVASTATIN (pravastatin sodium 20 mg oral tablet) DOMINION PHARMACAL","02249731","DOM-PRAVASTATIN",""
"02249758","DOM-PRAVASTATIN (pravastatin sodium 40 mg oral tablet) DOMINION PHARMACAL","02249758","DOM-PRAVASTATIN",""
"02257106","MYLAN-PRAVASTATIN (pravastatin sodium 20 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02257106","MYLAN-PRAVASTATIN",""
"02270242","RIVA-PRAVASTATIN (pravastatin sodium 20 mg oral tablet) LABORATOIRE RIVA INC","02270242","RIVA-PRAVASTATIN",""
"02270250","RIVA-PRAVASTATIN (pravastatin sodium 40 mg oral tablet) LABORATOIRE RIVA INC","02270250","RIVA-PRAVASTATIN",""
"02284421","RAN-PRAVASTATIN (pravastatin sodium 10 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.","02284421","RAN-PRAVASTATIN",""
"02284448","RAN-PRAVASTATIN (pravastatin sodium 20 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.","02284448","RAN-PRAVASTATIN",""
"02284456","RAN-PRAVASTATIN (pravastatin sodium 40 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.","02284456","RAN-PRAVASTATIN",""
"02330954","JAMP-PRAVASTATIN (pravastatin sodium 10 mg oral tablet) JAMP PHARMA CORPORATION","02330954","JAMP-PRAVASTATIN",""
"02330962","JAMP-PRAVASTATIN (pravastatin sodium 20 mg oral tablet) JAMP PHARMA CORPORATION","02330962","JAMP-PRAVASTATIN",""
"02330970","JAMP-PRAVASTATIN (pravastatin sodium 40 mg oral tablet) JAMP PHARMA CORPORATION","02330970","JAMP-PRAVASTATIN",""
"02356546","PRAVASTATIN (pravastatin sodium 10 mg oral tablet) SANIS HEALTH INC","02356546","PRAVASTATIN",""
"02356554","PRAVASTATIN (pravastatin sodium 20 mg oral tablet) SANIS HEALTH INC","02356554","PRAVASTATIN",""
"02356562","PRAVASTATIN (pravastatin sodium 40 mg oral tablet) SANIS HEALTH INC","02356562","PRAVASTATIN",""
"02389703","PRAVASTATIN (pravastatin sodium 10 mg oral tablet) SIVEM PHARMACEUTICALS ULC","02389703","PRAVASTATIN",""
"02389738","PRAVASTATIN (pravastatin sodium 20 mg oral tablet) SIVEM PHARMACEUTICALS ULC","02389738","PRAVASTATIN",""
"02389746","PRAVASTATIN (pravastatin sodium 40 mg oral tablet) SIVEM PHARMACEUTICALS ULC","02389746","PRAVASTATIN",""
"02445379","PRIVA-PRAVASTATIN (pravastatin sodium 10 mg oral tablet) PHARMAPAR INC","02445379","PRIVA-PRAVASTATIN",""
"02445395","PRIVA-PRAVASTATIN (pravastatin sodium 20 mg oral tablet) PHARMAPAR INC","02445395","PRIVA-PRAVASTATIN",""
"02445409","PRIVA-PRAVASTATIN (pravastatin sodium 40 mg oral tablet) PHARMAPAR INC","02445409","PRIVA-PRAVASTATIN",""
"02446251","BIO-PRAVASTATIN (pravastatin sodium 10 mg oral tablet) BIOMED PHARMA","02446251","BIO-PRAVASTATIN",""
"02446278","BIO-PRAVASTATIN (pravastatin sodium 20 mg oral tablet) BIOMED PHARMA","02446278","BIO-PRAVASTATIN",""
"02446286","BIO-PRAVASTATIN (pravastatin sodium 40 mg oral tablet) BIOMED PHARMA","02446286","BIO-PRAVASTATIN",""
"02257092","MYLAN-PRAVASTATIN (pravastatin sodium 10 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02257092","MYLAN-PRAVASTATIN",""
"02257114","MYLAN-PRAVASTATIN (pravastatin sodium 40 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02257114","MYLAN-PRAVASTATIN",""
"02249723","DOM-PRAVASTATIN (pravastatin sodium 10 mg oral tablet) DOMINION PHARMACAL","02249723","DOM-PRAVASTATIN",""
"02270234","RIVA-PRAVASTATIN (pravastatin sodium 10 mg oral tablet) LABORATOIRE RIVA INC","02270234","RIVA-PRAVASTATIN",""
"00299405","PRED MILD 0.12% (prednisolone acetate 0.12 % ophthalmic drops) ALLERGAN INC","00299405","PRED MILD 0.12%",""
"00301175","PRED FORTE (prednisolone acetate 1 % ophthalmic drops) ALLERGAN INC","00301175","PRED FORTE","DROPS"
"00700401","RATIO-PREDNISOLONE (prednisolone acetate 1 % ophthalmic drops) TEVA CANADA LIMITED","00700401","RATIO-PREDNISOLONE",""
"01916203","SANDOZ PREDNISOLONE (prednisolone acetate 1 % ophthalmic drops) SANDOZ CANADA INCORPORATED","01916203","SANDOZ PREDNISOLONE",""
"02148498","MINIMS PREDNISOLONE SODIUM PHOSPHATE 0.5% (prednisolone sodium phosphate 0.5 % ophthalmic drops) VALEANT CANADA LP/VALEANT CANADA S.E.C.","02148498","MINIMS PREDNISOLONE SODIUM PHOSPHATE 0.5%",""
"02230619","PEDIAPRED (prednisolone (prednisolone sodium phosphate) 5 mg per 5 mL oral solution) SANOFI-AVENTIS CANADA INC","02230619","PEDIAPRED",""
"02245532","PMS-PREDNISOLONE (prednisolone (prednisolone sodium phosphate) 5 mg per 5 mL oral solution) PHARMASCIENCE INC","02245532","PMS-PREDNISOLONE",""
"01916181","SANDOZ PREDNISOLONE (prednisolone acetate 0.12 % ophthalmic drops) SANDOZ CANADA INCORPORATED","01916181","SANDOZ PREDNISOLONE",""
"01954237","PMS-PREDNISOLONE SODIUM PHOSPHATE OPHTHALMIC SOLUTION FORTE (prednisolone sodium phosphate 1 % ophthalmic drops) PHARMASCIENCE INC","01954237","PMS-PREDNISOLONE SODIUM PHOSPHATE OPHTHALMIC SOLUTION FORTE","DROPS"
"02023768","DIOPRED SUSPENSION  1% (prednisolone acetate 1 % ophthalmic drops) SANDOZ CANADA INCORPORATED","02023768","DIOPRED SUSPENSION  1%",""
"00021695","TEVA-PREDNISONE (prednisone 5 mg oral tablet) TEVA CANADA LIMITED","00021695","TEVA-PREDNISONE",""
"00156876","PREDNISONE TAB 5MG (prednisone 5 mg oral tablet) PRO DOC LIMITEE","00156876","PREDNISONE TAB 5MG",""
"00232378","TEVA-PREDNISONE (prednisone 50 mg oral tablet) TEVA CANADA LIMITED","00232378","TEVA-PREDNISONE",""
"00271373","WINPRED TAB 1MG (prednisone 1 mg oral tablet) AA PHARMA INC","00271373","WINPRED TAB 1MG",""
"00312770","APO PREDNISONE TAB 5MG (prednisone 5 mg oral tablet) APOTEX INC","00312770","APO PREDNISONE TAB 5MG",""
"00550957","APO PREDNISONE TAB 50MG (prednisone 50 mg oral tablet) APOTEX INC","00550957","APO PREDNISONE TAB 50MG",""
"00598194","APO PREDNISONE TAB 1MG USP (prednisone 1 mg oral tablet) APOTEX INC","00598194","APO PREDNISONE TAB 1MG USP",""
"02268418","LYRICA (pregabalin 25 mg oral capsule) PFIZER CANADA INC","02268418","LYRICA",""
"02268426","LYRICA (pregabalin 50 mg oral capsule) PFIZER CANADA INC","02268426","LYRICA",""
"02268434","LYRICA (pregabalin 75 mg oral capsule) PFIZER CANADA INC","02268434","LYRICA",""
"02268450","LYRICA (pregabalin 150 mg oral capsule) PFIZER CANADA INC","02268450","LYRICA",""
"02268477","LYRICA (pregabalin 225 mg oral capsule) PFIZER CANADA INC","02268477","LYRICA",""
"02268485","LYRICA (pregabalin 300 mg oral capsule) PFIZER CANADA INC","02268485","LYRICA",""
"02359596","PMS-PREGABALIN (pregabalin 25 mg oral capsule) PHARMASCIENCE INC","02359596","PMS-PREGABALIN",""
"02359618","PMS-PREGABALIN (pregabalin 50 mg oral capsule) PHARMASCIENCE INC","02359618","PMS-PREGABALIN",""
"02359626","PMS-PREGABALIN (pregabalin 75 mg oral capsule) PHARMASCIENCE INC","02359626","PMS-PREGABALIN",""
"02359634","PMS-PREGABALIN (pregabalin 150 mg oral capsule) PHARMASCIENCE INC","02359634","PMS-PREGABALIN",""
"02359642","PMS-PREGABALIN (pregabalin 300 mg oral capsule) PHARMASCIENCE INC","02359642","PMS-PREGABALIN",""
"02361159","TEVA-PREGABALIN (pregabalin 25 mg oral capsule) TEVA CANADA LIMITED","02361159","TEVA-PREGABALIN",""
"02361175","TEVA-PREGABALIN (pregabalin 50 mg oral capsule) TEVA CANADA LIMITED","02361175","TEVA-PREGABALIN",""
"02361183","TEVA-PREGABALIN (pregabalin 75 mg oral capsule) TEVA CANADA LIMITED","02361183","TEVA-PREGABALIN",""
"02361205","TEVA-PREGABALIN (pregabalin 150 mg oral capsule) TEVA CANADA LIMITED","02361205","TEVA-PREGABALIN",""
"02361221","TEVA-PREGABALIN (pregabalin 225 mg oral capsule) TEVA CANADA LIMITED","02361221","TEVA-PREGABALIN",""
"02361248","TEVA-PREGABALIN (pregabalin 300 mg oral capsule) TEVA CANADA LIMITED","02361248","TEVA-PREGABALIN",""
"02377039","RIVA-PREGABALIN (pregabalin 25 mg oral capsule) LABORATOIRE RIVA INC","02377039","RIVA-PREGABALIN",""
"02377047","RIVA-PREGABALIN (pregabalin 50 mg oral capsule) LABORATOIRE RIVA INC","02377047","RIVA-PREGABALIN",""
"02377055","RIVA-PREGABALIN (pregabalin 75 mg oral capsule) LABORATOIRE RIVA INC","02377055","RIVA-PREGABALIN",""
"02377063","RIVA-PREGABALIN (pregabalin 150 mg oral capsule) LABORATOIRE RIVA INC","02377063","RIVA-PREGABALIN",""
"02377071","RIVA-PREGABALIN (pregabalin 300 mg oral capsule) LABORATOIRE RIVA INC","02377071","RIVA-PREGABALIN",""
"02382210","MYLAN-PREGABALIN (pregabalin 25 mg oral capsule) MYLAN PHARMACEUTICALS ULC","02382210","MYLAN-PREGABALIN",""
"02382229","MYLAN-PREGABALIN (pregabalin 50 mg oral capsule) MYLAN PHARMACEUTICALS ULC","02382229","MYLAN-PREGABALIN",""
"02382237","MYLAN-PREGABALIN (pregabalin 75 mg oral capsule) MYLAN PHARMACEUTICALS ULC","02382237","MYLAN-PREGABALIN",""
"02382245","MYLAN-PREGABALIN (pregabalin 150 mg oral capsule) MYLAN PHARMACEUTICALS ULC","02382245","MYLAN-PREGABALIN",""
"02382253","MYLAN-PREGABALIN (pregabalin 300 mg oral capsule) MYLAN PHARMACEUTICALS ULC","02382253","MYLAN-PREGABALIN",""
"02390817","SANDOZ PREGABALIN (pregabalin 25 mg oral capsule) SANDOZ CANADA INCORPORATED","02390817","SANDOZ PREGABALIN",""
"02390825","SANDOZ PREGABALIN (pregabalin 50 mg oral capsule) SANDOZ CANADA INCORPORATED","02390825","SANDOZ PREGABALIN",""
"02390833","SANDOZ PREGABALIN (pregabalin 75 mg oral capsule) SANDOZ CANADA INCORPORATED","02390833","SANDOZ PREGABALIN",""
"02390841","SANDOZ PREGABALIN (pregabalin 150 mg oral capsule) SANDOZ CANADA INCORPORATED","02390841","SANDOZ PREGABALIN",""
"02390868","SANDOZ PREGABALIN (pregabalin 300 mg oral capsule) SANDOZ CANADA INCORPORATED","02390868","SANDOZ PREGABALIN",""
"02392801","RAN-PREGABALIN (pregabalin 25 mg oral capsule) RANBAXY PHARMACEUTICALS CANADA INC.","02392801","RAN-PREGABALIN",""
"02392828","RAN-PREGABALIN (pregabalin 50 mg oral capsule) RANBAXY PHARMACEUTICALS CANADA INC.","02392828","RAN-PREGABALIN",""
"02392836","RAN-PREGABALIN (pregabalin 75 mg oral capsule) RANBAXY PHARMACEUTICALS CANADA INC.","02392836","RAN-PREGABALIN",""
"02392844","RAN-PREGABALIN (pregabalin 150 mg oral capsule) RANBAXY PHARMACEUTICALS CANADA INC.","02392844","RAN-PREGABALIN",""
"02392852","RAN-PREGABALIN (pregabalin 225 mg oral capsule) RANBAXY PHARMACEUTICALS CANADA INC.","02392852","RAN-PREGABALIN",""
"02392860","RAN-PREGABALIN (pregabalin 300 mg oral capsule) RANBAXY PHARMACEUTICALS CANADA INC.","02392860","RAN-PREGABALIN",""
"02394235","APO-PREGABALIN (pregabalin 25 mg oral capsule) APOTEX INC","02394235","APO-PREGABALIN",""
"02394243","APO-PREGABALIN (pregabalin 50 mg oral capsule) APOTEX INC","02394243","APO-PREGABALIN",""
"02394251","APO-PREGABALIN (pregabalin 75 mg oral capsule) APOTEX INC","02394251","APO-PREGABALIN",""
"02394278","APO-PREGABALIN (pregabalin 150 mg oral capsule) APOTEX INC","02394278","APO-PREGABALIN",""
"02394286","APO-PREGABALIN (pregabalin 225 mg oral capsule) APOTEX INC","02394286","APO-PREGABALIN",""
"02394294","APO-PREGABALIN (pregabalin 300 mg oral capsule) APOTEX INC","02394294","APO-PREGABALIN",""
"02396483","PREGABALIN (pregabalin 25 mg oral capsule) PRO DOC LIMITEE","02396483","PREGABALIN",""
"02396505","PREGABALIN (pregabalin 50 mg oral capsule) PRO DOC LIMITEE","02396505","PREGABALIN",""
"02396513","PREGABALIN (pregabalin 75 mg oral capsule) PRO DOC LIMITEE","02396513","PREGABALIN",""
"02396521","PREGABALIN (pregabalin 150 mg oral capsule) PRO DOC LIMITEE","02396521","PREGABALIN",""
"02396548","PREGABALIN (pregabalin 300 mg oral capsule) PRO DOC LIMITEE","02396548","PREGABALIN",""
"02398079","PMS-PREGABALIN (pregabalin 225 mg oral capsule) PHARMASCIENCE INC","02398079","PMS-PREGABALIN",""
"02402556","DOM-PREGABALIN (pregabalin 25 mg oral capsule) DOMINION PHARMACAL","02402556","DOM-PREGABALIN",""
"02402564","DOM-PREGABALIN (pregabalin 50 mg oral capsule) DOMINION PHARMACAL","02402564","DOM-PREGABALIN",""
"02402572","DOM-PREGABALIN (pregabalin 75 mg oral capsule) DOMINION PHARMACAL","02402572","DOM-PREGABALIN",""
"02402580","DOM-PREGABALIN (pregabalin 150 mg oral capsule) DOMINION PHARMACAL","02402580","DOM-PREGABALIN",""
"02402912","ACT PREGABALIN (pregabalin 25 mg oral capsule) ACTAVIS PHARMA COMPANY","02402912","ACT PREGABALIN",""
"02402920","ACT PREGABALIN (pregabalin 50 mg oral capsule) ACTAVIS PHARMA COMPANY","02402920","ACT PREGABALIN",""
"02402939","ACT PREGABALIN (pregabalin 75 mg oral capsule) ACTAVIS PHARMA COMPANY","02402939","ACT PREGABALIN",""
"02402955","ACT PREGABALIN (pregabalin 150 mg oral capsule) ACTAVIS PHARMA COMPANY","02402955","ACT PREGABALIN",""
"02402971","ACT PREGABALIN (pregabalin 225 mg oral capsule) ACTAVIS PHARMA COMPANY","02402971","ACT PREGABALIN",""
"02402998","ACT PREGABALIN (pregabalin 300 mg oral capsule) ACTAVIS PHARMA COMPANY","02402998","ACT PREGABALIN",""
"02403692","PREGABALIN (pregabalin 25 mg oral capsule) SIVEM PHARMACEUTICALS ULC","02403692","PREGABALIN",""
"02403706","PREGABALIN (pregabalin 50 mg oral capsule) SIVEM PHARMACEUTICALS ULC","02403706","PREGABALIN",""
"02403714","PREGABALIN (pregabalin 75 mg oral capsule) SIVEM PHARMACEUTICALS ULC","02403714","PREGABALIN",""
"02403722","PREGABALIN (pregabalin 150 mg oral capsule) SIVEM PHARMACEUTICALS ULC","02403722","PREGABALIN",""
"02403730","PREGABALIN (pregabalin 300 mg oral capsule) SIVEM PHARMACEUTICALS ULC","02403730","PREGABALIN",""
"02405539","PREGABALIN (pregabalin 25 mg oral capsule) SANIS HEALTH INC","02405539","PREGABALIN",""
"02405547","PREGABALIN (pregabalin 50 mg oral capsule) SANIS HEALTH INC","02405547","PREGABALIN",""
"02405555","PREGABALIN (pregabalin 75 mg oral capsule) SANIS HEALTH INC","02405555","PREGABALIN",""
"02405563","PREGABALIN (pregabalin 150 mg oral capsule) SANIS HEALTH INC","02405563","PREGABALIN",""
"02405598","PREGABALIN (pregabalin 300 mg oral capsule) SANIS HEALTH INC","02405598","PREGABALIN",""
"02417529","MAR-PREGABALIN (pregabalin 25 mg oral capsule) MARCAN PHARMACEUTICALS INC","02417529","MAR-PREGABALIN",""
"02417537","MAR-PREGABALIN (pregabalin 50 mg oral capsule) MARCAN PHARMACEUTICALS INC","02417537","MAR-PREGABALIN",""
"02417545","MAR-PREGABALIN (pregabalin 75 mg oral capsule) MARCAN PHARMACEUTICALS INC","02417545","MAR-PREGABALIN",""
"02417561","MAR-PREGABALIN (pregabalin 150 mg oral capsule) MARCAN PHARMACEUTICALS INC","02417561","MAR-PREGABALIN",""
"02423804","MINT-PREGABALIN (pregabalin 25 mg oral capsule) MINT PHARMACEUTICALS INC","02423804","MINT-PREGABALIN",""
"02423812","MINT-PREGABALIN (pregabalin 50 mg oral capsule) MINT PHARMACEUTICALS INC","02423812","MINT-PREGABALIN",""
"02424185","MINT-PREGABALIN (pregabalin 75 mg oral capsule) MINT PHARMACEUTICALS INC","02424185","MINT-PREGABALIN",""
"02424207","MINT-PREGABALIN (pregabalin 150 mg oral capsule) MINT PHARMACEUTICALS INC","02424207","MINT-PREGABALIN",""
"02433869","AURO-PREGABALIN (pregabalin 25 mg oral capsule) AURO PHARMA INC","02433869","AURO-PREGABALIN",""
"02433877","AURO-PREGABALIN (pregabalin 50 mg oral capsule) AURO PHARMA INC","02433877","AURO-PREGABALIN",""
"02433885","AURO-PREGABALIN (pregabalin 75 mg oral capsule) AURO PHARMA INC","02433885","AURO-PREGABALIN",""
"02433907","AURO-PREGABALIN (pregabalin 150 mg oral capsule) AURO PHARMA INC","02433907","AURO-PREGABALIN",""
"02435977","JAMP-PREGABALIN (pregabalin 25 mg oral capsule) JAMP PHARMA CORPORATION","02435977","JAMP-PREGABALIN",""
"02435985","JAMP-PREGABALIN (pregabalin 50 mg oral capsule) JAMP PHARMA CORPORATION","02435985","JAMP-PREGABALIN",""
"02435993","JAMP-PREGABALIN (pregabalin 75 mg oral capsule) JAMP PHARMA CORPORATION","02435993","JAMP-PREGABALIN",""
"02436000","JAMP-PREGABALIN (pregabalin 150 mg oral capsule) JAMP PHARMA CORPORATION","02436000","JAMP-PREGABALIN",""
"02436019","JAMP-PREGABALIN (pregabalin 300 mg oral capsule) JAMP PHARMA CORPORATION","02436019","JAMP-PREGABALIN",""
"00587362","PDP-PROCYCLIDINE (procyclidine hydrochloride 2.5 mg per 5 mL oral solution) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","00587362","PDP-PROCYCLIDINE",""
"00587354","PDP-PROCYCLIDINE (procyclidine hydrochloride 5 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","00587354","PDP-PROCYCLIDINE",""
"00649392","PDP-PROCYCLIDINE (procyclidine hydrochloride 2.5 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","00649392","PDP-PROCYCLIDINE",""
"02166704","PROMETRIUM (progesterone 100 mg oral capsule) MERCK CANADA INC","02166704","PROMETRIUM",""
"02241013","CRINONE (progesterone 8 % vaginal gel) EMD SERONO A DIVISION OF EMD INC CANADA","02241013","CRINONE",""
"02334992","ENDOMETRIN (progesterone 100 mg effervescent vaginal tablet) FERRING INC","02334992","ENDOMETRIN",""
"02439913","TEVA-PROGESTERONE (progesterone 100 mg oral capsule) TEVA CANADA LIMITED","02439913","TEVA-PROGESTERONE",""
"02446820","ACT PROGESTERONE INJECTION (progesterone 500 mg per 10 mL solution for injection vial) ACTAVIS PHARMA COMPANY","02446820","ACT PROGESTERONE INJECTION","MULTI DOSE VIAL"
"00496480","TEVA-PROPRANOLOL (propranolol hydrochloride 10 mg oral tablet) TEVA CANADA LIMITED","00496480","TEVA-PROPRANOLOL",""
"00496499","TEVA-PROPRANOLOL (propranolol hydrochloride 40 mg oral tablet) TEVA CANADA LIMITED","00496499","TEVA-PROPRANOLOL",""
"00496502","TEVA-PROPRANOLOL (propranolol hydrochloride 80 mg oral tablet) TEVA CANADA LIMITED","00496502","TEVA-PROPRANOLOL",""
"00740675","TEVA-PROPRANOLOL (propranolol hydrochloride 20 mg oral tablet) TEVA CANADA LIMITED","00740675","TEVA-PROPRANOLOL",""
"02042258","INDERAL-LA (propranolol hydrochloride 80 mg prolonged-release oral capsule) PFIZER CANADA INC","02042258","INDERAL-LA",""
"02042266","INDERAL-LA (propranolol hydrochloride 120 mg prolonged-release oral capsule) PFIZER CANADA INC","02042266","INDERAL-LA",""
"02042274","INDERAL-LA (propranolol hydrochloride 160 mg prolonged-release oral capsule) PFIZER CANADA INC","02042274","INDERAL-LA",""
"02042231","INDERAL-LA (propranolol hydrochloride 60 mg prolonged-release oral capsule) PFIZER CANADA INC","02042231","INDERAL-LA",""
"02225883","PROPRANOLOL HYDROCHLORIDE INJECTION USP (propranolol hydrochloride 1 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","02225883","PROPRANOLOL HYDROCHLORIDE INJECTION USP",""
"02457857","HEMANGIOL (propranolol (propranolol hydrochloride) 3.75 mg per mL oral solution) PIERRE FABRE DERMO-COSMETIQUE CANADA INC","02457857","HEMANGIOL",""
"00402753","APO PROPRANOLOL TAB 40MG (propranolol hydrochloride 40 mg oral tablet) APOTEX INC","00402753","APO PROPRANOLOL TAB 40MG",""
"00402761","APO PROPRANOLOL TAB 80MG (propranolol hydrochloride 80 mg oral tablet) APOTEX INC","00402761","APO PROPRANOLOL TAB 80MG",""
"00402788","APO PROPRANOLOL TAB 10MG (propranolol hydrochloride 10 mg oral tablet) APOTEX INC","00402788","APO PROPRANOLOL TAB 10MG",""
"00504335","APO PROPRANOLOL TAB 120MG (propranolol hydrochloride 120 mg oral tablet) APOTEX INC","00504335","APO PROPRANOLOL TAB 120MG",""
"00582255","PMS-PROPRANOLOL TABLETS 10MG (propranolol hydrochloride 10 mg oral tablet) PHARMASCIENCE INC","00582255","PMS-PROPRANOLOL TABLETS 10MG",""
"00582263","PMS-PROPRANOLOL TABLETS 40MG (propranolol hydrochloride 40 mg oral tablet) PHARMASCIENCE INC","00582263","PMS-PROPRANOLOL TABLETS 40MG",""
"00582271","PMS-PROPRANOLOL TABLETS 80MG (propranolol hydrochloride 80 mg oral tablet) PHARMASCIENCE INC","00582271","PMS-PROPRANOLOL TABLETS 80MG",""
"00582298","PMS-PROPRANOLOL TABLETS 120MG (propranolol hydrochloride 120 mg oral tablet) PHARMASCIENCE INC","00582298","PMS-PROPRANOLOL TABLETS 120MG",""
"00663719","APO-PROPRANOLOL TAB 20MG (propranolol hydrochloride 20 mg oral tablet) APOTEX INC","00663719","APO-PROPRANOLOL TAB 20MG",""
"02236951","SEROQUEL TAB 25MG (quetiapine (quetiapine fumarate) 25 mg oral tablet) ASTRAZENECA CANADA INC","02236951","SEROQUEL TAB 25MG",""
"02236952","SEROQUEL TAB 100MG (quetiapine (quetiapine fumarate) 100 mg oral tablet) ASTRAZENECA CANADA INC","02236952","SEROQUEL TAB 100MG",""
