"DRUG_IDENTIFICATION_NUMBER","formal_description_ntp","ntp_code","formal_description_tm","tm_code"
"00022772","phenytoin sodium 30 mg oral capsule",9005243,"phenytoin",9001361
"00023450","phenytoin 125 mg per 5 ml oral suspension",NA,"phenytoin",9001361
"02250896","phenytoin 125 mg per 5 ml oral suspension",NA,"phenytoin",9001361
"00023442","phenytoin 30 mg per 5 ml oral suspension",NA,"phenytoin",9001361
"00023698","phenytoin 50 mg oral tablet",9005241,"phenytoin",9001361
"02230988","fosphenytoin sodium 75 mg per ml solution for injection",NA,"phenytoin",9001361
"00497304","phenytoin sodium 50 mg per ml solution for injection",NA,"phenytoin",9001361
"00498335","phenytoin sodium 50 mg per ml solution for injection",NA,"phenytoin",9001361
"02431378","phenytoin sodium 50 mg per ml solution for injection",NA,"phenytoin",9001361
"00780626","phenytoin sodium 50 mg per ml solution for injection",NA,"phenytoin",9001361
"02242572","pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet",9005262,"pioglitazone",9001367
"02274914","pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet",9005262,"pioglitazone",9001367
"02297906","pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet",9005262,"pioglitazone",9001367
"02298279","pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet",9005262,"pioglitazone",9001367
"02302861","pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet",9005262,"pioglitazone",9001367
"02302942","pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet",9005262,"pioglitazone",9001367
"02303124","pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet",9005262,"pioglitazone",9001367
"02303442","pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet",9005262,"pioglitazone",9001367
"02307634","pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet",9005262,"pioglitazone",9001367
"02307669","pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet",9005262,"pioglitazone",9001367
"02312050","pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet",9005262,"pioglitazone",9001367
"02326477","pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet",9005262,"pioglitazone",9001367
"02374013","pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet",9005262,"pioglitazone",9001367
"02375850","pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet",9005262,"pioglitazone",9001367
"02384906","pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet",9005262,"pioglitazone",9001367
"02391600","pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet",9005262,"pioglitazone",9001367
"02397307","pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet",9005262,"pioglitazone",9001367
"02434121","pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet",9005262,"pioglitazone",9001367
"02242573","pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet",9005263,"pioglitazone",9001367
"02274922","pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet",9005263,"pioglitazone",9001367
"02297914","pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet",9005263,"pioglitazone",9001367
"02298287","pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet",9005263,"pioglitazone",9001367
"02302888","pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet",9005263,"pioglitazone",9001367
"02302950","pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet",9005263,"pioglitazone",9001367
"02303132","pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet",9005263,"pioglitazone",9001367
"02303450","pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet",9005263,"pioglitazone",9001367
"02307642","pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet",9005263,"pioglitazone",9001367
"02307677","pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet",9005263,"pioglitazone",9001367
"02312069","pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet",9005263,"pioglitazone",9001367
"02326485","pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet",9005263,"pioglitazone",9001367
"02339587","pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet",9005263,"pioglitazone",9001367
"02365529","pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet",9005263,"pioglitazone",9001367
"02374021","pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet",9005263,"pioglitazone",9001367
"02375869","pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet",9005263,"pioglitazone",9001367
"02384914","pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet",9005263,"pioglitazone",9001367
"02434148","pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet",9005263,"pioglitazone",9001367
"02242574","pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet",9005264,"pioglitazone",9001367
"02274930","pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet",9005264,"pioglitazone",9001367
"02297922","pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet",9005264,"pioglitazone",9001367
"02298295","pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet",9005264,"pioglitazone",9001367
"02302896","pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet",9005264,"pioglitazone",9001367
"02302977","pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet",9005264,"pioglitazone",9001367
"02303140","pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet",9005264,"pioglitazone",9001367
"02303469","pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet",9005264,"pioglitazone",9001367
"02307650","pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet",9005264,"pioglitazone",9001367
"02307723","pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet",9005264,"pioglitazone",9001367
"02312077","pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet",9005264,"pioglitazone",9001367
"02326493","pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet",9005264,"pioglitazone",9001367
"02339595","pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet",9005264,"pioglitazone",9001367
"02365537","pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet",9005264,"pioglitazone",9001367
"02374048","pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet",9005264,"pioglitazone",9001367
"02375877","pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet",9005264,"pioglitazone",9001367
"02384922","pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet",9005264,"pioglitazone",9001367
"02434156","pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet",9005264,"pioglitazone",9001367
"02297256","pramipexole dihydrochloride monohydrate 0.125 mg oral tablet",9005342,"pramipexole",9001393
"02424053","pramipexole dihydrochloride monohydrate 0.125 mg oral tablet",9005342,"pramipexole",9001393
"02237145","pramipexole dihydrochloride monohydrate 0.25 mg oral tablet",9005343,"pramipexole",9001393
"02269309","pramipexole dihydrochloride monohydrate 0.25 mg oral tablet",9005343,"pramipexole",9001393
"02290111","pramipexole dihydrochloride monohydrate 0.25 mg oral tablet",9005343,"pramipexole",9001393
"02292378","pramipexole dihydrochloride monohydrate 0.25 mg oral tablet",9005343,"pramipexole",9001393
"02297302","pramipexole dihydrochloride monohydrate 0.25 mg oral tablet",9005343,"pramipexole",9001393
"02309017","pramipexole dihydrochloride monohydrate 0.25 mg oral tablet",9005343,"pramipexole",9001393
"02309122","pramipexole dihydrochloride monohydrate 0.25 mg oral tablet",9005343,"pramipexole",9001393
"02315262","pramipexole dihydrochloride monohydrate 0.25 mg oral tablet",9005343,"pramipexole",9001393
"02325802","pramipexole dihydrochloride monohydrate 0.25 mg oral tablet",9005343,"pramipexole",9001393
"02367602","pramipexole dihydrochloride monohydrate 0.25 mg oral tablet",9005343,"pramipexole",9001393
"02376350","pramipexole dihydrochloride monohydrate 0.25 mg oral tablet",9005343,"pramipexole",9001393
"02424061","pramipexole dihydrochloride monohydrate 0.25 mg oral tablet",9005343,"pramipexole",9001393
"02241594","pramipexole dihydrochloride monohydrate 0.5 mg oral tablet",9005344,"pramipexole",9001393
"02269317","pramipexole dihydrochloride monohydrate 0.5 mg oral tablet",9005344,"pramipexole",9001393
"02290138","pramipexole dihydrochloride monohydrate 0.5 mg oral tablet",9005344,"pramipexole",9001393
"02292386","pramipexole dihydrochloride monohydrate 0.5 mg oral tablet",9005344,"pramipexole",9001393
"02297310","pramipexole dihydrochloride monohydrate 0.5 mg oral tablet",9005344,"pramipexole",9001393
"02309130","pramipexole dihydrochloride monohydrate 0.5 mg oral tablet",9005344,"pramipexole",9001393
"02315270","pramipexole dihydrochloride monohydrate 0.5 mg oral tablet",9005344,"pramipexole",9001393
"02325810","pramipexole dihydrochloride monohydrate 0.5 mg oral tablet",9005344,"pramipexole",9001393
"02367610","pramipexole dihydrochloride monohydrate 0.5 mg oral tablet",9005344,"pramipexole",9001393
"02376369","pramipexole dihydrochloride monohydrate 0.5 mg oral tablet",9005344,"pramipexole",9001393
"02424088","pramipexole dihydrochloride monohydrate 0.5 mg oral tablet",9005344,"pramipexole",9001393
"02237146","pramipexole dihydrochloride monohydrate 1 mg oral tablet",9005345,"pramipexole",9001393
"02269325","pramipexole dihydrochloride monohydrate 1 mg oral tablet",9005345,"pramipexole",9001393
"02290146","pramipexole dihydrochloride monohydrate 1 mg oral tablet",9005345,"pramipexole",9001393
"02292394","pramipexole dihydrochloride monohydrate 1 mg oral tablet",9005345,"pramipexole",9001393
"02297329","pramipexole dihydrochloride monohydrate 1 mg oral tablet",9005345,"pramipexole",9001393
"02309149","pramipexole dihydrochloride monohydrate 1 mg oral tablet",9005345,"pramipexole",9001393
"02315289","pramipexole dihydrochloride monohydrate 1 mg oral tablet",9005345,"pramipexole",9001393
"02325829","pramipexole dihydrochloride monohydrate 1 mg oral tablet",9005345,"pramipexole",9001393
"02367629","pramipexole dihydrochloride monohydrate 1 mg oral tablet",9005345,"pramipexole",9001393
"02376377","pramipexole dihydrochloride monohydrate 1 mg oral tablet",9005345,"pramipexole",9001393
"02424096","pramipexole dihydrochloride monohydrate 1 mg oral tablet",9005345,"pramipexole",9001393
"02237147","pramipexole dihydrochloride monohydrate 1.5 mg oral tablet",9005346,"pramipexole",9001393
"02269333","pramipexole dihydrochloride monohydrate 1.5 mg oral tablet",9005346,"pramipexole",9001393
"02290154","pramipexole dihydrochloride monohydrate 1.5 mg oral tablet",9005346,"pramipexole",9001393
"02292408","pramipexole dihydrochloride monohydrate 1.5 mg oral tablet",9005346,"pramipexole",9001393
"02297337","pramipexole dihydrochloride monohydrate 1.5 mg oral tablet",9005346,"pramipexole",9001393
"02309157","pramipexole dihydrochloride monohydrate 1.5 mg oral tablet",9005346,"pramipexole",9001393
"02315297","pramipexole dihydrochloride monohydrate 1.5 mg oral tablet",9005346,"pramipexole",9001393
"02325837","pramipexole dihydrochloride monohydrate 1.5 mg oral tablet",9005346,"pramipexole",9001393
"02367645","pramipexole dihydrochloride monohydrate 1.5 mg oral tablet",9005346,"pramipexole",9001393
"02376385","pramipexole dihydrochloride monohydrate 1.5 mg oral tablet",9005346,"pramipexole",9001393
"00893749","pravastatin sodium 10 mg oral tablet",9005355,"pravastatin",9001396
"02243506","pravastatin sodium 10 mg oral tablet",9005355,"pravastatin",9001396
"02243824","pravastatin sodium 10 mg oral tablet",9005355,"pravastatin",9001396
"02247008","pravastatin sodium 10 mg oral tablet",9005355,"pravastatin",9001396
"02247655","pravastatin sodium 10 mg oral tablet",9005355,"pravastatin",9001396
"02247856","pravastatin sodium 10 mg oral tablet",9005355,"pravastatin",9001396
"02248182","pravastatin sodium 10 mg oral tablet",9005355,"pravastatin",9001396
"02249723","pravastatin sodium 10 mg oral tablet",9005355,"pravastatin",9001396
"02257092","pravastatin sodium 10 mg oral tablet",9005355,"pravastatin",9001396
"02270234","pravastatin sodium 10 mg oral tablet",9005355,"pravastatin",9001396
"02284421","pravastatin sodium 10 mg oral tablet",9005355,"pravastatin",9001396
"02317451","pravastatin sodium 10 mg oral tablet",9005355,"pravastatin",9001396
"02330954","pravastatin sodium 10 mg oral tablet",9005355,"pravastatin",9001396
"02356546","pravastatin sodium 10 mg oral tablet",9005355,"pravastatin",9001396
"02389703","pravastatin sodium 10 mg oral tablet",9005355,"pravastatin",9001396
"02445379","pravastatin sodium 10 mg oral tablet",9005355,"pravastatin",9001396
"02446251","pravastatin sodium 10 mg oral tablet",9005355,"pravastatin",9001396
"00893757","pravastatin sodium 20 mg oral tablet",9005356,"pravastatin",9001396
"02243507","pravastatin sodium 20 mg oral tablet",9005356,"pravastatin",9001396
"02243825","pravastatin sodium 20 mg oral tablet",9005356,"pravastatin",9001396
"02247009","pravastatin sodium 20 mg oral tablet",9005356,"pravastatin",9001396
"02247656","pravastatin sodium 20 mg oral tablet",9005356,"pravastatin",9001396
"02247857","pravastatin sodium 20 mg oral tablet",9005356,"pravastatin",9001396
"02248183","pravastatin sodium 20 mg oral tablet",9005356,"pravastatin",9001396
"02249731","pravastatin sodium 20 mg oral tablet",9005356,"pravastatin",9001396
"02257106","pravastatin sodium 20 mg oral tablet",9005356,"pravastatin",9001396
"02270242","pravastatin sodium 20 mg oral tablet",9005356,"pravastatin",9001396
"02284448","pravastatin sodium 20 mg oral tablet",9005356,"pravastatin",9001396
"02317478","pravastatin sodium 20 mg oral tablet",9005356,"pravastatin",9001396
"02330962","pravastatin sodium 20 mg oral tablet",9005356,"pravastatin",9001396
"02356554","pravastatin sodium 20 mg oral tablet",9005356,"pravastatin",9001396
"02389738","pravastatin sodium 20 mg oral tablet",9005356,"pravastatin",9001396
"02445395","pravastatin sodium 20 mg oral tablet",9005356,"pravastatin",9001396
"02446278","pravastatin sodium 20 mg oral tablet",9005356,"pravastatin",9001396
"02222051","pravastatin sodium 40 mg oral tablet",9005357,"pravastatin",9001396
"02243508","pravastatin sodium 40 mg oral tablet",9005357,"pravastatin",9001396
"02243826","pravastatin sodium 40 mg oral tablet",9005357,"pravastatin",9001396
"02247010","pravastatin sodium 40 mg oral tablet",9005357,"pravastatin",9001396
"02247657","pravastatin sodium 40 mg oral tablet",9005357,"pravastatin",9001396
"02247858","pravastatin sodium 40 mg oral tablet",9005357,"pravastatin",9001396
"02248184","pravastatin sodium 40 mg oral tablet",9005357,"pravastatin",9001396
"02249758","pravastatin sodium 40 mg oral tablet",9005357,"pravastatin",9001396
"02257114","pravastatin sodium 40 mg oral tablet",9005357,"pravastatin",9001396
"02270250","pravastatin sodium 40 mg oral tablet",9005357,"pravastatin",9001396
"02284456","pravastatin sodium 40 mg oral tablet",9005357,"pravastatin",9001396
"02317486","pravastatin sodium 40 mg oral tablet",9005357,"pravastatin",9001396
"02330970","pravastatin sodium 40 mg oral tablet",9005357,"pravastatin",9001396
"02356562","pravastatin sodium 40 mg oral tablet",9005357,"pravastatin",9001396
"02389746","pravastatin sodium 40 mg oral tablet",9005357,"pravastatin",9001396
"02445409","pravastatin sodium 40 mg oral tablet",9005357,"pravastatin",9001396
"02446286","pravastatin sodium 40 mg oral tablet",9005357,"pravastatin",9001396
"02148498","prednisolone sodium phosphate 0.5 % per w/v na",NA,"prednisolone",9001400
"01916181","prednisolone acetate 0.12 % ophthalmic drops, suspension",9005366,"prednisolone",9001400
"01916203","prednisolone acetate 1 % ophthalmic drops, suspension",9005371,"prednisolone",9001400
"02023768","prednisolone acetate 1 % ophthalmic drops, suspension",9005371,"prednisolone",9001400
"00700401","prednisolone acetate 1 % ophthalmic drops, suspension",9005371,"prednisolone",9001400
"00299405","prednisolone acetate 0.12 % opthalmic drops",9005367,"prednisolone",9001400
"00301175","prednisolone acetate 1 % opthalmic drops",9005372,"prednisolone",9001400
"02148498","prednisolone sodium phosphate 0.5 % per w/v opthalmic drops",9005377,"prednisolone",9001400
"01954237","prednisolone sodium phosphate 1 % opthalmic drops",9005378,"prednisolone",9001400
"02230619","prednisolone (prednisolone sodium phosphate) 5 mg per 5 ml oral liquid",NA,"prednisolone",9001400
"02245532","prednisolone (prednisolone sodium phosphate) 5 mg per 5 ml oral solution",NA,"prednisolone",9001400
"00271373","prednisone 1 mg oral tablet",9005379,"prednisone",9001402
"00598194","prednisone 1 mg oral tablet",9005379,"prednisone",9001402
"00868426","prednisone 1 mg oral tablet",9005379,"prednisone",9001402
"00868442","prednisone 5 mg oral tablet",9005380,"prednisone",9001402
"00312770","prednisone 5 mg oral tablet",9005380,"prednisone",9001402
"00021695","prednisone 5 mg oral tablet",9005380,"prednisone",9001402
"00156876","prednisone 5 mg oral tablet",9005380,"prednisone",9001402
"00232378","prednisone 50 mg oral tablet",9005381,"prednisone",9001402
"00868434","prednisone 50 mg oral tablet",9005381,"prednisone",9001402
"00550957","prednisone 50 mg oral tablet",9005381,"prednisone",9001402
"02268450","pregabalin 150 mg oral capsule",9005382,"pregabalin",9001403
"02359634","pregabalin 150 mg oral capsule",9005382,"pregabalin",9001403
"02361205","pregabalin 150 mg oral capsule",9005382,"pregabalin",9001403
"02377063","pregabalin 150 mg oral capsule",9005382,"pregabalin",9001403
"02390841","pregabalin 150 mg oral capsule",9005382,"pregabalin",9001403
"02392844","pregabalin 150 mg oral capsule",9005382,"pregabalin",9001403
"02394278","pregabalin 150 mg oral capsule",9005382,"pregabalin",9001403
"02396521","pregabalin 150 mg oral capsule",9005382,"pregabalin",9001403
"02402580","pregabalin 150 mg oral capsule",9005382,"pregabalin",9001403
"02402955","pregabalin 150 mg oral capsule",9005382,"pregabalin",9001403
"02403722","pregabalin 150 mg oral capsule",9005382,"pregabalin",9001403
"02405563","pregabalin 150 mg oral capsule",9005382,"pregabalin",9001403
"02411768","pregabalin 150 mg oral capsule",9005382,"pregabalin",9001403
"02417561","pregabalin 150 mg oral capsule",9005382,"pregabalin",9001403
"02424207","pregabalin 150 mg oral capsule",9005382,"pregabalin",9001403
"02433907","pregabalin 150 mg oral capsule",9005382,"pregabalin",9001403
"02436000","pregabalin 150 mg oral capsule",9005382,"pregabalin",9001403
"02268477","pregabalin 225 mg oral capsule",9005383,"pregabalin",9001403
"02361221","pregabalin 225 mg oral capsule",9005383,"pregabalin",9001403
"02392852","pregabalin 225 mg oral capsule",9005383,"pregabalin",9001403
"02394286","pregabalin 225 mg oral capsule",9005383,"pregabalin",9001403
"02398079","pregabalin 225 mg oral capsule",9005383,"pregabalin",9001403
"02402971","pregabalin 225 mg oral capsule",9005383,"pregabalin",9001403
"02403749","pregabalin 225 mg oral capsule",9005383,"pregabalin",9001403
"02268418","pregabalin 25 mg oral capsule",9005384,"pregabalin",9001403
"02359596","pregabalin 25 mg oral capsule",9005384,"pregabalin",9001403
"02361159","pregabalin 25 mg oral capsule",9005384,"pregabalin",9001403
"02377039","pregabalin 25 mg oral capsule",9005384,"pregabalin",9001403
"02390817","pregabalin 25 mg oral capsule",9005384,"pregabalin",9001403
"02392801","pregabalin 25 mg oral capsule",9005384,"pregabalin",9001403
"02394235","pregabalin 25 mg oral capsule",9005384,"pregabalin",9001403
"02396483","pregabalin 25 mg oral capsule",9005384,"pregabalin",9001403
"02402556","pregabalin 25 mg oral capsule",9005384,"pregabalin",9001403
"02402912","pregabalin 25 mg oral capsule",9005384,"pregabalin",9001403
"02403692","pregabalin 25 mg oral capsule",9005384,"pregabalin",9001403
"02405539","pregabalin 25 mg oral capsule",9005384,"pregabalin",9001403
"02411725","pregabalin 25 mg oral capsule",9005384,"pregabalin",9001403
"02417529","pregabalin 25 mg oral capsule",9005384,"pregabalin",9001403
"02423804","pregabalin 25 mg oral capsule",9005384,"pregabalin",9001403
"02433869","pregabalin 25 mg oral capsule",9005384,"pregabalin",9001403
"02435977","pregabalin 25 mg oral capsule",9005384,"pregabalin",9001403
"02268485","pregabalin 300 mg oral capsule",9005385,"pregabalin",9001403
"02359642","pregabalin 300 mg oral capsule",9005385,"pregabalin",9001403
"02361248","pregabalin 300 mg oral capsule",9005385,"pregabalin",9001403
"02377071","pregabalin 300 mg oral capsule",9005385,"pregabalin",9001403
"02390868","pregabalin 300 mg oral capsule",9005385,"pregabalin",9001403
"02392860","pregabalin 300 mg oral capsule",9005385,"pregabalin",9001403
"02394294","pregabalin 300 mg oral capsule",9005385,"pregabalin",9001403
"02396548","pregabalin 300 mg oral capsule",9005385,"pregabalin",9001403
"02402998","pregabalin 300 mg oral capsule",9005385,"pregabalin",9001403
"02403730","pregabalin 300 mg oral capsule",9005385,"pregabalin",9001403
"02405598","pregabalin 300 mg oral capsule",9005385,"pregabalin",9001403
"02436019","pregabalin 300 mg oral capsule",9005385,"pregabalin",9001403
"02268426","pregabalin 50 mg oral capsule",9005386,"pregabalin",9001403
"02359618","pregabalin 50 mg oral capsule",9005386,"pregabalin",9001403
"02361175","pregabalin 50 mg oral capsule",9005386,"pregabalin",9001403
"02377047","pregabalin 50 mg oral capsule",9005386,"pregabalin",9001403
"02390825","pregabalin 50 mg oral capsule",9005386,"pregabalin",9001403
"02392828","pregabalin 50 mg oral capsule",9005386,"pregabalin",9001403
"02394243","pregabalin 50 mg oral capsule",9005386,"pregabalin",9001403
"02396505","pregabalin 50 mg oral capsule",9005386,"pregabalin",9001403
"02402564","pregabalin 50 mg oral capsule",9005386,"pregabalin",9001403
"02402920","pregabalin 50 mg oral capsule",9005386,"pregabalin",9001403
"02403706","pregabalin 50 mg oral capsule",9005386,"pregabalin",9001403
"02405547","pregabalin 50 mg oral capsule",9005386,"pregabalin",9001403
"02411733","pregabalin 50 mg oral capsule",9005386,"pregabalin",9001403
"02417537","pregabalin 50 mg oral capsule",9005386,"pregabalin",9001403
"02423812","pregabalin 50 mg oral capsule",9005386,"pregabalin",9001403
"02433877","pregabalin 50 mg oral capsule",9005386,"pregabalin",9001403
"02435985","pregabalin 50 mg oral capsule",9005386,"pregabalin",9001403
"02268434","pregabalin 75 mg oral capsule",9005387,"pregabalin",9001403
"02359626","pregabalin 75 mg oral capsule",9005387,"pregabalin",9001403
"02361183","pregabalin 75 mg oral capsule",9005387,"pregabalin",9001403
"02377055","pregabalin 75 mg oral capsule",9005387,"pregabalin",9001403
"02390833","pregabalin 75 mg oral capsule",9005387,"pregabalin",9001403
"02392836","pregabalin 75 mg oral capsule",9005387,"pregabalin",9001403
"02394251","pregabalin 75 mg oral capsule",9005387,"pregabalin",9001403
"02396513","pregabalin 75 mg oral capsule",9005387,"pregabalin",9001403
"02402572","pregabalin 75 mg oral capsule",9005387,"pregabalin",9001403
"02402939","pregabalin 75 mg oral capsule",9005387,"pregabalin",9001403
"02403714","pregabalin 75 mg oral capsule",9005387,"pregabalin",9001403
"02405555","pregabalin 75 mg oral capsule",9005387,"pregabalin",9001403
"02411741","pregabalin 75 mg oral capsule",9005387,"pregabalin",9001403
"02417545","pregabalin 75 mg oral capsule",9005387,"pregabalin",9001403
"02424185","pregabalin 75 mg oral capsule",9005387,"pregabalin",9001403
"02433885","pregabalin 75 mg oral capsule",9005387,"pregabalin",9001403
"02435993","pregabalin 75 mg oral capsule",9005387,"pregabalin",9001403
"00587362","procyclidine hydrochloride 2.5 mg per 5 ml oral solution",NA,"procyclidine",9001410
"00649392","procyclidine hydrochloride 2.5 mg oral tablet",9005403,"procyclidine",9001410
"00587354","procyclidine hydrochloride 5 mg oral tablet",9005405,"procyclidine",9001410
"02334992","progesterone 100 mg effervescent vaginal tablet",9005406,"progesterone",9001411
"02166704","progesterone 100 mg oral capsule",9005407,"progesterone",9001411
"02439913","progesterone 100 mg oral capsule",9005407,"progesterone",9001411
"01977652","progesterone 50 mg per ml solution for injection",NA,"progesterone",9001411
"02446820","progesterone 50 mg per ml solution for injection",NA,"progesterone",9001411
"02241013","progesterone 8 % vaginal gel",9005409,"progesterone",9001411
"00402788","propranolol hydrochloride 10 mg oral tablet",9005420,"propranolol",9001415
"00496480","propranolol hydrochloride 10 mg oral tablet",9005420,"propranolol",9001415
"00582255","propranolol hydrochloride 10 mg oral tablet",9005420,"propranolol",9001415
"00504335","propranolol hydrochloride 120 mg oral tablet",9005421,"propranolol",9001415
"00582298","propranolol hydrochloride 120 mg oral tablet",9005421,"propranolol",9001415
"00663719","propranolol hydrochloride 20 mg oral tablet",9005424,"propranolol",9001415
"00740675","propranolol hydrochloride 20 mg oral tablet",9005424,"propranolol",9001415
"00402753","propranolol hydrochloride 40 mg oral tablet",9005425,"propranolol",9001415
"00496499","propranolol hydrochloride 40 mg oral tablet",9005425,"propranolol",9001415
"00582263","propranolol hydrochloride 40 mg oral tablet",9005425,"propranolol",9001415
"00402761","propranolol hydrochloride 80 mg oral tablet",9005427,"propranolol",9001415
"00496502","propranolol hydrochloride 80 mg oral tablet",9005427,"propranolol",9001415
"00582271","propranolol hydrochloride 80 mg oral tablet",9005427,"propranolol",9001415
"02042266","propranolol hydrochloride 120 mg prolonged release oral capsule",9005422,"propranolol",9001415
"02042274","propranolol hydrochloride 160 mg prolonged release oral capsule",9005423,"propranolol",9001415
"02042231","propranolol hydrochloride 60 mg prolonged release oral capsule",9005426,"propranolol",9001415
"02042258","propranolol hydrochloride 80 mg prolonged release oral capsule",9005428,"propranolol",9001415
"02225883","propranolol hydrochloride 1 mg per ml solution for injection",NA,"propranolol",9001415
"02236952","quetiapine (quetiapine fumarate) 100 mg oral tablet",9005464,"quetiapine",9001425
"02284243","quetiapine (quetiapine fumarate) 100 mg oral tablet",9005464,"quetiapine",9001425
"02296578","quetiapine (quetiapine fumarate) 100 mg oral tablet",9005464,"quetiapine",9001425
"02299003","quetiapine (quetiapine fumarate) 100 mg oral tablet",9005464,"quetiapine",9001425
"02307812","quetiapine (quetiapine fumarate) 100 mg oral tablet",9005464,"quetiapine",9001425
"02313928","quetiapine (quetiapine fumarate) 100 mg oral tablet",9005464,"quetiapine",9001425
"02314002","quetiapine (quetiapine fumarate) 100 mg oral tablet",9005464,"quetiapine",9001425
"02316099","quetiapine (quetiapine fumarate) 100 mg oral tablet",9005464,"quetiapine",9001425
"02316706","quetiapine (quetiapine fumarate) 100 mg oral tablet",9005464,"quetiapine",9001425
"02317354","quetiapine (quetiapine fumarate) 100 mg oral tablet",9005464,"quetiapine",9001425
"02317907","quetiapine (quetiapine fumarate) 100 mg oral tablet",9005464,"quetiapine",9001425
"02330423","quetiapine (quetiapine fumarate) 100 mg oral tablet",9005464,"quetiapine",9001425
"02353172","quetiapine (quetiapine fumarate) 100 mg oral tablet",9005464,"quetiapine",9001425
"02387808","quetiapine (quetiapine fumarate) 100 mg oral tablet",9005464,"quetiapine",9001425
"02390213","quetiapine (quetiapine fumarate) 100 mg oral tablet",9005464,"quetiapine",9001425
"02397102","quetiapine (quetiapine fumarate) 100 mg oral tablet",9005464,"quetiapine",9001425
"02399830","quetiapine (quetiapine fumarate) 100 mg oral tablet",9005464,"quetiapine",9001425
"02400359","quetiapine (quetiapine fumarate) 100 mg oral tablet",9005464,"quetiapine",9001425
"02434032","quetiapine (quetiapine fumarate) 100 mg oral tablet",9005464,"quetiapine",9001425
"02438011","quetiapine (quetiapine fumarate) 100 mg oral tablet",9005464,"quetiapine",9001425
"02439166","quetiapine (quetiapine fumarate) 100 mg oral tablet",9005464,"quetiapine",9001425
"02447096","quetiapine (quetiapine fumarate) 100 mg oral tablet",9005464,"quetiapine",9001425
"02447207","quetiapine (quetiapine fumarate) 100 mg oral tablet",9005464,"quetiapine",9001425
"02284251","quetiapine (quetiapine fumarate) 150 mg oral tablet",9005465,"quetiapine",9001425
"02387816","quetiapine (quetiapine fumarate) 150 mg oral tablet",9005465,"quetiapine",9001425
"02400367","quetiapine (quetiapine fumarate) 150 mg oral tablet",9005465,"quetiapine",9001425
"02439174","quetiapine (quetiapine fumarate) 150 mg oral tablet",9005465,"quetiapine",9001425
"02236953","quetiapine (quetiapine fumarate) 200 mg oral tablet",9005467,"quetiapine",9001425
"02284278","quetiapine (quetiapine fumarate) 200 mg oral tablet",9005467,"quetiapine",9001425
