"ccdd","tm_code","tm_formal_name","ntp_code","ntp_formal_name","mp_code","mp_formal_name"
TRUE,8000216,"losartan",9000598,"losartan potassium 50 mg oral tablet","02394375","LOSARTAN (losartan potassium 50 mg oral tablet) PRO DOC LIMITEE"
TRUE,8000216,"losartan",9000775,"losartan potassium 100 mg oral tablet","02394383","LOSARTAN (losartan potassium 100 mg oral tablet) PRO DOC LIMITEE"
TRUE,8000229,"hydrochlorothiazide and losartan",9000672,"hydrochlorothiazide 12.5 mg and losartan potassium 50 mg oral tablet","02394391","LOSARTAN-HCTZ (hydrochlorothiazide 12.5 mg and losartan potassium 50 mg oral tablet) PRO DOC LIMITEE"
TRUE,8000229,"hydrochlorothiazide and losartan",9001208,"hydrochlorothiazide 12.5 mg and losartan potassium 100 mg oral tablet","02394405","LOSARTAN-HCTZ (hydrochlorothiazide 12.5 mg and losartan potassium 100 mg oral tablet) PRO DOC LIMITEE"
TRUE,8000229,"hydrochlorothiazide and losartan",9000878,"hydrochlorothiazide 25 mg and losartan potassium 100 mg oral tablet","02394413","LOSARTAN-HCTZ (hydrochlorothiazide 25 mg and losartan potassium 100 mg oral tablet) PRO DOC LIMITEE"
FALSE,NA,"benzoyl peroxide",9004913,"benzoyl peroxide 2.5 % cutaneous gel","02394421","RODAN & FIELDS PROACTIV + SKIN SMOOTHING EXFOLIATOR (benzoyl peroxide 2.5 % cutaneous gel) THE PROACTIV COMPANY LLC"
FALSE,NA,"glycerine and propylene glycol",9003984,"glycerine 0.3 % and propylene glycol 1 % ophthalmic drops","02394456","LUBRICANT EYE DROPS (glycerine 0.3 % and propylene glycol 1 % ophthalmic drops) BAUSCH & LOMB INC"
TRUE,8000140,"lisinopril",9000529,"lisinopril 5 mg oral tablet","02394472","AURO-LISINOPRIL (lisinopril (lisinopril dihydrate) 5 mg oral tablet) AURO PHARMA INC"
TRUE,8000140,"lisinopril",9000358,"lisinopril 10 mg oral tablet","02394480","AURO-LISINOPRIL (lisinopril (lisinopril dihydrate) 10 mg oral tablet) AURO PHARMA INC"
TRUE,8000140,"lisinopril",9000359,"lisinopril 20 mg oral tablet","02394499","AURO-LISINOPRIL (lisinopril (lisinopril dihydrate) 20 mg oral tablet) AURO PHARMA INC"
FALSE,NA,"avobenzone and homosalate and octisalate and octocrylene",9005173,"avobenzone 3 % and homosalate 2 % and octisalate 5 % and octocrylene 7 % lotion","02394529","IDEAL MOISTURE SENSITIVE SKIN (avobenzone 3 % and homosalate 2 % and octisalate 5 % and octocrylene 7 % lotion) L' OREAL CANADA"
FALSE,NA,"naphazoline hydrochloride and pheniramine maleate",9002111,"naphazoline hydrochloride 0.02675 % and pheniramine maleate 0.315 % ophthalmic drops","02394561","ALLERGY EYE DROPS (naphazoline hydrochloride 0.02675 % and pheniramine maleate 0.315 % ophthalmic drops) BAUSCH & LOMB INC"
TRUE,8000285,"methadone",9001395,"methadone hydrochloride 10 mg per mL oral solution","02394596","METHADOSE (methadone hydrochloride 10 mg per mL oral solution) MALLINCKRODT CANADA ULC"
TRUE,8000285,"methadone",9001395,"methadone hydrochloride 10 mg per mL oral solution","02394618","METHADOSE (methadone hydrochloride 10 mg per mL oral solution) MALLINCKRODT CANADA ULC"
FALSE,NA,"vancomycin (vancomycin hydrochloride)",9002498,"vancomycin (vancomycin hydrochloride) 500 mg per vial powder for solution for injection","02394626","VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP (vancomycin (vancomycin hydrochloride) 500 mg per vial powder for solution for injection) SANDOZ CANADA INCORPORATED"
FALSE,NA,"vancomycin (vancomycin hydrochloride)",9002497,"vancomycin (vancomycin hydrochloride) 1 g per vial powder for solution for injection","02394634","VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP (vancomycin (vancomycin hydrochloride) 1 g per vial powder for solution for injection) SANDOZ CANADA INCORPORATED"
FALSE,NA,"vancomycin (vancomycin hydrochloride)",9002903,"vancomycin (vancomycin hydrochloride) 5 g per vial powder for solution for injection","02394642","VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP (vancomycin (vancomycin hydrochloride) 5 g per vial powder for solution for injection) SANDOZ CANADA INCORPORATED"
FALSE,NA,"vancomycin (vancomycin hydrochloride)",9003500,"vancomycin (vancomycin hydrochloride) 10 g per vial powder for solution for injection","02394650","VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP (vancomycin (vancomycin hydrochloride) 10 g per vial powder for solution for injection) SANDOZ CANADA INCORPORATED"
FALSE,NA,"latanoprost and timolol",9003762,"latanoprost 50 mcg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops","02394685","SANDOZ LATANOPROST/TIMOLOL (latanoprost 50 mcg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops) SANDOZ CANADA INCORPORATED"
TRUE,8000127,"fentanyl",9001162,"fentanyl 25 mcg per hour transdermal patch","02395665","FENTANYL PATCH (fentanyl 25 mcg per hour transdermal patch) PRO DOC LIMITEE"
FALSE,NA,"brompheniramine and phenylephrine",9003623,"brompheniramine maleate 2 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL oral liquid","02394693","ROBITUSSIN CHILDREN'S COLD (brompheniramine maleate 2 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL oral liquid) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC"
FALSE,NA,"brompheniramine and dextromethorphan hydrobromide and phenylephrine",9003624,"brompheniramine maleate 2 mg per 5 mL and dextromethorphan hydrobromide 10 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL oral liquid","02394707","ROBITUSSIN CHILDREN'S COUGH & COLD BEDTIME (brompheniramine maleate 2 mg per 5 mL and dextromethorphan hydrobromide 10 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL oral liquid) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC"
TRUE,8000045,"oxycodone",9001356,"oxycodone hydrochloride 15 mg prolonged-release oral tablet","02394766","APO-OXYCODONE CR (oxycodone hydrochloride 15 mg prolonged-release oral tablet) APOTEX INC"
TRUE,8000045,"oxycodone",9001358,"oxycodone hydrochloride 30 mg prolonged-release oral tablet","02394774","APO-OXYCODONE CR (oxycodone hydrochloride 30 mg prolonged-release oral tablet) APOTEX INC"
TRUE,8000045,"oxycodone",9001360,"oxycodone hydrochloride 60 mg prolonged-release oral tablet","02394782","APO-OXYCODONE CR (oxycodone hydrochloride 60 mg prolonged-release oral tablet) APOTEX INC"
TRUE,8000300,"candesartan and hydrochlorothiazide",9000946,"candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet","02394804","CANDESARTAN/HCTZ (candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet) SANIS HEALTH INC"
TRUE,8000300,"candesartan and hydrochlorothiazide",9000946,"candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet","02394812","CANDESARTAN HCT (candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet) SIVEM PHARMACEUTICALS ULC"
TRUE,8000263,"clopidogrel",9000818,"clopidogrel (clopidogrel bisulfate) 75 mg oral tablet","02394820","CLOPIDOGREL (clopidogrel (clopidogrel bisulfate) 75 mg oral tablet) PRO DOC LIMITEE"
TRUE,8000303,"esomeprazole",9000952,"esomeprazole (esomeprazole magnesium) 20 mg gastro-resistant tablet","02394839","ESOMEPRAZOLE (esomeprazole (esomeprazole magnesium) 20 mg gastro-resistant tablet) PRO DOC LIMITEE"
TRUE,8000303,"esomeprazole",9000953,"esomeprazole (esomeprazole magnesium) 40 mg gastro-resistant tablet","02394847","ESOMEPRAZOLE (esomeprazole (esomeprazole magnesium) 40 mg gastro-resistant tablet) PRO DOC LIMITEE"
TRUE,8000312,"alendronic acid",9001025,"alendronic acid (alendronate sodium) 10 mg oral tablet","02394863","MINT-ALENDRONATE (alendronic acid (alendronate sodium) 10 mg oral tablet) MINT PHARMACEUTICALS INC"
TRUE,8000312,"alendronic acid",9000973,"alendronic acid (alendronate sodium) 70 mg oral tablet","02394871","MINT-ALENDRONATE (alendronic acid (alendronate sodium) 70 mg oral tablet) MINT PHARMACEUTICALS INC"
FALSE,NA,"anastrozole",9002909,"anastrozole 1 mg oral tablet","02394898","ACT ANASTROZOLE (anastrozole 1 mg oral tablet) ACTAVIS PHARMA COMPANY"
FALSE,NA,"glycopyrronium (glycopyrronium bromide)",9005156,"glycopyrronium (glycopyrronium bromide) 50 mcg inhalation powder capsule","02394936","SEEBRI BREEZHALER (glycopyrronium (glycopyrronium bromide) 50 mcg inhalation powder capsule) NOVARTIS PHARMACEUTICALS CANADA INC"
FALSE,NA,"avobenzone and homosalate and octisalate and octocrylene and oxybenzone",9005463,"avobenzone 2 % and homosalate 10 % and octisalate 5 % and octocrylene 2 % and oxybenzone 5 % spray (bag-on-valve)","02395002","SUNZONE FAMILY SPF 45 (avobenzone 2 % and homosalate 10 % and octisalate 5 % and octocrylene 2 % and oxybenzone 5 % spray (bag-on-valve)) EMPACK SPRAYTECH INC"
FALSE,NA,"avobenzone and homosalate and octisalate and octocrylene and oxybenzone",9005463,"avobenzone 2 % and homosalate 10 % and octisalate 5 % and octocrylene 2 % and oxybenzone 5 % spray (bag-on-valve)","02395010","SUNZONE SPORT SPF 45 (avobenzone 2 % and homosalate 10 % and octisalate 5 % and octocrylene 2 % and oxybenzone 5 % spray (bag-on-valve)) EMPACK SPRAYTECH INC"
FALSE,NA,"avobenzone and homosalate and octisalate and octocrylene and oxybenzone",9005463,"avobenzone 2 % and homosalate 10 % and octisalate 5 % and octocrylene 2 % and oxybenzone 5 % spray (bag-on-valve)","02395037","SUNZONE KIDS SPF 45 (avobenzone 2 % and homosalate 10 % and octisalate 5 % and octocrylene 2 % and oxybenzone 5 % spray (bag-on-valve)) EMPACK SPRAYTECH INC"
FALSE,NA,"nitrogen",9005117,"nitrogen 99.5 % cutaneous liquid","02395045","LIQUID NITROGEN (nitrogen 99.5 % cutaneous liquid) NORTHSIDE DEVELOPMENT CORPORATION"
FALSE,NA,"avobenzone and homosalate and octisalate and octocrylene and oxybenzone",9004848,"avobenzone 3 % and homosalate 15 % and octisalate 5 % and octocrylene 5 % and oxybenzone 6 % lotion","02395096","SPF 60 ULTRA LIGHT ADVANCED WEIGHTLESS FACE LOTION (avobenzone 3 % and homosalate 15 % and octisalate 5 % and octocrylene 5 % and oxybenzone 6 % lotion) OMBRELLE CANADA"
TRUE,8000300,"candesartan and hydrochlorothiazide",9001282,"candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet","02395126","APO-CANDESARTAN/HCTZ (candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet) APOTEX INC"
TRUE,8000300,"candesartan and hydrochlorothiazide",9001283,"candesartan cilexetil 32 mg and hydrochlorothiazide 25 mg oral tablet","02395134","APO-CANDESARTAN/HCTZ (candesartan cilexetil 32 mg and hydrochlorothiazide 25 mg oral tablet) APOTEX INC"
FALSE,NA,"sodium chloride",9001955,"sodium chloride 900 mg per 100 mL solution for injection","02395150","SODIUM CHLORIDE 0.9% INJECTION (sodium chloride 900 mg per 100 mL solution for injection) FRESENIUS KABI CANADA LTD"
TRUE,8000277,"telmisartan",9000866,"telmisartan 40 mg oral tablet","02395223","TELMISARTAN (telmisartan 40 mg oral tablet) PRO DOC LIMITEE"
TRUE,8000277,"telmisartan",9000867,"telmisartan 80 mg oral tablet","02395231","TELMISARTAN (telmisartan 80 mg oral tablet) PRO DOC LIMITEE"
TRUE,8000215,"lansoprazole",9000594,"lansoprazole 15 mg gastro-resistant capsule","02395258","PMS-LANSOPRAZOLE (lansoprazole 15 mg gastro-resistant capsule) PHARMASCIENCE INC"
TRUE,8000215,"lansoprazole",9000595,"lansoprazole 30 mg gastro-resistant capsule","02395266","PMS-LANSOPRAZOLE (lansoprazole 30 mg gastro-resistant capsule) PHARMASCIENCE INC"
FALSE,NA,"temozolomide",9003433,"temozolomide 20 mg oral capsule","02395274","ACT TEMOZOLOMIDE (temozolomide 20 mg oral capsule) ACTAVIS PHARMA COMPANY"
FALSE,NA,"temozolomide",9003432,"temozolomide 100 mg oral capsule","02395282","ACT TEMOZOLOMIDE (temozolomide 100 mg oral capsule) ACTAVIS PHARMA COMPANY"
FALSE,NA,"temozolomide",9004517,"temozolomide 140 mg oral capsule","02395290","ACT TEMOZOLOMIDE (temozolomide 140 mg oral capsule) ACTAVIS PHARMA COMPANY"
FALSE,NA,"temozolomide",9003434,"temozolomide 250 mg oral capsule","02395312","ACT TEMOZOLOMIDE (temozolomide 250 mg oral capsule) ACTAVIS PHARMA COMPANY"
TRUE,8000301,"hydrochlorothiazide and telmisartan",9000950,"hydrochlorothiazide 12.5 mg and telmisartan 80 mg oral tablet","02395355","TELMISARTAN/HCTZ (hydrochlorothiazide 12.5 mg and telmisartan 80 mg oral tablet) SANIS HEALTH INC"
TRUE,8000301,"hydrochlorothiazide and telmisartan",9001261,"hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet","02395363","TELMISARTAN/HCTZ (hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet) SANIS HEALTH INC"
FALSE,NA,"c1 esterase inhibitor (human)",9004778,"c1 esterase inhibitor (human) 500 unit per vial powder for solution for injection","02395371","CINRYZE (c1 esterase inhibitor (human) 500 unit per vial powder for solution for injection) VIROPHARMA BIOLOGICS INC"
TRUE,8000277,"telmisartan",9000866,"telmisartan 40 mg oral tablet","02395401","RAN-TELMISARTAN (telmisartan 40 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
TRUE,8000277,"telmisartan",9000867,"telmisartan 80 mg oral tablet","02395428","RAN-TELMISARTAN (telmisartan 80 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
FALSE,NA,"octinoxate and octisalate and octocrylene and oxybenzone",9005268,"octinoxate 7.5 % and octisalate 3 % and octocrylene 10 % and oxybenzone 5 % cutaneous cream","02395436","WRINKLE REPAIR MOISTURIZING CREAM SPF 30 (octinoxate 7.5 % and octisalate 3 % and octocrylene 10 % and oxybenzone 5 % cutaneous cream) SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC"
TRUE,8000248,"quetiapine",9001214,"quetiapine (quetiapine fumarate) 50 mg prolonged-release oral tablet","02395444","TEVA-QUETIAPINE XR (quetiapine (quetiapine fumarate) 50 mg prolonged-release oral tablet) TEVA CANADA LIMITED"
TRUE,8000248,"quetiapine",9001273,"quetiapine (quetiapine fumarate) 150 mg prolonged-release oral tablet","02395452","TEVA-QUETIAPINE XR (quetiapine (quetiapine fumarate) 150 mg prolonged-release oral tablet) TEVA CANADA LIMITED"
TRUE,8000248,"quetiapine",9001211,"quetiapine (quetiapine fumarate) 200 mg prolonged-release oral tablet","02395460","TEVA-QUETIAPINE XR (quetiapine (quetiapine fumarate) 200 mg prolonged-release oral tablet) TEVA CANADA LIMITED"
TRUE,8000248,"quetiapine",9001212,"quetiapine (quetiapine fumarate) 300 mg prolonged-release oral tablet","02395479","TEVA-QUETIAPINE XR (quetiapine (quetiapine fumarate) 300 mg prolonged-release oral tablet) TEVA CANADA LIMITED"
TRUE,8000248,"quetiapine",9001213,"quetiapine (quetiapine fumarate) 400 mg prolonged-release oral tablet","02395487","TEVA-QUETIAPINE XR (quetiapine (quetiapine fumarate) 400 mg prolonged-release oral tablet) TEVA CANADA LIMITED"
FALSE,NA,"charcoal activated",9003318,"charcoal activated 225 mg oral capsule","02395517","WAMPOLE ACTIVATED CHARCOAL (charcoal activated 225 mg oral capsule) JAMP PHARMA CORPORATION"
TRUE,8000301,"hydrochlorothiazide and telmisartan",9000950,"hydrochlorothiazide 12.5 mg and telmisartan 80 mg oral tablet","02395525","TELMISARTAN-HCTZ (hydrochlorothiazide 12.5 mg and telmisartan 80 mg oral tablet) PRO DOC LIMITEE"
TRUE,8000301,"hydrochlorothiazide and telmisartan",9001261,"hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet","02395533","TELMISARTAN-HCTZ (hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet) PRO DOC LIMITEE"
TRUE,8000300,"candesartan and hydrochlorothiazide",9000946,"candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet","02395541","TEVA-CANDESARTAN/HCTZ (candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet) TEVA CANADA LIMITED"
TRUE,8000300,"candesartan and hydrochlorothiazide",9001282,"candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet","02395568","TEVA-CANDESARTAN/HCTZ (candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet) TEVA CANADA LIMITED"
FALSE,NA,"avobenzone and homosalate and octisalate and octocrylene and oxybenzone",9005015,"avobenzone 2 % and homosalate 5 % and octisalate 5 % and octocrylene 2 % and oxybenzone 4 % lotion","02395630","MK MEN ADVANCED FACIAL HYDRATOR SUNSCREEN SPF 30 (avobenzone 2 % and homosalate 5 % and octisalate 5 % and octocrylene 2 % and oxybenzone 4 % lotion) MARY KAY COSMETICS LTD"
FALSE,NA,"anastrozole",9002909,"anastrozole 1 mg oral tablet","02395649","ANASTROZOLE (anastrozole 1 mg oral tablet) PRO DOC LIMITEE"
TRUE,8000127,"fentanyl",9001249,"fentanyl 12 mcg per hour transdermal patch","02395657","FENTANYL PATCH (fentanyl 12 mcg per hour transdermal patch) PRO DOC LIMITEE"
TRUE,8000127,"fentanyl",9001163,"fentanyl 50 mcg per hour transdermal patch","02395673","FENTANYL PATCH (fentanyl 50 mcg per hour transdermal patch) PRO DOC LIMITEE"
TRUE,8000127,"fentanyl",9001164,"fentanyl 75 mcg per hour transdermal patch","02395681","FENTANYL PATCH (fentanyl 75 mcg per hour transdermal patch) PRO DOC LIMITEE"
TRUE,8000127,"fentanyl",9001161,"fentanyl 100 mcg per hour transdermal patch","02395703","FENTANYL PATCH (fentanyl 100 mcg per hour transdermal patch) PRO DOC LIMITEE"
TRUE,8000240,"topiramate",9000715,"topiramate 25 mg oral tablet","02395738","TOPIRAMATE TABLETS (topiramate 25 mg oral tablet) ACCORD HEALTHCARE INC"
TRUE,8000240,"topiramate",9000713,"topiramate 100 mg oral tablet","02395746","TOPIRAMATE TABLETS (topiramate 100 mg oral tablet) ACCORD HEALTHCARE INC"
TRUE,8000240,"topiramate",9000714,"topiramate 200 mg oral tablet","02395754","TOPIRAMATE TABLETS (topiramate 200 mg oral tablet) ACCORD HEALTHCARE INC"
TRUE,8000266,"candesartan",9000831,"candesartan cilexetil 8 mg oral tablet","02395762","DOM-CANDESARTAN (candesartan cilexetil 8 mg oral tablet) DOMINION PHARMACAL"
FALSE,NA,"cyproterone",9002103,"cyproterone acetate 50 mg oral tablet","02395797","RIVA-CYPROTERONE (cyproterone acetate 50 mg oral tablet) LABORATOIRE RIVA INC"
FALSE,NA,"avobenzone and octinoxate",9005474,"avobenzone 0.75 % and octinoxate 2 % lotion","02395843","SPF 30 FPS (avobenzone 0.75 % and octinoxate 2 % lotion) EMPACK SPRAYTECH INC"
FALSE,NA,"avobenzone and octinoxate",9005464,"avobenzone 3 % and octinoxate 4 % lotion","02395851","SUNZONE SUNSCREEN LOTION ÉCRAN SOLAIRE WORK TRAVAIL 60 SPF/FPS (avobenzone 3 % and octinoxate 4 % lotion) EMPACK SPRAYTECH INC"
FALSE,NA,"avobenzone and octinoxate",9005474,"avobenzone 0.75 % and octinoxate 2 % lotion","02395886","SUNSCREEN LOTION FACE SPF 30 (avobenzone 0.75 % and octinoxate 2 % lotion) EMPACK SPRAYTECH INC"
FALSE,NA,"avobenzone and octinoxate",9005464,"avobenzone 3 % and octinoxate 4 % lotion","02395894","SUNZONE SUNSCREEN LOTION ÉCRAN SOLAIRE BABY BEBE 60 SPF/FPS (avobenzone 3 % and octinoxate 4 % lotion) EMPACK SPRAYTECH INC"
FALSE,NA,"avobenzone and octinoxate",9005474,"avobenzone 0.75 % and octinoxate 2 % lotion","02395916","SUNSCREEN LOTION FAMILY SPF 30 (avobenzone 0.75 % and octinoxate 2 % lotion) EMPACK SPRAYTECH INC"
FALSE,NA,"avobenzone and octinoxate",9005464,"avobenzone 3 % and octinoxate 4 % lotion","02395924","SUNZONE SUNSCREEN LOTION ÉCRAN SOLAIRE FAMILY FAMILLE 60 SPF/FPS (avobenzone 3 % and octinoxate 4 % lotion) EMPACK SPRAYTECH INC"
FALSE,NA,"avobenzone and octinoxate",9005474,"avobenzone 0.75 % and octinoxate 2 % lotion","02395940","SUNSCREEN LOTION SPORT SPF 30 (avobenzone 0.75 % and octinoxate 2 % lotion) EMPACK SPRAYTECH INC"
FALSE,NA,"avobenzone and octinoxate",9005464,"avobenzone 3 % and octinoxate 4 % lotion","02395959","SUNZONE SUNSCREEN LOTION ÉCRAN SOLAIRE SPORT 60 SPF/FPS (avobenzone 3 % and octinoxate 4 % lotion) EMPACK SPRAYTECH INC"
FALSE,NA,"avobenzone and octinoxate",9005474,"avobenzone 0.75 % and octinoxate 2 % lotion","02395975","SUNSCREEN LOTION KIDS SPF 30 (avobenzone 0.75 % and octinoxate 2 % lotion) EMPACK SPRAYTECH INC"
FALSE,NA,"avobenzone and octinoxate",9005464,"avobenzone 3 % and octinoxate 4 % lotion","02395983","SUNSCREEN LOTION KIDS SPF 50+ (avobenzone 3 % and octinoxate 4 % lotion) EMPACK SPRAYTECH INC"
FALSE,NA,"ensulizole and octinoxate and octisalate and zinc oxide",9005283,"ensulizole 4 % and octinoxate 7.5 % and octisalate 5 % and zinc oxide 4.9 % cutaneous cream","02395991","HYDRA VÉGÉTAL CRÈME HYDRATANTE FPS 25 (ensulizole 4 % and octinoxate 7.5 % and octisalate 5 % and zinc oxide 4.9 % cutaneous cream) YVES ROCHER AMERIQUE DU NORD INC"
TRUE,8000218,"naproxen",9001275,"naproxen sodium 220 mg oral tablet","02396009","NAPROXEN MENSTRUAL PAIN RELIEF (naproxen sodium 220 mg oral tablet) PHARMASCIENCE INC"
TRUE,8000240,"topiramate",9000715,"topiramate 25 mg oral tablet","02396076","RAN-TOPIRAMATE (topiramate 25 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
TRUE,8000240,"topiramate",9000713,"topiramate 100 mg oral tablet","02396084","RAN-TOPIRAMATE (topiramate 100 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
TRUE,8000240,"topiramate",9000714,"topiramate 200 mg oral tablet","02396092","RAN-TOPIRAMATE (topiramate 200 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
TRUE,8000328,"levetiracetam",9001035,"levetiracetam 250 mg oral tablet","02396106","RAN-LEVETIRACETAM (levetiracetam 250 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
TRUE,8000328,"levetiracetam",9001036,"levetiracetam 500 mg oral tablet","02396114","RAN-LEVETIRACETAM (levetiracetam 500 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
TRUE,8000328,"levetiracetam",9001037,"levetiracetam 750 mg oral tablet","02396122","RAN-LEVETIRACETAM (levetiracetam 750 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
TRUE,8000276,"rizatriptan",9000865,"rizatriptan (rizatriptan benzoate) 10 mg orodispersible tablet","02396203","DOM-RIZATRIPTAN RDT (rizatriptan (rizatriptan benzoate) 10 mg orodispersible tablet) DOMINION PHARMACAL"
TRUE,8000301,"hydrochlorothiazide and telmisartan",9000950,"hydrochlorothiazide 12.5 mg and telmisartan 80 mg oral tablet","02396238","RAN-TELMISARTAN HCTZ (hydrochlorothiazide 12.5 mg and telmisartan 80 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
TRUE,8000301,"hydrochlorothiazide and telmisartan",9001261,"hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet","02396246","RAN-TELMISARTAN HCTZ (hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
FALSE,NA,"avobenzone and homosalate and octisalate and octocrylene and oxybenzone",9005306,"avobenzone 3 % and homosalate 9 % and octisalate 4 % and octocrylene 2.7 % and oxybenzone 4 % cutaneous cream","02396262","DEFEND AND RESTORE MOISTURE CRÈME (avobenzone 3 % and homosalate 9 % and octisalate 4 % and octocrylene 2.7 % and oxybenzone 4 % cutaneous cream) BEAUTICONTROL CANADA"
TRUE,8000046,"allopurinol",9000159,"allopurinol 100 mg oral tablet","02396327","MAR-ALLOPURINOL (allopurinol 100 mg oral tablet) MARCAN PHARMACEUTICALS INC"
TRUE,8000046,"allopurinol",9000160,"allopurinol 200 mg oral tablet","02396335","MAR-ALLOPURINOL (allopurinol 200 mg oral tablet) MARCAN PHARMACEUTICALS INC"
TRUE,8000046,"allopurinol",9000073,"allopurinol 300 mg oral tablet","02396343","MAR-ALLOPURINOL (allopurinol 300 mg oral tablet) MARCAN PHARMACEUTICALS INC"
FALSE,NA,"topotecan",9005011,"topotecan (topotecan hydrochloride) 1 mg per mL solution for injection","02396378","TOPOTECAN HYDROCHLORIDE FOR INJECTION (topotecan (topotecan hydrochloride) 1 mg per mL solution for injection) ACCORD HEALTHCARE INC"
FALSE,NA,"vancomycin (vancomycin hydrochloride)",9005169,"vancomycin (vancomycin hydrochloride) 1000 mg per vial powder for solution for injection","02396386","VANCOMYCIN HYDROCHLORIDE FOR INJECTION (vancomycin (vancomycin hydrochloride) 1000 mg per vial powder for solution for injection) STERIMAX INC"
FALSE,NA,"avobenzone and bemotrizinol and octisalate and octocrylene",9005391,"avobenzone 2.5 % and bemotrizinol 0.5 % and octisalate 5 % and octocrylene 5 % cutaneous stick","02396408","SOLEIL PROTEXION SUN LIP STICK VELVET MOISTURE SPF 30 (avobenzone 2.5 % and bemotrizinol 0.5 % and octisalate 5 % and octocrylene 5 % cutaneous stick) JOHNSON & JOHNSON INC"
TRUE,8000235,"atorvastatin",9000703,"atorvastatin (atorvastatin calcium) 10 mg oral tablet","02396424","ATORVASTATIN (atorvastatin (atorvastatin calcium propylene glycol solvate) 10 mg oral tablet) APOTEX INC"
TRUE,8000235,"atorvastatin",9000704,"atorvastatin (atorvastatin calcium) 20 mg oral tablet","02396432","ATORVASTATIN (atorvastatin (atorvastatin calcium propylene glycol solvate) 20 mg oral tablet) APOTEX INC"
TRUE,8000235,"atorvastatin",9000705,"atorvastatin (atorvastatin calcium) 40 mg oral tablet","02396440","ATORVASTATIN (atorvastatin (atorvastatin calcium propylene glycol solvate) 40 mg oral tablet) APOTEX INC"
TRUE,8000235,"atorvastatin",9000947,"atorvastatin (atorvastatin calcium) 80 mg oral tablet","02396459","ATORVASTATIN (atorvastatin (atorvastatin calcium propylene glycol solvate) 80 mg oral tablet) APOTEX INC"
FALSE,NA,"benzalkonium",9004469,"benzalkonium chloride 0.1 % cutaneous solution","02396475","AXSEPT FOAMING HAND SANITIZER (benzalkonium chloride 0.1 % cutaneous solution) PHARMAX LIMITED"
TRUE,8000348,"pregabalin",9001116,"pregabalin 25 mg oral capsule","02396483","PREGABALIN (pregabalin 25 mg oral capsule) PRO DOC LIMITEE"
TRUE,8000179,"desogestrel and ethinyl estradiol",9000460,"desogestrel 0.15 mg and ethinyl estradiol 0.03 mg oral tablet","02396491","FREYA 21 (desogestrel 0.15 mg and ethinyl estradiol 0.03 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
TRUE,8000348,"pregabalin",9001118,"pregabalin 50 mg oral capsule","02396505","PREGABALIN (pregabalin 50 mg oral capsule) PRO DOC LIMITEE"
TRUE,8000348,"pregabalin",9001119,"pregabalin 75 mg oral capsule","02396513","PREGABALIN (pregabalin 75 mg oral capsule) PRO DOC LIMITEE"
