"ccdd","tm_code","tm_formal_name","n_dins","n_ntps","tm_status","tm_status_effective_time"
FALSE,NA,"homosalate and octinoxate and oxybenzone",2,2,"active","20020202"
FALSE,NA,"phospholipid and surfactant-associated proteins sp-b and sp-c",1,1,"active","20020205"
FALSE,NA,"budesonide and formoterol",2,1,"active","20020208"
FALSE,NA,"perflutren",1,1,"active","20020216"
FALSE,NA,"glimepiride",9,1,"active","20020312"
FALSE,NA,"oxcarbazepine",10,2,"active","20020401"
FALSE,NA,"glatiramer acetate",2,1,"active","20020501"
FALSE,NA,"tirofiban (tirofiban hydrochloride)",1,1,"active","20020501"
FALSE,NA,"glucagon (recombinant dna origin)",1,1,"active","20020527"
FALSE,NA,"anakinra",1,1,"active","20020529"
FALSE,NA,"vitamin C (ascorbic acid)",2,1,"active","20020529"
FALSE,NA,"avobenzone and octinoxate and octisalate and oxybenzone and titanium dioxide",1,1,"active","20020601"
FALSE,NA,"dimethicone",9,5,"active","20020601"
FALSE,NA,"octinoxate and titanium dioxide",61,7,"active","20020603"
FALSE,NA,"trandolapril and verapamil",2,1,"active","20020715"
FALSE,NA,"valganciclovir (valganciclovir hydrochloride)",5,2,"active","20020716"
FALSE,NA,"fondaparinux sodium",6,1,"active","20020719"
FALSE,NA,"mefloquine (mefloquine hydrochloride)",1,1,"active","20020723"
FALSE,NA,"methazolamide",1,1,"active","20020725"
FALSE,NA,"dexamethasone (base) and framycetin and gramicidin",2,1,"active","20020726"
FALSE,NA,"flunarizine (flunarizine hydrochloride)",1,1,"active","20020808"
FALSE,NA,"thyrotropin alfa",1,1,"active","20020812"
FALSE,NA,"ganirelix (ganirelix acetate)",1,1,"active","20020823"
FALSE,NA,"avobenzone and ensulizole and octisalate and octocrylene",8,3,"active","20020901"
FALSE,NA,"fludarabine phosphate",4,3,"active","20020924"
FALSE,NA,"alteplase",1,1,"active","20020926"
FALSE,NA,"palivizumab",4,2,"active","20020926"
FALSE,NA,"latanoprost and timolol",6,1,"active","20021024"
FALSE,NA,"benzethonium chloride",7,3,"active","20021201"
FALSE,NA,"varicella-zoster virus vaccine live attenuated (oka/merck strain)",2,2,"active","20021202"
FALSE,NA,"cefuroxime (cefuroxime sodium)",6,1,"active","20021205"
FALSE,NA,"dextran 70 and glycerine and hypromellose",1,1,"active","20030102"
FALSE,NA,"piperacillin (piperacillin sodium)",6,1,"active","20030123"
FALSE,NA,"acetaminophen and doxylamine and pseudoephedrine hydrochloride",4,2,"active","20030307"
FALSE,NA,"cetirizine and pseudoephedrine hydrochloride",1,1,"active","20030307"
FALSE,NA,"docusate sodium and sennosides",5,1,"active","20030307"
FALSE,NA,"octinoxate and octisalate and octocrylene and oxybenzone",13,5,"active","20030314"
FALSE,NA,"pimecrolimus",1,1,"active","20030324"
FALSE,NA,"pramoxine hydrochloride and zinc acetate",2,1,"active","20030402"
FALSE,NA,"avobenzone and ensulizole and octocrylene and terephthalylidene dicamphor sulfonic acid",1,1,"active","20030409"
FALSE,NA,"varicella-zoster virus vaccine live attenuated (oka/merck strain) and water",1,1,"active","20030409"
FALSE,NA,"recombinant cholera toxin b subunit and vibrio cholerae inaba 48 classical biotype, heat inactivated and vibrio cholerae inaba 6973 e1 tor biotype, formalin inactivated and vibrio cholerae ogawa 50 classical biotype, formalin inactivated and vibrio cholerae ogawa 50 classical biotype, heat inactivated",1,1,"active","20030415"
FALSE,NA,"anti-thymocyte globulin (rabbit)",1,1,"active","20030506"
FALSE,NA,"milrinone (milrinone lactate)",2,1,"active","20030625"
FALSE,NA,"allergenic extract non-pollen",3,1,"active","20030630"
FALSE,NA,"allergenic extracts pollens",3,1,"active","20030630"
FALSE,NA,"ibuprofen and methocarbamol",9,1,"active","20030702"
FALSE,NA,"calcium chloride and dextrose and magnesium chloride and sodium bicarbonate and sodium chloride and sodium lactate",6,1,"active","20030805"
FALSE,NA,"cefotaxime sodium",4,1,"active","20030811"
FALSE,NA,"peginterferon alfa-2a",2,1,"active","20030814"
FALSE,NA,"enfuvirtide",1,1,"active","20030818"
FALSE,NA,"ertapenem (ertapenem sodium)",1,1,"active","20030827"
FALSE,NA,"menotropins",2,1,"active","20030828"
FALSE,NA,"disopyramide",1,1,"active","20030912"
FALSE,NA,"petrolatum and zinc oxide",2,2,"active","20031010"
FALSE,NA,"octinoxate and octocrylene and oxybenzone",3,2,"active","20031025"
FALSE,NA,"almotriptan (almotriptan malate)",9,1,"active","20031208"
FALSE,NA,"brimonidine tartrate and timolol",1,1,"active","20031211"
FALSE,NA,"gefitinib",1,1,"active","20031217"
FALSE,NA,"follitropin alfa",6,2,"active","20031229"
FALSE,NA,"avobenzone and homosalate and octinoxate and oxybenzone",10,2,"active","20040105"
FALSE,NA,"atazanavir (atazanavir sulfate)",9,1,"active","20040109"
FALSE,NA,"acetaminophen and chlorpheniramine maleate",1,1,"active","20040112"
FALSE,NA,"acetaminophen and chlorpheniramine maleate and dextromethorphan hydrobromide",3,2,"active","20040112"
FALSE,NA,"chlorpheniramine maleate and dextromethorphan hydrobromide",4,2,"active","20040112"
FALSE,NA,"alcohol anhydrous and butanediol and propyl alcohol and propylene glycol",1,1,"active","20040120"
FALSE,NA,"amphetamine and dextroamphetamine",24,1,"active","20040130"
FALSE,NA,"gadobutrol",1,1,"active","20040130"
FALSE,NA,"guaifenesin and pseudoephedrine hydrochloride",1,1,"active","20040202"
FALSE,NA,"avobenzone and octisalate and octocrylene",47,7,"active","20040301"
FALSE,NA,"cetrorelix (cetrorelix acetate)",1,1,"active","20040303"
FALSE,NA,"octinoxate and oxybenzone and zinc oxide",3,3,"active","20040312"
FALSE,NA,"pegfilgrastim",1,1,"active","20040312"
FALSE,NA,"tenofovir disoproxil fumarate",1,1,"active","20040315"
FALSE,NA,"vardenafil (vardenafil hydrochloride)",4,2,"active","20040317"
FALSE,NA,"agalsidase alfa",1,1,"active","20040318"
FALSE,NA,"glycerine and naphazoline hydrochloride and zinc sulfate",1,1,"active","20040324"
FALSE,NA,"polyvinyl alcohol and povidone",1,1,"active","20040324"
FALSE,NA,"agalsidase beta",2,1,"active","20040408"
FALSE,NA,"polyethylene glycol 400 and propylene glycol",1,1,"active","20040408"
FALSE,NA,"flumazenil",2,1,"active","20040421"
FALSE,NA,"treprostinil (treprostinil sodium)",4,1,"active","20040430"
FALSE,NA,"octinoxate and octisalate and octocrylene and zinc oxide",5,1,"active","20040510"
FALSE,NA,"clodronate disodium",1,1,"active","20040513"
FALSE,NA,"hyprolose",1,1,"active","20040525"
FALSE,NA,"miglustat",1,1,"active","20040526"
FALSE,NA,"aminolevulinic acid hydrochloride",1,1,"active","20040603"
FALSE,NA,"fulvestrant",1,1,"active","20040614"
FALSE,NA,"amiloride hydrochloride",1,1,"active","20040618"
FALSE,NA,"eprosartan (eprosartan mesylate) and hydrochlorothiazide",1,1,"active","20040706"
FALSE,NA,"teriparatide",1,1,"active","20040715"
FALSE,NA,"chlorpheniramine maleate and ibuprofen and pseudoephedrine hydrochloride",7,3,"active","20040802"
FALSE,NA,"pemetrexed (pemetrexed disodium)",3,1,"active","20040803"
FALSE,NA,"laronidase",1,1,"active","20040812"
FALSE,NA,"chorionic gonadotropin",1,1,"active","20040913"
FALSE,NA,"cinacalcet (cinacalcet hydrochloride)",12,1,"active","20040916"
FALSE,NA,"peginterferon alfa-2b and ribavirin",4,1,"active","20040917"
FALSE,NA,"rasburicase",1,1,"active","20040921"
FALSE,NA,"terconazole",1,1,"active","20040921"
FALSE,NA,"octinoxate and terephthalylidene dicamphor sulfonic acid and titanium dioxide",1,1,"active","20040923"
FALSE,NA,"adalimumab",3,1,"active","20040924"
FALSE,NA,"gatifloxacin",1,1,"active","20040927"
FALSE,NA,"eletriptan (eletriptan hydrobromide)",10,1,"active","20041013"
FALSE,NA,"zoledronic acid (zoledronic acid monohydrate)",14,1,"active","20041014"
FALSE,NA,"ethacrynic acid",1,1,"active","20041015"
FALSE,NA,"imatinib (imatinib mesylate)",10,1,"active","20041025"
FALSE,NA,"gadobenate dimeglumine",1,1,"active","20041028"
FALSE,NA,"alfentanil (alfentanil hydrochloride)",1,1,"active","20041101"
FALSE,NA,"anagrelide (anagrelide hydrochloride monohydrate)",3,1,"active","20041105"
FALSE,NA,"etidronate disodium",1,1,"active","20041110"
FALSE,NA,"voriconazole",11,3,"active","20041112"
FALSE,NA,"alcohol anhydrous and benzalkonium",5,4,"active","20041120"
FALSE,NA,"citric acid and magnesium oxide and sodium picosulfate",3,1,"active","20041125"
FALSE,NA,"avobenzone and octinoxate and zinc oxide",1,1,"active","20041130"
FALSE,NA,"levofloxacin",23,3,"active","20041130"
FALSE,NA,"glycerine and propylene glycol",3,1,"active","20041201"
FALSE,NA,"antihemophilic factor (human) and von willebrand factor (human)",3,1,"active","20041206"
FALSE,NA,"memantine hydrochloride",12,1,"active","20041216"
FALSE,NA,"acetaminophen and pamabrom",1,1,"active","20041220"
FALSE,NA,"choriogonadotropin alpha",2,1,"active","20041220"
FALSE,NA,"fosamprenavir (fosamprenavir calcium)",2,2,"active","20041222"
FALSE,NA,"vinorelbine (vinorelbine tartrate)",3,1,"active","20041222"
FALSE,NA,"quinagolide (quinagolide hydrochloride)",4,1,"active","20041229"
FALSE,NA,"bortezomib (bortezomib mannitol boronic ester)",4,1,"active","20050201"
FALSE,NA,"omalizumab",2,2,"active","20050203"
FALSE,NA,"paclitaxel",6,2,"active","20050207"
FALSE,NA,"benzethonium chloride and benzocaine",1,1,"active","20050209"
FALSE,NA,"mycophenolic acid (mycophenolate sodium)",4,1,"active","20050211"
FALSE,NA,"iron (sodium ferric gluconate complex in sucrose injection)",1,1,"active","20050302"
FALSE,NA,"iodoform",1,1,"active","20050303"
FALSE,NA,"dextran 70 and polyethylene glycol 400 and povidone and tetrahydrozoline hydrochloride",3,1,"active","20050308"
FALSE,NA,"dextromethorphan hydrobromide and guaifenesin and menthol",3,2,"active","20050330"
FALSE,NA,"avobenzone and homosalate and octinoxate and octisalate and oxybenzone",9,2,"active","20050401"
FALSE,NA,"cilazapril (cilazapril monohydrate)",16,1,"active","20050401"
FALSE,NA,"octinoxate and oxybenzone and titanium dioxide and zinc oxide",1,1,"active","20050401"
FALSE,NA,"octinoxate and titanium dioxide and zinc oxide",15,4,"active","20050401"
FALSE,NA,"avobenzone and ensulizole and octocrylene and oxybenzone",1,1,"active","20050504"
FALSE,NA,"avobenzone and octocrylene and oxybenzone and titanium dioxide",3,1,"active","20050504"
FALSE,NA,"oxybenzone and padimate o",3,1,"active","20050515"
FALSE,NA,"rabies vaccine inactivated (purified chick embryo cell culture)",1,1,"active","20050516"
FALSE,NA,"white petrolatum",7,3,"active","20050520"
FALSE,NA,"bacitracin zinc and gramicidin and lidocaine and polymyxin b (polymyxin b sulfate)",1,1,"active","20050524"
FALSE,NA,"cannabidiol (cannabis sativa extract) and delta-9-tetrahydrocannabinol (cannabis sativa extract)",1,1,"active","20050622"
FALSE,NA,"lutropin alfa",1,1,"active","20050628"
FALSE,NA,"hydroquinone and octinoxate and oxybenzone",1,1,"active","20050713"
FALSE,NA,"erlotinib (erlotinib hydrochloride)",8,1,"active","20050719"
FALSE,NA,"docosanol",1,1,"active","20050815"
FALSE,NA,"lamivudine and NA",6,1,"active","20050817"
FALSE,NA,"octinoxate and octocrylene and titanium dioxide",3,2,"active","20050907"
FALSE,NA,"insulin aspart and insulin aspart protamine",1,1,"active","20050912"
FALSE,NA,"acetaminophen and chlorpheniramine maleate and dextromethorphan hydrobromide and guaifenesin and pseudoephedrine hydrochloride",3,1,"active","20050923"
FALSE,NA,"dextromethorphan hydrobromide and guaifenesin and menthol and pseudoephedrine hydrochloride",1,1,"active","20050930"
FALSE,NA,"guaifenesin and menthol",4,3,"active","20050930"
FALSE,NA,"eflornithine hydrochloride",1,1,"active","20051101"
FALSE,NA,"bevacizumab",1,1,"active","20051102"
FALSE,NA,"hepatitis a vaccine, inactivated and salmonella typhi vi capsular polysaccharide vaccine",1,1,"active","20051109"
FALSE,NA,"nitric oxide",5,1,"active","20051123"
FALSE,NA,"tipranavir",1,1,"active","20051201"
FALSE,NA,"triptorelin (triptorelin pamoate)",3,1,"active","20051215"
FALSE,NA,"etanercept",3,1,"active","20051221"
FALSE,NA,"amlodipine and atorvastatin",28,1,"active","20051223"
FALSE,NA,"lactic acid and magnesium chloride and sodium bicarbonate and sodium chloride",1,1,"active","20051224"
FALSE,NA,"pegvisomant",5,1,"active","20060124"
FALSE,NA,"avobenzone and octisalate and octocrylene and oxybenzone and terephthalylidene dicamphor sulfonic acid and titanium dioxide",2,1,"active","20060215"
FALSE,NA,"calcium chloride and dextrose anhydrous and lactic acid and magnesium chloride and potassium chloride and sodium bicarbonate and sodium chloride",1,1,"active","20060221"
FALSE,NA,"insulin isophane injection pork",1,1,"active","20060401"
FALSE,NA,"insulin pork",1,1,"active","20060401"
FALSE,NA,"trospium chloride",1,1,"active","20060404"
FALSE,NA,"darifenacin (darifenacin hydrobromide)",2,1,"active","20060406"
FALSE,NA,"emtricitabine and tenofovir disoproxil fumarate",1,1,"active","20060406"
FALSE,NA,"timolol and travoprost",1,1,"active","20060411"
FALSE,NA,"adefovir dipivoxil",2,1,"active","20060418"
FALSE,NA,"acetaminophen and doxylamine and phenylephrine",1,1,"active","20060611"
FALSE,NA,"acetaminophen and dextromethorphan hydrobromide and doxylamine",5,3,"active","20060612"
FALSE,NA,"midodrine hydrochloride",2,1,"active","20060613"
FALSE,NA,"acetaminophen and caffeine and pyrilamine maleate",3,1,"active","20060622"
FALSE,NA,"sunitinib (sunitinib malate)",3,1,"active","20060622"
FALSE,NA,"acetaminophen and dextromethorphan hydrobromide and phenylephrine",10,5,"active","20060626"
FALSE,NA,"dextromethorphan hydrobromide and phenylephrine",4,3,"active","20060710"
FALSE,NA,"acetaminophen and chlorpheniramine maleate and dextromethorphan hydrobromide and phenylephrine",5,1,"active","20060724"
FALSE,NA,"sorafenib (sorafenib tosylate)",1,1,"active","20060731"
FALSE,NA,"abatacept",2,2,"active","20060808"
FALSE,NA,"acetaminophen and menthol",1,1,"active","20060809"
FALSE,NA,"recombinant human papillomavirus type 11 l1 protein and recombinant human papillomavirus type 16 l1 protein and recombinant human papillomavirus type 18 l1 protein and recombinant human papillomavirus type 6 l1 protein",1,1,"active","20060816"
FALSE,NA,"cilazapril (cilazapril monohydrate) and hydrochlorothiazide",2,1,"active","20060823"
FALSE,NA,"acetaminophen and dextromethorphan hydrobromide and diphenhydramine hydrochloride",3,1,"active","20060831"
FALSE,NA,"isopropyl myristate",1,1,"active","20060901"
FALSE,NA,"trypan blue",1,1,"active","20060906"
FALSE,NA,"entecavir",4,1,"active","20060912"
FALSE,NA,"rasagiline (rasagiline mesylate)",6,1,"active","20060914"
FALSE,NA,"hydroxyethyl starch 130/0.4",2,1,"active","20060918"
FALSE,NA,"antihemophilic factor (recombinant)",20,2,"active","20061006"
FALSE,NA,"human-bovine rotavirus reassortant type g1 and human-bovine rotavirus reassortant type g2 and human-bovine rotavirus reassortant type g3 and human-bovine rotavirus reassortant type g4 and human-bovine rotavirus reassortant type p1(8)",1,1,"active","20061016"
FALSE,NA,"meningococcal polysaccharide-diphtheria toxoid conjugate, group a and meningococcal polysaccharide-diphtheria toxoid conjugate, group c and meningococcal polysaccharide-diphtheria toxoid conjugate, group w 135 and meningococcal polysaccharide-diphtheria toxoid conjugate, group y",1,1,"active","20061020"
FALSE,NA,"desmopressin (desmopressin acetate)",5,1,"active","20061102"
FALSE,NA,"deferasirox",15,2,"active","20061110"
FALSE,NA,"ensulizole and octinoxate",4,1,"active","20061113"
FALSE,NA,"natalizumab",1,1,"active","20061121"
FALSE,NA,"idarubicin hydrochloride",3,1,"active","20061125"
FALSE,NA,"avobenzone and octinoxate and octisalate and oxybenzone",14,3,"active","20061128"
FALSE,NA,"tigecycline",2,1,"active","20061130"
FALSE,NA,"alglucosidase alfa",1,1,"active","20061206"
FALSE,NA,"lanthanum (lanthanum carbonate hydrate)",4,1,"active","20061206"
FALSE,NA,"telbivudine",1,1,"active","20061214"
FALSE,NA,"avobenzone and homosalate and octisalate and octocrylene and oxybenzone",189,9,"active","20070129"
FALSE,NA,"homosalate and octinoxate and octisalate and oxybenzone",13,5,"active","20070215"
FALSE,NA,"lanreotide (lanreotide acetate)",3,1,"active","20070222"
FALSE,NA,"ceftriaxone (ceftriaxone sodium)",19,1,"active","20070223"
FALSE,NA,"avobenzone and drometrizole trisiloxane and octocrylene and terephthalylidene dicamphor sulfonic acid and titanium dioxide",8,2,"active","20070301"
FALSE,NA,"avobenzone and drometrizole trisiloxane and octocrylene and titanium dioxide",3,1,"active","20070301"
FALSE,NA,"acetaminophen and dextromethorphan hydrobromide and guaifenesin and phenylephrine",3,2,"active","20070306"
FALSE,NA,"diphenhydramine hydrochloride and zinc acetate",2,2,"active","20070309"
FALSE,NA,"inactivated poliomyelitis vaccine (v.c.o.) type 1 mahoney and inactivated poliomyelitis vaccine (v.c.o.) type 2 mef1 and inactivated poliomyelitis vaccine (v.c.o.) type 3 saukett",1,1,"active","20070322"
FALSE,NA,"hexylresorcinol and l-menthol",1,1,"active","20070323"
FALSE,NA,"avobenzone and octisalate and octocrylene and oxybenzone",13,4,"active","20070327"
FALSE,NA,"avobenzone and homosalate and octisalate and oxybenzone and titanium dioxide",4,1,"active","20070330"
FALSE,NA,"dasatinib (dasatinib monohydrate)",6,1,"active","20070413"
FALSE,NA,"coagulation factor ix (recombinant)",5,1,"active","20070414"
FALSE,NA,"octinoxate and octocrylene and oxybenzone and sulisobenzone and titanium dioxide",2,1,"active","20070505"
FALSE,NA,"diphtheria toxoid and filamentous haemagglutinin and pertactin and pertussis toxoid and tetanus toxoid",1,1,"active","20070529"
FALSE,NA,"dyclonine hydrochloride and menthol",1,1,"active","20070531"
FALSE,NA,"posaconazole",3,3,"active","20070606"
FALSE,NA,"oxaliplatin",8,1,"active","20070717"
FALSE,NA,"ranibizumab",2,1,"active","20070726"
FALSE,NA,"acamprosate calcium",1,1,"active","20070730"
FALSE,NA,"idursulfase",1,1,"active","20070801"
FALSE,NA,"sodium oxybate",1,1,"active","20070803"
FALSE,NA,"alemtuzumab",2,1,"active","20070907"
FALSE,NA,"micafungin sodium",2,1,"active","20070918"
FALSE,NA,"aprepitant",3,2,"active","20070924"
FALSE,NA,"maraviroc",2,1,"active","20070926"
FALSE,NA,"paliperidone",3,1,"active","20071002"
FALSE,NA,"efavirenz and emtricitabine and tenofovir disoproxil fumarate",1,1,"active","20071023"
FALSE,NA,"calcium chloride and dextrose anhydrous and magnesium chloride and potassium chloride and sodium bicarbonate and sodium chloride",1,1,"active","20071031"
FALSE,NA,"calcium chloride and magnesium chloride and sodium bicarbonate and sodium chloride",1,1,"active","20071031"
FALSE,NA,"piperacillin (piperacillin sodium) and tazobactam (tazobactam sodium)",19,1,"active","20071105"
FALSE,NA,"gemcitabine (gemcitabine hydrochloride)",15,2,"active","20071120"
FALSE,NA,"aliskiren (aliskiren fumarate)",2,1,"active","20071126"
FALSE,NA,"raltegravir (raltegravir potassium)",3,2,"active","20071128"
FALSE,NA,"daptomycin",1,1,"active","20071203"
FALSE,NA,"chlorhexidine and lidocaine hydrochloride (lidocaine hydrochloride monohydrate)",1,1,"active","20071206"
FALSE,NA,"frovatriptan (frovatriptan succinate)",2,1,"active","20080104"
FALSE,NA,"ziprasidone (ziprasidone hydrochloride monohydrate)",4,1,"active","20080104"
FALSE,NA,"temsirolimus",1,1,"active","20080111"
FALSE,NA,"nelarabine",1,1,"active","20080117"
FALSE,NA,"desmopressin acetate (desmopressin acetate trihydrate)",2,1,"active","20080123"
FALSE,NA,"lenalidomide",6,1,"active","20080219"
FALSE,NA,"phenobarbital sodium",2,1,"active","20080229"
FALSE,NA,"polyvinyl alcohol and povidone and tetrahydrozoline hydrochloride",1,1,"active","20080326"
FALSE,NA,"etravirine",3,1,"active","20080327"
FALSE,NA,"avobenzone and homosalate and octisalate and oxybenzone",18,3,"active","20080403"
FALSE,NA,"calcium (calcium carbonate) and etidronate disodium",3,2,"active","20080410"
FALSE,NA,"ondansetron (ondansetron hydrochloride)",10,1,"active","20080423"
FALSE,NA,"carbidopa and entacapone and levodopa",5,1,"active","20080428"
FALSE,NA,"antihemophilic factor (human) and human plasma proteins and von willebrand factor (human)",2,1,"active","20080429"
FALSE,NA,"methylnaltrexone bromide",1,1,"active","20080507"
FALSE,NA,"panitumumab",2,1,"active","20080527"
FALSE,NA,"measles virus vaccine live attenuated and mumps virus vaccine live attenuated (jeryl lynn strain) and rubella virus vaccine live attenuated (wistar ra27/3 strain) and varicella-zoster virus vaccine live attenuated (oka/merck strain)",1,1,"active","20080604"
FALSE,NA,"penicillin g benzathine",1,1,"active","20080611"
FALSE,NA,"rho d immune globulin human",3,1,"active","20080616"
FALSE,NA,"ambrisentan",2,1,"active","20080624"
FALSE,NA,"estradiol and levonorgestrel",1,1,"active","20080625"
FALSE,NA,"coagulation factor ii (human) and coagulation factor ix (human) and coagulation factor vii (human) and coagulation factor x (human) and protein c and protein s",4,2,"active","20080708"
FALSE,NA,"homosalate and meradimate and octinoxate and octisalate and oxybenzone",2,1,"active","20080722"
FALSE,NA,"octinoxate and octisalate",5,2,"active","20080724"
FALSE,NA,"avobenzone and octinoxate and octisalate and octocrylene",13,4,"active","20080801"
FALSE,NA,"avobenzone and octinoxate and octisalate and octocrylene and padimate o",2,2,"active","20080801"
FALSE,NA,"avobenzone and octinoxate and octisalate and padimate o",1,1,"active","20080801"
FALSE,NA,"menthol and trolamine salicylate and NA",1,1,"active","20080915"
FALSE,NA,"insulin glulisine (recombinant dna origin)",3,1,"active","20080922"
FALSE,NA,"nilotinib (nilotinib hydrochloride monohydrate)",2,1,"active","20080930"
FALSE,NA,"drospirenone and estradiol",1,1,"active","20081020"
FALSE,NA,"cetuximab",1,1,"active","20081028"
FALSE,NA,"avobenzone and octinoxate and octocrylene",10,4,"active","20081204"
FALSE,NA,"diphtheria toxoid and filamentous haemagglutinin and haemophilus influenzae type b-prp and hepatitis b surface antigen (recombinant) and inactivated poliovirus type i and inactivated poliovirus type ii and inactivated poliovirus type iii and pertactin and pertussis toxoid and tetanus toxoid and tetanus toxoid adsorbed",1,1,"active","20081204"
FALSE,NA,"polyethylene glycol 3350",11,2,"active","20081210"
FALSE,NA,"rotavirus vaccine (rix4414 strain), live, oral, attenuated (human)",1,1,"active","20081216"
FALSE,NA,"ustekinumab",3,1,"active","20090105"
FALSE,NA,"octinoxate and octisalate and octocrylene and oxybenzone and titanium dioxide",1,1,"active","20090121"
FALSE,NA,"bacitracin zinc and gramicidin and lidocaine and polymyxin b sulfate",1,1,"active","20090123"
FALSE,NA,"moroctocog alfa",7,2,"active","20090123"
FALSE,NA,"betamethasone dipropionate and calcipotriol (calcipotriol monohydrate)",2,2,"active","20090128"
FALSE,NA,"ensulizole and octinoxate and octocrylene",1,1,"active","20090202"
FALSE,NA,"granisetron (granisetron hydrochloride)",5,2,"active","20090220"
FALSE,NA,"dimethicone and menthol and pramoxine hydrochloride",1,1,"active","20090305"
FALSE,NA,"benzalkonium and pramoxine hydrochloride",1,1,"active","20090312"
FALSE,NA,"darunavir (darunavir ethanolate)",5,2,"active","20090317"
FALSE,NA,"cefepime (cefepime hydrochloride)",1,1,"active","20090319"
FALSE,NA,"homosalate and meradimate and octinoxate and oxybenzone",1,1,"active","20090403"
FALSE,NA,"romiplostim",2,1,"active","20090415"
FALSE,NA,"avobenzone and homosalate and octisalate and octocrylene",89,8,"active","20090429"
FALSE,NA,"avobenzone and octocrylene and oxybenzone",16,6,"active","20090501"
FALSE,NA,"eplerenone",2,1,"active","20090505"
FALSE,NA,"lidocaine hydrochloride and menthol",1,1,"active","20090505"
FALSE,NA,"dimethicone and zinc oxide",3,1,"active","20090520"
FALSE,NA,"eculizumab",1,1,"active","20090525"
FALSE,NA,"avobenzone and drometrizole trisiloxane and octisalate and octocrylene and terephthalylidene dicamphor sulfonic acid and titanium dioxide",3,1,"active","20090527"
FALSE,NA,"lapatinib (lapatinib ditosylate monohydrate)",1,1,"active","20090605"
FALSE,NA,"methyl aminolevulinate (methyl aminolevulinate hydrochloride)",1,1,"active","20090616"
FALSE,NA,"avobenzone and octinoxate and octisalate and octocrylene and oxybenzone",10,5,"active","20090622"
FALSE,NA,"golimumab",5,1,"active","20090622"
FALSE,NA,"loteprednol etabonate",4,3,"active","20090624"
FALSE,NA,"vorinostat",1,1,"active","20090629"
FALSE,NA,"cladribine",1,1,"active","20090630"
FALSE,NA,"homosalate and octinoxate and octisalate and titanium dioxide",1,1,"active","20090708"
FALSE,NA,"avobenzone and ensulizole and octinoxate and octocrylene and oxybenzone and titanium dioxide",1,1,"active","20090713"
FALSE,NA,"incobotulinumtoxina",3,1,"active","20090721"
FALSE,NA,"nimodipine",1,1,"active","20090724"
FALSE,NA,"gramicidin and lidocaine hydrochloride and polymyxin b sulfate",5,1,"active","20090730"
FALSE,NA,"standardized kentucky blue/june grass pollen and standardized orchard grass pollen and standardized redtop grass pollen and standardized sweet vernal grass pollen and standardized timothy grass pollen",1,1,"active","20090730"
FALSE,NA,"timolol and NA",1,1,"active","20090825"
FALSE,NA,"certolizumab pegol",1,1,"active","20090831"
FALSE,NA,"dronedarone (dronedarone hydrochloride)",1,1,"active","20090928"
FALSE,NA,"avobenzone and octinoxate and octocrylene and oxybenzone",6,4,"active","20091008"
FALSE,NA,"avobenzone and drometrizole trisiloxane and octisalate and octocrylene",2,1,"active","20091102"
FALSE,NA,"aztreonam",1,1,"active","20091111"
FALSE,NA,"aliskiren (aliskiren fumarate) and hydrochlorothiazide",4,1,"active","20091124"
FALSE,NA,"degarelix (degarelix acetate)",2,1,"active","20091124"
FALSE,NA,"bacitracin zinc and gramicidin and polymyxin b sulfate",1,1,"active","20091223"
FALSE,NA,"glucagon (recombinant dna origin) (glucagon hydrochloride)",2,1,"active","20091223"
FALSE,NA,"gramicidin and polymyxin b sulfate",4,2,"active","20091223"
FALSE,NA,"inact.japanese encephal virus(attenuat. strain sa14-14-2 produced in vero cells)",1,1,"active","20091229"
FALSE,NA,"azacitidine",1,1,"active","20100104"
FALSE,NA,"chlorpheniramine maleate and phenylephrine",1,1,"active","20100111"
FALSE,NA,"diphenhydramine hydrochloride and phenylephrine",4,3,"active","20100111"
FALSE,NA,"everolimus",7,2,"active","20100119"
FALSE,NA,"anidulafungin",1,1,"active","20100125"
FALSE,NA,"besifloxacin",1,1,"active","20100127"
FALSE,NA,"octocrylene and oxybenzone",2,1,"active","20100129"
FALSE,NA,"desloratadine and pseudoephedrine sulfate",1,1,"active","20100201"
FALSE,NA,"gadoxetate disodium",1,1,"active","20100204"
FALSE,NA,"clofarabine",1,1,"active","20100210"
FALSE,NA,"recombinant human papillomavirus type 16 l1 protein and recombinant human papillomavirus type 18 l1 protein",1,1,"active","20100210"
FALSE,NA,"homosalate and hydroquinone and octinoxate and octocrylene and oxybenzone",1,1,"active","20100215"
FALSE,NA,"dexmedetomidine (dexmedetomidine hydrochloride)",2,1,"active","20100224"
FALSE,NA,"corynebacterium diphtheriae crm-197 protein and pneumococcal polysaccharide serotype 1 and pneumococcal polysaccharide serotype 14 and pneumococcal polysaccharide serotype 18c and pneumococcal polysaccharide serotype 19a and pneumococcal polysaccharide serotype 19f and pneumococcal polysaccharide serotype 23f and pneumococcal polysaccharide serotype 3 and pneumococcal polysaccharide serotype 4 and pneumococcal polysaccharide serotype 5 and pneumococcal polysaccharide serotype 6a and pneumococcal polysaccharide serotype 6b and pneumococcal polysaccharide serotype 7f and pneumococcal polysaccharide serotype 9v",1,1,"active","20100301"
FALSE,NA,"homosalate and octinoxate and octisalate and octocrylene and oxybenzone",1,1,"active","20100301"
