drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"8231","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","2","G","00634050"
"16622","645","ADDED","inactive","ASCORBIC ACID","250","MG","02051079"
"50518","645","ADDED","inactive","ASCORBIC ACID","75","MG","02231211"
"37079","645","ADDED","inactive","ASCORBIC ACID","100","MG","02216000"
"19297","645","ADDED","inactive","ASCORBIC ACID","500","MG","00873896"
"16092","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","50","MG","02057875"
"72910","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","100","MG","02248555"
"6294","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","100","MG","00639680"
"67428","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID, SODIUM ASCORBATE)","75","MG","02243510"
"65218","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","500","MG","02241565"
"4597","645","ADDED","inactive","ASCORBIC ACID","196","MG","00414867"
"51120","645","ADDED","inactive","ASCORBIC ACID","500","MG","02231741"
"70842","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID, SODIUM ASCORBATE)","75","MG","02246649"
"63810","645","ADDED","inactive","ASCORBIC ACID","170","MG","02240273"
"10779","645","ADDED","inactive","ASCORBIC ACID","50","MG","00705233"
"6953","645","ADDED","inactive","ASCORBIC ACID","500","MG","00659959"
"41515","645","ADDED","inactive","ASCORBIC ACID","100","MG","00495417"
"98623","16516","ADDED","approved","EMTRICITABINE","200","MG","02496356"
"11736","645","ADDED","inactive","ASCORBIC ACID","50","MG","00787108"
"14686","645","ADDED","inactive","ASCORBIC ACID","66.7","MG","02025590"
"47419","645","ADDED","inactive","ASCORBIC ACID","60","MG","02229514"
"65037","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","1000","MG","02241401"
"26396","645","ADDED","dormant","ASCORBIC ACID","50","MG","02023105"
"98605","10075","ADDED","approved","FENTANYL (FENTANYL CITRATE)","2500","MCG","02496186"
"34500","645","ADDED","inactive","ASCORBIC ACID","1.5","G","02168367"
"7059","645","ADDED","inactive","ASCORBIC ACID","500","MG","00690120"
"8100","645","ADDED","inactive","ASCORBIC ACID","75","MG","00705403"
"1034","645","ADDED","inactive","ASCORBIC ACID","500","MG","00086827"
"37124","645","ADDED","inactive","ASCORBIC ACID","90","MG","02217775"
"16282","645","ADDED","inactive","ASCORBIC ACID","33.3","MG","02011352"
"65572","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","50","MG","02241902"
"47887","645","ADDED","inactive","ASCORBIC ACID","500","MG","02229712"
"62871","645","ADDED","approved","ASCORBIC ACID","50","MG","02239399"
"19152","645","ADDED","inactive","ASCORBIC ACID","500","MG","02157020"
"4647","645","ADDED","inactive","ASCORBIC ACID","52","MG","00531286"
"65490","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","15","MG","02241824"
"62201","645","ADDED","inactive","ASCORBIC ACID","500","MG","02238765"
"49656","645","ADDED","approved","ASCORBIC ACID (ASCORBIC ACID)","150","MG","02230573"
"9413","645","ADDED","inactive","ASCORBIC ACID","31.25","MG","00730963"
"68215","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","50","MG","02244249"
"63146","645","ADDED","inactive","ASCORBIC ACID","500","MG","02239672"
"8090","645","ADDED","inactive","ASCORBIC ACID","284.21","MG","00662089"
"36527","645","ADDED","inactive","ASCORBIC ACID","125","MG","02205149"
"3609","645","ADDED","inactive","ASCORBIC ACID","1","G","00485608"
"5205","645","ADDED","inactive","ASCORBIC ACID","500","MG","00542482"
"2273","645","ADDED","inactive","ASCORBIC ACID","40","MG","00299820"
"14605","645","ADDED","inactive","ASCORBIC ACID","10","MG","01945580"
"14443","645","ADDED","inactive","ASCORBIC ACID","60","MG","02028115"
"14222","645","ADDED","inactive","ASCORBIC ACID","500","MG","01985345"
"9793","645","ADDED","inactive","ASCORBIC ACID","150","MG","00730769"
"15859","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID, NIACINAMIDE ASCORBATE)","100","MG","02043106"
"16864","645","ADDED","inactive","ASCORBIC ACID","60","MG","00720380"
"67541","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","500","MG","02243622"
"2325","645","ADDED","inactive","ASCORBIC ACID","250","MG","00331805"
"12143","645","ADDED","inactive","ASCORBIC ACID","10","MG","01943243"
"16953","645","ADDED","inactive","ASCORBIC ACID","250","MG","02063131"
"50925","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","90","MG","02231571"
"3275","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","1","G","00361054"
"10112","645","ADDED","inactive","ASCORBIC ACID","50","MG","00711063"
"4424","645","ADDED","inactive","ASCORBIC ACID","220","MG","00528994"
"10055","645","ADDED","inactive","ASCORBIC ACID","240","MG","00748218"
"8241","645","ADDED","inactive","ASCORBIC ACID (SODIUM ASCORBATE)","75","MG","00718084"
"4686","645","ADDED","inactive","ASCORBIC ACID","100","MG","00162507"
"68212","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","125","MG","02244246"
"68774","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","100","MG","02244784"
"8329","645","ADDED","inactive","ASCORBIC ACID","150","MG","00651036"
"4909","645","ADDED","inactive","ASCORBIC ACID","500","MG","00463108"
"60485","645","ADDED","inactive","ASCORBIC ACID","100","MG","02237167"
"1209","645","ADDED","inactive","ASCORBIC ACID","100","MG","00224073"
"2310","645","ADDED","inactive","ASCORBIC ACID (SODIUM ASCORBATE)","10","MG","00328626"
"19554","645","ADDED","inactive","ASCORBIC ACID","20","MG","02200198"
"27499","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","500","MG","02060671"
"18981","645","ADDED","inactive","ASCORBIC ACID","250","MG","02167360"
"71232","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","60","MG","02246999"
"14757","645","ADDED","inactive","ASCORBIC ACID","125","MG","02025167"
"5253","645","ADDED","inactive","ASCORBIC ACID","1","G","00588644"
"19636","645","ADDED","inactive","ASCORBIC ACID","300","MG","02185784"
"2806","645","ADDED","inactive","ASCORBIC ACID","100","MG","00415006"
"15754","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","835","MG","01961063"
"10858","645","ADDED","inactive","ASCORBIC ACID","48","MG","00796948"
"61260","645","ADDED","inactive","ASCORBIC ACID","120","MG","02237898"
"65291","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","200","MG","02241633"
"50861","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","90","MG","02231517"
"8359","645","ADDED","inactive","ASCORBIC ACID","500","MG","00721581"
"62508","645","ADDED","inactive","ASCORBIC ACID (SODIUM ASCORBATE, ASCORBIC ACID)","75","MG","02239054"
"6965","645","ADDED","inactive","ASCORBIC ACID (SAGO PALM)","504.9","MG","00679011"
"3360","645","ADDED","inactive","ASCORBIC ACID","15","MG","00468312"
"2418","645","ADDED","inactive","ASCORBIC ACID","50","MG","00365904"
"18443","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","500","MG","02153033"
"41443","645","ADDED","inactive","ASCORBIC ACID","150","MG","00432172"
"12312","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","2","G","01900722"
"5954","645","ADDED","inactive","ASCORBIC ACID","500","MG","00621811"
"98432","662","ADDED","active","PYRITHIONE ZINC","0.3","%","02494299"
"13184","645","ADDED","inactive","ASCORBIC ACID","100","MG","01946838"
"15815","645","ADDED","inactive","ASCORBIC ACID","300","MG","01932489"
"18223","645","ADDED","inactive","ASCORBIC ACID","50","MG","02086352"
"4152","645","ADDED","inactive","ASCORBIC ACID","500","MG","00514632"
"4051","645","ADDED","inactive","ASCORBIC ACID","500","MG","00520209"
"48905","645","ADDED","inactive","ASCORBIC ACID","125","MG","02230207"
"65085","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","1000","MG","02241449"
"10319","645","ADDED","inactive","ASCORBIC ACID","5","MG","00810347"
"12475","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","100","MG","00849790"
"9468","645","ADDED","inactive","ASCORBIC ACID","1","G","00700827"
"17140","645","ADDED","inactive","ASCORBIC ACID","200","MG","02080532"
"4483","645","ADDED","inactive","ASCORBIC ACID","500","MG","00537500"
"19431","645","ADDED","inactive","ASCORBIC ACID","500","MG","02169134"
"63718","645","ADDED","inactive","ASCORBIC ACID (SODIUM ASCORBATE, ASCORBIC ACID)","75","MG","02240195"
"37308","645","ADDED","inactive","ASCORBIC ACID","100","MG","02222728"
"2245","645","ADDED","inactive","ASCORBIC ACID","150","MG","00351776"
"71796","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","600","MG","02247546"
"60444","645","ADDED","inactive","ASCORBIC ACID","100","MG","02237129"
"98648","11366","ADDED","approved","ATORVASTATIN (ATORVASTATIN CALCIUM)","40","MG","02496623"
"60486","645","ADDED","inactive","ASCORBIC ACID","100","MG","02237168"
"19360","645","ADDED","inactive","ASCORBIC ACID","90","MG","02160781"
"35541","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID, CALCIUM ASCORBATE)","75","MG","02190478"
"1710","645","ADDED","inactive","ASCORBIC ACID","500","MG","00094668"
"37326","645","ADDED","inactive","ASCORBIC ACID","90","MG","02222884"
"62365","645","ADDED","inactive","ASCORBIC ACID","30","MG","02238923"
"62341","645","ADDED","inactive","ASCORBIC ACID","100","MG","02238901"
"16715","645","ADDED","inactive","ASCORBIC ACID","100","MG","02068370"
"4688","645","ADDED","inactive","ASCORBIC ACID","10","MG","00479195"
"6304","645","ADDED","inactive","ASCORBIC ACID","320","MG","00610151"
"28024","645","ADDED","inactive","ASCORBIC ACID","18.7","MG","02079739"
"49185","645","ADDED","inactive","ASCORBIC ACID","117","MG","02230387"
"4443","645","ADDED","inactive","ASCORBIC ACID","60","MG","00529990"
"31326","645","ADDED","inactive","ASCORBIC ACID","500","MG","02138425"
"4948","645","ADDED","inactive","ASCORBIC ACID","75","MG","00561746"
"8243","645","ADDED","inactive","ASCORBIC ACID","150","MG","00718017"
"15168","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID, NIACINAMIDE ASCORBATE, ACEROLA, CHERRY)","150","MG","02046334"
"7397","645","ADDED","inactive","ASCORBIC ACID","250","MG","00700479"
"65353","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","500","MG","02241693"
"14292","645","ADDED","inactive","ASCORBIC ACID","150","MG","02019566"
"47905","645","ADDED","inactive","ASCORBIC ACID","90","MG","02229726"
"32780","645","ADDED","active","ASCORBIC ACID","50","MG","02047349"
"70868","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","500","MG","02246673"
"2769","645","ADDED","inactive","ASCORBIC ACID","50","MG","00365920"
"67453","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","125","MG","02243535"
"59710","645","ADDED","inactive","ASCORBIC ACID","20","MG","02235775"
"37108","645","ADDED","inactive","ASCORBIC ACID","167","MG","02217171"
"64432","645","ADDED","inactive","ASCORBIC ACID","37.5","MG","02240841"
"41780","645","ADDED","inactive","ASCORBIC ACID","50","MG","00791911"
"18292","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","100","MG","02147297"
"64450","645","ADDED","inactive","ASCORBIC ACID","30","MG","02240859"
"64876","645","ADDED","inactive","ASCORBIC ACID","60","MG","02241266"
"61046","645","ADDED","inactive","ASCORBIC ACID","125","MG","02237700"
"27735","645","ADDED","inactive","ASCORBIC ACID","50","MG","02067420"
"53286","645","ADDED","inactive","ASCORBIC ACID","50","MG","02233352"
"18719","645","ADDED","inactive","ASCORBIC ACID","125","MG","00634719"
"65851","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","100","MG","02242173"
"70331","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","50","MG","02246181"
"19451","645","ADDED","inactive","ASCORBIC ACID","150","MG","02132001"
"2831","645","ADDED","inactive","ASCORBIC ACID","150","MG","00406902"
"18278","645","ADDED","inactive","ASCORBIC ACID","100","MG","02152045"
"19779","645","ADDED","inactive","ASCORBIC ACID (SODIUM ASCORBATE)","50","MG","02152894"
"4015","645","ADDED","inactive","ASCORBIC ACID","100","MG","00520217"
"67581","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","500","MG","02243653"
"8355","645","ADDED","inactive","ASCORBIC ACID","70","MG","00721530"
"53820","645","ADDED","inactive","ASCORBIC ACID","100","MG","02233565"
"11735","645","ADDED","inactive","ASCORBIC ACID","50","MG","00787116"
"63157","645","ADDED","inactive","ASCORBIC ACID","90","MG","02239677"
"13054","645","ADDED","inactive","ASCORBIC ACID","1","G","01939483"
"5855","645","ADDED","inactive","ASCORBIC ACID","250","MG","00593710"
"1791","645","ADDED","inactive","ASCORBIC ACID","50","MG","00179981"
"8339","645","ADDED","inactive","ASCORBIC ACID","500","MG","00530808"
"51022","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","250","MG","02231648"
"16621","645","ADDED","inactive","ASCORBIC ACID","250","MG","02051095"
"36080","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","120","MG","02198541"
"14341","645","ADDED","inactive","ASCORBIC ACID","250","MG","02008912"
"64463","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","250","MG","02240872"
"3303","645","ADDED","inactive","ASCORBIC ACID","500","MG","00463108"
"98593","13123","ADDED","approved","ROSUVASTATIN (ROSUVASTATIN CALCIUM)","5","MG","02496054"
"65534","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","90","MG","02241865"
"4376","645","ADDED","inactive","ASCORBIC ACID","250","MG","00529044"
"64431","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","100","MG","02240840"
"68793","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","500","MG","02244803"
"65282","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","90","MG","02241624"
"64589","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","90","MG","02240997"
"15160","645","ADDED","inactive","ASCORBIC ACID","250","MG","02031612"
"16150","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","75","MG","02050498"
"6678","645","ADDED","inactive","ASCORBIC ACID","1","G","00652199"
"62221","645","ADDED","inactive","ASCORBIC ACID","60","MG","02238785"
"51378","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","600","MG","02231926"
"14163","645","ADDED","inactive","ASCORBIC ACID","150","MG","00773956"
"36319","645","ADDED","inactive","ASCORBIC ACID","100","MG","02202034"
"5130","645","ADDED","inactive","ASCORBIC ACID","150","MG","00575895"
"16861","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","250","MG","02119854"
"49077","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","300","MG","02230315"
"4952","645","ADDED","inactive","ASCORBIC ACID","75","MG","00567949"
"11449","645","ADDED","inactive","ASCORBIC ACID","75","MG","01907468"
"8108","645","ADDED","inactive","ASCORBIC ACID (SODIUM ASCORBATE)","500","MG","00663034"
"12441","645","ADDED","inactive","ASCORBIC ACID","250","MG","01939475"
"70413","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","1000","MG","02246252"
"64875","645","ADDED","inactive","ASCORBIC ACID","60","MG","02241265"
"18915","645","ADDED","inactive","ASCORBIC ACID","90","MG","00839132"
"19998","645","ADDED","inactive","ASCORBIC ACID","45","MG","02139650"
"48960","645","ADDED","inactive","ASCORBIC ACID","75","MG","02230233"
"71509","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","1","MG","02247266"
"49959","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE, ASCORBIC ACID, ASCORBYL PALMITATE)","300","MG","02230701"
"8530","645","ADDED","inactive","ASCORBIC ACID","500","MG","00463108"
"17187","645","ADDED","inactive","ASCORBIC ACID","1","G","02125560"
"4790","645","ADDED","inactive","ASCORBIC ACID","100","MG","00505145"
"64791","645","ADDED","inactive","ASCORBIC ACID","100","MG","02241185"
"16927","645","ADDED","inactive","ASCORBIC ACID","500","MG","02005298"
"64601","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","90","MG","02241009"
"10527","645","ADDED","inactive","ASCORBIC ACID","500","MG","00808172"
"10484","645","ADDED","inactive","ASCORBIC ACID","125","MG","00763152"
"12564","645","ADDED","inactive","ASCORBIC ACID","35","MG","00857130"
"60143","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE, POTASSIUM ASCORBATE, MAGNESIUM ASCORBATE, ZINC ASCORBATE)","433","MG","02236853"
"13520","645","ADDED","inactive","ASCORBIC ACID","37.5","MG","01932594"
"19349","645","ADDED","inactive","ASCORBIC ACID","500","MG","02165708"
"4945","645","ADDED","inactive","ASCORBIC ACID","50","MG","00561703"
"8345","645","ADDED","inactive","ASCORBIC ACID","250","MG","00717924"
"19775","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","90","MG","02197308"
"11245","645","ADDED","inactive","ASCORBIC ACID","600","MG","00864765"
"11500","645","ADDED","inactive","ASCORBIC ACID","500","MG","01922335"
"5381","645","ADDED","inactive","ASCORBIC ACID","75","MG","00556149"
"11721","645","ADDED","inactive","ASCORBIC ACID","60","MG","00807648"
"68554","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","60","MG","02244569"
"66008","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","0.398","MG","02242299"
"4991","645","ADDED","inactive","ASCORBIC ACID","50","MG","00554359"
"62588","645","ADDED","inactive","ASCORBIC ACID","250","MG","02239133"
"18838","645","ADDED","inactive","ASCORBIC ACID","90","MG","01985337"
"4534","645","ADDED","inactive","ASCORBIC ACID","5","G","00536830"
"19773","645","ADDED","inactive","ASCORBIC ACID","150","MG","02080516"
"26243","645","ADDED","inactive","ASCORBIC ACID","1.7","MG","02018780"
"15519","645","ADDED","inactive","ASCORBIC ACID","250","MG","01949241"
"62381","645","ADDED","inactive","ASCORBIC ACID","16.6","MG","02238939"
"22349","645","ADDED","inactive","ASCORBIC ACID (SODIUM ASCORBATE)","888.8","MG","01944185"
"16024","645","ADDED","inactive","ASCORBIC ACID","500","MG","02039192"
"37585","645","ADDED","inactive","ASCORBIC ACID","200","MG","02228734"
"8032","645","ADDED","inactive","ASCORBIC ACID","500","MG","00713821"
"63945","645","ADDED","inactive","ASCORBIC ACID","1000","MG","02240399"
"4950","645","ADDED","inactive","ASCORBIC ACID","75","MG","00566357"
"1870","645","ADDED","inactive","ASCORBIC ACID","10","MG","00286982"
"35988","645","ADDED","inactive","ASCORBIC ACID","125","MG","02197197"
"2807","645","ADDED","inactive","ASCORBIC ACID","250","MG","00415014"
"6635","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","250","MG","00639257"
"27654","645","ADDED","inactive","ASCORBIC ACID","1.5","G","02064022"
"14047","645","ADDED","inactive","ASCORBIC ACID","75","MG","01932616"
"12571","645","ADDED","inactive","ASCORBIC ACID","300","MG","00725099"
"6632","645","ADDED","inactive","ASCORBIC ACID","1","G","00663395"
"4359","645","ADDED","inactive","ASCORBIC ACID","500","MG","00529907"
"62218","645","ADDED","inactive","ASCORBIC ACID","60","MG","02238784"
"16672","645","ADDED","inactive","ASCORBIC ACID","200","MG","02048027"
"67744","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","75","MG","02243806"
"5048","645","ADDED","inactive","ASCORBIC ACID","125","MG","00554413"
"8519","645","ADDED","inactive","ASCORBIC ACID (DEXTROSE)","150","MG","00664073"
"16812","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","90","MG","02096374"
"11714","645","ADDED","inactive","ASCORBIC ACID","500","MG","01922394"
"12477","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","150","MG","00849863"
"4596","645","ADDED","inactive","ASCORBIC ACID","98","MG","00414883"
"68019","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","75","MG","02244067"
"66605","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","90","MG","02242782"
"98642","13123","ADDED","approved","ROSUVASTATIN (ROSUVASTATIN CALCIUM)","40","MG","02496569"
"13854","645","ADDED","inactive","ASCORBIC ACID","150","MG","01906496"
"12643","645","ADDED","inactive","ASCORBIC ACID","200","MG","00832707"
"98657","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02496720"
"16814","645","ADDED","inactive","ASCORBIC ACID","50","MG","02096382"
"65519","645","ADDED","inactive","ASCORBIC ACID","120","MG","02241850"
"51396","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","500","MG","02231941"
"6205","645","ADDED","inactive","ASCORBIC ACID","25","MG","00636827"
"48908","645","ADDED","inactive","ASCORBIC ACID","60","MG","02230209"
"3986","645","ADDED","inactive","ASCORBIC ACID","1.54","G","00517232"
"49951","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","50","MG","02230690"
"69467","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","100","MG","02245415"
"61141","645","ADDED","inactive","ASCORBIC ACID","75","MG","02237784"
"8346","645","ADDED","inactive","ASCORBIC ACID","49.3","MG","00742252"
"17848","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","125","MG","02145596"
"14522","645","ADDED","inactive","ASCORBIC ACID (NIACINAMIDE ASCORBATE, ASCORBIC ACID)","100","MG","02031639"
"4315","645","ADDED","inactive","ASCORBIC ACID","500","MG","00539937"
"8327","645","ADDED","inactive","ASCORBIC ACID",".05","%","00766321"
"4768","645","ADDED","inactive","ASCORBIC ACID","100","%","00526568"
"16919","645","ADDED","inactive","ASCORBIC ACID","20","MG","02117924"
"4166","645","ADDED","inactive","ASCORBIC ACID","65","MG","00483060"
"18896","645","ADDED","inactive","ASCORBIC ACID",".24","MG","01983970"
"98151","662","ADDED","active","PYRITHIONE ZINC","0.5","%","02491516"
"71515","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","50","MG","02247272"
"76381","645","ADDED","inactive","ASCORBIC ACID","30","MG","02278227"
"16239","645","ADDED","inactive","ASCORBIC ACID","500","MG","02046768"
"60735","645","ADDED","inactive","ASCORBIC ACID","67","MG","02237407"
"1485","645","ADDED","inactive","ASCORBIC ACID","100","MG","00036153"
"16952","645","ADDED","inactive","ASCORBIC ACID","100","MG","02131277"
"48897","645","ADDED","inactive","ASCORBIC ACID","166.7","MG","02230199"
"48582","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","150","MG","02230050"
"34853","645","ADDED","inactive","ASCORBIC ACID","500","MG","02176920"
"47184","645","ADDED","inactive","ASCORBIC ACID","33.34","MG","02229384"
"16803","645","ADDED","inactive","ASCORBIC ACID","15.6","MG","02009528"
"70320","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","500","MG","02246170"
"8598","645","ADDED","inactive","ASCORBIC ACID","70","MG","00721522"
"66603","645","ADDED","inactive","ASCORBIC ACID","90","MG","02242780"
"5399","645","ADDED","inactive","ASCORBIC ACID","5","G","00584053"
"6692","645","ADDED","inactive","ASCORBIC ACID","33.3","MG","00663816"
"20071","645","ADDED","inactive","ASCORBIC ACID (SODIUM ASCORBATE)","50","MG","02205157"
"65283","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","90","MG","02241625"
"68352","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","60","MG","02244384"
"64666","645","ADDED","inactive","ASCORBIC ACID","250","MG","02241072"
"14148","645","ADDED","inactive","ASCORBIC ACID","100","MG","01985310"
"60443","645","ADDED","inactive","ASCORBIC ACID","125","MG","02237128"
"535","645","ADDED","inactive","ASCORBIC ACID","500","MG","00053937"
"62668","645","ADDED","inactive","ASCORBIC ACID (SODIUM ASCORBATE, ASCORBIC ACID)","75","MG","02239210"
"4368","645","ADDED","inactive","ASCORBIC ACID","20","MG","00492469"
"51006","645","ADDED","approved","ASCORBIC ACID (ASCORBIC ACID)","60","MG","02231633"
"18796","645","ADDED","inactive","ASCORBIC ACID","750","MG","01984063"
"92720","645","ADDED","approved","ASCORBIC ACID","50","MG","02442787"
"11336","645","Changed","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","76.3","MG","00776300"
"16905","645","Changed","inactive","ASCORBIC ACID","350","MG","01963899"
"64976","645","Changed","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","100","MG","02241346"
"4364","645","Changed","inactive","ASCORBIC ACID (SODIUM ASCORBATE)","10","MG","00529761"
"70690","645","Changed","inactive","ASCORBIC ACID (ASCORBIC ACID)","20","MG","02246512"
"12305","331","Changed","inactive","ZINC (ZINC GLUTARATE)",".5","MG","01900625"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"19777","645","Changed","inactive","ASCORBIC ACID","150","MG","01991043"
"20013","8881","Changed","active","ISOPROPYL ALCOHOL","17.2","%","02161656"
"60333","645","Changed","inactive","ASCORBIC ACID (ACEROLA)","11","MG","02237030"
"3445","645","ADDED","inactive","ASCORBIC ACID","1","G","00469939"
"48586","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","90","MG","02230054"
"35273","645","ADDED","inactive","ASCORBIC ACID","35","MG","02185644"
"14113","645","ADDED","dormant","ASCORBIC ACID","555","MG","01918451"
"72027","645","ADDED","inactive","ASCORBIC ACID","50","MG","02247747"
"66618","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","1000","MG","02242795"
"18011","645","ADDED","inactive","ASCORBIC ACID","300","MG","02148307"
"16462","645","ADDED","active","ASCORBIC ACID","20","MG","02100606"
"12499","645","ADDED","inactive","ASCORBIC ACID","150","MG","01900609"
"48113","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","500","MG","02229788"
"6760","645","ADDED","inactive","ASCORBIC ACID","1.5","G","00624349"
"60004","645","ADDED","inactive","ASCORBIC ACID","2","MG","02236717"
"12138","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","90","MG","01924877"
"12816","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","500","MG","01949039"
"61118","645","ADDED","inactive","ASCORBIC ACID","120","MG","02237762"
"98149","12634","ADDED","approved","ENSULIZOLE","2.7","%","02491494"
"12982","645","ADDED","inactive","ASCORBIC ACID","500","MG","01978233"
"26475","645","ADDED","inactive","ASCORBIC ACID","96.15","MG","02025752"
"31013","645","ADDED","inactive","ASCORBIC ACID","1","G","02132044"
"72234","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","1000","MG","02247924"
"49722","645","ADDED","inactive","ASCORBIC ACID","1000","MG","02230613"
"68858","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","12","MG","02244867"
"61478","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","25","MG","02238088"
"53819","645","ADDED","inactive","ASCORBIC ACID","30","MG","02233564"
"7385","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","100","MG","00689823"
"68989","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","90","MG","02244990"
"66295","645","ADDED","inactive","ASCORBIC ACID","50","MG","02242544"
"1381","645","ADDED","inactive","ASCORBIC ACID","100","MG","00240931"
