"mp_code"|"formal_description_mp"|"formal_description_ntp"|"ntp_code"
"02405652"|"ROSUVASTATIN [rosuvastatin (rosuvastatin calcium) 40 mg oral tablet] SANIS HEALTH INC"|"rosuvastatin (rosuvastatin calcium) 40 mg oral tablet"|9005624
"02411628"|"ROSUVASTATIN-5 [rosuvastatin (rosuvastatin calcium) 5 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"rosuvastatin (rosuvastatin calcium) 5 mg oral tablet"|9005625
"02411636"|"ROSUVASTATIN-10 [rosuvastatin (rosuvastatin calcium) 10 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"rosuvastatin (rosuvastatin calcium) 10 mg oral tablet"|9005622
"02411644"|"ROSUVASTATIN-20 [rosuvastatin (rosuvastatin calcium) 20 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"rosuvastatin (rosuvastatin calcium) 20 mg oral tablet"|9005623
"02411652"|"ROSUVASTATIN-40 [rosuvastatin (rosuvastatin calcium) 40 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"rosuvastatin (rosuvastatin calcium) 40 mg oral tablet"|9005624
"02413051"|"MAR-ROSUVASTATIN [rosuvastatin (rosuvastatin calcium) 5 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"rosuvastatin (rosuvastatin calcium) 5 mg oral tablet"|9005625
"02413078"|"MAR-ROSUVASTATIN [rosuvastatin (rosuvastatin calcium) 10 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"rosuvastatin (rosuvastatin calcium) 10 mg oral tablet"|9005622
"02413086"|"MAR-ROSUVASTATIN [rosuvastatin (rosuvastatin calcium) 20 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"rosuvastatin (rosuvastatin calcium) 20 mg oral tablet"|9005623
"02413108"|"MAR-ROSUVASTATIN [rosuvastatin (rosuvastatin calcium) 40 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"rosuvastatin (rosuvastatin calcium) 40 mg oral tablet"|9005624
"02442574"|"AURO-ROSUVASTATIN [rosuvastatin (rosuvastatin calcium) 5 mg oral tablet] AURO PHARMA INC"|"rosuvastatin (rosuvastatin calcium) 5 mg oral tablet"|9005625
"02442582"|"AURO-ROSUVASTATIN [rosuvastatin (rosuvastatin calcium) 10 mg oral tablet] AURO PHARMA INC"|"rosuvastatin (rosuvastatin calcium) 10 mg oral tablet"|9005622
"02442590"|"AURO-ROSUVASTATIN [rosuvastatin (rosuvastatin calcium) 20 mg oral tablet] AURO PHARMA INC"|"rosuvastatin (rosuvastatin calcium) 20 mg oral tablet"|9005623
"02442604"|"AURO-ROSUVASTATIN [rosuvastatin (rosuvastatin calcium) 40 mg oral tablet] AURO PHARMA INC"|"rosuvastatin (rosuvastatin calcium) 40 mg oral tablet"|9005624
"02444968"|"BIO-ROSUVASTATIN [rosuvastatin (rosuvastatin calcium) 5 mg oral tablet] BIOMED PHARMA"|"rosuvastatin (rosuvastatin calcium) 5 mg oral tablet"|9005625
"02444976"|"BIO-ROSUVASTATIN [rosuvastatin (rosuvastatin calcium) 10 mg oral tablet] BIOMED PHARMA"|"rosuvastatin (rosuvastatin calcium) 10 mg oral tablet"|9005622
"02444984"|"BIO-ROSUVASTATIN [rosuvastatin (rosuvastatin calcium) 20 mg oral tablet] BIOMED PHARMA"|"rosuvastatin (rosuvastatin calcium) 20 mg oral tablet"|9005623
"02444992"|"BIO-ROSUVASTATIN [rosuvastatin (rosuvastatin calcium) 40 mg oral tablet] BIOMED PHARMA"|"rosuvastatin (rosuvastatin calcium) 40 mg oral tablet"|9005624
"02445417"|"PRIVA-ROSUVASTATIN [rosuvastatin (rosuvastatin calcium) 5 mg oral tablet] PHARMAPAR INC"|"rosuvastatin (rosuvastatin calcium) 5 mg oral tablet"|9005625
"02445425"|"PRIVA-ROSUVASTATIN [rosuvastatin (rosuvastatin calcium) 10 mg oral tablet] PHARMAPAR INC"|"rosuvastatin (rosuvastatin calcium) 10 mg oral tablet"|9005622
"02445433"|"PRIVA-ROSUVASTATIN [rosuvastatin (rosuvastatin calcium) 20 mg oral tablet] PHARMAPAR INC"|"rosuvastatin (rosuvastatin calcium) 20 mg oral tablet"|9005623
"02243115"|"VENTOLIN DISKUS [salbutamol (salbutamol sulfate) 200 mcg per blister inhalation powder] GLAXOSMITHKLINE INC"|"salbutamol (salbutamol sulfate) 200 mcg per blister inhalation powder"|9005654
"00860808"|"RATIO-SALBUTAMOL [salbutamol (salbutamol sulfate) 5 mg per mL inhalation solution] TEVA CANADA LIMITED"|"salbutamol (salbutamol sulfate) 5 mg per ml inhalation solution"|NA
"01926934"|"TEVA-SALBUTAMOL STERINEBS P.F. [salbutamol (salbutamol sulfate) 1 mg per mL inhalation solution] TEVA CANADA LIMITED"|"salbutamol (salbutamol sulfate) 1 mg per ml inhalation solution"|NA
"01986864"|"RATIO-SALBUTAMOL [salbutamol (salbutamol sulfate) 1 mg per mL inhalation solution] TEVA CANADA LIMITED"|"salbutamol (salbutamol sulfate) 1 mg per ml inhalation solution"|NA
"02046741"|"APO-SALVENT 5MG/ML [salbutamol (salbutamol sulfate) 5 mg per mL inhalation solution] APOTEX INC"|"salbutamol (salbutamol sulfate) 5 mg per ml inhalation solution"|NA
"02069571"|"PMS-SALBUTAMOL [salbutamol (salbutamol sulfate) 5 mg per mL inhalation solution] PHARMASCIENCE INC"|"salbutamol (salbutamol sulfate) 5 mg per ml inhalation solution"|NA
"02154412"|"SANDOZ SALBUTAMOL [salbutamol (salbutamol sulfate) 5 mg per mL inhalation solution] SANDOZ CANADA INCORPORATED"|"salbutamol (salbutamol sulfate) 5 mg per ml inhalation solution"|NA
"02173360"|"TEVA-SALBUTAMOL STERINEBS P.F. [salbutamol (salbutamol sulfate) 2 mg per mL inhalation solution] TEVA CANADA LIMITED"|"salbutamol (salbutamol sulfate) 2 mg per ml inhalation solution"|NA
"02208229"|"PMS-SALBUTAMOL [salbutamol (salbutamol sulfate) 1 mg per mL inhalation solution] PHARMASCIENCE INC"|"salbutamol (salbutamol sulfate) 1 mg per ml inhalation solution"|NA
"02208237"|"PMS-SALBUTAMOL [salbutamol (salbutamol sulfate) 2 mg per mL inhalation solution] PHARMASCIENCE INC"|"salbutamol (salbutamol sulfate) 2 mg per ml inhalation solution"|NA
"02208245"|"PMS-SALBUTAMOL [salbutamol (salbutamol sulfate) 0.5 mg per mL inhalation solution] PHARMASCIENCE INC"|"salbutamol (salbutamol sulfate) 0.5 mg per ml inhalation solution"|NA
"02213419"|"VENTOLIN NEBULES P.F. - 2.5MG/2.5ML [salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL inhalation solution] GLAXOSMITHKLINE INC"|"salbutamol (salbutamol sulfate) 2.5 mg per 2.5 ml inhalation solution"|NA
"02213427"|"VENTOLIN NEBULES P.F. - 5MG/2.5ML [salbutamol (salbutamol sulfate) 5 mg per 2.5 mL inhalation solution] GLAXOSMITHKLINE INC"|"salbutamol (salbutamol sulfate) 5 mg per 2.5 ml inhalation solution"|NA
"02213486"|"VENTOLIN RESPIRATOR SOLUTION [salbutamol (salbutamol sulfate) 5 mg per mL inhalation solution] GLAXOSMITHKLINE INC"|"salbutamol (salbutamol sulfate) 5 mg per ml inhalation solution"|NA
"02216949"|"DOM-SALBUTAMOL RESPIRATOR SOLUTION-1MG/ML [salbutamol (salbutamol sulfate) 1 mg per mL inhalation solution] DOMINION PHARMACAL"|"salbutamol (salbutamol sulfate) 1 mg per ml inhalation solution"|NA
"02231488"|"APO-SALVENT STERULES [salbutamol 1 mg per mL inhalation solution] APOTEX INC"|"salbutamol 1 mg per ml inhalation solution"|NA
"02231678"|"APO-SALVENT STERULES [salbutamol (salbutamol sulfate) 2 mg per mL inhalation solution] APOTEX INC"|"salbutamol (salbutamol sulfate) 2 mg per ml inhalation solution"|NA
"02236931"|"PHL-SALBUTAMOL RESPIRATOR SOLUTION [salbutamol (salbutamol sulfate) 0.5 mg per mL inhalation solution] PHARMEL INC"|"salbutamol (salbutamol sulfate) 0.5 mg per ml inhalation solution"|NA
"02236932"|"PHL-SALBUTAMOL RESPIRATOR SOLUTION [salbutamol (salbutamol sulfate) 1 mg per mL inhalation solution] PHARMEL INC"|"salbutamol (salbutamol sulfate) 1 mg per ml inhalation solution"|NA
"02236933"|"PHL-SALBUTAMOL RESPIRATOR SOLUTION [salbutamol (salbutamol sulfate) 2 mg per mL inhalation solution] PHARMEL INC"|"salbutamol (salbutamol sulfate) 2 mg per ml inhalation solution"|NA
"02239365"|"RATIO-SALBUTAMOL [salbutamol (salbutamol sulfate) 0.5 mg per mL inhalation solution] TEVA CANADA LIMITED"|"salbutamol (salbutamol sulfate) 0.5 mg per ml inhalation solution"|NA
"02239366"|"RATIO-SALBUTAMOL [salbutamol (salbutamol sulfate) 2 mg per mL inhalation solution] TEVA CANADA LIMITED"|"salbutamol (salbutamol sulfate) 2 mg per ml inhalation solution"|NA
"02243828"|"APO-SALVENT STERULES [salbutamol (salbutamol sulfate) 0.5 mg per mL inhalation solution] APOTEX INC"|"salbutamol (salbutamol sulfate) 0.5 mg per ml inhalation solution"|NA
"02046741"|"APO-SALVENT 5MG/ML [salbutamol (salbutamol sulfate) 5 mg per mL oral solution] APOTEX INC"|"salbutamol (salbutamol sulfate) 5 mg per ml oral solution"|NA
"02069571"|"PMS-SALBUTAMOL [salbutamol (salbutamol sulfate) 5 mg per mL oral solution] PHARMASCIENCE INC"|"salbutamol (salbutamol sulfate) 5 mg per ml oral solution"|NA
"02091186"|"PMS-SALBUTAMOL ORAL LIQUID [salbutamol (salbutamol sulfate) 0.4 mg per mL oral solution] PHARMASCIENCE INC"|"salbutamol (salbutamol sulfate) 0.4 mg per ml oral solution"|NA
"02146843"|"APO-SALVENT TABLETS - 2MG [salbutamol (salbutamol sulfate) 2 mg oral tablet] APOTEX INC"|"salbutamol (salbutamol sulfate) 2 mg oral tablet"|9005651
"02146851"|"APO-SALVENT TABLETS - 4MG [salbutamol (salbutamol sulfate) 4 mg oral tablet] APOTEX INC"|"salbutamol (salbutamol sulfate) 4 mg oral tablet"|9005655
"00790419"|"APO-SALVENT AEM 100MCG [salbutamol 100 mcg per act pressurised inhalation] APOTEX INC"|"salbutamol 100 mcg per act pressurised inhalation"|9005660
"02232570"|"AIROMIR [salbutamol (salbutamol sulfate) 100 mcg per dose pressurised inhalation] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"salbutamol (salbutamol sulfate) 100 mcg per dose pressurised inhalation"|9005650
"02241497"|"VENTOLIN HFA [salbutamol (salbutamol sulfate) 100 mcg per dose pressurised inhalation] GLAXOSMITHKLINE INC"|"salbutamol (salbutamol sulfate) 100 mcg per dose pressurised inhalation"|9005650
"02245669"|"APO-SALVENT CFC FREE [salbutamol (salbutamol sulfate) 100 mcg per act pressurised inhalation] APOTEX INC"|"salbutamol (salbutamol sulfate) 100 mcg per act pressurised inhalation"|9005649
"02326450"|"NOVO-SALBUTAMOL HFA [salbutamol (salbutamol sulfate) 100 mcg per act pressurised inhalation] TEVA CANADA LIMITED"|"salbutamol (salbutamol sulfate) 100 mcg per act pressurised inhalation"|9005649
"02419858"|"SALBUTAMOL HFA [salbutamol (salbutamol sulfate) 100 mcg per dose pressurised inhalation] SANIS HEALTH INC"|"salbutamol (salbutamol sulfate) 100 mcg per dose pressurised inhalation"|9005650
"02213451"|"VENTOLIN I.V. INFUSION SOLUTION 5.0MG SALBUTAMOL IN 5ML (1000MCG/ML) [salbutamol (salbutamol sulfate) 1 mg per mL solution for injection] GLAXOSMITHKLINE INC"|"salbutamol (salbutamol sulfate) 1 mg per ml solution for injection"|NA
"02333554"|"ONGLYZA [saxagliptin (saxagliptin hydrochloride) 5 mg oral tablet] ASTRAZENECA CANADA INC"|"saxagliptin (saxagliptin hydrochloride) 5 mg oral tablet"|9005669
"02375842"|"ONGLYZA [saxagliptin (saxagliptin hydrochloride) 2.5 mg oral tablet] ASTRAZENECA CANADA INC"|"saxagliptin (saxagliptin hydrochloride) 2.5 mg oral tablet"|9005668
"01962779"|"ZOLOFT CAP 100MG [sertraline (sertraline hydrochloride) 100 mg oral capsule] PFIZER CANADA INC"|"sertraline (sertraline hydrochloride) 100 mg oral capsule"|9005683
"01962817"|"ZOLOFT CAP 50MG [sertraline (sertraline hydrochloride) 50 mg oral capsule] PFIZER CANADA INC"|"sertraline (sertraline hydrochloride) 50 mg oral capsule"|9005685
"02132702"|"ZOLOFT [sertraline (sertraline hydrochloride) 25 mg oral capsule] PFIZER CANADA INC"|"sertraline (sertraline hydrochloride) 25 mg oral capsule"|9005684
"02238280"|"APO-SERTRALINE [sertraline (sertraline hydrochloride) 25 mg oral capsule] APOTEX INC"|"sertraline (sertraline hydrochloride) 25 mg oral capsule"|9005684
"02238281"|"APO-SERTRALINE [sertraline (sertraline hydrochloride) 50 mg oral capsule] APOTEX INC"|"sertraline (sertraline hydrochloride) 50 mg oral capsule"|9005685
"02238282"|"APO-SERTRALINE [sertraline (sertraline hydrochloride) 100 mg oral capsule] APOTEX INC"|"sertraline (sertraline hydrochloride) 100 mg oral capsule"|9005683
"02240481"|"TEVA-SERTRALINE [sertraline (sertraline hydrochloride) 100 mg oral capsule] TEVA CANADA LIMITED"|"sertraline (sertraline hydrochloride) 100 mg oral capsule"|9005683
"02240484"|"TEVA-SERTRALINE [sertraline (sertraline hydrochloride) 50 mg oral capsule] TEVA CANADA LIMITED"|"sertraline (sertraline hydrochloride) 50 mg oral capsule"|9005685
"02240485"|"TEVA-SERTRALINE [sertraline (sertraline hydrochloride) 25 mg oral capsule] TEVA CANADA LIMITED"|"sertraline (sertraline hydrochloride) 25 mg oral capsule"|9005684
"02241302"|"SERTRALINE-25 [sertraline (sertraline hydrochloride) 25 mg oral capsule] PRO DOC LIMITEE"|"sertraline (sertraline hydrochloride) 25 mg oral capsule"|9005684
"02241303"|"SERTRALINE-50 [sertraline (sertraline hydrochloride) 50 mg oral capsule] PRO DOC LIMITEE"|"sertraline (sertraline hydrochloride) 50 mg oral capsule"|9005685
"02241304"|"SERTRALINE-100 [sertraline (sertraline hydrochloride) 100 mg oral capsule] PRO DOC LIMITEE"|"sertraline (sertraline hydrochloride) 100 mg oral capsule"|9005683
"02242519"|"MYLAN-SERTRALINE [sertraline (sertraline hydrochloride) 25 mg oral capsule] MYLAN PHARMACEUTICALS ULC"|"sertraline (sertraline hydrochloride) 25 mg oral capsule"|9005684
"02242520"|"MYLAN-SERTRALINE [sertraline (sertraline hydrochloride) 50 mg oral capsule] MYLAN PHARMACEUTICALS ULC"|"sertraline (sertraline hydrochloride) 50 mg oral capsule"|9005685
"02242521"|"MYLAN-SERTRALINE [sertraline (sertraline hydrochloride) 100 mg oral capsule] MYLAN PHARMACEUTICALS ULC"|"sertraline (sertraline hydrochloride) 100 mg oral capsule"|9005683
"02244838"|"PMS-SERTRALINE [sertraline (sertraline hydrochloride) 25 mg oral capsule] PHARMASCIENCE INC"|"sertraline (sertraline hydrochloride) 25 mg oral capsule"|9005684
"02244839"|"PMS-SERTRALINE [sertraline (sertraline hydrochloride) 50 mg oral capsule] PHARMASCIENCE INC"|"sertraline (sertraline hydrochloride) 50 mg oral capsule"|9005685
"02244840"|"PMS-SERTRALINE [sertraline (sertraline hydrochloride) 100 mg oral capsule] PHARMASCIENCE INC"|"sertraline (sertraline hydrochloride) 100 mg oral capsule"|9005683
"02245159"|"SANDOZ SERTRALINE [sertraline (sertraline hydrochloride) 25 mg oral capsule] SANDOZ CANADA INCORPORATED"|"sertraline (sertraline hydrochloride) 25 mg oral capsule"|9005684
"02245160"|"SANDOZ SERTRALINE [sertraline (sertraline hydrochloride) 50 mg oral capsule] SANDOZ CANADA INCORPORATED"|"sertraline (sertraline hydrochloride) 50 mg oral capsule"|9005685
"02245161"|"SANDOZ SERTRALINE [sertraline (sertraline hydrochloride) 100 mg oral capsule] SANDOZ CANADA INCORPORATED"|"sertraline (sertraline hydrochloride) 100 mg oral capsule"|9005683
"02245748"|"DOM-SERTRALINE [sertraline (sertraline hydrochloride) 25 mg oral capsule] DOMINION PHARMACAL"|"sertraline (sertraline hydrochloride) 25 mg oral capsule"|9005684
"02245749"|"DOM-SERTRALINE [sertraline (sertraline hydrochloride) 50 mg oral capsule] DOMINION PHARMACAL"|"sertraline (sertraline hydrochloride) 50 mg oral capsule"|9005685
"02245750"|"DOM-SERTRALINE [sertraline (sertraline hydrochloride) 100 mg oral capsule] DOMINION PHARMACAL"|"sertraline (sertraline hydrochloride) 100 mg oral capsule"|9005683
"02245824"|"PHL-SERTRALINE [sertraline (sertraline hydrochloride) 25 mg oral capsule] PHARMEL INC"|"sertraline (sertraline hydrochloride) 25 mg oral capsule"|9005684
"02245825"|"PHL-SERTRALINE [sertraline (sertraline hydrochloride) 50 mg oral capsule] PHARMEL INC"|"sertraline (sertraline hydrochloride) 50 mg oral capsule"|9005685
"02245826"|"PHL-SERTRALINE [sertraline (sertraline hydrochloride) 100 mg oral capsule] PHARMEL INC"|"sertraline (sertraline hydrochloride) 100 mg oral capsule"|9005683
"02248496"|"RIVA-SERTRALINE [sertraline (sertraline hydrochloride) 25 mg oral capsule] LABORATOIRE RIVA INC"|"sertraline (sertraline hydrochloride) 25 mg oral capsule"|9005684
"02248497"|"RIVA-SERTRALINE [sertraline (sertraline hydrochloride) 50 mg oral capsule] LABORATOIRE RIVA INC"|"sertraline (sertraline hydrochloride) 50 mg oral capsule"|9005685
"02248498"|"RIVA-SERTRALINE [sertraline (sertraline hydrochloride) 100 mg oral capsule] LABORATOIRE RIVA INC"|"sertraline (sertraline hydrochloride) 100 mg oral capsule"|9005683
"02287390"|"ACT SERTRALINE [sertraline (sertraline hydrochloride) 25 mg oral capsule] ACTAVIS PHARMA COMPANY"|"sertraline (sertraline hydrochloride) 25 mg oral capsule"|9005684
"02287404"|"ACT SERTRALINE [sertraline (sertraline hydrochloride) 50 mg oral capsule] ACTAVIS PHARMA COMPANY"|"sertraline (sertraline hydrochloride) 50 mg oral capsule"|9005685
"02287412"|"ACT SERTRALINE [sertraline (sertraline hydrochloride) 100 mg oral capsule] ACTAVIS PHARMA COMPANY"|"sertraline (sertraline hydrochloride) 100 mg oral capsule"|9005683
"02353520"|"SERTRALINE [sertraline (sertraline hydrochloride) 25 mg oral capsule] SANIS HEALTH INC"|"sertraline (sertraline hydrochloride) 25 mg oral capsule"|9005684
"02353539"|"SERTRALINE [sertraline (sertraline hydrochloride) 50 mg oral capsule] SANIS HEALTH INC"|"sertraline (sertraline hydrochloride) 50 mg oral capsule"|9005685
"02353547"|"SERTRALINE [sertraline (sertraline hydrochloride) 100 mg oral capsule] SANIS HEALTH INC"|"sertraline (sertraline hydrochloride) 100 mg oral capsule"|9005683
"02357143"|"JAMP-SERTRALINE [sertraline (sertraline hydrochloride) 25 mg oral capsule] JAMP PHARMA CORPORATION"|"sertraline (sertraline hydrochloride) 25 mg oral capsule"|9005684
"02357151"|"JAMP-SERTRALINE [sertraline (sertraline hydrochloride) 50 mg oral capsule] JAMP PHARMA CORPORATION"|"sertraline (sertraline hydrochloride) 50 mg oral capsule"|9005685
"02357178"|"JAMP-SERTRALINE [sertraline (sertraline hydrochloride) 100 mg oral capsule] JAMP PHARMA CORPORATION"|"sertraline (sertraline hydrochloride) 100 mg oral capsule"|9005683
"02374552"|"RAN-SERTRALINE [sertraline (sertraline hydrochloride) 25 mg oral capsule] RANBAXY PHARMACEUTICALS CANADA INC."|"sertraline (sertraline hydrochloride) 25 mg oral capsule"|9005684
"02374560"|"RAN-SERTRALINE [sertraline (sertraline hydrochloride) 50 mg oral capsule] RANBAXY PHARMACEUTICALS CANADA INC."|"sertraline (sertraline hydrochloride) 50 mg oral capsule"|9005685
"02374579"|"RAN-SERTRALINE [sertraline (sertraline hydrochloride) 100 mg oral capsule] RANBAXY PHARMACEUTICALS CANADA INC."|"sertraline (sertraline hydrochloride) 100 mg oral capsule"|9005683
"02386070"|"SERTRALINE [sertraline (sertraline hydrochloride) 25 mg oral capsule] SIVEM PHARMACEUTICALS ULC"|"sertraline (sertraline hydrochloride) 25 mg oral capsule"|9005684
"02386089"|"SERTRALINE [sertraline (sertraline hydrochloride) 50 mg oral capsule] SIVEM PHARMACEUTICALS ULC"|"sertraline (sertraline hydrochloride) 50 mg oral capsule"|9005685
"02386097"|"SERTRALINE [sertraline (sertraline hydrochloride) 100 mg oral capsule] SIVEM PHARMACEUTICALS ULC"|"sertraline (sertraline hydrochloride) 100 mg oral capsule"|9005683
"02390906"|"AURO-SERTRALINE [sertraline (sertraline hydrochloride) 25 mg oral capsule] AURO PHARMA INC"|"sertraline (sertraline hydrochloride) 25 mg oral capsule"|9005684
"02390914"|"AURO-SERTRALINE [sertraline (sertraline hydrochloride) 50 mg oral capsule] AURO PHARMA INC"|"sertraline (sertraline hydrochloride) 50 mg oral capsule"|9005685
"02390922"|"AURO-SERTRALINE [sertraline (sertraline hydrochloride) 100 mg oral capsule] AURO PHARMA INC"|"sertraline (sertraline hydrochloride) 100 mg oral capsule"|9005683
"02399415"|"MAR-SERTRALINE [sertraline (sertraline hydrochloride) 25 mg oral capsule] MARCAN PHARMACEUTICALS INC"|"sertraline (sertraline hydrochloride) 25 mg oral capsule"|9005684
"02399423"|"MAR-SERTRALINE [sertraline (sertraline hydrochloride) 50 mg oral capsule] MARCAN PHARMACEUTICALS INC"|"sertraline (sertraline hydrochloride) 50 mg oral capsule"|9005685
"02399431"|"MAR-SERTRALINE [sertraline (sertraline hydrochloride) 100 mg oral capsule] MARCAN PHARMACEUTICALS INC"|"sertraline (sertraline hydrochloride) 100 mg oral capsule"|9005683
"02402378"|"MINT-SERTRALINE [sertraline (sertraline hydrochloride) 25 mg oral capsule] MINT PHARMACEUTICALS INC"|"sertraline (sertraline hydrochloride) 25 mg oral capsule"|9005684
"02402394"|"MINT-SERTRALINE [sertraline (sertraline hydrochloride) 50 mg oral capsule] MINT PHARMACEUTICALS INC"|"sertraline (sertraline hydrochloride) 50 mg oral capsule"|9005685
"02402408"|"MINT-SERTRALINE [sertraline (sertraline hydrochloride) 100 mg oral capsule] MINT PHARMACEUTICALS INC"|"sertraline (sertraline hydrochloride) 100 mg oral capsule"|9005683
"02427761"|"VAN-SERTRALINE [sertraline (sertraline hydrochloride) 25 mg oral capsule] VANC PHARMACEUTICALS INC"|"sertraline (sertraline hydrochloride) 25 mg oral capsule"|9005684
"02427788"|"VAN-SERTRALINE [sertraline (sertraline hydrochloride) 50 mg oral capsule] VANC PHARMACEUTICALS INC"|"sertraline (sertraline hydrochloride) 50 mg oral capsule"|9005685
"02427796"|"VAN-SERTRALINE [sertraline (sertraline hydrochloride) 100 mg oral capsule] VANC PHARMACEUTICALS INC"|"sertraline (sertraline hydrochloride) 100 mg oral capsule"|9005683
"02445042"|"BIO-SERTRALINE [sertraline (sertraline hydrochloride) 25 mg oral capsule] BIOMED PHARMA"|"sertraline (sertraline hydrochloride) 25 mg oral capsule"|9005684
"02445050"|"BIO-SERTRALINE [sertraline (sertraline hydrochloride) 50 mg oral capsule] BIOMED PHARMA"|"sertraline (sertraline hydrochloride) 50 mg oral capsule"|9005685
"02445069"|"BIO-SERTRALINE [sertraline (sertraline hydrochloride) 100 mg oral capsule] BIOMED PHARMA"|"sertraline (sertraline hydrochloride) 100 mg oral capsule"|9005683
"02445352"|"PRIVA-SERTRALINE [sertraline (sertraline hydrochloride) 25 mg oral capsule] PHARMAPAR INC"|"sertraline (sertraline hydrochloride) 25 mg oral capsule"|9005684
"02445360"|"PRIVA-SERTRALINE [sertraline (sertraline hydrochloride) 50 mg oral capsule] PHARMAPAR INC"|"sertraline (sertraline hydrochloride) 50 mg oral capsule"|9005685
"02445387"|"PRIVA-SERTRALINE [sertraline (sertraline hydrochloride) 100 mg oral capsule] PHARMAPAR INC"|"sertraline (sertraline hydrochloride) 100 mg oral capsule"|9005683
"02239766"|"VIAGRA [sildenafil (sildenafil citrate) 25 mg oral tablet] PFIZER CANADA INC"|"sildenafil (sildenafil citrate) 25 mg oral tablet"|9005692
"02239767"|"VIAGRA [sildenafil (sildenafil citrate) 50 mg oral tablet] PFIZER CANADA INC"|"sildenafil (sildenafil citrate) 50 mg oral tablet"|9005693
"02239768"|"VIAGRA [sildenafil (sildenafil citrate) 100 mg oral tablet] PFIZER CANADA INC"|"sildenafil (sildenafil citrate) 100 mg oral tablet"|9005690
"02248201"|"APO-SILDENAFIL [sildenafil (sildenafil citrate) 25 mg oral tablet] APOTEX INC"|"sildenafil (sildenafil citrate) 25 mg oral tablet"|9005692
"02248202"|"APO-SILDENAFIL [sildenafil (sildenafil citrate) 50 mg oral tablet] APOTEX INC"|"sildenafil (sildenafil citrate) 50 mg oral tablet"|9005693
"02248203"|"APO-SILDENAFIL [sildenafil (sildenafil citrate) 100 mg oral tablet] APOTEX INC"|"sildenafil (sildenafil citrate) 100 mg oral tablet"|9005690
"02279401"|"REVATIO [sildenafil (sildenafil citrate) 20 mg oral tablet] PFIZER CANADA INC"|"sildenafil (sildenafil citrate) 20 mg oral tablet"|9005691
"02292017"|"GD-SILDENAFIL [sildenafil (sildenafil citrate) 100 mg oral tablet] GENMED A DIVISION OF PFIZER CANADA INC"|"sildenafil (sildenafil citrate) 100 mg oral tablet"|9005690
"02308738"|"TEVA-SILDENAFIL [sildenafil (sildenafil citrate) 25 mg oral tablet] TEVA CANADA LIMITED"|"sildenafil (sildenafil citrate) 25 mg oral tablet"|9005692
"02308746"|"TEVA-SILDENAFIL [sildenafil (sildenafil citrate) 50 mg oral tablet] TEVA CANADA LIMITED"|"sildenafil (sildenafil citrate) 50 mg oral tablet"|9005693
"02308754"|"TEVA-SILDENAFIL [sildenafil (sildenafil citrate) 100 mg oral tablet] TEVA CANADA LIMITED"|"sildenafil (sildenafil citrate) 100 mg oral tablet"|9005690
"02317559"|"SILDENAFIL [sildenafil (sildenafil citrate) 25 mg oral tablet] PHARMASCIENCE INC"|"sildenafil (sildenafil citrate) 25 mg oral tablet"|9005692
"02317575"|"SILDENAFIL [sildenafil (sildenafil citrate) 50 mg oral tablet] PHARMASCIENCE INC"|"sildenafil (sildenafil citrate) 50 mg oral tablet"|9005693
"02317583"|"SILDENAFIL [sildenafil (sildenafil citrate) 100 mg oral tablet] PHARMASCIENCE INC"|"sildenafil (sildenafil citrate) 100 mg oral tablet"|9005690
"02318806"|"SANDOZ SILDENAFIL [sildenafil (sildenafil citrate) 25 mg oral tablet] SANDOZ CANADA INCORPORATED"|"sildenafil (sildenafil citrate) 25 mg oral tablet"|9005692
"02318814"|"SANDOZ SILDENAFIL [sildenafil (sildenafil citrate) 50 mg oral tablet] SANDOZ CANADA INCORPORATED"|"sildenafil (sildenafil citrate) 50 mg oral tablet"|9005693
"02318822"|"SANDOZ SILDENAFIL [sildenafil (sildenafil citrate) 100 mg oral tablet] SANDOZ CANADA INCORPORATED"|"sildenafil (sildenafil citrate) 100 mg oral tablet"|9005690
"02319500"|"RATIO-SILDENAFIL R [sildenafil (sildenafil citrate) 20 mg oral tablet] TEVA CANADA LIMITED"|"sildenafil (sildenafil citrate) 20 mg oral tablet"|9005691
"02371626"|"PMS-SILDENAFIL [sildenafil (sildenafil citrate) 25 mg oral tablet] PHARMASCIENCE INC"|"sildenafil (sildenafil citrate) 25 mg oral tablet"|9005692
"02371634"|"PMS-SILDENAFIL [sildenafil (sildenafil citrate) 50 mg oral tablet] PHARMASCIENCE INC"|"sildenafil (sildenafil citrate) 50 mg oral tablet"|9005693
"02371642"|"PMS-SILDENAFIL [sildenafil (sildenafil citrate) 100 mg oral tablet] PHARMASCIENCE INC"|"sildenafil (sildenafil citrate) 100 mg oral tablet"|9005690
