"mp_code"|"formal_description_mp"|"formal_description_tm"|"tm_code"
"02384914"|"AURO-PIOGLITAZONE [pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet] AURO PHARMA INC"|"pioglitazone"|9001362
"02384922"|"AURO-PIOGLITAZONE [pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet] AURO PHARMA INC"|"pioglitazone"|9001362
"02391600"|"ACH-PIOGLITAZONE [pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet] ACCORD HEALTHCARE INC"|"pioglitazone"|9001362
"02397307"|"JAMP-PIOGLITAZONE [pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet] JAMP PHARMA CORPORATION"|"pioglitazone"|9001362
"02434121"|"VAN-PIOGLITAZONE [pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet] VANC PHARMACEUTICALS INC"|"pioglitazone"|9001362
"02434148"|"VAN-PIOGLITAZONE [pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet] VANC PHARMACEUTICALS INC"|"pioglitazone"|9001362
"02434156"|"VAN-PIOGLITAZONE [pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet] VANC PHARMACEUTICALS INC"|"pioglitazone"|9001362
"02237145"|"MIRAPEX [pramipexole dihydrochloride monohydrate 0.25 mg oral tablet] BOEHRINGER INGELHEIM (CANADA) LTD LTEE"|"pramipexole"|9001389
"02237146"|"MIRAPEX [pramipexole dihydrochloride monohydrate 1 mg oral tablet] BOEHRINGER INGELHEIM (CANADA) LTD LTEE"|"pramipexole"|9001389
"02237147"|"MIRAPEX [pramipexole dihydrochloride monohydrate 1.5 mg oral tablet] BOEHRINGER INGELHEIM (CANADA) LTD LTEE"|"pramipexole"|9001389
"02241594"|"MIRAPEX [pramipexole dihydrochloride monohydrate 0.5 mg oral tablet] BOEHRINGER INGELHEIM (CANADA) LTD LTEE"|"pramipexole"|9001389
"02269309"|"TEVA-PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 0.25 mg oral tablet] TEVA CANADA LIMITED"|"pramipexole"|9001389
"02269317"|"TEVA-PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 0.5 mg oral tablet] TEVA CANADA LIMITED"|"pramipexole"|9001389
"02269325"|"TEVA-PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 1 mg oral tablet] TEVA CANADA LIMITED"|"pramipexole"|9001389
"02269333"|"TEVA-PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 1.5 mg oral tablet] TEVA CANADA LIMITED"|"pramipexole"|9001389
"02290111"|"PMS-PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 0.25 mg oral tablet] PHARMASCIENCE INC"|"pramipexole"|9001389
"02290138"|"PMS-PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 0.5 mg oral tablet] PHARMASCIENCE INC"|"pramipexole"|9001389
"02290146"|"PMS-PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 1 mg oral tablet] PHARMASCIENCE INC"|"pramipexole"|9001389
"02290154"|"PMS-PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 1.5 mg oral tablet] PHARMASCIENCE INC"|"pramipexole"|9001389
"02292378"|"APO-PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 0.25 mg oral tablet] APOTEX INC"|"pramipexole"|9001389
"02292386"|"APO-PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 0.5 mg oral tablet] APOTEX INC"|"pramipexole"|9001389
"02292394"|"APO-PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 1 mg oral tablet] APOTEX INC"|"pramipexole"|9001389
"02292408"|"APO-PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 1.5 mg oral tablet] APOTEX INC"|"pramipexole"|9001389
"02297256"|"MIRAPEX [pramipexole dihydrochloride monohydrate 0.125 mg oral tablet] BOEHRINGER INGELHEIM (CANADA) LTD LTEE"|"pramipexole"|9001389
"02297302"|"ACT PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 0.25 mg oral tablet] ACTAVIS PHARMA COMPANY"|"pramipexole"|9001389
"02297310"|"ACT PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 0.5 mg oral tablet] ACTAVIS PHARMA COMPANY"|"pramipexole"|9001389
"02297329"|"ACT PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 1 mg oral tablet] ACTAVIS PHARMA COMPANY"|"pramipexole"|9001389
"02297337"|"ACT PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 1.5 mg oral tablet] ACTAVIS PHARMA COMPANY"|"pramipexole"|9001389
"02309017"|"DOM-PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 0.25 mg oral tablet] DOMINION PHARMACAL"|"pramipexole"|9001389
"02309122"|"PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 0.25 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"pramipexole"|9001389
"02309130"|"PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 0.5 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"pramipexole"|9001389
"02309149"|"PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 1 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"pramipexole"|9001389
"02309157"|"PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 1.5 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"pramipexole"|9001389
"02315262"|"SANDOZ PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 0.25 mg oral tablet] SANDOZ CANADA INCORPORATED"|"pramipexole"|9001389
"02315270"|"SANDOZ PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 0.5 mg oral tablet] SANDOZ CANADA INCORPORATED"|"pramipexole"|9001389
"02315289"|"SANDOZ PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 1 mg oral tablet] SANDOZ CANADA INCORPORATED"|"pramipexole"|9001389
"02315297"|"SANDOZ PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 1.5 mg oral tablet] SANDOZ CANADA INCORPORATED"|"pramipexole"|9001389
"02325802"|"PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 0.25 mg oral tablet] PRO DOC LIMITEE"|"pramipexole"|9001389
"02325810"|"PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 0.5 mg oral tablet] PRO DOC LIMITEE"|"pramipexole"|9001389
"02325829"|"PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 1 mg oral tablet] PRO DOC LIMITEE"|"pramipexole"|9001389
"02325837"|"PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 1.5 mg oral tablet] PRO DOC LIMITEE"|"pramipexole"|9001389
"02367602"|"PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 0.25 mg oral tablet] SANIS HEALTH INC"|"pramipexole"|9001389
"02367610"|"PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 0.5 mg oral tablet] SANIS HEALTH INC"|"pramipexole"|9001389
"02367629"|"PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 1 mg oral tablet] SANIS HEALTH INC"|"pramipexole"|9001389
"02367645"|"PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 1.5 mg oral tablet] SANIS HEALTH INC"|"pramipexole"|9001389
"02376350"|"MYLAN-PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 0.25 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"pramipexole"|9001389
"02376369"|"MYLAN-PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 0.5 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"pramipexole"|9001389
"02376377"|"MYLAN-PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 1 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"pramipexole"|9001389
"02376385"|"MYLAN-PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 1.5 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"pramipexole"|9001389
"02424053"|"AURO-PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 0.125 mg oral tablet] AURO PHARMA INC"|"pramipexole"|9001389
"02424061"|"AURO-PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 0.25 mg oral tablet] AURO PHARMA INC"|"pramipexole"|9001389
"02424088"|"AURO-PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 0.5 mg oral tablet] AURO PHARMA INC"|"pramipexole"|9001389
"02424096"|"AURO-PRAMIPEXOLE [pramipexole dihydrochloride monohydrate 1 mg oral tablet] AURO PHARMA INC"|"pramipexole"|9001389
"00893749"|"PRAVACHOL - TAB 10MG [pravastatin sodium 10 mg oral tablet] BRISTOL-MYERS SQUIBB CANADA"|"pravastatin"|9001392
"00893757"|"PRAVACHOL - TAB 20MG [pravastatin sodium 20 mg oral tablet] BRISTOL-MYERS SQUIBB CANADA"|"pravastatin"|9001392
"02222051"|"PRAVACHOL - TAB 40MG [pravastatin sodium 40 mg oral tablet] BRISTOL-MYERS SQUIBB CANADA"|"pravastatin"|9001392
"02243506"|"APO-PRAVASTATIN [pravastatin sodium 10 mg oral tablet] APOTEX INC"|"pravastatin"|9001392
"02243507"|"APO-PRAVASTATIN [pravastatin sodium 20 mg oral tablet] APOTEX INC"|"pravastatin"|9001392
"02243508"|"APO-PRAVASTATIN [pravastatin sodium 40 mg oral tablet] APOTEX INC"|"pravastatin"|9001392
"02243824"|"PRAVASTATIN-10 [pravastatin sodium 10 mg oral tablet] PRO DOC LIMITEE"|"pravastatin"|9001392
"02243825"|"PRAVASTATIN-20 [pravastatin sodium 20 mg oral tablet] PRO DOC LIMITEE"|"pravastatin"|9001392
"02243826"|"PRAVASTATIN-40 [pravastatin sodium 40 mg oral tablet] PRO DOC LIMITEE"|"pravastatin"|9001392
"02247008"|"TEVA-PRAVASTATIN [pravastatin sodium 10 mg oral tablet] TEVA CANADA LIMITED"|"pravastatin"|9001392
"02247009"|"TEVA-PRAVASTATIN [pravastatin sodium 20 mg oral tablet] TEVA CANADA LIMITED"|"pravastatin"|9001392
"02247010"|"TEVA-PRAVASTATIN [pravastatin sodium 40 mg oral tablet] TEVA CANADA LIMITED"|"pravastatin"|9001392
"02247655"|"PMS-PRAVASTATIN [pravastatin sodium 10 mg oral tablet] PHARMASCIENCE INC"|"pravastatin"|9001392
"02247656"|"PMS-PRAVASTATIN [pravastatin sodium 20 mg oral tablet] PHARMASCIENCE INC"|"pravastatin"|9001392
"02247657"|"PMS-PRAVASTATIN [pravastatin sodium 40 mg oral tablet] PHARMASCIENCE INC"|"pravastatin"|9001392
"02247856"|"SANDOZ PRAVASTATIN [pravastatin sodium 10 mg oral tablet] SANDOZ CANADA INCORPORATED"|"pravastatin"|9001392
"02247857"|"SANDOZ PRAVASTATIN [pravastatin sodium 20 mg oral tablet] SANDOZ CANADA INCORPORATED"|"pravastatin"|9001392
"02247858"|"SANDOZ PRAVASTATIN [pravastatin sodium 40 mg oral tablet] SANDOZ CANADA INCORPORATED"|"pravastatin"|9001392
"02248182"|"ACT PRAVASTATIN [pravastatin sodium 10 mg oral tablet] ACTAVIS PHARMA COMPANY"|"pravastatin"|9001392
"02248183"|"ACT PRAVASTATIN [pravastatin sodium 20 mg oral tablet] ACTAVIS PHARMA COMPANY"|"pravastatin"|9001392
"02248184"|"ACT PRAVASTATIN [pravastatin sodium 40 mg oral tablet] ACTAVIS PHARMA COMPANY"|"pravastatin"|9001392
"02249723"|"DOM-PRAVASTATIN [pravastatin sodium 10 mg oral tablet] DOMINION PHARMACAL"|"pravastatin"|9001392
"02249731"|"DOM-PRAVASTATIN [pravastatin sodium 20 mg oral tablet] DOMINION PHARMACAL"|"pravastatin"|9001392
"02249758"|"DOM-PRAVASTATIN [pravastatin sodium 40 mg oral tablet] DOMINION PHARMACAL"|"pravastatin"|9001392
"02257092"|"MYLAN-PRAVASTATIN [pravastatin sodium 10 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"pravastatin"|9001392
"02257106"|"MYLAN-PRAVASTATIN [pravastatin sodium 20 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"pravastatin"|9001392
"02257114"|"MYLAN-PRAVASTATIN [pravastatin sodium 40 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"pravastatin"|9001392
"02270234"|"RIVA-PRAVASTATIN [pravastatin sodium 10 mg oral tablet] LABORATOIRE RIVA INC"|"pravastatin"|9001392
"02270242"|"RIVA-PRAVASTATIN [pravastatin sodium 20 mg oral tablet] LABORATOIRE RIVA INC"|"pravastatin"|9001392
"02270250"|"RIVA-PRAVASTATIN [pravastatin sodium 40 mg oral tablet] LABORATOIRE RIVA INC"|"pravastatin"|9001392
"02284421"|"RAN-PRAVASTATIN [pravastatin sodium 10 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"pravastatin"|9001392
"02284448"|"RAN-PRAVASTATIN [pravastatin sodium 20 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"pravastatin"|9001392
"02284456"|"RAN-PRAVASTATIN [pravastatin sodium 40 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"pravastatin"|9001392
"02317451"|"MINT-PRAVASTATIN [pravastatin sodium 10 mg oral tablet] MINT PHARMACEUTICALS INC"|"pravastatin"|9001392
"02317478"|"MINT-PRAVASTATIN [pravastatin sodium 20 mg oral tablet] MINT PHARMACEUTICALS INC"|"pravastatin"|9001392
"02317486"|"MINT-PRAVASTATIN [pravastatin sodium 40 mg oral tablet] MINT PHARMACEUTICALS INC"|"pravastatin"|9001392
"02330954"|"JAMP-PRAVASTATIN [pravastatin sodium 10 mg oral tablet] JAMP PHARMA CORPORATION"|"pravastatin"|9001392
"02330962"|"JAMP-PRAVASTATIN [pravastatin sodium 20 mg oral tablet] JAMP PHARMA CORPORATION"|"pravastatin"|9001392
"02330970"|"JAMP-PRAVASTATIN [pravastatin sodium 40 mg oral tablet] JAMP PHARMA CORPORATION"|"pravastatin"|9001392
"02356546"|"PRAVASTATIN [pravastatin sodium 10 mg oral tablet] SANIS HEALTH INC"|"pravastatin"|9001392
"02356554"|"PRAVASTATIN [pravastatin sodium 20 mg oral tablet] SANIS HEALTH INC"|"pravastatin"|9001392
"02356562"|"PRAVASTATIN [pravastatin sodium 40 mg oral tablet] SANIS HEALTH INC"|"pravastatin"|9001392
"02389703"|"PRAVASTATIN [pravastatin sodium 10 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"pravastatin"|9001392
"02389738"|"PRAVASTATIN [pravastatin sodium 20 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"pravastatin"|9001392
"02389746"|"PRAVASTATIN [pravastatin sodium 40 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"pravastatin"|9001392
"02445379"|"PRIVA-PRAVASTATIN [pravastatin sodium 10 mg oral tablet] PHARMAPAR INC"|"pravastatin"|9001392
"02445395"|"PRIVA-PRAVASTATIN [pravastatin sodium 20 mg oral tablet] PHARMAPAR INC"|"pravastatin"|9001392
"02445409"|"PRIVA-PRAVASTATIN [pravastatin sodium 40 mg oral tablet] PHARMAPAR INC"|"pravastatin"|9001392
"02446251"|"BIO-PRAVASTATIN [pravastatin sodium 10 mg oral tablet] BIOMED PHARMA"|"pravastatin"|9001392
"02446278"|"BIO-PRAVASTATIN [pravastatin sodium 20 mg oral tablet] BIOMED PHARMA"|"pravastatin"|9001392
"02446286"|"BIO-PRAVASTATIN [pravastatin sodium 40 mg oral tablet] BIOMED PHARMA"|"pravastatin"|9001392
"02148498"|"MINIMS PREDNISOLONE SODIUM PHOSPHATE 0.5% [prednisolone sodium phosphate 0.5 % per w/v NA] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"prednisolone"|9001396
"00700401"|"RATIO-PREDNISOLONE [prednisolone acetate 1 % ophthalmic drops, suspension] TEVA CANADA LIMITED"|"prednisolone"|9001396
"01916181"|"SANDOZ PREDNISOLONE [prednisolone acetate 0.12 % ophthalmic drops, suspension] SANDOZ CANADA INCORPORATED"|"prednisolone"|9001396
"01916203"|"SANDOZ PREDNISOLONE [prednisolone acetate 1 % ophthalmic drops, suspension] SANDOZ CANADA INCORPORATED"|"prednisolone"|9001396
"02023768"|"DIOPRED SUSPENSION  1% [prednisolone acetate 1 % ophthalmic drops, suspension] SANDOZ CANADA INCORPORATED"|"prednisolone"|9001396
"00299405"|"PRED MILD 0.12% [prednisolone acetate 0.12 % opthalmic drops] ALLERGAN INC"|"prednisolone"|9001396
"00301175"|"PRED FORTE 1% [prednisolone acetate 1 % opthalmic drops] ALLERGAN INC"|"prednisolone"|9001396
"01954237"|"PMS-PREDNISOLONE SOD PHOS OPH SOL FORTE 1% [prednisolone sodium phosphate 1 % opthalmic drops] PHARMASCIENCE INC"|"prednisolone"|9001396
"02148498"|"MINIMS PREDNISOLONE SODIUM PHOSPHATE 0.5% [prednisolone sodium phosphate 0.5 % per w/v opthalmic drops] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"prednisolone"|9001396
"02230619"|"PEDIAPRED [prednisolone (prednisolone sodium phosphate) 5 mg per 5 mL oral liquid] SANOFI-AVENTIS CANADA INC"|"prednisolone"|9001396
"02245532"|"PMS-PREDNISOLONE [prednisolone (prednisolone sodium phosphate) 5 mg per 5 mL oral solution] PHARMASCIENCE INC"|"prednisolone"|9001396
"00021695"|"TEVA-PREDNISONE [prednisone 5 mg oral tablet] TEVA CANADA LIMITED"|"prednisone"|9001398
"00156876"|"PREDNISONE TAB 5MG [prednisone 5 mg oral tablet] PRO DOC LIMITEE"|"prednisone"|9001398
"00232378"|"TEVA-PREDNISONE [prednisone 50 mg oral tablet] TEVA CANADA LIMITED"|"prednisone"|9001398
"00271373"|"WINPRED TAB 1MG [prednisone 1 mg oral tablet] AA PHARMA INC"|"prednisone"|9001398
"00312770"|"APO PREDNISONE TAB 5MG [prednisone 5 mg oral tablet] APOTEX INC"|"prednisone"|9001398
"00550957"|"APO PREDNISONE TAB 50MG [prednisone 50 mg oral tablet] APOTEX INC"|"prednisone"|9001398
"00598194"|"APO PREDNISONE TAB 1MG USP [prednisone 1 mg oral tablet] APOTEX INC"|"prednisone"|9001398
"00868426"|"JAA PREDNISONE TAB 1MG USP [prednisone 1 mg oral tablet] JAAPHARM CANADA INC."|"prednisone"|9001398
"00868434"|"JAA PREDNISONE TAB 50MG USP [prednisone 50 mg oral tablet] JAAPHARM CANADA INC."|"prednisone"|9001398
"00868442"|"JAA PREDNISONE TAB 5MG USP [prednisone 5 mg oral tablet] JAAPHARM CANADA INC."|"prednisone"|9001398
"02268418"|"LYRICA [pregabalin 25 mg oral capsule] PFIZER CANADA INC"|"pregabalin"|9001399
"02268426"|"LYRICA [pregabalin 50 mg oral capsule] PFIZER CANADA INC"|"pregabalin"|9001399
"02268434"|"LYRICA [pregabalin 75 mg oral capsule] PFIZER CANADA INC"|"pregabalin"|9001399
"02268450"|"LYRICA [pregabalin 150 mg oral capsule] PFIZER CANADA INC"|"pregabalin"|9001399
"02268477"|"LYRICA [pregabalin 225 mg oral capsule] PFIZER CANADA INC"|"pregabalin"|9001399
"02268485"|"LYRICA [pregabalin 300 mg oral capsule] PFIZER CANADA INC"|"pregabalin"|9001399
"02359596"|"PMS-PREGABALIN [pregabalin 25 mg oral capsule] PHARMASCIENCE INC"|"pregabalin"|9001399
"02359618"|"PMS-PREGABALIN [pregabalin 50 mg oral capsule] PHARMASCIENCE INC"|"pregabalin"|9001399
"02359626"|"PMS-PREGABALIN [pregabalin 75 mg oral capsule] PHARMASCIENCE INC"|"pregabalin"|9001399
"02359634"|"PMS-PREGABALIN [pregabalin 150 mg oral capsule] PHARMASCIENCE INC"|"pregabalin"|9001399
"02359642"|"PMS-PREGABALIN [pregabalin 300 mg oral capsule] PHARMASCIENCE INC"|"pregabalin"|9001399
"02361159"|"TEVA-PREGABALIN [pregabalin 25 mg oral capsule] TEVA CANADA LIMITED"|"pregabalin"|9001399
"02361175"|"TEVA-PREGABALIN [pregabalin 50 mg oral capsule] TEVA CANADA LIMITED"|"pregabalin"|9001399
"02361183"|"TEVA-PREGABALIN [pregabalin 75 mg oral capsule] TEVA CANADA LIMITED"|"pregabalin"|9001399
"02361205"|"TEVA-PREGABALIN [pregabalin 150 mg oral capsule] TEVA CANADA LIMITED"|"pregabalin"|9001399
"02361221"|"TEVA-PREGABALIN [pregabalin 225 mg oral capsule] TEVA CANADA LIMITED"|"pregabalin"|9001399
"02361248"|"TEVA-PREGABALIN [pregabalin 300 mg oral capsule] TEVA CANADA LIMITED"|"pregabalin"|9001399
"02377039"|"RIVA-PREGABALIN [pregabalin 25 mg oral capsule] LABORATOIRE RIVA INC"|"pregabalin"|9001399
"02377047"|"RIVA-PREGABALIN [pregabalin 50 mg oral capsule] LABORATOIRE RIVA INC"|"pregabalin"|9001399
"02377055"|"RIVA-PREGABALIN [pregabalin 75 mg oral capsule] LABORATOIRE RIVA INC"|"pregabalin"|9001399
"02377063"|"RIVA-PREGABALIN [pregabalin 150 mg oral capsule] LABORATOIRE RIVA INC"|"pregabalin"|9001399
"02377071"|"RIVA-PREGABALIN [pregabalin 300 mg oral capsule] LABORATOIRE RIVA INC"|"pregabalin"|9001399
"02390817"|"SANDOZ PREGABALIN [pregabalin 25 mg oral capsule] SANDOZ CANADA INCORPORATED"|"pregabalin"|9001399
"02390825"|"SANDOZ PREGABALIN [pregabalin 50 mg oral capsule] SANDOZ CANADA INCORPORATED"|"pregabalin"|9001399
"02390833"|"SANDOZ PREGABALIN [pregabalin 75 mg oral capsule] SANDOZ CANADA INCORPORATED"|"pregabalin"|9001399
"02390841"|"SANDOZ PREGABALIN [pregabalin 150 mg oral capsule] SANDOZ CANADA INCORPORATED"|"pregabalin"|9001399
"02390868"|"SANDOZ PREGABALIN [pregabalin 300 mg oral capsule] SANDOZ CANADA INCORPORATED"|"pregabalin"|9001399
"02392801"|"RAN-PREGABALIN [pregabalin 25 mg oral capsule] RANBAXY PHARMACEUTICALS CANADA INC."|"pregabalin"|9001399
"02392828"|"RAN-PREGABALIN [pregabalin 50 mg oral capsule] RANBAXY PHARMACEUTICALS CANADA INC."|"pregabalin"|9001399
"02392836"|"RAN-PREGABALIN [pregabalin 75 mg oral capsule] RANBAXY PHARMACEUTICALS CANADA INC."|"pregabalin"|9001399
"02392844"|"RAN-PREGABALIN [pregabalin 150 mg oral capsule] RANBAXY PHARMACEUTICALS CANADA INC."|"pregabalin"|9001399
"02392852"|"RAN-PREGABALIN [pregabalin 225 mg oral capsule] RANBAXY PHARMACEUTICALS CANADA INC."|"pregabalin"|9001399
"02392860"|"RAN-PREGABALIN [pregabalin 300 mg oral capsule] RANBAXY PHARMACEUTICALS CANADA INC."|"pregabalin"|9001399
"02394235"|"APO-PREGABALIN [pregabalin 25 mg oral capsule] APOTEX INC"|"pregabalin"|9001399
"02394243"|"APO-PREGABALIN [pregabalin 50 mg oral capsule] APOTEX INC"|"pregabalin"|9001399
"02394251"|"APO-PREGABALIN [pregabalin 75 mg oral capsule] APOTEX INC"|"pregabalin"|9001399
"02394278"|"APO-PREGABALIN [pregabalin 150 mg oral capsule] APOTEX INC"|"pregabalin"|9001399
"02394286"|"APO-PREGABALIN [pregabalin 225 mg oral capsule] APOTEX INC"|"pregabalin"|9001399
"02394294"|"APO-PREGABALIN [pregabalin 300 mg oral capsule] APOTEX INC"|"pregabalin"|9001399
"02396483"|"PREGABALIN [pregabalin 25 mg oral capsule] PRO DOC LIMITEE"|"pregabalin"|9001399
"02396505"|"PREGABALIN [pregabalin 50 mg oral capsule] PRO DOC LIMITEE"|"pregabalin"|9001399
"02396513"|"PREGABALIN [pregabalin 75 mg oral capsule] PRO DOC LIMITEE"|"pregabalin"|9001399
"02396521"|"PREGABALIN [pregabalin 150 mg oral capsule] PRO DOC LIMITEE"|"pregabalin"|9001399
"02396548"|"PREGABALIN [pregabalin 300 mg oral capsule] PRO DOC LIMITEE"|"pregabalin"|9001399
"02398079"|"PMS-PREGABALIN [pregabalin 225 mg oral capsule] PHARMASCIENCE INC"|"pregabalin"|9001399
"02402556"|"DOM-PREGABALIN [pregabalin 25 mg oral capsule] DOMINION PHARMACAL"|"pregabalin"|9001399
"02402564"|"DOM-PREGABALIN [pregabalin 50 mg oral capsule] DOMINION PHARMACAL"|"pregabalin"|9001399
"02402572"|"DOM-PREGABALIN [pregabalin 75 mg oral capsule] DOMINION PHARMACAL"|"pregabalin"|9001399
"02402580"|"DOM-PREGABALIN [pregabalin 150 mg oral capsule] DOMINION PHARMACAL"|"pregabalin"|9001399
"02402912"|"ACT PREGABALIN [pregabalin 25 mg oral capsule] ACTAVIS PHARMA COMPANY"|"pregabalin"|9001399
"02402920"|"ACT PREGABALIN [pregabalin 50 mg oral capsule] ACTAVIS PHARMA COMPANY"|"pregabalin"|9001399
"02402939"|"ACT PREGABALIN [pregabalin 75 mg oral capsule] ACTAVIS PHARMA COMPANY"|"pregabalin"|9001399
"02402955"|"ACT PREGABALIN [pregabalin 150 mg oral capsule] ACTAVIS PHARMA COMPANY"|"pregabalin"|9001399
"02402971"|"ACT PREGABALIN [pregabalin 225 mg oral capsule] ACTAVIS PHARMA COMPANY"|"pregabalin"|9001399
"02402998"|"ACT PREGABALIN [pregabalin 300 mg oral capsule] ACTAVIS PHARMA COMPANY"|"pregabalin"|9001399
"02403692"|"PREGABALIN [pregabalin 25 mg oral capsule] SIVEM PHARMACEUTICALS ULC"|"pregabalin"|9001399
"02403706"|"PREGABALIN [pregabalin 50 mg oral capsule] SIVEM PHARMACEUTICALS ULC"|"pregabalin"|9001399
"02403714"|"PREGABALIN [pregabalin 75 mg oral capsule] SIVEM PHARMACEUTICALS ULC"|"pregabalin"|9001399
"02403722"|"PREGABALIN [pregabalin 150 mg oral capsule] SIVEM PHARMACEUTICALS ULC"|"pregabalin"|9001399
"02403730"|"PREGABALIN [pregabalin 300 mg oral capsule] SIVEM PHARMACEUTICALS ULC"|"pregabalin"|9001399
"02403749"|"PREGABALIN [pregabalin 225 mg oral capsule] SIVEM PHARMACEUTICALS ULC"|"pregabalin"|9001399
"02405539"|"PREGABALIN [pregabalin 25 mg oral capsule] SANIS HEALTH INC"|"pregabalin"|9001399
"02405547"|"PREGABALIN [pregabalin 50 mg oral capsule] SANIS HEALTH INC"|"pregabalin"|9001399
"02405555"|"PREGABALIN [pregabalin 75 mg oral capsule] SANIS HEALTH INC"|"pregabalin"|9001399
"02405563"|"PREGABALIN [pregabalin 150 mg oral capsule] SANIS HEALTH INC"|"pregabalin"|9001399
"02405598"|"PREGABALIN [pregabalin 300 mg oral capsule] SANIS HEALTH INC"|"pregabalin"|9001399
"02411725"|"PREGABALIN-25 [pregabalin 25 mg oral capsule] SIVEM PHARMACEUTICALS ULC"|"pregabalin"|9001399
"02411733"|"PREGABALIN-50 [pregabalin 50 mg oral capsule] SIVEM PHARMACEUTICALS ULC"|"pregabalin"|9001399
"02411741"|"PREGABALIN-75 [pregabalin 75 mg oral capsule] SIVEM PHARMACEUTICALS ULC"|"pregabalin"|9001399
"02411768"|"PREGABALIN-150 [pregabalin 150 mg oral capsule] SIVEM PHARMACEUTICALS ULC"|"pregabalin"|9001399
"02417529"|"MAR-PREGABALIN [pregabalin 25 mg oral capsule] MARCAN PHARMACEUTICALS INC"|"pregabalin"|9001399
"02417537"|"MAR-PREGABALIN [pregabalin 50 mg oral capsule] MARCAN PHARMACEUTICALS INC"|"pregabalin"|9001399
"02417545"|"MAR-PREGABALIN [pregabalin 75 mg oral capsule] MARCAN PHARMACEUTICALS INC"|"pregabalin"|9001399
"02417561"|"MAR-PREGABALIN [pregabalin 150 mg oral capsule] MARCAN PHARMACEUTICALS INC"|"pregabalin"|9001399
