"ntp_formal_name","ccdd","n_mp","greater_than_5_AIs","ntp_status_effective_time","ntp_code"
"avobenzone 3 % and homosalate 10 % and octisalate 5 % and octocrylene 5 % cutaneous spray",FALSE,2,FALSE,2014-12-01,9005622
"octinoxate 5 % and titanium dioxide 3.9 % lotion",FALSE,1,FALSE,2014-12-01,9005623
"acetaminophen 650 mg and diphenhydramine hydrochloride 25 mg and phenylephrine hydrochloride 10 mg oral powder",FALSE,2,FALSE,2014-12-04,9005624
"linaclotide 290 mcg oral capsule",FALSE,1,FALSE,2014-12-17,9005625
"avobenzone 3 % and homosalate 5 % and octisalate 5 % and octocrylene 2.7 % and oxybenzone 2.5 % lotion",FALSE,1,FALSE,2014-12-22,9005626
"helium 70 % and oxygen 30 % medicinal gas",FALSE,1,FALSE,2014-12-22,9005627
"avobenzone 1.25 % and octisalate 5 % and octocrylene 1.1 % cutaneous cream",FALSE,2,FALSE,2014-12-24,9005628
"ensulizole 2 % and octinoxate 7.4 % and titanium dioxide 7.2 % cutaneous cream",FALSE,1,FALSE,2014-12-29,9005629
"octinoxate 2.9 % and octocrylene 3 % and zinc oxide 10.6 % cutaneous cream",FALSE,1,FALSE,2014-12-29,9005630
"octinoxate 4.9 % and octocrylene 3 % and zinc oxide 12.5 % lotion",FALSE,1,FALSE,2014-12-29,9005631
"avobenzone 3 % and homosalate 9 % and octisalate 4.5 % and octocrylene 6 % lotion",FALSE,2,FALSE,2015-01-01,9005632
"dasabuvir (dasabuvir sodium monohydrate) 250 mg and ombitasvir 12.5 mg and paritaprevir 75 mg and ritonavir 50 mg kit",FALSE,1,FALSE,2015-01-06,9005633
"dasabuvir (dasabuvir sodium monohydrate) 250 mg and ombitasvir 12.5 mg and paritaprevir 75 mg and ritonavir 50 mg oral tablet",FALSE,1,FALSE,2015-01-06,9005634
"avobenzone 2 % and homosalate 3 % and octinoxate 4 % lotion",FALSE,1,FALSE,2015-01-12,9005635
"avobenzone 2 % and homosalate 4 % and octisalate 4 % and octocrylene 2 % cutaneous cream",FALSE,4,FALSE,2015-01-12,9005636
"avobenzone 2.85 % and octinoxate 6.75 % and octisalate 4.5 % and octocrylene 2 % and oxybenzone 5.4 % cutaneous stick",FALSE,1,FALSE,2015-01-15,9005637
"dapagliflozin (dapagliflozin propanediol monohydrate) 10 mg oral tablet",FALSE,1,FALSE,2015-01-16,9005638
"dapagliflozin (dapagliflozin propanediol monohydrate) 5 mg oral tablet",FALSE,1,FALSE,2015-01-16,9005639
"avobenzone 3 % and homosalate 15 % and octisalate 5 % and octocrylene 4 % and oxybenzone 6 % cutaneous spray",FALSE,2,FALSE,2015-01-19,9005640
"avobenzone 3 % and homosalate 8 % and octisalate 4 % and octocrylene 2 % and oxybenzone 5 % cutaneous spray",FALSE,1,FALSE,2015-01-19,9005641
"avobenzone 3 % and homosalate 8 % and octisalate 5 % and octocrylene 4 % and oxybenzone 5 % cutaneous spray",FALSE,1,FALSE,2015-01-19,9005642
"atropine sulfate 0.5 mg per 5 mL solution for injection",FALSE,1,FALSE,2015-01-20,9005643
"atropine sulfate 1 mg per 5 mL solution for injection",FALSE,1,FALSE,2015-01-20,9005644
"sodium phenylbutyrate 483 mg per g granules for oral suspension",FALSE,1,FALSE,2015-01-27,9005645
"avobenzone 0.5 % and octisalate 1 % and octocrylene 0.5 % lotion",FALSE,1,FALSE,2015-02-01,9005646
"avobenzone 1.5 % and homosalate 15 % and octisalate 5 % and octocrylene 1.2 % and oxybenzone 6 % lotion",FALSE,1,FALSE,2015-02-01,9005647
"avobenzone 1.5 % and octisalate 4.5 % and octocrylene 2 % lotion",FALSE,1,FALSE,2015-02-01,9005648
"avobenzone 2.7 % and homosalate 9 % and octisalate 4.5 % and octocrylene 6 % cutaneous spray",FALSE,1,FALSE,2015-02-01,9005649
"avobenzone 2 % and homosalate 5.5 % and octisalate 4.5 % and octocrylene 4 % cutaneous spray",FALSE,2,FALSE,2015-02-01,9005650
"avobenzone 2 % and homosalate 7 % and octocrylene 1.5 % and oxybenzone 3 % cutaneous spray",FALSE,2,FALSE,2015-02-01,9005651
"avobenzone 3 % and homosalate 10 % and octisalate 5 % and octocrylene 3 % and oxybenzone 4 % cutaneous spray",FALSE,2,FALSE,2015-02-01,9005652
"avobenzone 3 % and homosalate 9 % and octocrylene 2.7 % cutaneous cream",FALSE,1,FALSE,2015-02-01,9005653
"octinoxate 7.5 % and octisalate 2 % and titanium dioxide 1.6 % cutaneous cream",FALSE,1,FALSE,2015-02-01,9005654
"avobenzone 3 % and homosalate 10 % and octisalate 5 % and octocrylene 2.6 % lotion",FALSE,2,FALSE,2015-02-02,9005655
"avobenzone 3 % and homosalate 2.5 % and octisalate 5 % and octocrylene 2.7 % cutaneous cream",FALSE,2,FALSE,2015-02-02,9005656
"avobenzone 3 % and homosalate 2.5 % and octisalate 5 % and octocrylene 2.7 % kit",FALSE,2,FALSE,2015-02-02,9005657
"benzoyl peroxide 2.5 % cutaneous cream",FALSE,1,FALSE,2015-02-02,9005658
"benzoyl peroxide 2.5 % kit",FALSE,1,FALSE,2015-02-02,9005659
"homosalate 10 % and octisalate 5 % and octocrylene 5 % and titanium dioxide 1.6 % cutaneous cream",FALSE,1,FALSE,2015-02-02,9005660
"octinoxate 7.5 % and octisalate 5 % and zinc oxide 14.55 % lotion",FALSE,2,FALSE,2015-02-03,9005661
"octinoxate 7.5 % and octisalate 2 % and titanium dioxide 5.2 % and zinc oxide 6 % cutaneous cream",FALSE,1,FALSE,2015-02-06,9005662
"brimonidine tartrate 0.2 % and NA 1 % ophthalmic drops",FALSE,1,FALSE,2015-02-17,9005663
"ribavirin 200 mg oral tablet",FALSE,2,FALSE,2015-02-17,9005664
"docetaxel 20 mg per mL solution for injection",FALSE,1,FALSE,2015-02-27,9005665
"avobenzone 1.2 % and homosalate 10 % and octisalate 5 % and octocrylene 0.8 % and oxybenzone 4 % lotion",FALSE,1,FALSE,2015-03-01,9005666
"avobenzone 3 % and homosalate 10 % and octocrylene 6 % lotion",FALSE,3,FALSE,2015-03-01,9005667
"avobenzone 3 % and octocrylene 5 % cutaneous spray",FALSE,1,FALSE,2015-03-01,9005668
"octinoxate 7 % and titanium dioxide 4.15 % and zinc oxide 9.8 % lotion",FALSE,1,FALSE,2015-03-01,9005669
"memantine hydrochloride 5 mg oral tablet",FALSE,1,FALSE,2015-03-02,9005670
"siltuximab 100 mg per vial powder for solution for injection",FALSE,1,FALSE,2015-03-03,9005671
"siltuximab 400 mg per vial powder for solution for injection",FALSE,1,FALSE,2015-03-03,9005672
"cetylpyridinium chloride 0.07 % mouthwash",FALSE,1,FALSE,2015-03-05,9005673
"avobenzone 2 % and homosalate 15 % and octinoxate 7.5 % and octisalate 5 % cutaneous stick",FALSE,2,FALSE,2015-03-16,9005674
"avobenzone 2 % and homosalate 5 % and octisalate 2 % and octocrylene 1.85 % and oxybenzone 3 % lotion",FALSE,1,FALSE,2015-03-16,9005675
"avobenzone 2 % and homosalate 6 % and octisalate 2 % and octocrylene 1.85 % and oxybenzone 2 % spray (bag-on-valve)",FALSE,1,FALSE,2015-03-16,9005676
"avobenzone 3 % and homosalate 10 % and octisalate 3 % and octocrylene 2.75 % and oxybenzone 3 % spray (bag-on-valve)",FALSE,1,FALSE,2015-03-16,9005677
"avobenzone 3 % and homosalate 5 % and octisalate 3 % and octocrylene 2.75 % and oxybenzone 4 % lotion",FALSE,1,FALSE,2015-03-16,9005678
"octinoxate 7.4 % and octocrylene 3 % and titanium dioxide 1.4 % and zinc oxide 16.4 % cutaneous cream",FALSE,1,FALSE,2015-03-16,9005679
"octinoxate 7.4 % and octocrylene 3 % and titanium dioxide 1.4 % and zinc oxide 16.4 % lotion",FALSE,1,FALSE,2015-03-16,9005680
"dimethicone 1 % and zinc oxide 1 % cutaneous cream",FALSE,1,FALSE,2015-03-17,9005681
"recombinant human papillomavirus type 11 l1 protein 40 mcg per 0.5 mL and recombinant human papillomavirus type 16 l1 protein 60 mcg per 0.5 mL and recombinant human papillomavirus type 18 l1 protein 40 mcg per 0.5 mL and recombinant human papillomavirus type 31 l1 protein 20 mcg per 0.5 mL and recombinant human papillomavirus type 33 l1 protein 20 mcg per 0.5 mL and recombinant human papillomavirus type 45 l1 protein 20 mcg per 0.5 mL and recombinant human papillomavirus type 52 l1 protein 20 mcg per 0.5 mL and recombinant human papillomavirus type 58 l1 protein 20 mcg per 0.5 mL and recombinant human papillomavirus type 6 l1 protein 30 mcg per 0.5 mL suspension for injection",FALSE,1,TRUE,2015-03-18,9005682
"vancomycin hydrochloride 250 mg oral capsule",FALSE,1,FALSE,2015-03-18,9005683
"dalteparin sodium 3500 unit per 0.28 mL solution for injection",FALSE,1,FALSE,2015-03-25,9005684
"diphenhydramine hydrochloride 50 mg per 30 mL oral solution",FALSE,2,FALSE,2015-03-30,9005685
"azelastine hydrochloride 137 mcg per actuation and fluticasone propionate 50 mcg per actuation nasal spray",FALSE,1,FALSE,2015-03-31,9005686
"avobenzone 2.5 % and octinoxate 7.4 % and octocrylene 3 % lotion",FALSE,1,FALSE,2015-04-01,9005687
"avobenzone 3 % and homosalate 5 % and octocrylene 2.7 % cutaneous cream",FALSE,2,FALSE,2015-04-01,9005688
"octinoxate 5 % and titanium dioxide 1.52 % cutaneous emulsion",FALSE,1,FALSE,2015-04-01,9005689
"colesevelam hydrochloride 3.75 g per pck powder for oral suspension",FALSE,1,FALSE,2015-04-02,9005690
"octinoxate 7.5 % and octisalate 2.5 % and octocrylene 2.5 % and zinc oxide 7 % lotion",FALSE,1,FALSE,2015-04-02,9005691
"avobenzone 1.25 % and octisalate 5 % and octocrylene 1.1 % lotion",FALSE,1,FALSE,2015-04-06,9005692
"avobenzone 3 % and bemotrizinol 2 % and bisoctrizole 4 % and octocrylene 9 % and titanium dioxide 2.6 % lotion",FALSE,1,FALSE,2015-04-07,9005693
"avobenzone 3 % and bemotrizinol 2 % and bisoctrizole 4 % and octocrylene 9 % and titanium dioxide 3.4 % lotion",FALSE,1,FALSE,2015-04-07,9005694
"octinoxate 3.9 % and titanium dioxide 6.1 % and zinc oxide 3.8 % cutaneous emulsion",FALSE,1,FALSE,2015-04-08,9005695
"secukinumab 150 mg per mL solution for injection",FALSE,1,FALSE,2015-04-10,9005696
"avobenzone 3 % and homosalate 10 % and octocrylene 5 % cutaneous cream",FALSE,1,FALSE,2015-04-13,9005697
"octinoxate 7.5 % and titanium dioxide 1.6 % and zinc oxide 17.1 % cutaneous cream",FALSE,1,FALSE,2015-04-13,9005698
"avobenzone 1.5 % and octisalate 5 % and octocrylene 3 % and oxybenzone 4 % lotion",FALSE,3,FALSE,2015-04-15,9005699
"ruxolitinib (ruxolitinib phosphate) 10 mg oral tablet",FALSE,1,FALSE,2015-04-15,9005700
"idelalisib 100 mg oral tablet",FALSE,1,FALSE,2015-04-21,9005701
"idelalisib 150 mg oral tablet",FALSE,1,FALSE,2015-04-21,9005702
"vedolizumab 300 mg per vial powder for solution for injection",FALSE,1,FALSE,2015-04-21,9005703
"avobenzone 1.5 % and octisalate 5 % and octocrylene 3 % and oxybenzone 4 % cutaneous cream",FALSE,1,FALSE,2015-04-23,9005704
"avobenzone 2.8 % and homosalate 9.5 % and octinoxate 7.5 % and octocrylene 2.56 % and oxybenzone 4.75 % lotion",FALSE,2,FALSE,2015-04-23,9005705
"umeclidinium (umeclidinium bromide) 62.5 mcg inhalation powder",FALSE,1,FALSE,2015-04-27,9005706
"deferiprone 1000 mg oral tablet",FALSE,1,FALSE,2015-04-28,9005707
"ceritinib 150 mg oral capsule",FALSE,1,FALSE,2015-04-29,9005708
"avobenzone 3 % and homosalate 10 % and octisalate 5 % and octocrylene 2.7 % and oxybenzone 3 % cutaneous cream",FALSE,2,FALSE,2015-05-01,9005709
"avobenzone 3 % and homosalate 10 % and octisalate 5 % and octocrylene 2.7 % and oxybenzone 5 % cutaneous spray",FALSE,1,FALSE,2015-05-01,9005710
"avobenzone 3 % and homosalate 10 % and octisalate 5 % and octocrylene 2.7 % lotion",FALSE,1,FALSE,2015-05-01,9005711
"avobenzone 2.24 % and homosalate 8 % and octisalate 2.4 % and octocrylene 4.48 % and oxybenzone 2.88 % lotion",FALSE,1,FALSE,2015-05-04,9005712
"avobenzone 3 % and homosalate 10.72 % and octisalate 3.21 % and octocrylene 6 % and oxybenzone 3.86 % lotion",FALSE,2,FALSE,2015-05-04,9005713
"avobenzone 3 % and homosalate 10 % and octisalate 5 % and octocrylene 5 % and oxybenzone 6 % and terephthalylidene dicamphor sulfonic acid 2 % cutaneous spray",FALSE,2,TRUE,2015-05-04,9005714
"octinoxate 7.5 % and octisalate 2 % and titanium dioxide 5.3 % lotion",FALSE,1,FALSE,2015-05-04,9005715
"c1 esterase inhibitor (human) 1500 unit per vial NA",FALSE,1,FALSE,2015-05-06,9005716
"c1 esterase inhibitor (human) 1500 unit per vial powder for solution for injection",FALSE,1,FALSE,2015-05-06,9005717
"ensulizole 2 % and octinoxate 5.5 % and oxybenzone 0.5 % and titanium dioxide 0.84 % and zinc oxide 9.8 % cutaneous cream",FALSE,1,FALSE,2015-05-06,9005718
"avobenzone 2.9 % and homosalate 8 % and octinoxate 5 % and oxybenzone 4 % cutaneous cream",FALSE,1,FALSE,2015-05-07,9005719
"avobenzone 2 % and octinoxate 7.5 % and octisalate 5 % and oxybenzone 5 % cutaneous cream",FALSE,1,FALSE,2015-05-11,9005720
"glycerine 0.9 % and sodium carboxymethyl cellulose 0.5 % ophthalmic drops",FALSE,1,FALSE,2015-05-15,9005721
"ivermectin 1 % cutaneous cream",FALSE,1,FALSE,2015-05-25,9005722
"olodaterol (olodaterol hydrochloride) 2.5 mcg per actuation and tiotropium (tiotropium bromide) 2.5 mcg per actuation inhalation solution",FALSE,1,FALSE,2015-05-29,9005723
"octinoxate 5 % and titanium dioxide 3.1 % and zinc oxide 2.1 % cutaneous liquid",FALSE,1,FALSE,2015-06-01,9005724
"octinoxate 75 mg per mL and octisalate 50 mg per mL and titanium dioxide 30 mg per mL and zinc oxide 70 mg per mL cutaneous cream",FALSE,2,FALSE,2015-06-01,9005725
"pembrolizumab 50 mg per vial powder for solution for injection",FALSE,1,FALSE,2015-06-01,9005726
"tolvaptan 15 mg and tolvaptan 45 mg oral tablet",FALSE,1,FALSE,2015-06-01,9005727
"tolvaptan 30 mg and tolvaptan 60 mg oral tablet",FALSE,1,FALSE,2015-06-01,9005728
"tolvaptan 30 mg and tolvaptan 90 mg oral tablet",FALSE,1,FALSE,2015-06-01,9005729
"ceftazidime (ceftazidime pentahydrate) 3 g per vial powder for solution for injection",FALSE,1,FALSE,2015-06-08,9005730
"modified vaccinia virus (ankara-bavarian nordic) 50000000 ccid50 per 0.5 mL suspension for injection",FALSE,1,FALSE,2015-06-15,9005731
"tesamorelin (tesamorelin acetate) 1 mg per vial NA",FALSE,1,FALSE,2015-06-23,9005732
"tesamorelin (tesamorelin acetate) 1 mg per vial powder for solution for injection",FALSE,1,FALSE,2015-06-23,9005733
"octinoxate 4.49 % and oxybenzone 2 % and zinc oxide 20.9 % cutaneous emulsion",FALSE,1,FALSE,2015-06-24,9005734
"loteprednol etabonate 0.5 % ophthalmic gel",FALSE,1,FALSE,2015-06-25,9005735
"nintedanib (nintedanib esilate) 100 mg oral capsule",FALSE,1,FALSE,2015-06-29,9005736
"nintedanib (nintedanib esilate) 150 mg oral capsule",FALSE,1,FALSE,2015-06-29,9005737
"octinoxate 7.5 % and zinc oxide 9 % kit",FALSE,1,FALSE,2015-07-03,9005738
"acetaminophen 325 mg and dextromethorphan hydrobromide 10 mg and doxylamine succinate 6.25 mg and phenylephrine hydrochloride 5 mg oral tablet",FALSE,1,FALSE,2015-07-08,9005739
"aclidinium bromide 400 mcg per actuation and formoterol fumarate 12 mcg per actuation inhalation powder",FALSE,1,FALSE,2015-07-09,9005740
"octinoxate 6.6 % and oxybenzone 3 % cutaneous stick",FALSE,2,FALSE,2015-07-13,9005741
"avobenzone 2 % and octinoxate 7.5 % and octisalate 5 % and octocrylene 10 % cutaneous cream",FALSE,1,FALSE,2015-07-18,9005742
"levonorgestrel 1.5 mg oral tablet",FALSE,3,FALSE,2015-07-23,9005743
"octinoxate 7.5 % cutaneous stick",FALSE,2,FALSE,2015-07-30,9005744
"vitamin d3 2000 unit oral capsule",FALSE,1,FALSE,2015-07-31,9005745
"vitamin d3 25000 unit oral capsule",FALSE,1,FALSE,2015-07-31,9005746
"acetaminophen 650 mg per pck and diphenhydramine hydrochloride 25 mg per pck and phenylephrine hydrochloride 10 mg per pck oral powder",FALSE,1,FALSE,2015-08-04,9005747
"pasireotide (pasireotide pamoate) 40 mg per vial kit",FALSE,1,FALSE,2015-08-04,9005748
"pasireotide (pasireotide pamoate) 40 mg per vial powder for suspension for injection",FALSE,1,FALSE,2015-08-04,9005749
"pasireotide (pasireotide pamoate) 60 mg per vial kit",FALSE,1,FALSE,2015-08-04,9005750
"pasireotide (pasireotide pamoate) 60 mg per vial powder for suspension for injection",FALSE,1,FALSE,2015-08-04,9005751
"coagulation factor ii (human) 1520 unit per vial and coagulation factor ix (human) 1000 unit per vial and coagulation factor vii (human) 960 unit per vial and coagulation factor x (human) 1200 unit per vial and protein c 1240 unit per vial and protein s 1280 unit per vial NA",FALSE,1,TRUE,2015-08-11,9005752
"coagulation factor ii (human) 1520 unit per vial and coagulation factor ix (human) 1000 unit per vial and coagulation factor vii (human) 960 unit per vial and coagulation factor x (human) 1200 unit per vial and protein c 1240 unit per vial and protein s 1280 unit per vial powder for solution for injection",FALSE,1,TRUE,2015-08-11,9005753
"empagliflozin 10 mg oral tablet",FALSE,1,FALSE,2015-08-11,9005754
"empagliflozin 25 mg oral tablet",FALSE,1,FALSE,2015-08-11,9005755
"varicella zoster immune globulin human 125 unit per vial solution for injection",FALSE,1,FALSE,2015-08-14,9005756
"chloroxylenol 3 % cutaneous liquid",FALSE,1,FALSE,2015-08-18,9005757
"octinoxate 3 % and titanium dioxide 4.35 % cutaneous liquid",FALSE,1,FALSE,2015-08-20,9005758
"chloroxylenol 1.75 % cutaneous solution",FALSE,1,FALSE,2015-08-21,9005759
"ponatinib (ponatinib hydrochloride) 15 mg oral tablet",FALSE,1,FALSE,2015-08-21,9005760
"octinoxate 7.5 % and zinc oxide 10.5 % kit",FALSE,4,FALSE,2015-08-24,9005761
"benzoyl peroxide 5 % kit",FALSE,1,FALSE,2015-08-25,9005762
"naloxegol (naloxegol oxalate) 12.5 mg oral tablet",FALSE,1,FALSE,2015-08-27,9005763
"naloxegol (naloxegol oxalate) 25 mg oral tablet",FALSE,1,FALSE,2015-08-27,9005764
"ulipristal acetate 30 mg oral tablet",FALSE,1,FALSE,2015-09-01,9005765
"carglumic acid 200 mg orodispersible tablet",FALSE,1,FALSE,2015-09-08,9005766
"daclatasvir (daclatasvir dihydrochloride) 30 mg oral tablet",FALSE,1,FALSE,2015-09-08,9005767
"daclatasvir (daclatasvir dihydrochloride) 60 mg oral tablet",FALSE,1,FALSE,2015-09-08,9005768
"ensulizole 2 % and octinoxate 5 % and zinc oxide 5.49 % cutaneous cream",FALSE,1,FALSE,2015-09-08,9005769
"chlorhexidine gluconate 2 % swab",FALSE,1,FALSE,2015-09-10,9005770
"ramucirumab 10 mg per mL solution for injection",FALSE,1,FALSE,2015-09-10,9005771
"piperacillin (piperacillin sodium) 36 g per vial and tazobactam (tazobactam sodium) 4.5 g per vial powder for solution for injection",FALSE,1,FALSE,2015-09-11,9005772
"haemagglutinin-strain a(h1n1) 30 mcg per mL and haemagglutinin-strain a(h3n2) 30 mcg per mL and haemagglutinin-strain b (victoria) 30 mcg per mL and haemagglutinin-strain b (yamagata) 30 mcg per mL suspension for injection",FALSE,1,FALSE,2015-09-14,9005773
"ivacaftor 50 mg granules for oral suspension",FALSE,1,FALSE,2015-09-14,9005774
"ivacaftor 75 mg granules for oral suspension",FALSE,1,FALSE,2015-09-14,9005775
"alanine 0.71 g per 100 mL and arginine 0.61 g per 100 mL and calcium chloride 0.028 g per 100 mL and dextrose 12.7 g per 100 mL and fish oil 0.57 g per 100 mL and glycine 0.56 g per 100 mL and histidine 0.15 g per 100 mL and isoleucine 0.25 g per 100 mL and leucine 0.38 g per 100 mL and lysine (lysine acetate) 0.34 g per 100 mL and magnesium sulfate 0.061 g per 100 mL and medium chain triglycerides (mct) 1.14 g per 100 mL and methionine 0.22 g per 100 mL and nitrogen 0.8 g per 100 mL and olive oil 0.95 g per 100 mL and phenylalanine 0.26 g per 100 mL and potassium chloride 0.23 g per 100 mL and proline 0.57 g per 100 mL and serine 0.33 g per 100 mL and sodium acetate trihydrate 0.17 g per 100 mL and sodium glycerophosphate 0.21 g per 100 mL and soybean oil 1.14 g per 100 mL and taurine 0.05 g per 100 mL and threonine 0.22 g per 100 mL and tryptophan 0.1 g per 100 mL and tyrosine 0.02 g per 100 mL and valine 0.31 g per 100 mL and zinc sulfate heptahydrate 0.00066 g per 100 mL emulsion for injection",FALSE,1,TRUE,2015-09-15,9005776
"alanine 0.71 g per 100 mL and arginine 0.61 g per 100 mL and dextrose 12.7 g per 100 mL and fish oil 0.57 g per 100 mL and glycine 0.56 g per 100 mL and histidine 0.15 g per 100 mL and isoleucine 0.25 g per 100 mL and leucine 0.38 g per 100 mL and lysine (lysine acetate) 0.34 g per 100 mL and medium chain triglycerides (mct) 1.14 g per 100 mL and methionine 0.22 g per 100 mL and nitrogen 0.8 g per 100 mL and olive oil 0.95 g per 100 mL and phenylalanine 0.26 g per 100 mL and proline 0.57 g per 100 mL and serine 0.33 g per 100 mL and soybean oil 1.14 g per 100 mL and taurine 0.05 g per 100 mL and threonine 0.22 g per 100 mL and tryptophan 0.1 g per 100 mL and tyrosine 0.02 g per 100 mL and valine 0.31 g per 100 mL emulsion for injection",FALSE,1,TRUE,2015-09-15,9005777
"octinoxate 5 % and titanium dioxide 3.1 % and zinc oxide 2.1 % cutaneous cream",FALSE,1,FALSE,2015-09-15,9005778
"hypromellose 0.3 % ophthalmic drops",FALSE,1,FALSE,2015-09-16,9005779
"collagen 2.1 mg per sq cm and fibrinogen (human) 5.5 mg per sq cm and thrombin (human) 2 unit per sq cm cutaneous patch",FALSE,1,FALSE,2015-09-18,9005780
"bromfenac (bromfenac sodium sesquihydrate) 0.07 % ophthalmic drops",FALSE,1,FALSE,2015-09-25,9005781
"peginterferon beta-1a 63 mcg per 0.5 mL and peginterferon beta-1a 94 mcg per 0.5 mL NA",FALSE,1,FALSE,2015-09-25,9005782
"peginterferon beta-1a 63 mcg per 0.5 mL and peginterferon beta-1a 94 mcg per 0.5 mL solution for injection",FALSE,1,FALSE,2015-09-25,9005783
"evolocumab 140 mg per mL solution for injection",FALSE,1,FALSE,2015-09-28,9005784
"lenalidomide 20 mg oral capsule",FALSE,1,FALSE,2015-09-28,9005785
"lidocaine 7 % and tetracaine 7 % cutaneous cream",FALSE,1,FALSE,2015-09-28,9005786
"peginterferon beta-1a 125 mcg per 0.5 mL solution for injection",FALSE,1,FALSE,2015-09-29,9005787
"tolnaftate 1 % cutaneous foam",FALSE,1,FALSE,2015-09-30,9005788
"fluticasone furoate 200 mcg and vilanterol (vilanterol trifenatate) 25 mcg inhalation powder",FALSE,1,FALSE,2015-10-02,9005789
"corynebacterium diphtheriae crm-197 protein 25 mcg per 0.5 mL and meningococcal group c oligosaccharide 10 mcg per 0.5 mL suspension for injection",FALSE,1,FALSE,2015-10-07,9005790
"octinoxate 7.5 % and oxybenzone 2.5 % and zinc oxide 4 % lotion",FALSE,1,FALSE,2015-10-08,9005791
"haemagglutinin-strain a(h1n1) 15 mcg per 0.5 mL and haemagglutinin-strain a(h3n2) 15 mcg per 0.5 mL and haemagglutinin-strain b (victoria) 15 mcg per 0.5 mL and haemagglutinin-strain b (yamagata) 15 mcg per 0.5 mL suspension for injection",FALSE,1,FALSE,2015-10-14,9005792
"octinoxate 7.49 % and titanium dioxide 3.84 % cutaneous cream",FALSE,1,FALSE,2015-10-14,9005793
"asfotase alfa 40 mg per mL solution for injection",FALSE,3,FALSE,2015-10-20,9005794
"vitamin d3 5000 unit oral capsule",FALSE,1,FALSE,2015-10-20,9005795
"nivolumab 10 mg per mL solution for injection",FALSE,2,FALSE,2015-10-23,9005796
"epinephrine 0.005 mg per mL and lidocaine hydrochloride 20 mg per mL solution for injection",FALSE,1,FALSE,2015-10-28,9005797
"NA 5 mg per vial NA",FALSE,1,FALSE,2015-10-28,9005798
"NA 5 mg per vial powder for solution for injection",FALSE,1,FALSE,2015-10-28,9005799
"benzalkonium chloride 0.13 % lotion",FALSE,1,FALSE,2015-11-02,9005800
"ensulizole 2 % and octinoxate 7.5 % and oxybenzone 3 % cutaneous cream",FALSE,2,FALSE,2015-11-03,9005801
"haemagglutinin-strain a(h1n1) 7.5 mcg per 0.25 mL and haemagglutinin-strain a(h3n2) 7.5 mcg per 0.25 mL and haemagglutinin-strain b 7.5 mcg per 0.25 mL suspension for injection",FALSE,1,FALSE,2015-11-05,9005802
"octinoxate 7.5 % and titanium dioxide 1.5 % cutaneous cream",FALSE,1,FALSE,2015-11-05,9005803
"acetic acid 10.81 g per l and calcium chloride 6.24 g per l and dextrose 49.5 g per l and magnesium chloride 1.61 g per l and potassium chloride 5.03 g per l and sodium chloride 263 g per l solution for haemodialysis",FALSE,1,TRUE,2015-11-06,9005804
"octinoxate 4.9 % cutaneous stick",FALSE,1,FALSE,2015-11-09,9005805
"standardized kentucky blue/june grass pollen 100000 unit per mL and standardized orchard grass pollen 100000 unit per mL and standardized redtop grass pollen 100000 unit per mL and standardized timothy grass pollen 100000 unit per mL solution for injection",FALSE,1,FALSE,2015-11-10,9005806
"NA 103 mg and NA 97 mg oral tablet",FALSE,1,FALSE,2015-11-13,9005807
"NA 26 mg and NA 24 mg oral tablet",FALSE,1,FALSE,2015-11-13,9005808
"NA 51 mg and NA 49 mg oral tablet",FALSE,1,FALSE,2015-11-13,9005809
"amylase 5100 unit per 100 mg and lipase 5000 unit per 100 mg and protease 320 unit per 100 mg granules for oral suspension",FALSE,1,FALSE,2015-11-18,9005810
"levomilnacipran (levomilnacipran hydrochloride) 20 mg prolonged-release oral capsule",FALSE,1,FALSE,2015-11-19,9005811
"levomilnacipran (levomilnacipran hydrochloride) 40 mg prolonged-release oral capsule",FALSE,1,FALSE,2015-11-19,9005812
"dulaglutide 1.5 mg per 0.5 mL solution for injection",FALSE,1,FALSE,2015-11-24,9005813
"ombitasvir 12.5 mg and paritaprevir 75 mg and ritonavir 50 mg oral tablet",FALSE,1,FALSE,2015-11-24,9005814
"octinoxate 7.49 % and titanium dioxide 3.2 % and zinc oxide 15.2 % cutaneous cream",FALSE,1,FALSE,2015-11-30,9005815
"entecavir (entecavir monohydrate) 0.5 mg oral tablet",FALSE,1,FALSE,2015-12-01,9005816
"acetic acid 10.81 g per l and calcium chloride 7.49 g per l and dextrose 49.49 g per l and magnesium chloride 2.14 g per l and potassium chloride 10.06 g per l and sodium chloride 263 g per l solution for haemodialysis",FALSE,1,TRUE,2015-12-02,9005817
"avobenzone 3 % and homosalate 10 % and octisalate 4.55 % and octocrylene 8 % lotion",FALSE,2,FALSE,2015-12-03,9005818
"octinoxate 7.5 % and oxybenzone 0.5 % cutaneous cream",FALSE,1,FALSE,2015-12-03,9005819
"acetic acid 10.81 g per l and calcium chloride 6.24 g per l and dextrose 49.49 g per l and magnesium chloride 2.14 g per l and potassium chloride 13.42 g per l and sodium chloride 263 g per l solution for haemodialysis",FALSE,1,TRUE,2015-12-10,9005820
"benzoyl peroxide 2.5 % and benzoyl peroxide 2.5 % lotion",FALSE,1,FALSE,2015-12-10,9005821
"NA 2000 unit per vial NA",FALSE,2,FALSE,2015-12-11,9005822
