"ntp_code","ntp_en_description","ntp_fr_description","ntp_formal_name","ntp_status","ntp_type","ntp_status_effective_time"
"9000949","NA","NA","fusidic acid 1 % ophthalmic drops","Active","NA","20010807"
"9000951","NA","NA","betahistine hydrochloride 16 mg oral tablet","Active","NA","20010817"
"9000952","NA","NA","esomeprazole (esomeprazole magnesium) 20 mg gastro-resistant tablet","Active","NA","20010820"
"9000953","NA","NA","esomeprazole (esomeprazole magnesium) 40 mg gastro-resistant tablet","Active","NA","20010820"
"9000954","NA","NA","quetiapine (quetiapine fumarate) 300 mg oral tablet","Active","NA","20010821"
"9003644","NA","NA","benzoyl peroxide 5 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel","Active","NA","20010904"
"9009360","NA","NA","estradiol 37.5 mcg per 24 hour transdermal patch","Active","NA","20010905"
"9003645","NA","NA","brompheniramine maleate 2 mg per 5 mL and codeine phosphate 10 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL syrup","Active","NA","20010905"
"9009365","NA","NA","estradiol 75 mcg per 24 hour transdermal patch","Active","NA","20010905"
"9000960","NA","NA","tacrolimus 0.1 % cutaneous ointment","Active","NA","20010906"
"9003646","NA","NA","brompheniramine maleate 2 mg per 5 mL and guaifenesin 100 mg per 5 mL and hydrocodone bitartrate 1.8 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL syrup","Active","NA","20010906"
"9000959","NA","NA","tacrolimus 0.03 % cutaneous ointment","Active","NA","20010906"
"9000961","NA","NA","lamotrigine 2 mg oral tablet","Active","NA","20010913"
"9003653","NA","NA","brompheniramine maleate 2 mg per 5 mL and codeine phosphate 10 mg per 5 mL and guaifenesin 100 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL syrup","Active","NA","20010928"
"9000962","NA","NA","insulin aspart 100 unit per mL solution for injection 3 mL cartridge","Active","NA","20011031"
"9000963","NA","NA","quinine sulfate 300 mg oral tablet","Active","NA","20011108"
"9012364","NA","NA","bosentan 125 mg oral tablet","Active","NA","20011214"
"9012365","NA","NA","bosentan 62.5 mg oral tablet","Active","NA","20011214"
"9006558","NA","NA","azathioprine (azathioprine sodium) 50 mg per vial powder for solution for injection","Active","NA","20011220"
"9000968","NA","NA","fluticasone propionate 250 mcg per actuation pressurised inhalation","Active","NA","20011220"
"9000967","NA","NA","fluticasone propionate 125 mcg per actuation pressurised inhalation","Active","NA","20011220"
"9000969","NA","NA","fluticasone propionate 50 mcg per actuation pressurised inhalation","Active","NA","20011220"
"9006275","NA","NA","fluticasone propionate 125 mcg per actuation and salmeterol (salmeterol xinafoate) 25 mcg per actuation pressurised inhalation","Active","NA","20011221"
"9006276","NA","NA","fluticasone propionate 250 mcg per actuation and salmeterol (salmeterol xinafoate) 25 mcg per actuation pressurised inhalation","Active","NA","20011221"
"9000972","NA","NA","cetirizine hydrochloride 20 mg oral tablet","Active","NA","20020114"
"9012377","NA","NA","budesonide 100 mcg per actuation and formoterol fumarate 6 mcg per actuation inhalation powder","Active","NA","20020208"
"9012378","NA","NA","budesonide 200 mcg per actuation and formoterol fumarate 6 mcg per actuation inhalation powder","Active","NA","20020208"
"9000973","NA","NA","alendronic acid (alendronate sodium) 70 mg oral tablet","Active","NA","20020214"
"9000974","NA","NA","alfuzosin hydrochloride 10 mg prolonged-release oral tablet","Active","NA","20020221"
"9009359","NA","NA","estradiol 25 mcg per 24 hour transdermal patch","Active","NA","20020322"
"9000979","NA","NA","tolterodine tartrate 4 mg prolonged-release oral capsule","Active","NA","20020326"
"9000978","NA","NA","tolterodine tartrate 2 mg prolonged-release oral capsule","Active","NA","20020326"
"9000981","NA","NA","rabeprazole sodium 20 mg gastro-resistant tablet","Active","NA","20020402"
"9000980","NA","NA","rabeprazole sodium 10 mg gastro-resistant tablet","Active","NA","20020402"
"9000985","NA","NA","clarithromycin 500 mg prolonged-release oral tablet","Active","NA","20020522"
"9000986","NA","NA","ketorolac tromethamine 60 mg per 2 mL solution for injection vial","Active","NA","20020523"
"9000987","NA","NA","bimatoprost 0.03 % ophthalmic drops","Active","NA","20020524"
"9006277","NA","NA","clarithromycin 250 mg per 5 mL oral suspension","Active","NA","20020528"
"9000990","NA","NA","insulin aspart 100 unit per mL solution for injection 10 mL vial","Active","NA","20020612"
"9000993","NA","NA","olanzapine 15 mg oral tablet","Active","NA","20020624"
"9003733","NA","NA","trandolapril 2 mg and verapamil hydrochloride 240 mg prolonged-release oral tablet","Active","NA","20020715"
"9003734","NA","NA","trandolapril 4 mg and verapamil hydrochloride 240 mg prolonged-release oral tablet","Active","NA","20020715"
"9000994","NA","NA","insulin glargine 100 unit per mL solution for injection 10 mL vial","Active","NA","20020724"
"9000995","NA","NA","zopiclone 3.75 mg oral tablet","Active","NA","20020729"
"9000997","NA","NA","levothyroxine sodium 500 mcg per vial powder for solution for injection","Active","NA","20020827"
"9000998","NA","NA","amiodarone hydrochloride 300 mg per 6 mL solution for injection vial","Active","NA","20020829"
"9001001","NA","NA","metoprolol tartrate 25 mg oral tablet","Active","NA","20021008"
"9006278","NA","NA","pentazocine (pentazocine lactate) 30 mg per 1 mL solution for injection ampoule","Active","NA","20021101"
"9001003","NA","NA","tiotropium (tiotropium bromide) 18 mcg inhalation powder capsule","Active","NA","20021121"
"9001004","NA","NA","atenolol 25 mg oral tablet","Active","NA","20021128"
"9011705","NA","NA","rivastigmine (rivastigmine hydrogen tartrate) 2 mg per mL oral solution","Active","NA","20021205"
"9003768","NA","NA","cefuroxime (cefuroxime sodium) 750 mg per vial powder for solution for injection","Active","NA","20021205"
"9003769","NA","NA","cefuroxime (cefuroxime sodium) 7.5 g per vial powder for solution for injection","Active","NA","20021205"
"9001008","NA","NA","risedronate sodium 35 mg oral tablet","Active","NA","20021210"
"9003770","NA","NA","cefuroxime (cefuroxime sodium) 1.5 g per vial powder for solution for injection","Active","NA","20021210"
"9001009","NA","NA","indapamide 1.25 mg and perindopril erbumine 4 mg oral tablet","Active","NA","20021219"
"9001010","NA","NA","simvastatin 5 mg oral tablet","Active","NA","20021220"
"9001011","NA","NA","simvastatin 80 mg oral tablet","Active","NA","20021220"
"9001013","NA","NA","valsartan 160 mg oral tablet","Active","NA","20030124"
"9001014","NA","NA","valsartan 80 mg oral tablet","Active","NA","20030124"
"9001012","NA","NA","hydrochlorothiazide 25 mg and valsartan 160 mg oral tablet","Active","NA","20030124"
"9001017","NA","NA","rosuvastatin (rosuvastatin calcium) 40 mg oral tablet","Active","NA","20030219"
"9001016","NA","NA","rosuvastatin (rosuvastatin calcium) 20 mg oral tablet","Active","NA","20030219"
"9001015","NA","NA","rosuvastatin (rosuvastatin calcium) 10 mg oral tablet","Active","NA","20030219"
"9001018","NA","NA","ibuprofen 100 mg chewable tablet","Active","NA","20030331"
"9001019","NA","NA","diclofenac sodium 1.5 % cutaneous solution","Active","NA","20030401"
"9001021","NA","NA","bisoprolol fumarate 5 mg oral tablet","Active","NA","20030424"
"9001020","NA","NA","bisoprolol fumarate 10 mg oral tablet","Active","NA","20030424"
"9001025","NA","NA","alendronic acid (alendronate sodium) 10 mg oral tablet","Active","NA","20030512"
"9006279","NA","NA","ibuprofen 50 mg chewable tablet","Active","NA","20030514"
"9001028","NA","NA","indapamide 0.625 mg and perindopril erbumine 2 mg oral tablet","Active","NA","20030516"
"9001030","NA","NA","hydrochlorothiazide 25 mg and quinapril (quinapril hydrochloride) 20 mg oral tablet","Active","NA","20030602"
"9001031","NA","NA","ezetimibe 10 mg oral tablet","Active","NA","20030615"
"9006561","NA","NA","moxifloxacin (moxifloxacin hydrochloride) 400 mg per 250 mL solution for injection 250 mL bottle","Active","NA","20030624"
"9001032","NA","NA","moxifloxacin (moxifloxacin hydrochloride) 400 mg per 250 mL solution for injection 250 mL bag","Active","NA","20030624"
"9001033","NA","NA","calcitriol 1 mcg per 1 mL solution for injection ampoule","Active","NA","20030707"
"9001034","NA","NA","methadone hydrochloride 1 mg per mL oral solution","Active","NA","20030711"
"9001039","NA","NA","methylphenidate hydrochloride 36 mg prolonged-release oral tablet","Active","NA","20030723"
"9001038","NA","NA","methylphenidate hydrochloride 18 mg prolonged-release oral tablet","Active","NA","20030723"
"9001035","NA","NA","levetiracetam 250 mg oral tablet","Active","NA","20030723"
"9001040","NA","NA","methylphenidate hydrochloride 54 mg prolonged-release oral tablet","Active","NA","20030723"
"9001037","NA","NA","levetiracetam 750 mg oral tablet","Active","NA","20030723"
"9001036","NA","NA","levetiracetam 500 mg oral tablet","Active","NA","20030723"
"9001191","NA","NA","risperidone 0.5 mg orodispersible tablet","Active","NA","20030727"
"9001042","NA","NA","methadone hydrochloride 1 mg oral tablet","Active","NA","20030729"
"9001043","NA","NA","methadone hydrochloride 25 mg oral tablet","Active","NA","20030729"
"9001041","NA","NA","methadone hydrochloride 10 mg oral tablet","Active","NA","20030729"
"9001044","NA","NA","methadone hydrochloride 5 mg oral tablet","Active","NA","20030729"
"9001047","NA","NA","carvedilol 3.125 mg oral tablet","Active","NA","20030804"
"9001045","NA","NA","carvedilol 12.5 mg oral tablet","Active","NA","20030804"
"9001048","NA","NA","carvedilol 6.25 mg oral tablet","Active","NA","20030804"
"9001046","NA","NA","carvedilol 25 mg oral tablet","Active","NA","20030804"
"9001050","NA","NA","doxycycline (doxycycline hyclate) 20 mg oral capsule","Active","NA","20030903"
"9001051","NA","NA","perindopril erbumine 8 mg oral tablet","Active","NA","20030911"
"9001052","NA","NA","levothyroxine sodium 137 mcg oral tablet","Active","NA","20031101"
"9001053","NA","NA","trandolapril 4 mg oral capsule","Active","NA","20031101"
"9003838","NA","NA","brimonidine tartrate 0.15 % ophthalmic drops","Active","NA","20031105"
"9001054","NA","NA","dutasteride 0.5 mg oral capsule","Active","NA","20031114"
"9001055","NA","NA","ciclopirox olamine 1.5 % shampoo","Active","NA","20031117"
"9001056","NA","NA","tadalafil 20 mg oral tablet","Active","NA","20031125"
"9006593","NA","NA","fluconazole 200 mg per 100 mL solution for injection bag","Active","NA","20031128"
"9001057","NA","NA","fosinopril sodium 10 mg oral tablet","Active","NA","20031205"
"9001058","NA","NA","fosinopril sodium 20 mg oral tablet","Active","NA","20031205"
"9003846","NA","NA","almotriptan (almotriptan malate) 12.5 mg oral tablet","Active","NA","20031208"
"9003847","NA","NA","almotriptan (almotriptan malate) 6.25 mg oral tablet","Active","NA","20031208"
"9001059","NA","NA","betahistine hydrochloride 24 mg oral tablet","Active","NA","20031210"
"9001060","NA","NA","tadalafil 10 mg oral tablet","Active","NA","20031211"
"9003850","NA","NA","brimonidine tartrate 0.2 % and timolol (timolol maleate) 0.5 % ophthalmic drops","Active","NA","20031211"
"9001062","NA","NA","mirtazapine 30 mg orodispersible tablet","Active","NA","20031222"
"9001063","NA","NA","mirtazapine 45 mg orodispersible tablet","Active","NA","20031222"
"9001061","NA","NA","mirtazapine 15 mg orodispersible tablet","Active","NA","20031222"
"9001064","NA","NA","alendronic acid (alendronate sodium) 5 mg oral tablet","Active","NA","20031223"
"9006562","NA","NA","ethinyl estradiol 35 mcg per 24 hours and norelgestromin 20 mcg per 24 hours transdermal patch","Active","NA","20031224"
"9001067","NA","NA","paroxetine (paroxetine hydrochloride) 25 mg prolonged-release oral tablet","Active","NA","20040105"
"9001066","NA","NA","paroxetine (paroxetine hydrochloride) 12.5 mg prolonged-release oral tablet","Active","NA","20040105"
"9001068","NA","NA","olanzapine 15 mg orodispersible tablet","Active","NA","20040109"
"9001069","NA","NA","olanzapine (olanzapine tartrate) 10 mg per vial powder for solution for injection","Active","NA","20040112"
"9001070","NA","NA","montelukast (montelukast sodium) 4 mg per pck granules for oral suspension","Active","NA","20040220"
"9001071","NA","NA","ketorolac tromethamine 0.4 % ophthalmic drops","Active","NA","20040308"
"9001075","NA","NA","mirtazapine 15 mg oral tablet","Active","NA","20040331"
"9001078","NA","NA","moxifloxacin (moxifloxacin hydrochloride) 0.5 % ophthalmic drops","Active","NA","20040512"
"9001079","NA","NA","ciprofloxacin (ciprofloxacin hydrochloride) 0.3 % and dexamethasone 0.1 % otic drops","Active","NA","20040513"
"9007115","NA","NA","amiloride hydrochloride 5 mg oral tablet","Active","NA","20040618"
"9001080","NA","NA","ibuprofen 400 mg oral capsule","Active","NA","20040621"
"9003923","NA","NA","eprosartan (eprosartan mesylate) 600 mg and hydrochlorothiazide 12.5 mg oral tablet","Active","NA","20040706"
"9001081","NA","NA","clonidine hydrochloride 0.025 mg oral tablet","Active","NA","20040713"
"9001082","NA","NA","ciclopirox 8 % cutaneous solution","Active","NA","20040728"
"9006588","NA","NA","oxybutynin 3.9 mg per 24 hour transdermal patch","Active","NA","20040812"
"9001087","NA","NA","diltiazem hydrochloride 360 mg prolonged-release oral tablet","Active","NA","20040813"
"9001086","NA","NA","diltiazem hydrochloride 300 mg prolonged-release oral tablet","Active","NA","20040813"
"9001083","NA","NA","diltiazem hydrochloride 120 mg prolonged-release oral tablet","Active","NA","20040813"
"9001085","NA","NA","diltiazem hydrochloride 240 mg prolonged-release oral tablet","Active","NA","20040813"
"9001084","NA","NA","diltiazem hydrochloride 180 mg prolonged-release oral tablet","Active","NA","20040813"
"9001088","NA","NA","mirtazapine 45 mg oral tablet","Active","NA","20040817"
"9006472","NA","NA","risperidone 37.5 mg per vial powder for prolonged-release suspension for injection with diluent solution","Active","NA","20040908"
"9006473","NA","NA","risperidone 25 mg per vial powder for prolonged-release suspension for injection with diluent solution","Active","NA","20040908"
"9006474","NA","NA","risperidone 50 mg per vial powder for prolonged-release suspension for injection with diluent solution","Active","NA","20040908"
"9006280","NA","NA","ranitidine (ranitidine hydrochloride) 75 mg per 5 mL oral solution","Active","NA","20040908"
"9003937","NA","NA","nabilone 0.5 mg oral capsule","Active","NA","20040916"
"9003961","NA","NA","eletriptan (eletriptan hydrobromide) 20 mg oral tablet","Active","NA","20041013"
"9003962","NA","NA","eletriptan (eletriptan hydrobromide) 40 mg oral tablet","Active","NA","20041013"
"9009371","NA","NA","ethacrynic acid 25 mg oral tablet","Active","NA","20041015"
"9006475","NA","NA","ethinyl estradiol 15 mcg per 24 hours and etonogestrel 120 mcg per 24 hours vaginal delivery system","Active","NA","20041202"
"9001098","NA","NA","clobetasol propionate 0.05 % shampoo","Active","NA","20041215"
"9006565","NA","NA","drospirenone 3 mg and ethinyl estradiol 30 mcg oral tablet with lactose oral tablet","Active","NA","20041222"
"9006564","NA","NA","drospirenone 3 mg and ethinyl estradiol 30 mcg oral tablet","Active","NA","20041222"
"9012553","NA","NA","zolmitriptan 5 mg per actuation nasal spray","Active","NA","20041223"
"9012552","NA","NA","zolmitriptan 2.5 mg per actuation nasal spray","Active","NA","20041223"
"9001100","NA","NA","methylphenidate hydrochloride 27 mg prolonged-release oral tablet","Active","NA","20050106"
"9009381","NA","NA","ethinyl estradiol 25 mcg and norgestimate 180 mcg oral tablet with ethinyl estradiol 25 mcg and norgestimate 215 mcg oral tablet with ethinyl estradiol 25 mcg and norgestimate 250 mcg oral tablet with lactose oral tablet","Active","Comb","20050127"
"9009380","NA","NA","ethinyl estradiol 25 mcg and norgestimate 180 mcg oral tablet with ethinyl estradiol 25 mcg and norgestimate 215 mcg oral tablet with ethinyl estradiol 25 mcg and norgestimate 250 mcg oral tablet","Active","Comb","20050127"
"9001103","NA","NA","escitalopram (escitalopram oxalate) 20 mg oral tablet","Active","NA","20050214"
"9001102","NA","NA","escitalopram (escitalopram oxalate) 10 mg oral tablet","Active","NA","20050214"
"9001105","NA","NA","atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule","Active","NA","20050224"
"9001104","NA","NA","atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule","Active","NA","20050224"
"9001108","NA","NA","atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule","Active","NA","20050303"
"9001107","NA","NA","atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule","Active","NA","20050303"
"9001106","NA","NA","atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule","Active","NA","20050303"
"9001109","NA","NA","rosuvastatin (rosuvastatin calcium) 5 mg oral tablet","Active","NA","20050318"
"9012366","NA","NA","cilazapril 1 mg oral tablet","Active","NA","20050401"
"9006479","NA","NA","vitamin D3 (cholecalciferol) 10000 unit oral capsule","Active","NA","20050406"
"9001110","NA","NA","lithium carbonate 300 mg prolonged-release oral tablet","Active","NA","20050406"
"9001330","NA","NA","galantamine (galantamine hydrobromide) 8 mg prolonged-release oral capsule","Active","NA","20050429"
"9001328","NA","NA","galantamine (galantamine hydrobromide) 16 mg prolonged-release oral capsule","Active","NA","20050429"
"9001314","NA","NA","valacyclovir (valacyclovir hydrochloride) 1000 mg oral tablet","Active","NA","20050509"
"9010502","NA","NA","mesalazine 800 mg gastro-resistant tablet","Active","NA","20050613"
"9001113","NA","NA","alendronic acid (alendronate sodium) 40 mg oral tablet","Active","NA","20050614"
"9001114","NA","NA","candesartan cilexetil 4 mg oral tablet","Active","NA","20050628"
"9001119","NA","NA","pregabalin 75 mg oral capsule","Active","NA","20050718"
"9001118","NA","NA","pregabalin 50 mg oral capsule","Active","NA","20050718"
"9001115","NA","NA","pregabalin 150 mg oral capsule","Active","NA","20050718"
"9001116","NA","NA","pregabalin 25 mg oral capsule","Active","NA","20050718"
"9001117","NA","NA","pregabalin 300 mg oral capsule","Active","NA","20050718"
"9001120","NA","NA","metoprolol tartrate 5 mg per 5 mL solution for injection vial","Active","NA","20050720"
"9001121","NA","NA","acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet","Active","NA","20050722"
"9001123","NA","NA","fenofibrate 48 mg oral tablet","Active","NA","20050726"
"9001122","NA","NA","fenofibrate 145 mg oral tablet","Active","NA","20050726"
"9001124","NA","NA","medroxyprogesterone acetate 100 mg oral tablet","Active","NA","20050804"
"9001125","NA","NA","sumatriptan (sumatriptan succinate) 25 mg oral tablet","Active","NA","20050824"
"9006594","NA","NA","fluconazole 400 mg per 200 mL solution for injection bag","Active","NA","20050901"
"9001126","NA","NA","citalopram (citalopram hydrobromide) 10 mg oral tablet","Active","NA","20050910"
"9001127","NA","NA","tamsulosin hydrochloride 0.4 mg prolonged-release oral tablet","Active","NA","20051011"
"9001128","NA","NA","valsartan 40 mg oral tablet","Active","NA","20051101"
"9001130","NA","NA","metformin hydrochloride 500 mg prolonged-release oral tablet","Active","NA","20051103"
"9001131","NA","NA","insulin detemir 100 unit per mL solution for injection 3 mL cartridge","Active","NA","20051114"
"9001133","NA","NA","lansoprazole 30 mg gastro-resistant tablet","Active","NA","20051201"
"9001134","NA","NA","hydrochlorothiazide 12.5 mg oral tablet","Active","NA","20051222"
"9004107","NA","NA","amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 10 mg oral tablet","Active","NA","20051223"
"9004109","NA","NA","amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 40 mg oral tablet","Active","NA","20051223"
"9004112","NA","NA","amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 20 mg oral tablet","Active","NA","20051223"
"9004108","NA","NA","amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 20 mg oral tablet","Active","NA","20051223"
"9004111","NA","NA","amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 10 mg oral tablet","Active","NA","20051223"
"9004113","NA","NA","amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 40 mg oral tablet","Active","NA","20051223"
"9004110","NA","NA","amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 80 mg oral tablet","Active","NA","20051223"
"9004114","NA","NA","amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 80 mg oral tablet","Active","NA","20051223"
"9001135","NA","NA","donepezil hydrochloride 10 mg orodispersible tablet","Active","NA","20060102"
"9001136","NA","NA","donepezil hydrochloride 5 mg orodispersible tablet","Active","NA","20060102"
"9001138","NA","NA","bupropion hydrochloride 300 mg prolonged-release oral tablet","Active","NA","20060202"
"9006480","NA","NA","alendronic acid (alendronate sodium) 70 mg and vitamin D3 (cholecalciferol) 2800 unit oral tablet","Active","NA","20060313"
"9001139","NA","NA","pantoprazole (pantoprazole magnesium) 40 mg gastro-resistant tablet","Active","NA","20060315"
"9004146","NA","NA","trospium chloride 20 mg oral tablet","Active","NA","20060404"
"9004148","NA","NA","darifenacin (darifenacin hydrobromide) 7.5 mg prolonged-release oral tablet","Active","NA","20060406"
"9004147","NA","NA","darifenacin (darifenacin hydrobromide) 15 mg prolonged-release oral tablet","Active","NA","20060406"
"9004152","NA","NA","timolol (timolol maleate) 0.5 % and travoprost 0.004 % ophthalmic drops","Active","NA","20060411"
"9004156","NA","NA","acetaminophen 325 mg and phenylephrine hydrochloride 5 mg oral tablet","Active","NA","20060417"
"9001142","NA","NA","fenofibrate 100 mg oral tablet","Active","NA","20060421"
"9001143","NA","NA","insulin glargine 100 unit per mL solution for injection 3 mL cartridge","Active","NA","20060504"
"9006481","NA","NA","clotrimazole 1 % cutaneous cream with clotrimazole 500 mg vaginal tablet","Active","Comb","20060512"
"9001339","NA","NA","hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet","Active","NA","20060519"
"9006482","NA","NA","clotrimazole 1 % cutaneous cream with clotrimazole 200 mg vaginal tablet","Active","Comb","20060602"
"9004169","NA","NA","acetaminophen 325 mg and doxylamine succinate 6.25 mg and phenylephrine hydrochloride 5 mg oral capsule","Active","NA","20060611"
"9004170","NA","NA","acetaminophen 325 mg and phenylephrine hydrochloride 5 mg oral capsule","Active","NA","20060611"
"9001153","NA","NA","sildenafil (sildenafil citrate) 20 mg oral tablet","Active","NA","20060612"
"9008749","NA","NA","desogestrel 100 mcg and estradiol 25 mcg oral tablet with desogestrel 125 mcg and estradiol 25 mcg oral tablet with  desogestrel 150 mcg and ethinyl estradiol 25 mcg oral tablet with lactose oral tablet","Active","Comb","20060613"
"9008750","NA","NA","desogestrel 100 mcg and estradiol 25 mcg oral tablet with desogestrel 125 mcg and estradiol 25 mcg oral tablet with desogestrel 150 mcg and ethinyl estradiol 25 mcg oral tablet","Active","Comb","20060613"
"9001155","NA","NA","digoxin 0.0625 mg oral tablet","Active","NA","20060622"
"9001157","NA","NA","digoxin 0.25 mg oral tablet","Active","NA","20060622"
"9001156","NA","NA","digoxin 0.125 mg oral tablet","Active","NA","20060622"
"9001160","NA","NA","solifenacin succinate 5 mg oral tablet","Active","NA","20060623"
"9001159","NA","NA","solifenacin succinate 10 mg oral tablet","Active","NA","20060623"
"9001158","NA","NA","bupropion hydrochloride 100 mg prolonged-release oral tablet","Active","NA","20060623"
"9001162","NA","NA","fentanyl 25 mcg per hour transdermal patch","Active","NA","20060704"
"9001161","NA","NA","fentanyl 100 mcg per hour transdermal patch","Active","NA","20060704"
"9001163","NA","NA","fentanyl 50 mcg per hour transdermal patch","Active","NA","20060704"
"9001164","NA","NA","fentanyl 75 mcg per hour transdermal patch","Active","NA","20060704"
"9004190","NA","NA","acetaminophen 500 mg and phenylephrine hydrochloride 5 mg oral tablet","Active","NA","20060724"
"9001171","NA","NA","methylphenidate hydrochloride 60 mg prolonged-release oral capsule","Active","NA","20060801"
"9001166","NA","NA","methylphenidate hydrochloride 15 mg prolonged-release oral capsule","Active","NA","20060801"
"9001165","NA","NA","methylphenidate hydrochloride 10 mg prolonged-release oral capsule","Active","NA","20060801"
"9001169","NA","NA","methylphenidate hydrochloride 40 mg prolonged-release oral capsule","Active","NA","20060801"
"9001168","NA","NA","methylphenidate hydrochloride 30 mg prolonged-release oral capsule","Active","NA","20060801"
"9001170","NA","NA","methylphenidate hydrochloride 50 mg prolonged-release oral capsule","Active","NA","20060801"
"9001167","NA","NA","methylphenidate hydrochloride 20 mg prolonged-release oral capsule","Active","NA","20060801"
"9001172","NA","NA","ramipril 15 mg oral capsule","Active","NA","20060814"
"9001173","NA","NA","ciclesonide 100 mcg per actuation pressurised inhalation","Active","NA","20060927"
"9001174","NA","NA","ciclesonide 200 mcg per actuation pressurised inhalation","Active","NA","20060927"
"9001177","NA","NA","hydrochlorothiazide 12.5 mg and ramipril 2.5 mg oral tablet","Active","NA","20061116"
"9001179","NA","NA","hydrochlorothiazide 25 mg and ramipril 10 mg oral tablet","Active","NA","20061116"
"9001180","NA","NA","hydrochlorothiazide 25 mg and ramipril 5 mg oral tablet","Active","NA","20061116"
"9001178","NA","NA","hydrochlorothiazide 12.5 mg and ramipril 5 mg oral tablet","Active","NA","20061116"
"9001176","NA","NA","hydrochlorothiazide 12.5 mg and ramipril 10 mg oral tablet","Active","NA","20061116"
"9001181","NA","NA","lansoprazole 15 mg gastro-resistant tablet","Active","NA","20061124"
"9001184","NA","NA","tramadol hydrochloride 300 mg prolonged-release oral tablet","Active","NA","20061207"
"9001183","NA","NA","tramadol hydrochloride 200 mg prolonged-release oral tablet","Active","NA","20061207"
"9001185","NA","NA","tramadol hydrochloride 400 mg prolonged-release oral tablet","Active","NA","20061207"
"9001182","NA","NA","tramadol hydrochloride 150 mg prolonged-release oral tablet","Active","NA","20061207"
"9001186","NA","NA","olanzapine 20 mg orodispersible tablet","Active","NA","20070102"
"9001187","NA","NA","valsartan 320 mg oral tablet","Active","NA","20070214"
"9001188","NA","NA","tamsulosin hydrochloride 0.4 mg prolonged-release oral capsule","Active","NA","20070221"
"9001189","NA","NA","methylphenidate hydrochloride 80 mg prolonged-release oral capsule","Active","NA","20070309"
"9001193","NA","NA","risperidone 2 mg orodispersible tablet","Active","NA","20070313"
"9001192","NA","NA","risperidone 1 mg orodispersible tablet","Active","NA","20070313"
"9001194","NA","NA","amiodarone hydrochloride 100 mg oral tablet","Active","NA","20070403"
"9001197","NA","NA","varenicline (varenicline tartrate) 0.5 mg oral tablet","Active","NA","20070411"
"9001198","NA","NA","varenicline (varenicline tartrate) 1 mg oral tablet","Active","NA","20070411"
"9001199","NA","NA","olanzapine 20 mg oral tablet","Active","NA","20070430"
"9001200","NA","NA","paroxetine (paroxetine hydrochloride) 40 mg oral tablet","Active","NA","20070503"
"9007800","NA","NA","benazepril hydrochloride 10 mg oral tablet","Active","NA","20070515"
"9001201","NA","NA","ramipril 10 mg oral tablet","Active","NA","20070705"
"9001202","NA","NA","ramipril 1.25 mg oral tablet","Active","NA","20070705"
"9001204","NA","NA","ramipril 5 mg oral tablet","Active","NA","20070705"
"9001203","NA","NA","ramipril 2.5 mg oral tablet","Active","NA","20070705"
"9010494","NA","NA","mesalazine 1.2 g modified-release oral tablet","Active","NA","20070727"
"9001207","NA","NA","tramadol hydrochloride 100 mg prolonged-release oral tablet","Active","NA","20070814"
"9001208","NA","NA","hydrochlorothiazide 12.5 mg and losartan potassium 100 mg oral tablet","Active","NA","20070910"
"9001209","NA","NA","omeprazole 10 mg gastro-resistant capsule","Active","NA","20070914"
"9001210","NA","NA","insulin glargine 100 unit per mL solution for injection 3 mL pen","Active","NA","20070924"
"9001213","NA","NA","quetiapine (quetiapine fumarate) 400 mg prolonged-release oral tablet","Active","NA","20070927"
"9001214","NA","NA","quetiapine (quetiapine fumarate) 50 mg prolonged-release oral tablet","Active","NA","20070927"
"9001211","NA","NA","quetiapine (quetiapine fumarate) 200 mg prolonged-release oral tablet","Active","NA","20070927"
"9001212","NA","NA","quetiapine (quetiapine fumarate) 300 mg prolonged-release oral tablet","Active","NA","20070927"
"9001216","NA","NA","varenicline (varenicline tartrate) 0.5 mg oral tablet with varenicline (varenicline tartrate) 1 mg oral tablet","Active","Comb","20071002"
"9001222","NA","NA","fluticasone furoate 27.5 mcg per actuation nasal spray","Active","NA","20071022"
"9006486","NA","NA","risperidone 12.5 mg per vial powder for prolonged-release suspension for injection with diluent solution","Active","NA","20071024"
