"mp_code","mp_formal_name","mp_en_description","mp_fr_description","mp_status","mp_status_effective_time","mp_type","Health_Canada_identifier","Health_Canada_description"
"02431823","SANDOZ TOPIRAMATE TABLETS (topiramate 200 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20141031","DIN","02431823",""
"02431866","VAN-SILDENAFIL (sildenafil (sildenafil citrate) 100 mg oral tablet) VANC PHARMACEUTICALS INC",NA,NA,"active","20150722","DIN","02431866",""
"02432218","PMS-MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 0.5 % ophthalmic drops) PHARMASCIENCE INC",NA,NA,"active","20151221","DIN","02432218",""
"02432242","AURO-MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet) AURO PHARMA INC",NA,NA,"active","20151104","DIN","02432242",""
"02432374","VAN-LEVETIRACETAM (levetiracetam 250 mg oral tablet) VANC PHARMACEUTICALS INC",NA,NA,"inactive","20170803","DIN","02432374",""
"02432382","VAN-LEVETIRACETAM (levetiracetam 500 mg oral tablet) VANC PHARMACEUTICALS INC",NA,NA,"inactive","20170803","DIN","02432382",""
"02432390","VAN-LEVETIRACETAM (levetiracetam 750 mg oral tablet) VANC PHARMACEUTICALS INC",NA,NA,"inactive","20170803","DIN","02432390",""
"02432404","VAN-OMEPRAZOLE (omeprazole (omeprazole magnesium) 20 mg gastro-resistant tablet) VANC PHARMACEUTICALS INC",NA,NA,"active","20150622","DIN","02432404",""
"02432412","VAN-FLUOXETINE (fluoxetine (fluoxetine hydrochloride) 10 mg oral capsule) VANC PHARMACEUTICALS INC",NA,NA,"inactive","20170803","DIN","02432412",""
"02432420","VAN-FLUOXETINE (fluoxetine (fluoxetine hydrochloride) 20 mg oral capsule) VANC PHARMACEUTICALS INC",NA,NA,"active","20150707","DIN","02432420",""
"02432544","VAN-GABAPENTIN (gabapentin 600 mg oral tablet) VANC PHARMACEUTICALS INC",NA,NA,"active","20150707","DIN","02432544",""
"02432552","VAN-GABAPENTIN (gabapentin 800 mg oral tablet) VANC PHARMACEUTICALS INC",NA,NA,"inactive","20170803","DIN","02432552",""
"02432765","OMEPRAZOLE (omeprazole (omeprazole magnesium) 20 mg gastro-resistant tablet) PHARMASCIENCE INC",NA,NA,"active","20151008","DIN","02432765",""
"02432803","EXELON PATCH 15 (rivastigmine 13.3 mg per 24 hour transdermal patch) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active","20150417","DIN","02432803",""
"02432897","TELMISARTAN (telmisartan 40 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20150212","DIN","02432897",""
"02432900","TELMISARTAN (telmisartan 80 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20150212","DIN","02432900",""
"02433001","LANSOPRAZOLE (lansoprazole 15 mg gastro-resistant capsule) PHARMASCIENCE INC",NA,NA,"active","20150113","DIN","02433001",""
"02433028","LANSOPRAZOLE (lansoprazole 30 mg gastro-resistant capsule) PHARMASCIENCE INC",NA,NA,"active","20150211","DIN","02433028",""
"02433060","JAMP-AMOXICILLIN (amoxicillin (amoxicillin trihydrate) 250 mg oral capsule) JAMP PHARMA CORPORATION",NA,NA,"active","20151207","DIN","02433060",""
"02433079","JAMP-AMOXICILLIN (amoxicillin (amoxicillin trihydrate) 500 mg oral capsule) JAMP PHARMA CORPORATION",NA,NA,"active","20151207","DIN","02433079",""
"02433443","JAMP-NYSTATIN ORAL SUSPENSION USP (nystatin 100000 unit per mL oral suspension) JAMP PHARMA CORPORATION",NA,NA,"active","20150109","DIN","02433443",""
"02433869","AURO-PREGABALIN (pregabalin 25 mg oral capsule) AURO PHARMA INC",NA,NA,"active","20150302","DIN","02433869",""
"02433877","AURO-PREGABALIN (pregabalin 50 mg oral capsule) AURO PHARMA INC",NA,NA,"active","20150302","DIN","02433877",""
"02433885","AURO-PREGABALIN (pregabalin 75 mg oral capsule) AURO PHARMA INC",NA,NA,"active","20150302","DIN","02433885",""
"02433907","AURO-PREGABALIN (pregabalin 150 mg oral capsule) AURO PHARMA INC",NA,NA,"active","20150302","DIN","02433907",""
"02434024","VAN-QUETIAPINE (quetiapine (quetiapine fumarate) 25 mg oral tablet) VANC PHARMACEUTICALS INC",NA,NA,"active","20150622","DIN","02434024",""
"02434032","VAN-QUETIAPINE (quetiapine (quetiapine fumarate) 100 mg oral tablet) VANC PHARMACEUTICALS INC",NA,NA,"active","20150622","DIN","02434032",""
"02434040","VAN-QUETIAPINE (quetiapine (quetiapine fumarate) 200 mg oral tablet) VANC PHARMACEUTICALS INC",NA,NA,"active","20150622","DIN","02434040",""
"02434059","VAN-QUETIAPINE (quetiapine (quetiapine fumarate) 300 mg oral tablet) VANC PHARMACEUTICALS INC",NA,NA,"active","20150622","DIN","02434059",""
"02434121","VAN-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet) VANC PHARMACEUTICALS INC",NA,NA,"active","20150710","DIN","02434121",""
"02434148","VAN-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet) VANC PHARMACEUTICALS INC",NA,NA,"active","20150710","DIN","02434148",""
"02434156","VAN-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet) VANC PHARMACEUTICALS INC",NA,NA,"active","20150710","DIN","02434156",""
"02434164","VAN-TELMISARTAN (telmisartan 40 mg oral tablet) VANC PHARMACEUTICALS INC",NA,NA,"inactive","20170803","DIN","02434164",""
"02434172","VAN-TELMISARTAN (telmisartan 80 mg oral tablet) VANC PHARMACEUTICALS INC",NA,NA,"inactive","20170803","DIN","02434172",""
"02434571","DICLOFENAC TOPICAL SOLUTION (diclofenac sodium 1.5 % cutaneous solution) STERIMAX INC",NA,NA,"active","20151123","DIN","02434571",""
"02435381","SPIRIVA RESPIMAT (tiotropium (tiotropium bromide monohydrate) 2.5 mcg per actuation inhalation solution) BOEHRINGER INGELHEIM (CANADA) LTD LTEE",NA,NA,"active","20141219","DIN","02435381","FOR ORAL INHALATION WITH RESPIMAT INHALER ONLY. 5µG/DOSE"
"02435527","JAMP-AMITRIPTYLINE TABLETS (amitriptyline hydrochloride 10 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active","20150112","DIN","02435527",""
"02435535","JAMP-AMITRIPTYLINE TABLETS (amitriptyline hydrochloride 25 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active","20150112","DIN","02435535",""
"02435543","JAMP-AMITRIPTYLINE TABLETS (amitriptyline hydrochloride 50 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active","20150112","DIN","02435543",""
"02435551","JAMP-AMITRIPTYLINE TABLETS (amitriptyline hydrochloride 75 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active","20150112","DIN","02435551",""
"02435608","JAMP-TOPIRAMATE (topiramate 25 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active","20150206","DIN","02435608",""
"02435616","JAMP-TOPIRAMATE (topiramate 100 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active","20150206","DIN","02435616",""
"02435624","JAMP-TOPIRAMATE (topiramate 200 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active","20150206","DIN","02435624",""
"02435632","ACCEL-CELECOXIB (celecoxib 100 mg oral capsule) ACCEL PHARMA INC",NA,NA,"active","20150326","DIN","02435632",""
"02435640","ACCEL-CELECOXIB (celecoxib 200 mg oral capsule) ACCEL PHARMA INC",NA,NA,"active","20150326","DIN","02435640",""
"02435683","HEARTBURN CONTROL (omeprazole 20 mg gastro-resistant capsule) APOTEX INC",NA,NA,"active","20150312","DIN","02435683",""
"02435845","CANDESARTAN (candesartan cilexetil 32 mg oral tablet) SANIS HEALTH INC",NA,NA,"active","20150112","DIN","02435845",""
"02435926","AURO-TADALAFIL (tadalafil 5 mg oral tablet) AURO PHARMA INC",NA,NA,"active","20160714","DIN","02435926",""
"02435934","AURO-TADALAFIL (tadalafil 10 mg oral tablet) AURO PHARMA INC",NA,NA,"active","20160714","DIN","02435934",""
"02435942","AURO-TADALAFIL (tadalafil 20 mg oral tablet) AURO PHARMA INC",NA,NA,"active","20160714","DIN","02435942",""
"02435977","JAMP-PREGABALIN (pregabalin 25 mg oral capsule) JAMP PHARMA CORPORATION",NA,NA,"active","20150928","DIN","02435977",""
"02435985","JAMP-PREGABALIN (pregabalin 50 mg oral capsule) JAMP PHARMA CORPORATION",NA,NA,"active","20150928","DIN","02435985",""
"02435993","JAMP-PREGABALIN (pregabalin 75 mg oral capsule) JAMP PHARMA CORPORATION",NA,NA,"active","20150928","DIN","02435993",""
"02436000","JAMP-PREGABALIN (pregabalin 150 mg oral capsule) JAMP PHARMA CORPORATION",NA,NA,"active","20150928","DIN","02436000",""
"02436019","JAMP-PREGABALIN (pregabalin 300 mg oral capsule) JAMP PHARMA CORPORATION",NA,NA,"inactive","20170807","DIN","02436019",""
"02436299","CELECOXIB (celecoxib 100 mg oral capsule) SANIS HEALTH INC",NA,NA,"active","20150205","DIN","02436299",""
"02436302","CELECOXIB (celecoxib 200 mg oral capsule) SANIS HEALTH INC",NA,NA,"active","20150205","DIN","02436302",""
"02436337","ALEVE BACK AND BODY PAIN (naproxen sodium 220 mg oral capsule) BAYER INC",NA,NA,"active","20150630","DIN","02436337","LIQUID-FILLED"
"02436604","NAT-RIZATRIPTAN ODT (rizatriptan (rizatriptan benzoate) 5 mg orodispersible tablet) NATCO PHARMA (CANADA) INC",NA,NA,"active","20150217","DIN","02436604",""
"02436612","NAT-RIZATRIPTAN ODT (rizatriptan (rizatriptan benzoate) 10 mg orodispersible tablet) NATCO PHARMA (CANADA) INC",NA,NA,"active","20150217","DIN","02436612",""
"02436647","AURO-DULOXETINE (duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule) AURO PHARMA INC",NA,NA,"active","20160502","DIN","02436647",""
"02436655","AURO-DULOXETINE (duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule) AURO PHARMA INC",NA,NA,"active","20160502","DIN","02436655",""
"02436736","CLÉO-35 (cyproterone acetate 2 mg and ethinyl estradiol 35 mcg oral tablet) ASPRI PHARMA CANADA INC",NA,NA,"active","20151030","DIN","02436736",""
"02436965","MINT-OLANZAPINE ODT (olanzapine 5 mg orodispersible tablet) MINT PHARMACEUTICALS INC",NA,NA,"active","20150318","DIN","02436965",""
"02436973","MINT-OLANZAPINE ODT (olanzapine 10 mg orodispersible tablet) MINT PHARMACEUTICALS INC",NA,NA,"active","20150318","DIN","02436973",""
"02436981","MINT-OLANZAPINE ODT (olanzapine 15 mg orodispersible tablet) MINT PHARMACEUTICALS INC",NA,NA,"active","20150318","DIN","02436981",""
"02437007","MINT-OLANZAPINE ODT (olanzapine 20 mg orodispersible tablet) MINT PHARMACEUTICALS INC",NA,NA,"active","20150318","DIN","02437007",""
"02437082","DULOXETINE DR (duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule) TEVA CANADA LIMITED",NA,NA,"active","20160502","DIN","02437082",""
"02437090","DULOXETINE DR (duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule) TEVA CANADA LIMITED",NA,NA,"active","20160502","DIN","02437090",""
"02437503","JINARC (tolvaptan 15 mg oral tablet with tolvaptan 45 mg oral tablet) OTSUKA PHARMACEUTICAL CO LTD",NA,NA,"active","20150601","DIN","02437503","COMBINATION PACK: 45+15MG"
"02437511","JINARC (tolvaptan 30 mg oral tablet with tolvaptan 60 mg oral tablet) OTSUKA PHARMACEUTICAL CO LTD",NA,NA,"active","20150601","DIN","02437511","COMBINATION PACK: 60+30MG"
"02437538","JINARC (tolvaptan 30 mg oral tablet with tolvaptan 90 mg oral tablet) OTSUKA PHARMACEUTICAL CO LTD",NA,NA,"active","20150601","DIN","02437538","COMBINATION PACK: 90+30MG"
"02437635","APO-TRIAMCINOLONE AQ (triamcinolone acetonide 55 mcg per actuation nasal spray) APOTEX INC",NA,NA,"active","20160615","DIN","02437635",""
"02437945","PANTOPRAZOLE (pantoprazole (pantoprazole sodium sesquihydrate) 40 mg gastro-resistant tablet) PHARMASCIENCE INC",NA,NA,"active","20150520","DIN","02437945",""
"02437988","RAN-SOLIFENACIN (solifenacin succinate 5 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active","20151229","DIN","02437988",""
"02437996","RAN-SOLIFENACIN (solifenacin succinate 10 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active","20151229","DIN","02437996",""
"02438003","MINT-QUETIAPINE (quetiapine (quetiapine fumarate) 25 mg oral tablet) MINT PHARMACEUTICALS INC",NA,NA,"active","20150319","DIN","02438003",""
"02438011","MINT-QUETIAPINE (quetiapine (quetiapine fumarate) 100 mg oral tablet) MINT PHARMACEUTICALS INC",NA,NA,"active","20150319","DIN","02438011",""
"02438046","MINT-QUETIAPINE (quetiapine (quetiapine fumarate) 200 mg oral tablet) MINT PHARMACEUTICALS INC",NA,NA,"active","20150319","DIN","02438046",""
"02438054","MINT-QUETIAPINE (quetiapine (quetiapine fumarate) 300 mg oral tablet) MINT PHARMACEUTICALS INC",NA,NA,"active","20150319","DIN","02438054",""
"02438259","RAN-DULOXETINE (duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active","20160502","DIN","02438259",""
"02438267","RAN-DULOXETINE (duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active","20160502","DIN","02438267",""
"02438275","AURO-METFORMIN (metformin hydrochloride 500 mg oral tablet) AURO PHARMA INC",NA,NA,"active","20150408","DIN","02438275",""
"02438283","AURO-METFORMIN (metformin hydrochloride 850 mg oral tablet) AURO PHARMA INC",NA,NA,"active","20150408","DIN","02438283",""
"02438658","MYLAN-GLICLAZIDE MR (gliclazide 30 mg prolonged-release oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active","20150807","DIN","02438658",""
"02438690","ASMANEX TWISTHALER (mometasone furoate 100 mcg per actuation inhalation powder) MERCK CANADA INC",NA,NA,"active","20150408","DIN","02438690","FOR ORAL INHALATION ONLY"
"02438704","LORAZEPAM INJECTION USP (lorazepam 2 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA,"active","20151112","DIN","02438704","MULTIDOSE VIAL"
"02438968","OMEP (omeprazole 20 mg gastro-resistant capsule) SANDOZ CANADA INCORPORATED",NA,NA,"active","20151125","DIN","02438968",""
"02438984","MINT-DULOXETINE (duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule) MINT PHARMACEUTICALS INC",NA,NA,"active","20160502","DIN","02438984",""
"02438992","MINT-DULOXETINE (duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule) MINT PHARMACEUTICALS INC",NA,NA,"active","20160502","DIN","02438992",""
"02439018","OMEPRAZOLE (omeprazole (omeprazole magnesium) 20 mg gastro-resistant tablet) LABORATOIRE RIVA INC",NA,NA,"active","20151116","DIN","02439018",""
"02439050","AURO-TRAMADOL/ACETAMINOPHEN (acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet) AURO PHARMA INC",NA,NA,"active","20150408","DIN","02439050",""
"02439107","PANTOPRAZOLE (pantoprazole (pantoprazole sodium sesquihydrate) 40 mg gastro-resistant tablet) DOMINION PHARMACAL",NA,NA,"active","20151030","DIN","02439107",""
"02439158","NAT-QUETIAPINE (quetiapine (quetiapine fumarate) 25 mg oral tablet) NATCO PHARMA (CANADA) INC",NA,NA,"active","20150722","DIN","02439158",""
"02439166","NAT-QUETIAPINE (quetiapine (quetiapine fumarate) 100 mg oral tablet) NATCO PHARMA (CANADA) INC",NA,NA,"active","20150722","DIN","02439166",""
"02439174","NAT-QUETIAPINE (quetiapine (quetiapine fumarate) 150 mg oral tablet) NATCO PHARMA (CANADA) INC",NA,NA,"active","20150722","DIN","02439174",""
"02439182","NAT-QUETIAPINE (quetiapine (quetiapine fumarate) 200 mg oral tablet) NATCO PHARMA (CANADA) INC",NA,NA,"active","20150722","DIN","02439182",""
"02439190","NAT-QUETIAPINE (quetiapine (quetiapine fumarate) 300 mg oral tablet) NATCO PHARMA (CANADA) INC",NA,NA,"active","20150722","DIN","02439190",""
"02439328","RAN-GLICLAZIDE MR (gliclazide 60 mg prolonged-release oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active","20160601","DIN","02439328","MODIFIED RELEASE TABLETS"
"02439549","NAT-OMEPRAZOLE DR (omeprazole (omeprazole magnesium) 20 mg gastro-resistant tablet) NATCO PHARMA (CANADA) INC",NA,NA,"active","20150722","DIN","02439549",""
"02439557","NAT-DONEPEZIL (donepezil hydrochloride 5 mg oral tablet) NATCO PHARMA (CANADA) INC",NA,NA,"active","20150722","DIN","02439557",""
"02439565","NAT-DONEPEZIL (donepezil hydrochloride 10 mg oral tablet) NATCO PHARMA (CANADA) INC",NA,NA,"active","20150722","DIN","02439565",""
"02439603","VYVANSE (lisdexamfetamine dimesylate 10 mg oral capsule) SHIRE PHARMA CANADA ULC",NA,NA,"active","20150626","DIN","02439603",""
"02439611","HUMALOG 200 UNITS/ML KWIKPEN (insulin lispro 200 unit per mL solution for injection 3 mL pen) ELI LILLY CANADA INC",NA,NA,"active","20150914","DIN","02439611","PREFILLED PEN"
"02439654","ACT BUPROPION XL (bupropion hydrochloride 150 mg prolonged-release oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"active","20160503","DIN","02439654",""
"02439662","ACT BUPROPION XL (bupropion hydrochloride 300 mg prolonged-release oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"active","20160503","DIN","02439662",""
"02439689","IBUPROFEN (ibuprofen 200 mg oral tablet) APOTEX INC",NA,NA,"active","20151223","DIN","02439689",""
"02439727","IBUPROFEN CAPLETS (ibuprofen 200 mg oral tablet) APOTEX INC",NA,NA,"active","20160226","DIN","02439727",""
"02439735","IBUPROFEN CAPLETS (ibuprofen 400 mg oral tablet) APOTEX INC",NA,NA,"active","20151223","DIN","02439735",""
"02439913","TEVA-PROGESTERONE (progesterone 100 mg oral capsule) TEVA CANADA LIMITED",NA,NA,"active","20150416","DIN","02439913",""
"02439948","SANDOZ DULOXETINE (duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule) SANDOZ CANADA INCORPORATED",NA,NA,"active","20160502","DIN","02439948",""
"02439956","SANDOZ DULOXETINE (duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule) SANDOZ CANADA INCORPORATED",NA,NA,"active","20160502","DIN","02439956",""
"02440148","TEVA-TADALAFIL (tadalafil 2.5 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","20160712","DIN","02440148","FOR ONCE-A-DAY USE"
"02440156","TEVA-TADALAFIL (tadalafil 5 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","20160712","DIN","02440156","FOR ONCE-A-DAY USE"
"02440164","TEVA-TADALAFIL (tadalafil 10 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","20160712","DIN","02440164","FOR ON-DEMAND DOSING"
"02440172","TEVA-TADALAFIL (tadalafil 20 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","20160712","DIN","02440172","FOR ON-DEMAND DOSING"
"02440199","PMS-NIFEDIPINE ER (nifedipine 20 mg prolonged-release oral tablet) PHARMASCIENCE INC",NA,NA,"inactive","20170803","DIN","02440199",""
"02440202","NAT-LEVETIRACETAM (levetiracetam 250 mg oral tablet) NATCO PHARMA (CANADA) INC",NA,NA,"active","20150722","DIN","02440202",""
"02440210","NAT-LEVETIRACETAM (levetiracetam 500 mg oral tablet) NATCO PHARMA (CANADA) INC",NA,NA,"active","20150722","DIN","02440210",""
"02440229","NAT-LEVETIRACETAM (levetiracetam 750 mg oral tablet) NATCO PHARMA (CANADA) INC",NA,NA,"active","20150722","DIN","02440229",""
"02440245","PRIVA-CITALOPRAM (citalopram (citalopram hydrobromide) 20 mg oral tablet) PHARMAPAR INC",NA,NA,"active","20160226","DIN","02440245",""
"02440296","NAT-ESCITALOPRAM (escitalopram (escitalopram oxalate) 10 mg oral tablet) NATCO PHARMA (CANADA) INC",NA,NA,"active","20150722","DIN","02440296",""
"02440318","NAT-ESCITALOPRAM (escitalopram (escitalopram oxalate) 20 mg oral tablet) NATCO PHARMA (CANADA) INC",NA,NA,"active","20150722","DIN","02440318",""
"02440334","JAMP-RAMIPRIL (ramipril 15 mg oral capsule) JAMP PHARMA CORPORATION",NA,NA,"active","20150908","DIN","02440334",""
"02440423","APO-DULOXETINE (duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule) APOTEX INC",NA,NA,"active","20160503","DIN","02440423",""
"02440431","APO-DULOXETINE (duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule) APOTEX INC",NA,NA,"active","20160503","DIN","02440431",""
"02440628","TEVA-PANTOPRAZOLE MAGNESIUM (pantoprazole (pantoprazole magnesium) 40 mg gastro-resistant tablet) TEVA CANADA LIMITED",NA,NA,"active","20151116","DIN","02440628",""
"02441020","APO-DICLOFENAC OPHTHALMIC (diclofenac sodium 0.1 % ophthalmic drops) APOTEX INC",NA,NA,"active","20150901","DIN","02441020",""
"02441306","JENCYCLA (norethindrone 0.35 mg oral tablet) LUPIN PHARMA CANADA LIMITED",NA,NA,"active","20150914","DIN","02441306",""
"02441454","JAMP-VALACYCLOVIR (valacyclovir (valacyclovir hydrochloride) 500 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active","20151014","DIN","02441454",""
"02441535","XARELTO (rivaroxaban 15 mg oral tablet with rivaroxaban 20 mg oral tablet) BAYER INC",NA,NA,"active","20151102","DIN","02441535","28 DAYS STARTER PACK"
"02441586","MAR-VALACYCLOVIR (valacyclovir (valacyclovir hydrochloride) 500 mg oral tablet) MARCAN PHARMACEUTICALS INC",NA,NA,"active","20151020","DIN","02441586",""
"02441659","RIVA-DORZOLAMIDE/TIMOLOL (dorzolamide (dorzolamide hydrochloride) 20 mg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops) LABORATOIRE RIVA INC",NA,NA,"active","20150722","DIN","02441659","DROPS"
"02441829","TOUJEO SOLOSTAR (insulin glargine 300 unit per mL solution for injection 1.5 mL pen) SANOFI-AVENTIS CANADA INC",NA,NA,"active","20150715","DIN","02441829","1.5ML (450 IU) PREFILLED PEN"
"02441853","PANTOPRAZOLE MAGNESIUM (pantoprazole (pantoprazole magnesium) 40 mg gastro-resistant tablet) ALTIUS HEALTHCARE INC",NA,NA,"active","20151125","DIN","02441853",""
"02441861","PRIVA-VALACYCLOVIR (valacyclovir (valacyclovir hydrochloride) 500 mg oral tablet) PHARMAPAR INC",NA,NA,"active","20151021","DIN","02441861",""
"02442000","VALACYCLOVIR (valacyclovir (valacyclovir hydrochloride) 500 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20151014","DIN","02442000",""
"02442019","VALACYCLOVIR (valacyclovir (valacyclovir hydrochloride) 1000 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20151014","DIN","02442019",""
"02442027","CLONAZEPAM (clonazepam 0.25 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20150709","DIN","02442027",""
"02442035","CLONAZEPAM (clonazepam 0.5 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20150709","DIN","02442035",""
"02442043","CLONAZEPAM (clonazepam 1 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20150709","DIN","02442043",""
"02442051","CLONAZEPAM (clonazepam 2 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20150709","DIN","02442051",""
"02442116","METOPROLOL-L (metoprolol tartrate 25 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20150709","DIN","02442116",""
"02442191","ACT OLMESARTAN (olmesartan medoxomil 20 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"active","20170501","DIN","02442191",""
"02442205","ACT OLMESARTAN (olmesartan medoxomil 40 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"active","20170501","DIN","02442205",""
"02442256","LUXA-D (vitamin D3 2000 unit oral capsule) ORIMED PHARMA INC",NA,NA,"active","20150731","DIN","02442256",""
"02442264","LUXA-D (vitamin D3 5000 unit oral capsule) ORIMED PHARMA INC",NA,NA,"inactive","20170720","DIN","02442264",""
"02442272","VITAMIN D3-SOFTGEL CAPSULES 10000 IU (vitamin D3 10000 unit oral capsule) ORIMED PHARMA INC",NA,NA,"inactive","20170720","DIN","02442272",""
"02442280","LUXA-D (vitamin D3 25000 unit oral capsule) ORIMED PHARMA INC",NA,NA,"inactive","20170720","DIN","02442280",""
"02442299","LUXA-D (vitamin D3 50000 unit oral capsule) ORIMED PHARMA INC",NA,NA,"inactive","20170720","DIN","02442299",""
"02442426","PMS-DORZOLAMIDE-TIMOLOL (dorzolamide (dorzolamide hydrochloride) 20 mg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops) PHARMASCIENCE INC",NA,NA,"active","20151216","DIN","02442426",""
"02442469","CLARITHROMYCIN (clarithromycin 250 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20150722","DIN","02442469",""
"02442485","CLARITHROMYCIN (clarithromycin 500 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20150722","DIN","02442485",""
"02442493","ESOMEPRAZOLE (esomeprazole (esomeprazole magnesium) 20 mg gastro-resistant tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20150722","DIN","02442493",""
"02442507","ESOMEPRAZOLE (esomeprazole (esomeprazole magnesium) 40 mg gastro-resistant tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20150722","DIN","02442507",""
"02442531","LEVETIRACETAM (levetiracetam 250 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20150722","DIN","02442531",""
"02442558","LEVETIRACETAM (levetiracetam 500 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20150722","DIN","02442558",""
"02442566","LEVETIRACETAM (levetiracetam 750 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20150722","DIN","02442566",""
"02442574","AURO-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 5 mg oral tablet) AURO PHARMA INC",NA,NA,"active","20151130","DIN","02442574",""
"02442582","AURO-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 10 mg oral tablet) AURO PHARMA INC",NA,NA,"active","20151130","DIN","02442582",""
"02442590","AURO-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 20 mg oral tablet) AURO PHARMA INC",NA,NA,"active","20151130","DIN","02442590",""
"02442604","AURO-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 40 mg oral tablet) AURO PHARMA INC",NA,NA,"active","20151130","DIN","02442604",""
"02442639","SDZ CELECOXIB (celecoxib 100 mg oral capsule) SANDOZ CANADA INCORPORATED",NA,NA,"active","20160515","DIN","02442639",""
"02442647","SDZ CELECOXIB (celecoxib 200 mg oral capsule) SANDOZ CANADA INCORPORATED",NA,NA,"active","20160515","DIN","02442647",""
"02442906","RIZATRIPTAN ODT (rizatriptan (rizatriptan benzoate) 5 mg orodispersible tablet) SANIS HEALTH INC",NA,NA,"active","20150723","DIN","02442906",""
"02442914","RIZATRIPTAN ODT (rizatriptan (rizatriptan benzoate) 10 mg orodispersible tablet) SANIS HEALTH INC",NA,NA,"active","20150723","DIN","02442914",""
