"ntp_code","formal_description_ntp","en_display","fr_display","status","ntp_status_effective_time"
9005161,"penicillin v potassium 480000 unit oral tablet",NA,NA,"active","20150217"
9005180,"perindopril erbumine 2 mg oral tablet",NA,NA,"active","20160715"
9005181,"perindopril erbumine 4 mg oral tablet",NA,NA,"active","20160715"
9005182,"perindopril erbumine 8 mg oral tablet",NA,NA,"active","20160715"
9005242,"phenytoin sodium 100 mg oral capsule",NA,NA,"active","20100930"
9005243,"phenytoin sodium 30 mg oral capsule",NA,NA,"active","20150429"
9005241,"phenytoin 50 mg oral tablet",NA,NA,"active","20150429"
9005262,"pioglitazone (pioglitazone hydrochloride) 15 mg oral tablet",NA,NA,"active","20071219"
9005263,"pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet",NA,NA,"active","20071219"
9005264,"pioglitazone (pioglitazone hydrochloride) 45 mg oral tablet",NA,NA,"active","20071219"
9005342,"pramipexole dihydrochloride monohydrate 0.125 mg oral tablet",NA,NA,"active","20120327"
9005343,"pramipexole dihydrochloride monohydrate 0.25 mg oral tablet",NA,NA,"active","20081215"
9005344,"pramipexole dihydrochloride monohydrate 0.5 mg oral tablet",NA,NA,"active","20081215"
9005345,"pramipexole dihydrochloride monohydrate 1 mg oral tablet",NA,NA,"active","20081215"
9005346,"pramipexole dihydrochloride monohydrate 1.5 mg oral tablet",NA,NA,"active","20081215"
9005355,"pravastatin sodium 10 mg oral tablet",NA,NA,"active","20040517"
9005356,"pravastatin sodium 20 mg oral tablet",NA,NA,"active","20040517"
9005357,"pravastatin sodium 40 mg oral tablet",NA,NA,"active","20040517"
9005366,"prednisolone acetate 0.12 % ophthalmic drops, suspension",NA,NA,"active","20150429"
9005371,"prednisolone acetate 1 % ophthalmic drops, suspension",NA,NA,"active","20150429"
9005367,"prednisolone acetate 0.12 % opthalmic drops",NA,NA,"active","20051129"
9005372,"prednisolone acetate 1 % opthalmic drops",NA,NA,"active","20080806"
9005377,"prednisolone sodium phosphate 0.5 % per w/v opthalmic drops",NA,NA,"active","20160811"
9005378,"prednisolone sodium phosphate 1 % opthalmic drops",NA,NA,"active","20050419"
9005379,"prednisone 1 mg oral tablet",NA,NA,"active","20050805"
9005380,"prednisone 5 mg oral tablet",NA,NA,"active","20050805"
9005381,"prednisone 50 mg oral tablet",NA,NA,"active","20050805"
9005382,"pregabalin 150 mg oral capsule",NA,NA,"active","20071128"
9005383,"pregabalin 225 mg oral capsule",NA,NA,"active","20091130"
9005384,"pregabalin 25 mg oral capsule",NA,NA,"active","20071128"
9005385,"pregabalin 300 mg oral capsule",NA,NA,"active","20071128"
9005386,"pregabalin 50 mg oral capsule",NA,NA,"active","20071128"
9005387,"pregabalin 75 mg oral capsule",NA,NA,"active","20071128"
9005403,"procyclidine hydrochloride 2.5 mg oral tablet",NA,NA,"active","20150424"
9005405,"procyclidine hydrochloride 5 mg oral tablet",NA,NA,"active","20150424"
9005406,"progesterone 100 mg effervescent vaginal tablet",NA,NA,"active","20100216"
9005407,"progesterone 100 mg oral capsule",NA,NA,"active","20130515"
9005409,"progesterone 8 % vaginal gel",NA,NA,"active","20090529"
9005420,"propranolol hydrochloride 10 mg oral tablet",NA,NA,"active","20060228"
9005421,"propranolol hydrochloride 120 mg oral tablet",NA,NA,"active","20080206"
9005424,"propranolol hydrochloride 20 mg oral tablet",NA,NA,"active","20080207"
9005425,"propranolol hydrochloride 40 mg oral tablet",NA,NA,"active","20060228"
9005427,"propranolol hydrochloride 80 mg oral tablet",NA,NA,"active","20060228"
9005422,"propranolol hydrochloride 120 mg prolonged release oral capsule",NA,NA,"active","20130125"
9005423,"propranolol hydrochloride 160 mg prolonged release oral capsule",NA,NA,"active","20130125"
9005426,"propranolol hydrochloride 60 mg prolonged release oral capsule",NA,NA,"active","20130125"
9005428,"propranolol hydrochloride 80 mg prolonged release oral capsule",NA,NA,"active","20130125"
9005464,"quetiapine (quetiapine fumarate) 100 mg oral tablet",NA,NA,"active","20070303"
9005465,"quetiapine (quetiapine fumarate) 150 mg oral tablet",NA,NA,"active","20141007"
9005467,"quetiapine (quetiapine fumarate) 200 mg oral tablet",NA,NA,"active","20070303"
9005469,"quetiapine (quetiapine fumarate) 25 mg oral tablet",NA,NA,"active","20080924"
9005470,"quetiapine (quetiapine fumarate) 300 mg oral tablet",NA,NA,"active","20080617"
9005473,"quetiapine (quetiapine fumarate) 50 mg oral tablet",NA,NA,"active","20160607"
9005466,"quetiapine (quetiapine fumarate) 150 mg prolonged release oral tablet",NA,NA,"active","20090416"
9005468,"quetiapine (quetiapine fumarate) 200 mg prolonged release oral tablet",NA,NA,"active","20080206"
9005471,"quetiapine (quetiapine fumarate) 300 mg prolonged release oral tablet",NA,NA,"active","20080812"
9005472,"quetiapine (quetiapine fumarate) 400 mg prolonged release oral tablet",NA,NA,"active","20080812"
9005474,"quetiapine (quetiapine fumarate) 50 mg prolonged release oral tablet",NA,NA,"active","20080812"
9005479,"quinapril (quinapril hydrochloride) 10 mg oral tablet",NA,NA,"active","20131216"
9005480,"quinapril (quinapril hydrochloride) 20 mg oral tablet",NA,NA,"active","20131216"
9005481,"quinapril (quinapril hydrochloride) 40 mg oral tablet",NA,NA,"active","20100726"
9005482,"quinapril (quinapril hydrochloride) 5 mg oral tablet",NA,NA,"active","20131216"
9005484,"quinine sulfate 200 mg oral capsule",NA,NA,"active","20131118"
9005485,"quinine sulfate 300 mg oral capsule",NA,NA,"active","20131118"
9005486,"quinine sulfate 300 mg oral tablet",NA,NA,"active","20150429"
9005487,"rabeprazole sodium 10 mg gastro-resistant tablet",NA,NA,"active","20080616"
9005489,"rabeprazole sodium 20 mg gastro-resistant tablet",NA,NA,"active","20080616"
9005488,"rabeprazole sodium 10 mg prolonged release oral tablet",NA,NA,"active","20150116"
9005490,"rabeprazole sodium 20 mg prolonged release oral tablet",NA,NA,"active","20131016"
9005499,"ramipril 1.25 mg oral capsule",NA,NA,"active","20100115"
9005501,"ramipril 10 mg oral capsule",NA,NA,"active","20090901"
9005503,"ramipril 15 mg oral capsule",NA,NA,"active","20100115"
9005504,"ramipril 2.5 mg oral capsule",NA,NA,"active","20090901"
9005506,"ramipril 5 mg oral capsule",NA,NA,"active","20090901"
9005500,"ramipril 1.25 mg oral tablet",NA,NA,"active","20100115"
9005502,"ramipril 10 mg oral tablet",NA,NA,"active","20100115"
9005505,"ramipril 2.5 mg oral tablet",NA,NA,"active","20100115"
9005507,"ramipril 5 mg oral tablet",NA,NA,"active","20100115"
9005511,"ranitidine (ranitidine hydrochloride) 150 mg oral tablet",NA,NA,"active","20010531"
9005513,"ranitidine (ranitidine hydrochloride) 300 mg oral tablet",NA,NA,"active","20071204"
9005514,"ranitidine (ranitidine hydrochloride) 75 mg oral tablet",NA,NA,"active","20120307"
9005533,"repaglinide 0.5 mg oral tablet",NA,NA,"active","20090106"
9005534,"repaglinide 1 mg oral tablet",NA,NA,"active","20040806"
9005535,"repaglinide 2 mg oral tablet",NA,NA,"active","20040806"
9005556,"risedronate sodium (risedronate sodium hemi-pentahydrate) 150 mg oral tablet",NA,NA,"active","20131204"
9005557,"risedronate sodium (risedronate sodium hemi-pentahydrate) 30 mg oral tablet",NA,NA,"active","20161028"
9005558,"risedronate sodium (risedronate sodium hemi-pentahydrate) 35 mg oral tablet",NA,NA,"active","20100728"
9005560,"risedronate sodium (risedronate sodium hemi-pentahydrate) 5 mg oral tablet",NA,NA,"active","20161028"
9005561,"risedronate sodium (risedronate sodium monohydrate) 150 mg oral tablet",NA,NA,"active","20140501"
9005562,"risedronate sodium (risedronate sodium monohydrate) 30 mg oral tablet",NA,NA,"active","20150505"
9005563,"risedronate sodium (risedronate sodium monohydrate) 35 mg oral tablet",NA,NA,"active","20150505"
9005564,"risedronate sodium (risedronate sodium monohydrate) 5 mg oral tablet",NA,NA,"active","20150505"
9005559,"risedronate sodium (risedronate sodium hemi-pentahydrate) 35 mg prolonged release oral tablet",NA,NA,"active","20161028"
9005571,"risperidone 12.5 mg per vial kit",NA,NA,"active","20141229"
9005575,"risperidone 25 mg per vial kit",NA,NA,"active","20141229"
9005579,"risperidone 37.5 mg per vial kit",NA,NA,"active","20141229"
9005583,"risperidone 50 mg per vial kit",NA,NA,"active","20141229"
9005566,"risperidone 0.25 mg oral tablet",NA,NA,"active","20061024"
9005567,"risperidone 0.5 mg oral tablet",NA,NA,"active","20061024"
9005569,"risperidone 1 mg oral tablet",NA,NA,"active","20061024"
9005573,"risperidone 2 mg oral tablet",NA,NA,"active","20061024"
9005577,"risperidone 3 mg oral tablet",NA,NA,"active","20061024"
9005581,"risperidone 4 mg oral tablet",NA,NA,"active","20061024"
9005568,"risperidone 0.5 mg orodispersible tablet",NA,NA,"active","20070316"
9005570,"risperidone 1 mg orodispersible tablet",NA,NA,"active","20070316"
9005574,"risperidone 2 mg orodispersible tablet",NA,NA,"active","20070316"
9005578,"risperidone 3 mg orodispersible tablet",NA,NA,"active","20121218"
9005582,"risperidone 4 mg orodispersible tablet",NA,NA,"active","20121218"
9005572,"risperidone 12.5 mg per vial powder for prolonged-release suspension for injection",NA,NA,"active","20141229"
9005576,"risperidone 25 mg per vial powder for prolonged-release suspension for injection",NA,NA,"active","20141229"
9005580,"risperidone 37.5 mg per vial powder for prolonged-release suspension for injection",NA,NA,"active","20141229"
9005584,"risperidone 50 mg per vial powder for prolonged-release suspension for injection",NA,NA,"active","20141229"
9005589,"rivaroxaban 10 mg oral tablet",NA,NA,"active","20150204"
9005590,"rivaroxaban 15 mg and rivaroxaban 20 mg oral tablet",NA,NA,"active","20151110"
9005591,"rivaroxaban 15 mg oral tablet",NA,NA,"active","20131204"
9005592,"rivaroxaban 20 mg oral tablet",NA,NA,"active","20131204"
9005598,"rivastigmine 18 mg per 10 sq cm transdermal patch",NA,NA,"active","20150527"
9005599,"rivastigmine 27 mg per 15 sq cm transdermal patch",NA,NA,"active","20150814"
9005600,"rivastigmine 9 mg per 5 sq cm transdermal patch",NA,NA,"active","20150527"
9005601,"rizatriptan (rizatriptan benzoate) 10 mg oral tablet",NA,NA,"active","20080114"
9005603,"rizatriptan (rizatriptan benzoate) 5 mg oral tablet",NA,NA,"active","20130312"
9005602,"rizatriptan (rizatriptan benzoate) 10 mg orodispersible tablet",NA,NA,"active","20120320"
9005604,"rizatriptan (rizatriptan benzoate) 5 mg orodispersible tablet",NA,NA,"active","20120320"
9005622,"rosuvastatin (rosuvastatin calcium) 10 mg oral tablet",NA,NA,"active","20060714"
9005623,"rosuvastatin (rosuvastatin calcium) 20 mg oral tablet",NA,NA,"active","20060714"
9005624,"rosuvastatin (rosuvastatin calcium) 40 mg oral tablet",NA,NA,"active","20060714"
9005625,"rosuvastatin (rosuvastatin calcium) 5 mg oral tablet",NA,NA,"active","20060714"
9005652,"salbutamol (salbutamol sulfate) 200 mcg per blister inhalation powder",NA,NA,"active","20100614"
9005649,"salbutamol (salbutamol sulfate) 2 mg oral tablet",NA,NA,"active","20100614"
9005653,"salbutamol (salbutamol sulfate) 4 mg oral tablet",NA,NA,"active","20100614"
9005647,"salbutamol (salbutamol sulfate) 100 mcg per act pressurised inhalation",NA,NA,"active","20100614"
9005648,"salbutamol (salbutamol sulfate) 100 mcg per dose pressurised inhalation",NA,NA,"active","20100614"
9005658,"salbutamol 100 mcg per act pressurised inhalation",NA,NA,"active","20100614"
9005666,"saxagliptin (saxagliptin hydrochloride) 2.5 mg oral tablet",NA,NA,"active","20150220"
9005667,"saxagliptin (saxagliptin hydrochloride) 5 mg oral tablet",NA,NA,"active","20150220"
9005681,"sertraline (sertraline hydrochloride) 100 mg oral capsule",NA,NA,"active","20021127"
9005682,"sertraline (sertraline hydrochloride) 25 mg oral capsule",NA,NA,"active","20021127"
9005683,"sertraline (sertraline hydrochloride) 50 mg oral capsule",NA,NA,"active","20021127"
9005688,"sildenafil (sildenafil citrate) 100 mg oral tablet",NA,NA,"active","20121115"
9005689,"sildenafil (sildenafil citrate) 20 mg oral tablet",NA,NA,"active","20150220"
9005690,"sildenafil (sildenafil citrate) 25 mg oral tablet",NA,NA,"active","20121120"
9005691,"sildenafil (sildenafil citrate) 50 mg oral tablet",NA,NA,"active","20121115"
9005717,"simvastatin 10 mg oral tablet",NA,NA,"active","20040817"
9005718,"simvastatin 20 mg oral tablet",NA,NA,"active","20040817"
9005719,"simvastatin 40 mg oral tablet",NA,NA,"active","20040817"
9005720,"simvastatin 5 mg oral tablet",NA,NA,"active","20040817"
9005721,"simvastatin 80 mg oral tablet",NA,NA,"active","20040817"
9005726,"sitagliptin (sitagliptin phosphate monohydrate) 100 mg oral tablet",NA,NA,"active","20120627"
9005727,"sitagliptin (sitagliptin phosphate monohydrate) 25 mg oral tablet",NA,NA,"active","20130524"
9005728,"sitagliptin (sitagliptin phosphate monohydrate) 50 mg oral tablet",NA,NA,"active","20130524"
9005809,"solifenacin succinate 10 mg oral tablet",NA,NA,"active","20131230"
9005810,"solifenacin succinate 5 mg oral tablet",NA,NA,"active","20131230"
9005841,"spironolactone 100 mg oral tablet",NA,NA,"active","20130125"
9005842,"spironolactone 25 mg oral tablet",NA,NA,"active","20130125"
9005888,"sulfamethoxazole 100 mg and trimethoprim 20 mg oral tablet",NA,NA,"active","20080205"
9005891,"sulfamethoxazole 400 mg and trimethoprim 80 mg oral tablet",NA,NA,"active","20080205"
9005894,"sulfamethoxazole 800 mg and trimethoprim 160 mg oral tablet",NA,NA,"active","20060228"
9005904,"sumatriptan (sumatriptan succinate) 100 mg oral tablet",NA,NA,"active","20051028"
9005906,"sumatriptan (sumatriptan succinate) 25 mg oral tablet",NA,NA,"active","20051028"
9005907,"sumatriptan (sumatriptan succinate) 50 mg oral tablet",NA,NA,"active","20051028"
9005917,"tacrolimus 0.03 % per w/w cutaneous ointment",NA,NA,"active","20160704"
9005918,"tacrolimus 0.1 % per w/w cutaneous ointment",NA,NA,"active","20160704"
9005914,"tacrolimus (tacrolimus monohydrate) 0.5 mg oral capsule",NA,NA,"active","20141217"
9005915,"tacrolimus (tacrolimus monohydrate) 1 mg oral capsule",NA,NA,"active","20140606"
9005916,"tacrolimus (tacrolimus monohydrate) 5 mg oral capsule",NA,NA,"active","20140606"
9005919,"tacrolimus 0.5 mg oral capsule",NA,NA,"active","20090709"
9005921,"tacrolimus 1 mg oral capsule",NA,NA,"active","20090709"
9005924,"tacrolimus 5 mg oral capsule",NA,NA,"active","20090709"
9005920,"tacrolimus 0.5 mg prolonged release oral capsule",NA,NA,"active","20120403"
9005922,"tacrolimus 1 mg prolonged release oral capsule",NA,NA,"active","20090709"
9005923,"tacrolimus 3 mg prolonged release oral capsule",NA,NA,"active","20100429"
9005926,"tacrolimus 5 mg prolonged release oral capsule",NA,NA,"active","20090709"
9005927,"tadalafil 10 mg oral tablet",NA,NA,"active","20150505"
9005928,"tadalafil 2.5 mg oral tablet",NA,NA,"active","20080408"
9005929,"tadalafil 20 mg oral tablet",NA,NA,"active","20140512"
9005930,"tadalafil 5 mg oral tablet",NA,NA,"active","20080812"
9005934,"tamsulosin hydrochloride 0.4 mg per cap prolonged release oral capsule",NA,NA,"active","20160126"
9005935,"tamsulosin hydrochloride 0.4 mg prolonged release oral capsule",NA,NA,"active","20100430"
9005936,"tamsulosin hydrochloride 0.4 mg prolonged release oral tablet",NA,NA,"active","20130226"
9005953,"telmisartan 40 mg oral tablet",NA,NA,"active","20120209"
9005954,"telmisartan 80 mg oral tablet",NA,NA,"active","20120209"
9005955,"temazepam 15 mg oral capsule",NA,NA,"active","20061122"
9005956,"temazepam 30 mg oral capsule",NA,NA,"active","20061122"
9005968,"terazosin (terazosin hydrochloride) 1 mg oral tablet",NA,NA,"active","20100430"
9005969,"terazosin (terazosin hydrochloride) 10 mg oral tablet",NA,NA,"active","20100430"
9005970,"terazosin (terazosin hydrochloride) 2 mg oral tablet",NA,NA,"active","20100430"
9005971,"terazosin (terazosin hydrochloride) 5 mg oral tablet",NA,NA,"active","20100430"
9005972,"terazosin hydrochloride 5 mg oral tablet",NA,NA,"active","20160706"
9005974,"terbinafine hydrochloride 1 % per % cutaneous cream",NA,NA,"active","20060605"
9005975,"terbinafine hydrochloride 10 mg per g cutaneous spray",NA,NA,"active","20070605"
9005973,"terbinafine (terbinafine hydrochloride) 250 mg oral tablet",NA,NA,"active","20060420"
9005983,"testosterone 1 % cutaneous gel",NA,NA,"active","20080722"
9005985,"testosterone 2 % cutaneous solution",NA,NA,"active","20130610"
9005987,"testosterone 4.5 % per w/w nasal gel",NA,NA,"active","20160609"
9005991,"testosterone undecanoate 40 mg oral capsule",NA,NA,"active","20091102"
9005984,"testosterone 12.2 mg transdermal patch",NA,NA,"active","20161128"
9005986,"testosterone 24.3 mg transdermal patch",NA,NA,"active","20161128"
9006041,"timolol (timolol maleate) 0.25 % opthalmic drops, solution",NA,NA,"active","20080317"
9006043,"timolol (timolol maleate) 0.5 % opthalmic drops, solution",NA,NA,"active","20080317"
9006045,"timolol (timolol maleate) 0.5 % per w/v opthalmic drops, solution",NA,NA,"active","20161115"
9006048,"timolol maleate 0.25 % opthalmic drops, solution",NA,NA,"active","20151008"
9006049,"timolol maleate 0.5 % opthalmic drops, solution",NA,NA,"active","20151008"
9006050,"timolol maleate 10 mg oral tablet",NA,NA,"active","20080206"
9006051,"timolol maleate 20 mg oral tablet",NA,NA,"active","20080206"
9006052,"timolol maleate 5 mg oral tablet",NA,NA,"active","20080206"
9006042,"timolol (timolol maleate) 0.25 % per w/v prolonged-release eye drops",NA,NA,"active","20161115"
9006046,"timolol (timolol maleate) 0.5 % per w/v prolonged-release eye drops",NA,NA,"active","20161115"
9006059,"tiotropium (tiotropium bromide monohydrate) 2.5 mcg per act inhalation solution",NA,NA,"active","20150107"
9006058,"tiotropium (tiotropium bromide monohydrate) 18 mcg oral capsule",NA,NA,"active","20101102"
9006092,"tolterodine tartrate 1 mg oral tablet",NA,NA,"active","20131230"
9006093,"tolterodine tartrate 2 mg oral tablet",NA,NA,"active","20131230"
9006094,"tolterodine tartrate 2 mg prolonged release oral capsule",NA,NA,"active","20131230"
9006095,"tolterodine tartrate 4 mg prolonged release oral capsule",NA,NA,"active","20131230"
9006102,"topiramate 15 mg oral capsule",NA,NA,"active","20100930"
9006104,"topiramate 25 mg oral capsule",NA,NA,"active","20100930"
9006101,"topiramate 100 mg oral tablet",NA,NA,"active","20051205"
9006103,"topiramate 200 mg oral tablet",NA,NA,"active","20051205"
9006105,"topiramate 25 mg oral tablet",NA,NA,"active","20051205"
9006106,"topiramate 50 mg oral tablet",NA,NA,"active","20080911"
9006118,"tramadol hydrochloride 50 mg oral tablet",NA,NA,"active","20140206"
9006110,"tramadol hydrochloride 100 mg prolonged release oral capsule",NA,NA,"active","20140205"
9006113,"tramadol hydrochloride 200 mg prolonged release oral capsule",NA,NA,"active","20140205"
9006115,"tramadol hydrochloride 300 mg prolonged release oral capsule",NA,NA,"active","20140205"
9006111,"tramadol hydrochloride 100 mg prolonged release oral tablet",NA,NA,"active","20140206"
9006112,"tramadol hydrochloride 150 mg prolonged release oral tablet",NA,NA,"active","20140206"
9006114,"tramadol hydrochloride 200 mg prolonged release oral tablet",NA,NA,"active","20140206"
9006116,"tramadol hydrochloride 300 mg prolonged release oral tablet",NA,NA,"active","20140206"
9006117,"tramadol hydrochloride 400 mg prolonged release oral tablet",NA,NA,"active","20140206"
9006119,"tramadol hydrochloride 75 mg prolonged release oral tablet",NA,NA,"active","20140206"
9006122,"trandolapril 0.5 mg oral capsule",NA,NA,"active","20160516"
9006123,"trandolapril 1 mg oral capsule",NA,NA,"active","20160516"
9006125,"trandolapril 2 mg oral capsule",NA,NA,"active","20160509"
9006127,"trandolapril 4 mg oral capsule",NA,NA,"active","20151007"
9006133,"travoprost 0.004 % per w/v opthalmic drops, solution",NA,NA,"active","20130208"
9006134,"trazodone hydrochloride 100 mg oral tablet",NA,NA,"active","20020302"
9006135,"trazodone hydrochloride 150 mg oral tablet",NA,NA,"active","20060222"
9006138,"trazodone hydrochloride 50 mg oral tablet",NA,NA,"active","20020302"
9006139,"trazodone hydrochloride 75 mg oral tablet",NA,NA,"active","20160908"
9006136,"trazodone hydrochloride 150 mg prolonged release oral tablet",NA,NA,"active","20150505"
9006137,"trazodone hydrochloride 300 mg prolonged release oral tablet",NA,NA,"active","20150505"
9006154,"triamcinolone acetonide 0.025 % cutaneous cream",NA,NA,"active","20050810"
9006155,"triamcinolone acetonide 0.1 % cutaneous cream",NA,NA,"active","20101210"
9006158,"triamcinolone acetonide 0.5 % per w/w cutaneous cream",NA,NA,"active","20160227"
9006157,"triamcinolone acetonide 0.1 % per w/w cutaneous ointment",NA,NA,"active","20150912"
9006159,"triamcinolone acetonide 1 mg per g cutaneous ointment",NA,NA,"active","20060124"
9006162,"triamcinolone acetonide 55 mcg per act nasal spray",NA,NA,"active","20151030"
9006163,"triamcinolone acetonide 55 mcg per dose nasal spray",NA,NA,"active","20150223"
9006156,"triamcinolone acetonide 0.1 % per % oromucosal paste",NA,NA,"active","20050810"
9006263,"valacyclovir (valacyclovir hydrochloride monohydrate) 500 mg oral tablet",NA,NA,"active","20151026"
9006264,"valacyclovir (valacyclovir hydrochloride) 1 g oral tablet",NA,NA,"active","20060816"
9006265,"valacyclovir (valacyclovir hydrochloride) 1000 mg oral tablet",NA,NA,"active","20101217"
9006266,"valacyclovir (valacyclovir hydrochloride) 500 mg oral tablet",NA,NA,"active","20090218"
9006284,"valsartan 160 mg oral capsule",NA,NA,"active","20090812"
9006288,"valsartan 80 mg oral capsule",NA,NA,"active","20090812"
9006285,"valsartan 160 mg oral tablet",NA,NA,"active","20090812"
9006286,"valsartan 320 mg oral tablet",NA,NA,"active","20090812"
9006287,"valsartan 40 mg oral tablet",NA,NA,"active","20090812"
9006289,"valsartan 80 mg oral tablet",NA,NA,"active","20090812"
9006304,"varenicline (varenicline tartrate) 0.5 mg and varenicline (varenicline tartrate) 1 mg kit",NA,NA,"active","20080704"
9006305,"varenicline (varenicline tartrate) 0.5 mg and varenicline (varenicline tartrate) 1 mg oral tablet",NA,NA,"active","20080704"
9006306,"varenicline (varenicline tartrate) 0.5 mg oral tablet",NA,NA,"active","20150505"
9006307,"varenicline (varenicline tartrate) 1 mg oral tablet",NA,NA,"active","20150505"
9006324,"venlafaxine (venlafaxine hydrochloride) 150 mg prolonged release oral capsule",NA,NA,"active","20080509"
9006325,"venlafaxine (venlafaxine hydrochloride) 37.5 mg prolonged release oral capsule",NA,NA,"active","20080509"
9006326,"venlafaxine (venlafaxine hydrochloride) 75 mg prolonged release oral capsule",NA,NA,"active","20080509"
9006327,"verapamil hydrochloride 120 mg oral tablet",NA,NA,"active","20080206"
9006335,"verapamil hydrochloride 80 mg oral tablet",NA,NA,"active","20080206"
9006328,"verapamil hydrochloride 120 mg prolonged release oral capsule",NA,NA,"active","20150605"
9006330,"verapamil hydrochloride 180 mg prolonged release oral capsule",NA,NA,"active","20150605"
9006333,"verapamil hydrochloride 240 mg prolonged release oral capsule",NA,NA,"active","20150605"
9006329,"verapamil hydrochloride 120 mg prolonged release oral tablet",NA,NA,"active","20060222"
9006331,"verapamil hydrochloride 180 mg prolonged release oral tablet",NA,NA,"active","20060222"
9006334,"verapamil hydrochloride 240 mg prolonged release oral tablet",NA,NA,"active","20030323"
9006382,"warfarin sodium 1 mg oral tablet",NA,NA,"active","20050512"
9006383,"warfarin sodium 10 mg oral tablet",NA,NA,"active","20050810"
9006384,"warfarin sodium 2 mg oral tablet",NA,NA,"active","20050512"
9006385,"warfarin sodium 2.5 mg oral tablet",NA,NA,"active","20050512"
9006386,"warfarin sodium 3 mg oral tablet",NA,NA,"active","20050512"
9006387,"warfarin sodium 4 mg oral tablet",NA,NA,"active","20050810"
9006388,"warfarin sodium 5 mg oral tablet",NA,NA,"active","20050512"
9006389,"warfarin sodium 6 mg oral tablet",NA,NA,"active","20050512"
9006390,"warfarin sodium 7.5 mg oral tablet",NA,NA,"active","20050512"
9006459,"zopiclone 3.75 mg oral tablet",NA,NA,"active","20150505"
9006460,"zopiclone 5 mg oral tablet",NA,NA,"active","20060309"
9006461,"zopiclone 7.5 mg oral tablet",NA,NA,"active","20060309"
