"mp_code"|"formal_description_mp"|"formal_description_ntp"|"ntp_code"
"02436019"|"JAMP-PREGABALIN [pregabalin 300 mg oral capsule] JAMP PHARMA CORPORATION"|"pregabalin 300 mg oral capsule"|9005246
"00587362"|"PDP-PROCYCLIDINE [procyclidine hydrochloride 2.5 mg per 5 oral solution] PENDOPHARM DIVISION OF DE PHARMASCIENCE INC"|"procyclidine hydrochloride 2.5 mg per 5 oral solution"|9005264
"00587354"|"PDP-PROCYCLIDINE [procyclidine hydrochloride 5 mg oral tablet] PENDOPHARM DIVISION OF DE PHARMASCIENCE INC"|"procyclidine hydrochloride 5 mg oral tablet"|9005265
"00649392"|"PDP-PROCYCLIDINE [procyclidine hydrochloride 2.5 mg oral tablet] PENDOPHARM DIVISION OF DE PHARMASCIENCE INC"|"procyclidine hydrochloride 2.5 mg oral tablet"|9005263
"02334992"|"ENDOMETRIN [progesterone 100 mg effervescent vaginal tablet] FERRING INC"|"progesterone 100 mg effervescent vaginal tablet"|9005266
"02166704"|"PROMETRIUM [progesterone 100 mg oral capsule] MERCK CANADA INC"|"progesterone 100 mg oral capsule"|9005267
"02439913"|"TEVA-PROGESTERONE [progesterone 100 mg oral capsule] TEVA CANADA LIMITED"|"progesterone 100 mg oral capsule"|9005267
"01977652"|"PROGESTERONE INJ 50MG/ML USP [progesterone 50 mg per mL solution for injection] CYTEX PHARMACEUTICALS INC"|"progesterone 50 mg per ml solution for injection"|NA
"02446820"|"ACT PROGESTERONE INJECTION [progesterone 50 mg per mL solution for injection] ACTAVIS PHARMA COMPANY"|"progesterone 50 mg per ml solution for injection"|NA
"02241013"|"CRINONE [progesterone 8 % vaginal gel] EMD SERONO A DIVISION OF EMD INC CANADA"|"progesterone 8 % vaginal gel"|9005269
"00402753"|"APO PROPRANOLOL TAB 40MG [propranolol hydrochloride 40 mg oral tablet] APOTEX INC"|"propranolol hydrochloride 40 mg oral tablet"|9005284
"00402761"|"APO PROPRANOLOL TAB 80MG [propranolol hydrochloride 80 mg oral tablet] APOTEX INC"|"propranolol hydrochloride 80 mg oral tablet"|9005286
"00402788"|"APO PROPRANOLOL TAB 10MG [propranolol hydrochloride 10 mg oral tablet] APOTEX INC"|"propranolol hydrochloride 10 mg oral tablet"|9005279
"00496480"|"TEVA-PROPRANOLOL [propranolol hydrochloride 10 mg oral tablet] TEVA CANADA LIMITED"|"propranolol hydrochloride 10 mg oral tablet"|9005279
"00496499"|"TEVA-PROPRANOLOL [propranolol hydrochloride 40 mg oral tablet] TEVA CANADA LIMITED"|"propranolol hydrochloride 40 mg oral tablet"|9005284
"00496502"|"TEVA-PROPRANOLOL [propranolol hydrochloride 80 mg oral tablet] TEVA CANADA LIMITED"|"propranolol hydrochloride 80 mg oral tablet"|9005286
"00504335"|"APO PROPRANOLOL TAB 120MG [propranolol hydrochloride 120 mg oral tablet] APOTEX INC"|"propranolol hydrochloride 120 mg oral tablet"|9005280
"00582255"|"PMS-PROPRANOLOL TABLETS 10MG [propranolol hydrochloride 10 mg oral tablet] PHARMASCIENCE INC"|"propranolol hydrochloride 10 mg oral tablet"|9005279
"00582263"|"PMS-PROPRANOLOL TABLETS 40MG [propranolol hydrochloride 40 mg oral tablet] PHARMASCIENCE INC"|"propranolol hydrochloride 40 mg oral tablet"|9005284
"00582271"|"PMS-PROPRANOLOL TABLETS 80MG [propranolol hydrochloride 80 mg oral tablet] PHARMASCIENCE INC"|"propranolol hydrochloride 80 mg oral tablet"|9005286
"00582298"|"PMS-PROPRANOLOL TABLETS 120MG [propranolol hydrochloride 120 mg oral tablet] PHARMASCIENCE INC"|"propranolol hydrochloride 120 mg oral tablet"|9005280
"00663719"|"APO-PROPRANOLOL TAB 20MG [propranolol hydrochloride 20 mg oral tablet] APOTEX INC"|"propranolol hydrochloride 20 mg oral tablet"|9005283
"00740675"|"TEVA-PROPRANOLOL [propranolol hydrochloride 20 mg oral tablet] TEVA CANADA LIMITED"|"propranolol hydrochloride 20 mg oral tablet"|9005283
"02042231"|"INDERAL-LA [propranolol hydrochloride 60 mg prolonged release oral capsule] PFIZER CANADA INC"|"propranolol hydrochloride 60 mg prolonged release oral capsule"|9005285
"02042258"|"INDERAL-LA [propranolol hydrochloride 80 mg prolonged release oral capsule] PFIZER CANADA INC"|"propranolol hydrochloride 80 mg prolonged release oral capsule"|9005287
"02042266"|"INDERAL-LA [propranolol hydrochloride 120 mg prolonged release oral capsule] PFIZER CANADA INC"|"propranolol hydrochloride 120 mg prolonged release oral capsule"|9005281
"02042274"|"INDERAL-LA [propranolol hydrochloride 160 mg prolonged release oral capsule] PFIZER CANADA INC"|"propranolol hydrochloride 160 mg prolonged release oral capsule"|9005282
"02225883"|"PROPRANOLOL HYDROCHLORIDE INJECTION USP [propranolol hydrochloride 1 mg per mL solution for injection] SANDOZ CANADA INCORPORATED"|"propranolol hydrochloride 1 mg per ml solution for injection"|NA
"02236951"|"SEROQUEL TAB 25MG [quetiapine (quetiapine fumarate) 25 mg oral tablet] ASTRAZENECA CANADA INC"|"quetiapine (quetiapine fumarate) 25 mg oral tablet"|9005323
"02236952"|"SEROQUEL TAB 100MG [quetiapine (quetiapine fumarate) 100 mg oral tablet] ASTRAZENECA CANADA INC"|"quetiapine (quetiapine fumarate) 100 mg oral tablet"|9005318
"02236953"|"SEROQUEL TAB 200MG [quetiapine (quetiapine fumarate) 200 mg oral tablet] ASTRAZENECA CANADA INC"|"quetiapine (quetiapine fumarate) 200 mg oral tablet"|9005321
"02244107"|"SEROQUEL 300 MG [quetiapine (quetiapine fumarate) 300 mg oral tablet] ASTRAZENECA CANADA INC"|"quetiapine (quetiapine fumarate) 300 mg oral tablet"|9005324
"02284235"|"TEVA-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] TEVA CANADA LIMITED"|"quetiapine (quetiapine fumarate) 25 mg oral tablet"|9005323
"02284243"|"TEVA-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] TEVA CANADA LIMITED"|"quetiapine (quetiapine fumarate) 100 mg oral tablet"|9005318
"02284251"|"TEVA-QUETIAPINE [quetiapine (quetiapine fumarate) 150 mg oral tablet] TEVA CANADA LIMITED"|"quetiapine (quetiapine fumarate) 150 mg oral tablet"|9005319
"02284278"|"TEVA-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] TEVA CANADA LIMITED"|"quetiapine (quetiapine fumarate) 200 mg oral tablet"|9005321
"02284286"|"TEVA-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] TEVA CANADA LIMITED"|"quetiapine (quetiapine fumarate) 300 mg oral tablet"|9005324
"02296551"|"PMS-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] PHARMASCIENCE INC"|"quetiapine (quetiapine fumarate) 25 mg oral tablet"|9005323
"02296578"|"PMS-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] PHARMASCIENCE INC"|"quetiapine (quetiapine fumarate) 100 mg oral tablet"|9005318
"02296594"|"PMS-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] PHARMASCIENCE INC"|"quetiapine (quetiapine fumarate) 200 mg oral tablet"|9005321
"02296608"|"PMS-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] PHARMASCIENCE INC"|"quetiapine (quetiapine fumarate) 300 mg oral tablet"|9005324
"02298996"|"DOM-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] DOMINION PHARMACAL"|"quetiapine (quetiapine fumarate) 25 mg oral tablet"|9005323
"02299003"|"DOM-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] DOMINION PHARMACAL"|"quetiapine (quetiapine fumarate) 100 mg oral tablet"|9005318
"02299038"|"DOM-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] DOMINION PHARMACAL"|"quetiapine (quetiapine fumarate) 200 mg oral tablet"|9005321
"02299046"|"DOM-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] DOMINION PHARMACAL"|"quetiapine (quetiapine fumarate) 300 mg oral tablet"|9005324
"02307804"|"MYLAN-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"quetiapine (quetiapine fumarate) 25 mg oral tablet"|9005323
"02307812"|"MYLAN-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"quetiapine (quetiapine fumarate) 100 mg oral tablet"|9005318
"02307839"|"MYLAN-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"quetiapine (quetiapine fumarate) 200 mg oral tablet"|9005321
"02307847"|"MYLAN-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"quetiapine (quetiapine fumarate) 300 mg oral tablet"|9005324
"02313901"|"APO-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] APOTEX INC"|"quetiapine (quetiapine fumarate) 25 mg oral tablet"|9005323
"02313928"|"APO-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] APOTEX INC"|"quetiapine (quetiapine fumarate) 100 mg oral tablet"|9005318
"02313936"|"APO-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] APOTEX INC"|"quetiapine (quetiapine fumarate) 200 mg oral tablet"|9005321
"02313944"|"APO-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] APOTEX INC"|"quetiapine (quetiapine fumarate) 300 mg oral tablet"|9005324
"02313995"|"SANDOZ QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] SANDOZ CANADA INCORPORATED"|"quetiapine (quetiapine fumarate) 25 mg oral tablet"|9005323
"02314002"|"SANDOZ QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] SANDOZ CANADA INCORPORATED"|"quetiapine (quetiapine fumarate) 100 mg oral tablet"|9005318
"02314010"|"SANDOZ QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] SANDOZ CANADA INCORPORATED"|"quetiapine (quetiapine fumarate) 200 mg oral tablet"|9005321
"02314029"|"SANDOZ QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] SANDOZ CANADA INCORPORATED"|"quetiapine (quetiapine fumarate) 300 mg oral tablet"|9005324
"02316080"|"ACT QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] ACTAVIS PHARMA COMPANY"|"quetiapine (quetiapine fumarate) 25 mg oral tablet"|9005323
"02316099"|"ACT QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] ACTAVIS PHARMA COMPANY"|"quetiapine (quetiapine fumarate) 100 mg oral tablet"|9005318
"02316110"|"ACT QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] ACTAVIS PHARMA COMPANY"|"quetiapine (quetiapine fumarate) 200 mg oral tablet"|9005321
"02316129"|"ACT QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] ACTAVIS PHARMA COMPANY"|"quetiapine (quetiapine fumarate) 300 mg oral tablet"|9005324
"02316692"|"RIVA-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] LABORATOIRE RIVA INC"|"quetiapine (quetiapine fumarate) 25 mg oral tablet"|9005323
"02316706"|"RIVA-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] LABORATOIRE RIVA INC"|"quetiapine (quetiapine fumarate) 100 mg oral tablet"|9005318
"02316722"|"RIVA-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] LABORATOIRE RIVA INC"|"quetiapine (quetiapine fumarate) 200 mg oral tablet"|9005321
"02316730"|"RIVA-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] LABORATOIRE RIVA INC"|"quetiapine (quetiapine fumarate) 300 mg oral tablet"|9005324
"02317346"|"PRO-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] PRO DOC LIMITEE"|"quetiapine (quetiapine fumarate) 25 mg oral tablet"|9005323
"02317354"|"PRO-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] PRO DOC LIMITEE"|"quetiapine (quetiapine fumarate) 100 mg oral tablet"|9005318
"02317362"|"PRO-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] PRO DOC LIMITEE"|"quetiapine (quetiapine fumarate) 200 mg oral tablet"|9005321
"02317370"|"PRO-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] PRO DOC LIMITEE"|"quetiapine (quetiapine fumarate) 300 mg oral tablet"|9005324
"02317893"|"QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"quetiapine (quetiapine fumarate) 25 mg oral tablet"|9005323
"02317907"|"QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"quetiapine (quetiapine fumarate) 100 mg oral tablet"|9005318
"02317923"|"QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"quetiapine (quetiapine fumarate) 200 mg oral tablet"|9005321
"02317931"|"QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"quetiapine (quetiapine fumarate) 300 mg oral tablet"|9005324
"02330415"|"JAMP-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] JAMP PHARMA CORPORATION"|"quetiapine (quetiapine fumarate) 25 mg oral tablet"|9005323
"02330423"|"JAMP-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] JAMP PHARMA CORPORATION"|"quetiapine (quetiapine fumarate) 100 mg oral tablet"|9005318
"02330458"|"JAMP-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] JAMP PHARMA CORPORATION"|"quetiapine (quetiapine fumarate) 200 mg oral tablet"|9005321
"02330466"|"JAMP-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] JAMP PHARMA CORPORATION"|"quetiapine (quetiapine fumarate) 300 mg oral tablet"|9005324
"02353164"|"QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] SANIS HEALTH INC"|"quetiapine (quetiapine fumarate) 25 mg oral tablet"|9005323
"02353172"|"QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] SANIS HEALTH INC"|"quetiapine (quetiapine fumarate) 100 mg oral tablet"|9005318
"02353199"|"QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] SANIS HEALTH INC"|"quetiapine (quetiapine fumarate) 200 mg oral tablet"|9005321
"02353202"|"QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] SANIS HEALTH INC"|"quetiapine (quetiapine fumarate) 300 mg oral tablet"|9005324
"02361892"|"PMS-QUETIAPINE [quetiapine (quetiapine fumarate) 50 mg oral tablet] PHARMASCIENCE INC"|"quetiapine (quetiapine fumarate) 50 mg oral tablet"|9005327
"02387794"|"QUETIAPINE TABLETS [quetiapine (quetiapine fumarate) 25 mg oral tablet] ACCORD HEALTHCARE INC"|"quetiapine (quetiapine fumarate) 25 mg oral tablet"|9005323
"02387808"|"QUETIAPINE TABLETS [quetiapine (quetiapine fumarate) 100 mg oral tablet] ACCORD HEALTHCARE INC"|"quetiapine (quetiapine fumarate) 100 mg oral tablet"|9005318
"02387816"|"QUETIAPINE TABLETS [quetiapine (quetiapine fumarate) 150 mg oral tablet] ACCORD HEALTHCARE INC"|"quetiapine (quetiapine fumarate) 150 mg oral tablet"|9005319
"02387824"|"QUETIAPINE TABLETS [quetiapine (quetiapine fumarate) 200 mg oral tablet] ACCORD HEALTHCARE INC"|"quetiapine (quetiapine fumarate) 200 mg oral tablet"|9005321
"02387832"|"QUETIAPINE TABLETS [quetiapine (quetiapine fumarate) 300 mg oral tablet] ACCORD HEALTHCARE INC"|"quetiapine (quetiapine fumarate) 300 mg oral tablet"|9005324
"02390205"|"AURO-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] AURO PHARMA INC"|"quetiapine (quetiapine fumarate) 25 mg oral tablet"|9005323
"02390213"|"AURO-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] AURO PHARMA INC"|"quetiapine (quetiapine fumarate) 100 mg oral tablet"|9005318
"02390248"|"AURO-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] AURO PHARMA INC"|"quetiapine (quetiapine fumarate) 200 mg oral tablet"|9005321
"02390256"|"AURO-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] AURO PHARMA INC"|"quetiapine (quetiapine fumarate) 300 mg oral tablet"|9005324
"02397099"|"RAN-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"quetiapine (quetiapine fumarate) 25 mg oral tablet"|9005323
"02397102"|"RAN-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"quetiapine (quetiapine fumarate) 100 mg oral tablet"|9005318
"02397110"|"RAN-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"quetiapine (quetiapine fumarate) 200 mg oral tablet"|9005321
"02397129"|"RAN-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"quetiapine (quetiapine fumarate) 300 mg oral tablet"|9005324
"02399822"|"MAR-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"quetiapine (quetiapine fumarate) 25 mg oral tablet"|9005323
"02399830"|"MAR-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"quetiapine (quetiapine fumarate) 100 mg oral tablet"|9005318
"02399849"|"MAR-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"quetiapine (quetiapine fumarate) 200 mg oral tablet"|9005321
"02399857"|"MAR-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"quetiapine (quetiapine fumarate) 300 mg oral tablet"|9005324
"02434024"|"VAN-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] VANC PHARMACEUTICALS INC"|"quetiapine (quetiapine fumarate) 25 mg oral tablet"|9005323
"02434032"|"VAN-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] VANC PHARMACEUTICALS INC"|"quetiapine (quetiapine fumarate) 100 mg oral tablet"|9005318
"02434040"|"VAN-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] VANC PHARMACEUTICALS INC"|"quetiapine (quetiapine fumarate) 200 mg oral tablet"|9005321
"02434059"|"VAN-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] VANC PHARMACEUTICALS INC"|"quetiapine (quetiapine fumarate) 300 mg oral tablet"|9005324
"02438003"|"MINT-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] MINT PHARMACEUTICALS INC"|"quetiapine (quetiapine fumarate) 25 mg oral tablet"|9005323
"02438011"|"MINT-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] MINT PHARMACEUTICALS INC"|"quetiapine (quetiapine fumarate) 100 mg oral tablet"|9005318
"02438046"|"MINT-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] MINT PHARMACEUTICALS INC"|"quetiapine (quetiapine fumarate) 200 mg oral tablet"|9005321
"02438054"|"MINT-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] MINT PHARMACEUTICALS INC"|"quetiapine (quetiapine fumarate) 300 mg oral tablet"|9005324
"02439158"|"NAT-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] NATCO PHARMA (CANADA) INC"|"quetiapine (quetiapine fumarate) 25 mg oral tablet"|9005323
"02439166"|"NAT-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] NATCO PHARMA (CANADA) INC"|"quetiapine (quetiapine fumarate) 100 mg oral tablet"|9005318
"02439174"|"NAT-QUETIAPINE [quetiapine (quetiapine fumarate) 150 mg oral tablet] NATCO PHARMA (CANADA) INC"|"quetiapine (quetiapine fumarate) 150 mg oral tablet"|9005319
"02439182"|"NAT-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] NATCO PHARMA (CANADA) INC"|"quetiapine (quetiapine fumarate) 200 mg oral tablet"|9005321
"02439190"|"NAT-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] NATCO PHARMA (CANADA) INC"|"quetiapine (quetiapine fumarate) 300 mg oral tablet"|9005324
"02447088"|"PRIVA-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] PHARMAPAR INC"|"quetiapine (quetiapine fumarate) 25 mg oral tablet"|9005323
"02447096"|"PRIVA-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] PHARMAPAR INC"|"quetiapine (quetiapine fumarate) 100 mg oral tablet"|9005318
"02447126"|"PRIVA-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] PHARMAPAR INC"|"quetiapine (quetiapine fumarate) 200 mg oral tablet"|9005321
"02447134"|"PRIVA-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] PHARMAPAR INC"|"quetiapine (quetiapine fumarate) 300 mg oral tablet"|9005324
"02447193"|"BIO-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] BIOMED PHARMA"|"quetiapine (quetiapine fumarate) 25 mg oral tablet"|9005323
"02447207"|"BIO-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] BIOMED PHARMA"|"quetiapine (quetiapine fumarate) 100 mg oral tablet"|9005318
"02447223"|"BIO-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] BIOMED PHARMA"|"quetiapine (quetiapine fumarate) 200 mg oral tablet"|9005321
"02447258"|"BIO-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] BIOMED PHARMA"|"quetiapine (quetiapine fumarate) 300 mg oral tablet"|9005324
"02300184"|"SEROQUEL XR [quetiapine (quetiapine fumarate) 50 mg prolonged release oral tablet] ASTRAZENECA CANADA INC"|"quetiapine (quetiapine fumarate) 50 mg prolonged release oral tablet"|9005328
"02300192"|"SEROQUEL XR [quetiapine (quetiapine fumarate) 200 mg prolonged release oral tablet] ASTRAZENECA CANADA INC"|"quetiapine (quetiapine fumarate) 200 mg prolonged release oral tablet"|9005322
"02300206"|"SEROQUEL XR [quetiapine (quetiapine fumarate) 300 mg prolonged release oral tablet] ASTRAZENECA CANADA INC"|"quetiapine (quetiapine fumarate) 300 mg prolonged release oral tablet"|9005325
"02300214"|"SEROQUEL XR [quetiapine (quetiapine fumarate) 400 mg prolonged release oral tablet] ASTRAZENECA CANADA INC"|"quetiapine (quetiapine fumarate) 400 mg prolonged release oral tablet"|9005326
"02321513"|"SEROQUEL XR [quetiapine (quetiapine fumarate) 150 mg prolonged release oral tablet] ASTRAZENECA CANADA INC"|"quetiapine (quetiapine fumarate) 150 mg prolonged release oral tablet"|9005320
"02395444"|"TEVA-QUETIAPINE XR [quetiapine (quetiapine fumarate) 50 mg prolonged release oral tablet] TEVA CANADA LIMITED"|"quetiapine (quetiapine fumarate) 50 mg prolonged release oral tablet"|9005328
"02395452"|"TEVA-QUETIAPINE XR [quetiapine (quetiapine fumarate) 150 mg prolonged release oral tablet] TEVA CANADA LIMITED"|"quetiapine (quetiapine fumarate) 150 mg prolonged release oral tablet"|9005320
"02395460"|"TEVA-QUETIAPINE XR [quetiapine (quetiapine fumarate) 200 mg prolonged release oral tablet] TEVA CANADA LIMITED"|"quetiapine (quetiapine fumarate) 200 mg prolonged release oral tablet"|9005322
"02395479"|"TEVA-QUETIAPINE XR [quetiapine (quetiapine fumarate) 300 mg prolonged release oral tablet] TEVA CANADA LIMITED"|"quetiapine (quetiapine fumarate) 300 mg prolonged release oral tablet"|9005325
"02395487"|"TEVA-QUETIAPINE XR [quetiapine (quetiapine fumarate) 400 mg prolonged release oral tablet] TEVA CANADA LIMITED"|"quetiapine (quetiapine fumarate) 400 mg prolonged release oral tablet"|9005326
"02407671"|"SANDOZ QUETIAPINE XRT [quetiapine (quetiapine fumarate) 50 mg prolonged release oral tablet] SANDOZ CANADA INCORPORATED"|"quetiapine (quetiapine fumarate) 50 mg prolonged release oral tablet"|9005328
"02407698"|"SANDOZ QUETIAPINE XRT [quetiapine (quetiapine fumarate) 150 mg prolonged release oral tablet] SANDOZ CANADA INCORPORATED"|"quetiapine (quetiapine fumarate) 150 mg prolonged release oral tablet"|9005320
"02407701"|"SANDOZ QUETIAPINE XRT [quetiapine (quetiapine fumarate) 200 mg prolonged release oral tablet] SANDOZ CANADA INCORPORATED"|"quetiapine (quetiapine fumarate) 200 mg prolonged release oral tablet"|9005322
"02407728"|"SANDOZ QUETIAPINE XRT [quetiapine (quetiapine fumarate) 300 mg prolonged release oral tablet] SANDOZ CANADA INCORPORATED"|"quetiapine (quetiapine fumarate) 300 mg prolonged release oral tablet"|9005325
"02407736"|"SANDOZ QUETIAPINE XRT [quetiapine (quetiapine fumarate) 400 mg prolonged release oral tablet] SANDOZ CANADA INCORPORATED"|"quetiapine (quetiapine fumarate) 400 mg prolonged release oral tablet"|9005326
"02417359"|"QUETIAPINE XR [quetiapine (quetiapine fumarate) 50 mg prolonged release oral tablet] SIVEM PHARMACEUTICALS ULC"|"quetiapine (quetiapine fumarate) 50 mg prolonged release oral tablet"|9005328
"02417367"|"QUETIAPINE XR [quetiapine (quetiapine fumarate) 150 mg prolonged release oral tablet] SIVEM PHARMACEUTICALS ULC"|"quetiapine (quetiapine fumarate) 150 mg prolonged release oral tablet"|9005320
"02417375"|"QUETIAPINE XR [quetiapine (quetiapine fumarate) 200 mg prolonged release oral tablet] SIVEM PHARMACEUTICALS ULC"|"quetiapine (quetiapine fumarate) 200 mg prolonged release oral tablet"|9005322
"02417383"|"QUETIAPINE XR [quetiapine (quetiapine fumarate) 300 mg prolonged release oral tablet] SIVEM PHARMACEUTICALS ULC"|"quetiapine (quetiapine fumarate) 300 mg prolonged release oral tablet"|9005325
"02417391"|"QUETIAPINE XR [quetiapine (quetiapine fumarate) 400 mg prolonged release oral tablet] SIVEM PHARMACEUTICALS ULC"|"quetiapine (quetiapine fumarate) 400 mg prolonged release oral tablet"|9005326
"02417782"|"QUETIAPINE XR [quetiapine (quetiapine fumarate) 50 mg prolonged release oral tablet] PRO DOC LIMITEE"|"quetiapine (quetiapine fumarate) 50 mg prolonged release oral tablet"|9005328
"02417790"|"QUETIAPINE XR [quetiapine (quetiapine fumarate) 150 mg prolonged release oral tablet] PRO DOC LIMITEE"|"quetiapine (quetiapine fumarate) 150 mg prolonged release oral tablet"|9005320
"02417804"|"QUETIAPINE XR [quetiapine (quetiapine fumarate) 200 mg prolonged release oral tablet] PRO DOC LIMITEE"|"quetiapine (quetiapine fumarate) 200 mg prolonged release oral tablet"|9005322
"02417812"|"QUETIAPINE XR [quetiapine (quetiapine fumarate) 300 mg prolonged release oral tablet] PRO DOC LIMITEE"|"quetiapine (quetiapine fumarate) 300 mg prolonged release oral tablet"|9005325
