"tm_code","tm_formal_name","ntp_code","ntp_formal_name","mp_code","mp_formal_name"
"8000375","duloxetine","9001235","duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule","02437090","DULOXETINE DR (duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule) TEVA CANADA LIMITED"
"8000796","benzalkonium","9007822","benzalkonium chloride 0.13 % wipe","02437384","PURELL HAND SANITIZING WIPES (benzalkonium chloride 0.13 % wipe) GOJO CANADA INC"
"8000986","tolvaptan","9012160","tolvaptan 15 mg oral tablet with tolvaptan 45 mg oral tablet","02437503","JINARC (tolvaptan 15 mg oral tablet with tolvaptan 45 mg oral tablet) OTSUKA PHARMACEUTICAL CO LTD"
"8000986","tolvaptan","9012162","tolvaptan 30 mg oral tablet with tolvaptan 60 mg oral tablet","02437511","JINARC (tolvaptan 30 mg oral tablet with tolvaptan 60 mg oral tablet) OTSUKA PHARMACEUTICAL CO LTD"
"8000986","tolvaptan","9012163","tolvaptan 30 mg oral tablet with tolvaptan 90 mg oral tablet","02437538","JINARC (tolvaptan 30 mg oral tablet with tolvaptan 90 mg oral tablet) OTSUKA PHARMACEUTICAL CO LTD"
"8000030","triamcinolone acetonide","9000693","triamcinolone acetonide 55 mcg per actuation nasal spray","02437635","APO-TRIAMCINOLONE AQ (triamcinolone acetonide 55 mcg per actuation nasal spray) APOTEX INC"
"8000272","dorzolamide and timolol","9000850","dorzolamide (dorzolamide hydrochloride) 20 mg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops","02437686","MED-DORZOLAMIDE-TIMOLOL (dorzolamide (dorzolamide hydrochloride) 20 mg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops) GENERIC MEDICAL PARTNERS INC"
"8000236","pantoprazole","9000706","pantoprazole (pantoprazole sodium) 40 mg gastro-resistant tablet","02437945","PANTOPRAZOLE (pantoprazole (pantoprazole sodium sesquihydrate) 40 mg gastro-resistant tablet) PHARMASCIENCE INC"
"8000360","solifenacin","9001160","solifenacin succinate 5 mg oral tablet","02437988","RAN-SOLIFENACIN (solifenacin succinate 5 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
"8000360","solifenacin","9001159","solifenacin succinate 10 mg oral tablet","02437996","RAN-SOLIFENACIN (solifenacin succinate 10 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
"8000248","quetiapine","9000769","quetiapine (quetiapine fumarate) 25 mg oral tablet","02438003","MINT-QUETIAPINE (quetiapine (quetiapine fumarate) 25 mg oral tablet) MINT PHARMACEUTICALS INC"
"8000248","quetiapine","9000767","quetiapine (quetiapine fumarate) 100 mg oral tablet","02438011","MINT-QUETIAPINE (quetiapine (quetiapine fumarate) 100 mg oral tablet) MINT PHARMACEUTICALS INC"
"8000248","quetiapine","9000768","quetiapine (quetiapine fumarate) 200 mg oral tablet","02438046","MINT-QUETIAPINE (quetiapine (quetiapine fumarate) 200 mg oral tablet) MINT PHARMACEUTICALS INC"
"8000248","quetiapine","9000954","quetiapine (quetiapine fumarate) 300 mg oral tablet","02438054","MINT-QUETIAPINE (quetiapine (quetiapine fumarate) 300 mg oral tablet) MINT PHARMACEUTICALS INC"
"8000375","duloxetine","9001234","duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule","02438259","RAN-DULOXETINE (duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule) RANBAXY PHARMACEUTICALS CANADA INC."
"8000375","duloxetine","9001235","duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule","02438267","RAN-DULOXETINE (duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule) RANBAXY PHARMACEUTICALS CANADA INC."
"8000184","metformin","9000473","metformin hydrochloride 500 mg oral tablet","02438275","AURO-METFORMIN (metformin hydrochloride 500 mg oral tablet) AURO PHARMA INC"
"8000184","metformin","9000609","metformin hydrochloride 850 mg oral tablet","02438283","AURO-METFORMIN (metformin hydrochloride 850 mg oral tablet) AURO PHARMA INC"
"8000839","acetaminophen and pseudoephedrine hydrochloride","9006750","acetaminophen 500 mg and pseudoephedrine hydrochloride 30 mg oral tablet","02438321","SUDAFED SINUS DAYTIME (acetaminophen 500 mg and pseudoephedrine hydrochloride 30 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"
"8000906","acetaminophen and diphenhydramine hydrochloride and pseudoephedrine hydrochloride","9006743","acetaminophen 500 mg and diphenhydramine hydrochloride 25 mg and pseudoephedrine hydrochloride 30 mg oral tablet","02438348","SUDAFED SINUS NIGHTTIME (acetaminophen 500 mg and diphenhydramine hydrochloride 25 mg and pseudoephedrine hydrochloride 30 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"
"8000139","gliclazide","9000938","gliclazide 30 mg prolonged-release oral tablet","02438658","MYLAN-GLICLAZIDE MR (gliclazide 30 mg prolonged-release oral tablet) MYLAN PHARMACEUTICALS ULC"
"8000148","mometasone","9001441","mometasone furoate 100 mcg per actuation inhalation powder","02438690","ASMANEX TWISTHALER (mometasone furoate 100 mcg per actuation inhalation powder) MERCK CANADA INC"
"8000109","lorazepam","9001451","lorazepam 2 mg per 1 mL solution for injection vial","02438704","LORAZEPAM INJECTION USP (lorazepam 2 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED"
"8000267","citalopram","9001126","citalopram (citalopram hydrobromide) 10 mg oral tablet","02438739","VAN-CITALOPRAM (citalopram (citalopram hydrobromide) 10 mg oral tablet) VANC PHARMACEUTICALS INC"
"8000267","citalopram","9000834","citalopram (citalopram hydrobromide) 20 mg oral tablet","02438747","VAN-CITALOPRAM (citalopram (citalopram hydrobromide) 20 mg oral tablet) VANC PHARMACEUTICALS INC"
"8000267","citalopram","9000835","citalopram (citalopram hydrobromide) 40 mg oral tablet","02438755","VAN-CITALOPRAM (citalopram (citalopram hydrobromide) 40 mg oral tablet) VANC PHARMACEUTICALS INC"
"8000239","ramipril","9000727","ramipril 1.25 mg oral capsule","02438860","VAN-RAMIPRIL (ramipril 1.25 mg oral capsule) VANC PHARMACEUTICALS INC"
"8000239","ramipril","9000722","ramipril 2.5 mg oral capsule","02438879","VAN-RAMIPRIL (ramipril 2.5 mg oral capsule) VANC PHARMACEUTICALS INC"
"8000239","ramipril","9000723","ramipril 5 mg oral capsule","02438887","VAN-RAMIPRIL (ramipril 5 mg oral capsule) VANC PHARMACEUTICALS INC"
"8000239","ramipril","9000712","ramipril 10 mg oral capsule","02438895","VAN-RAMIPRIL (ramipril 10 mg oral capsule) VANC PHARMACEUTICALS INC"
"8000239","ramipril","9001172","ramipril 15 mg oral capsule","02438909","VAN-RAMIPRIL (ramipril 15 mg oral capsule) VANC PHARMACEUTICALS INC"
"8000131","omeprazole","9000336","omeprazole 20 mg gastro-resistant capsule","02438968","OMEP (omeprazole 20 mg gastro-resistant capsule) SANDOZ CANADA INCORPORATED"
"8000375","duloxetine","9001234","duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule","02438984","MINT-DULOXETINE (duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule) MINT PHARMACEUTICALS INC"
"8000375","duloxetine","9001235","duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule","02438992","MINT-DULOXETINE (duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule) MINT PHARMACEUTICALS INC"
"8000131","omeprazole","9000691","omeprazole (omeprazole magnesium) 20 mg gastro-resistant tablet","02439018","OMEPRAZOLE (omeprazole (omeprazole magnesium) 20 mg gastro-resistant tablet) LABORATOIRE RIVA INC"
"8000349","acetaminophen and tramadol","9001121","acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet","02439050","AURO-TRAMADOL/ACETAMINOPHEN (acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet) AURO PHARMA INC"
"8000236","pantoprazole","9000706","pantoprazole (pantoprazole sodium) 40 mg gastro-resistant tablet","02439107","PANTOPRAZOLE (pantoprazole (pantoprazole sodium sesquihydrate) 40 mg gastro-resistant tablet) DOMINION PHARMACAL"
"8000248","quetiapine","9000769","quetiapine (quetiapine fumarate) 25 mg oral tablet","02439158","NAT-QUETIAPINE (quetiapine (quetiapine fumarate) 25 mg oral tablet) NATCO PHARMA (CANADA) INC"
"8000248","quetiapine","9000767","quetiapine (quetiapine fumarate) 100 mg oral tablet","02439166","NAT-QUETIAPINE (quetiapine (quetiapine fumarate) 100 mg oral tablet) NATCO PHARMA (CANADA) INC"
"8000248","quetiapine","9001256","quetiapine (quetiapine fumarate) 150 mg oral tablet","02439174","NAT-QUETIAPINE (quetiapine (quetiapine fumarate) 150 mg oral tablet) NATCO PHARMA (CANADA) INC"
"8000248","quetiapine","9000768","quetiapine (quetiapine fumarate) 200 mg oral tablet","02439182","NAT-QUETIAPINE (quetiapine (quetiapine fumarate) 200 mg oral tablet) NATCO PHARMA (CANADA) INC"
"8000248","quetiapine","9000954","quetiapine (quetiapine fumarate) 300 mg oral tablet","02439190","NAT-QUETIAPINE (quetiapine (quetiapine fumarate) 300 mg oral tablet) NATCO PHARMA (CANADA) INC"
"8000941","amphetamine and dextroamphetamine","9007166","amphetamine aspartate 1.25 mg and amphetamine sulfate 1.25 mg and dextroamphetamine saccharate 1.25 mg and dextroamphetamine sulfate 1.25 mg prolonged-release oral capsule","02439239","ACT AMPHETAMINE XR (amphetamine aspartate monohydrate 1.25 mg and amphetamine sulfate 1.25 mg and dextroamphetamine saccharate 1.25 mg and dextroamphetamine sulfate 1.25 mg prolonged-release oral capsule) ACTAVIS PHARMA COMPANY"
"8000941","amphetamine and dextroamphetamine","9007167","amphetamine aspartate 2.5 mg and amphetamine sulfate 2.5 mg and dextroamphetamine saccharate 2.5 mg and dextroamphetamine sulfate 2.5 mg prolonged-release oral capsule","02439247","ACT AMPHETAMINE XR (amphetamine aspartate monohydrate 2.5 mg and amphetamine sulfate 2.5 mg and dextroamphetamine saccharate 2.5 mg and dextroamphetamine sulfate 2.5 mg prolonged-release oral capsule) ACTAVIS PHARMA COMPANY"
"8000941","amphetamine and dextroamphetamine","9007168","amphetamine aspartate 3.75 mg and amphetamine sulfate 3.75 mg and dextroamphetamine saccharate 3.75 mg and dextroamphetamine sulfate 3.75 mg prolonged-release oral capsule","02439255","ACT AMPHETAMINE XR (amphetamine aspartate monohydrate 3.75 mg and amphetamine sulfate 3.75 mg and dextroamphetamine saccharate 3.75 mg and dextroamphetamine sulfate 3.75 mg prolonged-release oral capsule) ACTAVIS PHARMA COMPANY"
"8000941","amphetamine and dextroamphetamine","9007169","amphetamine aspartate 5 mg and amphetamine sulfate 5 mg and dextroamphetamine saccharate 5 mg and dextroamphetamine sulfate 5 mg prolonged-release oral capsule","02439263","ACT AMPHETAMINE XR (amphetamine aspartate monohydrate 5 mg and amphetamine sulfate 5 mg and dextroamphetamine saccharate 5 mg and dextroamphetamine sulfate 5 mg prolonged-release oral capsule) ACTAVIS PHARMA COMPANY"
"8000941","amphetamine and dextroamphetamine","9007170","amphetamine aspartate 6.25 mg and amphetamine sulfate 6.25 mg and dextroamphetamine saccharate 6.25 mg and dextroamphetamine sulfate 6.25 mg prolonged-release oral capsule","02439271","ACT AMPHETAMINE XR (amphetamine aspartate monohydrate 6.25 mg and amphetamine sulfate 6.25 mg and dextroamphetamine saccharate 6.25 mg and dextroamphetamine sulfate 6.25 mg prolonged-release oral capsule) ACTAVIS PHARMA COMPANY"
"8000941","amphetamine and dextroamphetamine","9007171","amphetamine aspartate 7.5 mg and amphetamine sulfate 7.5 mg and dextroamphetamine saccharate 7.5 mg and dextroamphetamine sulfate 7.5 mg prolonged-release oral capsule","02439298","ACT AMPHETAMINE XR (amphetamine aspartate monohydrate 7.5 mg and amphetamine sulfate 7.5 mg and dextroamphetamine saccharate 7.5 mg and dextroamphetamine sulfate 7.5 mg prolonged-release oral capsule) ACTAVIS PHARMA COMPANY"
"8000139","gliclazide","9001331","gliclazide 60 mg prolonged-release oral tablet","02439328","RAN-GLICLAZIDE MR (gliclazide 60 mg prolonged-release oral tablet) RANBAXY PHARMACEUTICALS CANADA INC."
"8000797","epinephrine and lidocaine hydrochloride","9009268","epinephrine 0.005 mg per mL and lidocaine hydrochloride 20 mg per mL solution for injection","02439468","LIDOCAINE HYDROCHLORIDE 2% AND EPINEPHRINE 1:200000 INJECTION USP (epinephrine 0.005 mg per mL and lidocaine hydrochloride 20 mg per mL solution for injection) HOSPIRA HEALTHCARE CORPORATION"
"8000131","omeprazole","9000691","omeprazole (omeprazole magnesium) 20 mg gastro-resistant tablet","02439549","NAT-OMEPRAZOLE DR (omeprazole (omeprazole magnesium) 20 mg gastro-resistant tablet) NATCO PHARMA (CANADA) INC"
"8001011","aclidinium bromide and formoterol","9006966","aclidinium bromide 400 mcg per actuation and formoterol fumarate 12 mcg per actuation inhalation powder","02439530","DUAKLIR GENUAIR (aclidinium bromide 400 mcg per actuation and formoterol fumarate dihydrate 12 mcg per actuation inhalation powder) ASTRAZENECA CANADA INC"
"8000246","donepezil","9000744","donepezil hydrochloride 5 mg oral tablet","02439557","NAT-DONEPEZIL (donepezil hydrochloride 5 mg oral tablet) NATCO PHARMA (CANADA) INC"
"8000246","donepezil","9000743","donepezil hydrochloride 10 mg oral tablet","02439565","NAT-DONEPEZIL (donepezil hydrochloride 10 mg oral tablet) NATCO PHARMA (CANADA) INC"
"8000387","lisdexamfetamine","9001446","lisdexamfetamine dimesylate 10 mg oral capsule","02439603","VYVANSE (lisdexamfetamine dimesylate 10 mg oral capsule) SHIRE PHARMA CANADA ULC"
"8000787","insulin lispro","9001449","insulin lispro 200 unit per mL solution for injection 3 mL pen","02439611","HUMALOG 200 UNITS/ML KWIKPEN (insulin lispro 200 unit per mL solution for injection 3 mL pen) ELI LILLY CANADA INC"
"8000257","bupropion","9000798","bupropion hydrochloride 150 mg prolonged-release oral tablet","02439654","ACT BUPROPION XL (bupropion hydrochloride 150 mg prolonged-release oral tablet) ACTAVIS PHARMA COMPANY"
"8000257","bupropion","9001138","bupropion hydrochloride 300 mg prolonged-release oral tablet","02439662","ACT BUPROPION XL (bupropion hydrochloride 300 mg prolonged-release oral tablet) ACTAVIS PHARMA COMPANY"
"8000043","ibuprofen","9000059","ibuprofen 200 mg oral tablet","02439689","IBUPROFEN (ibuprofen 200 mg oral tablet) APOTEX INC"
"8000043","ibuprofen","9000059","ibuprofen 200 mg oral tablet","02439727","IBUPROFEN CAPLETS (ibuprofen 200 mg oral tablet) APOTEX INC"
"8000043","ibuprofen","9000190","ibuprofen 400 mg oral tablet","02439735","IBUPROFEN CAPLETS (ibuprofen 400 mg oral tablet) APOTEX INC"
"8000220","progesterone","9000630","progesterone 100 mg oral capsule","02439913","TEVA-PROGESTERONE (progesterone 100 mg oral capsule) TEVA CANADA LIMITED"
"8000375","duloxetine","9001234","duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule","02439948","SANDOZ DULOXETINE (duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule) SANDOZ CANADA INCORPORATED"
"8000375","duloxetine","9001235","duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule","02439956","SANDOZ DULOXETINE (duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule) SANDOZ CANADA INCORPORATED"
"8000331","tadalafil","9001236","tadalafil 2.5 mg oral tablet","02440148","TEVA-TADALAFIL (tadalafil 2.5 mg oral tablet) TEVA CANADA LIMITED"
"8000331","tadalafil","9001237","tadalafil 5 mg oral tablet","02440156","TEVA-TADALAFIL (tadalafil 5 mg oral tablet) TEVA CANADA LIMITED"
"8000331","tadalafil","9001060","tadalafil 10 mg oral tablet","02440164","TEVA-TADALAFIL (tadalafil 10 mg oral tablet) TEVA CANADA LIMITED"
"8000331","tadalafil","9001056","tadalafil 20 mg oral tablet","02440172","TEVA-TADALAFIL (tadalafil 20 mg oral tablet) TEVA CANADA LIMITED"
"8000924","benzoyl peroxide and clindamycin","9007859","benzoyl peroxide 5 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel","02440180","TARO-CLINDAMYCIN/BENZOYL PEROXIDE GEL (benzoyl peroxide 5 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel) TARO PHARMACEUTICALS INC"
"8000328","levetiracetam","9001035","levetiracetam 250 mg oral tablet","02440202","NAT-LEVETIRACETAM (levetiracetam 250 mg oral tablet) NATCO PHARMA (CANADA) INC"
"8000328","levetiracetam","9001036","levetiracetam 500 mg oral tablet","02440210","NAT-LEVETIRACETAM (levetiracetam 500 mg oral tablet) NATCO PHARMA (CANADA) INC"
"8000328","levetiracetam","9001037","levetiracetam 750 mg oral tablet","02440229","NAT-LEVETIRACETAM (levetiracetam 750 mg oral tablet) NATCO PHARMA (CANADA) INC"
"8000267","citalopram","9001126","citalopram (citalopram hydrobromide) 10 mg oral tablet","02440237","PRIVA-CITALOPRAM (citalopram (citalopram hydrobromide) 10 mg oral tablet) PHARMAPAR INC"
"8000267","citalopram","9000834","citalopram (citalopram hydrobromide) 20 mg oral tablet","02440245","PRIVA-CITALOPRAM (citalopram (citalopram hydrobromide) 20 mg oral tablet) PHARMAPAR INC"
"8000267","citalopram","9000835","citalopram (citalopram hydrobromide) 40 mg oral tablet","02440253","PRIVA-CITALOPRAM (citalopram (citalopram hydrobromide) 40 mg oral tablet) PHARMAPAR INC"
"8000346","escitalopram","9001102","escitalopram (escitalopram oxalate) 10 mg oral tablet","02440296","NAT-ESCITALOPRAM (escitalopram (escitalopram oxalate) 10 mg oral tablet) NATCO PHARMA (CANADA) INC"
"8000346","escitalopram","9001103","escitalopram (escitalopram oxalate) 20 mg oral tablet","02440318","NAT-ESCITALOPRAM (escitalopram (escitalopram oxalate) 20 mg oral tablet) NATCO PHARMA (CANADA) INC"
"8000239","ramipril","9001172","ramipril 15 mg oral capsule","02440334","JAMP-RAMIPRIL (ramipril 15 mg oral capsule) JAMP PHARMA CORPORATION"
"8000941","amphetamine and dextroamphetamine","9007166","amphetamine aspartate 1.25 mg and amphetamine sulfate 1.25 mg and dextroamphetamine saccharate 1.25 mg and dextroamphetamine sulfate 1.25 mg prolonged-release oral capsule","02440369","PMS-AMPHETAMINES XR (amphetamine aspartate monohydrate 1.25 mg and amphetamine sulfate 1.25 mg and dextroamphetamine saccharate 1.25 mg and dextroamphetamine sulfate 1.25 mg prolonged-release oral capsule) PHARMASCIENCE INC"
"8000941","amphetamine and dextroamphetamine","9007167","amphetamine aspartate 2.5 mg and amphetamine sulfate 2.5 mg and dextroamphetamine saccharate 2.5 mg and dextroamphetamine sulfate 2.5 mg prolonged-release oral capsule","02440377","PMS-AMPHETAMINES XR (amphetamine aspartate monohydrate 2.5 mg and amphetamine sulfate 2.5 mg and dextroamphetamine saccharate 2.5 mg and dextroamphetamine sulfate 2.5 mg prolonged-release oral capsule) PHARMASCIENCE INC"
"8000941","amphetamine and dextroamphetamine","9007168","amphetamine aspartate 3.75 mg and amphetamine sulfate 3.75 mg and dextroamphetamine saccharate 3.75 mg and dextroamphetamine sulfate 3.75 mg prolonged-release oral capsule","02440385","PMS-AMPHETAMINES XR (amphetamine aspartate monohydrate 3.75 mg and amphetamine sulfate 3.75 mg and dextroamphetamine saccharate 3.75 mg and dextroamphetamine sulfate 3.75 mg prolonged-release oral capsule) PHARMASCIENCE INC"
"8000941","amphetamine and dextroamphetamine","9007169","amphetamine aspartate 5 mg and amphetamine sulfate 5 mg and dextroamphetamine saccharate 5 mg and dextroamphetamine sulfate 5 mg prolonged-release oral capsule","02440393","PMS-AMPHETAMINES XR (amphetamine aspartate monohydrate 5 mg and amphetamine sulfate 5 mg and dextroamphetamine saccharate 5 mg and dextroamphetamine sulfate 5 mg prolonged-release oral capsule) PHARMASCIENCE INC"
"8000941","amphetamine and dextroamphetamine","9007170","amphetamine aspartate 6.25 mg and amphetamine sulfate 6.25 mg and dextroamphetamine saccharate 6.25 mg and dextroamphetamine sulfate 6.25 mg prolonged-release oral capsule","02440407","PMS-AMPHETAMINES XR (amphetamine aspartate monohydrate 6.25 mg and amphetamine sulfate 6.25 mg and dextroamphetamine saccharate 6.25 mg and dextroamphetamine sulfate 6.25 mg prolonged-release oral capsule) PHARMASCIENCE INC"
"8000941","amphetamine and dextroamphetamine","9007171","amphetamine aspartate 7.5 mg and amphetamine sulfate 7.5 mg and dextroamphetamine saccharate 7.5 mg and dextroamphetamine sulfate 7.5 mg prolonged-release oral capsule","02440415","PMS-AMPHETAMINES XR (amphetamine aspartate monohydrate 7.5 mg and amphetamine sulfate 7.5 mg and dextroamphetamine saccharate 7.5 mg and dextroamphetamine sulfate 7.5 mg prolonged-release oral capsule) PHARMASCIENCE INC"
"8000375","duloxetine","9001234","duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule","02440423","APO-DULOXETINE (duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule) APOTEX INC"
"8000375","duloxetine","9001235","duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule","02440431","APO-DULOXETINE (duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule) APOTEX INC"
"8000829","benzoyl peroxide","9007862","benzoyl peroxide 5 % cutaneous gel","02440512","STUBBORN ACNE SPOT GEL (benzoyl peroxide 5 % cutaneous gel) JOHNSON & JOHNSON INC"
"8000829","benzoyl peroxide","9007851","benzoyl peroxide 2.5 % cutaneous gel","02440520","STUBBORN ACNE DAILY LEAVE-ON MASK (benzoyl peroxide 2.5 % cutaneous gel) JOHNSON & JOHNSON INC"
"8000236","pantoprazole","9001139","pantoprazole (pantoprazole magnesium) 40 mg gastro-resistant tablet","02440628","TEVA-PANTOPRAZOLE MAGNESIUM (pantoprazole (pantoprazole magnesium) 40 mg gastro-resistant tablet) TEVA CANADA LIMITED"
"8000829","benzoyl peroxide","9007856","benzoyl peroxide 3.5 % cutaneous paste","02440881","STUBBORN ACNE CLEANSER (benzoyl peroxide 3.5 % cutaneous paste) JOHNSON & JOHNSON INC"
"8000082","diclofenac","9000380","diclofenac sodium 0.1 % ophthalmic drops","02441020","APO-DICLOFENAC OPHTHALMIC (diclofenac sodium 0.1 % ophthalmic drops) APOTEX INC"
"8000276","rizatriptan","9000864","rizatriptan (rizatriptan benzoate) 10 mg oral tablet","02441144","AURO-RIZATRIPTAN (rizatriptan (rizatriptan benzoate) 10 mg oral tablet) AURO PHARMA INC"
"8000020","norethindrone","9000062","norethindrone 0.35 mg oral tablet","02441306","JENCYCLA (norethindrone 0.35 mg oral tablet) LUPIN PHARMA CANADA LIMITED"
"8000233","valacyclovir","9000694","valacyclovir (valacyclovir hydrochloride) 500 mg oral tablet","02441454","JAMP-VALACYCLOVIR (valacyclovir (valacyclovir hydrochloride) 500 mg oral tablet) JAMP PHARMA CORPORATION"
"8000379","rivaroxaban","9006499","rivaroxaban 15 mg oral tablet with rivaroxaban 20 mg oral tablet","02441535","XARELTO (rivaroxaban 15 mg oral tablet with rivaroxaban 20 mg oral tablet) BAYER INC"
"8000829","benzoyl peroxide","9007858","benzoyl peroxide 5 % NA","02441551","CLENZIDERM ACNE THERAPEUTIC SYSTEM (benzoyl peroxide 5 % NA) OBAGI MEDICAL PRODUCTS A DIV OF VALEANT PHARMACEUTICALS NORTH AMERICA LLC"
"8000233","valacyclovir","9000694","valacyclovir (valacyclovir hydrochloride) 500 mg oral tablet","02441586","MAR-VALACYCLOVIR (valacyclovir (valacyclovir hydrochloride) 500 mg oral tablet) MARCAN PHARMACEUTICALS INC"
"8000272","dorzolamide and timolol","9000850","dorzolamide (dorzolamide hydrochloride) 20 mg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops","02441659","RIVA-DORZOLAMIDE/TIMOLOL (dorzolamide (dorzolamide hydrochloride) 20 mg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops) LABORATOIRE RIVA INC"
"8000317","insulin glargine","9001447","insulin glargine 300 unit per mL solution for injection 1.5 mL pen","02441829","TOUJEO SOLOSTAR (insulin glargine 300 unit per mL solution for injection 1.5 mL pen) SANOFI-AVENTIS CANADA INC"
"8000236","pantoprazole","9001139","pantoprazole (pantoprazole magnesium) 40 mg gastro-resistant tablet","02441853","PANTOPRAZOLE MAGNESIUM (pantoprazole (pantoprazole magnesium) 40 mg gastro-resistant tablet) ALTIUS HEALTHCARE INC"
"8000233","valacyclovir","9000694","valacyclovir (valacyclovir hydrochloride) 500 mg oral tablet","02441861","PRIVA-VALACYCLOVIR (valacyclovir (valacyclovir hydrochloride) 500 mg oral tablet) PHARMAPAR INC"
"8001010","olodaterol (olodaterol hydrochloride) and tiotropium","9011165","olodaterol (olodaterol hydrochloride) 2.5 mcg per actuation and tiotropium (tiotropium bromide) 2.5 mcg per actuation inhalation solution","02441888","INSPIOLTO RESPIMAT (olodaterol (olodaterol hydrochloride) 2.5 mcg per actuation and tiotropium (tiotropium bromide monohydrate) 2.5 mcg per actuation inhalation solution) BOEHRINGER INGELHEIM (CANADA) LTD LTEE"
"8000233","valacyclovir","9000694","valacyclovir (valacyclovir hydrochloride) 500 mg oral tablet","02442000","VALACYCLOVIR (valacyclovir (valacyclovir hydrochloride) 500 mg oral tablet) SIVEM PHARMACEUTICALS ULC"
"8000233","valacyclovir","9001314","valacyclovir (valacyclovir hydrochloride) 1000 mg oral tablet","02442019","VALACYCLOVIR (valacyclovir (valacyclovir hydrochloride) 1000 mg oral tablet) SIVEM PHARMACEUTICALS ULC"
"8000061","clonazepam","9000563","clonazepam 0.25 mg oral tablet","02442027","CLONAZEPAM (clonazepam 0.25 mg oral tablet) SIVEM PHARMACEUTICALS ULC"
"8000061","clonazepam","9000097","clonazepam 0.5 mg oral tablet","02442035","CLONAZEPAM (clonazepam 0.5 mg oral tablet) SIVEM PHARMACEUTICALS ULC"
"8000061","clonazepam","9000459","clonazepam 1 mg oral tablet","02442043","CLONAZEPAM (clonazepam 1 mg oral tablet) SIVEM PHARMACEUTICALS ULC"
"8000061","clonazepam","9000098","clonazepam 2 mg oral tablet","02442051","CLONAZEPAM (clonazepam 2 mg oral tablet) SIVEM PHARMACEUTICALS ULC"
"8000063","metoprolol","9001001","metoprolol tartrate 25 mg oral tablet","02442116","METOPROLOL-L (metoprolol tartrate 25 mg oral tablet) SIVEM PHARMACEUTICALS ULC"
"8000063","metoprolol","9000101","metoprolol tartrate 50 mg oral tablet","02442124","METOPROLOL-L (metoprolol tartrate 50 mg oral tablet) SIVEM PHARMACEUTICALS ULC"
"8000063","metoprolol","9000100","metoprolol tartrate 100 mg oral tablet","02442132","METOPROLOL-L (metoprolol tartrate 100 mg oral tablet) SIVEM PHARMACEUTICALS ULC"
"8000383","olmesartan","9001265","olmesartan medoxomil 20 mg oral tablet","02442191","ACT OLMESARTAN (olmesartan medoxomil 20 mg oral tablet) ACTAVIS PHARMA COMPANY"
"8000383","olmesartan","9001266","olmesartan medoxomil 40 mg oral tablet","02442205","ACT OLMESARTAN (olmesartan medoxomil 40 mg oral tablet) ACTAVIS PHARMA COMPANY"
"8000172","vitamin D3 (cholecalciferol)","9006496","vitamin D3 (cholecalciferol) 2000 unit oral capsule","02442256","LUXA-D (vitamin D3 2000 unit oral capsule) ORIMED PHARMA INC"
"8000947","levofloxacin","9010264","levofloxacin 240 mg per 2.4 mL inhalation solution","02442302","QUINSAIR (levofloxacin (levofloxacin hemihydrate) 240 mg per 2.4 mL inhalation solution) HORIZON PHARMA IRELAND LTD"
