"ccdd","tm_code","tm_formal_name","n_dins","n_ntps","tm_status","tm_status_effective_time"
FALSE,NA,"standardized redtop grass pollen",4,1,"active",2000-10-30
FALSE,NA,"standardized sweet vernal grass pollen",2,1,"active",2000-10-30
FALSE,NA,"standardized timothy grass pollen",6,2,"active",2000-10-30
FALSE,NA,"biotin and dexpanthenol and folic acid and nicotinamide and pyridoxine hydrochloride and vitamin A and vitamin B12 (cyanocobalamin) and vitamin B1 (thiamine hydrochloride) and vitamin B2 (riboflavin-5-phosphate) and vitamin C (ascorbic acid) and vitamin D and vitamin E (dl-alpha tocopheryl acetate) and vitamin K1",1,1,"active",2000-11-07
FALSE,NA,"phentolamine mesylate",3,1,"active",2000-12-18
FALSE,NA,"calcium chloride and lactic acid and magnesium chloride and sodium bicarbonate and sodium chloride",1,1,"active",2001-01-01
FALSE,NA,"trimethoprim",2,1,"active",2001-01-01
FALSE,NA,"ifosfamide",3,1,"active",2001-01-25
FALSE,NA,"amikacin (amikacin sulfate)",1,1,"active",2001-01-29
FALSE,NA,"mesna",3,1,"active",2001-03-06
FALSE,NA,"lopinavir and ritonavir",3,2,"active",2001-03-09
FALSE,NA,"pamabrom",1,1,"active",2001-03-12
FALSE,NA,"etanercept and water",1,1,"active",2001-03-14
FALSE,NA,"octinoxate and padimate o",1,1,"active",2001-03-15
FALSE,NA,"prednicarbate",2,2,"active",2001-03-21
FALSE,NA,"standardized bermuda grass pollen",1,1,"active",2001-03-26
FALSE,NA,"fomepizole",2,1,"active",2001-03-30
FALSE,NA,"allergen extract - alum precipitated",3,1,"active",2001-04-01
FALSE,NA,"allergen extract - diagnostic",1,1,"active",2001-04-01
FALSE,NA,"allergenic extracts",1,1,"active",2001-04-01
FALSE,NA,"linezolid",7,3,"active",2001-04-06
FALSE,NA,"avobenzone and hydroquinone and octinoxate",1,1,"active",2001-04-09
FALSE,NA,"acetylcysteine",2,1,"active",2001-04-27
FALSE,NA,"framycetin and gramicidin and phenylephrine",1,1,"active",2001-05-04
FALSE,NA,"calcium carbonate and famotidine and magnesium hydroxide",1,1,"active",2001-05-14
FALSE,NA,"sirolimus",2,2,"active",2001-05-15
FALSE,NA,"iron (iron sucrose)",1,1,"active",2001-06-05
FALSE,NA,"infliximab",3,1,"active",2001-06-14
FALSE,NA,"misoprostol",6,1,"active",2001-06-18
FALSE,NA,"avobenzone and octocrylene",5,3,"active",2001-06-19
FALSE,NA,"entacapone",4,1,"active",2001-06-21
FALSE,NA,"ceftazidime (ceftazidime pentahydrate)",7,1,"active",2001-07-18
FALSE,NA,"brompheniramine and phenylephrine",8,4,"active",2001-07-23
FALSE,NA,"brompheniramine and dextromethorphan hydrobromide and phenylephrine",10,3,"active",2001-07-25
FALSE,NA,"mineral oil light",1,1,"active",2001-07-27
FALSE,NA,"sufentanil (sufentanil citrate)",2,1,"active",2001-08-01
FALSE,NA,"gadoversetamide",1,1,"active",2001-08-20
FALSE,NA,"caspofungin (caspofungin acetate)",4,1,"active",2001-08-23
FALSE,NA,"diluent and somatropin",3,1,"active",2001-08-28
FALSE,NA,"pamidronate disodium",14,2,"active",2001-08-31
FALSE,NA,"benzoyl peroxide and clindamycin",4,1,"active",2001-09-04
FALSE,NA,"brompheniramine and codeine and phenylephrine",1,1,"active",2001-09-05
FALSE,NA,"brompheniramine and codeine and guaifenesin and phenylephrine",1,1,"active",2001-09-28
FALSE,NA,"streptomycin (streptomycin sulfate)",1,1,"active",2001-10-15
FALSE,NA,"follitropin beta",3,1,"active",2001-10-18
FALSE,NA,"tenecteplase",1,1,"active",2001-10-18
FALSE,NA,"lamivudine and zidovudine and NA",2,1,"active",2001-10-29
FALSE,NA,"paclitaxel (taxus canadensis)",1,1,"active",2001-10-31
FALSE,NA,"floctafenine",2,1,"active",2001-11-14
FALSE,NA,"sevelamer hydrochloride",1,1,"active",2001-11-21
FALSE,NA,"betamethasone dipropionate and calcipotriol",1,1,"active",2001-11-29
FALSE,NA,"mitoxantrone (mitoxantrone hydrochloride)",3,1,"active",2001-12-03
FALSE,NA,"bosentan (bosentan monohydrate)",12,1,"active",2001-12-14
FALSE,NA,"didanosine",4,1,"active",2002-01-02
FALSE,NA,"desloratadine",6,2,"active",2002-01-10
FALSE,NA,"meningococcal polysaccharide vaccine grp c and tetanus toxoid",1,1,"active",2002-01-21
FALSE,NA,"camphor and glycol salicylate and l-menthol",1,1,"active",2002-02-01
FALSE,NA,"homosalate and octinoxate and oxybenzone",2,2,"active",2002-02-02
FALSE,NA,"phospholipid and surfactant-associated proteins sp-b and sp-c",1,1,"active",2002-02-05
FALSE,NA,"budesonide and formoterol",2,1,"active",2002-02-08
FALSE,NA,"perflutren",1,1,"active",2002-02-16
FALSE,NA,"glimepiride",9,1,"active",2002-03-12
FALSE,NA,"oxcarbazepine",10,2,"active",2002-04-01
FALSE,NA,"glatiramer acetate",2,1,"active",2002-05-01
FALSE,NA,"tirofiban (tirofiban hydrochloride)",1,1,"active",2002-05-01
FALSE,NA,"glucagon (recombinant dna origin)",1,1,"active",2002-05-27
FALSE,NA,"anakinra",1,1,"active",2002-05-29
FALSE,NA,"vitamin C (ascorbic acid)",2,1,"active",2002-05-29
FALSE,NA,"avobenzone and octinoxate and octisalate and oxybenzone and titanium dioxide",1,1,"active",2002-06-01
FALSE,NA,"dimethicone",9,5,"active",2002-06-01
FALSE,NA,"octinoxate and titanium dioxide",65,7,"active",2002-06-03
FALSE,NA,"trandolapril and verapamil",2,1,"active",2002-07-15
FALSE,NA,"valganciclovir (valganciclovir hydrochloride)",5,2,"active",2002-07-16
FALSE,NA,"fondaparinux sodium",6,1,"active",2002-07-19
FALSE,NA,"mefloquine (mefloquine hydrochloride)",1,1,"active",2002-07-23
FALSE,NA,"methazolamide",1,1,"active",2002-07-25
FALSE,NA,"dexamethasone (base) and framycetin and gramicidin",2,1,"active",2002-07-26
FALSE,NA,"flunarizine (flunarizine hydrochloride)",1,1,"active",2002-08-08
FALSE,NA,"thyrotropin alfa",1,1,"active",2002-08-12
FALSE,NA,"darbepoetin alfa",18,1,"active",2002-08-13
FALSE,NA,"ganirelix (ganirelix acetate)",1,1,"active",2002-08-23
FALSE,NA,"avobenzone and ensulizole and octisalate and octocrylene",8,3,"active",2002-09-01
FALSE,NA,"fludarabine phosphate",4,3,"active",2002-09-24
FALSE,NA,"alteplase",1,1,"active",2002-09-26
FALSE,NA,"palivizumab",4,2,"active",2002-09-26
FALSE,NA,"latanoprost and timolol",6,1,"active",2002-10-24
FALSE,NA,"benzethonium chloride",9,4,"active",2002-12-01
FALSE,NA,"varicella-zoster virus vaccine live attenuated (oka/merck strain)",2,2,"active",2002-12-02
FALSE,NA,"cefuroxime (cefuroxime sodium)",6,1,"active",2002-12-05
FALSE,NA,"dextran 70 and glycerine and hypromellose",1,1,"active",2003-01-02
FALSE,NA,"piperacillin (piperacillin sodium)",6,1,"active",2003-01-23
FALSE,NA,"acetaminophen and doxylamine and pseudoephedrine hydrochloride",4,2,"active",2003-03-07
FALSE,NA,"cetirizine and pseudoephedrine hydrochloride",1,1,"active",2003-03-07
FALSE,NA,"docusate sodium and sennosides",5,1,"active",2003-03-07
FALSE,NA,"octinoxate and octisalate and octocrylene and oxybenzone",13,5,"active",2003-03-14
FALSE,NA,"pimecrolimus",1,1,"active",2003-03-24
FALSE,NA,"pramoxine hydrochloride and zinc acetate",2,1,"active",2003-04-02
FALSE,NA,"avobenzone and ensulizole and octocrylene and terephthalylidene dicamphor sulfonic acid",1,1,"active",2003-04-09
FALSE,NA,"varicella-zoster virus vaccine live attenuated (oka/merck strain) and water",1,1,"active",2003-04-09
FALSE,NA,"recombinant cholera toxin b subunit and vibrio cholerae inaba 48 classical biotype, heat inactivated and vibrio cholerae inaba 6973 e1 tor biotype, formalin inactivated and vibrio cholerae ogawa 50 classical biotype, formalin inactivated and vibrio cholerae ogawa 50 classical biotype, heat inactivated",1,1,"active",2003-04-15
FALSE,NA,"anti-thymocyte globulin (rabbit)",1,1,"active",2003-05-06
FALSE,NA,"milrinone (milrinone lactate)",2,1,"active",2003-06-25
FALSE,NA,"allergenic extract non-pollen",3,1,"active",2003-06-30
FALSE,NA,"allergenic extracts pollens",3,1,"active",2003-06-30
FALSE,NA,"ibuprofen and methocarbamol",9,1,"active",2003-07-02
FALSE,NA,"calcium chloride and dextrose and magnesium chloride and sodium bicarbonate and sodium chloride and sodium lactate",6,1,"active",2003-08-05
FALSE,NA,"cefotaxime sodium",4,1,"active",2003-08-11
FALSE,NA,"peginterferon alfa-2a",2,1,"active",2003-08-14
FALSE,NA,"enfuvirtide",1,1,"active",2003-08-18
FALSE,NA,"ertapenem (ertapenem sodium)",1,1,"active",2003-08-27
FALSE,NA,"menotropins",2,1,"active",2003-08-28
FALSE,NA,"disopyramide",1,1,"active",2003-09-12
FALSE,NA,"petrolatum and zinc oxide",2,2,"active",2003-10-10
FALSE,NA,"octinoxate and octocrylene and oxybenzone",4,3,"active",2003-10-25
FALSE,NA,"almotriptan (almotriptan malate)",9,1,"active",2003-12-08
FALSE,NA,"brimonidine tartrate and timolol",1,1,"active",2003-12-11
FALSE,NA,"gefitinib",1,1,"active",2003-12-17
FALSE,NA,"follitropin alfa",6,2,"active",2003-12-29
FALSE,NA,"avobenzone and homosalate and octinoxate and oxybenzone",10,2,"active",2004-01-05
FALSE,NA,"atazanavir (atazanavir sulfate)",9,1,"active",2004-01-09
FALSE,NA,"acetaminophen and chlorpheniramine maleate",1,1,"active",2004-01-12
FALSE,NA,"acetaminophen and chlorpheniramine maleate and dextromethorphan hydrobromide",3,2,"active",2004-01-12
FALSE,NA,"chlorpheniramine maleate and dextromethorphan hydrobromide",4,2,"active",2004-01-12
FALSE,NA,"alcohol anhydrous and butanediol and propyl alcohol and propylene glycol",1,1,"active",2004-01-20
FALSE,NA,"amphetamine and dextroamphetamine",24,1,"active",2004-01-30
FALSE,NA,"gadobutrol",1,1,"active",2004-01-30
FALSE,NA,"guaifenesin and pseudoephedrine hydrochloride",1,1,"active",2004-02-02
FALSE,NA,"avobenzone and octisalate and octocrylene",50,7,"active",2004-03-01
FALSE,NA,"cetrorelix (cetrorelix acetate)",1,1,"active",2004-03-03
FALSE,NA,"octinoxate and oxybenzone and zinc oxide",3,3,"active",2004-03-12
FALSE,NA,"pegfilgrastim",1,1,"active",2004-03-12
FALSE,NA,"tenofovir disoproxil fumarate",1,1,"active",2004-03-15
FALSE,NA,"vardenafil (vardenafil hydrochloride)",4,2,"active",2004-03-17
FALSE,NA,"agalsidase alfa",1,1,"active",2004-03-18
FALSE,NA,"glycerine and naphazoline hydrochloride and zinc sulfate",1,1,"active",2004-03-24
FALSE,NA,"polyvinyl alcohol and povidone",1,1,"active",2004-03-24
FALSE,NA,"agalsidase beta",2,1,"active",2004-04-08
FALSE,NA,"polyethylene glycol 400 and propylene glycol",1,1,"active",2004-04-08
FALSE,NA,"flumazenil",2,1,"active",2004-04-21
FALSE,NA,"treprostinil (treprostinil sodium)",4,1,"active",2004-04-30
FALSE,NA,"octinoxate and octisalate and octocrylene and zinc oxide",5,1,"active",2004-05-10
FALSE,NA,"clodronate disodium",1,1,"active",2004-05-13
FALSE,NA,"hyprolose",1,1,"active",2004-05-25
FALSE,NA,"miglustat",1,1,"active",2004-05-26
FALSE,NA,"aminolevulinic acid hydrochloride",1,1,"active",2004-06-03
FALSE,NA,"fulvestrant",1,1,"active",2004-06-14
FALSE,NA,"amiloride hydrochloride",1,1,"active",2004-06-18
FALSE,NA,"eprosartan (eprosartan mesylate) and hydrochlorothiazide",1,1,"active",2004-07-06
FALSE,NA,"teriparatide",1,1,"active",2004-07-15
FALSE,NA,"chlorpheniramine maleate and ibuprofen and pseudoephedrine hydrochloride",7,3,"active",2004-08-02
FALSE,NA,"pemetrexed (pemetrexed disodium)",3,1,"active",2004-08-03
FALSE,NA,"laronidase",1,1,"active",2004-08-12
FALSE,NA,"chorionic gonadotropin",1,1,"active",2004-09-13
FALSE,NA,"cinacalcet (cinacalcet hydrochloride)",12,1,"active",2004-09-16
FALSE,NA,"peginterferon alfa-2b and ribavirin",4,1,"active",2004-09-17
FALSE,NA,"rasburicase",1,1,"active",2004-09-21
FALSE,NA,"terconazole",1,1,"active",2004-09-21
FALSE,NA,"octinoxate and terephthalylidene dicamphor sulfonic acid and titanium dioxide",1,1,"active",2004-09-23
FALSE,NA,"adalimumab",3,1,"active",2004-09-24
FALSE,NA,"gatifloxacin",1,1,"active",2004-09-27
FALSE,NA,"eletriptan (eletriptan hydrobromide)",10,1,"active",2004-10-13
FALSE,NA,"zoledronic acid (zoledronic acid monohydrate)",14,1,"active",2004-10-14
FALSE,NA,"ethacrynic acid",1,1,"active",2004-10-15
FALSE,NA,"imatinib (imatinib mesylate)",10,1,"active",2004-10-25
FALSE,NA,"gadobenate dimeglumine",1,1,"active",2004-10-28
FALSE,NA,"alfentanil (alfentanil hydrochloride)",1,1,"active",2004-11-01
FALSE,NA,"anagrelide (anagrelide hydrochloride monohydrate)",3,1,"active",2004-11-05
FALSE,NA,"etidronate disodium",1,1,"active",2004-11-10
FALSE,NA,"voriconazole",11,3,"active",2004-11-12
FALSE,NA,"alcohol anhydrous and benzalkonium",5,4,"active",2004-11-20
FALSE,NA,"citric acid and magnesium oxide and sodium picosulfate",3,1,"active",2004-11-25
FALSE,NA,"avobenzone and octinoxate and zinc oxide",1,1,"active",2004-11-30
FALSE,NA,"levofloxacin",23,3,"active",2004-11-30
FALSE,NA,"glycerine and propylene glycol",3,1,"active",2004-12-01
FALSE,NA,"antihemophilic factor (human) and von willebrand factor (human)",3,1,"active",2004-12-06
FALSE,NA,"memantine hydrochloride",13,1,"active",2004-12-16
FALSE,NA,"acetaminophen and pamabrom",1,1,"active",2004-12-20
FALSE,NA,"choriogonadotropin alpha",2,1,"active",2004-12-20
FALSE,NA,"fosamprenavir (fosamprenavir calcium)",2,2,"active",2004-12-22
FALSE,NA,"vinorelbine (vinorelbine tartrate)",3,1,"active",2004-12-22
FALSE,NA,"quinagolide (quinagolide hydrochloride)",4,1,"active",2004-12-29
FALSE,NA,"bortezomib (bortezomib mannitol boronic ester)",4,1,"active",2005-02-01
FALSE,NA,"omalizumab",2,2,"active",2005-02-03
FALSE,NA,"avobenzone and homosalate and octinoxate and octisalate and oxybenzone",14,3,"active",2005-02-04
FALSE,NA,"paclitaxel",6,2,"active",2005-02-07
FALSE,NA,"benzethonium chloride and benzocaine",1,1,"active",2005-02-09
FALSE,NA,"mycophenolic acid (mycophenolate sodium)",4,1,"active",2005-02-11
FALSE,NA,"iron (sodium ferric gluconate complex in sucrose injection)",1,1,"active",2005-03-02
FALSE,NA,"iodoform",1,1,"active",2005-03-03
FALSE,NA,"dextran 70 and polyethylene glycol 400 and povidone and tetrahydrozoline hydrochloride",3,1,"active",2005-03-08
FALSE,NA,"dextromethorphan hydrobromide and guaifenesin and menthol",3,2,"active",2005-03-30
FALSE,NA,"cilazapril (cilazapril monohydrate)",19,1,"active",2005-04-01
FALSE,NA,"octinoxate and oxybenzone and titanium dioxide and zinc oxide",1,1,"active",2005-04-01
FALSE,NA,"octinoxate and titanium dioxide and zinc oxide",15,4,"active",2005-04-01
FALSE,NA,"avobenzone and ensulizole and octocrylene and oxybenzone",3,2,"active",2005-05-04
FALSE,NA,"avobenzone and octocrylene and oxybenzone and titanium dioxide",3,1,"active",2005-05-04
FALSE,NA,"oxybenzone and padimate o",3,1,"active",2005-05-15
FALSE,NA,"rabies vaccine inactivated (purified chick embryo cell culture)",1,1,"active",2005-05-16
FALSE,NA,"bacitracin zinc and gramicidin and lidocaine and polymyxin b (polymyxin b sulfate)",1,1,"active",2005-05-24
FALSE,NA,"cannabidiol (cannabis sativa extract) and delta-9-tetrahydrocannabinol (cannabis sativa extract)",1,1,"active",2005-06-22
FALSE,NA,"lutropin alfa",1,1,"active",2005-06-28
FALSE,NA,"hydroquinone and octinoxate and oxybenzone",2,1,"active",2005-07-13
FALSE,NA,"erlotinib (erlotinib hydrochloride)",8,1,"active",2005-07-19
FALSE,NA,"docosanol",1,1,"active",2005-08-15
FALSE,NA,"lamivudine and NA",6,1,"active",2005-08-17
FALSE,NA,"octinoxate and octocrylene and titanium dioxide",4,3,"active",2005-09-07
FALSE,NA,"insulin aspart and insulin aspart protamine",1,1,"active",2005-09-12
FALSE,NA,"acetaminophen and chlorpheniramine maleate and dextromethorphan hydrobromide and guaifenesin and pseudoephedrine hydrochloride",3,1,"active",2005-09-23
FALSE,NA,"dextromethorphan hydrobromide and guaifenesin and menthol and pseudoephedrine hydrochloride",1,1,"active",2005-09-30
FALSE,NA,"guaifenesin and menthol",4,3,"active",2005-09-30
FALSE,NA,"eflornithine hydrochloride",1,1,"active",2005-11-01
FALSE,NA,"bevacizumab",1,1,"active",2005-11-02
FALSE,NA,"hepatitis a vaccine, inactivated and salmonella typhi vi capsular polysaccharide vaccine",1,1,"active",2005-11-09
FALSE,NA,"nitric oxide",5,1,"active",2005-11-23
FALSE,NA,"tipranavir",1,1,"active",2005-12-01
FALSE,NA,"triptorelin (triptorelin pamoate)",3,1,"active",2005-12-15
FALSE,NA,"etanercept",3,1,"active",2005-12-21
FALSE,NA,"amlodipine and atorvastatin",28,1,"active",2005-12-23
FALSE,NA,"lactic acid and magnesium chloride and sodium bicarbonate and sodium chloride",1,1,"active",2005-12-24
FALSE,NA,"pegvisomant",5,1,"active",2006-01-24
FALSE,NA,"avobenzone and octisalate and octocrylene and oxybenzone and terephthalylidene dicamphor sulfonic acid and titanium dioxide",2,1,"active",2006-02-15
FALSE,NA,"calcium chloride and dextrose anhydrous and lactic acid and magnesium chloride and potassium chloride and sodium bicarbonate and sodium chloride",1,1,"active",2006-02-21
FALSE,NA,"insulin isophane injection pork",1,1,"active",2006-04-01
FALSE,NA,"insulin pork",1,1,"active",2006-04-01
FALSE,NA,"trospium chloride",1,1,"active",2006-04-04
FALSE,NA,"darifenacin (darifenacin hydrobromide)",2,1,"active",2006-04-06
FALSE,NA,"emtricitabine and tenofovir disoproxil fumarate",1,1,"active",2006-04-06
FALSE,NA,"timolol and travoprost",1,1,"active",2006-04-11
FALSE,NA,"adefovir dipivoxil",2,1,"active",2006-04-18
FALSE,NA,"acetaminophen and doxylamine and phenylephrine",1,1,"active",2006-06-11
FALSE,NA,"acetaminophen and dextromethorphan hydrobromide and doxylamine",5,3,"active",2006-06-12
FALSE,NA,"midodrine hydrochloride",2,1,"active",2006-06-13
FALSE,NA,"acetaminophen and caffeine and pyrilamine maleate",3,1,"active",2006-06-22
FALSE,NA,"sunitinib (sunitinib malate)",3,1,"active",2006-06-22
FALSE,NA,"acetaminophen and dextromethorphan hydrobromide and phenylephrine",10,5,"active",2006-06-26
FALSE,NA,"dextromethorphan hydrobromide and phenylephrine",4,3,"active",2006-07-10
FALSE,NA,"acetaminophen and chlorpheniramine maleate and dextromethorphan hydrobromide and phenylephrine",5,1,"active",2006-07-24
FALSE,NA,"sorafenib (sorafenib tosylate)",1,1,"active",2006-07-31
FALSE,NA,"abatacept",2,2,"active",2006-08-08
FALSE,NA,"acetaminophen and menthol",1,1,"active",2006-08-09
FALSE,NA,"recombinant human papillomavirus type 11 l1 protein and recombinant human papillomavirus type 16 l1 protein and recombinant human papillomavirus type 18 l1 protein and recombinant human papillomavirus type 6 l1 protein",1,1,"active",2006-08-16
FALSE,NA,"cilazapril (cilazapril monohydrate) and hydrochlorothiazide",2,1,"active",2006-08-23
FALSE,NA,"acetaminophen and dextromethorphan hydrobromide and diphenhydramine hydrochloride",3,1,"active",2006-08-31
FALSE,NA,"isopropyl myristate",1,1,"active",2006-09-01
FALSE,NA,"trypan blue",1,1,"active",2006-09-06
FALSE,NA,"entecavir",4,1,"active",2006-09-12
FALSE,NA,"rasagiline (rasagiline mesylate)",6,1,"active",2006-09-14
FALSE,NA,"hydroxyethyl starch 130/0.4",2,1,"active",2006-09-18
FALSE,NA,"antihemophilic factor (recombinant)",20,2,"active",2006-10-06
FALSE,NA,"human-bovine rotavirus reassortant type g1 and human-bovine rotavirus reassortant type g2 and human-bovine rotavirus reassortant type g3 and human-bovine rotavirus reassortant type g4 and human-bovine rotavirus reassortant type p1(8)",1,1,"active",2006-10-16
FALSE,NA,"meningococcal polysaccharide-diphtheria toxoid conjugate, group a and meningococcal polysaccharide-diphtheria toxoid conjugate, group c and meningococcal polysaccharide-diphtheria toxoid conjugate, group w 135 and meningococcal polysaccharide-diphtheria toxoid conjugate, group y",1,1,"active",2006-10-20
FALSE,NA,"desmopressin (desmopressin acetate)",5,1,"active",2006-11-02
FALSE,NA,"deferasirox",15,2,"active",2006-11-10
FALSE,NA,"ensulizole and octinoxate",4,1,"active",2006-11-13
FALSE,NA,"natalizumab",1,1,"active",2006-11-21
FALSE,NA,"idarubicin hydrochloride",3,1,"active",2006-11-25
FALSE,NA,"tigecycline",2,1,"active",2006-11-30
FALSE,NA,"alglucosidase alfa",1,1,"active",2006-12-06
FALSE,NA,"lanthanum (lanthanum carbonate hydrate)",4,1,"active",2006-12-06
FALSE,NA,"telbivudine",1,1,"active",2006-12-14
FALSE,NA,"avobenzone and homosalate and octisalate and octocrylene and oxybenzone",194,9,"active",2007-01-29
FALSE,NA,"homosalate and octinoxate and octisalate and oxybenzone",17,5,"active",2007-02-15
FALSE,NA,"lanreotide (lanreotide acetate)",3,1,"active",2007-02-22
FALSE,NA,"ceftriaxone (ceftriaxone sodium)",19,1,"active",2007-02-23
FALSE,NA,"avobenzone and drometrizole trisiloxane and octocrylene and terephthalylidene dicamphor sulfonic acid and titanium dioxide",8,2,"active",2007-03-01
FALSE,NA,"avobenzone and drometrizole trisiloxane and octocrylene and titanium dioxide",3,1,"active",2007-03-01
FALSE,NA,"acetaminophen and dextromethorphan hydrobromide and guaifenesin and phenylephrine",4,2,"active",2007-03-06
FALSE,NA,"diphenhydramine hydrochloride and zinc acetate",2,2,"active",2007-03-09
FALSE,NA,"inactivated poliomyelitis vaccine (v.c.o.) type 1 mahoney and inactivated poliomyelitis vaccine (v.c.o.) type 2 mef1 and inactivated poliomyelitis vaccine (v.c.o.) type 3 saukett",1,1,"active",2007-03-22
FALSE,NA,"hexylresorcinol and l-menthol",1,1,"active",2007-03-23
FALSE,NA,"avobenzone and octisalate and octocrylene and oxybenzone",13,4,"active",2007-03-27
FALSE,NA,"avobenzone and homosalate and octisalate and oxybenzone and titanium dioxide",4,1,"active",2007-03-30
FALSE,NA,"dasatinib (dasatinib monohydrate)",6,1,"active",2007-04-13
FALSE,NA,"coagulation factor ix (recombinant)",5,1,"active",2007-04-14
FALSE,NA,"octinoxate and octocrylene and oxybenzone and sulisobenzone and titanium dioxide",2,1,"active",2007-05-05
FALSE,NA,"diphtheria toxoid and filamentous haemagglutinin and pertactin and pertussis toxoid and tetanus toxoid",1,1,"active",2007-05-29
FALSE,NA,"dyclonine hydrochloride and menthol",1,1,"active",2007-05-31
FALSE,NA,"posaconazole",3,3,"active",2007-06-06
FALSE,NA,"oxaliplatin",8,1,"active",2007-07-17
FALSE,NA,"ranibizumab",2,1,"active",2007-07-26
FALSE,NA,"acamprosate calcium",1,1,"active",2007-07-30
FALSE,NA,"idursulfase",1,1,"active",2007-08-01
FALSE,NA,"sodium oxybate",1,1,"active",2007-08-03
FALSE,NA,"alemtuzumab",2,1,"active",2007-09-07
FALSE,NA,"micafungin sodium",2,1,"active",2007-09-18
FALSE,NA,"aprepitant",3,2,"active",2007-09-24
FALSE,NA,"maraviroc",2,1,"active",2007-09-26
FALSE,NA,"paliperidone",3,1,"active",2007-10-02
FALSE,NA,"efavirenz and emtricitabine and tenofovir disoproxil fumarate",1,1,"active",2007-10-23
FALSE,NA,"calcium chloride and dextrose anhydrous and magnesium chloride and potassium chloride and sodium bicarbonate and sodium chloride",1,1,"active",2007-10-31
FALSE,NA,"calcium chloride and magnesium chloride and sodium bicarbonate and sodium chloride",1,1,"active",2007-10-31
FALSE,NA,"piperacillin (piperacillin sodium) and tazobactam (tazobactam sodium)",19,1,"active",2007-11-05
FALSE,NA,"gemcitabine (gemcitabine hydrochloride)",15,2,"active",2007-11-20
FALSE,NA,"aliskiren (aliskiren fumarate)",2,1,"active",2007-11-26
FALSE,NA,"raltegravir (raltegravir potassium)",3,2,"active",2007-11-28
FALSE,NA,"daptomycin",1,1,"active",2007-12-03
FALSE,NA,"chlorhexidine and lidocaine hydrochloride (lidocaine hydrochloride monohydrate)",1,1,"active",2007-12-06
FALSE,NA,"frovatriptan (frovatriptan succinate)",2,1,"active",2008-01-04
FALSE,NA,"ziprasidone (ziprasidone hydrochloride monohydrate)",4,1,"active",2008-01-04
FALSE,NA,"temsirolimus",1,1,"active",2008-01-11
FALSE,NA,"nelarabine",1,1,"active",2008-01-17
FALSE,NA,"desmopressin acetate (desmopressin acetate trihydrate)",2,1,"active",2008-01-23
FALSE,NA,"lenalidomide",6,1,"active",2008-02-19
FALSE,NA,"phenobarbital sodium",2,1,"active",2008-02-29
FALSE,NA,"polyvinyl alcohol and povidone and tetrahydrozoline hydrochloride",1,1,"active",2008-03-26
FALSE,NA,"etravirine",3,1,"active",2008-03-27
FALSE,NA,"avobenzone and homosalate and octisalate and oxybenzone",20,3,"active",2008-04-03
FALSE,NA,"calcium (calcium carbonate) and etidronate disodium",3,2,"active",2008-04-10
FALSE,NA,"ondansetron (ondansetron hydrochloride)",10,1,"active",2008-04-23
FALSE,NA,"carbidopa and entacapone and levodopa",5,1,"active",2008-04-28
FALSE,NA,"antihemophilic factor (human) and human plasma proteins and von willebrand factor (human)",2,1,"active",2008-04-29
FALSE,NA,"methylnaltrexone bromide",1,1,"active",2008-05-07
FALSE,NA,"panitumumab",2,1,"active",2008-05-27
FALSE,NA,"measles virus vaccine live attenuated and mumps virus vaccine live attenuated (jeryl lynn strain) and rubella virus vaccine live attenuated (wistar ra27/3 strain) and varicella-zoster virus vaccine live attenuated (oka/merck strain)",1,1,"active",2008-06-04
FALSE,NA,"penicillin g benzathine",1,1,"active",2008-06-11
FALSE,NA,"rho d immune globulin human",3,1,"active",2008-06-16
FALSE,NA,"ambrisentan",2,1,"active",2008-06-24
FALSE,NA,"estradiol and levonorgestrel",1,1,"active",2008-06-25
FALSE,NA,"coagulation factor ii (human) and coagulation factor ix (human) and coagulation factor vii (human) and coagulation factor x (human) and protein c and protein s",4,2,"active",2008-07-08
FALSE,NA,"homosalate and meradimate and octinoxate and octisalate and oxybenzone",2,1,"active",2008-07-22
FALSE,NA,"octinoxate and octisalate",5,2,"active",2008-07-24
FALSE,NA,"avobenzone and octinoxate and octisalate and octocrylene",14,4,"active",2008-08-01
FALSE,NA,"avobenzone and octinoxate and octisalate and octocrylene and padimate o",2,2,"active",2008-08-01
FALSE,NA,"avobenzone and octinoxate and octisalate and padimate o",1,1,"active",2008-08-01
FALSE,NA,"menthol and trolamine salicylate and NA",1,1,"active",2008-09-15
FALSE,NA,"insulin glulisine (recombinant dna origin)",3,1,"active",2008-09-22
FALSE,NA,"nilotinib (nilotinib hydrochloride monohydrate)",2,1,"active",2008-09-30
FALSE,NA,"drospirenone and estradiol",1,1,"active",2008-10-20
FALSE,NA,"cetuximab",1,1,"active",2008-10-28
FALSE,NA,"avobenzone and octinoxate and octocrylene",12,4,"active",2008-12-04
FALSE,NA,"diphtheria toxoid and filamentous haemagglutinin and haemophilus influenzae type b-prp and hepatitis b surface antigen (recombinant) and inactivated poliovirus type i and inactivated poliovirus type ii and inactivated poliovirus type iii and pertactin and pertussis toxoid and tetanus toxoid and tetanus toxoid adsorbed",1,1,"active",2008-12-04
FALSE,NA,"polyethylene glycol 3350",11,2,"active",2008-12-10
FALSE,NA,"rotavirus vaccine (rix4414 strain), live, oral, attenuated (human)",1,1,"active",2008-12-16
