"ccdd","ntp_code","ntp_en_description","ntp_fr_description","ntp_status","ntp_status_effective_time","ntp_type","ntp_formal_name","n_mp","greater_than_5_AIs"
FALSE,9005170,NA,NA,"active",2013-01-31,NA,"fibrinogen (human) 1000 mg per vial powder for solution for injection",1,FALSE
FALSE,9005171,NA,NA,"active",2013-02-01,NA,"octinoxate 7.5 % and titanium dioxide 1.7 % lotion",1,FALSE
FALSE,9005172,NA,NA,"active",2013-02-03,NA,"homosalate 10 % and oxybenzone 2 % spray (bag-on-valve)",1,FALSE
FALSE,9005173,NA,NA,"active",2013-02-04,NA,"avobenzone 3 % and homosalate 2 % and octisalate 5 % and octocrylene 7 % lotion",1,FALSE
FALSE,9005174,NA,NA,"active",2013-02-06,NA,"acetaminophen 650 mg per 30 mL and dextromethorphan hydrobromide 30 mg per 30 mL and doxylamine succinate 12.5 mg per 30 mL oral solution",1,FALSE
FALSE,9005175,NA,NA,"active",2013-02-06,NA,"avobenzone 2.7 % and homosalate 13.5 % and octisalate 4.5 % and octocrylene 9 % and oxybenzone 5.4 % cutaneous foam",1,FALSE
FALSE,9005176,NA,NA,"active",2013-02-06,NA,"calcium chloride 0.245 g per l and dextrose 18.2 g per l and magnesium chloride 0.068 g per l and sodium bicarbonate 9.29 g per l and sodium chloride 19.95 g per l and sodium lactate 6.73 g per l solution for haemodialysis",1,TRUE
FALSE,9005177,NA,NA,"active",2013-02-06,NA,"calcium chloride 0.245 g per l and dextrose 30.3 g per l and magnesium chloride 0.068 g per l and sodium bicarbonate 9.29 g per l and sodium chloride 19.95 g per l and sodium lactate 6.73 g per l solution for haemodialysis",1,TRUE
FALSE,9005178,NA,NA,"active",2013-02-06,NA,"calcium chloride 0.245 g per l and dextrose 51.5 g per l and magnesium chloride 0.068 g per l and sodium bicarbonate 9.29 g per l and sodium chloride 19.95 g per l and sodium lactate 6.73 g per l solution for haemodialysis",1,TRUE
FALSE,9005179,NA,NA,"active",2013-02-08,NA,"ondansetron 4 mg orodispersible film",1,FALSE
FALSE,9005180,NA,NA,"active",2013-02-08,NA,"ondansetron 8 mg orodispersible film",1,FALSE
FALSE,9005181,NA,NA,"active",2013-02-11,NA,"avobenzone 3 % and octinoxate 4 % cutaneous ointment",1,FALSE
FALSE,9005182,NA,NA,"active",2013-02-11,NA,"raltegravir (raltegravir potassium) 100 mg chewable tablet",1,FALSE
FALSE,9005183,NA,NA,"active",2013-02-11,NA,"raltegravir (raltegravir potassium) 25 mg chewable tablet",1,FALSE
FALSE,9005184,NA,NA,"active",2013-02-12,NA,"coagulation factor ix (recombinant) 3000 unit per vial powder for solution for injection",1,FALSE
FALSE,9005185,NA,NA,"active",2013-02-19,NA,"abobotulinumtoxina 300 unit per vial powder for solution for injection",2,FALSE
FALSE,9005186,NA,NA,"active",2013-02-19,NA,"avobenzone 3 % and homosalate 4 % and octisalate 4.5 % and octocrylene 2.6 % lotion",8,FALSE
FALSE,9005187,NA,NA,"active",2013-02-19,NA,"brentuximab vedotin 50 mg per vial powder for solution for injection",1,FALSE
FALSE,9005188,NA,NA,"active",2013-02-20,NA,"avobenzone 3 % and homosalate 10 % and octisalate 5 % and octocrylene 2.75 % and oxybenzone 2 % lotion",3,FALSE
FALSE,9005190,NA,NA,"active",2013-02-21,NA,"calcium chloride 7.47 g per l and citric acid 6.91 g per l and dextrose 49.5 g per l and magnesium chloride 2.14 g per l and potassium chloride 10.1 g per l and sodium acetate 1.11 g per l and sodium chloride 263 g per l solution for haemodialysis",1,TRUE
FALSE,9005191,NA,NA,"active",2013-02-21,NA,"calcium chloride 7.47 g per l and citric acid 6.91 g per l and dextrose 49.5 g per l and magnesium chloride 2.14 g per l and potassium chloride 6.71 g per l and sodium acetate 1.11 g per l and sodium chloride 263 g per l solution for haemodialysis",1,TRUE
FALSE,9005192,NA,NA,"active",2013-02-25,NA,"acetic acid 10.81 g per l and calcium chloride 5 g per l and dextrose 74.25 g per l and magnesium chloride 2.14 g per l and sodium chloride 263 g per l solution for haemodialysis",1,FALSE
FALSE,9005193,NA,NA,"active",2013-03-01,NA,"avobenzone 3 % and homosalate 10 % and octisalate 5 % and octocrylene 2.7 % cutaneous cream",1,FALSE
FALSE,9005194,NA,NA,"active",2013-03-01,NA,"avobenzone 3 % and octisalate 5 % and octocrylene 8.5 % cutaneous cream",1,FALSE
FALSE,9005195,NA,NA,"active",2013-03-01,NA,"calcium chloride 6.24 g per l and citric acid 6.91 g per l and dextrose 49.5 g per l and magnesium chloride 2.14 g per l and potassium chloride 13.47 g per l and sodium acetate 1.11 g per l and sodium chloride 263 g per l solution for haemodialysis",1,TRUE
FALSE,9005196,NA,NA,"active",2013-03-01,NA,"drospirenone 3 mg and ethinyl estradiol 0.02 mg and levomefolate calcium 0.451 mg and levomefolate calcium 0.451 mg oral tablet",1,FALSE
FALSE,9005197,NA,NA,"active",2013-03-04,NA,"calcium chloride 6.24 g per l and citric acid 6.91 g per l and dextrose 49.5 g per l and magnesium chloride 2.14 g per l and sodium acetate 1.11 g per l and sodium chloride 263 g per l solution for haemodialysis",1,TRUE
FALSE,9005198,NA,NA,"active",2013-03-04,NA,"octinoxate 5.99 % and titanium dioxide 0.54 % cutaneous powder",1,FALSE
FALSE,9005199,NA,NA,"active",2013-03-06,NA,"glycerine 1 % and polysorbate 80 0.5 % and sodium carboxymethyl cellulose 0.5 % ophthalmic drops",2,FALSE
FALSE,9005200,NA,NA,"active",2013-03-18,NA,"avobenzone 3 % and homosalate 5 % and octisalate 5 % and octocrylene 2.7 % and oxybenzone 3 % cutaneous cream",1,FALSE
FALSE,9005201,NA,NA,"active",2013-03-20,NA,"gemcitabine (gemcitabine hydrochloride) 38 mg per mL solution for injection",2,FALSE
FALSE,9005202,NA,NA,"active",2013-03-20,NA,"octinoxate 7.5 % and octisalate 5 % and octocrylene 10 % and oxybenzone 5 % cutaneous stick",1,FALSE
FALSE,9005203,NA,NA,"active",2013-03-21,NA,"azilsartan medoxomil (azilsartan medoxomil potassium) 40 mg and chlorthalidone 12.5 mg oral tablet",1,FALSE
FALSE,9005204,NA,NA,"active",2013-03-21,NA,"azilsartan medoxomil (azilsartan medoxomil potassium) 40 mg and chlorthalidone 25 mg oral tablet",1,FALSE
FALSE,9005206,NA,NA,"active",2013-03-21,NA,"ingenol mebutate 0.015 % cutaneous gel",1,FALSE
FALSE,9005207,NA,NA,"active",2013-03-21,NA,"ingenol mebutate 0.05 % cutaneous gel",1,FALSE
FALSE,9005208,NA,NA,"active",2013-03-26,NA,"calcium chloride 7.45 g per vial powder for concentrate for solution for haemodialysis",1,FALSE
FALSE,9005209,NA,NA,"active",2013-03-28,NA,"mirabegron 25 mg prolonged-release oral tablet",1,FALSE
FALSE,9005210,NA,NA,"active",2013-03-28,NA,"mirabegron 50 mg prolonged-release oral tablet",1,FALSE
FALSE,9005211,NA,NA,"active",2013-04-02,NA,"nebivolol (nebivolol hydrochloride) 10 mg oral tablet",1,FALSE
FALSE,9005212,NA,NA,"active",2013-04-02,NA,"nebivolol (nebivolol hydrochloride) 20 mg oral tablet",1,FALSE
FALSE,9005213,NA,NA,"active",2013-04-02,NA,"nebivolol (nebivolol hydrochloride) 2.5 mg oral tablet",1,FALSE
FALSE,9005214,NA,NA,"active",2013-04-02,NA,"nebivolol (nebivolol hydrochloride) 5 mg oral tablet",1,FALSE
FALSE,9005215,NA,NA,"active",2013-04-02,NA,"regorafenib 40 mg oral tablet",1,FALSE
FALSE,9005216,NA,NA,"active",2013-04-03,NA,"cloxacillin (cloxacillin sodium) 10 g per vial powder for solution for injection",1,FALSE
FALSE,9005217,NA,NA,"active",2013-04-04,NA,"immune globulin (human) 100 mg per mL solution for injection",2,FALSE
FALSE,9005218,NA,NA,"active",2013-04-08,NA,"avobenzone 3.5 % and drometrizole trisiloxane 2.5 % and homosalate 10 % and octisalate 5 % and octocrylene 6.5 % and terephthalylidene dicamphor sulfonic acid 0.5 % lotion",2,TRUE
FALSE,9005219,NA,NA,"active",2013-04-08,NA,"avobenzone 4 % and drometrizole trisiloxane 2.5 % and homosalate 10 % and octisalate 5 % and octocrylene 7 % and terephthalylidene dicamphor sulfonic acid 0.5 % lotion",3,TRUE
FALSE,9005220,NA,NA,"active",2013-04-12,NA,"dimethyl fumarate 120 mg gastro-resistant capsule",1,FALSE
FALSE,9005221,NA,NA,"active",2013-04-17,NA,"linagliptin 2.5 mg and metformin hydrochloride 1000 mg oral tablet",1,FALSE
FALSE,9005222,NA,NA,"active",2013-04-17,NA,"linagliptin 2.5 mg and metformin hydrochloride 500 mg oral tablet",1,FALSE
FALSE,9005223,NA,NA,"active",2013-04-17,NA,"linagliptin 2.5 mg and metformin hydrochloride 850 mg oral tablet",1,FALSE
FALSE,9005224,NA,NA,"active",2013-04-24,NA,"epoprostenol (epoprostenol sodium) 0.5 mg powder for solution for injection",1,FALSE
FALSE,9005225,NA,NA,"active",2013-04-24,NA,"epoprostenol (epoprostenol sodium) 1.5 mg powder for solution for injection",1,FALSE
FALSE,9005226,NA,NA,"active",2013-04-26,NA,"avobenzone 3 % and drometrizole trisiloxane 2.5 % and homosalate 10 % and octisalate 5 % and octocrylene 5.5 % and terephthalylidene dicamphor sulfonic acid 0.5 % lotion",3,TRUE
FALSE,9005227,NA,NA,"active",2013-04-26,NA,"metformin hydrochloride 1000 mg and saxagliptin (saxagliptin hydrochloride) 2.5 mg oral tablet",1,FALSE
FALSE,9005228,NA,NA,"active",2013-04-26,NA,"metformin hydrochloride 500 mg and saxagliptin (saxagliptin hydrochloride) 2.5 mg oral tablet",1,FALSE
FALSE,9005229,NA,NA,"active",2013-04-26,NA,"metformin hydrochloride 850 mg and saxagliptin (saxagliptin hydrochloride) 2.5 mg oral tablet",1,FALSE
FALSE,9005230,NA,NA,"active",2013-04-29,NA,"avobenzone 3 % and homosalate 10 % and octisalate 5 % and octocrylene 2.75 % and oxybenzone 6 % lotion",2,FALSE
FALSE,9005231,NA,NA,"active",2013-04-29,NA,"avobenzone 3 % and homosalate 8 % and octisalate 4 % and octocrylene 2.35 % and oxybenzone 5 % cutaneous emulsion",1,FALSE
FALSE,9005235,NA,NA,"active",2013-05-01,NA,"stiripentol 250 mg oral capsule",1,FALSE
FALSE,9006405,NA,NA,"active",2013-05-01,NA,"stiripentol 250 mg per pck oral suspension",1,FALSE
FALSE,9005237,NA,NA,"active",2013-05-01,NA,"stiripentol 500 mg oral capsule",1,FALSE
FALSE,9005239,NA,NA,"active",2013-05-06,NA,"avobenzone 2.5 % and octinoxate 2.5 % lotion",1,FALSE
FALSE,9005240,NA,NA,"active",2013-05-07,NA,"isotretinoin 20 mg oral capsule",1,FALSE
FALSE,9005241,NA,NA,"active",2013-05-07,NA,"isotretinoin 30 mg oral capsule",1,FALSE
FALSE,9005242,NA,NA,"active",2013-05-08,NA,"fish oil 3 % and medium chain triglycerides (mct) 6 % and olive oil 5 % and soybean oil 6 % emulsion for injection",1,FALSE
FALSE,9005243,NA,NA,"active",2013-05-08,NA,"pertuzumab 420 mg per 14 mL solution for injection",1,FALSE
FALSE,9005244,NA,NA,"active",2013-05-09,NA,"abatacept 125 mg per mL solution for injection",1,FALSE
FALSE,9005246,NA,NA,"active",2013-05-09,NA,"pertuzumab 420 mg per 14 mL and trastuzumab 440 mg per vial NA",1,FALSE
FALSE,9005249,NA,NA,"active",2013-05-17,NA,"perampanel 12 mg oral tablet",1,FALSE
FALSE,9005250,NA,NA,"active",2013-05-20,NA,"octinoxate 7.5 % and octisalate 5 % and titanium dioxide 5.2 % and zinc oxide 3.2 % cutaneous cream",2,FALSE
FALSE,9005252,NA,NA,"active",2013-05-27,NA,"avobenzone 2.8 % and homosalate 8 % and octisalate 4.75 % and octocrylene 2.5 % and oxybenzone 4.75 % lotion",1,FALSE
FALSE,9005253,NA,NA,"active",2013-05-27,NA,"benzalkonium chloride 0.13 % and lidocaine 4 % cutaneous cream",1,FALSE
FALSE,9005254,NA,NA,"active",2013-05-28,NA,"choriogonadotropin alpha 250 mcg per cartridge solution for injection",1,FALSE
FALSE,9005255,NA,NA,"active",2013-05-31,NA,"adenine 0.03 g per 100 mL and citric acid monohydrate 0.042 g per 100 mL and dextrose 1.1 g per 100 mL and sodium chloride 0.41 g per 100 mL and sodium citrate dihydrate 0.588 g per 100 mL and sodium phosphate monobasic, monohydrate 0.276 g per 100 mL NA",1,TRUE
FALSE,9005257,NA,NA,"active",2013-06-03,NA,"avobenzone 3 % and octinoxate 7.5 % and octisalate 3.5 % cutaneous ointment",1,FALSE
FALSE,9005258,NA,NA,"active",2013-06-03,NA,"cefazolin (cefazolin sodium) 100 g powder for solution for injection",1,FALSE
FALSE,9005259,NA,NA,"active",2013-06-03,NA,"homosalate 10 % and octisalate 5 % and octocrylene 5 % and titanium dioxide 4.5 % cutaneous cream",1,FALSE
FALSE,9005260,NA,NA,"active",2013-06-03,NA,"perampanel 10 mg oral tablet",1,FALSE
FALSE,9005261,NA,NA,"active",2013-06-05,NA,"avobenzone 1.9 % and octocrylene 9.4 % cutaneous cream",2,FALSE
FALSE,9005262,NA,NA,"active",2013-06-07,NA,"enzalutamide 40 mg oral capsule",1,FALSE
FALSE,9005264,NA,NA,"active",2013-06-10,NA,"octinoxate 7.5 % and octisalate 5 % and titanium dioxide 11.2 % and zinc oxide 6.3 % cutaneous cream",1,FALSE
FALSE,9005265,NA,NA,"active",2013-06-14,NA,"etravirine 25 mg oral tablet",1,FALSE
FALSE,9005266,NA,NA,"active",2013-06-18,NA,"avobenzone 2.5 % and drometrizole trisiloxane 4 % and octocrylene 7 % cutaneous stick",1,FALSE
FALSE,9005267,NA,NA,"active",2013-06-18,NA,"ensulizole 2 % and octocrylene 7 % lotion",1,FALSE
FALSE,9005268,NA,NA,"active",2013-06-18,NA,"octinoxate 7.5 % and octisalate 3 % and octocrylene 10 % and oxybenzone 5 % cutaneous cream",2,FALSE
FALSE,9005269,NA,NA,"active",2013-06-19,NA,"perampanel 2 mg oral tablet",1,FALSE
FALSE,9005270,NA,NA,"active",2013-06-19,NA,"perampanel 4 mg oral tablet",1,FALSE
FALSE,9005271,NA,NA,"active",2013-06-19,NA,"perampanel 6 mg oral tablet",1,FALSE
FALSE,9005272,NA,NA,"active",2013-06-19,NA,"perampanel 8 mg oral tablet",1,FALSE
FALSE,9005273,NA,NA,"active",2013-06-21,NA,"octinoxate 4 % and titanium dioxide 2.37 % cutaneous emulsion",1,FALSE
FALSE,9005274,NA,NA,"active",2013-06-25,NA,"avobenzone 3 % and homosalate 6 % and octisalate 5 % and octocrylene 7 % cutaneous cream",1,FALSE
FALSE,9005275,NA,NA,"active",2013-06-27,NA,"rotigotine 2 mg per 24 hour transdermal patch",1,FALSE
FALSE,9005276,NA,NA,"active",2013-06-27,NA,"rotigotine 4 mg per 24 hour transdermal patch",1,FALSE
FALSE,9005277,NA,NA,"active",2013-06-27,NA,"rotigotine 6 mg per 24 hour transdermal patch",1,FALSE
FALSE,9005278,NA,NA,"active",2013-06-27,NA,"rotigotine 8 mg per 24 hour transdermal patch",1,FALSE
FALSE,9005279,NA,NA,"active",2013-07-01,NA,"avobenzone 3 % and homosalate 2.7 % and octisalate 5 % and octocrylene 7 % cutaneous cream",1,FALSE
FALSE,9005280,NA,NA,"active",2013-07-02,NA,"avobenzone 3 % and homosalate 7 % and octisalate 5 % and octocrylene 5 % lotion",1,FALSE
FALSE,9005281,NA,NA,"active",2013-07-02,NA,"avobenzone 4.5 % and ensulizole 2.5 % and homosalate 9 % and octisalate 4.5 % and octocrylene 4.5 % cutaneous cream",1,FALSE
FALSE,9005282,NA,NA,"active",2013-07-02,NA,"loperamide hydrochloride 2 mg oral capsule",1,FALSE
FALSE,9005283,NA,NA,"active",2013-07-04,NA,"ensulizole 4 % and octinoxate 7.5 % and octisalate 5 % and zinc oxide 4.9 % cutaneous cream",1,FALSE
FALSE,9005284,NA,NA,"active",2013-07-04,NA,"ulipristal acetate 5 mg oral tablet",1,FALSE
FALSE,9005285,NA,NA,"active",2013-07-05,NA,"calcium chloride 4.63 g per l and dextrose 23.1 g per l and magnesium chloride 2.13 g per l and potassium chloride 1.57 g per l and sodium chloride 122.64 g per l and sodium lactate 156.88 g per l solution for haemodialysis",1,TRUE
FALSE,9005286,NA,NA,"active",2013-07-08,NA,"avobenzone 2.2 % and octinoxate 7.5 % lotion",1,FALSE
FALSE,9005287,NA,NA,"active",2013-07-08,NA,"avobenzone 3 % and octinoxate 7.5 % cutaneous ointment",1,FALSE
FALSE,9005288,NA,NA,"active",2013-07-18,NA,"octinoxate 7.5 % and titanium dioxide 8.35 % cutaneous cream",1,FALSE
FALSE,9005289,NA,NA,"active",2013-07-18,NA,"water 2 mL per vial solution for injection",1,FALSE
FALSE,9005291,NA,NA,"active",2013-07-22,NA,"avobenzone 2 % and octinoxate 7.11 % and octisalate 4.75 % cutaneous cream",1,FALSE
FALSE,9005292,NA,NA,"active",2013-07-22,NA,"octinoxate 4.9 % and titanium dioxide 2.9 % cutaneous emulsion",1,FALSE
FALSE,9005293,NA,NA,"active",2013-07-26,NA,"acyclovir 5 % and hydrocortisone 1 % cutaneous cream",1,FALSE
FALSE,9005294,NA,NA,"active",2013-07-31,NA,"desmopressin (desmopressin acetate) 25 mcg orodispersible tablet",1,FALSE
FALSE,9005296,NA,NA,"active",2013-08-06,NA,"guanfacine (guanfacine hydrochloride) 1 mg prolonged-release oral tablet",1,FALSE
FALSE,9005297,NA,NA,"active",2013-08-06,NA,"guanfacine (guanfacine hydrochloride) 2 mg prolonged-release oral tablet",1,FALSE
FALSE,9005298,NA,NA,"active",2013-08-06,NA,"guanfacine (guanfacine hydrochloride) 3 mg prolonged-release oral tablet",1,FALSE
FALSE,9005299,NA,NA,"active",2013-08-06,NA,"guanfacine (guanfacine hydrochloride) 4 mg prolonged-release oral tablet",1,FALSE
FALSE,9005300,NA,NA,"active",2013-08-08,NA,"avobenzone 2 % and octisalate 5 % and octocrylene 1.85 % spray (bag-on-valve)",1,FALSE
FALSE,9005301,NA,NA,"active",2013-08-08,NA,"avobenzone 3 % and homosalate 7.5 % and octisalate 5 % and octocrylene 2.75 % and oxybenzone 2 % spray (bag-on-valve)",3,FALSE
FALSE,9006407,NA,NA,"active",2013-08-08,NA,"benzoyl peroxide 2.5 % and benzoyl peroxide 2.5 % NA",3,FALSE
FALSE,9005304,NA,NA,"active",2013-08-09,NA,"vismodegib 150 mg oral capsule",1,FALSE
FALSE,9005307,NA,NA,"active",2013-08-20,NA,"avobenzone 3 % and homosalate 15 % and octisalate 5 % and octocrylene 2.75 % and oxybenzone 6 % spray (bag-on-valve)",2,FALSE
FALSE,9005308,NA,NA,"active",2013-08-20,NA,"avobenzone 3 % and octisalate 5 % and octocrylene 2.75 % and oxybenzone 4 % cutaneous spray",1,FALSE
FALSE,9005309,NA,NA,"active",2013-08-20,NA,"benzoyl peroxide 3 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel",1,FALSE
FALSE,9005310,NA,NA,"active",2013-08-20,NA,"lidocaine hydrochloride 1 % spray (bag-on-valve)",1,FALSE
FALSE,9006408,NA,NA,"active",2013-08-22,NA,"meningococcal polysaccharide antigen group a 5 mcg per 0.5 mL and meningococcal polysaccharide antigen group c 5 mcg per 0.5 mL and meningococcal polysaccharide antigen group w-135 5 mcg per 0.5 mL and meningococcal polysaccharide antigen group y 5 mcg per 0.5 mL and tetanus toxoid 44 mcg per 0.5 mL NA",1,FALSE
FALSE,9005313,NA,NA,"active",2013-08-28,NA,"dabrafenib (dabrafenib mesylate) 50 mg oral capsule",1,FALSE
FALSE,9005314,NA,NA,"active",2013-08-28,NA,"dabrafenib (dabrafenib mesylate) 75 mg oral capsule",1,FALSE
FALSE,9005315,NA,NA,"active",2013-08-28,NA,"octinoxate 7.4 % and zinc oxide 6.5 % lotion",1,FALSE
FALSE,9005316,NA,NA,"active",2013-08-28,NA,"trametinib 0.5 mg oral tablet",1,FALSE
FALSE,9005317,NA,NA,"active",2013-08-28,NA,"trametinib 2 mg oral tablet",1,FALSE
FALSE,9005318,NA,NA,"active",2013-09-01,NA,"avobenzone 2.5 % and octinoxate 7.4 % and octocrylene 2 % cutaneous cream",2,FALSE
FALSE,9005319,NA,NA,"active",2013-09-09,NA,"arsenic trioxide 1 mg per mL solution for injection",1,FALSE
FALSE,9005320,NA,NA,"active",2013-09-09,NA,"somatropin 20 mg per 2 mL solution for injection",1,FALSE
FALSE,9005321,NA,NA,"active",2013-09-09,NA,"somatropin 5 mg per 2 mL solution for injection",1,FALSE
FALSE,9005322,NA,NA,"active",2013-09-11,NA,"chlorhexidine gluconate 2 % and isopropyl alcohol 70 % medicated sponge",1,FALSE
FALSE,9005324,NA,NA,"active",2013-09-13,NA,"aclidinium bromide 400 mcg per actuation inhalation powder",1,FALSE
FALSE,9005325,NA,NA,"active",2013-09-16,NA,"avobenzone 2.5 % and octinoxate 7.4 % and octocrylene 2 % and oxybenzone 1 % cutaneous cream",1,FALSE
FALSE,9005326,NA,NA,"active",2013-09-16,NA,"avobenzone 3 % and octinoxate 7.5 % and octisalate 5 % and oxybenzone 3 % lotion",1,FALSE
FALSE,9005327,NA,NA,"active",2013-09-18,NA,"somatropin 0.6 mg powder for solution for injection",1,FALSE
FALSE,9005328,NA,NA,"active",2013-09-18,NA,"somatropin 0.8 mg powder for solution for injection",1,FALSE
FALSE,9005329,NA,NA,"active",2013-09-18,NA,"somatropin 12 mg per pen powder for solution for injection",1,FALSE
FALSE,9005330,NA,NA,"active",2013-09-18,NA,"somatropin 1.2 mg powder for solution for injection",1,FALSE
FALSE,9005331,NA,NA,"active",2013-09-18,NA,"somatropin 1.4 mg powder for solution for injection",1,FALSE
FALSE,9005332,NA,NA,"active",2013-09-18,NA,"somatropin 1.6 mg powder for solution for injection",1,FALSE
FALSE,9005333,NA,NA,"active",2013-09-18,NA,"somatropin 1.8 mg powder for solution for injection",1,FALSE
FALSE,9005334,NA,NA,"active",2013-09-18,NA,"somatropin 1 mg powder for solution for injection",1,FALSE
FALSE,9005335,NA,NA,"active",2013-09-18,NA,"somatropin 2 mg powder for solution for injection",1,FALSE
FALSE,9005336,NA,NA,"active",2013-09-18,NA,"somatropin 5.3 mg per pen powder for solution for injection",1,FALSE
FALSE,9005337,NA,NA,"active",2013-09-24,NA,"gemcitabine (gemcitabine hydrochloride) 40 mg per mL solution for injection",1,FALSE
FALSE,9005338,NA,NA,"active",2013-09-25,NA,"riociguat 0.5 mg oral tablet",1,FALSE
FALSE,9005339,NA,NA,"active",2013-09-25,NA,"riociguat 1.5 mg oral tablet",1,FALSE
FALSE,9005340,NA,NA,"active",2013-09-25,NA,"riociguat 1 mg oral tablet",1,FALSE
FALSE,9005341,NA,NA,"active",2013-09-25,NA,"riociguat 2.5 mg oral tablet",1,FALSE
FALSE,9005342,NA,NA,"active",2013-09-25,NA,"riociguat 2 mg oral tablet",1,FALSE
FALSE,9005343,NA,NA,"active",2013-09-26,NA,"sodium bicarbonate 720 g per cartridge powder for concentrate for solution for haemodialysis",1,FALSE
FALSE,9005344,NA,NA,"active",2013-09-27,NA,"avobenzone 3 % and homosalate 9.5 % and octisalate 4.75 % and octocrylene 2.8 % and oxybenzone 6 % lotion",2,FALSE
FALSE,9005345,NA,NA,"active",2013-09-30,NA,"avobenzone 3 % and octinoxate 7.5 % and octisalate 5 % and oxybenzone 3 % cutaneous cream",1,FALSE
FALSE,9005346,NA,NA,"active",2013-09-30,NA,"octinoxate 4.9 % and titanium dioxide 1.9 % cutaneous cream",1,FALSE
FALSE,9005347,NA,NA,"active",2013-10-01,NA,"avobenzone 3 % and octinoxate 7.5 % and oxybenzone 1 % cutaneous cream",1,FALSE
FALSE,9005348,NA,NA,"active",2013-10-01,NA,"avobenzone 3 % and octinoxate 7.5 % and oxybenzone 1 % lotion",1,FALSE
FALSE,9005349,NA,NA,"active",2013-10-01,NA,"octinoxate 4.1 % and titanium dioxide 1.4 % and zinc oxide 1.5 % cutaneous cream",1,FALSE
FALSE,9005350,NA,NA,"active",2013-10-01,NA,"octinoxate 7.5 % and octisalate 4.4 % and titanium dioxide 3.5 % and zinc oxide 2.2 % cutaneous cream",1,FALSE
FALSE,9005351,NA,NA,"active",2013-10-03,NA,"golimumab 100 mg per 1 mL solution for injection",2,FALSE
FALSE,9005352,NA,NA,"active",2013-10-09,NA,"trastuzumab emtansine 20 mg per mL powder for solution for injection",1,FALSE
FALSE,9005353,NA,NA,"active",2013-10-10,NA,"acetaminophen 325 mg per 4.7 g and pheniramine maleate 20 mg per 4.7 g and phenylephrine hydrochloride 10 mg per 4.7 g powder for oral solution",1,FALSE
FALSE,9005354,NA,NA,"active",2013-10-10,NA,"acetaminophen 650 mg per 5 g and pheniramine maleate 20 mg per 5 g and phenylephrine hydrochloride 10 mg per 5 g powder for oral solution",1,FALSE
FALSE,9005355,NA,NA,"active",2013-10-16,NA,"triptorelin (triptorelin pamoate) 22.5 mg per vial powder for prolonged-release suspension for injection",1,FALSE
FALSE,9005356,NA,NA,"active",2013-10-22,NA,"sodium bicarbonate 1250 g per cartridge powder for concentrate for solution for haemodialysis",1,FALSE
FALSE,9005357,NA,NA,"active",2013-10-29,NA,"octinoxate 7.5 % and titanium dioxide 7.1 % cutaneous emulsion",1,FALSE
FALSE,9005358,NA,NA,"active",2013-10-30,NA,"levonorgestrel 13.5 mg intrauterine delivery system",1,FALSE
FALSE,9005360,NA,NA,"active",2013-11-07,NA,"rifaximin 550 mg oral tablet",1,FALSE
FALSE,9005361,NA,NA,"active",2013-11-08,NA,"dolutegravir (dolutegravir sodium) 50 mg oral tablet",1,FALSE
FALSE,9005363,NA,NA,"active",2013-11-13,NA,"calcium chloride 4.63 g per l and dextrose 23.1 g per l and magnesium chloride 2.13 g per l and potassium chloride 3.14 g per l and sodium chloride 116.6 g per l and sodium lactate 176.5 g per l solution for haemodialysis",1,TRUE
FALSE,9006409,NA,NA,"active",2013-11-15,NA,"benzoyl peroxide 5 % and salicylic acid 2 % NA",1,FALSE
FALSE,9005367,NA,NA,"active",2013-11-15,NA,"teriflunomide 14 mg oral tablet",1,FALSE
FALSE,9005368,NA,NA,"active",2013-11-20,NA,"ocriplasmin 2.5 mg per mL solution for injection",1,FALSE
FALSE,9005369,NA,NA,"active",2013-11-21,NA,"coagulation factor ii (human) 1600 unit and coagulation factor ix (human) 1240 unit and coagulation factor vii (human) 1000 unit and coagulation factor x (human) 2040 unit and protein c 1640 unit and protein s 1360 unit powder for solution for injection",1,TRUE
FALSE,9005370,NA,NA,"active",2013-11-25,NA,"simeprevir (simeprevir sodium) 150 mg oral capsule",1,FALSE
FALSE,9005371,NA,NA,"active",2013-11-26,NA,"pasireotide (pasireotide diaspartate) 0.3 mg per mL solution for injection",1,FALSE
FALSE,9005372,NA,NA,"active",2013-11-26,NA,"pasireotide (pasireotide diaspartate) 0.6 mg per mL solution for injection",1,FALSE
FALSE,9005373,NA,NA,"active",2013-11-28,NA,"pasireotide (pasireotide diaspartate) 0.9 mg per mL solution for injection",1,FALSE
FALSE,9005374,NA,NA,"active",2013-11-29,NA,"fluticasone furoate 100 mcg and vilanterol (vilanterol trifenatate) 25 mcg inhalation powder",1,FALSE
FALSE,9005375,NA,NA,"active",2013-12-09,NA,"avobenzone 3 % and octisalate 5 % and octocrylene 5 % cutaneous cream",1,FALSE
FALSE,9005376,NA,NA,"active",2013-12-09,NA,"bacitracin 500 unit per g and polymyxin b sulfate 10000 unit per g cutaneous ointment",1,FALSE
FALSE,9005377,NA,NA,"active",2013-12-09,NA,"methoxsalen 20 mcg per mL NA",1,FALSE
FALSE,9005379,NA,NA,"active",2013-12-12,NA,"avobenzone 1.9 % and octocrylene 9.4 % lotion",1,FALSE
