"ccdd","mp_code","drug_identification_number","brand_name","company_name","mp_formal_name","mp_en_description","mp_fr_description","mp_status","mp_status_effective_time"
TRUE,"00741906","00741906","PMS HYDROXYZINE CAP 50MG","PHARMASCIENCE INC","PMS HYDROXYZINE CAP 50MG (hydroxyzine hydrochloride 50 mg oral capsule) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
TRUE,"00741892","00741892","PMS HYDROXYZINE CAP 25MG","PHARMASCIENCE INC","PMS HYDROXYZINE CAP 25MG (hydroxyzine hydrochloride 25 mg oral capsule) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
TRUE,"00726389","00726389","PMS-OXAZEPAM TAB 30MG","PHARMASCIENCE INC","PMS-OXAZEPAM TAB 30MG (oxazepam 30 mg oral tablet) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
FALSE,"00770213","00770213","ACID CONCENTRATE 2125","BAXTER CORPORATION","ACID CONCENTRATE 2125 (acetic acid 8.11 g per l and calcium chloride 7.74 g per l and dextrose 89.99 g per l and magnesium chloride 3.21 g per l and potassium chloride 3.35 g per l and sodium chloride 268.24 g per l solution for haemodialysis) BAXTER CORPORATION",NA,NA,"inactive",2017-07-31
FALSE,"00771279","00771279","ACID CONCENTRATE 2139","BAXTER CORPORATION","ACID CONCENTRATE 2139 (acetic acid 8.11 g per l and calcium chloride 7.74 g per l and dextrose 89.99 g per l and magnesium chloride 3.21 g per l and potassium chloride 10.06 g per l and sodium chloride 268.24 g per l solution for haemodialysis) BAXTER CORPORATION",NA,NA,"inactive",2017-07-31
FALSE,"00716812","00716812","FLUODERM ONT 0.025%","TARO PHARMACEUTICALS INC","FLUODERM ONT 0.025% (fluocinolone acetonide 0.25 mg per g cutaneous ointment) TARO PHARMACEUTICALS INC",NA,NA,"inactive",2017-08-10
FALSE,"00511013","00511013","DM SANS SUCRE LIQ 15MG/5ML","LABORATOIRES TRIANON INC","DM SANS SUCRE LIQ 15MG/5ML (dextromethorphan hydrobromide 15 mg per 5 mL oral liquid) LABORATOIRES TRIANON INC",NA,NA,"inactive",2017-07-07
TRUE,"00726362","00726362","PMS-OXAZEPAM TAB 10MG","PHARMASCIENCE INC","PMS-OXAZEPAM TAB 10MG (oxazepam 10 mg oral tablet) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
TRUE,"00726370","00726370","PMS-OXAZEPAM TAB 15MG","PHARMASCIENCE INC","PMS-OXAZEPAM TAB 15MG (oxazepam 15 mg oral tablet) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
FALSE,"00753637","00753637","PMS-PROCHLORPERAZINE TAB 10MG","PHARMASCIENCE INC","PMS-PROCHLORPERAZINE TAB 10MG (prochlorperazine (prochlorperazine maleate) 10 mg oral tablet) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
FALSE,"00753661","00753661","PMS-PROCHLORPERAZINE TAB 5MG","PHARMASCIENCE INC","PMS-PROCHLORPERAZINE TAB 5MG (prochlorperazine (prochlorperazine maleate) 5 mg oral tablet) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
TRUE,"00751863","00751863","PMS-DEXAMETHASONE SOD PHOSPHATE INJ 4MG/ML","PHARMASCIENCE INC","PMS-DEXAMETHASONE SOD PHOSPHATE INJ 4MG/ML (dexamethasone phosphate (dexamethasone sodium phosphate) 20 mg per 5 mL solution for injection vial) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
TRUE,"00785261","00785261","PMS-DEXAMETHASONE SOD PHOSPHATE DPS 1MG/ML","PHARMASCIENCE INC","PMS-DEXAMETHASONE SOD PHOSPHATE DPS 1MG/ML (dexamethasone phosphate (dexamethasone sodium phosphate) 1 mg per mL ophthalmic/otic drops) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
FALSE,"00713341","00713341","APO-PROCAINAMIDE CAP 500MG","APOTEX INC","APO-PROCAINAMIDE CAP 500MG (procainamide hydrochloride 500 mg oral capsule) APOTEX INC",NA,NA,"inactive",2017-08-22
FALSE,"00713333","00713333","APO-PROCAINAMIDE CAP 375MG","APOTEX INC","APO-PROCAINAMIDE CAP 375MG (procainamide hydrochloride 375 g oral capsule) APOTEX INC",NA,NA,"inactive",2017-08-22
FALSE,"00713325","00713325","APO-PROCAINAMIDE CAP 250MG","APOTEX INC","APO-PROCAINAMIDE CAP 250MG (procainamide hydrochloride 250 mg oral capsule) APOTEX INC",NA,NA,"inactive",2017-08-22
FALSE,"00776521","00776521","PMS-GENTAMICIN SULFATE OPH DPS 0.3%","PHARMASCIENCE INC","PMS-GENTAMICIN SULFATE OPH DPS 0.3% (gentamicin (gentamicin sulfate) 3 mg per mL ophthalmic drops) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
FALSE,"00779571","00779571","ALBUTEIN 25% SOLN USP","GRIFOLS BIOLOGICALS INC","ALBUTEIN 25% SOLN USP (albumin 250 mg per mL solution for injection) GRIFOLS BIOLOGICALS INC",NA,NA,"inactive",2017-08-14
FALSE,"00779563","00779563","ALBUTEIN 5% SOLN USP","GRIFOLS BIOLOGICALS INC","ALBUTEIN 5% SOLN USP (albumin 50 mg per mL solution for injection) GRIFOLS BIOLOGICALS INC",NA,NA,"inactive",2017-08-14
FALSE,"00779105","00779105","DOCUSATE SODIUM SYRUP 4MG/ML","TARO PHARMACEUTICALS INC","DOCUSATE SODIUM SYRUP 4MG/ML (docusate sodium 4 mg per mL syrup) TARO PHARMACEUTICALS INC",NA,NA,"inactive",2017-08-10
TRUE,"00817120","00817120","DOXYCIN CAP 100MG","LABORATOIRE RIVA INC","DOXYCIN CAP 100MG (doxycycline (doxycycline hyclate) 100 mg oral capsule) LABORATOIRE RIVA INC",NA,NA,"inactive",2017-07-07
TRUE,"00790419","00790419","APO-SALVENT AEM 100MCG","APOTEX INC","APO-SALVENT AEM 100MCG (salbutamol 100 mcg per actuation pressurised inhalation) APOTEX INC",NA,NA,"inactive",2017-08-22
FALSE,"00753645","00753645","PMS PROCHLORPERAZINE INJ 5MG/ML","PHARMASCIENCE INC","PMS PROCHLORPERAZINE INJ 5MG/ML (prochlorperazine (prochlorperazine mesylate) 5 mg per mL solution for injection) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
FALSE,"00807435","00807435","OPTIMYXIN PLUS OTO-OPHT GTTE","SANDOZ CANADA INCORPORATED","OPTIMYXIN PLUS OTO-OPHT GTTE (gramicidin 0.025 mg per mL and neomycin (neomycin sulfate) 1.75 mg per mL and polymyxin b (polymyxin b sulfate) 10000 unit per mL ophthalmic/otic drops) SANDOZ CANADA INCORPORATED",NA,NA,"inactive",2017-08-16
FALSE,"00816108","00816108","METHYLENE BLUE INJECTION USP","SANDOZ CANADA INCORPORATED","METHYLENE BLUE INJECTION USP (methylene blue 10 mg per mL solution for injection) SANDOZ CANADA INCORPORATED",NA,NA,"inactive",2017-08-16
FALSE,"00788422","00788422","BAXEDIN","OMEGA LABORATORIES LTD","BAXEDIN (chlorhexidine gluconate 0.05 % cutaneous solution) OMEGA LABORATORIES LTD",NA,NA,"inactive",2017-08-11
FALSE,"00472468","00472468","APO ASA TAB 325MG","APOTEX INC","APO ASA TAB 325MG (acetylsalicylic acid 325 mg oral tablet) APOTEX INC",NA,NA,"inactive",2017-08-21
TRUE,"00842826","00842826","APO-METOCLOP TAB 5MG","APOTEX INC","APO-METOCLOP TAB 5MG (metoclopramide hydrochloride 5 mg oral tablet) APOTEX INC",NA,NA,"inactive",2017-08-22
TRUE,"00842834","00842834","APO-METOCLOP TAB 10MG","APOTEX INC","APO-METOCLOP TAB 10MG (metoclopramide hydrochloride 10 mg oral tablet) APOTEX INC",NA,NA,"inactive",2017-08-22
TRUE,"00846465","00846465","APO-SULFATRIM ORAL SUSPENSION","APOTEX INC","APO-SULFATRIM ORAL SUSPENSION (sulfamethoxazole 40 mg per 5 mL and trimethoprim 8 mg per 5 mL oral suspension) APOTEX INC",NA,NA,"inactive",2017-08-22
TRUE,"00720941","00720941","EUGLUCON","PHARMASCIENCE INC","EUGLUCON (glyburide 5 mg oral tablet) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
TRUE,"00830208","00830208","CONGEST TAB 2.5MG","LABORATOIRES TRIANON INC","CONGEST TAB 2.5MG (conjugated estrogens 2.5 mg oral tablet) LABORATOIRES TRIANON INC",NA,NA,"inactive",2017-07-07
TRUE,"00830216","00830216","CONGEST TAB 1.25MG","LABORATOIRES TRIANON INC","CONGEST TAB 1.25MG (conjugated estrogens 1.25 mg oral tablet) LABORATOIRES TRIANON INC",NA,NA,"inactive",2017-07-07
TRUE,"00830224","00830224","CONGEST TAB 0.9MG","LABORATOIRES TRIANON INC","CONGEST TAB 0.9MG (conjugated estrogens 0.9 mg oral tablet) LABORATOIRES TRIANON INC",NA,NA,"inactive",2017-07-07
TRUE,"00830232","00830232","CONGEST TAB 0.625MG","LABORATOIRES TRIANON INC","CONGEST TAB 0.625MG (conjugated estrogens 0.625 mg oral tablet) LABORATOIRES TRIANON INC",NA,NA,"inactive",2017-07-07
TRUE,"00830240","00830240","CONGEST TAB 0.3MG","LABORATOIRES TRIANON INC","CONGEST TAB 0.3MG (conjugated estrogens 0.3 mg oral tablet) LABORATOIRES TRIANON INC",NA,NA,"inactive",2017-07-07
TRUE,"00868949","00868949","APO-CLONIDINE TAB 0.1MG","APOTEX INC","APO-CLONIDINE TAB 0.1MG (clonidine hydrochloride 0.1 mg oral tablet) APOTEX INC",NA,NA,"inactive",2017-08-22
TRUE,"00868957","00868957","APO-CLONIDINE TAB 0.2MG","APOTEX INC","APO-CLONIDINE TAB 0.2MG (clonidine hydrochloride 0.2 mg oral tablet) APOTEX INC",NA,NA,"inactive",2017-08-22
FALSE,"00874949","00874949","LIDOMYXIN","SANDOZ CANADA INCORPORATED","LIDOMYXIN (lidocaine hydrochloride 50 mg per mL and polymyxin b sulfate 10000 unit per mL otic drops) SANDOZ CANADA INCORPORATED",NA,NA,"inactive",2017-08-16
FALSE,"00060879","00060879","ALCOHOL 5% AND DEXTROSE 5% INJ USP","BAXTER CORPORATION","ALCOHOL 5% AND DEXTROSE 5% INJ USP (alcohol anhydrous 5 mL per 100 mL and dextrose 5 g per 100 mL solution for injection) BAXTER CORPORATION",NA,NA,"inactive",2017-07-31
FALSE,"00786179","00786179","DEXTROSE 5% AND SOD CHLORIDE 0.33% INJ USP","BAXTER CORPORATION","DEXTROSE 5% AND SOD CHLORIDE 0.33% INJ USP (dextrose 5 g per 100 mL and sodium chloride 330 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA,"inactive",2017-07-31
FALSE,"00786187","00786187","POTASS CHLORIDE 10MEQ IN 5% DEXTROSE INJ USP","BAXTER CORPORATION","POTASS CHLORIDE 10MEQ IN 5% DEXTROSE INJ USP (dextrose 5 g per 100 mL and potassium chloride 75 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA,"inactive",2017-07-31
FALSE,"00786195","00786195","POTASS CHLORIDE 30MEQ IN 5% DEXTROSE INJ USP","BAXTER CORPORATION","POTASS CHLORIDE 30MEQ IN 5% DEXTROSE INJ USP (dextrose 5 g per 100 mL and potassium chloride 224 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA,"inactive",2017-07-31
FALSE,"00786225","00786225","POTASS CHLOR 10MEQ 5% DEX AND 0.2% SOD CHLOR","BAXTER CORPORATION","POTASS CHLOR 10MEQ 5% DEX AND 0.2% SOD CHLOR (dextrose 5 g per 100 mL and potassium chloride 75 mg per 100 mL and sodium chloride 200 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA,"inactive",2017-07-31
FALSE,"00786233","00786233","POTAS CHLOR 30MEQ 5% DEX AND 0.2% SOD CHLOR","BAXTER CORPORATION","POTAS CHLOR 30MEQ 5% DEX AND 0.2% SOD CHLOR (dextrose 5 g per 100 mL and potassium chloride 224 mg per 100 mL and sodium chloride 200 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA,"inactive",2017-07-31
FALSE,"00503150","00503150","POTASS CHLOR 40MEQ 5% DEX AND 0.2% SOD CHLOR","BAXTER CORPORATION","POTASS CHLOR 40MEQ 5% DEX AND 0.2% SOD CHLOR (dextrose 5 g per 100 mL and potassium chloride 300 mg per 100 mL and sodium chloride 200 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA,"inactive",2017-07-31
FALSE,"00786241","00786241","POTASSIUM 20MEQ 5% DEXTROSE AND 0.33% SODIUM CHLORIDE","BAXTER CORPORATION","POTASSIUM 20MEQ 5% DEXTROSE AND 0.33% SODIUM CHLORIDE (dextrose 5 g per 100 mL and potassium chloride 150 mg per 100 mL and sodium chloride 330 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA,"inactive",2017-07-31
FALSE,"00786268","00786268","POTASS CHLOR 30MEQ 5% DEX AND 0.33% SOD CHLOR","BAXTER CORPORATION","POTASS CHLOR 30MEQ 5% DEX AND 0.33% SOD CHLOR (dextrose 5 g per 100 mL and potassium chloride 224 mg per 100 mL and sodium chloride 330 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA,"inactive",2017-07-31
FALSE,"00786276","00786276","POTASS CHLOR 40MEQ 5% DEX AND 0.33% SOD CHLOR","BAXTER CORPORATION","POTASS CHLOR 40MEQ 5% DEX AND 0.33% SOD CHLOR (dextrose 5 g per 100 mL and potassium chloride 300 mg per 100 mL and sodium chloride 330 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA,"inactive",2017-07-31
FALSE,"00786284","00786284","POTASS CHLOR 30MEQ 5% DEX AND 0.45% SOD CHLOR","BAXTER CORPORATION","POTASS CHLOR 30MEQ 5% DEX AND 0.45% SOD CHLOR (dextrose 5 g per 100 mL and potassium chloride 224 mg per 100 mL and sodium chloride 450 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA,"inactive",2017-07-31
FALSE,"00786314","00786314","POTAS CHLOR 20MEQ 5% DEX AND LACTATE RINGER","BAXTER CORPORATION","POTAS CHLOR 20MEQ 5% DEX AND LACTATE RINGER (calcium chloride 20 mg per 100 mL and dextrose 5 g per 100 mL and potassium chloride 179 mg per 100 mL and sodium chloride 600 mg per 100 mL and sodium lactate 310 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA,"inactive",2017-07-31
FALSE,"00786322","00786322","POTASSIUM CHLOR 40MEQ 5% DEX & LAC RING","BAXTER CORPORATION","POTASSIUM CHLOR 40MEQ 5% DEX & LAC RING (calcium chloride 20 mg per 100 mL and dextrose 5 g per 100 mL and potassium chloride 328 mg per 100 mL and sodium chloride 600 mg per 100 mL and sodium lactate 310 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA,"inactive",2017-07-31
FALSE,"00790109","00790109","POTASS CHLORIDE 5% DEXTR 0.45% SOD CHLOR INJ","BAXTER CORPORATION","POTASS CHLORIDE 5% DEXTR 0.45% SOD CHLOR INJ (dextrose 5 g per 100 mL and potassium chloride 75 mg per 100 mL and sodium chloride 450 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA,"inactive",2017-07-31
FALSE,"00891819","00891819","DIFLUCAN TAB 100MG","PFIZER CANADA INC","DIFLUCAN TAB 100MG (fluconazole 100 mg oral tablet) PFIZER CANADA INC",NA,NA,"inactive",2017-08-09
FALSE,"00511021","00511021","SEDATUSS DM SIROP 15MG/5ML","LABORATOIRES TRIANON INC","SEDATUSS DM SIROP 15MG/5ML (dextromethorphan hydrobromide 15 mg per 5 mL syrup) LABORATOIRES TRIANON INC",NA,NA,"inactive",2017-07-07
FALSE,"00895644","00895644","APO-DIPYRIDAMOLE-FC TAB 25MG","APOTEX INC","APO-DIPYRIDAMOLE-FC TAB 25MG (dipyridamole 25 mg oral tablet) APOTEX INC",NA,NA,"inactive",2017-08-22
FALSE,"00895660","00895660","APO-DIPYRIDAMOLE-FC TAB 75MG","APOTEX INC","APO-DIPYRIDAMOLE-FC TAB 75MG (dipyridamole 75 mg oral tablet) APOTEX INC",NA,NA,"inactive",2017-08-22
FALSE,"00060240","00060240","SODIUM CHLORIDE 5% INJ","BAXTER CORPORATION","SODIUM CHLORIDE 5% INJ (sodium chloride 5 g per 100 mL solution for injection) BAXTER CORPORATION",NA,NA,"inactive",2017-07-31
FALSE,"00441619","00441619","APO-HYDRALAZINE","APOTEX INC","APO-HYDRALAZINE (hydralazine hydrochloride 10 mg oral tablet) APOTEX INC",NA,NA,"inactive",2017-08-22
FALSE,"00872873","00872873","PMS-GENTAMICIN CREAM 1MG/GM","PHARMASCIENCE INC","PMS-GENTAMICIN CREAM 1MG/GM (gentamicin (gentamicin sulfate) 1 mg per g cutaneous cream) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
FALSE,"00874957","00874957","NEOSTIGMINE METHYLSULFATE INJECTION USP","SANDOZ CANADA INCORPORATED","NEOSTIGMINE METHYLSULFATE INJECTION USP (neostigmine methylsulfate 0.5 mg per mL solution for injection) SANDOZ CANADA INCORPORATED",NA,NA,"inactive",2017-08-16
FALSE,"00885282","00885282","NEOSTIGMINE METHYLSULFATE INJECTION USP","SANDOZ CANADA INCORPORATED","NEOSTIGMINE METHYLSULFATE INJECTION USP (neostigmine methylsulfate 1 mg per mL solution for injection) SANDOZ CANADA INCORPORATED",NA,NA,"inactive",2017-08-16
FALSE,"00870021","00870021","RETIN-A","VALEANT CANADA LP/VALEANT CANADA S.E.C.","RETIN-A (tretinoin 0.1 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"inactive",2017-09-25
FALSE,"00870013","00870013","RETIN-A","VALEANT CANADA LP/VALEANT CANADA S.E.C.","RETIN-A (tretinoin 0.01 % cutaneous gel) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"inactive",2017-09-25
FALSE,"00878200","00878200","PMS-DIPHENHYDRAMINE HYDROCHLORIDE INJ 50MG/ML","PHARMASCIENCE INC","PMS-DIPHENHYDRAMINE HYDROCHLORIDE INJ 50MG/ML (diphenhydramine hydrochloride 50 mg per mL solution for injection) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
TRUE,"00739944","00739944","PMS-TESTOSTERONE ENANTHATE INJ 200MG/ML USP","PHARMASCIENCE INC","PMS-TESTOSTERONE ENANTHATE INJ 200MG/ML USP (testosterone enanthate 2000 mg per 10 mL solution for injection vial) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
FALSE,"00786667","00786667","PMS-ISOSORBIDE TAB 10MG","PHARMASCIENCE INC","PMS-ISOSORBIDE TAB 10MG (isosorbide dinitrate 10 mg oral tablet) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
FALSE,"00786640","00786640","ISOSORBIDE TAB 30MG","PHARMASCIENCE INC","ISOSORBIDE TAB 30MG (isosorbide dinitrate 30 mg oral tablet) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
FALSE,"00441627","00441627","APO-HYDRALAZINE","APOTEX INC","APO-HYDRALAZINE (hydralazine hydrochloride 25 mg oral tablet) APOTEX INC",NA,NA,"inactive",2017-08-22
FALSE,"00441635","00441635","APO-HYDRALAZINE","APOTEX INC","APO-HYDRALAZINE (hydralazine hydrochloride 50 mg oral tablet) APOTEX INC",NA,NA,"inactive",2017-08-22
TRUE,"00812331","00812331","NOVO-VERAMIL","TEVA CANADA LIMITED","NOVO-VERAMIL (verapamil hydrochloride 80 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"inactive",2017-09-01
TRUE,"00812358","00812358","NOVO-VERAMIL","TEVA CANADA LIMITED","NOVO-VERAMIL (verapamil hydrochloride 120 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"inactive",2017-09-01
FALSE,"00794406","00794406","DOCUSATE SODIUM CAPSULE 100MG USP","VITA HEALTH PRODUCTS INC","DOCUSATE SODIUM CAPSULE 100MG USP (docusate sodium 100 mg oral capsule) VITA HEALTH PRODUCTS INC",NA,NA,"inactive",2017-07-21
FALSE,"00725323","00725323","HEPARIN LOCK FLUSH SOLUTION INJECTION USP","HOSPIRA HEALTHCARE CORPORATION","HEPARIN LOCK FLUSH SOLUTION INJECTION USP (heparin sodium 10 unit per mL solution for injection) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"inactive",2017-08-03
FALSE,"00725315","00725315","HEPARIN LOCK FLUSH SOLUTION INJECTION USP","HOSPIRA HEALTHCARE CORPORATION","HEPARIN LOCK FLUSH SOLUTION INJECTION USP (heparin sodium 100 unit per mL solution for injection) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"inactive",2017-08-03
TRUE,"00804541","00804541","PREVEX B","GLAXOSMITHKLINE INC","PREVEX B (betamethasone (betamethasone valerate) 0.1 % cutaneous cream) GLAXOSMITHKLINE INC",NA,NA,"inactive",2017-09-15
TRUE,"00779121","00779121","NYADERM ORAL SUS 100000UNIT/ML USP","TARO PHARMACEUTICALS INC","NYADERM ORAL SUS 100000UNIT/ML USP (nystatin 100000 unit per mL oral suspension) TARO PHARMACEUTICALS INC",NA,NA,"inactive",2017-08-10
FALSE,"00868906","00868906","PMS-NEOSTIGMINE METHYLSULFATE INJ 0.5MG/ML","PHARMASCIENCE INC","PMS-NEOSTIGMINE METHYLSULFATE INJ 0.5MG/ML (neostigmine methylsulfate 0.5 mg per mL solution for injection) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
FALSE,"00868930","00868930","PMS-NEOSTIGMINE METHYLSULFATE INJ 1MG/ML","PHARMASCIENCE INC","PMS-NEOSTIGMINE METHYLSULFATE INJ 1MG/ML (neostigmine methylsulfate 1 mg per mL solution for injection) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
FALSE,"00872881","00872881","PMS-GENTAMICIN OINTMENT 1MG/GM","PHARMASCIENCE INC","PMS-GENTAMICIN OINTMENT 1MG/GM (gentamicin (gentamicin sulfate) 1 mg per g cutaneous ointment) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
FALSE,"00891800","00891800","DIFLUCAN TAB 50MG","PFIZER CANADA INC","DIFLUCAN TAB 50MG (fluconazole 50 mg oral tablet) PFIZER CANADA INC",NA,NA,"inactive",2017-08-09
FALSE,"01905635","01905635","TRIALYN SYRUP","LABORATOIRES TRIANON INC","TRIALYN SYRUP (ammonium chloride 125 mg per 5 mL and dextromethorphan hydrobromide 15 mg per 5 mL and diphenhydramine hydrochloride 12.5 mg per 5 mL syrup) LABORATOIRES TRIANON INC",NA,NA,"inactive",2017-07-07
FALSE,"00894214","00894214","BRADOSOL LOZENGES EXTRA STRENGTH 3.5MG MINT","COLUMBIA LABORATORIES CANADA INC","BRADOSOL LOZENGES EXTRA STRENGTH 3.5MG MINT (hexylresorcinol 3.5 mg lozenge) COLUMBIA LABORATORIES CANADA INC",NA,NA,"inactive",2017-07-24
FALSE,"00895466","00895466","BRADOSOL LOZENGES EXTRA STRENGTH 3.5MG","COLUMBIA LABORATORIES CANADA INC","BRADOSOL LOZENGES EXTRA STRENGTH 3.5MG (hexylresorcinol 3.5 mg lozenge) COLUMBIA LABORATORIES CANADA INC",NA,NA,"inactive",2017-07-24
FALSE,"00869945","00869945","PROSTIGMIN TABLETS","VALEANT CANADA LP/VALEANT CANADA S.E.C.","PROSTIGMIN TABLETS (neostigmine bromide 15 mg oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"inactive",2017-08-01
FALSE,"00792594","00792594","TETRACYCLINE 1% ONGUENT OPHTHALMIC","LABORATOIRES STERIGEN INC","TETRACYCLINE 1% ONGUENT OPHTHALMIC (tetracycline hydrochloride 10 mg per g ophthalmic ointment) LABORATOIRES STERIGEN INC",NA,NA,"inactive",2017-08-09
TRUE,"00614262","00614262","NITROJECT INJ 1MG/ML","OMEGA LABORATORIES LTD","NITROJECT INJ 1MG/ML (nitroglycerin 100 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LTD",NA,NA,"inactive",2017-08-11
FALSE,"00739162","00739162","PMS-BETHANECHOL CHLORIDE TAB 25MG","PHARMASCIENCE INC","PMS-BETHANECHOL CHLORIDE TAB 25MG (bethanechol chloride 25 mg oral tablet) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
FALSE,"00759171","00759171","PMS-BETHANECHOL CHLORIDE TAB 10MG","PHARMASCIENCE INC","PMS-BETHANECHOL CHLORIDE TAB 10MG (bethanechol chloride 10 mg oral tablet) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
FALSE,"00759198","00759198","PMS-BETHANECHOL CHLORIDE TAB 50MG","PHARMASCIENCE INC","PMS-BETHANECHOL CHLORIDE TAB 50MG (bethanechol chloride 50 mg oral tablet) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
FALSE,"00816132","00816132","TOPACTIN CREAM 0.05% U.S.P.","PALADIN LABS INC","TOPACTIN CREAM 0.05% U.S.P. (fluocinonide 0.05 % cutaneous cream) PALADIN LABS INC",NA,NA,"inactive",2017-07-26
FALSE,"01905848","01905848","ACETAMINOPHEN SOL ORALE D'ACETAMIN 80MG/5ML","LABORATOIRES TRIANON INC","ACETAMINOPHEN SOL ORALE D'ACETAMIN 80MG/5ML (acetaminophen 80 mg per 5 mL oral liquid) LABORATOIRES TRIANON INC",NA,NA,"inactive",2017-07-07
FALSE,"00897329","00897329","RETIN-A","VALEANT CANADA LP/VALEANT CANADA S.E.C.","RETIN-A (tretinoin 0.01 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"inactive",2017-09-25
FALSE,"00897310","00897310","RETIN-A","VALEANT CANADA LP/VALEANT CANADA S.E.C.","RETIN-A (tretinoin 0.025 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"inactive",2017-09-25
FALSE,"00716928","00716928","PITREX CRM 1%","TARO PHARMACEUTICALS INC","PITREX CRM 1% (tolnaftate 1 % cutaneous cream) TARO PHARMACEUTICALS INC",NA,NA,"inactive",2017-08-10
FALSE,"01926713","01926713","ARLIDIN TABLETS 6MG","ERFA CANADA 2012 INC","ARLIDIN TABLETS 6MG (nylidrin hydrochloride 6 mg oral tablet) ERFA CANADA 2012 INC",NA,NA,"inactive",2017-07-24
FALSE,"01927639","01927639","MAJEPTIL TAB 10MG","ERFA CANADA 2012 INC","MAJEPTIL TAB 10MG (thioproperazine (thioproperazine mesylate) 10 mg oral tablet) ERFA CANADA 2012 INC",NA,NA,"inactive",2017-07-24
FALSE,"00726338","00726338","PMS FLUPHENAZINE TAB 1MG","PHARMASCIENCE INC","PMS FLUPHENAZINE TAB 1MG (fluphenazine hydrochloride 1 mg oral tablet) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
FALSE,"00726346","00726346","PMS FLUPHENAZINE TAB 2MG","PHARMASCIENCE INC","PMS FLUPHENAZINE TAB 2MG (fluphenazine hydrochloride 2 mg oral tablet) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
FALSE,"01962388","01962388","COCAINE HYDROCHLORIDE TOP SOL 40MG/ML","SANDOZ CANADA INCORPORATED","COCAINE HYDROCHLORIDE TOP SOL 40MG/ML (cocaine hydrochloride 40 mg per mL cutaneous liquid) SANDOZ CANADA INCORPORATED",NA,NA,"inactive",2017-08-16
FALSE,"01926780","01926780","NEULEPTIL 5MG CAPSULES","ERFA CANADA 2012 INC","NEULEPTIL 5MG CAPSULES (periciazine 5 mg oral capsule) ERFA CANADA 2012 INC",NA,NA,"inactive",2017-07-24
TRUE,"700138","00888346","FENTANYL CITRATE INJECTION","HOSPIRA HEALTHCARE CORPORATION","FENTANYL CITRATE INJECTION (fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"inactive",2017-08-03
