ccdd,mp_code,mp_formal_name,changes
"TRUE","02240434","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
NA,"700280","FUROSEMIDE INJECTION USP (furosemide 20 mg per 2 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION","DELETED"
NA,"700354","MORPHINE SULFATE INJ 2MG/ML USP (morphine sulfate 2 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED","DELETED"
"TRUE","00497193","AMINOPHYLLINE INJECTION USP (aminophylline 25 mg per mL solution for injection) PFIZER CANADA INC","mp_formal_name: ""AMINOPHYLLINE INJECTION USP (aminophylline 25 mg per mL solution for injection) PFIZER CANADA INC"" -> ""AMINOPHYLLINE INJECTION USP (aminophylline 250 mg per 10 mL solution for injection vial) PFIZER CANADA INC"""
"TRUE","02469405","PREVYMIS (letermovir 20 mg per mL solution for injection) MERCK CANADA INC","ADDED"
"TRUE","02404419","JAMP-DONEPEZIL (donepezil hydrochloride 5 mg oral tablet) JAMP PHARMA CORPORATION","mp_status_effective_time: ""20131227"" -> ""20170731"""
"TRUE","02267411","COLD LIQUID (brompheniramine maleate 2 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL oral solution) TANTA PHARMACEUTICALS INC","ADDED"
"TRUE","02458969","PANTOPRAZOLE FOR INJECTION (pantoprazole (pantoprazole sodium sesquihydrate) 40 mg per vial powder for solution for injection) AURO PHARMA INC","ADDED"
"TRUE","02455439","INVOKAMET (canagliflozin 150 mg and metformin hydrochloride 500 mg oral tablet) JANSSEN INC","ADDED"
"TRUE","02454556","EXTRA STRENGTH ACETAMINOPHEN LIQUID GEL CAPSULES (acetaminophen 500 mg oral capsule) APOTEX INC","ADDED"
NA,"700314","JAMP-METHOTREXATE (methotrexate (methotrexate sodium) 1000 mg per 40 mL solution for injection vial) JAMP PHARMA CORPORATION","DELETED"
"TRUE","02444445","PRIVA-AMLODIPINE (amlodipine (amlodipine besylate) 2.5 mg oral tablet) PHARMAPAR INC","ADDED"
"TRUE","02470357","FOQUEST (methylphenidate hydrochloride 100 mg modified-release oral capsule) PURDUE PHARMA","ADDED"
"TRUE","02466147","PANTOPRAZOLE T (pantoprazole (pantoprazole magnesium hemipentahydrate) 40 mg gastro-resistant tablet) SANIS HEALTH INC","ADDED"
"TRUE","02471264","RIVA-BISOPROLOL (bisoprolol fumarate 5 mg oral tablet) LABORATOIRE RIVA INC","ADDED"
"TRUE","02293854","PLAN B (levonorgestrel 1.5 mg oral tablet) TEVA BRANDED PHARMACEUTICAL PRODUCTS R&D INC","ADDED"
"TRUE","02325942","APO-LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 750 mg oral tablet) APOTEX INC","ADDED"
"TRUE","02457881","JAMP-HYDRALAZINE (hydralazine hydrochloride 50 mg oral tablet) JAMP PHARMA CORPORATION","ADDED"
"TRUE","02415879","LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 500 mg oral tablet) PRO DOC LIMITEE","ADDED"
"TRUE","02231488","APO-SALVENT STERULES (salbutamol 2.5 mg per 2.5 mL inhalation solution unit dose vial) APOTEX INC","mp_formal_name: ""APO-SALVENT STERULES (salbutamol 2.5 mg per 2.5 mL inhalation solution unit dose vial) APOTEX INC"" -> ""APO-SALVENT STERULES (salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL inhalation solution unit dose vial) APOTEX INC"""
"TRUE","02380951","APO-ZOLMITRIPTAN (zolmitriptan 2.5 mg oral tablet) APOTEX INC","ADDED"
"TRUE","02314304","TEVA-NARATRIPTAN (naratriptan (naratriptan hydrochloride) 2.5 mg oral tablet) TEVA CANADA LIMITED","ADDED"
"TRUE","02466325","TOPICAL HAPTEN GEL (haptens 50 % cutaneous gel) DORMER LABORATORIES INC.","ADDED"
NA,"700268","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","DELETED"
"TRUE","02393573","MINT-ANASTROZOLE (anastrozole 1 mg oral tablet) MINT PHARMACEUTICALS INC","ADDED"
"TRUE","02452359","NAT-GRANISETRON (granisetron (granisetron hydrochloride) 1 mg oral tablet) NATCO PHARMA (CANADA) INC","ADDED"
"TRUE","02324768","PMS-ZOLMITRIPTAN ODT (zolmitriptan 2.5 mg orodispersible tablet) PHARMASCIENCE INC","ADDED"
"TRUE","02468476","RIVA-CLINDAMYCIN (clindamycin (clindamycin hydrochloride) 150 mg oral capsule) LABORATOIRE RIVA INC","ADDED"
"TRUE","02239131","MYLAN-IPRATROPIUM SOLUTION (ipratropium bromide 0.25 mg per 1 mL inhalation solution unit dose vial) MYLAN PHARMACEUTICALS ULC","ADDED"
"TRUE","02457938","STUBBORN ACNE SOLUTION (benzoyl peroxide 3.5 % and benzoyl peroxide 2.5 % NA) JOHNSON & JOHNSON INC","ADDED"
"TRUE","02455935","INJECTABLE NALOXONE HYDROCHLORIDE (naloxone hydrochloride (naloxone hydrochloride dihydrate) 0.4 mg per mL solution for injection) OMEGA LABORATORIES LTD","ADDED"
"TRUE","02467887","TRESIBA (insulin degludec 200 unit per mL solution for injection) NOVO NORDISK CANADA INC","ADDED"
"TRUE","02248263","TEVA-LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 500 mg oral tablet) TEVA CANADA LIMITED","ADDED"
"TRUE","02457326","SANDOZ AMPHETAMINE XR (amphetamine aspartate monohydrate 5 mg and amphetamine sulfate 5 mg and dextroamphetamine saccharate 5 mg and dextroamphetamine sulfate 5 mg prolonged-release oral capsule) SANDOZ CANADA INCORPORATED","ADDED"
NA,"700285","FUROSEMIDE INJ USP (furosemide 40 mg per 4 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","DELETED"
NA,"00445274","APO SULFATRIM TAB (sulfamethoxazole 400 mg and trimethoprim 80 mg oral tablet) APOTEX INC","DELETED"
"TRUE","02258196","PMS-ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 8 mg oral tablet) PHARMASCIENCE INC","ADDED"
"TRUE","02329174","RAN-SIMVASTATIN (simvastatin 40 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.","mp_status: ""INACTIVE"" -> ""ACTIVE""
mp_status_effective_time: ""20170718"" -> ""20090720"""
"TRUE","00622133","DILAUDID HP (hydromorphone hydrochloride 50 mg per 5 mL solution for injection vial) PURDUE PHARMA","ADDED"
"TRUE","00808571","TRIAZOLAM (triazolam 0.25 mg oral tablet) AA PHARMA INC","ADDED"
"TRUE","02242879","PREMPLUS (conjugated estrogens 0.625 mg and medroxyprogesterone acetate 5 mg NA) PFIZER CANADA INC","ADDED"
"TRUE","02446588","ARNUITY ELLIPTA (fluticasone furoate 200 mcg inhalation powder) GLAXOSMITHKLINE INC","mp_formal_name: ""ARNUITY ELLIPTA (fluticasone furoate 200 mcg inhalation powder) GLAXOSMITHKLINE INC"" -> ""ARNUITY ELLIPTA (fluticasone furoate 200 mcg per actuation inhalation powder) GLAXOSMITHKLINE INC"""
"TRUE","02295253","CHLORHEXIDINE SOLUTION (chlorhexidine gluconate 2 % cutaneous solution) PARTNAR ANIMAL HEALTH INC","ADDED"
"TRUE","02229639","ZOFRAN (ondansetron (ondansetron hydrochloride dihydrate) 4 mg per 5 mL oral solution) NOVARTIS PHARMACEUTICALS CANADA INC","ADDED"
NA,"700242","DEXAMETHASONE-OMEGA (dexamethasone phosphate (dexamethasone sodium phosphate) 100 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LTD","DELETED"
"TRUE","02382636","HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 10 mg per mL solution for injection 50 mL vial) PFIZER CANADA INC","ADDED"
"TRUE","02245972","ANDRODERM (testosterone 24.3 mg transdermal patch) ALLERGAN PHARMA CO.","mp_formal_name: ""ANDRODERM (testosterone 24.3 mg transdermal patch) ALLERGAN PHARMA CO."" -> ""ANDRODERM (testosterone 5 mg per 24 hour transdermal patch) ALLERGAN INC"""
"TRUE","02234007","SANDOZ NITRAZEPAM (nitrazepam 10 mg oral tablet) SANDOZ CANADA INCORPORATED","ADDED"
NA,"700266","FENTANYL CITRATE INJECTION SDZ (fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","DELETED"
"TRUE","02407841","MED-EXEMESTANE (exemestane 25 mg oral tablet) GENERIC MEDICAL PARTNERS INC","ADDED"
"TRUE","00466409","PULMOPHYLLINE ELX (theophylline 80 mg per 15 mL oral solution) LABORATOIRE RIVA INC","ADDED"
"TRUE","02417170","CONSTELLA (linaclotide 290 mcg oral capsule) FOREST LABORATORIES CANADA INC","ADDED"
"TRUE","02239131","MYLAN-IPRATROPIUM SOLUTION (ipratropium bromide 0.5 mg per 2 mL inhalation solution unit dose vial) MYLAN PHARMACEUTICALS ULC","ADDED"
NA,"700211","ADRENALIN CHLORIDE SOL 1:1000 AMP (epinephrine (epinephrine hydrochloride) 1 mg per 1 mL solution for injection ampoule) ERFA CANADA 2012 INC","DELETED"
"TRUE","00394394","DEHYDRATED ALCOHOL INJECTION USP (alcohol anhydrous 100 % solution for injection) SANDOZ CANADA INCORPORATED","ADDED"
NA,"700329","METHOTREXATE SODIUM INJECTION (methotrexate (methotrexate sodium) 1000 mg per 40 mL solution for injection vial) TEVA CANADA LIMITED","DELETED"
"TRUE","02443163","ALOE-CARE ANTIBACTERIAL LOTION SOAP, BENZALKONIUM CHLORIDE LOTION 0.13% W/W (benzalkonium chloride 0.13 % lotion) CANADIAN CUSTOM PACKAGING COMPANY","ADDED"
"TRUE","02325160","ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 8 mg oral tablet) PRO DOC LIMITEE","ADDED"
"TRUE","02239630","TOBI (tobramycin (tobramycin sulfate) 300 mg per 5 mL inhalation solution) NOVARTIS PHARMACEUTICALS CANADA INC","ADDED"
"TRUE","02408392","MYLAN-RABEPRAZOLE (rabeprazole sodium 10 mg gastro-resistant tablet) MYLAN PHARMACEUTICALS ULC","mp_status_effective_time: ""20130710"" -> ""20171212"""
"TRUE","02347555","MYLAN-CARVEDILOL (carvedilol 12.5 mg oral tablet) MYLAN PHARMACEUTICALS ULC","mp_status_effective_time: ""20100330"" -> ""20171212"""
"TRUE","02145928","HYDROMORPHONE HP 10 (hydromorphone hydrochloride 50 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","00812390","APO-TAMOX TAB 20MG (tamoxifen (tamoxifen citrate) 20 mg oral tablet) APOTEX INC","ADDED"
NA,"700237","CLINDAMYCIN INJECTION USP (clindamycin (clindamycin phosphate) 900 mg per 6 mL solution for injection vial) SANDOZ CANADA INCORPORATED","DELETED"
NA,"700343","MORPHINE FORTE INJECTION 25MG/ML USP (morphine sulfate 100 mg per 4 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION","DELETED"
"TRUE","02145928","HYDROMORPHONE HP 10 (hydromorphone hydrochloride 100 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","00800821","EXPECTORANT SYRUP (guaifenesin 100 mg per 5 mL syrup) TEVA CANADA LIMITED","ADDED"
"TRUE","02444461","PRIVA-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) PHARMAPAR INC","ADDED"
"TRUE","00442968","CLEARASIL DAILY CLEAR ACNE TREATMENT CREAM BP PLUS (benzoyl peroxide 5 % cutaneous cream) RECKITT BENCKISER (CANADA) INC","ADDED"
"TRUE","02382601","NALOXONE HYDROCHLORIDE INJECTION SDZ PRESERVATIVE FREE (naloxone hydrochloride (naloxone hydrochloride dihydrate) 0.4 mg per mL solution for injection) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02470292","FOQUEST (methylphenidate hydrochloride 25 mg modified-release oral capsule) PURDUE PHARMA","ADDED"
"TRUE","00723754","APRESOLINE (hydralazine hydrochloride 20 mg per mL solution for injection) STERIMAX INC","mp_formal_name: ""APRESOLINE (hydralazine hydrochloride 20 mg per mL solution for injection) STERIMAX INC"" -> ""APRESOLINE (hydralazine hydrochloride 20 mg per 1 mL solution for injection vial) STERIMAX INC"""
"TRUE","02463504","OZANEX (ozenoxacin 1 % cutaneous cream) FERRER INTERNACIONAL S.A.","ADDED"
"TRUE","02466465","ATENOLOL (atenolol 50 mg oral tablet) SANIS HEALTH INC","ADDED"
"TRUE","00816086","FOLIC ACID INJECTION USP (folic acid 50 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","mp_formal_name: ""FOLIC ACID INJECTION USP (folic acid 50 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED"" -> ""FOLIC ACID INJECTION USP (folic acid (sodium folate) 50 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED"""
"TRUE","02455404","INVOKAMET (canagliflozin 50 mg and metformin hydrochloride 500 mg oral tablet) JANSSEN INC","ADDED"
"TRUE","02204266","DEXAMETHASONE-OMEGA (dexamethasone phosphate (dexamethasone sodium phosphate) 4 mg per 1 mL solution for injection vial) OMEGA LABORATORIES LTD","ADDED"
"TRUE","02148714","NALOXONE HCL INJECTION - 1MG/ML USP (naloxone hydrochloride 1 mg per mL solution for injection) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","00876534","EPHEDRINE SULFATE INJECTION USP (ephedrine sulfate 50 mg per mL solution for injection) SANDOZ CANADA INCORPORATED","mp_formal_name: ""EPHEDRINE SULFATE INJECTION USP (ephedrine sulfate 50 mg per mL solution for injection) SANDOZ CANADA INCORPORATED"" -> ""EPHEDRINE SULFATE INJECTION USP (ephedrine sulfate 50 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED"""
"TRUE","02239318","ECOCARE 360 (benzalkonium chloride 0.13 % cutaneous liquid) ECOLAB CO","ADDED"
"TRUE","02237246","FLOVENT DISKUS (fluticasone propionate 250 mcg inhalation powder) GLAXOSMITHKLINE INC","mp_formal_name: ""FLOVENT DISKUS (fluticasone propionate 250 mcg inhalation powder) GLAXOSMITHKLINE INC"" -> ""FLOVENT DISKUS (fluticasone propionate 250 mcg per actuation inhalation powder) GLAXOSMITHKLINE INC"""
NA,"700283","FUROSEMIDE INJECTION USP (furosemide 40 mg per 4 mL solution for injection syringe) HOSPIRA HEALTHCARE CORPORATION","DELETED"
"TRUE","02365650","TARO-ANASTROZOLE (anastrozole 1 mg oral tablet) TARO PHARMACEUTICALS INC","ADDED"
"TRUE","02389185","KOMBOGLYZE (metformin hydrochloride 1000 mg and saxagliptin (saxagliptin hydrochloride) 2.5 mg oral tablet) ASTRAZENECA CANADA INC","ADDED"
"TRUE","02412187","IRINOTECAN HYDROCHLORIDE INJECTION (irinotecan hydrochloride (irinotecan hydrochloride trihydrate) 20 mg per mL solution for injection) TELIGENT OU","ADDED"
"TRUE","00026123","SENOKOT S (docusate sodium 50 mg and sennosides (senna) 8.6 mg oral tablet) PURDUE PHARMA","ADDED"
"TRUE","02342243","GD-ELETRIPTAN (eletriptan (eletriptan hydrobromide) 40 mg oral tablet) GENMED A DIVISION OF PFIZER CANADA INC","ADDED"
"TRUE","02464349","ADLYXINE (lixisenatide 0.05 mg per mL and lixisenatide 0.1 mg per mL NA) SANOFI-AVENTIS CANADA INC","ADDED"
NA,"00445266","APO SULFATRIM PEDIATRIC (sulfamethoxazole 100 mg and trimethoprim 20 mg oral tablet) APOTEX INC","DELETED"
NA,"700281","FUROSEMIDE INJECTION USP (furosemide 20 mg per 2 mL solution for injection syringe) HOSPIRA HEALTHCARE CORPORATION","DELETED"
"TRUE","02462702","TEPADINA (thiotepa 100 mg per vial powder for solution for injection) ADIENNE SA","ADDED"
"TRUE","02379988","ZOLMITRIPTAN ODT (zolmitriptan 2.5 mg orodispersible tablet) PRO DOC LIMITEE","ADDED"
"TRUE","02276682","CONTAC COLD CHEST CONGESTION (acetaminophen 250 mg and guaifenesin 100 mg and phenylephrine hydrochloride 5 mg oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.","ADDED"
"TRUE","02464594","EURO D 10 000 (vitamin D3 (cholecalciferol) 10000 unit oral capsule) EURO-PHARM INTERNATIONAL CANADA INC","ADDED"
"TRUE","02327236","METHOTREXATE INJECTION, BP (methotrexate 500 mg per 20 mL solution for injection vial) ACCORD HEALTHCARE INC","ADDED"
"TRUE","02418282","ULTIBRO BREEZHALER (glycopyrronium (glycopyrronium bromide) 50 mcg and indacaterol (indacaterol maleate) 110 mcg NA) NOVARTIS PHARMACEUTICALS CANADA INC","mp_formal_name: ""ULTIBRO BREEZHALER (glycopyrronium (glycopyrronium bromide) 50 mcg and indacaterol (indacaterol maleate) 110 mcg NA) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""ULTIBRO BREEZHALER (glycopyrronium (glycopyrronium bromide) 50 mcg and indacaterol (indacaterol maleate) 110 mcg inhalation powder capsule) NOVARTIS PHARMACEUTICALS CANADA INC"""
"TRUE","02248128","AXERT 6.25MG (almotriptan (almotriptan malate) 6.25 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","ADDED"
"TRUE","02440512","STUBBORN ACNE SPOT GEL (benzoyl peroxide 5 % cutaneous gel) JOHNSON & JOHNSON INC","ADDED"
"TRUE","02360365","FUROSEMIDE INJECTION (furosemide 20 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LTD","ADDED"
"TRUE","02394685","SANDOZ LATANOPROST/TIMOLOL (latanoprost 50 mcg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02315432","ACT LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 500 mg oral tablet) TEVA CANADA LIMITED","ADDED"
"TRUE","02453916","ACT BUPRENORPHINE/NALOXONE (buprenorphine (buprenorphine hydrochloride) 8 mg and naloxone (naloxone hydrochloride dihydrate) 2 mg sublingual tablet) ACTAVIS PHARMA COMPANY","ADDED"
"TRUE","02465957","TEVA-BUDESONIDE (budesonide 0.5 mg per mL nebuliser suspension) TEVA CANADA LIMITED","ADDED"
"TRUE","02469634","SERTRALINE (sertraline (sertraline hydrochloride) 50 mg oral capsule) JAMP PHARMA CORPORATION","ADDED"
"TRUE","02469979","PHARMA-SIMVASTATIN (simvastatin 5 mg oral tablet) PHARMASCIENCE INC","ADDED"
"TRUE","02392925","TEVA-NABILONE (nabilone 0.25 mg oral capsule) TEVA CANADA LIMITED","ADDED"
"TRUE","02231129","SEREVENT DISKUS (50MCG/DOSE) (salmeterol (salmeterol xinafoate) 50 mcg inhalation powder) GLAXOSMITHKLINE INC","mp_formal_name: ""SEREVENT DISKUS (50MCG/DOSE) (salmeterol (salmeterol xinafoate) 50 mcg inhalation powder) GLAXOSMITHKLINE INC"" -> ""SEREVENT DISKUS (50MCG/DOSE) (salmeterol (salmeterol xinafoate) 50 mcg per actuation inhalation powder) GLAXOSMITHKLINE INC"""
"TRUE","02338467","SANDOZ ANASTROZOLE (anastrozole 1 mg oral tablet) SANDOZ CANADA INCORPORATED","ADDED"
NA,"700250","DILAUDID HP (hydromorphone hydrochloride 10 mg per 1 mL solution for injection vial) PURDUE PHARMA","DELETED"
"TRUE","02378590","CAPRELSA (vandetanib 300 mg oral tablet) SANOFI GENZYME, A DIVISION OF SANOFI-AVENTIS CANADA INC","ADDED"
"TRUE","02360365","FUROSEMIDE INJECTION (furosemide 40 mg per 4 mL solution for injection vial) OMEGA LABORATORIES LTD","ADDED"
"TRUE","00533688","TOBRAMYCIN FOR INJECTION (tobramycin (tobramycin sulfate) 1.2 g per vial powder for solution for injection) FRESENIUS KABI CANADA LTD","ADDED"
NA,"700294","HYDROMORPHONE HP 20 (hydromorphone hydrochloride 1000 mg per 50 mL solution for injection vial) SANDOZ CANADA INCORPORATED","DELETED"
"TRUE","02230540","CLINDAMYCIN INJECTION USP (clindamycin (clindamycin phosphate) 150 mg per mL solution for injection 60 mL vial) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02378582","CAPRELSA (vandetanib 100 mg oral tablet) SANOFI GENZYME, A DIVISION OF SANOFI-AVENTIS CANADA INC","ADDED"
"TRUE","02390183","ACT EXEMESTANE (exemestane 25 mg oral tablet) ACTAVIS PHARMA COMPANY","ADDED"
"TRUE","02459884","CCP-LETROZOLE (letrozole 2.5 mg oral tablet) CELLCHEM PHARMACEUTICALS INC.","ADDED"
"TRUE","02398656","RIVA-LETROZOLE (letrozole 2.5 mg oral tablet) LABORATOIRE RIVA INC","ADDED"
"TRUE","02408872","BREO ELLIPTA (fluticasone furoate 100 mcg and vilanterol (vilanterol trifenatate) 25 mcg inhalation powder) GLAXOSMITHKLINE INC","mp_formal_name: ""BREO ELLIPTA (fluticasone furoate 100 mcg and vilanterol (vilanterol trifenatate) 25 mcg inhalation powder) GLAXOSMITHKLINE INC"" -> ""BREO ELLIPTA (fluticasone furoate 100 mcg per actuation and vilanterol (vilanterol trifenatate) 25 mcg per actuation inhalation powder) GLAXOSMITHKLINE INC"""
"TRUE","02238404","METHOPRAZINE (methotrimeprazine (methotrimeprazine maleate) 5 mg oral tablet) AA PHARMA INC","ADDED"
"TRUE","02248472","BENZACLIN TOPICAL GEL (benzoyl peroxide 5 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel) VALEANT CANADA LP/VALEANT CANADA S.E.C.","ADDED"
"TRUE","02360101","THEO ER (theophylline 400 mg prolonged-release oral tablet) AA PHARMA INC","ADDED"
"TRUE","02273829","DAYQUIL SINUS LIQUICAPS (acetaminophen 325 mg and phenylephrine hydrochloride 5 mg oral capsule) PROCTER & GAMBLE INC","ADDED"
"TRUE","02244797","HYDROMORPHONE HP FORTE INJECTION (hydromorphone hydrochloride 10000 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","mp_formal_name: ""HYDROMORPHONE HP FORTE INJECTION (hydromorphone hydrochloride 10000 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED"" -> ""HYDROMORPHONE HP FORTE INJECTION (hydromorphone hydrochloride 1000 mg per 10 mL solution for injection 10 mL vial) SANDOZ CANADA INCORPORATED"""
"TRUE","00828866","CEPHALEXIN TAB 500MG (cephalexin (cephalexin monohydrate) 500 mg oral tablet) PRO DOC LIMITEE","mp_formal_name: ""CEPHALEXIN TAB 500MG (cephalexin (cephalexin monohydrate) 500 mg oral tablet) PRO DOC LIMITEE"" -> ""CEPHALEXIN-500 (cephalexin (cephalexin monohydrate) 500 mg oral tablet) PRO DOC LIMITEE"""
"TRUE","02242878","PREMPLUS (conjugated estrogens 0.625 mg and medroxyprogesterone acetate 2.5 mg NA) PFIZER CANADA INC","ADDED"
"TRUE","02456656","CLEAR CELL MEDICATED ACNE LOTION (benzoyl peroxide 5 % lotion) IMAGE INTERNATIONAL MANUFACTURING LLC","ADDED"
"TRUE","02460912","APO-PHENYTOIN SODIUM (phenytoin sodium 100 mg oral capsule) APOTEX INC","ADDED"
"TRUE","02460653","APO-METFORMIN ER (metformin hydrochloride 1000 mg prolonged-release oral tablet) APOTEX INC","ADDED"
"TRUE","02469642","SERTRALINE (sertraline (sertraline hydrochloride) 100 mg oral capsule) JAMP PHARMA CORPORATION","ADDED"
"TRUE","00658413","BAXEDIN LIQ 20% (chlorhexidine gluconate 20 % cutaneous solution) OMEGA LABORATORIES LTD","ADDED"
"TRUE","02393042","NALOXONE HYDROCHLORIDE INJECTION (naloxone hydrochloride (naloxone hydrochloride dihydrate) 1 mg per mL solution for injection) OMEGA LABORATORIES LTD","ADDED"
"TRUE","02413353","SPECTRO ACNECARE WASH FOR ACNE PRONE SKIN (benzoyl peroxide 4 % lotion) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","ADDED"
"TRUE","02139286","CLINDAMYCIN INJECTION (clindamycin (clindamycin phosphate) 900 mg per 6 mL solution for injection vial) FRESENIUS KABI CANADA LTD","ADDED"
"TRUE","02242134","CONTINUOUS CONTROL ACNE CLEANSER (benzoyl peroxide 5 % lotion) JOHNSON & JOHNSON INC","ADDED"
"TRUE","02242470","CORVERT (ibutilide fumarate 0.1 mg per mL solution for injection) PFIZER CANADA INC","ADDED"
"TRUE","02323796","CHEST CONGESTION (guaifenesin 100 mg per 5 mL oral liquid) ACCUDIAL PHARMACEUTICAL INC","ADDED"
"TRUE","00869325","MORPHINE EXTRA FORTE INJECTION 50MG/ML USP (morphine sulfate 50 mg per mL solution for injection 50 mL vial) HOSPIRA HEALTHCARE CORPORATION","ADDED"
"TRUE","02381397","EDARBI (azilsartan medoxomil (azilsartan medoxomil potassium) 80 mg oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.","ADDED"
"TRUE","02231384","FEMARA 2.5MG (letrozole 2.5 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC","ADDED"
NA,"700342","MORPHINE EXTRA FORTE INJECTION 50MG/ML USP (morphine sulfate 50 mg per mL solution for injection 50 mL vial) HOSPIRA HEALTHCARE CORPORATION","DELETED"
"TRUE","02137232","MORPHINE SULPHATE INJECTION 1MG/ML (morphine sulfate 1 mg per mL solution for injection 50 mL vial) HOSPIRA HEALTHCARE CORPORATION","ADDED"
"TRUE","02322153","T36 ANTISEPTIC HAND SANITIZER SPRAY (alcohol anhydrous 70 % per mL and benzalkonium chloride 0.15 % per mL cutaneous spray) VANC PHARMACEUTICALS INC","ADDED"
"TRUE","02467437","M-EZETIMIBE (ezetimibe 10 mg oral tablet) MANTRA PHARMA INC","ADDED"
NA,"700275","FLUCONAZOLE  IN SODIUM CHLORIDE INJECTION USP (fluconazole 400 mg per 200 mL solution for injection bag) BAXTER CORPORATION","DELETED"
"TRUE","00839299","VERAPAMIL HYDROCHLORIDE INJECTION USP (verapamil hydrochloride 10 mg per 4 mL solution for injection ampoule) PFIZER CANADA INC","ADDED"
"TRUE","02260077","APO-BRIMONIDINE (brimonidine tartrate 0.2 % ophthalmic drops) APOTEX INC","ADDED"
"TRUE","02470349","FOQUEST (methylphenidate hydrochloride 85 mg modified-release oral capsule) PURDUE PHARMA","ADDED"
"TRUE","02394421","PROACTIV+ SKIN SMOOTHING EXFOLIATOR (benzoyl peroxide 2.5 % cutaneous gel) THE PROACTIV COMPANY LLC","ADDED"
"TRUE","02465981","DEFITELIO (defibrotide 80 mg per mL solution for injection) JAZZ PHARMACEUTICALS IRELAND LIMITED","ADDED"
"TRUE","02263475","CHEST CONGESTION SYRUP (guaifenesin 200 mg per 5 mL syrup) PHARMETICS (2011) INC","ADDED"
"TRUE","02382822","CLINDOXYL ADV GEL (benzoyl peroxide 3 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel) GLAXOSMITHKLINE INC","ADDED"
"TRUE","02319837","OBAGI CLENZIDERM ACNE LOTION (benzoyl peroxide 5 % lotion) OBAGI MEDICAL PRODUCTS A DIV OF VALEANT PHARMACEUTICALS NORTH AMERICA LLC","ADDED"
"TRUE","02465264","BELBUCA (buprenorphine (buprenorphine hydrochloride) 450 mcg NA) PURDUE PHARMA","ADDED"
"TRUE","02382997","MORPHINE SULFATE INJECTION SDZ (morphine sulfate 10 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02347520","MYLAN-CARVEDILOL (carvedilol 6.25 mg oral tablet) MYLAN PHARMACEUTICALS ULC","mp_status_effective_time: ""20100330"" -> ""20171212"""
